2.5000  0.0010
5.0000  0.1379
7.5000  0.3483
10.0000  0.4655
12.5000  0.5379
15.0000  0.5828
17.5000  0.6241
20.0000  0.6517
22.5000  0.6655
25.0000  0.6931
30.0000  0.7207
