# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  25               6.20954380E-03   7.14715019E+02   8.38543975E-01   1.60512750E-01   6.38394582E-13   5.18610213E-04   3.06420933E-04   6.01010990E-05   0.00000000E+00   0.00000000E+00  
  26               7.71330318E-03   7.28708764E+02   8.38545568E-01   1.60511159E-01   1.16838391E-12   5.18608871E-04   3.06420140E-04   6.01009435E-05   0.00000000E+00   0.00000000E+00  
  27               9.57792284E-03   7.34926372E+02   8.38544784E-01   1.60511932E-01   1.42685041E-12   5.18609653E-04   3.06420602E-04   6.01010341E-05   0.00000000E+00   0.00000000E+00  
  28               1.18889737E-02   7.49147961E+02   8.38546437E-01   1.60510279E-01   2.54235027E-12   5.18608260E-04   3.06419779E-04   6.01008727E-05   0.00000000E+00   0.00000000E+00  
  29               1.47514881E-02   7.55662534E+02   8.38545549E-01   1.60511153E-01   3.09810902E-12   5.18609116E-04   3.06420285E-04   6.01009719E-05   0.00000000E+00   0.00000000E+00  
  30               1.82956558E-02   7.70589440E+02   8.38547387E-01   1.60509308E-01   5.49589655E-12   5.18607525E-04   3.06419345E-04   6.01007875E-05   0.00000000E+00   0.00000000E+00  
  31               2.26826315E-02   7.77553849E+02   8.38546426E-01   1.60510250E-01   6.72179405E-12   5.18608423E-04   3.06419875E-04   6.01008915E-05   0.00000000E+00   0.00000000E+00  
  32               2.81103497E-02   7.93283960E+02   8.38548481E-01   1.60508174E-01   1.18918654E-11   5.18606559E-04   3.06418774E-04   6.01006755E-05   0.00000000E+00   0.00000000E+00  
  33               3.48212611E-02   8.01130440E+02   8.38547569E-01   1.60509050E-01   1.48359001E-11   5.18607430E-04   3.06419289E-04   6.01007765E-05   0.00000000E+00   0.00000000E+00  
  34               4.31106231E-02   8.18098923E+02   8.38550044E-01   1.60506520E-01   2.65443221E-11   5.18604977E-04   3.06417839E-04   6.01004922E-05   0.00000000E+00   0.00000000E+00  
  35               5.33352460E-02   8.27211777E+02   8.38549280E-01   1.60507196E-01   3.41460115E-11   5.18605917E-04   3.06418395E-04   6.01006012E-05   0.00000000E+00   0.00000000E+00  
  36               6.59264930E-02   8.46201954E+02   8.38552632E-01   1.60503688E-01   6.32243912E-11   5.18602182E-04   3.06416188E-04   6.01001684E-05   0.00000000E+00   0.00000000E+00  
  37               8.14009855E-02   8.57196241E+02   8.38552211E-01   1.60503853E-01   8.51841665E-11   5.18603952E-04   3.06417234E-04   6.01003734E-05   0.00000000E+00   0.00000000E+00  
  38               1.00372014E-01   8.78508523E+02   8.38556848E-01   1.60498733E-01   1.63023379E-10   5.18598076E-04   3.06413762E-04   6.00996925E-05   0.00000000E+00   0.00000000E+00  
  39               1.23562415E-01   8.91975223E+02   8.38556870E-01   1.60497787E-01   2.32275581E-10   5.18598923E-04   3.06414262E-04   6.00997906E-05   0.00000000E+00   0.00000000E+00  
  40               1.51819051E-01   9.16339848E+02   8.38563169E-01   1.60489652E-01   4.63916336E-10   5.18602426E-04   3.06416332E-04   6.01001966E-05   0.00000000E+00   0.00000000E+00  
  41               1.86120696E-01   9.32812646E+02   8.38565903E-01   1.60486929E-01   7.00595501E-10   5.18595408E-04   3.06412185E-04   6.00993833E-05   0.00000000E+00   0.00000000E+00  
  42               2.27661086E-01   9.60660474E+02   8.38578533E-01   1.60474331E-01   1.45192253E-09   5.18579259E-04   3.06402644E-04   6.00975117E-05   0.00000000E+00   0.00000000E+00  
  43               2.77839058E-01   9.81091855E+02   8.38584994E-01   1.60467898E-01   2.34493809E-09   5.18565353E-04   3.06394427E-04   6.00959002E-05   0.00000000E+00   5.22077143E-16  
  44               3.38246487E-01   1.01333998E+03   8.38604344E-01   1.60448606E-01   5.05703179E-09   5.18539399E-04   3.06379092E-04   6.00928923E-05   6.37143955E-16   3.95128831E-15  
  45               4.10606559E-01   1.03856044E+03   8.38616241E-01   1.60436763E-01   8.71265873E-09   5.18515965E-04   3.06365243E-04   6.00901762E-05   2.48343486E-15   1.66653675E-14  
  46               4.96853140E-01   1.07591876E+03   8.38642139E-01   1.60410944E-01   1.93814015E-08   5.18480077E-04   3.06344030E-04   6.00860159E-05   1.85636720E-14   1.39049392E-13  
  47               5.99079395E-01   1.10661338E+03   8.38658872E-01   1.60394266E-01   3.52118139E-08   5.18449077E-04   3.06325673E-04   6.00824182E-05   8.33744218E-14   6.79689867E-13  
  48               7.19514906E-01   1.14948154E+03   8.38686570E-01   1.60366605E-01   7.93119387E-08   5.18410037E-04   3.06302447E-04   6.00778749E-05   6.50265589E-13   5.92087873E-12  
  49               8.60823804E-01   1.18603141E+03   8.38704030E-01   1.60349125E-01   1.48896623E-07   5.18379526E-04   3.06283761E-04   6.00742687E-05   3.17715617E-12   3.15857551E-11  
  50               1.02621614E+00   1.23459706E+03   8.38727001E-01   1.60326004E-01   3.32426821E-07   5.18348525E-04   3.06263085E-04   6.00704413E-05   2.40198951E-11   2.66182679E-10  
  51               1.21906192E+00   1.27678068E+03   8.38740429E-01   1.60312283E-01   6.26416127E-07   5.18331448E-04   3.06244873E-04   6.00676989E-05   1.16693977E-10   1.41144630E-09  
  52               1.44284149E+00   1.33033107E+03   8.38754947E-01   1.60297014E-01   1.34553166E-06   5.18328844E-04   3.06219570E-04   6.00651648E-05   7.76270729E-10   1.04077518E-08  
  53               1.70096449E+00   1.37708603E+03   8.38762137E-01   1.60288462E-01   2.46544191E-06   5.18367005E-04   3.06185578E-04   6.00635343E-05   3.41920720E-09   4.98235645E-08  
  54               1.99827769E+00   1.43439315E+03   8.38767642E-01   1.60279887E-01   4.97615380E-06   5.18483385E-04   3.06154746E-04   6.00622169E-05   1.87366009E-08   3.00096450E-07  
  55               2.34146683E+00   1.48454284E+03   8.38764594E-01   1.60274590E-01   8.68504925E-06   5.18766983E-04   3.06318037E-04   6.00625800E-05   7.09855336E-08   1.22750886E-06  
  56               2.73376684E+00   1.54420629E+03   8.38750616E-01   1.60268593E-01   1.62484803E-05   5.19377761E-04   3.07318106E-04   6.00682637E-05   3.08064960E-07   5.79724364E-06  
  57               3.17204588E+00   1.59549783E+03   8.38738048E-01   1.60267190E-01   2.65041294E-05   5.20464518E-04   3.11113060E-04   6.00848322E-05   9.10170830E-07   1.90988667E-05  
  58               3.63907124E+00   1.65574038E+03   8.38705774E-01   1.60261887E-01   4.59103821E-05   5.21893181E-04   3.18814725E-04   6.00967255E-05   5.86694080E-06   2.15085657E-05  
  59               4.09518170E+00   1.70861096E+03   8.38629752E-01   1.60252891E-01   7.18576980E-05   5.23607163E-04   3.37187756E-04   6.01241195E-05   2.18648773E-05   2.92498947E-05  
  60               4.52608119E+00   1.75453359E+03   8.38530144E-01   1.60248366E-01   1.03613792E-04   5.25397086E-04   3.66548784E-04   6.01878263E-05   6.51500211E-05   5.05454554E-05  
  61               4.92162480E+00   1.79347616E+03   8.38477475E-01   1.60241277E-01   1.39087111E-04   5.26177091E-04   3.76116311E-04   6.01890230E-05   6.50268754E-05   5.06234285E-05  
  62               5.26598749E+00   1.82553830E+03   8.38441593E-01   1.60237627E-01   1.75493720E-04   5.26817825E-04   3.78998421E-04   6.02088140E-05   6.49230127E-05   5.06870999E-05  
  63               5.54268441E+00   1.84986928E+03   8.38411204E-01   1.60234761E-01   2.08102040E-04   5.27134157E-04   3.79585338E-04   6.02077958E-05   6.48414826E-05   5.07346556E-05  
  64               5.87036652E+00   1.87766183E+03   8.38371541E-01   1.60231148E-01   2.51415975E-04   5.27429157E-04   3.79497646E-04   6.02060132E-05   6.47462758E-05   5.07880701E-05  
  65               6.25549315E+00   1.90848030E+03   8.38290396E-01   1.60220870E-01   3.07818490E-04   5.27564831E-04   3.79174171E-04   6.02014879E-05   6.46346210E-05   5.08443288E-05  
  66               6.56261795E+00   1.93221626E+03   8.38243931E-01   1.60216703E-01   3.58142353E-04   5.27979877E-04   3.79148555E-04   6.02506940E-05   6.45485613E-05   5.08881461E-05  
  67               6.80083396E+00   1.94979841E+03   8.38206126E-01   1.60213365E-01   3.99531807E-04   5.28037660E-04   3.78919344E-04   6.02484906E-05   6.44830160E-05   5.09201284E-05  
  68               7.08681277E+00   1.97051712E+03   8.38156797E-01   1.60209009E-01   4.53370267E-04   5.28141420E-04   3.78731937E-04   6.02456053E-05   6.44048773E-05   5.09572668E-05  
  69               7.42745621E+00   1.99401862E+03   8.38094453E-01   1.60203516E-01   5.21311919E-04   5.28257612E-04   3.78559968E-04   6.02417664E-05   6.43135933E-05   5.09986552E-05  
  70               7.82970267E+00   2.02089933E+03   8.38013872E-01   1.60196434E-01   6.09087336E-04   5.28373209E-04   3.78386741E-04   6.02364830E-05   6.42071531E-05   5.10449701E-05  
  71               8.30274626E+00   2.05076612E+03   8.37912021E-01   1.60187500E-01   7.20046712E-04   5.28476229E-04   3.78182454E-04   6.02290124E-05   6.40847974E-05   5.10947320E-05  
  72               8.85821194E+00   2.08430149E+03   8.37780163E-01   1.60175952E-01   8.63642258E-04   5.28565574E-04   3.77967578E-04   6.02184788E-05   6.39436992E-05   5.11487028E-05  
  73               9.50665893E+00   2.12094025E+03   8.37613118E-01   1.60161342E-01   1.04549384E-03   5.28632066E-04   3.77751556E-04   6.02039048E-05   6.37833522E-05   5.12050795E-05  
  74               1.02596147E+01   2.16110146E+03   8.37398835E-01   1.60142620E-01   1.27871259E-03   5.28674099E-04   3.77528796E-04   6.01843347E-05   6.36015352E-05   5.12634360E-05  
  75               1.11297362E+01   2.20412813E+03   8.37129586E-01   1.60119112E-01   1.57169714E-03   5.28683815E-04   3.77304145E-04   6.01592243E-05   6.33978948E-05   5.13212854E-05  
  76               1.21310594E+01   2.25032969E+03   8.36788866E-01   1.60089381E-01   1.94240327E-03   5.28658880E-04   3.77070455E-04   6.01282416E-05   6.31702974E-05   5.13771606E-05  
  77               1.32792615E+01   2.29894846E+03   8.36365179E-01   1.60052218E-01   2.40116031E-03   5.28591180E-04   3.76842367E-04   6.00905437E-05   6.29184709E-05   5.14273916E-05  
  78               1.45913485E+01   2.35023789E+03   8.35833132E-01   1.60006344E-01   2.97070810E-03   5.28500409E-04   3.82929625E-04   6.00478396E-05   6.26406234E-05   5.15083304E-05  
  79               1.60872989E+01   2.40344530E+03   8.35197239E-01   1.59950906E-01   3.66224432E-03   5.28338776E-04   3.82795352E-04   5.99952611E-05   6.23367105E-05   5.15371263E-05  
  80               1.77903167E+01   2.45884701E+03   8.34424278E-01   1.59883528E-01   4.50287891E-03   5.28121910E-04   3.82607527E-04   5.99335383E-05   6.20043986E-05   5.15474351E-05  
  81               1.97260852E+01   2.51572726E+03   8.33505170E-01   1.59803418E-01   5.50246920E-03   5.27844934E-04   3.82378110E-04   5.98614183E-05   6.16437891E-05   5.15324372E-05  
  82               2.19242371E+01   2.57438542E+03   8.32412262E-01   1.59708168E-01   6.69108357E-03   5.27501351E-04   3.82104043E-04   5.97775449E-05   6.12526182E-05   5.14841312E-05  
  83               2.44186416E+01   2.63407582E+03   8.31142771E-01   1.59597536E-01   8.07173062E-03   5.27087713E-04   3.81794126E-04   5.96806436E-05   6.08313357E-05   5.13932975E-05  
  84               2.72479270E+01   2.69522232E+03   8.29665847E-01   1.59468835E-01   9.67795412E-03   5.26595936E-04   3.81445651E-04   5.95689387E-05   6.03774517E-05   5.12480560E-05  
  85               3.04558001E+01   2.75708380E+03   8.27987695E-01   1.59322609E-01   1.15029843E-02   5.26024535E-04   3.81071896E-04   5.94409933E-05   5.98918775E-05   5.10366940E-05  
  86               3.40912334E+01   2.82003747E+03   8.26080733E-01   1.59156454E-01   1.35768044E-02   5.25365098E-04   3.80673435E-04   5.92944408E-05   5.93725557E-05   5.07433578E-05  
  87               3.82085767E+01   2.88354261E+03   8.23955180E-01   1.58971266E-01   1.58882728E-02   5.24617031E-04   3.80266094E-04   5.91271968E-05   5.88205053E-05   5.03539426E-05  
  88               4.28681032E+01   2.94792552E+03   8.21587530E-01   1.58764996E-01   1.84629348E-02   5.23771764E-04   3.79853924E-04   5.89356184E-05   5.82342829E-05   4.98492986E-05  
  89               4.81361990E+01   3.01262377E+03   8.19001268E-01   1.58539697E-01   2.12752161E-02   5.22831386E-04   3.79457848E-04   5.87161674E-05   5.76157674E-05   4.92158343E-05  
  90               5.40828961E+01   3.07799555E+03   8.16174123E-01   1.58293428E-01   2.43493139E-02   5.21786651E-04   3.79082174E-04   5.84623613E-05   5.69641575E-05   4.84336126E-05  
  91               6.07761780E+01   3.14328265E+03   8.13154053E-01   1.58030373E-01   2.76330360E-02   5.20645624E-04   3.78752353E-04   5.81679447E-05   5.62836042E-05   4.74969280E-05  
  92               6.82879403E+01   3.20897741E+03   8.09912449E-01   1.57748038E-01   3.11574712E-02   5.19396774E-04   3.78465585E-04   5.78205942E-05   5.55738725E-05   4.63893030E-05  
  93               7.66952540E+01   3.27432550E+03   8.06512195E-01   1.57451906E-01   3.48541994E-02   5.18051137E-04   3.78244914E-04   5.74076412E-05   5.48397915E-05   4.51174108E-05  
  94               8.60831562E+01   3.33990583E+03   8.02918793E-01   1.57138970E-01   3.87607113E-02   5.16594097E-04   3.78077706E-04   5.69056125E-05   5.40808623E-05   4.36721865E-05  
  95               9.65460330E+01   3.40507187E+03   7.99199452E-01   1.56815085E-01   4.28038824E-02   5.15036263E-04   3.77979491E-04   5.62898306E-05   5.33015808E-05   4.20738340E-05  
  96               1.08189662E+02   3.47050605E+03   7.95307524E-01   1.56476182E-01   4.70344116E-02   5.13357732E-04   3.77924510E-04   5.55171986E-05   5.25007477E-05   4.03206377E-05  
  97               1.21133560E+02   3.53554902E+03   7.91320947E-01   1.56129052E-01   5.13674980E-02   5.11569749E-04   3.77924386E-04   5.45450413E-05   5.16827608E-05   3.84475286E-05  
  98               1.35512052E+02   3.60100453E+03   7.87175847E-01   1.55768117E-01   5.58725565E-02   5.09645382E-04   3.77939645E-04   5.32996321E-05   5.08455658E-05   3.64574270E-05  
  99               1.51475168E+02   3.66614866E+03   7.82964198E-01   1.55401389E-01   6.04495066E-02   5.07597158E-04   3.77983754E-04   5.17172416E-05   4.99937382E-05   3.43974205E-05  
  100              1.69194024E+02   3.73186802E+03   7.78606667E-01   1.55021940E-01   6.51845432E-02   5.05391432E-04   3.78006850E-04   4.96869898E-05   4.91245978E-05   3.22720082E-05  
  101              1.88863815E+02   3.79746395E+03   7.74199679E-01   1.54638168E-01   6.99727344E-02   5.03039048E-04   3.78027894E-04   4.71332753E-05   4.82423344E-05   3.01317889E-05  
