# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               CH4              Mg              
  33               3.51817211E-02   7.48458066E+02   8.38538361E-01   1.60517022E-01   1.43041556E-12   5.03181788E-04   3.02656489E-04   5.99334123E-05   4.54384827E-05   0.00000000E+00  
  34               4.35919160E-02   7.64266104E+02   8.38538665E-01   1.60516715E-01   2.67696181E-12   5.03181276E-04   3.02656181E-04   5.99333513E-05   4.54384365E-05   0.00000000E+00  
  35               5.39694062E-02   7.72671805E+02   8.38538568E-01   1.60516804E-01   3.51149541E-12   5.03181385E-04   3.02656247E-04   5.99333643E-05   4.54384464E-05   0.00000000E+00  
  36               6.67622959E-02   7.90164219E+02   8.38539010E-01   1.60516353E-01   6.76023448E-12   5.03180711E-04   3.02655841E-04   5.99332841E-05   4.54383855E-05   0.00000000E+00  
  37               8.25100048E-02   8.00350940E+02   8.38538968E-01   1.60516374E-01   9.33137581E-12   5.03180702E-04   3.02655836E-04   5.99332829E-05   4.54383847E-05   0.00000000E+00  
  38               1.01858145E-01   8.20050244E+02   8.38539671E-01   1.60515634E-01   1.86581959E-11   5.03179837E-04   3.02655315E-04   5.99331799E-05   4.54383066E-05   0.00000000E+00  
  39               1.25577422E-01   8.32668214E+02   8.38539758E-01   1.60515469E-01   2.74750060E-11   5.03179500E-04   3.02655113E-04   5.99331398E-05   4.54382762E-05   0.00000000E+00  
  40               1.54585503E-01   8.55259931E+02   8.38540978E-01   1.60514098E-01   5.76165849E-11   5.03178749E-04   3.02654661E-04   5.99330504E-05   4.54382084E-05   0.00000000E+00  
  41               1.89941100E-01   8.70949655E+02   8.38541463E-01   1.60513467E-01   9.10852329E-11   5.03177643E-04   3.02653996E-04   5.99329186E-05   4.54381085E-05   0.00000000E+00  
  42               2.32870207E-01   8.97009790E+02   8.38543794E-01   1.60510658E-01   2.00093170E-10   5.03175968E-04   3.02652989E-04   5.99327191E-05   4.54379572E-05   0.00000000E+00  
  43               2.84780913E-01   9.16588436E+02   8.38544571E-01   1.60508642E-01   3.41412023E-10   5.03176284E-04   3.02653178E-04   5.99327567E-05   4.54379857E-05   0.00000000E+00  
  44               3.47275722E-01   9.46900276E+02   8.38549041E-01   1.60502452E-01   7.85011815E-10   5.03178977E-04   3.02654799E-04   5.99330775E-05   4.54382290E-05   0.00000000E+00  
  45               4.22239386E-01   9.71108131E+02   8.38554095E-01   1.60497415E-01   1.43778231E-09   5.03170997E-04   3.02649998E-04   5.99321270E-05   4.54375083E-05   0.00000000E+00  
  46               5.11885779E-01   1.00620780E+03   8.38567139E-01   1.60484417E-01   3.40971237E-09   5.03150320E-04   3.02637560E-04   5.99296639E-05   4.54356408E-05   0.00000000E+00  
  47               6.18635971E-01   1.03576271E+03   8.38578921E-01   1.60472683E-01   6.62116072E-09   5.03132008E-04   3.02626540E-04   5.99274818E-05   4.54339853E-05   1.24665493E-15  
  48               7.45065588E-01   1.07636452E+03   8.38602806E-01   1.60448883E-01   1.59913511E-08   5.03094780E-04   3.02604122E-04   5.99230433E-05   4.54306134E-05   1.11167550E-14  
  49               8.93762848E-01   1.11167613E+03   8.38623070E-01   1.60428677E-01   3.21904079E-08   5.03063854E-04   3.02585386E-04   5.99193396E-05   4.54277518E-05   6.37401579E-14  
  50               1.06785167E+00   1.15771830E+03   8.38654190E-01   1.60397610E-01   7.68648169E-08   5.03016553E-04   3.02556347E-04   5.99136246E-05   4.54231047E-05   5.68305478E-13  
  51               1.27126329E+00   1.19835641E+03   8.38676979E-01   1.60374800E-01   1.54654913E-07   5.02984532E-04   3.02534338E-04   5.99094797E-05   4.54178990E-05   3.29982941E-12  
  52               1.50825649E+00   1.24921118E+03   8.38704620E-01   1.60347010E-01   3.53770195E-07   5.02951923E-04   3.02503794E-04   5.99044150E-05   4.54036406E-05   2.65645446E-11  
  53               1.78307305E+00   1.29435476E+03   8.38722309E-01   1.60329012E-01   6.89578458E-07   5.02958210E-04   3.02465758E-04   5.99011644E-05   4.53482672E-05   1.41284328E-10  
  54               2.10090513E+00   1.34906467E+03   8.38740464E-01   1.60310161E-01   1.47723585E-06   5.03029305E-04   3.02373858E-04   5.98977335E-05   4.51331678E-05   9.42773049E-10  
  55               2.46750937E+00   1.39770982E+03   8.38750638E-01   1.60298923E-01   2.73294347E-06   5.03278301E-04   3.02149249E-04   5.98956393E-05   4.43628188E-05   4.28925922E-09  
  56               2.89094495E+00   1.45539031E+03   8.38759339E-01   1.60288150E-01   5.42835777E-06   5.03891140E-04   3.01662695E-04   5.98938915E-05   4.21622918E-05   2.28589669E-08  
  57               3.37987825E+00   1.50679626E+03   8.38759162E-01   1.60281479E-01   9.45952436E-06   5.05162982E-04   3.01021101E-04   5.98925092E-05   3.73870057E-05   8.68872281E-08  
  58               3.94096976E+00   1.56648899E+03   8.38750002E-01   1.60274758E-01   1.73651536E-05   5.07666601E-04   3.01213333E-04   5.99129224E-05   2.94427964E-05   3.62700272E-07  
  59               4.57022014E+00   1.61942703E+03   8.38737609E-01   1.60271958E-01   2.83789536E-05   5.11049876E-04   3.05000845E-04   5.99144111E-05   2.21487455E-05   1.20092405E-06  
  60               5.24408046E+00   1.68050360E+03   8.38702505E-01   1.60265380E-01   4.86877566E-05   5.15159954E-04   3.12761590E-04   5.99254614E-05   1.58415772E-05   7.37744237E-06  
  61               5.90254332E+00   1.73416679E+03   8.38620342E-01   1.60255215E-01   7.56487253E-05   5.19078037E-04   3.36251176E-04   5.99529508E-05   1.12991660E-05   2.60320240E-05  
  62               6.52328860E+00   1.78062231E+03   8.38516045E-01   1.60248006E-01   1.08292811E-04   5.22281790E-04   3.76053246E-04   6.00207518E-05   7.84809663E-06   6.47893120E-05  
  63               7.09600674E+00   1.82025697E+03   8.38466400E-01   1.60241356E-01   1.44784119E-04   5.23604716E-04   3.82111063E-04   6.00212661E-05   6.67956612E-06   6.46413113E-05  
  64               7.58829132E+00   1.85243903E+03   8.38432483E-01   1.60237959E-01   1.81523916E-04   5.24472519E-04   3.82492482E-04   6.00394618E-05   5.90937642E-06   6.45179858E-05  
  65               7.97397742E+00   1.87630133E+03   8.38403594E-01   1.60235223E-01   2.13466443E-04   5.24939491E-04   3.82134496E-04   6.00377368E-05   5.42427280E-06   6.44235292E-05  
  66               8.42944116E+00   1.90348518E+03   8.38365595E-01   1.60231704E-01   2.55437626E-04   5.25400507E-04   3.81636485E-04   6.00350556E-05   4.93819873E-06   6.43136037E-05  
  67               8.96311349E+00   1.93361604E+03   8.38285863E-01   1.60221392E-01   3.09601109E-04   5.25769131E-04   3.81090449E-04   6.00285793E-05   4.47772633E-06   6.41853693E-05  
  68               9.37717654E+00   1.95621814E+03   8.38243127E-01   1.60217533E-01   3.56233748E-04   5.26174303E-04   3.80831972E-04   6.00767419E-05   4.17148810E-06   6.40890866E-05  
  69               9.68988152E+00   1.97256927E+03   8.38209298E-01   1.60214509E-01   3.93356329E-04   5.26312097E-04   3.80578380E-04   6.00730401E-05   3.97341451E-06   6.40176339E-05  
  70               1.00665741E+01   1.99193618E+03   8.38165324E-01   1.60210587E-01   4.41451730E-04   5.26501352E-04   3.80337145E-04   6.00683170E-05   3.75459014E-06   6.39321821E-05  
  71               1.05164432E+01   2.01403007E+03   8.38109944E-01   1.60205669E-01   5.01923833E-04   5.26699108E-04   3.80098903E-04   6.00621946E-05   3.53192492E-06   6.38320598E-05  
  72               1.10495163E+01   2.03944949E+03   8.38038613E-01   1.60199359E-01   5.79757966E-04   5.26899511E-04   3.79850514E-04   6.00540732E-05   3.29955210E-06   6.37149328E-05  
  73               1.16786316E+01   2.06788190E+03   8.37948664E-01   1.60191430E-01   6.77886403E-04   5.27087136E-04   3.79572859E-04   6.00431213E-05   3.07323617E-06   6.35798097E-05  
  74               1.24188583E+01   2.09996214E+03   8.37832670E-01   1.60181233E-01   8.04341243E-04   5.27263286E-04   3.79286232E-04   6.00284786E-05   2.84754022E-06   6.34237327E-05  
  75               1.32845864E+01   2.13517851E+03   8.37686256E-01   1.60168393E-01   9.63857032E-04   5.27413065E-04   3.79005242E-04   6.00092823E-05   2.63658186E-06   6.32461145E-05  
  76               1.42914706E+01   2.17398017E+03   8.37498917E-01   1.60151991E-01   1.16786858E-03   5.27536960E-04   3.78723126E-04   5.99848942E-05   2.43585318E-06   6.30444917E-05  
  77               1.54567235E+01   2.21571761E+03   8.37264260E-01   1.60131476E-01   1.42331050E-03   5.27622266E-04   3.78450426E-04   5.99547710E-05   2.25594013E-06   6.28185674E-05  
  78               1.67994522E+01   2.26075247E+03   8.36967692E-01   1.60105574E-01   1.74606287E-03   5.27669099E-04   3.78178844E-04   5.99185244E-05   2.09170013E-06   6.25659729E-05  
  79               1.83409853E+01   2.30831657E+03   8.36599302E-01   1.60073219E-01   2.14473131E-03   5.27665871E-04   3.77920882E-04   5.98749710E-05   1.95047902E-06   6.22865781E-05  
  80               2.01045687E+01   2.35874177E+03   8.36135566E-01   1.60033294E-01   2.64005608E-03   5.27650315E-04   3.83958379E-04   5.98261686E-05   1.79637389E-06   6.19783382E-05  
  81               2.21172347E+01   2.41121514E+03   8.35582781E-01   1.59985099E-01   3.24120904E-03   5.27541403E-04   3.83832061E-04   5.97662086E-05   1.69521564E-06   6.16414799E-05  
  82               2.44101466E+01   2.46610671E+03   8.34909145E-01   1.59926380E-01   3.97379979E-03   5.27373004E-04   3.83673443E-04   5.96962286E-05   1.60997607E-06   6.12734224E-05  
  83               2.70180095E+01   2.52260450E+03   8.34107512E-01   1.59856519E-01   4.84558292E-03   5.27138341E-04   3.83493511E-04   5.96147280E-05   1.54394856E-06   6.08746505E-05  
  84               2.99810673E+01   2.58110795E+03   8.33150872E-01   1.59773161E-01   5.88592869E-03   5.26833084E-04   3.83288402E-04   5.95203604E-05   1.49193576E-06   6.04425996E-05  
  85               3.33453791E+01   2.64081169E+03   8.32036530E-01   1.59676073E-01   7.09774684E-03   5.26451568E-04   3.83069930E-04   5.94114880E-05   1.45683837E-06   5.99779827E-05  
  86               3.71635157E+01   2.70218481E+03   8.30734604E-01   1.59562652E-01   8.51352818E-03   5.25987305E-04   3.82836179E-04   5.92862906E-05   1.43409827E-06   5.94781326E-05  
  87               4.14953019E+01   2.76441374E+03   8.29250603E-01   1.59433382E-01   1.01272553E-02   5.25436142E-04   3.82603985E-04   5.91428899E-05   1.42668634E-06   5.89442442E-05  
  88               4.64084726E+01   2.82802042E+03   8.27553256E-01   1.59285538E-01   1.19729236E-02   5.24789561E-04   3.82374324E-04   5.89787093E-05   1.43072593E-06   5.83737322E-05  
  89               5.19788006E+01   2.89229898E+03   8.25654820E-01   1.59120194E-01   1.40371685E-02   5.24044644E-04   3.82168165E-04   5.87912333E-05   1.44884728E-06   5.77681269E-05  
  90               5.82905659E+01   2.95774744E+03   8.23525004E-01   1.58934711E-01   1.63529132E-02   5.23191093E-04   3.81990138E-04   5.85764443E-05   1.47802137E-06   5.71253814E-05  
  91               6.54361963E+01   3.02362628E+03   8.21189534E-01   1.58731338E-01   1.88921401E-02   5.22228195E-04   3.81866359E-04   5.83303504E-05   1.52125239E-06   5.64480527E-05  
  92               7.35093852E+01   3.09039031E+03   8.18621152E-01   1.58507700E-01   2.16844667E-02   5.21144978E-04   3.81802132E-04   5.80461676E-05   1.57583372E-06   5.57353685E-05  
  93               8.26013819E+01   3.15713372E+03   8.15867930E-01   1.58267991E-01   2.46775749E-02   5.19945941E-04   3.81825288E-04   5.77172107E-05   1.64513947E-06   5.49924263E-05  
  94               9.28106740E+01   3.22448188E+03   8.12894675E-01   1.58009145E-01   2.79097132E-02   5.18617248E-04   3.81932239E-04   5.73305750E-05   1.72580811E-06   5.42188470E-05  
  95               1.04245168E+02   3.29146941E+03   8.09770040E-01   1.57737149E-01   3.13061818E-02   5.17166759E-04   3.82148152E-04   5.68731148E-05   1.82220101E-06   5.34204660E-05  
  96               1.17024047E+02   3.35893563E+03   8.06444137E-01   1.57447651E-01   3.49212126E-02   5.15574773E-04   3.82455447E-04   5.63194985E-05   1.93055063E-06   5.25960498E-05  
  97               1.31279244E+02   3.42596663E+03   8.02996107E-01   1.57147552E-01   3.86687008E-02   5.13849481E-04   3.82871634E-04   5.56443599E-05   2.05581380E-06   5.17513514E-05  
  98               1.47154948E+02   3.49347752E+03   7.99364828E-01   1.56831517E-01   4.26150865E-02   5.11965582E-04   3.83364670E-04   5.48010041E-05   2.19417973E-06   5.08847077E-05  
  99               1.64812403E+02   3.56054134E+03   7.95642071E-01   1.56507544E-01   4.66605253E-02   5.09931634E-04   3.83947674E-04   5.37457810E-05   2.35151885E-06   5.00019219E-05  
  100              1.84434306E+02   3.62820552E+03   7.91748554E-01   1.56168712E-01   5.08911836E-02   5.07714449E-04   3.84574352E-04   5.23982330E-05   2.52365787E-06   4.91004093E-05  
  101              2.06229604E+02   3.69546921E+03   7.87793646E-01   1.55824551E-01   5.51880600E-02   5.05323218E-04   3.85263365E-04   5.06945891E-05   2.71803506E-06   4.81859234E-05  
