# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  13               4.10653491E-03   6.55772621E+02   8.38521882E-01   1.60514198E-01   2.80117293E-14   5.26327068E-04   3.34386389E-04   6.02367358E-05   0.00000000E+00   0.00000000E+00  
  14               4.99293637E-03   6.64318124E+02   8.38521790E-01   1.60514120E-01   4.27101907E-14   5.26337202E-04   3.34392827E-04   6.02378956E-05   0.00000000E+00   0.00000000E+00  
  15               6.05013486E-03   6.74281857E+02   8.38521877E-01   1.60514011E-01   6.99438792E-14   5.26349527E-04   3.34400657E-04   6.02393061E-05   0.00000000E+00   0.00000000E+00  
  16               7.31101900E-03   6.82823210E+02   8.38521863E-01   1.60513934E-01   1.04025775E-13   5.26359061E-04   3.34406714E-04   6.02403973E-05   0.00000000E+00   0.00000000E+00  
  17               8.81462334E-03   6.92906723E+02   8.38521982E-01   1.60513796E-01   1.66671707E-13   5.26369245E-04   3.34413184E-04   6.02415628E-05   0.00000000E+00   0.00000000E+00  
  18               1.06072323E-02   7.01563022E+02   8.38522043E-01   1.60513716E-01   2.43612653E-13   5.26378561E-04   3.34419103E-04   6.02426290E-05   0.00000000E+00   0.00000000E+00  
  19               1.27435929E-02   7.11905061E+02   8.38522037E-01   1.60513510E-01   3.84898847E-13   5.26387550E-04   3.34424814E-04   6.02436578E-05   0.00000000E+00   0.00000000E+00  
  20               1.52883549E-02   7.21007803E+02   8.38522127E-01   1.60513396E-01   5.62495608E-13   5.26399372E-04   3.34432325E-04   6.02450108E-05   0.00000000E+00   0.00000000E+00  
  21               1.83176611E-02   7.31907957E+02   8.38522352E-01   1.60513155E-01   8.88982061E-13   5.26408252E-04   3.34437966E-04   6.02460271E-05   0.00000000E+00   0.00000000E+00  
  22               2.19206741E-02   7.41682595E+02   8.38522508E-01   1.60512980E-01   1.31057104E-12   5.26417135E-04   3.34443610E-04   6.02470437E-05   0.00000000E+00   0.00000000E+00  
  23               2.62015547E-02   7.53461618E+02   8.38522851E-01   1.60512618E-01   2.09779219E-12   5.26425808E-04   3.34449120E-04   6.02480363E-05   0.00000000E+00   0.00000000E+00  
  24               3.12829012E-02   7.64306053E+02   8.38523135E-01   1.60512311E-01   3.16571396E-12   5.26434477E-04   3.34454628E-04   6.02490285E-05   0.00000000E+00   0.00000000E+00  
  25               3.73112618E-02   7.77193296E+02   8.38523684E-01   1.60511736E-01   5.15844222E-12   5.26442937E-04   3.34460002E-04   6.02499967E-05   0.00000000E+00   0.00000000E+00  
  26               4.44579561E-02   7.89168011E+02   8.38524175E-01   1.60511211E-01   7.93965447E-12   5.26451336E-04   3.34465339E-04   6.02509579E-05   0.00000000E+00   0.00000000E+00  
  27               5.29218205E-02   8.03424763E+02   8.38525086E-01   1.60510252E-01   1.32303898E-11   5.26459334E-04   3.34470420E-04   6.02518733E-05   0.00000000E+00   0.00000000E+00  
  28               6.29337088E-02   8.17078121E+02   8.38526040E-01   1.60509261E-01   2.10946434E-11   5.26467378E-04   3.34475531E-04   6.02527939E-05   0.00000000E+00   0.00000000E+00  
  29               7.47597256E-02   8.33085092E+02   8.38527660E-01   1.60507549E-01   3.61822464E-11   5.26474710E-04   3.34480188E-04   6.02536330E-05   0.00000000E+00   0.00000000E+00  
  30               8.87024429E-02   8.48606538E+02   8.38529396E-01   1.60505656E-01   5.95872710E-11   5.26482072E-04   3.34484866E-04   6.02544756E-05   0.00000000E+00   0.00000000E+00  
  31               1.05102490E-01   8.66766319E+02   8.38532321E-01   1.60502447E-01   1.05641729E-10   5.26488360E-04   3.34488860E-04   6.02551952E-05   0.00000000E+00   0.00000000E+00  
  32               1.24343841E-01   8.84778916E+02   8.38535625E-01   1.60498612E-01   1.81588316E-10   5.26494809E-04   3.34492958E-04   6.02559334E-05   0.00000000E+00   0.00000000E+00  
  33               1.46851130E-01   9.05630233E+02   8.38540639E-01   1.60492306E-01   3.34349438E-10   5.26500304E-04   3.34496449E-04   6.02565622E-05   0.00000000E+00   0.00000000E+00  
  34               1.73080038E-01   9.26558447E+02   8.38546713E-01   1.60484722E-01   5.98949333E-10   5.26510868E-04   3.34503160E-04   6.02577712E-05   0.00000000E+00   0.00000000E+00  
  35               2.03561753E-01   9.50548028E+02   8.38558152E-01   1.60473298E-01   1.14243684E-09   5.26504031E-04   3.34498817E-04   6.02569888E-05   0.00000000E+00   0.00000000E+00  
  36               2.38925213E-01   9.74824251E+02   8.38571612E-01   1.60459863E-01   2.12256252E-09   5.26493901E-04   3.34492381E-04   6.02558294E-05   0.00000000E+00   3.97878707E-16  
  37               2.79856117E-01   1.00241639E+03   8.38590207E-01   1.60441309E-01   4.17045354E-09   5.26476524E-04   3.34481341E-04   6.02538406E-05   3.94954091E-16   2.36408119E-15  
  38               3.27069209E-01   1.03045418E+03   8.38610204E-01   1.60421364E-01   7.97134344E-09   5.26456654E-04   3.34468716E-04   6.02515664E-05   2.01303133E-15   1.31761083E-14  
  39               3.81294343E-01   1.06201300E+03   8.38634243E-01   1.60397387E-01   1.59715779E-08   5.26431331E-04   3.34452624E-04   6.02486678E-05   1.16584569E-14   8.39024633E-14  
  40               4.43258828E-01   1.09419098E+03   8.38657250E-01   1.60374433E-01   3.10958852E-08   5.26407454E-04   3.34437443E-04   6.02459337E-05   6.30998171E-14   4.97366556E-13  
  41               5.13733639E-01   1.12987633E+03   8.38681012E-01   1.60350700E-01   6.26106381E-08   5.26383364E-04   3.34422100E-04   6.02431722E-05   3.72780195E-13   3.23033431E-12  
  42               5.93628746E-01   1.16607331E+03   8.38701066E-01   1.60330624E-01   1.21711767E-07   5.26365115E-04   3.34410382E-04   6.02410702E-05   2.00503210E-12   1.90124974E-11  
  43               6.84098099E-01   1.20562079E+03   8.38719162E-01   1.60312422E-01   2.41299499E-07   5.26350787E-04   3.34400929E-04   6.02393927E-05   1.12394898E-11   1.16864859E-10  
  44               7.86283574E-01   1.24555410E+03   8.38732852E-01   1.60298498E-01   4.59944047E-07   5.26343694E-04   3.34395566E-04   6.02384811E-05   5.62853788E-11   6.38451064E-10  
  45               9.01334489E-01   1.28857116E+03   8.38743785E-01   1.60287091E-01   8.83434380E-07   5.26342138E-04   3.34392936E-04   6.02380557E-05   2.82807678E-10   3.50170029E-09  
  46               1.03048758E+00   1.33170875E+03   8.38751010E-01   1.60278996E-01   1.62580213E-06   5.26348394E-04   3.34395496E-04   6.02381998E-05   1.25722662E-09   1.68989539E-08  
  47               1.17496929E+00   1.37766307E+03   8.38755471E-01   1.60272732E-01   2.99074510E-06   5.26363791E-04   3.34410996E-04   6.02387295E-05   5.49364760E-09   8.01310710E-08  
  48               1.33622123E+00   1.42360307E+03   8.38756411E-01   1.60268325E-01   5.27616274E-06   5.26396988E-04   3.34474057E-04   6.02400307E-05   2.13691074E-08   3.36420445E-07  
  49               1.51607386E+00   1.47249602E+03   8.38751408E-01   1.60264349E-01   9.29961176E-06   5.26456060E-04   3.34680962E-04   6.02420324E-05   8.16995618E-08   1.38768216E-06  
  50               1.71546540E+00   1.52301226E+03   8.38734348E-01   1.60260029E-01   1.60732852E-05   5.26587762E-04   3.35319520E-04   6.02487024E-05   2.91067735E-07   5.31942958E-06  
  51               1.93377461E+00   1.57329385E+03   8.38721723E-01   1.60259780E-01   2.67134410E-05   5.26860991E-04   3.36982843E-04   6.02666907E-05   8.64936796E-07   1.89946934E-05  
  52               2.16784879E+00   1.62250786E+03   8.38698463E-01   1.60256755E-01   4.25334753E-05   5.27081693E-04   3.40145963E-04   6.02735451E-05   4.22691653E-06   2.06387065E-05  
  53               2.40686909E+00   1.66851236E+03   8.38651528E-01   1.60252156E-01   6.39909741E-05   5.27400098E-04   3.46178794E-04   6.02879315E-05   1.48167106E-05   2.57273614E-05  
  54               2.64472618E+00   1.71081542E+03   8.38583489E-01   1.60247696E-01   9.12644659E-05   5.27873628E-04   3.55272457E-04   6.03202995E-05   3.70644645E-05   3.65189932E-05  
  55               2.87241034E+00   1.74852099E+03   8.38504990E-01   1.60243721E-01   1.23316451E-04   5.28371830E-04   3.64658224E-04   6.03592192E-05   6.54831984E-05   5.05187909E-05  
  56               3.06704214E+00   1.77890489E+03   8.38470715E-01   1.60240115E-01   1.55618249E-04   5.28654067E-04   3.70131835E-04   6.03779515E-05   6.54065999E-05   5.05851063E-05  
  57               3.22145374E+00   1.80186539E+03   8.38441793E-01   1.60237254E-01   1.84486836E-04   5.28743123E-04   3.73065499E-04   6.03782380E-05   6.53469402E-05   5.06343176E-05  
  58               3.39739910E+00   1.82699940E+03   8.38406405E-01   1.60233903E-01   2.21103386E-04   5.28822289E-04   3.75204520E-04   6.03780890E-05   6.52799677E-05   5.06873129E-05  
  59               3.59831278E+00   1.85436505E+03   8.38330700E-01   1.60223801E-01   2.67639256E-04   5.28845113E-04   3.76483597E-04   6.03749809E-05   6.52023587E-05   5.07420598E-05  
  60               3.74896549E+00   1.87415522E+03   8.38294238E-01   1.60220473E-01   3.06172578E-04   5.29301202E-04   3.77269182E-04   6.04291634E-05   6.51467324E-05   5.07823538E-05  
  61               3.85494742E+00   1.88764582E+03   8.38267652E-01   1.60218113E-01   3.34968025E-04   5.29300155E-04   3.77439790E-04   6.04282010E-05   6.51080642E-05   5.08095702E-05  
  62               3.97771848E+00   1.90296030E+03   8.38235065E-01   1.60215234E-01   3.70355793E-04   5.29312716E-04   3.77527990E-04   6.04269456E-05   6.50635814E-05   5.08400820E-05  
  63               4.12042145E+00   1.92019948E+03   8.38195119E-01   1.60211717E-01   4.13788333E-04   5.29338031E-04   3.77543276E-04   6.04253983E-05   6.50124781E-05   5.08740779E-05  
  64               4.28524445E+00   1.93956765E+03   8.38145729E-01   1.60207379E-01   4.67520884E-04   5.29372385E-04   3.77503130E-04   6.04234523E-05   6.49540186E-05   5.09117893E-05  
  65               4.47445768E+00   1.96096620E+03   8.38085209E-01   1.60202073E-01   5.33355792E-04   5.29410611E-04   3.77431191E-04   6.04210160E-05   6.48878307E-05   5.09528532E-05  
  66               4.69030828E+00   1.98452889E+03   8.38010659E-01   1.60195548E-01   6.14445232E-04   5.29447439E-04   3.77347372E-04   6.04179196E-05   6.48132591E-05   5.09974460E-05  
  67               4.93627483E+00   2.01019078E+03   8.37919367E-01   1.60187563E-01   7.13811870E-04   5.29477971E-04   3.77230736E-04   6.04138511E-05   6.47296636E-05   5.10446847E-05  
  68               5.21673539E+00   2.03821179E+03   8.37806350E-01   1.60177686E-01   8.36812697E-04   5.29499563E-04   3.77099682E-04   6.04085174E-05   6.46358005E-05   5.10950651E-05  
  69               5.53530501E+00   2.06840555E+03   8.37667615E-01   1.60165568E-01   9.87783161E-04   5.29509324E-04   3.76960912E-04   6.04015001E-05   6.45312034E-05   5.11478393E-05  
  70               5.89588732E+00   2.10087041E+03   8.37496734E-01   1.60150649E-01   1.17371593E-03   5.29505015E-04   3.76814261E-04   6.03922077E-05   6.44149766E-05   5.12027090E-05  
  71               6.30272092E+00   2.13535016E+03   8.37288341E-01   1.60132462E-01   1.40044642E-03   5.29484172E-04   3.76659816E-04   6.03800408E-05   6.42867094E-05   5.12586062E-05  
  72               6.76042938E+00   2.17192291E+03   8.37033731E-01   1.60110247E-01   1.67744271E-03   5.29444514E-04   3.76494841E-04   6.03643696E-05   6.41454638E-05   5.13149163E-05  
  73               7.27409011E+00   2.21028678E+03   8.36726122E-01   1.60083414E-01   2.01208094E-03   5.29383430E-04   3.76318621E-04   6.03448097E-05   6.39908653E-05   5.13701747E-05  
  74               7.84934471E+00   2.25049443E+03   8.36354562E-01   1.60051009E-01   2.41627456E-03   5.29298156E-04   3.76128110E-04   6.03210469E-05   6.38219395E-05   5.14232739E-05  
  75               8.49243688E+00   2.29218960E+03   8.35909647E-01   1.60012000E-01   2.89805529E-03   5.29184287E-04   3.75968355E-04   6.02924847E-05   6.36382358E-05   5.14720629E-05  
  76               9.20985206E+00   2.33543424E+03   8.35373851E-01   1.59965798E-01   3.47166343E-03   5.29051545E-04   3.82079322E-04   6.02614275E-05   6.34390208E-05   5.15537551E-05  
  77               1.00092392E+01   2.37984955E+03   8.34754872E-01   1.59911829E-01   4.14481395E-03   5.28876412E-04   3.81963080E-04   6.02234264E-05   6.32240769E-05   5.15882044E-05  
  78               1.08994356E+01   2.42558321E+03   8.34028646E-01   1.59848514E-01   4.93466137E-03   5.28664959E-04   3.81772055E-04   6.01798944E-05   6.29920607E-05   5.16114937E-05  
  79               1.18897497E+01   2.47221819E+03   8.33190010E-01   1.59775404E-01   5.84678523E-03   5.28414826E-04   3.81538304E-04   6.01301167E-05   6.27429499E-05   5.16201548E-05  
  80               1.29907034E+01   2.51993204E+03   8.32221716E-01   1.59690994E-01   6.89994422E-03   5.28121414E-04   3.81259478E-04   6.00733466E-05   6.24754656E-05   5.16105733E-05  
  81               1.42139212E+01   2.56828790E+03   8.31122434E-01   1.59595170E-01   8.09557449E-03   5.27783628E-04   3.80939150E-04   6.00091000E-05   6.21897837E-05   5.15784131E-05  
  82               1.55722796E+01   2.61750185E+03   8.29874132E-01   1.59486359E-01   9.45328523E-03   5.27396454E-04   3.80574593E-04   5.99365059E-05   6.18845993E-05   5.15187009E-05  
  83               1.70800983E+01   2.66715960E+03   8.28479865E-01   1.59364831E-01   1.09697436E-02   5.26959938E-04   3.80170990E-04   5.98550877E-05   6.15602626E-05   5.14262392E-05  
  84               1.87531402E+01   2.71749330E+03   8.26921913E-01   1.59229040E-01   1.26642162E-02   5.26468895E-04   3.79725889E-04   5.97637877E-05   6.12155168E-05   5.12945074E-05  
  85               2.06086825E+01   2.76806480E+03   8.25210945E-01   1.59079918E-01   1.45250896E-02   5.25925345E-04   3.79247399E-04   5.96621350E-05   6.08511003E-05   5.11177266E-05  
  86               2.26655395E+01   2.81919238E+03   8.23326714E-01   1.58915701E-01   1.65743766E-02   5.25323198E-04   3.78732582E-04   5.95486606E-05   6.04656593E-05   5.08876317E-05  
  87               2.49440676E+01   2.87046118E+03   8.21285711E-01   1.58737828E-01   1.87941282E-02   5.24665949E-04   3.78191942E-04   5.94226573E-05   6.00602317E-05   5.05980762E-05  
  88               2.74662564E+01   2.92217843E+03   8.19068467E-01   1.58544602E-01   2.12055098E-02   5.23947420E-04   3.77623337E-04   5.92820128E-05   5.96336661E-05   5.02393867E-05  
  89               3.02557763E+01   2.97391080E+03   8.16700162E-01   1.58338220E-01   2.37811194E-02   5.23173318E-04   3.77040454E-04   5.91254966E-05   5.91874643E-05   4.98061111E-05  
  90               3.33378163E+01   3.02603125E+03   8.14157156E-01   1.58116622E-01   2.65466579E-02   5.22336024E-04   3.76439792E-04   5.89496191E-05   5.87204370E-05   4.92873189E-05  
  91               3.67375242E+01   3.07799121E+03   8.11479973E-01   1.57883342E-01   2.94580331E-02   5.21445321E-04   3.75839627E-04   5.87522861E-05   5.82350859E-05   4.86806470E-05  
  92               4.04798778E+01   3.13018324E+03   8.08642502E-01   1.57636103E-01   3.25436341E-02   5.20492732E-04   3.75234400E-04   5.85278307E-05   5.77305914E-05   4.79756216E-05  
  93               4.45916322E+01   3.18207849E+03   8.05692388E-01   1.57379060E-01   3.57516215E-02   5.19489832E-04   3.74642952E-04   5.82721129E-05   5.72098469E-05   4.71739902E-05  
  94               4.91015347E+01   3.23415849E+03   8.02594642E-01   1.57109161E-01   3.91200404E-02   5.18425283E-04   3.74054618E-04   5.79753719E-05   5.66716614E-05   4.62657011E-05  
  95               5.40407996E+01   3.28583243E+03   7.99410520E-01   1.56831749E-01   4.25822503E-02   5.17314054E-04   3.73490311E-04   5.76303836E-05   5.61193653E-05   4.52591021E-05  
  96               5.94433885E+01   3.33768965E+03   7.96092099E-01   1.56542642E-01   4.61903578E-02   5.16140710E-04   3.72931907E-04   5.72207206E-05   5.55511893E-05   4.41446061E-05  
  97               6.53459547E+01   3.38914953E+03   7.92706576E-01   1.56247698E-01   4.98712618E-02   5.14921408E-04   3.72399372E-04   5.67340340E-05   5.49705247E-05   4.29367913E-05  
  98               7.17880284E+01   3.44084076E+03   7.89196736E-01   1.55941927E-01   5.36871715E-02   5.13637570E-04   3.71867558E-04   5.61439934E-05   5.43753092E-05   4.16274810E-05  
  99               7.88131948E+01   3.49214009E+03   7.85640630E-01   1.55632131E-01   5.75531777E-02   5.12307802E-04   3.71357658E-04   5.54318748E-05   5.37691660E-05   4.02386358E-05  
  100              8.64696263E+01   3.54375199E+03   7.81967456E-01   1.55312133E-01   6.15462577E-02   5.10909044E-04   3.70835913E-04   5.45568268E-05   5.31494781E-05   3.87623307E-05  
  101              9.48106656E+01   3.59503515E+03   7.78263257E-01   1.54989431E-01   6.55728072E-02   5.09461420E-04   3.70325200E-04   5.34927243E-05   5.25199096E-05   3.72264488E-05  
