# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  16               3.29128366E-03   5.23838428E+02   8.38495510E-01   1.60510536E-01   1.22160633E-18   5.28813761E-04   3.71049141E-04   6.04363712E-05   0.00000000E+00   0.00000000E+00  
  17               3.87446529E-03   5.29216781E+02   8.38495466E-01   1.60510574E-01   1.87859247E-18   5.28817340E-04   3.71051652E-04   6.04367802E-05   0.00000000E+00   0.00000000E+00  
  18               4.55081715E-03   5.40788754E+02   8.38495530E-01   1.60510503E-01   5.03917843E-18   5.28820826E-04   3.71054098E-04   6.04371786E-05   0.00000000E+00   0.00000000E+00  
  19               5.33505426E-03   5.46493307E+02   8.38495490E-01   1.60510535E-01   7.74707094E-18   5.28824483E-04   3.71056665E-04   6.04375966E-05   0.00000000E+00   0.00000000E+00  
  20               6.24408348E-03   5.58686148E+02   8.38495553E-01   1.60510466E-01   2.05562301E-17   5.28828092E-04   3.71059197E-04   6.04380091E-05   0.00000000E+00   0.00000000E+00  
  21               7.29726334E-03   5.65013855E+02   8.38495522E-01   1.60510490E-01   3.22878933E-17   5.28831863E-04   3.71061843E-04   6.04384400E-05   0.00000000E+00   0.00000000E+00  
  22               8.51691157E-03   5.77902301E+02   8.38495582E-01   1.60510423E-01   8.47966430E-17   5.28835579E-04   3.71064450E-04   6.04388646E-05   0.00000000E+00   0.00000000E+00  
  23               9.92848639E-03   5.84841651E+02   8.38495556E-01   1.60510442E-01   1.35121823E-16   5.28839511E-04   3.71067209E-04   6.04393141E-05   0.00000000E+00   0.00000000E+00  
  24               1.15609807E-02   5.98652986E+02   8.38495615E-01   1.60510376E-01   3.55263835E-16   5.28843425E-04   3.71069956E-04   6.04397614E-05   0.00000000E+00   0.00000000E+00  
  25               1.34471565E-02   6.06587424E+02   8.38495596E-01   1.60510385E-01   5.87025933E-16   5.28847612E-04   3.71072893E-04   6.04402399E-05   0.00000000E+00   0.00000000E+00  
  26               1.56243970E-02   6.21555797E+02   8.38495655E-01   1.60510319E-01   1.55648259E-15   5.28851738E-04   3.71075788E-04   6.04407114E-05   0.00000000E+00   0.00000000E+00  
  27               1.81353790E-02   6.30542257E+02   8.38495638E-01   1.60510319E-01   2.65019967E-15   5.28856398E-04   3.71079058E-04   6.04412440E-05   0.00000000E+00   0.00000000E+00  
  28               2.10299236E-02   6.46784206E+02   8.38495697E-01   1.60510252E-01   7.06228672E-15   5.28860842E-04   3.71082176E-04   6.04417520E-05   0.00000000E+00   0.00000000E+00  
  29               2.43636297E-02   6.57190864E+02   8.38495663E-01   1.60510237E-01   1.25470825E-14   5.28866622E-04   3.71086232E-04   6.04424125E-05   0.00000000E+00   0.00000000E+00  
  30               2.81991089E-02   6.75258934E+02   8.38495731E-01   1.60510160E-01   3.42922069E-14   5.28871474E-04   3.71089636E-04   6.04429670E-05   0.00000000E+00   0.00000000E+00  
  31               3.26054849E-02   6.87546891E+02   8.38495555E-01   1.60510096E-01   6.43112673E-14   5.28880161E-04   3.71095732E-04   6.04439599E-05   0.00000000E+00   0.00000000E+00  
  32               3.76593641E-02   7.07688184E+02   8.38495658E-01   1.60509983E-01   1.79322062E-13   5.28885653E-04   3.71099585E-04   6.04445875E-05   0.00000000E+00   0.00000000E+00  
  33               4.34425447E-02   7.22247106E+02   8.38495507E-01   1.60509863E-01   3.55426827E-13   5.28894749E-04   3.71105967E-04   6.04456270E-05   0.00000000E+00   0.00000000E+00  
  34               5.00431146E-02   7.44966864E+02   8.38495758E-01   1.60509599E-01   1.01562217E-12   5.28901033E-04   3.71110377E-04   6.04463452E-05   0.00000000E+00   0.00000000E+00  
  35               5.75529857E-02   7.62332159E+02   8.38496024E-01   1.60509315E-01   2.13304176E-12   5.28907835E-04   3.71115149E-04   6.04471225E-05   0.00000000E+00   0.00000000E+00  
  36               6.60839327E-02   7.87922681E+02   8.38496902E-01   1.60508409E-01   6.17443226E-12   5.28914154E-04   3.71119583E-04   6.04478447E-05   0.00000000E+00   0.00000000E+00  
  37               7.57601152E-02   8.08319528E+02   8.38498029E-01   1.60507217E-01   1.35114161E-11   5.28920681E-04   3.71124163E-04   6.04485907E-05   0.00000000E+00   0.00000000E+00  
  38               8.67108739E-02   8.37214587E+02   8.38501493E-01   1.60503596E-01   3.93287166E-11   5.28924181E-04   3.71126619E-04   6.04489907E-05   0.00000000E+00   0.00000000E+00  
  39               9.90599766E-02   8.61197909E+02   8.38506138E-01   1.60498470E-01   8.92061532E-11   5.28926876E-04   3.71128509E-04   6.04492987E-05   0.00000000E+00   0.00000000E+00  
  40               1.12928666E-01   8.93822919E+02   8.38518329E-01   1.60484810E-01   2.58433039E-10   5.28922259E-04   3.71125270E-04   6.04487710E-05   0.00000000E+00   0.00000000E+00  
  41               1.28422579E-01   9.21599201E+02   8.38533913E-01   1.60467550E-01   5.95519617E-10   5.28913886E-04   3.71119395E-04   6.04478142E-05   0.00000000E+00   0.00000000E+00  
  42               1.45662055E-01   9.58194639E+02   8.38567720E-01   1.60433834E-01   1.68975568E-09   5.28872113E-04   3.71090085E-04   6.04430401E-05   0.00000000E+00   2.13198177E-16  
  43               1.64797452E-01   9.91182292E+02   8.38601486E-01   1.60400159E-01   4.01718473E-09   5.28832052E-04   3.71061975E-04   6.04384615E-05   3.72478947E-16   2.14800514E-15  
  44               1.86022742E-01   1.02882169E+03   8.38639958E-01   1.60361799E-01   1.01427812E-08   5.28784059E-04   3.71028300E-04   6.04329766E-05   3.97850625E-15   2.59092894E-14  
  45               2.09517598E-01   1.06260778E+03   8.38667971E-01   1.60333867E-01   2.18509867E-08   5.28751924E-04   3.71005751E-04   6.04293039E-05   2.83311358E-14   2.04244386E-13  
  46               2.35458210E-01   1.10123143E+03   8.38693912E-01   1.60307983E-01   4.98929232E-08   5.28723225E-04   3.70985613E-04   6.04260238E-05   2.31951656E-13   1.86371065E-12  
  47               2.64015486E-01   1.13564977E+03   8.38709900E-01   1.60291986E-01   9.85326668E-08   5.28710193E-04   3.70976467E-04   6.04245341E-05   1.28789466E-12   1.13262193E-11  
  48               2.95459682E-01   1.17515681E+03   8.38723294E-01   1.60278500E-01   2.06104849E-07   5.28700965E-04   3.70969989E-04   6.04234785E-05   8.08660857E-12   7.83642623E-11  
  49               3.30126100E-01   1.21034154E+03   8.38730737E-01   1.60270863E-01   3.78878389E-07   5.28700643E-04   3.70969777E-04   6.04234396E-05   3.60899250E-11   3.79247861E-10  
  50               3.68337240E-01   1.25096321E+03   8.38736505E-01   1.60264688E-01   7.37722562E-07   5.28702280E-04   3.70971009E-04   6.04236224E-05   1.81957883E-10   2.08753669E-09  
  51               4.10404567E-01   1.28701860E+03   8.38739222E-01   1.60261328E-01   1.27659081E-06   5.28707971E-04   3.70975360E-04   6.04242649E-05   6.80369310E-10   8.39854157E-09  
  52               4.56647341E-01   1.32869569E+03   8.38740720E-01   1.60258575E-01   2.33270680E-06   5.28714883E-04   3.70981362E-04   6.04250406E-05   2.86255585E-09   3.82636058E-08  
  53               5.07383509E-01   1.36552397E+03   8.38740152E-01   1.60256968E-01   3.82425523E-06   5.28725374E-04   3.70992231E-04   6.04262151E-05   9.23756771E-09   1.31934300E-07  
  54               5.62976861E-01   1.40823927E+03   8.38737522E-01   1.60255491E-01   6.60952154E-06   5.28739151E-04   3.71011183E-04   6.04277494E-05   3.34182036E-08   5.13139743E-07  
  55               6.23912511E-01   1.44586242E+03   8.38730443E-01   1.60253984E-01   1.03391563E-05   5.28761839E-04   3.71050198E-04   6.04302825E-05   9.51064754E-08   1.55095814E-06  
  56               6.90580821E-01   1.48954502E+03   8.38711405E-01   1.60251157E-01   1.69993115E-05   5.28950844E-04   3.71234055E-04   6.04518000E-05   2.98333144E-07   5.19697780E-06  
  57               7.63037519E-01   1.52764858E+03   8.38700792E-01   1.60252486E-01   2.54344467E-05   5.28971157E-04   3.71355792E-04   6.04540158E-05   6.01512859E-07   1.87613457E-05  
  58               8.41070244E-01   1.57145707E+03   8.38683013E-01   1.60250788E-01   3.96975047E-05   5.29019537E-04   3.71570012E-04   6.04594377E-05   2.78891904E-06   1.98497236E-05  
  59               9.22994242E-01   1.60827009E+03   8.38652627E-01   1.60248067E-01   5.62227887E-05   5.29088009E-04   3.71907529E-04   6.04671918E-05   8.57474196E-06   2.26179378E-05  
  60               1.00545419E+00   1.64863775E+03   8.38603500E-01   1.60245480E-01   8.13854563E-05   5.29315501E-04   3.72454056E-04   6.04931846E-05   2.43023696E-05   3.01400653E-05  
  61               1.08292361E+00   1.67850864E+03   8.38538165E-01   1.60241182E-01   1.05092631E-04   5.29510731E-04   3.73034228E-04   6.05155641E-05   4.49745366E-05   4.01379838E-05  
  62               1.16521693E+00   1.71459991E+03   8.38480514E-01   1.60239767E-01   1.42390891E-04   5.29725092E-04   3.73744423E-04   6.05402419E-05   6.59757311E-05   5.04462331E-05  
  63               1.24073490E+00   1.74018024E+03   8.38450590E-01   1.60237057E-01   1.74161181E-04   5.29896811E-04   3.74411326E-04   6.05602369E-05   6.59310085E-05   5.05082189E-05  
  64               1.30451080E+00   1.76643817E+03   8.38413448E-01   1.60233754E-01   2.14215521E-04   5.29892286E-04   3.74786172E-04   6.05601078E-05   6.58894974E-05   5.05710593E-05  
  65               1.37609510E+00   1.78825628E+03   8.38347549E-01   1.60224719E-01   2.51628758E-04   5.29886704E-04   3.75028209E-04   6.05598503E-05   6.58459973E-05   5.06201591E-05  
  66               1.45659497E+00   1.81825090E+03   8.38289694E-01   1.60219629E-01   3.14307932E-04   5.29875320E-04   3.75265730E-04   6.05591137E-05   6.57952019E-05   5.06896866E-05  
  67               1.54681200E+00   1.84384655E+03   8.38233316E-01   1.60214677E-01   3.75406700E-04   5.29844214E-04   3.75478586E-04   6.05564991E-05   6.57443191E-05   5.07475142E-05  
  68               1.62098618E+00   1.86962173E+03   8.38164348E-01   1.60208556E-01   4.49469375E-04   5.30260821E-04   3.75986521E-04   6.06058044E-05   6.56981106E-05   5.08055528E-05  
  69               1.67861191E+00   1.88346886E+03   8.38125451E-01   1.60205141E-01   4.91592751E-04   5.30240192E-04   3.76155507E-04   6.06048926E-05   6.56673844E-05   5.08357894E-05  
  70               1.74297746E+00   1.90503376E+03   8.38054844E-01   1.60198959E-01   5.68212030E-04   5.30214748E-04   3.76286634E-04   6.06031137E-05   6.56274744E-05   5.08836173E-05  
  71               1.81458492E+00   1.92168329E+03   8.37997611E-01   1.60193949E-01   6.30330067E-04   5.30194664E-04   3.76380256E-04   6.06015978E-05   6.55894713E-05   5.09192309E-05  
  72               1.89390804E+00   1.94599577E+03   8.37899830E-01   1.60185403E-01   7.36559741E-04   5.30168056E-04   3.76426927E-04   6.05989303E-05   6.55416264E-05   5.09719825E-05  
  73               1.98124475E+00   1.96527040E+03   8.37817386E-01   1.60178203E-01   8.26181410E-04   5.30146779E-04   3.76433767E-04   6.05965107E-05   6.54957670E-05   5.10121972E-05  
  74               2.07692032E+00   1.99198878E+03   8.37683345E-01   1.60166497E-01   9.71955348E-04   5.30114768E-04   3.76393673E-04   6.05924669E-05   6.54395919E-05   5.10683470E-05  
  75               2.18195825E+00   2.01366731E+03   8.37566658E-01   1.60156315E-01   1.09887445E-03   5.30086450E-04   3.76330682E-04   6.05885569E-05   6.53852561E-05   5.11122077E-05  
  76               2.29798793E+00   2.04293623E+03   8.37381613E-01   1.60140165E-01   1.30016184E-03   5.30041331E-04   3.76232611E-04   6.05823856E-05   6.53190435E-05   5.11716997E-05  
  77               2.42590931E+00   2.06734812E+03   8.37214781E-01   1.60125612E-01   1.48164513E-03   5.29999368E-04   3.76129649E-04   6.05763691E-05   6.52540356E-05   5.12191436E-05  
  78               2.56673933E+00   2.09912854E+03   8.36959617E-01   1.60103348E-01   1.75921725E-03   5.29933632E-04   3.75995394E-04   6.05672603E-05   6.51760797E-05   5.12808599E-05  
  79               2.72154098E+00   2.12608402E+03   8.36724630E-01   1.60082852E-01   2.01484245E-03   5.29870569E-04   3.75866328E-04   6.05581531E-05   6.50990874E-05   5.13303600E-05  
  80               2.89152803E+00   2.16009453E+03   8.36376977E-01   1.60052525E-01   2.39302474E-03   5.29776215E-04   3.75699608E-04   6.05448779E-05   6.50079921E-05   5.13921704E-05  
  81               3.07796696E+00   2.18936428E+03   8.36051715E-01   1.60024157E-01   2.74684758E-03   5.29684909E-04   3.75543427E-04   6.05313885E-05   6.49175729E-05   5.14415710E-05  
  82               3.28231092E+00   2.22530276E+03   8.35585296E-01   1.59983474E-01   3.25422231E-03   5.29553943E-04   3.75339954E-04   6.05125662E-05   6.48118170E-05   5.15005855E-05  
  83               3.50607433E+00   2.25664109E+03   8.35143740E-01   1.59944965E-01   3.73452772E-03   5.29426720E-04   3.75168520E-04   6.04934121E-05   6.47063951E-05   5.15469335E-05  
  84               3.75102885E+00   2.29413684E+03   8.34528423E-01   1.59891070E-01   4.40145221E-03   5.29249772E-04   3.75208761E-04   6.04679054E-05   6.45842885E-05   5.15990771E-05  
  85               4.01901194E+00   2.32725075E+03   8.33934610E-01   1.59839823E-01   5.03847250E-03   5.29077741E-04   3.80989294E-04   6.04418808E-05   6.44621865E-05   5.16758519E-05  
  86               4.31188964E+00   2.36589831E+03   8.33147646E-01   1.59771176E-01   5.89424441E-03   5.28853580E-04   3.80970851E-04   6.04109144E-05   6.43226711E-05   5.17160636E-05  
  87               4.63182918E+00   2.40047327E+03   8.32390298E-01   1.59705137E-01   6.71801394E-03   5.28629456E-04   3.80738929E-04   6.03776017E-05   6.41825794E-05   5.17429532E-05  
  88               4.98156900E+00   2.43997280E+03   8.31403960E-01   1.59619129E-01   7.79088244E-03   5.28341061E-04   3.80418268E-04   6.03368418E-05   6.40240475E-05   5.17655517E-05  
  89               5.36367390E+00   2.47581223E+03   8.30446750E-01   1.59535667E-01   8.83206877E-03   5.28058549E-04   3.80101882E-04   6.02956033E-05   6.38641297E-05   5.17742192E-05  
  90               5.78115333E+00   2.51590556E+03   8.29238851E-01   1.59430346E-01   1.01459521E-02   5.27703574E-04   3.79694187E-04   6.02455568E-05   6.36851882E-05   5.17723493E-05  
  91               6.23707034E+00   2.55280158E+03   8.28057132E-01   1.59327315E-01   1.14313518E-02   5.27353728E-04   3.79293885E-04   6.01947299E-05   6.35039630E-05   5.17554477E-05  
  92               6.73492221E+00   2.59326194E+03   8.26611868E-01   1.59201305E-01   1.30034272E-02   5.26927306E-04   3.78798558E-04   6.01343096E-05   6.33035310E-05   5.17212063E-05  
  93               7.27829561E+00   2.63098659E+03   8.25188219E-01   1.59077187E-01   1.45519770E-02   5.26504749E-04   3.78311733E-04   6.00727480E-05   6.30998794E-05   5.16701208E-05  
  94               7.87131640E+00   2.67162780E+03   8.23497436E-01   1.58929779E-01   1.63911000E-02   5.26004163E-04   3.77729553E-04   6.00009572E-05   6.28771888E-05   5.15946049E-05  
  95               8.51818838E+00   2.71002594E+03   8.21819299E-01   1.58783480E-01   1.82164474E-02   5.25504814E-04   3.77154673E-04   5.99273850E-05   6.26501677E-05   5.14994518E-05  
  96               9.22363836E+00   2.75066748E+03   8.19885125E-01   1.58614862E-01   2.03202872E-02   5.24930176E-04   3.76489541E-04   5.98432092E-05   6.24048940E-05   5.13729034E-05  
  97               9.99245828E+00   2.78953448E+03   8.17952295E-01   1.58446367E-01   2.24226406E-02   5.24353366E-04   3.75829437E-04   5.97562873E-05   6.21541844E-05   5.12228554E-05  
  98               1.08299856E+01   2.83006402E+03   8.15783303E-01   1.58257285E-01   2.47818564E-02   5.23706513E-04   3.75087650E-04   5.96583469E-05   6.18863230E-05   5.10347866E-05  
  99               1.17415962E+01   2.86932131E+03   8.13596259E-01   1.58066637E-01   2.71606768E-02   5.23051657E-04   3.74345693E-04   5.95559952E-05   6.16117011E-05   5.08178293E-05  
  100              1.27332702E+01   2.90967234E+03   8.11205787E-01   1.57858257E-01   2.97607425E-02   5.22335646E-04   3.73535727E-04   5.94420986E-05   6.13215611E-05   5.05571282E-05  
  101              1.38110520E+01   2.94919283E+03   8.08776125E-01   1.57646467E-01   3.24033958E-02   5.21605185E-04   3.72719902E-04   5.93213304E-05   6.10234344E-05   5.02609363E-05  
