# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  28               5.00705156E-03   6.09568460E+02   8.38496040E-01   1.60509951E-01   1.19064367E-15   5.29125051E-04   3.70732226E-04   6.04785261E-05   0.00000000E+00   0.00000000E+00  
  29               6.01718226E-03   6.21150867E+02   8.38496042E-01   1.60509940E-01   2.43948527E-15   5.29128855E-04   3.70734892E-04   6.04789609E-05   0.00000000E+00   0.00000000E+00  
  30               7.22753476E-03   6.30615857E+02   8.38496030E-01   1.60509940E-01   4.21865594E-15   5.29129467E-04   3.70735320E-04   6.04790309E-05   0.00000000E+00   0.00000000E+00  
  31               8.67729597E-03   6.43224316E+02   8.38496043E-01   1.60509919E-01   8.76572506E-15   5.29129998E-04   3.70735693E-04   6.04790916E-05   0.00000000E+00   0.00000000E+00  
  32               1.04129605E-02   6.53667308E+02   8.38496021E-01   1.60509905E-01   1.54451579E-14   5.29130467E-04   3.70736021E-04   6.04791452E-05   0.00000000E+00   0.00000000E+00  
  33               1.24893533E-02   6.67541806E+02   8.38496038E-01   1.60509860E-01   3.27383274E-14   5.29133761E-04   3.70738329E-04   6.04795217E-05   0.00000000E+00   0.00000000E+00  
  34               1.49708483E-02   6.79472378E+02   8.38495933E-01   1.60509799E-01   6.00303527E-14   5.29134266E-04   3.70738683E-04   6.04795793E-05   0.00000000E+00   0.00000000E+00  
  35               1.79331419E-02   6.94852921E+02   8.38495958E-01   1.60509693E-01   1.30065467E-13   5.29134570E-04   3.70738896E-04   6.04796142E-05   0.00000000E+00   0.00000000E+00  
  36               2.14644089E-02   7.08292337E+02   8.38496051E-01   1.60509597E-01   2.45241015E-13   5.29134906E-04   3.70739131E-04   6.04796526E-05   0.00000000E+00   0.00000000E+00  
  37               2.56665172E-02   7.25528023E+02   8.38496118E-01   1.60509334E-01   5.45973057E-13   5.29134795E-04   3.70739053E-04   6.04796398E-05   0.00000000E+00   0.00000000E+00  
  38               3.06563203E-02   7.41128040E+02   8.38496396E-01   1.60509053E-01   1.07890682E-12   5.29134727E-04   3.70739006E-04   6.04796321E-05   0.00000000E+00   0.00000000E+00  
  39               3.65670567E-02   7.60732408E+02   8.38497035E-01   1.60508412E-01   2.48696163E-12   5.29133660E-04   3.70738259E-04   6.04795102E-05   0.00000000E+00   0.00000000E+00  
  40               4.35551901E-02   7.78877587E+02   8.38497880E-01   1.60507554E-01   5.14060963E-12   5.29132458E-04   3.70737416E-04   6.04793728E-05   0.00000000E+00   0.00000000E+00  
  41               5.18053579E-02   8.01487944E+02   8.38499795E-01   1.60505606E-01   1.23440236E-11   5.29129108E-04   3.70735069E-04   6.04789899E-05   0.00000000E+00   0.00000000E+00  
  42               6.15245402E-02   8.23105975E+02   8.38502567E-01   1.60502731E-01   2.70785238E-11   5.29124912E-04   3.70732129E-04   6.04785102E-05   0.00000000E+00   0.00000000E+00  
  43               7.29412722E-02   8.49449333E+02   8.38508541E-01   1.60496472E-01   6.77858178E-11   5.29116584E-04   3.70726294E-04   6.04775583E-05   0.00000000E+00   0.00000000E+00  
  44               8.62974396E-02   8.75039453E+02   8.38517020E-01   1.60487154E-01   1.55890312E-10   5.29114017E-04   3.70724495E-04   6.04772650E-05   0.00000000E+00   0.00000000E+00  
  45               1.01846449E-01   9.05687622E+02   8.38533434E-01   1.60469262E-01   4.02216579E-10   5.29082878E-04   3.70702678E-04   6.04737058E-05   0.00000000E+00   0.00000000E+00  
  46               1.19844958E-01   9.35910040E+02   8.38555644E-01   1.60446109E-01   9.59708174E-10   5.29045754E-04   3.70676667E-04   6.04694626E-05   0.00000000E+00   0.00000000E+00  
  47               1.40619532E-01   9.71303177E+02   8.38589493E-01   1.60412372E-01   2.50502326E-09   5.28993035E-04   3.70639729E-04   6.04634369E-05   0.00000000E+00   6.08179737E-16  
  48               1.64535539E-01   1.00634938E+03   8.38622929E-01   1.60379045E-01   6.03611324E-09   5.28943360E-04   3.70604924E-04   6.04577590E-05   1.06025427E-15   6.42842408E-15  
  49               1.91948216E-01   1.04668985E+03   8.38658662E-01   1.60343433E-01   1.55644600E-08   5.28890672E-04   3.70568008E-04   6.04517368E-05   1.19584295E-14   8.22471879E-14  
  50               2.23179727E-01   1.08674936E+03   8.38686146E-01   1.60316035E-01   3.70572656E-08   5.28851194E-04   3.70540346E-04   6.04472243E-05   1.09112794E-13   8.42553405E-13  
  51               2.58524004E-01   1.13207782E+03   8.38709242E-01   1.60292969E-01   9.24245108E-08   5.28818020E-04   3.70517101E-04   6.04434323E-05   1.09748711E-12   9.56414428E-12  
  52               2.98285206E-01   1.17887293E+03   8.38724585E-01   1.60277535E-01   2.20442012E-07   5.28796562E-04   3.70502064E-04   6.04409787E-05   9.54345403E-12   9.32983802E-11  
  53               3.43066373E-01   1.22648601E+03   8.38733823E-01   1.60268007E-01   4.97813287E-07   5.28782879E-04   3.70492500E-04   6.04394121E-05   7.01402382E-11   7.63772164E-10  
  54               3.93472602E-01   1.27445723E+03   8.38738828E-01   1.60262363E-01   1.06097039E-06   5.28775145E-04   3.70487272E-04   6.04385218E-05   4.36119225E-10   5.25042124E-09  
  55               4.50094860E-01   1.32320756E+03   8.38740890E-01   1.60258944E-01   2.16013927E-06   5.28771389E-04   3.70485601E-04   6.04380789E-05   2.38338447E-09   3.15355036E-08  
  56               5.13528471E-01   1.37241928E+03   8.38740188E-01   1.60256745E-01   4.19774030E-06   5.28771722E-04   3.70489700E-04   6.04380895E-05   1.14932791E-08   1.66133029E-07  
  57               5.84488959E-01   1.42228854E+03   8.38734889E-01   1.60254850E-01   7.83866846E-06   5.28781355E-04   3.70509946E-04   6.04391389E-05   4.98356822E-08   7.82921045E-07  
  58               6.63719857E-01   1.47258885E+03   8.38714419E-01   1.60251243E-01   1.40706465E-05   5.28827900E-04   3.70583285E-04   6.04443743E-05   1.93740201E-07   3.29117142E-06  
  59               7.51613310E-01   1.52315428E+03   8.38702747E-01   1.60252753E-01   2.43224658E-05   5.28985901E-04   3.70801776E-04   6.04623131E-05   5.13496561E-07   1.87130024E-05  
  60               8.47624982E-01   1.57330664E+03   8.38679382E-01   1.60250199E-01   4.03526972E-05   5.29039918E-04   3.71057351E-04   6.04683566E-05   2.94871047E-06   1.99271986E-05  
  61               9.48213733E-01   1.62109299E+03   8.38638506E-01   1.60247061E-01   6.33780998E-05   5.29156946E-04   3.71553323E-04   6.04816507E-05   1.22515355E-05   2.43708747E-05  
  62               1.05042597E+00   1.66566084E+03   8.38562964E-01   1.60241995E-01   9.41998047E-05   5.29473887E-04   3.72429133E-04   6.05179228E-05   3.49266276E-05   3.52637748E-05  
  63               1.14970779E+00   1.70566650E+03   8.38493921E-01   1.60241347E-01   1.31941263E-04   5.29726720E-04   3.73380341E-04   6.05470110E-05   6.59878068E-05   5.04243265E-05  
  64               1.24040818E+00   1.73988791E+03   8.38454782E-01   1.60237817E-01   1.73728354E-04   5.29883627E-04   3.74078162E-04   6.05652742E-05   6.59316338E-05   5.05077334E-05  
  65               1.31951594E+00   1.76804391E+03   8.38380676E-01   1.60227663E-01   2.15982313E-04   5.29867959E-04   3.74637901E-04   6.05640503E-05   6.58807433E-05   5.05727214E-05  
  66               1.40968272E+00   1.79860184E+03   8.38329463E-01   1.60223143E-01   2.71336697E-04   5.29836871E-04   3.75013366E-04   6.05612320E-05   6.58266182E-05   5.06441153E-05  
  67               1.48487954E+00   1.82279543E+03   8.38280927E-01   1.60218798E-01   3.23128820E-04   5.30269455E-04   3.75582822E-04   6.06115846E-05   6.57820867E-05   5.06996132E-05  
  68               1.54437699E+00   1.84135444E+03   8.38239201E-01   1.60215124E-01   3.68273576E-04   5.30251570E-04   3.75824172E-04   6.06103119E-05   6.57471536E-05   5.07416795E-05  
  69               1.61303404E+00   1.86193426E+03   8.38187485E-01   1.60210580E-01   4.24291566E-04   5.30232551E-04   3.76043472E-04   6.06086948E-05   6.57073190E-05   5.07877908E-05  
  70               1.69179531E+00   1.88478844E+03   8.38122595E-01   1.60204890E-01   4.94654835E-04   5.30212231E-04   3.76226060E-04   6.06066249E-05   6.56619838E-05   5.08383977E-05  
  71               1.78155306E+00   1.90965168E+03   8.38042287E-01   1.60197858E-01   5.81798216E-04   5.30190547E-04   3.76359102E-04   6.06040191E-05   6.56110029E-05   5.08927407E-05  
  72               1.88265891E+00   1.93655135E+03   8.37942652E-01   1.60189149E-01   6.89992189E-04   5.30167280E-04   3.76434480E-04   6.06008091E-05   6.55541449E-05   5.09509194E-05  
  73               1.99610536E+00   1.96517467E+03   8.37820723E-01   1.60178497E-01   8.22545764E-04   5.30139150E-04   3.76441181E-04   6.05966009E-05   6.54912834E-05   5.10113875E-05  
  74               2.12477969E+00   1.99612056E+03   8.37668062E-01   1.60165168E-01   9.88570092E-04   5.30104461E-04   3.76387198E-04   6.05912367E-05   6.54208130E-05   5.10755830E-05  
  75               2.27023788E+00   2.02904264E+03   8.37479412E-01   1.60148704E-01   1.19376959E-03   5.30060391E-04   3.76286874E-04   6.05844712E-05   6.53424510E-05   5.11423933E-05  
  76               2.43418590E+00   2.06412915E+03   8.37244795E-01   1.60128233E-01   1.44898598E-03   5.30002917E-04   3.76152673E-04   6.05758748E-05   6.52553107E-05   5.12118086E-05  
  77               2.61850758E+00   2.10096801E+03   8.36957321E-01   1.60103154E-01   1.76170509E-03   5.29928978E-04   3.75993549E-04   6.05650416E-05   6.51591094E-05   5.12823801E-05  
  78               2.82529328E+00   2.13974002E+03   8.36603591E-01   1.60072297E-01   2.14649946E-03   5.29834311E-04   3.75811044E-04   6.05512991E-05   6.50528343E-05   5.13537794E-05  
  79               3.05686900E+00   2.17999825E+03   8.36175302E-01   1.60034940E-01   2.61239877E-03   5.29716183E-04   3.75605069E-04   6.05340717E-05   6.49361906E-05   5.14241546E-05  
  80               3.31582583E+00   2.22193386E+03   8.35655330E-01   1.59989588E-01   3.17802776E-03   5.29569788E-04   3.75371080E-04   6.05125433E-05   6.48080184E-05   5.14927140E-05  
  81               3.60506697E+00   2.26501845E+03   8.35035959E-01   1.59935570E-01   3.85177389E-03   5.29392603E-04   3.75114421E-04   6.04862490E-05   6.46681284E-05   5.15569831E-05  
  82               3.92786980E+00   2.30946614E+03   8.34294897E-01   1.59870722E-01   4.65558167E-03   5.29176144E-04   3.74994485E-04   6.04541262E-05   6.45150574E-05   5.16154287E-05  
  83               4.28759262E+00   2.35469845E+03   8.33423135E-01   1.59795216E-01   5.59468437E-03   5.28929569E-04   3.80944880E-04   6.04191404E-05   6.43491025E-05   5.17025385E-05  
  84               4.68827928E+00   2.40101266E+03   8.32411715E-01   1.59707009E-01   6.69470724E-03   5.28632754E-04   3.80748579E-04   6.03759616E-05   6.41687698E-05   5.17411898E-05  
  85               5.13470802E+00   2.44784276E+03   8.31252256E-01   1.59605908E-01   7.95587914E-03   5.28292466E-04   3.80373657E-04   6.03269265E-05   6.39740854E-05   5.17655401E-05  
  86               5.63185613E+00   2.49555334E+03   8.29918028E-01   1.59489572E-01   9.40716766E-03   5.27899885E-04   3.79928927E-04   6.02706954E-05   6.37634108E-05   5.17727087E-05  
  87               6.18534122E+00   2.54353421E+03   8.28417240E-01   1.59358718E-01   1.10396340E-02   5.27457073E-04   3.79421129E-04   6.02072381E-05   6.35372711E-05   5.17588031E-05  
  88               6.80129167E+00   2.59218301E+03   8.26721953E-01   1.59210910E-01   1.28836645E-02   5.26955995E-04   3.78842358E-04   6.01354450E-05   6.32939835E-05   5.17199067E-05  
  89               7.48648358E+00   2.64086347E+03   8.24851883E-01   1.59047870E-01   1.49178061E-02   5.26402006E-04   3.78201447E-04   6.00555706E-05   6.30345645E-05   5.16520124E-05  
  90               8.24844353E+00   2.69009279E+03   8.22773401E-01   1.58866664E-01   1.71786326E-02   5.25785366E-04   3.77487690E-04   5.99661547E-05   6.27570416E-05   5.15499283E-05  
  91               9.09541417E+00   2.73910387E+03   8.20526113E-01   1.58670748E-01   1.96230543E-02   5.25117068E-04   3.76716975E-04   5.98678958E-05   6.24632954E-05   5.14100809E-05  
  92               1.00363439E+01   2.78857388E+03   8.18065907E-01   1.58456276E-01   2.22990477E-02   5.24384286E-04   3.75874532E-04   5.97586767E-05   6.21509085E-05   5.12256095E-05  
  93               1.10809008E+01   2.83775368E+03   8.15444530E-01   1.58227760E-01   2.51503157E-02   5.23601446E-04   3.74980930E-04   5.96392424E-05   6.18222488E-05   5.09935673E-05  
  94               1.22395462E+01   2.88734103E+03   8.12611738E-01   1.57980820E-01   2.82315036E-02   5.22753849E-04   3.74019204E-04   5.95066433E-05   6.14747734E-05   5.07052388E-05  
  95               1.35236245E+01   2.93652894E+03   8.09637624E-01   1.57721568E-01   3.14663584E-02   5.21861098E-04   3.73017179E-04   5.93615869E-05   6.11115980E-05   5.03592944E-05  
  96               1.49454202E+01   2.98615011E+03   8.06454436E-01   1.57444096E-01   3.49285674E-02   5.20903348E-04   3.71951431E-04   5.91993439E-05   6.07295446E-05   4.99443739E-05  
  97               1.65183605E+01   3.03526639E+03   8.03158267E-01   1.57156783E-01   3.85135940E-02   5.19907543E-04   3.70859930E-04   5.90204011E-05   6.03327572E-05   4.94623729E-05  
  98               1.82560494E+01   3.08479865E+03   7.99664137E-01   1.56852221E-01   4.23138647E-02   5.18848762E-04   3.69712378E-04   5.88173227E-05   5.99176038E-05   4.88994490E-05  
  99               2.01728034E+01   3.13375796E+03   7.96086847E-01   1.56540417E-01   4.62044945E-02   5.17759226E-04   3.68553770E-04   5.85895340E-05   5.94890802E-05   4.82617644E-05  
  100              2.22842251E+01   3.18318110E+03   7.92317948E-01   1.56211916E-01   5.03034337E-02   5.16607105E-04   3.67343691E-04   5.83250051E-05   5.90427791E-05   4.75324375E-05  
  101              2.46074820E+01   3.23196126E+03   7.88500584E-01   1.55879199E-01   5.44549672E-02   5.15432569E-04   3.66137624E-04   5.80216722E-05   5.85846314E-05   4.67242393E-05  
