# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               H2S             
  41               1.20886516E-01   8.06360814E+02   8.38500708E-01   1.60509961E-01   9.87480425E-12   5.28743619E-04   3.63394970E-04   6.04058858E-05   0.00000000E+00   2.29964728E-05  
  42               1.35697960E-01   8.34371637E+02   8.38502049E-01   1.60508519E-01   2.82113701E-11   5.28741625E-04   3.63393600E-04   6.04056581E-05   0.00000000E+00   2.30175521E-05  
  43               1.52128528E-01   8.63003868E+02   8.38504802E-01   1.60505456E-01   7.67974808E-11   5.28738162E-04   3.63391219E-04   6.04052624E-05   0.00000000E+00   2.30826025E-05  
  44               1.70309970E-01   8.92141747E+02   8.38510048E-01   1.60499336E-01   1.98944035E-10   5.28733490E-04   3.63388009E-04   6.04047287E-05   0.00000000E+00   2.32710172E-05  
  45               1.90367064E-01   9.21805066E+02   8.38519612E-01   1.60488264E-01   4.92305103E-10   5.28725466E-04   3.63382494E-04   6.04038120E-05   0.00000000E+00   2.37795172E-05  
  46               2.12450236E-01   9.51874142E+02   8.38536148E-01   1.60470769E-01   1.16287377E-09   5.28696482E-04   3.63362573E-04   6.04005007E-05   0.00000000E+00   2.42872744E-05  
  47               2.36788334E-01   9.82513028E+02   8.38560435E-01   1.60446567E-01   2.64198843E-09   5.28655504E-04   3.63334410E-04   6.03958192E-05   0.00000000E+00   2.42835273E-05  
  48               2.63601825E-01   1.01362228E+03   8.38589382E-01   1.60417718E-01   5.77038735E-09   5.28610277E-04   3.63303326E-04   6.03906523E-05   9.00769022E-16   2.42790179E-05  
  49               2.93099132E-01   1.04531490E+03   8.38619743E-01   1.60387470E-01   1.21793830E-08   5.28561453E-04   3.63269769E-04   6.03850742E-05   6.00517396E-15   2.42742020E-05  
  50               3.25478568E-01   1.07740570E+03   8.38648162E-01   1.60359150E-01   2.47815120E-08   5.28518471E-04   3.63240224E-04   6.03801633E-05   3.67731648E-14   2.42695332E-05  
  51               3.60930937E-01   1.11000122E+03   8.38672873E-01   1.60334512E-01   4.88416393E-08   5.28479628E-04   3.63213516E-04   6.03757243E-05   2.07514709E-13   2.42652011E-05  
  52               3.99653870E-01   1.14287706E+03   8.38692969E-01   1.60314440E-01   9.29865389E-08   5.28449682E-04   3.63192909E-04   6.03723001E-05   1.06418565E-12   2.42612412E-05  
  53               4.41981787E-01   1.17627855E+03   8.38708765E-01   1.60298611E-01   1.72227198E-07   5.28425013E-04   3.63175903E-04   6.03694751E-05   5.02847346E-12   2.42574521E-05  
  54               4.88291197E-01   1.21004745E+03   8.38720636E-01   1.60286620E-01   3.09857993E-07   5.28407361E-04   3.63163702E-04   6.03674452E-05   2.17658108E-11   2.42535701E-05  
  55               5.38944989E-01   1.24441735E+03   8.38729337E-01   1.60277680E-01   5.44684219E-07   5.28393681E-04   3.63154276E-04   6.03658572E-05   8.75943003E-11   2.42491249E-05  
  56               5.94295973E-01   1.27913111E+03   8.38735386E-01   1.60271207E-01   9.32536760E-07   5.28384561E-04   3.63148299E-04   6.03647702E-05   3.25711515E-10   2.42434308E-05  
  57               6.54688911E-01   1.31441441E+03   8.38739365E-01   1.60266520E-01   1.56309573E-06   5.28378241E-04   3.63145355E-04   6.03639697E-05   1.13611590E-09   2.42349284E-05  
  58               7.20463193E-01   1.34994956E+03   8.38741514E-01   1.60263156E-01   2.55568227E-06   5.28374885E-04   3.63147658E-04   6.03634550E-05   3.69388158E-09   2.42200049E-05  
  59               7.91957802E-01   1.38601973E+03   8.38741936E-01   1.60260660E-01   4.09910498E-06   5.28380699E-04   3.63164446E-04   6.03639064E-05   1.13694359E-08   2.41887458E-05  
  60               8.69688683E-01   1.42234051E+03   8.38740251E-01   1.60258725E-01   6.43063451E-06   5.28378474E-04   3.63195116E-04   6.03633176E-05   3.29302105E-08   2.41162081E-05  
  61               9.54238773E-01   1.45926502E+03   8.38735108E-01   1.60256887E-01   9.92512626E-06   5.28433291E-04   3.63305594E-04   6.03690859E-05   9.10623641E-08   2.39387021E-05  
  62               1.04602968E+00   1.49638127E+03   8.38717046E-01   1.60253494E-01   1.50064229E-05   5.28432311E-04   3.63458109E-04   6.03682753E-05   2.36931430E-07   2.35231861E-05  
  63               1.14525706E+00   1.53392563E+03   8.38709033E-01   1.60254936E-01   2.23213695E-05   5.28604429E-04   3.63882848E-04   6.03869832E-05   4.18151171E-07   2.17325563E-05  
  64               1.25153029E+00   1.57119036E+03   8.38696369E-01   1.60253313E-01   3.24483920E-05   5.28623237E-04   3.64391339E-04   6.03879756E-05   1.54519145E-06   2.17093846E-05  
  65               1.36391059E+00   1.60817564E+03   8.38676302E-01   1.60251428E-01   4.62058655E-05   5.28683792E-04   3.65193070E-04   6.03936528E-05   5.04766310E-06   2.15896105E-05  
  66               1.48015697E+00   1.64375623E+03   8.38640173E-01   1.60248397E-01   6.38805632E-05   5.28765484E-04   3.66257600E-04   6.04018627E-05   1.35855744E-05   2.13011092E-05  
  67               1.59409332E+00   1.67675360E+03   8.38587103E-01   1.60244622E-01   8.51680396E-05   5.28995629E-04   3.67894750E-04   6.04270669E-05   2.92582553E-05   2.08451075E-05  
  68               1.69785589E+00   1.70496859E+03   8.38525114E-01   1.60245416E-01   1.07870728E-04   5.29404049E-04   3.69903568E-04   6.04728617E-05   6.58184198E-05   2.00516102E-05  
  69               1.80718287E+00   1.73348633E+03   8.38488297E-01   1.60240977E-01   1.35869493E-04   5.29402519E-04   3.71175023E-04   6.04720422E-05   6.57621740E-05   2.00622901E-05  
  70               1.90504457E+00   1.75759990E+03   8.38461200E-01   1.60238440E-01   1.64073881E-04   5.29550756E-04   3.72481980E-04   6.04885229E-05   6.57134619E-05   2.00648002E-05  
  71               1.98615041E+00   1.77705885E+03   8.38436179E-01   1.60236128E-01   1.90331559E-04   5.29549062E-04   3.73583476E-04   6.04880883E-05   6.56733691E-05   2.00619980E-05  
  72               2.07557769E+00   1.79753404E+03   8.38406851E-01   1.60233477E-01   2.21625514E-04   5.29543624E-04   3.74285369E-04   6.04876202E-05   6.56299019E-05   2.00544514E-05  
  73               2.17436496E+00   1.81955164E+03   8.38339830E-01   1.60224304E-01   2.60020886E-04   5.29511492E-04   3.74696488E-04   6.04843716E-05   6.55797981E-05   2.00399129E-05  
  74               2.24885056E+00   1.83540306E+03   8.38310374E-01   1.60221612E-01   2.90921199E-04   5.29971499E-04   3.75428042E-04   6.05379040E-05   6.55444086E-05   2.00264234E-05  
  75               2.30155548E+00   1.84656371E+03   8.38288379E-01   1.60219649E-01   3.14525769E-04   5.29960533E-04   3.75788414E-04   6.05373217E-05   6.55193692E-05   2.00149146E-05  
  76               2.36050156E+00   1.85854994E+03   8.38263277E-01   1.60217419E-01   3.41540287E-04   5.29953336E-04   3.76104299E-04   6.05367928E-05   6.54917902E-05   2.00009942E-05  
  77               2.42660153E+00   1.87194107E+03   8.38233156E-01   1.60214755E-01   3.74062576E-04   5.29945876E-04   3.76363525E-04   6.05357951E-05   6.54608397E-05   1.99830402E-05  
  78               2.50051585E+00   1.88630791E+03   8.38198404E-01   1.60211693E-01   4.11657231E-04   5.29943756E-04   3.76564979E-04   6.05349472E-05   6.54267508E-05   1.99614410E-05  
  79               2.58289910E+00   1.90214802E+03   8.38156790E-01   1.60208035E-01   4.56780273E-04   5.29940948E-04   3.76702122E-04   6.05335449E-05   6.53888229E-05   1.99341670E-05  
  80               2.67441411E+00   1.91899987E+03   8.38108628E-01   1.60203812E-01   5.09049195E-04   5.29942704E-04   3.76784058E-04   6.05322558E-05   6.53473316E-05   1.99017189E-05  
  81               2.77591244E+00   1.93737009E+03   8.38050979E-01   1.60198764E-01   5.71660790E-04   5.29941645E-04   3.76815329E-04   6.05302781E-05   6.53014948E-05   1.98617487E-05  
  82               2.88743846E+00   1.95664882E+03   8.37984541E-01   1.60192958E-01   6.43843217E-04   5.29944269E-04   3.76812483E-04   6.05284852E-05   6.52519259E-05   1.98151849E-05  
  83               3.00982803E+00   1.97732673E+03   8.37905764E-01   1.60186074E-01   7.29530798E-04   5.29939777E-04   3.76767077E-04   6.05256415E-05   6.51978449E-05   1.97588617E-05  
  84               3.14499223E+00   1.99906249E+03   8.37814197E-01   1.60178078E-01   8.29141302E-04   5.29935675E-04   3.76699259E-04   6.05228041E-05   6.51391158E-05   1.96933974E-05  
  85               3.29393659E+00   2.02233908E+03   8.37704984E-01   1.60168544E-01   9.47960938E-04   5.29921811E-04   3.76612109E-04   6.05186935E-05   6.50748956E-05   1.96155011E-05  
  86               3.45770990E+00   2.04660015E+03   8.37578351E-01   1.60157491E-01   1.08572452E-03   5.29905717E-04   3.76517756E-04   6.05143874E-05   6.50055419E-05   1.95263601E-05  
  87               3.63745587E+00   2.07234589E+03   8.37427970E-01   1.60144369E-01   1.24932859E-03   5.29877020E-04   3.76411652E-04   6.05083062E-05   6.49301308E-05   1.94221122E-05  
  88               3.83438112E+00   2.09895619E+03   8.37254487E-01   1.60129233E-01   1.43805315E-03   5.29843798E-04   3.76301345E-04   6.05016833E-05   6.48491122E-05   1.93048069E-05  
  89               4.04981143E+00   2.12698205E+03   8.37049536E-01   1.60111353E-01   1.66101415E-03   5.29795892E-04   3.76179148E-04   6.04926076E-05   6.47614251E-05   1.91698554E-05  
  90               4.28513337E+00   2.15572901E+03   8.36814690E-01   1.60090868E-01   1.91648589E-03   5.29740629E-04   3.76051172E-04   6.04824532E-05   6.46676490E-05   1.90205641E-05  
  91               4.54191512E+00   2.18576058E+03   8.36539575E-01   1.60066872E-01   2.21576656E-03   5.29669203E-04   3.75909659E-04   6.04692335E-05   6.45666216E-05   1.88519281E-05  
  92               4.82176838E+00   2.21639344E+03   8.36226474E-01   1.60039565E-01   2.55636040E-03   5.29586821E-04   3.75759502E-04   6.04543259E-05   6.44589597E-05   1.86682414E-05  
  93               5.12654977E+00   2.24811818E+03   8.35863898E-01   1.60007945E-01   2.95077497E-03   5.29486856E-04   3.75594181E-04   6.04361441E-05   6.43435245E-05   1.84648845E-05  
  94               5.45817938E+00   2.28033970E+03   8.35454373E-01   1.59972232E-01   3.39624966E-03   5.29372260E-04   3.75421055E-04   6.04158126E-05   6.42208635E-05   1.82466385E-05  
  95               5.81886974E+00   2.31342878E+03   8.34984406E-01   1.59931033E-01   3.90519595E-03   5.29237274E-04   3.75364222E-04   6.03922411E-05   6.40897984E-05   1.80099359E-05  
  96               6.21093194E+00   2.34698136E+03   8.34450785E-01   1.59885024E-01   4.47648703E-03   5.29087576E-04   3.81433191E-04   6.03661029E-05   6.39508671E-05   1.77888465E-05  
  97               6.63669048E+00   2.38110923E+03   8.33860385E-01   1.59833537E-01   5.11854006E-03   5.28916790E-04   3.81371008E-04   6.03378355E-05   6.38035112E-05   1.75218506E-05  
  98               7.09892719E+00   2.41571827E+03   8.33201274E-01   1.59776069E-01   5.83543738E-03   5.28721610E-04   3.81179233E-04   6.03050379E-05   6.36474451E-05   1.72413638E-05  
  99               7.60113969E+00   2.45059482E+03   8.32473795E-01   1.59712642E-01   6.62670844E-03   5.28505359E-04   3.80958730E-04   6.02691544E-05   6.34826365E-05   1.69509506E-05  
  100              8.14675657E+00   2.48614414E+03   8.31661582E-01   1.59641830E-01   7.51015236E-03   5.28262935E-04   3.80706090E-04   6.02294067E-05   6.33078292E-05   1.66467187E-05  
  101              8.73969533E+00   2.52152595E+03   8.30785399E-01   1.59565443E-01   8.46317940E-03   5.27999724E-04   3.80430312E-04   6.01862484E-05   6.31244861E-05   1.63405133E-05  
