# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               CH4              Mg              
  16               2.07550332E-03   6.57312570E+02   8.38516770E-01   1.60511468E-01   4.33113626E-14   4.66826188E-04   3.28876427E-04   5.95991929E-05   8.26787189E-05   0.00000000E+00  
  17               2.59600765E-03   6.70824421E+02   8.38517571E-01   1.60510672E-01   8.72013385E-14   4.66824944E-04   3.28875551E-04   5.95990342E-05   8.26784987E-05   0.00000000E+00  
  18               3.24265486E-03   6.75421220E+02   8.38517123E-01   1.60511111E-01   1.02086116E-13   4.66825584E-04   3.28876001E-04   5.95991158E-05   8.26786120E-05   0.00000000E+00  
  19               4.04603867E-03   6.88959106E+02   8.38517967E-01   1.60510266E-01   1.97581346E-13   4.66827081E-04   3.28877056E-04   5.95993070E-05   8.26788771E-05   0.00000000E+00  
  20               5.04399359E-03   6.93515582E+02   8.38517247E-01   1.60510768E-01   2.27855877E-13   4.66827971E-04   3.28877683E-04   5.95994206E-05   8.26790347E-05   0.00000000E+00  
  21               6.28350113E-03   7.07106192E+02   8.38518105E-01   1.60509912E-01   4.25679882E-13   4.66826634E-04   3.28876741E-04   5.95992498E-05   8.26787978E-05   0.00000000E+00  
  22               7.82257005E-03   7.11741584E+02   8.38517488E-01   1.60510520E-01   4.87077197E-13   4.66827650E-04   3.28877457E-04   5.95993796E-05   8.26789778E-05   0.00000000E+00  
  23               9.73301716E-03   7.25588760E+02   8.38518360E-01   1.60509652E-01   8.89343786E-13   4.66826271E-04   3.28876485E-04   5.95992035E-05   8.26787336E-05   0.00000000E+00  
  24               1.21034125E-02   7.30337463E+02   8.38517681E-01   1.60510322E-01   1.01160069E-12   4.66827351E-04   3.28877246E-04   5.95993414E-05   8.26789249E-05   0.00000000E+00  
  25               1.50434016E-02   7.44459842E+02   8.38518543E-01   1.60509460E-01   1.80800649E-12   4.66826004E-04   3.28876297E-04   5.95991694E-05   8.26786862E-05   0.00000000E+00  
  26               1.86879825E-02   7.49404205E+02   8.38517823E-01   1.60510170E-01   2.05247456E-12   4.66827140E-04   3.28877097E-04   5.95993144E-05   8.26788875E-05   0.00000000E+00  
  27               2.32040118E-02   7.63838040E+02   8.38518663E-01   1.60509328E-01   3.59825918E-12   4.66825835E-04   3.28876178E-04   5.95991479E-05   8.26786565E-05   0.00000000E+00  
  28               2.87987868E-02   7.69009391E+02   8.38517912E-01   1.60510068E-01   4.08085571E-12   4.66827011E-04   3.28877006E-04   5.95992980E-05   8.26788646E-05   0.00000000E+00  
  29               3.57285414E-02   7.84038411E+02   8.38518762E-01   1.60509211E-01   7.10511775E-12   4.66825722E-04   3.28876099E-04   5.95991335E-05   8.26786364E-05   0.00000000E+00  
  30               4.43068167E-02   7.89782331E+02   8.38518026E-01   1.60509930E-01   8.16423874E-12   4.66826864E-04   3.28876903E-04   5.95992793E-05   8.26788387E-05   0.00000000E+00  
  31               5.49174342E-02   8.05713463E+02   8.38518935E-01   1.60509004E-01   1.42679640E-11   4.66825558E-04   3.28875983E-04   5.95991125E-05   8.26786073E-05   0.00000000E+00  
  32               6.80293754E-02   8.12521891E+02   8.38518266E-01   1.60509643E-01   1.69038593E-11   4.66826579E-04   3.28876702E-04   5.95992429E-05   8.26787882E-05   0.00000000E+00  
  33               8.42106298E-02   8.30039659E+02   8.38519372E-01   1.60508490E-01   3.03211557E-11   4.66825169E-04   3.28875708E-04   5.95990628E-05   8.26785384E-05   0.00000000E+00  
  34               1.04145345E-01   8.38289178E+02   8.38518778E-01   1.60509013E-01   3.73796021E-11   4.66826006E-04   3.28876298E-04   5.95991696E-05   8.26786866E-05   0.00000000E+00  
  35               1.28662698E-01   8.57711524E+02   8.38520193E-01   1.60507469E-01   6.90306125E-11   4.66824667E-04   3.28875355E-04   5.95989987E-05   8.26784495E-05   0.00000000E+00  
  36               1.58748616E-01   8.68134276E+02   8.38519734E-01   1.60507727E-01   9.02224861E-11   4.66825097E-04   3.28875658E-04   5.95990536E-05   8.26785257E-05   0.00000000E+00  
  37               1.95569291E-01   8.90038048E+02   8.38521656E-01   1.60505412E-01   1.72998644E-10   4.66824631E-04   3.28875330E-04   5.95989941E-05   8.26784431E-05   0.00000000E+00  
  38               2.40491740E-01   9.03024053E+02   8.38521506E-01   1.60505224E-01   2.39987790E-10   4.66824395E-04   3.28875164E-04   5.95989641E-05   8.26784014E-05   0.00000000E+00  
  39               2.95144062E-01   9.27824736E+02   8.38523994E-01   1.60501410E-01   4.77048624E-10   4.66824219E-04   3.28875039E-04   5.95989415E-05   8.26783702E-05   0.00000000E+00  
  40               3.61409872E-01   9.44076673E+02   8.38523859E-01   1.60500222E-01   7.07277117E-10   4.66832103E-04   3.28880594E-04   5.95999481E-05   8.26797665E-05   0.00000000E+00  
  41               4.41542221E-01   9.72260210E+02   8.38530075E-01   1.60494027E-01   1.45253997E-09   4.66822807E-04   3.28874044E-04   5.95987612E-05   8.26781199E-05   0.00000000E+00  
  42               5.38178125E-01   9.92376195E+02   8.38533130E-01   1.60490986E-01   2.29639584E-09   4.66818593E-04   3.28871074E-04   5.95982230E-05   8.26773732E-05   0.00000000E+00  
  43               6.54346283E-01   1.02481452E+03   8.38544043E-01   1.60480118E-01   4.88564497E-09   4.66802467E-04   3.28859709E-04   5.95961635E-05   8.26745157E-05   5.92924102E-16  
  44               7.93307825E-01   1.04967056E+03   8.38551028E-01   1.60473166E-01   8.23320855E-09   4.66792721E-04   3.28852824E-04   5.95949161E-05   8.26727820E-05   2.14965792E-15  
  45               9.58737307E-01   1.08688034E+03   8.38568964E-01   1.60455296E-01   1.79339765E-08   4.66766576E-04   3.28834331E-04   5.95915665E-05   8.26681201E-05   1.47139658E-14  
  46               1.15482743E+00   1.11699433E+03   8.38581632E-01   1.60442663E-01   3.17634231E-08   4.66749249E-04   3.28821792E-04   5.95893054E-05   8.26648859E-05   6.07325080E-14  
  47               1.38620562E+00   1.15948265E+03   8.38606510E-01   1.60417828E-01   6.98841721E-08   4.66714619E-04   3.28796115E-04   5.95847048E-05   8.26580343E-05   4.33956531E-13  
  48               1.65810180E+00   1.19527550E+03   8.38623931E-01   1.60400391E-01   1.27814891E-07   4.66695702E-04   3.28777318E-04   5.95815911E-05   8.26509581E-05   1.95963052E-12  
  49               1.97654893E+00   1.24305771E+03   8.38650630E-01   1.60373596E-01   2.77795547E-07   4.66676021E-04   3.28743094E-04   5.95766698E-05   8.26315030E-05   1.37519348E-11  
  50               2.34863620E+00   1.28403836E+03   8.38667892E-01   1.60356138E-01   5.08393450E-07   4.66716259E-04   3.28693705E-04   5.95735625E-05   8.25645423E-05   6.23394093E-11  
  51               2.78193474E+00   1.33627176E+03   8.38689720E-01   1.60333901E-01   1.06029209E-06   4.66880897E-04   3.28552831E-04   5.95695073E-05   8.23110659E-05   3.92342328E-10  
  52               3.28416182E+00   1.38132317E+03   8.38702845E-01   1.60320514E-01   1.88414227E-06   4.67411572E-04   3.28141199E-04   5.95670503E-05   8.13782711E-05   1.63370076E-09  
  53               3.86629253E+00   1.43677854E+03   8.38718018E-01   1.60305527E-01   3.69097995E-06   4.68748627E-04   3.27039394E-04   5.95641618E-05   7.85962670E-05   8.60254718E-09  
  54               4.54509576E+00   1.48482034E+03   8.38727080E-01   1.60297286E-01   6.25489634E-06   4.71576277E-04   3.24766079E-04   5.95620637E-05   7.22088804E-05   3.11820826E-08  
  55               5.34086470E+00   1.54268813E+03   8.38723689E-01   1.60286457E-01   1.14260340E-05   4.76826120E-04   3.21298719E-04   5.95606627E-05   6.05580647E-05   1.33710839E-07  
  56               6.25643967E+00   1.59242077E+03   8.38725267E-01   1.60283611E-01   1.82631208E-05   4.84407049E-04   3.21106972E-04   5.95823970E-05   4.84415104E-05   2.50412630E-07  
  57               7.28401536E+00   1.65050269E+03   8.38719503E-01   1.60277951E-01   3.08075879E-05   4.92806930E-04   3.16999468E-04   5.95829928E-05   3.77790529E-05   1.63297216E-06  
  58               8.39036007E+00   1.70009024E+03   8.38692737E-01   1.60272051E-01   4.63620390E-05   4.99815298E-04   3.19362646E-04   5.95918021E-05   3.11027645E-05   6.52277288E-06  
  59               9.49767058E+00   1.75689575E+03   8.38615193E-01   1.60260410E-01   7.30340618E-05   5.07732673E-04   3.40119737E-04   5.96194705E-05   2.26734487E-05   2.47292308E-05  
  60               1.05261445E+01   1.80522097E+03   8.38503575E-01   1.60250239E-01   1.04967712E-04   5.14191634E-04   3.89803006E-04   5.96916907E-05   1.59762405E-05   6.42214010E-05  
  61               1.14554995E+01   1.84550953E+03   8.38461999E-01   1.60244368E-01   1.39812502E-04   5.16561108E-04   3.90393887E-04   5.96893335E-05   1.37372865E-05   6.40346468E-05  
  62               1.22597295E+01   1.87845580E+03   8.38431373E-01   1.60241042E-01   1.75050163E-04   5.18079807E-04   3.89003527E-04   5.97026312E-05   1.22277448E-05   6.38777058E-05  
  63               1.29014410E+01   1.90328029E+03   8.38404013E-01   1.60238247E-01   2.06160767E-04   5.19023961E-04   3.88010537E-04   5.96989735E-05   1.12581386E-05   6.37555213E-05  
  64               1.36594497E+01   1.93157258E+03   8.38367615E-01   1.60234662E-01   2.47097484E-04   5.19972207E-04   3.87008509E-04   5.96931743E-05   1.02811444E-05   6.36134818E-05  
  65               1.45477631E+01   1.96286806E+03   8.38287716E-01   1.60223926E-01   2.99836534E-04   5.20823918E-04   3.86030145E-04   5.96810919E-05   9.35611072E-06   6.34487251E-05  
  66               1.52082293E+01   1.98534108E+03   8.38248445E-01   1.60220264E-01   3.43200774E-04   5.21433519E-04   3.85451334E-04   5.97257652E-05   8.76462454E-06   6.33300533E-05  
  67               1.56819587E+01   2.00079159E+03   8.38218913E-01   1.60217543E-01   3.75807813E-04   5.21760502E-04   3.85076722E-04   5.97181089E-05   8.39829647E-06   6.32464611E-05  
  68               1.62539937E+01   2.01918964E+03   8.38180640E-01   1.60214037E-01   4.17973611E-04   5.22144042E-04   3.84648277E-04   5.97085900E-05   7.98782418E-06   6.31462481E-05  
  69               1.69397809E+01   2.04029980E+03   8.38132432E-01   1.60209664E-01   4.70881726E-04   5.22539108E-04   3.84249379E-04   5.96969544E-05   7.56335239E-06   6.30284180E-05  
  70               1.77557856E+01   2.06475075E+03   8.38070443E-01   1.60204081E-01   5.38908726E-04   5.22950842E-04   3.83773156E-04   5.96822881E-05   7.11380299E-06   6.28900658E-05  
  71               1.87251690E+01   2.09235439E+03   8.37991992E-01   1.60197067E-01   6.24828505E-04   5.23351554E-04   3.83294319E-04   5.96638616E-05   6.66716163E-06   6.27294779E-05  
  72               1.98693871E+01   2.12365821E+03   8.37890944E-01   1.60188085E-01   7.35325531E-04   5.23745727E-04   3.82805286E-04   5.96408410E-05   6.21548923E-06   6.25436154E-05  
  73               2.12116375E+01   2.15824246E+03   8.37763299E-01   1.60176797E-01   8.74710019E-04   5.24104509E-04   3.82333689E-04   5.96123088E-05   5.78630669E-06   6.23316241E-05  
  74               2.27771183E+01   2.19651437E+03   8.37600160E-01   1.60162427E-01   1.05266569E-03   5.24430514E-04   3.81871941E-04   5.95777257E-05   5.37323446E-06   6.20907584E-05  
  75               2.45933632E+01   2.23793643E+03   8.37395466E-01   1.60144456E-01   1.27575283E-03   5.24700405E-04   3.81441396E-04   5.95360493E-05   4.99704033E-06   6.18205280E-05  
  76               2.66908014E+01   2.28276103E+03   8.37135177E-01   1.60121451E-01   1.55709187E-03   5.24914579E-04   3.81036270E-04   5.94864950E-05   4.65132023E-06   6.15184389E-05  
  77               2.91025071E+01   2.33039352E+03   8.36806800E-01   1.60093261E-01   1.90563937E-03   5.25136195E-04   3.86755933E-04   5.94311539E-05   4.28079799E-06   6.11845885E-05  
  78               3.18665286E+01   2.38099902E+03   8.36409120E-01   1.60058539E-01   2.33822103E-03   5.25210147E-04   3.86573593E-04   5.93631432E-05   4.01656622E-06   6.08168528E-05  
  79               3.50262058E+01   2.43400235E+03   8.35923957E-01   1.60016216E-01   2.86590043E-03   5.25203237E-04   3.86401877E-04   5.92836126E-05   3.79480951E-06   6.04150563E-05  
  80               3.86297170E+01   2.48954382E+03   8.35332563E-01   1.59964658E-01   3.50906816E-03   5.25115779E-04   3.86236371E-04   5.91913695E-05   3.60758692E-06   5.99773141E-05  
  81               4.27321072E+01   2.54703901E+03   8.34624560E-01   1.59902963E-01   4.27898956E-03   5.24938092E-04   3.86087059E-04   5.90845192E-05   3.45903199E-06   5.95038119E-05  
  82               4.73986862E+01   2.60665775E+03   8.33778724E-01   1.59829281E-01   5.19874195E-03   5.24668110E-04   3.85952981E-04   5.89614174E-05   3.34191714E-06   5.89925252E-05  
  83               5.27055337E+01   2.66787762E+03   8.32785808E-01   1.59742811E-01   6.27835842E-03   5.24296376E-04   3.85848155E-04   5.88197473E-05   3.25931955E-06   5.84434921E-05  
  84               5.87407902E+01   2.73096825E+03   8.31621666E-01   1.59641447E-01   7.54408507E-03   5.23818133E-04   3.85775560E-04   5.86572466E-05   3.20448486E-06   5.78544340E-05  
  85               6.56054012E+01   2.79532553E+03   8.30283375E-01   1.59524942E-01   8.99906629E-03   5.23222937E-04   3.85756478E-04   5.84710037E-05   3.18175605E-06   5.72260015E-05  
  86               7.34122025E+01   2.86136037E+03   8.28743245E-01   1.59390884E-01   1.06733975E-02   5.22503481E-04   3.85797354E-04   5.82578776E-05   3.18412205E-06   5.65559389E-05  
  87               8.22878832E+01   2.92842472E+03   8.27006673E-01   1.59239750E-01   1.25611633E-02   5.21649129E-04   3.85926120E-04   5.80140318E-05   3.21658003E-06   5.58458758E-05  
  88               9.23741032E+01   2.99694196E+03   8.25046339E-01   1.59069163E-01   1.46920471E-02   5.20649222E-04   3.86154117E-04   5.77345041E-05   3.27327525E-06   5.50941872E-05  
  89               1.03825641E+02   3.06620133E+03   8.22880339E-01   1.58880706E-01   1.70463183E-02   5.19493543E-04   3.86513825E-04   5.74133952E-05   3.36003435E-06   5.43038268E-05  
  90               1.16792179E+02   3.13648834E+03   8.20489173E-01   1.58672685E-01   1.96451486E-02   5.18170921E-04   3.87016370E-04   5.70425799E-05   3.47188937E-06   5.34755488E-05  
  91               1.31431424E+02   3.20704740E+03   8.17906072E-01   1.58448001E-01   2.24523533E-02   5.16674153E-04   3.87688778E-04   5.66121833E-05   3.61432615E-06   5.26145360E-05  
  92               1.47910163E+02   3.27827164E+03   8.15110867E-01   1.58204897E-01   2.54898380E-02   5.14989755E-04   3.88531101E-04   5.61064191E-05   3.78208311E-06   5.17220700E-05  
  93               1.66408555E+02   3.34938216E+03   8.12152617E-01   1.57947653E-01   2.87042093E-02   5.13111278E-04   3.89560251E-04   5.55063268E-05   3.98191903E-06   5.08041190E-05  
  94               1.87124116E+02   3.42101487E+03   8.08998926E-01   1.57673442E-01   3.21306715E-02   5.11019655E-04   3.90757616E-04   5.47803676E-05   4.20739325E-06   4.98611611E-05  
  95               2.10276694E+02   3.49239746E+03   8.05710620E-01   1.57387566E-01   3.57030368E-02   5.08706889E-04   3.92129437E-04   5.38928164E-05   4.46684501E-06   4.88990878E-05  
  96               2.36114170E+02   3.56429948E+03   8.02244364E-01   1.57086242E-01   3.94683929E-02   5.06146768E-04   3.93641658E-04   5.27847464E-05   4.75368518E-06   4.79174795E-05  
  97               2.64918527E+02   3.63595468E+03   7.98671008E-01   1.56775642E-01   4.33496319E-02   5.03328249E-04   3.95297633E-04   5.13954142E-05   5.07811733E-06   4.69217551E-05  
  98               2.97010368E+02   3.70819240E+03   7.94938983E-01   1.56451259E-01   4.74027666E-02   5.00217841E-04   3.97055939E-04   4.96273173E-05   5.43388353E-06   4.59107844E-05  
  99               3.32751198E+02   3.78027421E+03   7.91125443E-01   1.56119812E-01   5.15438027E-02   4.96801182E-04   3.98927029E-04   4.73955241E-05   5.83263098E-06   4.48895034E-05  
  100              3.72550849E+02   3.85314483E+03   7.87163252E-01   1.55775431E-01   5.58456437E-02   4.93037539E-04   4.00864937E-04   4.45666693E-05   6.26709430E-06   4.38561094E-05  
  101              4.16877759E+02   3.92597984E+03   7.83144353E-01   1.55426123E-01   6.02082121E-02   4.88911219E-04   4.02901063E-04   4.10737661E-05   6.75170421E-06   4.28154866E-05  
