# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  36               1.33467406E-02   7.99579815E+02   8.38537663E-01   1.60464916E-01   2.24680891E-11   5.29229217E-04   3.75032814E-04   6.05746338E-05   0.00000000E+00   0.00000000E+00  
  37               1.57212244E-02   8.15339585E+02   8.38548882E-01   1.60453496E-01   3.93731333E-11   5.29211378E-04   3.75020173E-04   6.05725920E-05   0.00000000E+00   0.00000000E+00  
  38               1.84988181E-02   8.38098093E+02   8.38572634E-01   1.60429295E-01   8.80466799E-11   5.29178493E-04   3.74996869E-04   6.05688280E-05   0.00000000E+00   0.00000000E+00  
  39               2.17399673E-02   8.56427833E+02   8.38589024E-01   1.60411675E-01   1.60287499E-10   5.29153216E-04   3.74978957E-04   6.05659349E-05   0.00000000E+00   0.00000000E+00  
  40               2.55103381E-02   8.82305628E+02   8.38618055E-01   1.60381086E-01   3.68417544E-10   5.29112951E-04   3.74950424E-04   6.05613262E-05   0.00000000E+00   0.00000000E+00  
  41               2.98788475E-02   9.04109334E+02   8.38639166E-01   1.60360037E-01   7.05359064E-10   5.29083692E-04   3.74929690E-04   6.05579773E-05   0.00000000E+00   0.00000000E+00  
  42               3.49183423E-02   9.33597559E+02   8.38668297E-01   1.60330990E-01   1.65664730E-09   5.29045810E-04   3.74902845E-04   6.05536413E-05   0.00000000E+00   0.00000000E+00  
  43               4.07171258E-02   9.59010907E+02   8.38686590E-01   1.60312751E-01   3.27253530E-09   5.29020793E-04   3.74885117E-04   6.05507780E-05   2.62198739E-16   1.35229207E-15  
  44               4.73776520E-02   9.92483418E+02   8.38707396E-01   1.60292004E-01   7.76136481E-09   5.28993605E-04   3.74865851E-04   6.05476661E-05   2.36146275E-15   1.36775488E-14  
  45               5.50011428E-02   1.02240629E+03   8.38719451E-01   1.60279983E-01   1.58451350E-08   5.28976964E-04   3.74854058E-04   6.05457613E-05   1.42041007E-14   9.06629002E-14  
  46               6.36872720E-02   1.06075130E+03   8.38730689E-01   1.60268764E-01   3.79221781E-08   5.28961885E-04   3.74843372E-04   6.05440354E-05   1.23859679E-13   8.88105331E-13  
  47               7.35230343E-02   1.09583928E+03   8.38736499E-01   1.60262940E-01   7.92100273E-08   5.28953492E-04   3.74837425E-04   6.05430748E-05   7.52202641E-13   5.95585192E-12  
  48               8.45755210E-02   1.14039417E+03   8.38741008E-01   1.60258325E-01   1.92058989E-07   5.28946957E-04   3.74832794E-04   6.05423268E-05   6.39981257E-12   5.69626285E-11  
  49               9.69080679E-02   1.18494705E+03   8.38743087E-01   1.60255976E-01   4.34635356E-07   5.28943357E-04   3.74830244E-04   6.05419147E-05   4.52129520E-11   4.48350754E-10  
  50               1.10696973E-01   1.23018327E+03   8.38743785E-01   1.60254705E-01   9.36023680E-07   5.28941196E-04   3.74828716E-04   6.05416673E-05   2.80223407E-10   3.07597963E-09  
  51               1.26108420E-01   1.27570005E+03   8.38743378E-01   1.60253953E-01   1.91301196E-06   5.28940260E-04   3.74828070E-04   6.05415602E-05   1.52105173E-09   1.83576922E-08  
  52               1.43302364E-01   1.32189485E+03   8.38741488E-01   1.60253367E-01   3.75167678E-06   5.28941742E-04   3.74829185E-04   6.05417299E-05   7.43763682E-09   9.81694554E-08  
  53               1.62421274E-01   1.36845696E+03   8.38736489E-01   1.60252627E-01   7.05128461E-06   5.28957186E-04   3.74840348E-04   6.05434975E-05   3.26523956E-08   4.68747118E-07  
  54               1.83622036E-01   1.41531763E+03   8.38715163E-01   1.60249439E-01   1.27369569E-05   5.28982485E-04   3.74858933E-04   6.05463934E-05   1.29020101E-07   2.00417414E-06  
  55               2.07099337E-01   1.46242845E+03   8.38703145E-01   1.60251534E-01   2.21748112E-05   5.29162962E-04   3.74988609E-04   6.05670512E-05   2.73257688E-07   1.84829572E-05  
  56               2.32831325E-01   1.50945117E+03   8.38685131E-01   1.60249873E-01   3.71939330E-05   5.29184166E-04   3.75007453E-04   6.05694803E-05   1.67163559E-06   1.92163488E-05  
  57               2.60471172E-01   1.55554923E+03   8.38645159E-01   1.60246174E-01   5.98105663E-05   5.29314265E-04   3.75107344E-04   6.05843763E-05   7.98169392E-06   2.22290130E-05  
  58               2.89101529E-01   1.59944365E+03   8.38579144E-01   1.60241903E-01   9.15371029E-05   5.29509622E-04   3.75259050E-04   6.06067459E-05   2.64961184E-05   3.10280395E-05  
  59               3.17107044E-01   1.63914262E+03   8.38488342E-01   1.60239895E-01   1.31744696E-04   5.30032984E-04   3.75647410E-04   6.06666639E-05   6.63932179E-05   5.02797137E-05  
  60               3.42116406E-01   1.67230231E+03   8.38447501E-01   1.60236315E-01   1.76084391E-04   5.30021226E-04   3.75656604E-04   6.06653407E-05   6.63636451E-05   5.03719361E-05  
  61               3.70250071E-01   1.70740881E+03   8.38361781E-01   1.60225672E-01   2.36285638E-04   5.29993286E-04   3.75650550E-04   6.06621719E-05   6.63282745E-05   5.04658354E-05  
  62               3.95079453E-01   1.73667234E+03   8.38303289E-01   1.60220480E-01   2.99031860E-04   5.30458709E-04   3.75990495E-04   6.07154793E-05   6.62993420E-05   5.05443309E-05  
  63               4.15270645E-01   1.75938298E+03   8.38250009E-01   1.60215820E-01   3.56923551E-04   5.30444202E-04   3.75990288E-04   6.07138548E-05   6.62759863E-05   5.06046196E-05  
  64               4.38121955E-01   1.78400760E+03   8.38182706E-01   1.60209935E-01   4.30059372E-04   5.30425796E-04   3.75986950E-04   6.07117831E-05   6.62496768E-05   5.06694261E-05  
  65               4.63851352E-01   1.81044470E+03   8.38097993E-01   1.60202531E-01   5.22123694E-04   5.30402555E-04   3.75979144E-04   6.07091548E-05   6.62202040E-05   5.07384313E-05  
  66               4.92646153E-01   1.83860327E+03   8.37991655E-01   1.60193240E-01   6.37693376E-04   5.30373347E-04   3.75965089E-04   6.07058373E-05   6.61873524E-05   5.08113741E-05  
  67               5.24617962E-01   1.86822865E+03   8.37859431E-01   1.60181691E-01   7.81399892E-04   5.30337335E-04   3.75942796E-04   6.07017305E-05   6.61510299E-05   5.08875778E-05  
  68               5.59662981E-01   1.89894346E+03   8.37697348E-01   1.60167538E-01   9.57597866E-04   5.30293389E-04   3.75909560E-04   6.06966986E-05   6.61113476E-05   5.09659470E-05  
  69               5.98140931E-01   1.93072753E+03   8.37499323E-01   1.60150248E-01   1.17294097E-03   5.30237054E-04   3.75859090E-04   6.06902194E-05   6.60679245E-05   5.10459931E-05  
  70               6.41088728E-01   1.96410551E+03   8.37253753E-01   1.60128810E-01   1.44000928E-03   5.30166832E-04   3.75787087E-04   6.06821062E-05   6.60195679E-05   5.11291112E-05  
  71               6.88928566E-01   1.99890983E+03   8.36951465E-01   1.60102425E-01   1.76878433E-03   5.30079987E-04   3.75688569E-04   6.06720255E-05   6.59658550E-05   5.12145346E-05  
  72               7.42130434E-01   2.03504050E+03   8.36581469E-01   1.60070135E-01   2.17122368E-03   5.29973291E-04   3.75558385E-04   6.06595796E-05   6.59062655E-05   5.13015504E-05  
  73               8.01220479E-01   2.07232529E+03   8.36132540E-01   1.60030962E-01   2.65953976E-03   5.29843445E-04   3.75392099E-04   6.06443508E-05   6.58403017E-05   5.13890873E-05  
  74               8.66788135E-01   2.11068454E+03   8.35591278E-01   1.59983738E-01   3.24830742E-03   5.29686578E-04   3.75186484E-04   6.06258419E-05   6.57673411E-05   5.14761411E-05  
  75               9.39493255E-01   2.14993837E+03   8.34945231E-01   1.59927376E-01   3.95106726E-03   5.29499071E-04   3.74941606E-04   6.06035693E-05   6.56868417E-05   5.15612437E-05  
  76               1.02007005E+00   2.19002718E+03   8.34179348E-01   1.59860564E-01   4.78418334E-03   5.29276536E-04   3.74663810E-04   6.05769489E-05   6.55981089E-05   5.16430418E-05  
  77               1.10933406E+00   2.23076045E+03   8.33281549E-01   1.59782247E-01   5.76076675E-03   5.29015233E-04   3.74380681E-04   6.05454694E-05   6.55006214E-05   5.17196668E-05  
  78               1.20818759E+00   2.27208149E+03   8.32236991E-01   1.59691122E-01   6.89685688E-03   5.28710099E-04   3.74201205E-04   6.05085024E-05   6.53936911E-05   5.17894089E-05  
  79               1.31761924E+00   2.31373297E+03   8.31036317E-01   1.59586122E-01   8.20000996E-03   5.28355383E-04   3.74644788E-04   6.04654861E-05   6.52768415E-05   5.18498765E-05  
  80               1.43862497E+00   2.35568531E+03   8.29665193E-01   1.59467184E-01   9.68382224E-03   5.27976377E-04   3.78802550E-04   6.04200587E-05   6.51499367E-05   5.19331802E-05  
  81               1.57243170E+00   2.39776198E+03   8.28130327E-01   1.59333271E-01   1.13527769E-02   5.27526008E-04   3.78991927E-04   6.03649327E-05   6.50124613E-05   5.19689837E-05  
  82               1.72049300E+00   2.44008241E+03   8.26410287E-01   1.59183271E-01   1.32237511E-02   5.27026199E-04   3.78464979E-04   6.03036028E-05   6.48636753E-05   5.19901013E-05  
  83               1.88429205E+00   2.48235708E+03   8.24512029E-01   1.59017742E-01   1.52886599E-02   5.26475558E-04   3.77791565E-04   6.02359032E-05   6.47037969E-05   5.19943620E-05  
  84               2.06543238E+00   2.52479919E+03   8.22416872E-01   1.58835051E-01   1.75677587E-02   5.25867761E-04   3.77034110E-04   6.01609763E-05   6.45318868E-05   5.19799690E-05  
  85               2.26566361E+00   2.56710050E+03   8.20141206E-01   1.58636627E-01   2.00432095E-02   5.25207411E-04   3.76203335E-04   6.00792009E-05   6.43485534E-05   5.19449712E-05  
  86               2.48688538E+00   2.60946003E+03   8.17669255E-01   1.58421094E-01   2.27321701E-02   5.24489850E-04   3.75293282E-04   5.99898736E-05   6.41529894E-05   5.18873427E-05  
  87               2.73115117E+00   2.65155784E+03   8.15027925E-01   1.58190798E-01   2.56053677E-02   5.23722827E-04   3.74312461E-04   5.98936537E-05   6.39462057E-05   5.18055049E-05  
  88               3.00065728E+00   2.69371276E+03   8.12192108E-01   1.57943550E-01   2.86901125E-02   5.22899019E-04   3.73250440E-04   5.97894025E-05   6.37270308E-05   5.16969209E-05  
  89               3.29775320E+00   2.73551572E+03   8.09205477E-01   1.57683159E-01   3.19388923E-02   5.22030973E-04   3.72122323E-04   5.96781902E-05   6.34971524E-05   5.15605649E-05  
  90               3.62495567E+00   2.77729212E+03   8.06041731E-01   1.57407330E-01   3.53803154E-02   5.21111018E-04   3.70917074E-04   5.95586147E-05   6.32553885E-05   5.13934303E-05  
  91               3.98496386E+00   2.81867589E+03   8.02749674E-01   1.57120319E-01   3.89612875E-02   5.20153163E-04   3.69652408E-04   5.94316788E-05   6.30036012E-05   5.11949492E-05  
  92               4.38061754E+00   2.86009602E+03   7.99287185E-01   1.56818453E-01   4.27276250E-02   5.19145165E-04   3.68311152E-04   5.92950491E-05   6.27400405E-05   5.09609023E-05  
  93               4.81491792E+00   2.90109977E+03   7.95720305E-01   1.56507490E-01   4.66074848E-02   5.18105985E-04   3.66918520E-04   5.91499298E-05   6.24672573E-05   5.06917107E-05  
  94               5.29105247E+00   2.94213445E+03   7.91999279E-01   1.56183091E-01   5.06549836E-02   5.17021163E-04   3.65454335E-04   5.89930766E-05   6.21832697E-05   5.03821795E-05  
  95               5.81242385E+00   2.98272969E+03   7.88200704E-01   1.55851935E-01   5.47867977E-02   5.15912680E-04   3.63949020E-04   5.88254788E-05   6.18910075E-05   5.00338233E-05  
  96               6.38267259E+00   3.02339966E+03   7.84258872E-01   1.55508291E-01   5.90743971E-02   5.14761450E-04   3.62375811E-04   5.86422653E-05   6.15879260E-05   4.96399350E-05  
  97               7.00554777E+00   3.06359742E+03   7.80269031E-01   1.55160465E-01   6.34141666E-02   5.13594813E-04   3.60773746E-04   5.84442812E-05   6.12776581E-05   4.92040068E-05  
  98               7.68502283E+00   3.10387013E+03   7.76152938E-01   1.54801633E-01   6.78912108E-02   5.12390035E-04   3.59110480E-04   5.82245877E-05   6.09572751E-05   4.87180776E-05  
  99               8.42548984E+00   3.14366217E+03   7.72015658E-01   1.54440956E-01   7.23912373E-02   5.11177257E-04   3.57430203E-04   5.79832867E-05   6.06306887E-05   4.81875114E-05  
  100              9.23175410E+00   3.18360677E+03   7.67757029E-01   1.54069700E-01   7.70231889E-02   5.09927374E-04   3.55690494E-04   5.77100195E-05   6.02941522E-05   4.76021616E-05  
  101              1.01090896E+01   3.22311994E+03   7.63494134E-01   1.53698073E-01   8.16597019E-02   5.08673950E-04   3.53941534E-04   5.74038288E-05   5.99519175E-05   4.69696726E-05  
