# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  15               8.09166298E-04   5.32665985E+02   8.38493679E-01   1.60509264E-01   5.67743158E-18   5.29372368E-04   3.75155996E-04   6.06017503E-05   0.00000000E+00   0.00000000E+00  
  16               9.54037693E-04   5.43551127E+02   8.38493690E-01   1.60509252E-01   1.41045507E-17   5.29372893E-04   3.75156368E-04   6.06018103E-05   0.00000000E+00   0.00000000E+00  
  17               1.12218207E-03   5.49703044E+02   8.38493685E-01   1.60509258E-01   2.23969219E-17   5.29372558E-04   3.75156130E-04   6.06017720E-05   0.00000000E+00   0.00000000E+00  
  18               1.31733537E-03   5.60779771E+02   8.38493693E-01   1.60509245E-01   5.33922131E-17   5.29375747E-04   3.75158390E-04   6.06021370E-05   0.00000000E+00   0.00000000E+00  
  19               1.54379925E-03   5.67129123E+02   8.38493688E-01   1.60509250E-01   8.35706722E-17   5.29375438E-04   3.75158171E-04   6.06021016E-05   0.00000000E+00   0.00000000E+00  
  20               1.80653430E-03   5.78620014E+02   8.38493702E-01   1.60509235E-01   1.94862005E-16   5.29376002E-04   3.75158571E-04   6.06021662E-05   0.00000000E+00   0.00000000E+00  
  21               2.11124035E-03   5.85344693E+02   8.38493698E-01   1.60509238E-01   3.04623606E-16   5.29375552E-04   3.75158252E-04   6.06021147E-05   0.00000000E+00   0.00000000E+00  
  22               2.46447188E-03   5.97406941E+02   8.38493718E-01   1.60509217E-01   7.01743813E-16   5.29376040E-04   3.75158598E-04   6.06021706E-05   0.00000000E+00   0.00000000E+00  
  23               2.87370002E-03   6.04769480E+02   8.38493716E-01   1.60509215E-01   1.11387090E-15   5.29375391E-04   3.75158138E-04   6.06020962E-05   0.00000000E+00   0.00000000E+00  
  24               3.34746242E-03   6.17729933E+02   8.38493752E-01   1.60509179E-01   2.58345181E-15   5.29375701E-04   3.75158357E-04   6.06021317E-05   0.00000000E+00   0.00000000E+00  
  25               3.89552723E-03   6.25912303E+02   8.38493749E-01   1.60509163E-01   4.19215099E-15   5.29374685E-04   3.75157638E-04   6.06020155E-05   0.00000000E+00   0.00000000E+00  
  26               4.52942702E-03   6.39706094E+02   8.38493819E-01   1.60509094E-01   9.67516300E-15   5.29374688E-04   3.75157640E-04   6.06020158E-05   0.00000000E+00   0.00000000E+00  
  27               5.26238578E-03   6.48658778E+02   8.38493800E-01   1.60509044E-01   1.58908948E-14   5.29373157E-04   3.75156554E-04   6.06018405E-05   0.00000000E+00   0.00000000E+00  
  28               6.10949851E-03   6.63483538E+02   8.38493957E-01   1.60508891E-01   3.67206169E-14   5.29372619E-04   3.75156174E-04   6.06017790E-05   0.00000000E+00   0.00000000E+00  
  29               7.08782048E-03   6.73577390E+02   8.38493903E-01   1.60508751E-01   6.20173500E-14   5.29370084E-04   3.75154376E-04   6.06014887E-05   0.00000000E+00   0.00000000E+00  
  30               8.21671989E-03   6.89694295E+02   8.38494284E-01   1.60508376E-01   1.44448219E-13   5.29368451E-04   3.75153220E-04   6.06013018E-05   0.00000000E+00   0.00000000E+00  
  31               9.51782273E-03   7.01150893E+02   8.38494409E-01   1.60508030E-01   2.51518079E-13   5.29364708E-04   3.75150567E-04   6.06008733E-05   0.00000000E+00   0.00000000E+00  
  32               1.10152071E-02   7.19015637E+02   8.38495417E-01   1.60507031E-01   5.98429543E-13   5.29361148E-04   3.75148044E-04   6.06004657E-05   0.00000000E+00   0.00000000E+00  
  33               1.27350608E-02   7.32483379E+02   8.38496402E-01   1.60506055E-01   1.09694125E-12   5.29356147E-04   3.75144500E-04   6.05998932E-05   0.00000000E+00   0.00000000E+00  
  34               1.47062172E-02   7.52618818E+02   8.38499319E-01   1.60503150E-01   2.69166317E-12   5.29348498E-04   3.75139079E-04   6.05990176E-05   0.00000000E+00   0.00000000E+00  
  35               1.69602567E-02   7.68330503E+02   8.38502418E-01   1.60500049E-01   5.15767163E-12   5.29339470E-04   3.75132681E-04   6.05979841E-05   0.00000000E+00   0.00000000E+00  
  36               1.95354211E-02   7.90872637E+02   8.38510718E-01   1.60491722E-01   1.28788226E-11   5.29327823E-04   3.75124428E-04   6.05966508E-05   0.00000000E+00   0.00000000E+00  
  37               2.24729617E-02   8.09255020E+02   8.38519767E-01   1.60482539E-01   2.57692842E-11   5.29319108E-04   3.75118251E-04   6.05956531E-05   0.00000000E+00   0.00000000E+00  
  38               2.58174071E-02   8.34819496E+02   8.38540350E-01   1.60461629E-01   6.57920133E-11   5.29288143E-04   3.75096306E-04   6.05921082E-05   0.00000000E+00   0.00000000E+00  
  39               2.96146619E-02   8.56417014E+02   8.38560170E-01   1.60440536E-01   1.37281058E-10   5.29254333E-04   3.75072346E-04   6.05882377E-05   0.00000000E+00   0.00000000E+00  
  40               3.39110889E-02   8.85388684E+02   8.38594344E-01   1.60404576E-01   3.54981436E-10   5.29207026E-04   3.75038821E-04   6.05828221E-05   0.00000000E+00   0.00000000E+00  
  41               3.87498362E-02   9.10695222E+02   8.38623873E-01   1.60375137E-01   7.66627773E-10   5.29165788E-04   3.75009596E-04   6.05781012E-05   0.00000000E+00   0.00000000E+00  
  42               4.41726609E-02   9.43730294E+02   8.38661229E-01   1.60337887E-01   2.00200492E-09   5.29118984E-04   3.74976427E-04   6.05727431E-05   0.00000000E+00   3.54705623E-16  
  43               5.02358718E-02   9.73528019E+02   8.38686501E-01   1.60312689E-01   4.46271454E-09   5.29085683E-04   3.74952828E-04   6.05689310E-05   5.69310455E-16   3.09084929E-15  
  44               5.69898102E-02   1.01293055E+03   8.38712037E-01   1.60287222E-01   1.21879099E-08   5.29054429E-04   3.74930678E-04   6.05653530E-05   7.32697282E-15   4.53790261E-14  
  45               6.44836535E-02   1.04680544E+03   8.38725010E-01   1.60274280E-01   2.69285367E-08   5.29037484E-04   3.74918669E-04   6.05634132E-05   5.32017121E-14   3.66035509E-13  
  46               7.27774095E-02   1.08727511E+03   8.38734717E-01   1.60264569E-01   6.56700613E-08   5.29025401E-04   3.74910106E-04   6.05620299E-05   4.77006884E-13   3.68876641E-12  
  47               8.19279734E-02   1.12163213E+03   8.38739025E-01   1.60260210E-01   1.31680626E-07   5.29019566E-04   3.74905972E-04   6.05613620E-05   2.58538035E-12   2.19305578E-11  
  48               9.20061161E-02   1.16301644E+03   8.38742041E-01   1.60257024E-01   2.90993465E-07   5.29015604E-04   3.74903164E-04   6.05609084E-05   1.73719963E-11   1.63515591E-10  
  49               1.03126596E-01   1.19789992E+03   8.38743162E-01   1.60255619E-01   5.38322573E-07   5.29013933E-04   3.74901982E-04   6.05607171E-05   7.55492281E-11   7.71907015E-10  
  50               1.15401733E-01   1.24050245E+03   8.38743638E-01   1.60254514E-01   1.09948965E-06   5.29012967E-04   3.74901303E-04   6.05606065E-05   4.11185637E-10   4.61450607E-09  
  51               1.28939929E-01   1.27611830E+03   8.38743204E-01   1.60253963E-01   1.90501358E-06   5.29013469E-04   3.74901678E-04   6.05606639E-05   1.51132635E-09   1.82556401E-08  
  52               1.43841689E-01   1.31997081E+03   8.38741644E-01   1.60253409E-01   3.63505965E-06   5.29018114E-04   3.74905028E-04   6.05611956E-05   6.91575963E-09   9.09531090E-08  
  53               1.60204290E-01   1.35609206E+03   8.38738210E-01   1.60252857E-01   5.93259291E-06   5.29032652E-04   3.74915505E-04   6.05628600E-05   2.18704637E-08   3.07214406E-07  
  54               1.78114732E-01   1.40095332E+03   8.38731078E-01   1.60252155E-01   1.06361671E-05   5.29064501E-04   3.74938508E-04   6.05665060E-05   8.50411426E-08   1.29019320E-06  
  55               1.97676115E-01   1.43748966E+03   8.38710512E-01   1.60249275E-01   1.64746825E-05   5.29218776E-04   3.75048917E-04   6.05841676E-05   2.33895996E-07   3.76458077E-06  
  56               2.18894734E-01   1.48293655E+03   8.38697865E-01   1.60251139E-01   2.78486690E-05   5.29263499E-04   3.75082944E-04   6.05892883E-05   6.11296954E-07   1.86778994E-05  
  57               2.41542331E-01   1.51863475E+03   8.38678785E-01   1.60249166E-01   4.06956983E-05   5.29318048E-04   3.75125805E-04   6.05955351E-05   2.28174636E-06   1.95150208E-05  
  58               2.65397840E-01   1.56280196E+03   8.38642974E-01   1.60246734E-01   6.42367470E-05   5.29497156E-04   3.75259479E-04   6.06160430E-05   9.92411563E-06   2.31491069E-05  
  59               2.89782573E-01   1.59526465E+03   8.38577760E-01   1.60240427E-01   8.74606802E-05   5.29693865E-04   3.75408904E-04   6.06385683E-05   2.36311772E-05   2.96615258E-05  
  60               3.13656309E-01   1.63452524E+03   8.38495597E-01   1.60240775E-01   1.26421958E-04   5.30090748E-04   3.75706696E-04   6.06840140E-05   6.63974616E-05   5.02668634E-05  
  61               3.35671586E-01   1.65918703E+03   8.38467995E-01   1.60238355E-01   1.56376863E-04   5.30086386E-04   3.75716470E-04   6.06835273E-05   6.63734605E-05   5.03354267E-05  
  62               3.60176006E-01   1.69571971E+03   8.38381538E-01   1.60227390E-01   2.14703564E-04   5.30057968E-04   3.75705490E-04   6.06802870E-05   6.63397542E-05   5.04342187E-05  
  63               3.81489915E-01   1.71627153E+03   8.38345801E-01   1.60224187E-01   2.52700767E-04   5.30540129E-04   3.76056570E-04   6.07355045E-05   6.63172709E-05   5.04891674E-05  
  64               3.98342861E-01   1.74120821E+03   8.38292890E-01   1.60219556E-01   3.10186677E-04   5.30527997E-04   3.76057378E-04   6.07341333E-05   6.62951568E-05   5.05565086E-05  
  65               4.17112764E-01   1.75688210E+03   8.38257730E-01   1.60216483E-01   3.48392228E-04   5.30513116E-04   3.76056100E-04   6.07324425E-05   6.62761477E-05   5.05973881E-05  
  66               4.37940915E-01   1.78473609E+03   8.38180029E-01   1.60209688E-01   4.32831320E-04   5.30494624E-04   3.76051782E-04   6.07303302E-05   6.62493857E-05   5.06714675E-05  
  67               4.60957466E-01   1.80303276E+03   8.38125217E-01   1.60204899E-01   4.92403797E-04   5.30472086E-04   3.76043577E-04   6.07277409E-05   6.62260042E-05   5.07183962E-05  
  68               4.86265149E-01   1.83352785E+03   8.38011398E-01   1.60194952E-01   6.16107878E-04   5.30444456E-04   3.76030105E-04   6.07245489E-05   6.61940002E-05   5.07984504E-05  
  69               5.13906197E-01   1.85400136E+03   8.37928679E-01   1.60187728E-01   7.06009682E-04   5.30411589E-04   3.76010296E-04   6.07207251E-05   6.61659488E-05   5.08501482E-05  
  70               5.43763400E-01   1.88638237E+03   8.37765802E-01   1.60173504E-01   8.83041133E-04   5.30372278E-04   3.75982238E-04   6.07161208E-05   6.61285628E-05   5.09343428E-05  
  71               5.76102917E-01   1.90830134E+03   8.37646684E-01   1.60163106E-01   1.01259298E-03   5.30323667E-04   3.75941805E-04   6.07103744E-05   6.60958895E-05   5.09885330E-05  
  72               6.11681906E-01   1.94274593E+03   8.37413954E-01   1.60142784E-01   1.26567354E-03   5.30264519E-04   3.75885861E-04   6.07033256E-05   6.60517048E-05   5.10763707E-05  
  73               6.50763412E-01   1.96691482E+03   8.37237259E-01   1.60127365E-01   1.45787658E-03   5.30194121E-04   3.75812070E-04   6.06948288E-05   6.60122458E-05   5.11347986E-05  
  74               6.93638991E-01   2.00358162E+03   8.36904546E-01   1.60098321E-01   1.81972641E-03   5.30109379E-04   3.75715718E-04   6.06845307E-05   6.59593703E-05   5.12263139E-05  
  75               7.40626024E-01   2.02969935E+03   8.36648635E-01   1.60075994E-01   2.09812644E-03   5.30010107E-04   3.75595936E-04   6.06722843E-05   6.59120399E-05   5.12873531E-05  
  76               7.92079973E-01   2.06819913E+03   8.36182159E-01   1.60035284E-01   2.60549382E-03   5.29891753E-04   3.75446444E-04   6.06576477E-05   6.58489808E-05   5.13800604E-05  
  77               8.48387996E-01   2.09597354E+03   8.35820901E-01   1.60003772E-01   2.99851952E-03   5.29755690E-04   3.75271017E-04   6.06405154E-05   6.57925099E-05   5.14415251E-05  
  78               9.09984600E-01   2.13593186E+03   8.35181623E-01   1.59947992E-01   3.69386477E-03   5.29594246E-04   3.75060418E-04   6.06203506E-05   6.57175696E-05   5.15320332E-05  
  79               9.77338775E-01   2.16510153E+03   8.34685000E-01   1.59904678E-01   4.23416074E-03   5.29412893E-04   3.74831420E-04   6.05971887E-05   6.56505165E-05   5.15910796E-05  
  80               1.05097374E+00   2.20614051E+03   8.33831321E-01   1.59830200E-01   5.16271018E-03   5.29196442E-04   3.74572309E-04   6.05703078E-05   6.55619068E-05   5.16749365E-05  
  81               1.13144864E+00   2.23646671E+03   8.33167099E-01   1.59772267E-01   5.88527047E-03   5.28960623E-04   3.74351524E-04   6.05401500E-05   6.54827337E-05   5.17279878E-05  
  82               1.21937874E+00   2.27816100E+03   8.32060343E-01   1.59675703E-01   7.08890755E-03   5.28671853E-04   3.74240507E-04   6.05052937E-05   6.53788120E-05   5.17996920E-05  
  83               1.31536401E+00   2.30934234E+03   8.31197061E-01   1.59600129E-01   8.02500127E-03   5.28400137E-04   3.74865655E-04   6.04714066E-05   6.52859781E-05   5.18422131E-05  
  84               1.42016583E+00   2.35116844E+03   8.29805089E-01   1.59479393E-01   9.53175013E-03   5.28032153E-04   3.78720127E-04   6.04275986E-05   6.51657670E-05   5.19293203E-05  
  85               1.53466427E+00   2.38305683E+03   8.28719636E-01   1.59384671E-01   1.07118076E-02   5.27678437E-04   3.79131906E-04   6.03828567E-05   6.50582158E-05   5.19564930E-05  
  86               1.65977025E+00   2.42480162E+03   8.27032885E-01   1.59237559E-01   1.25464738E-02   5.27221389E-04   3.78693190E-04   6.03278880E-05   6.49203827E-05   5.19850577E-05  
  87               1.79642840E+00   2.45732130E+03   8.25698065E-01   1.59121168E-01   1.39985176E-02   5.26806484E-04   3.78204371E-04   6.02761591E-05   6.47965808E-05   5.19926537E-05  
  88               1.94568559E+00   2.49866041E+03   8.23706794E-01   1.58947525E-01   1.61645740E-02   5.26251748E-04   3.77510985E-04   6.02083982E-05   6.46408100E-05   5.19917678E-05  
  89               2.10865035E+00   2.53172604E+03   8.22103017E-01   1.58807688E-01   1.79091785E-02   5.25768397E-04   3.76912815E-04   6.01484606E-05   6.44996205E-05   5.19746756E-05  
  90               2.28655262E+00   2.57246593E+03   8.19814763E-01   1.58608162E-01   2.03983027E-02   5.25118360E-04   3.76088928E-04   6.00681193E-05   6.43258869E-05   5.19393823E-05  
  91               2.48068606E+00   2.60598611E+03   8.17931951E-01   1.58444001E-01   2.24464150E-02   5.24561743E-04   3.75387040E-04   5.99985178E-05   6.41665722E-05   5.18922379E-05  
  92               2.69246808E+00   2.64590171E+03   8.15374949E-01   1.58221054E-01   2.52278781E-02   5.23826033E-04   3.74443941E-04   5.99067001E-05   6.39756365E-05   5.18181879E-05  
  93               2.92338341E+00   2.67981859E+03   8.13209758E-01   1.58032279E-01   2.75831316E-02   5.23192664E-04   3.73631700E-04   5.98261393E-05   6.37977341E-05   5.17353364E-05  
  94               3.17505142E+00   2.71880792E+03   8.10418814E-01   1.57788944E-01   3.06190561E-02   5.22384524E-04   3.72582632E-04   5.97236213E-05   6.35905642E-05   5.16186413E-05  
  95               3.44917026E+00   2.75300845E+03   8.07982037E-01   1.57576497E-01   3.32697066E-02   5.21674125E-04   3.71657816E-04   5.96312247E-05   6.33942062E-05   5.14942747E-05  
  96               3.74757905E+00   2.79093759E+03   8.05008560E-01   1.57317256E-01   3.65041568E-02   5.20810477E-04   3.70522021E-04   5.95186670E-05   6.31724118E-05   5.13317076E-05  
  97               4.07220523E+00   2.82536757E+03   8.02314305E-01   1.57082367E-01   3.94348513E-02   5.20025378E-04   3.69485780E-04   5.94132705E-05   6.29578761E-05   5.11597098E-05  
  98               4.42510401E+00   2.86231011E+03   7.99194581E-01   1.56810383E-01   4.28283439E-02   5.19117482E-04   3.68276773E-04   5.92900740E-05   6.27224621E-05   5.09475658E-05  
  99               4.80843665E+00   2.89690137E+03   7.96264302E-01   1.56554921E-01   4.60157341E-02   5.18263021E-04   3.67134777E-04   5.91699580E-05   6.24903722E-05   5.07216399E-05  
  100              5.22450356E+00   2.93284656E+03   7.93046363E-01   1.56274382E-01   4.95160096E-02   5.17324824E-04   3.65871633E-04   5.90349502E-05   6.22428555E-05   5.04567076E-05  
  101              5.67574093E+00   2.96751429E+03   7.89909607E-01   1.56000924E-01   5.29279443E-02   5.16409000E-04   3.64634427E-04   5.88974264E-05   6.19941875E-05   5.01707886E-05  
