# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  22               2.08168131E-03   6.47862928E+02   8.38498455E-01   1.60508951E-01   2.40302544E-14   5.28778932E-04   3.69231219E-04   6.04339861E-05   0.00000000E+00   0.00000000E+00  
  23               2.52686582E-03   6.59790165E+02   8.38498834E-01   1.60508513E-01   4.56638781E-14   5.28782677E-04   3.69233834E-04   6.04344141E-05   0.00000000E+00   0.00000000E+00  
  24               3.06623751E-03   6.67353742E+02   8.38498905E-01   1.60508417E-01   6.53381864E-14   5.28795564E-04   3.69242833E-04   6.04358870E-05   0.00000000E+00   0.00000000E+00  
  25               3.71964396E-03   6.79571039E+02   8.38499494E-01   1.60507823E-01   1.21116345E-13   5.28799398E-04   3.69245510E-04   6.04363251E-05   0.00000000E+00   0.00000000E+00  
  26               4.51106353E-03   6.87270024E+02   8.38499382E-01   1.60507681E-01   1.70234811E-13   5.28811567E-04   3.69254007E-04   6.04377160E-05   0.00000000E+00   0.00000000E+00  
  27               5.46929354E-03   6.99868116E+02   8.38500175E-01   1.60506878E-01   3.09579028E-13   5.28817662E-04   3.69258264E-04   6.04384126E-05   0.00000000E+00   0.00000000E+00  
  28               6.62893567E-03   7.07955463E+02   8.38500292E-01   1.60506734E-01   4.33503737E-13   5.28829843E-04   3.69266769E-04   6.04398047E-05   0.00000000E+00   0.00000000E+00  
  29               8.03144370E-03   7.21304485E+02   8.38501423E-01   1.60505598E-01   7.87884756E-13   5.28832893E-04   3.69268899E-04   6.04401533E-05   0.00000000E+00   0.00000000E+00  
  30               9.72628587E-03   7.30033010E+02   8.38501637E-01   1.60505352E-01   1.11147334E-12   5.28847413E-04   3.69279038E-04   6.04418128E-05   0.00000000E+00   0.00000000E+00  
  31               1.17724388E-02   7.44305152E+02   8.38503278E-01   1.60503704E-01   2.02867050E-12   5.28849580E-04   3.69280551E-04   6.04420605E-05   0.00000000E+00   0.00000000E+00  
  32               1.42398735E-02   7.54061348E+02   8.38503758E-01   1.60503194E-01   2.92639457E-12   5.28860457E-04   3.69288146E-04   6.04433036E-05   0.00000000E+00   0.00000000E+00  
  33               1.72118925E-02   7.69791233E+02   8.38506346E-01   1.60500582E-01   5.46702909E-12   5.28865863E-04   3.69291921E-04   6.04439215E-05   0.00000000E+00   0.00000000E+00  
  34               2.07894990E-02   7.80872563E+02   8.38507361E-01   1.60499519E-01   8.11831835E-12   5.28875093E-04   3.69298366E-04   6.04449763E-05   0.00000000E+00   0.00000000E+00  
  35               2.50920138E-02   7.98241213E+02   8.38511528E-01   1.60495283E-01   1.54980608E-11   5.28883174E-04   3.69304009E-04   6.04458999E-05   0.00000000E+00   0.00000000E+00  
  36               3.02601021E-02   8.11127064E+02   8.38513721E-01   1.60493028E-01   2.39575025E-11   5.28890304E-04   3.69308987E-04   6.04467148E-05   0.00000000E+00   0.00000000E+00  
  37               3.64593779E-02   8.30583485E+02   8.38520729E-01   1.60485885E-01   4.70573556E-11   5.28883797E-04   3.69304444E-04   6.04459712E-05   0.00000000E+00   0.00000000E+00  
  38               4.38809180E-02   8.45539204E+02   8.38524903E-01   1.60481413E-01   7.56037708E-11   5.28887175E-04   3.69306802E-04   6.04463572E-05   0.00000000E+00   0.00000000E+00  
  39               5.27436381E-02   8.67568005E+02   8.38536372E-01   1.60469381E-01   1.53416227E-10   5.28874269E-04   3.69297790E-04   6.04448821E-05   0.00000000E+00   0.00000000E+00  
  40               6.32948973E-02   8.85487061E+02   8.38544057E-01   1.60460481E-01   2.60709669E-10   5.28871319E-04   3.69295731E-04   6.04445451E-05   0.00000000E+00   0.00000000E+00  
  41               7.58117563E-02   9.10798037E+02   8.38561874E-01   1.60441245E-01   5.49922170E-10   5.28849468E-04   3.69280472E-04   6.04420476E-05   0.00000000E+00   0.00000000E+00  
  42               9.05958583E-02   9.32199091E+02   8.38576558E-01   1.60426585E-01   9.85377949E-10   5.28838437E-04   3.69272770E-04   6.04407869E-05   0.00000000E+00   0.00000000E+00  
  43               1.08012203E-01   9.61523092E+02   8.38602876E-01   1.60400334E-01   2.16095839E-09   5.28808300E-04   3.69251726E-04   6.04373426E-05   0.00000000E+00   4.11946412E-16  
  44               1.28478653E-01   9.87264714E+02   8.38622664E-01   1.60380588E-01   4.08809600E-09   5.28790463E-04   3.69239271E-04   6.04353039E-05   4.00381718E-16   2.27863924E-15  
  45               1.52450266E-01   1.02111682E+03   8.38650873E-01   1.60352453E-01   9.20848850E-09   5.28758945E-04   3.69217263E-04   6.04317018E-05   3.18585915E-15   2.02523927E-14  
  46               1.80393421E-01   1.05161839E+03   8.38670625E-01   1.60332750E-01   1.80989400E-08   5.28741062E-04   3.69204776E-04   6.04296580E-05   1.77994150E-14   1.24236280E-13  
  47               2.12779060E-01   1.09058409E+03   8.38693839E-01   1.60309588E-01   4.13881899E-08   5.28716983E-04   3.69187961E-04   6.04269058E-05   1.45596767E-13   1.13628946E-12  
  48               2.50065643E-01   1.12636690E+03   8.38708707E-01   1.60294716E-01   8.33405975E-08   5.28705276E-04   3.69179784E-04   6.04255676E-05   8.47561683E-13   7.27841744E-12  
  49               2.92799450E-01   1.17048335E+03   8.38723090E-01   1.60280250E-01   1.88993020E-07   5.28693107E-04   3.69171285E-04   6.04241760E-05   6.52107928E-12   6.24936633E-11  
  50               3.41693776E-01   1.21133210E+03   8.38731259E-01   1.60271871E-01   3.79232206E-07   5.28689632E-04   3.69168872E-04   6.04237766E-05   3.61613693E-11   3.80840039E-10  
  51               3.97460806E-01   1.26051121E+03   8.38737785E-01   1.60264827E-01   8.35780359E-07   5.28687403E-04   3.69167431E-04   6.04235161E-05   2.46444453E-10   2.88391170E-09  
  52               4.60750322E-01   1.30658840E+03   8.38740620E-01   1.60260973E-01   1.64807703E-06   5.28689817E-04   3.69169805E-04   6.04237784E-05   1.25928993E-09   1.61472124E-08  
  53               5.32095537E-01   1.36263495E+03   8.38741204E-01   1.60257790E-01   3.58131475E-06   5.28696638E-04   3.69177530E-04   6.04245276E-05   7.95819008E-09   1.13087536E-07  
  54               6.12060337E-01   1.41336904E+03   8.38736698E-01   1.60255656E-01   6.79553919E-06   5.28706344E-04   3.69196723E-04   6.04255747E-05   3.60080063E-08   5.57569222E-07  
  55               7.01927028E-01   1.47029056E+03   8.38715936E-01   1.60251638E-01   1.32954906E-05   5.28749468E-04   3.69268145E-04   6.04303906E-05   1.71561891E-07   2.90436942E-06  
  56               8.01819301E-01   1.52143219E+03   8.38704668E-01   1.60253166E-01   2.30801035E-05   5.28932633E-04   3.69521588E-04   6.04511500E-05   4.34410262E-07   1.86752698E-05  
  57               9.10813219E-01   1.57760237E+03   8.38679254E-01   1.60250349E-01   4.07955427E-05   5.28972395E-04   3.69822895E-04   6.04554782E-05   3.10424914E-06   2.00080521E-05  
  58               1.02647898E+00   1.62566439E+03   8.38636046E-01   1.60246840E-01   6.38461407E-05   5.29132666E-04   3.70507560E-04   6.04736381E-05   1.26973204E-05   2.45922070E-05  
  59               1.14078952E+00   1.67509497E+03   8.38553015E-01   1.60241987E-01   9.90752443E-05   5.29431867E-04   3.71634002E-04   6.05078405E-05   3.97142182E-05   3.75971300E-05  
  60               1.24579249E+00   1.71116124E+03   8.38491892E-01   1.60241142E-01   1.33397209E-04   5.29790696E-04   3.72912341E-04   6.05490943E-05   6.59511533E-05   5.04364789E-05  
  61               1.33895532E+00   1.74720699E+03   8.38449807E-01   1.60237356E-01   1.78514207E-04   5.29780386E-04   3.73678857E-04   6.05482630E-05   6.58929919E-05   5.05236534E-05  
  62               1.44562879E+00   1.77910221E+03   8.38370742E-01   1.60226852E-01   2.27034673E-04   5.29744303E-04   3.74391672E-04   6.05449284E-05   6.58303666E-05   5.05965141E-05  
  63               1.52960119E+00   1.80889049E+03   8.38317299E-01   1.60222042E-01   2.83873744E-04   5.30236395E-04   3.75227514E-04   6.06023981E-05   6.57789684E-05   5.06654676E-05  
  64               1.59023979E+00   1.82374074E+03   8.38288720E-01   1.60219515E-01   3.14667281E-04   5.30224245E-04   3.75530344E-04   6.06016651E-05   6.57471573E-05   5.06989288E-05  
  65               1.66116669E+00   1.84796740E+03   8.38233566E-01   1.60214657E-01   3.74376015E-04   5.30206140E-04   3.75817225E-04   6.06000573E-05   6.57039612E-05   5.07537128E-05  
  66               1.74356475E+00   1.86757653E+03   8.38185361E-01   1.60210419E-01   4.26530929E-04   5.30192322E-04   3.76075029E-04   6.05986638E-05   6.56608669E-05   5.07968541E-05  
  67               1.83863436E+00   1.89676596E+03   8.38099371E-01   1.60202878E-01   5.19818019E-04   5.30170900E-04   3.76276136E-04   6.05959949E-05   6.56049574E-05   5.08611546E-05  
  68               1.94743268E+00   1.92108096E+03   8.38020157E-01   1.60195944E-01   6.05759761E-04   5.30154707E-04   3.76413525E-04   6.05935028E-05   6.55488567E-05   5.09131386E-05  
  69               2.07078541E+00   1.95487549E+03   8.37886777E-01   1.60184286E-01   7.50678308E-04   5.30126977E-04   3.76467343E-04   6.05891587E-05   6.54787720E-05   5.09854096E-05  
  70               2.21038444E+00   1.98340933E+03   8.37760472E-01   1.60173257E-01   8.88005256E-04   5.30102178E-04   3.76447347E-04   6.05847832E-05   6.54083789E-05   5.10439710E-05  
  71               2.36944536E+00   2.02181846E+03   8.37552955E-01   1.60155140E-01   1.11371985E-03   5.30056114E-04   3.76350238E-04   6.05774631E-05   6.53212211E-05   5.11224820E-05  
  72               2.55000989E+00   2.05488171E+03   8.37350501E-01   1.60137477E-01   1.33394453E-03   5.30009908E-04   3.76227086E-04   6.05699923E-05   6.52326827E-05   5.11869932E-05  
  73               2.75437241E+00   2.09773793E+03   8.37028969E-01   1.60109423E-01   1.68371642E-03   5.29929527E-04   3.76050664E-04   6.05579849E-05   6.51249797E-05   5.12696535E-05  
  74               2.98504028E+00   2.13476488E+03   8.36713276E-01   1.60081887E-01   2.02712988E-03   5.29846424E-04   3.75879140E-04   6.05453566E-05   6.50156869E-05   5.13365514E-05  
  75               3.24487275E+00   2.18141745E+03   8.36226682E-01   1.60039441E-01   2.55645855E-03   5.29714238E-04   3.75645208E-04   6.05258410E-05   6.48843958E-05   5.14185069E-05  
  76               3.53700349E+00   2.22176805E+03   8.35750538E-01   1.59997916E-01   3.07440555E-03   5.29579699E-04   3.75427202E-04   6.05050911E-05   6.47514567E-05   5.14825403E-05  
  77               3.86507251E+00   2.27147524E+03   8.35037459E-01   1.59935723E-01   3.85009424E-03   5.29377567E-04   3.75127607E-04   6.04749993E-05   6.45932771E-05   5.15565055E-05  
  78               4.23306525E+00   2.31441010E+03   8.34346042E-01   1.59875212E-01   4.59992493E-03   5.29174017E-04   3.74990042E-04   6.04431808E-05   6.44335345E-05   5.16098561E-05  
  79               4.64524215E+00   2.36626093E+03   8.33335827E-01   1.59787626E-01   5.68955898E-03   5.28888126E-04   3.80970114E-04   6.04025626E-05   6.42453386E-05   5.17026862E-05  
  80               5.10656558E+00   2.41106753E+03   8.32381240E-01   1.59704384E-01   6.72777868E-03   5.28605551E-04   3.80764196E-04   6.03593298E-05   6.40563358E-05   5.17350169E-05  
  81               5.62309374E+00   2.46427796E+03   8.31034879E-01   1.59586984E-01   8.19225399E-03   5.28211403E-04   3.80325868E-04   6.03029536E-05   6.38353899E-05   5.17583554E-05  
  82               6.20097566E+00   2.51048745E+03   8.29767115E-01   1.59476450E-01   9.57123202E-03   5.27834830E-04   3.79907634E-04   6.02462850E-05   6.36138985E-05   5.17570693E-05  
  83               6.84741321E+00   2.56436242E+03   8.28037268E-01   1.59325625E-01   1.14528545E-02   5.27324813E-04   3.79322184E-04   6.01733856E-05   6.33578091E-05   5.17327498E-05  
  84               7.56992226E+00   2.61157851E+03   8.26420508E-01   1.59184673E-01   1.32114438E-02   5.26842417E-04   3.78778088E-04   6.01008652E-05   6.31014072E-05   5.16821423E-05  
  85               8.37739545E+00   2.66542351E+03   8.24298935E-01   1.58999707E-01   1.55191450E-02   5.26213386E-04   3.78054092E-04   6.00097361E-05   6.28092113E-05   5.15921477E-05  
  86               9.27889129E+00   2.71342003E+03   8.22310085E-01   1.58826326E-01   1.76824407E-02   5.25617608E-04   3.77384013E-04   5.99190330E-05   6.25159657E-05   5.14734469E-05  
  87               1.02850196E+01   2.76662450E+03   8.19823029E-01   1.58609512E-01   2.03876405E-02   5.24876010E-04   3.76539350E-04   5.98083525E-05   6.21880965E-05   5.12988327E-05  
  88               1.14062851E+01   2.81522795E+03   8.17456207E-01   1.58403193E-01   2.29620089E-02   5.24163851E-04   3.75748771E-04   5.96966016E-05   6.18570234E-05   5.10903770E-05  
  89               1.26550023E+01   2.86755365E+03   8.14640930E-01   1.58157780E-01   2.60241419E-02   5.23318974E-04   3.74805345E-04   5.95640138E-05   6.14943717E-05   5.08113186E-05  
  90               1.40432230E+01   2.91665080E+03   8.11903035E-01   1.57919127E-01   2.90020414E-02   5.22490695E-04   3.73905306E-04   5.94267351E-05   6.11254118E-05   5.04889713E-05  
  91               1.55852126E+01   2.96798280E+03   8.08808562E-01   1.57649393E-01   3.23677430E-02   5.21554742E-04   3.72890604E-04   5.92676380E-05   6.07296058E-05   5.00855261E-05  
  92               1.72950102E+01   3.01744134E+03   8.05722545E-01   1.57380408E-01   3.57241687E-02   5.20614693E-04   3.71899227E-04   5.90971253E-05   6.03237213E-05   4.96245010E-05  
  93               1.91886309E+01   3.06781621E+03   8.02396735E-01   1.57090526E-01   3.93413398E-02   5.19598967E-04   3.70841204E-04   5.89022051E-05   5.98965709E-05   4.90774896E-05  
  94               2.12809519E+01   3.11741122E+03   7.99006349E-01   1.56795025E-01   4.30286534E-02   5.18556914E-04   3.69784084E-04   5.86850586E-05   5.94561642E-05   4.84562258E-05  
  95               2.35895391E+01   3.16699971E+03   7.95483265E-01   1.56487964E-01   4.68601974E-02   5.17468208E-04   3.68704096E-04   5.84366551E-05   5.89996362E-05   4.77487055E-05  
  96               2.61326880E+01   3.21646956E+03   7.91848645E-01   1.56171189E-01   5.08129380E-02   5.16337949E-04   3.67610224E-04   5.81497497E-05   5.85280998E-05   4.69530053E-05  
  97               2.89311949E+01   3.26565723E+03   7.88134120E-01   1.55847456E-01   5.48524595E-02   5.15174082E-04   3.66514923E-04   5.78156678E-05   5.80429215E-05   4.60700699E-05  
  98               3.20076399E+01   3.31499490E+03   7.84296434E-01   1.55512993E-01   5.90257912E-02   5.13962984E-04   3.65400857E-04   5.74183191E-05   5.75424615E-05   4.50917176E-05  
  99               3.53871095E+01   3.36405053E+03   7.80402843E-01   1.55173662E-01   6.32597643E-02   5.12722486E-04   3.64292384E-04   5.69453464E-05   5.70294305E-05   4.40267796E-05  
  100              3.90975418E+01   3.41336946E+03   7.76391088E-01   1.54824034E-01   6.76220749E-02   5.11433151E-04   3.63162083E-04   5.63704354E-05   5.65014088E-05   4.28662609E-05  
  101              4.31701197E+01   3.46249484E+03   7.72336507E-01   1.54470674E-01   7.20307581E-02   5.10114724E-04   3.62035717E-04   5.56741489E-05   5.59612320E-05   4.16240246E-05  
