# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  21               1.28361014E-02   5.65454174E+02   8.38511155E-01   1.60514216E-01   2.52477346E-17   5.27708616E-04   3.46394339E-04   6.03383146E-05   0.00000000E+00   0.00000000E+00  
  22               1.50861978E-02   5.75375268E+02   8.38511189E-01   1.60514183E-01   5.21224466E-17   5.27708584E-04   3.46394318E-04   6.03383109E-05   0.00000000E+00   0.00000000E+00  
  23               1.77099516E-02   5.85218019E+02   8.38511214E-01   1.60514158E-01   1.04157176E-16   5.27708572E-04   3.46394310E-04   6.03383095E-05   0.00000000E+00   0.00000000E+00  
  24               2.07669175E-02   5.96041142E+02   8.38511254E-01   1.60514117E-01   2.18435395E-16   5.27708529E-04   3.46394282E-04   6.03383046E-05   0.00000000E+00   0.00000000E+00  
  25               2.43249414E-02   6.06936170E+02   8.38511289E-01   1.60514082E-01   4.47543158E-16   5.27708512E-04   3.46394270E-04   6.03383026E-05   0.00000000E+00   0.00000000E+00  
  26               2.84615618E-02   6.18991062E+02   8.38511337E-01   1.60514032E-01   9.66790390E-16   5.27708457E-04   3.46394234E-04   6.03382963E-05   0.00000000E+00   0.00000000E+00  
  27               3.32662275E-02   6.31123352E+02   8.38511380E-01   1.60513989E-01   2.03390760E-15   5.27708462E-04   3.46394238E-04   6.03382969E-05   0.00000000E+00   0.00000000E+00  
  28               3.88436293E-02   6.44482773E+02   8.38511427E-01   1.60513931E-01   4.48984769E-15   5.27708409E-04   3.46394203E-04   6.03382909E-05   0.00000000E+00   0.00000000E+00  
  29               4.53123722E-02   6.58098427E+02   8.38511478E-01   1.60513880E-01   9.72634242E-15   5.27708553E-04   3.46394298E-04   6.03383073E-05   0.00000000E+00   0.00000000E+00  
  30               5.28054686E-02   6.73294416E+02   8.38511502E-01   1.60513807E-01   2.23491294E-14   5.27708542E-04   3.46394290E-04   6.03383060E-05   0.00000000E+00   0.00000000E+00  
  31               6.14724685E-02   6.89050109E+02   8.38511565E-01   1.60513743E-01   5.09479626E-14   5.27709367E-04   3.46394832E-04   6.03384004E-05   0.00000000E+00   0.00000000E+00  
  32               7.14791050E-02   7.06500911E+02   8.38511448E-01   1.60513626E-01   1.22219148E-13   5.27709694E-04   3.46395046E-04   6.03384378E-05   0.00000000E+00   0.00000000E+00  
  33               8.30063652E-02   7.24627846E+02   8.38511529E-01   1.60513541E-01   2.90119774E-13   5.27711899E-04   3.46396494E-04   6.03386899E-05   0.00000000E+00   0.00000000E+00  
  34               9.62488212E-02   7.44697620E+02   8.38511444E-01   1.60513387E-01   7.22968967E-13   5.27715096E-04   3.46398592E-04   6.03390554E-05   0.00000000E+00   0.00000000E+00  
  35               1.11413791E-01   7.65804562E+02   8.38511602E-01   1.60513225E-01   1.79550233E-12   5.27714836E-04   3.46398422E-04   6.03390257E-05   0.00000000E+00   0.00000000E+00  
  36               1.28753489E-01   7.89104516E+02   8.38511874E-01   1.60512943E-01   4.65281646E-12   5.27714376E-04   3.46398120E-04   6.03389731E-05   0.00000000E+00   0.00000000E+00  
  37               1.48549508E-01   8.13645653E+02   8.38512354E-01   1.60512430E-01   1.19682989E-11   5.27713603E-04   3.46397612E-04   6.03388847E-05   0.00000000E+00   0.00000000E+00  
  38               1.71091941E-01   8.40573047E+02   8.38513323E-01   1.60511360E-01   3.17910016E-11   5.27712168E-04   3.46396670E-04   6.03387206E-05   0.00000000E+00   0.00000000E+00  
  39               1.96669312E-01   8.68828355E+02   8.38515179E-01   1.60509190E-01   8.30702602E-11   5.27709806E-04   3.46395120E-04   6.03384506E-05   0.00000000E+00   0.00000000E+00  
  40               2.25564107E-01   8.99488178E+02   8.38518467E-01   1.60504509E-01   2.20648875E-10   5.27706272E-04   3.46392800E-04   6.03380465E-05   0.00000000E+00   0.00000000E+00  
  41               2.58046182E-01   9.31364549E+02   8.38525161E-01   1.60495793E-01   5.69103144E-10   5.27706746E-04   3.46393112E-04   6.03381008E-05   0.00000000E+00   0.00000000E+00  
  42               2.94463413E-01   9.65434005E+02   8.38540729E-01   1.60480276E-01   1.46469561E-09   5.27680575E-04   3.46375932E-04   6.03351083E-05   0.00000000E+00   1.55359937E-16  
  43               3.35244924E-01   1.00066803E+03   8.38564408E-01   1.60456679E-01   3.63693539E-09   5.27641776E-04   3.46350464E-04   6.03306720E-05   2.79568481E-16   1.66383267E-15  
  44               3.80760104E-01   1.03865681E+03   8.38596828E-01   1.60424375E-01   9.06902833E-09   5.27589417E-04   3.46316093E-04   6.03246850E-05   2.76083421E-15   1.85323338E-14  
  45               4.31373897E-01   1.07638490E+03   8.38630441E-01   1.60390883E-01   2.10250336E-08   5.27535747E-04   3.46280857E-04   6.03185474E-05   2.32129791E-14   1.74104698E-13  
  46               4.87507252E-01   1.11529968E+03   8.38662431E-01   1.60358988E-01   4.71348448E-08   5.27485138E-04   3.46247608E-04   6.03127574E-05   1.81147354E-13   1.51127228E-12  
  47               5.49620120E-01   1.15384151E+03   8.38688577E-01   1.60332878E-01   9.91081186E-08   5.27444009E-04   3.46220519E-04   6.03080443E-05   1.19832259E-12   1.10293469E-11  
  48               6.18448712E-01   1.19368499E+03   8.38709770E-01   1.60311638E-01   2.03102538E-07   5.27410889E-04   3.46198533E-04   6.03042298E-05   7.34914571E-12   7.43668626E-11  
  49               6.94742363E-01   1.23327153E+03   8.38725170E-01   1.60296066E-01   3.94658941E-07   5.27387081E-04   3.46182372E-04   6.03014407E-05   3.87747931E-11   4.28470701E-10  
  50               7.79218853E-01   1.27423908E+03   8.38736515E-01   1.60284352E-01   7.51230555E-07   5.27370071E-04   3.46170407E-04   6.02993489E-05   1.90832768E-10   2.29641917E-09  
  51               8.72579577E-01   1.31487500E+03   8.38743918E-01   1.60276260E-01   1.36371938E-06   5.27360165E-04   3.46163810E-04   6.02979155E-05   8.20754572E-10   1.06912118E-08  
  52               9.75577567E-01   1.35686914E+03   8.38748523E-01   1.60270368E-01   2.43169074E-06   5.27356631E-04   3.46166259E-04   6.02969352E-05   3.32636829E-09   4.67899225E-08  
  53               1.08898202E+00   1.39847428E+03   8.38750215E-01   1.60266304E-01   4.15731394E-06   5.27362845E-04   3.46193569E-04   6.02966006E-05   1.20140388E-08   1.81519636E-07  
  54               1.21396122E+00   1.44150972E+03   8.38748377E-01   1.60263039E-01   7.00588602E-06   5.27379266E-04   3.46282331E-04   6.02966720E-05   4.14392011E-08   6.71194754E-07  
  55               1.35157898E+00   1.48415518E+03   8.38741355E-01   1.60260241E-01   1.13766259E-05   5.27423699E-04   3.46532688E-04   6.02988109E-05   1.29187749E-07   2.23268590E-06  
  56               1.50231526E+00   1.52805352E+03   8.38724535E-01   1.60257101E-01   1.82120525E-05   5.27632898E-04   3.47213778E-04   6.03182444E-05   3.80877668E-07   7.00990385E-06  
  57               1.66555764E+00   1.57090695E+03   8.38712532E-01   1.60257216E-01   2.80408740E-05   5.27711967E-04   3.48431639E-04   6.03209387E-05   9.94125105E-07   1.90400868E-05  
  58               1.83831327E+00   1.61372821E+03   8.38692590E-01   1.60254882E-01   4.21760689E-05   5.27817777E-04   3.50520113E-04   6.03251701E-05   3.99010966E-06   2.05041435E-05  
  59               2.01193687E+00   1.65273509E+03   8.38656017E-01   1.60251379E-01   5.99299354E-05   5.28042853E-04   3.53865495E-04   6.03425268E-05   1.19476624E-05   2.43220967E-05  
  60               2.17152173E+00   1.68718563E+03   8.38600987E-01   1.60246784E-01   8.06510286E-05   5.28327284E-04   3.58679822E-04   6.03665471E-05   2.68117702E-05   3.14890177E-05  
  61               2.34323104E+00   1.72108253E+03   8.38530729E-01   1.60246827E-01   1.06585322E-04   5.28739868E-04   3.64431658E-04   6.04059176E-05   6.56353048E-05   5.04562555E-05  
  62               2.49093861E+00   1.74956001E+03   8.38491547E-01   1.60241800E-01   1.33648953E-04   5.28942106E-04   3.68347437E-04   6.04227618E-05   6.55701612E-05   5.05201925E-05  
  63               2.60967158E+00   1.77057658E+03   8.38467820E-01   1.60239424E-01   1.57005269E-04   5.28990481E-04   3.71130895E-04   6.04228217E-05   6.55201884E-05   5.05669934E-05  
  64               2.74248750E+00   1.79422774E+03   8.38438079E-01   1.60236578E-01   1.87507967E-04   5.29028803E-04   3.73256782E-04   6.04225207E-05   6.54639838E-05   5.06188558E-05  
  65               2.89138048E+00   1.81861999E+03   8.38403624E-01   1.60233394E-01   2.23779646E-04   5.29026399E-04   3.74685312E-04   6.04194506E-05   6.54030192E-05   5.06714313E-05  
  66               3.00101169E+00   1.83676023E+03   8.38373904E-01   1.60230617E-01   2.54621811E-04   5.29511337E-04   3.75832664E-04   6.04748967E-05   6.53577434E-05   5.07099472E-05  
  67               3.07620789E+00   1.84804235E+03   8.38323668E-01   1.60222968E-01   2.75284381E-04   5.29513844E-04   3.76341742E-04   6.04743528E-05   6.53255243E-05   5.07317616E-05  
  68               3.16184963E+00   1.86166893E+03   8.38298414E-01   1.60220715E-01   3.02440113E-04   5.29520558E-04   3.76701392E-04   6.04734892E-05   6.52906905E-05   5.07602179E-05  
  69               3.25973177E+00   1.87582851E+03   8.38270448E-01   1.60218229E-01   3.32623707E-04   5.29533881E-04   3.76969159E-04   6.04724753E-05   6.52523532E-05   5.07894016E-05  
  70               3.37112828E+00   1.89254939E+03   8.38234253E-01   1.60215029E-01   3.71836145E-04   5.29552963E-04   3.77140833E-04   6.04711667E-05   6.52079491E-05   5.08235975E-05  
  71               3.49735740E+00   1.90993038E+03   8.38193425E-01   1.60211435E-01   4.16145296E-04   5.29576899E-04   3.77224694E-04   6.04696036E-05   6.51593222E-05   5.08586671E-05  
  72               3.64002343E+00   1.92995705E+03   8.38141129E-01   1.60206844E-01   4.72982115E-04   5.29603224E-04   3.77236392E-04   6.04676110E-05   6.51037816E-05   5.08986441E-05  
  73               3.79979174E+00   1.95062737E+03   8.38081639E-01   1.60201631E-01   5.37651631E-04   5.29630203E-04   3.77202302E-04   6.04653407E-05   6.50435147E-05   5.09392593E-05  
  74               3.97837034E+00   1.97384221E+03   8.38006534E-01   1.60195062E-01   6.19316564E-04   5.29653122E-04   3.77141767E-04   6.04622863E-05   6.49758293E-05   5.09844158E-05  
  75               4.17877536E+00   1.99790365E+03   8.37919818E-01   1.60187482E-01   7.13679219E-04   5.29670802E-04   3.77048353E-04   6.04586432E-05   6.49021295E-05   5.10299169E-05  
  76               4.40300392E+00   2.02459656E+03   8.37810711E-01   1.60177949E-01   8.32409252E-04   5.29680479E-04   3.76935220E-04   6.04539079E-05   6.48197035E-05   5.10794533E-05  
  77               4.65314427E+00   2.05211912E+03   8.37684095E-01   1.60166893E-01   9.70179465E-04   5.29680617E-04   3.76816409E-04   6.04480934E-05   6.47304167E-05   5.11291987E-05  
  78               4.93144826E+00   2.08211500E+03   8.37526636E-01   1.60153147E-01   1.14149954E-03   5.29669353E-04   3.76687050E-04   6.04405197E-05   6.46315865E-05   5.11820273E-05  
  79               5.24031738E+00   2.11287456E+03   8.37343858E-01   1.60137197E-01   1.34035324E-03   5.29645458E-04   3.76554428E-04   6.04311030E-05   6.45250584E-05   5.12342924E-05  
  80               5.58236888E+00   2.14587328E+03   8.37119578E-01   1.60117628E-01   1.58435035E-03   5.29606923E-04   3.76409381E-04   6.04190351E-05   6.44082054E-05   5.12882699E-05  
  81               5.96041169E+00   2.17956466E+03   8.36859801E-01   1.60094968E-01   1.86695160E-03   5.29552792E-04   3.76258679E-04   6.04042806E-05   6.42827627E-05   5.13405775E-05  
  82               6.37753504E+00   2.21520501E+03   8.36545801E-01   1.60067580E-01   2.20853282E-03   5.29480214E-04   3.76092443E-04   6.03861887E-05   6.41462428E-05   5.13927006E-05  
  83               6.83707176E+00   2.25145707E+03   8.36183894E-01   1.60036018E-01   2.60221745E-03   5.29388742E-04   3.75918324E-04   6.03648887E-05   6.40002001E-05   5.14415346E-05  
  84               7.34272838E+00   2.28928788E+03   8.35752254E-01   1.59998165E-01   3.06952766E-03   5.29272624E-04   3.75802383E-04   6.03394683E-05   6.38422831E-05   5.14874420E-05  
  85               7.89818403E+00   2.32768118E+03   8.35251720E-01   1.59955037E-01   3.60482165E-03   5.29143913E-04   3.81885780E-04   6.03130533E-05   6.36739548E-05   5.15664879E-05  
  86               8.50792423E+00   2.36723619E+03   8.34679036E-01   1.59905100E-01   4.22761215E-03   5.28980188E-04   3.81800366E-04   6.02805082E-05   6.34935187E-05   5.16007956E-05  
  87               9.17710368E+00   2.40743669E+03   8.34025838E-01   1.59848150E-01   4.93804068E-03   5.28789771E-04   3.81626388E-04   6.02440764E-05   6.33012298E-05   5.16265386E-05  
  88               9.91106756E+00   2.44836538E+03   8.33281890E-01   1.59783290E-01   5.74718962E-03   5.28569420E-04   3.81415450E-04   6.02030195E-05   6.30963503E-05   5.16418755E-05  
  89               1.07155294E+01   2.49007852E+03   8.32436345E-01   1.59709575E-01   6.66685383E-03   5.28316128E-04   3.81166504E-04   6.01568548E-05   6.28781851E-05   5.16445238E-05  
  90               1.15970462E+01   2.53202903E+03   8.31495514E-01   1.59627557E-01   7.69016159E-03   5.28031055E-04   3.80884468E-04   6.01054612E-05   6.26474040E-05   5.16317825E-05  
  91               1.25625596E+01   2.57475162E+03   8.30436272E-01   1.59535218E-01   8.84226614E-03   5.27708118E-04   3.80563361E-04   6.00480485E-05   6.24022604E-05   5.16008164E-05  
  92               1.36196958E+01   2.61741731E+03   8.29278831E-01   1.59434324E-01   1.01011735E-02   5.27352141E-04   3.80213033E-04   5.99848129E-05   6.21443487E-05   5.15488563E-05  
  93               1.47767041E+01   2.66082738E+03   8.27988968E-01   1.59321889E-01   1.15041072E-02   5.26953948E-04   3.79823300E-04   5.99145816E-05   6.18712045E-05   5.14718051E-05  
  94               1.60426026E+01   2.70398600E+03   8.26601132E-01   1.59200919E-01   1.30135865E-02   5.26522253E-04   3.79409097E-04   5.98378852E-05   6.15851818E-05   5.13673694E-05  
  95               1.74271578E+01   2.74775692E+03   8.25075156E-01   1.59067911E-01   1.46733016E-02   5.26046039E-04   3.78958194E-04   5.97532117E-05   6.12835576E-05   5.12299545E-05  
  96               1.89407936E+01   2.79123210E+03   8.23451201E-01   1.58926369E-01   1.64395580E-02   5.25535695E-04   3.78487548E-04   5.96611704E-05   6.09688243E-05   5.10578352E-05  
  97               2.05947379E+01   2.83515644E+03   8.21690564E-01   1.58772918E-01   1.83544512E-02   5.24980341E-04   3.77985757E-04   5.95600108E-05   6.06385446E-05   5.08441987E-05  
  98               2.24008004E+01   2.87889372E+03   8.19827431E-01   1.58610539E-01   2.03807862E-02   5.24388800E-04   3.77467663E-04   5.94499659E-05   6.02947132E-05   5.05871936E-05  
  99               2.43718521E+01   2.92271184E+03   8.17848027E-01   1.58438032E-01   2.25335418E-02   5.23756796E-04   3.76931030E-04   5.93296293E-05   5.99364602E-05   5.02811924E-05  
  100              2.65212105E+01   2.96667403E+03   8.15748692E-01   1.58255079E-01   2.48166900E-02   5.23082725E-04   3.76377292E-04   5.91976033E-05   5.95636270E-05   4.99210130E-05  
  101              2.88636343E+01   3.01015795E+03   8.13576880E-01   1.58065818E-01   2.71786075E-02   5.22379026E-04   3.75825845E-04   5.90539470E-05   5.91786523E-05   4.95075527E-05  
