# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  36               1.43024832E-02   7.39206827E+02   8.38496744E-01   1.60505758E-01   1.43916011E-12   5.29332491E-04   3.74931626E-04   6.05716188E-05   0.00000000E+00   0.00000000E+00  
  37               1.68821967E-02   7.56925148E+02   8.38498926E-01   1.60503580E-01   3.07068700E-12   5.29326990E-04   3.74927730E-04   6.05709893E-05   0.00000000E+00   0.00000000E+00  
  38               1.99023029E-02   7.74630897E+02   8.38502120E-01   1.60500379E-01   6.30750070E-12   5.29319625E-04   3.74922513E-04   6.05701466E-05   0.00000000E+00   0.00000000E+00  
  39               2.34346088E-02   7.94788244E+02   8.38507895E-01   1.60494570E-01   1.38763358E-11   5.29308713E-04   3.74914784E-04   6.05688979E-05   0.00000000E+00   0.00000000E+00  
  40               2.75590371E-02   8.15384126E+02   8.38516430E-01   1.60485913E-01   2.97914275E-11   5.29294605E-04   3.74904791E-04   6.05672835E-05   0.00000000E+00   0.00000000E+00  
  41               3.23632121E-02   8.38752990E+02   8.38530710E-01   1.60471268E-01   6.82394988E-11   5.29283705E-04   3.74897071E-04   6.05660362E-05   0.00000000E+00   0.00000000E+00  
  42               3.79422972E-02   8.62700410E+02   8.38549174E-01   1.60451506E-01   1.52111448E-10   5.29251266E-04   3.74874094E-04   6.05623242E-05   0.00000000E+00   0.00000000E+00  
  43               4.43968557E-02   8.89719654E+02   8.38575155E-01   1.60423743E-01   3.59200068E-10   5.29209020E-04   3.74844170E-04   6.05574900E-05   0.00000000E+00   0.00000000E+00  
  44               5.18270408E-02   9.17771308E+02   8.38605907E-01   1.60393089E-01   8.30805592E-10   5.29163421E-04   3.74811872E-04   6.05522721E-05   0.00000000E+00   0.00000000E+00  
  45               6.03393901E-02   9.49207980E+02   8.38639793E-01   1.60359308E-01   2.01663476E-09   5.29114999E-04   3.74777575E-04   6.05467312E-05   0.00000000E+00   3.53592886E-16  
  46               7.00740416E-02   9.81659625E+02   8.38669355E-01   1.60329839E-01   4.74286567E-09   5.29072852E-04   3.74747721E-04   6.05419083E-05   6.38865284E-16   3.56720289E-15  
  47               8.11728712E-02   1.01779018E+03   8.38695321E-01   1.60303954E-01   1.15841073E-08   5.29036412E-04   3.74721910E-04   6.05377384E-05   6.25635368E-15   3.93544388E-14  
  48               9.37638195E-02   1.05546355E+03   8.38714154E-01   1.60285176E-01   2.75424008E-08   5.29009744E-04   3.74703021E-04   6.05346868E-05   5.57531009E-14   3.93603885E-13  
  49               1.07937286E-01   1.09867501E+03   8.38728191E-01   1.60271155E-01   6.96328622E-08   5.28990038E-04   3.74689063E-04   6.05324318E-05   5.59356340E-13   4.46330490E-12  
  50               1.23766954E-01   1.14213003E+03   8.38736035E-01   1.60263241E-01   1.64543203E-07   5.28978492E-04   3.74680886E-04   6.05311107E-05   4.57850134E-12   4.09302410E-11  
  51               1.41458031E-01   1.18604477E+03   8.38740191E-01   1.60258869E-01   3.67366620E-07   5.28971785E-04   3.74676137E-04   6.05303431E-05   3.17965774E-11   3.16116079E-10  
  52               1.61259257E-01   1.23050792E+03   8.38742152E-01   1.60256442E-01   7.80002885E-07   5.28968032E-04   3.74673489E-04   6.05299136E-05   1.92300555E-10   2.11234260E-09  
  53               1.83408238E-01   1.27547359E+03   8.38742623E-01   1.60255037E-01   1.58035343E-06   5.28966059E-04   3.74672134E-04   6.05296877E-05   1.02814959E-09   1.24031737E-08  
  54               2.08132740E-01   1.32114745E+03   8.38741618E-01   1.60254108E-01   3.07734572E-06   5.28966082E-04   3.74672310E-04   6.05296900E-05   4.96116853E-09   6.53910784E-08  
  55               2.35649708E-01   1.36724781E+03   8.38738048E-01   1.60253254E-01   5.75293977E-06   5.28973551E-04   3.74678139E-04   6.05305443E-05   2.15753492E-08   3.09076455E-07  
  56               2.66202150E-01   1.41390659E+03   8.38729904E-01   1.60252217E-01   1.03792141E-05   5.28988125E-04   3.74690081E-04   6.05322116E-05   8.53101334E-08   1.32215073E-06  
  57               3.00104175E-01   1.46073410E+03   8.38708475E-01   1.60249519E-01   1.80302719E-05   5.29172512E-04   3.74825066E-04   6.05533113E-05   3.04099505E-07   5.07410102E-06  
  58               3.37423638E-01   1.50787477E+03   8.38694016E-01   1.60250861E-01   3.03230998E-05   5.29190276E-04   3.74848419E-04   6.05553465E-05   9.10352381E-07   1.88618724E-05  
  59               3.77731761E-01   1.55411728E+03   8.38664656E-01   1.60248009E-01   4.88774187E-05   5.29277724E-04   3.74930830E-04   6.05653618E-05   4.60361352E-06   2.06558193E-05  
  60               4.19649459E-01   1.59850549E+03   8.38616316E-01   1.60244807E-01   7.52263479E-05   5.29432063E-04   3.75074972E-04   6.05830412E-05   1.69791281E-05   2.65344298E-05  
  61               4.60333698E-01   1.63811217E+03   8.38536211E-01   1.60239956E-01   1.08213803E-04   5.30008759E-04   3.75532039E-04   6.06490637E-05   4.23750752E-05   3.87149792E-05  
  62               4.95695895E-01   1.67055539E+03   8.38477722E-01   1.60239082E-01   1.43827132E-04   5.30018211E-04   3.75607613E-04   6.06501910E-05   6.62783590E-05   5.03537628E-05  
  63               5.35439742E-01   1.70461493E+03   8.38433886E-01   1.60235238E-01   1.91442850E-04   5.29983530E-04   3.75634811E-04   6.06462776E-05   6.62406505E-05   5.04439452E-05  
  64               5.68542000E-01   1.73170369E+03   8.38358958E-01   1.60225388E-01   2.38340089E-04   5.30485247E-04   3.76025953E-04   6.07037513E-05   6.62069539E-05   5.05124338E-05  
  65               5.93411117E-01   1.75102289E+03   8.38323011E-01   1.60222242E-01   2.77370677E-04   5.30473377E-04   3.76054603E-04   6.07024505E-05   6.61838326E-05   5.05619800E-05  
  66               6.21746657E-01   1.77249415E+03   8.38277306E-01   1.60218242E-01   3.27010542E-04   5.30458471E-04   3.76082086E-04   6.07007928E-05   6.61575109E-05   5.06165047E-05  
  67               6.53874232E-01   1.79559670E+03   8.38220772E-01   1.60213296E-01   3.88423292E-04   5.30440240E-04   3.76107013E-04   6.06987374E-05   6.61280495E-05   5.06745338E-05  
  68               6.90106206E-01   1.82079856E+03   8.38149138E-01   1.60207032E-01   4.66252280E-04   5.30417480E-04   3.76126915E-04   6.06961355E-05   6.60949127E-05   5.07372241E-05  
  69               7.30707471E-01   1.84745236E+03   8.38060927E-01   1.60199322E-01   5.62101704E-04   5.30389908E-04   3.76139449E-04   6.06929395E-05   6.60582530E-05   5.08028212E-05  
  70               7.75833398E-01   1.87588710E+03   8.37950602E-01   1.60189683E-01   6.81983492E-04   5.30356317E-04   3.76140985E-04   6.06889919E-05   6.60176496E-05   5.08721659E-05  
  71               8.25655815E-01   1.90535595E+03   8.37816751E-01   1.60177997E-01   8.27456621E-04   5.30316046E-04   3.76127973E-04   6.06841906E-05   6.59733910E-05   5.09433638E-05  
  72               8.80994774E-01   1.93658524E+03   8.37650049E-01   1.60163441E-01   1.00872887E-03   5.30265296E-04   3.76092702E-04   6.06780593E-05   6.59244073E-05   5.10175839E-05  
  73               9.42861895E-01   1.96917154E+03   8.37445916E-01   1.60145621E-01   1.23073083E-03   5.30204034E-04   3.76030437E-04   6.06705456E-05   6.58703351E-05   5.10939089E-05  
  74               1.01188323E+00   2.00357495E+03   8.37192070E-01   1.60123466E-01   1.50682404E-03   5.30128746E-04   3.75936115E-04   6.06612075E-05   6.58102710E-05   5.11732486E-05  
  75               1.08875296E+00   2.03909276E+03   8.36884519E-01   1.60096628E-01   1.84135408E-03   5.30038436E-04   3.75808072E-04   6.06498927E-05   6.57442494E-05   5.12534290E-05  
  76               1.17424421E+00   2.07618516E+03   8.36507125E-01   1.60063700E-01   2.25187269E-03   5.29928334E-04   3.75643476E-04   6.06360179E-05   6.56712122E-05   5.13351042E-05  
  77               1.26921526E+00   2.11415127E+03   8.36055852E-01   1.60024330E-01   2.74276808E-03   5.29797283E-04   3.75443849E-04   6.06194161E-05   6.55911997E-05   5.14158489E-05  
  78               1.37462293E+00   2.15343538E+03   8.35510775E-01   1.59976781E-01   3.33571113E-03   5.29639182E-04   3.75207673E-04   6.05993470E-05   6.55030131E-05   5.14958974E-05  
  79               1.49152956E+00   2.19336202E+03   8.34868844E-01   1.59920786E-01   4.03401560E-03   5.29452859E-04   3.74938823E-04   6.05756291E-05   6.54067246E-05   5.15725827E-05  
  80               1.62111702E+00   2.23434334E+03   8.34107146E-01   1.59854347E-01   4.86259372E-03   5.29230711E-04   3.74642087E-04   6.05473401E-05   6.53010380E-05   5.16455921E-05  
  81               1.76468605E+00   2.27569062E+03   8.33226649E-01   1.59777545E-01   5.82034570E-03   5.28969444E-04   3.74373386E-04   6.05141920E-05   6.51861948E-05   5.17119764E-05  
  82               1.92355945E+00   2.31775665E+03   8.32201712E-01   1.59687898E-01   6.93257408E-03   5.28685195E-04   3.74574581E-04   6.04794608E-05   6.50607866E-05   5.17707122E-05  
  83               2.09936639E+00   2.35997054E+03   8.31033928E-01   1.59586628E-01   8.19440406E-03   5.28343662E-04   3.79673783E-04   6.04360691E-05   6.49254508E-05   5.18542866E-05  
  84               2.29404631E+00   2.40278421E+03   8.29708401E-01   1.59470997E-01   9.63588003E-03   5.27957663E-04   3.79651998E-04   6.03869502E-05   6.47784915E-05   5.18906442E-05  
  85               2.50956765E+00   2.44560588E+03   8.28230548E-01   1.59342123E-01   1.12434340E-02   5.27527874E-04   3.79160197E-04   6.03322416E-05   6.46205428E-05   5.19127394E-05  
  86               2.74806968E+00   2.48884782E+03   8.26572571E-01   1.59197549E-01   1.30469484E-02   5.27045487E-04   3.78575230E-04   6.02707986E-05   6.44501314E-05   5.19188421E-05  
  87               3.01192279E+00   2.53199211E+03   8.24752998E-01   1.59038890E-01   1.50262448E-02   5.26515730E-04   3.77925459E-04   6.02030703E-05   6.42680633E-05   5.19064365E-05  
  88               3.30371877E+00   2.57543729E+03   8.22744192E-01   1.58863737E-01   1.72113806E-02   5.25930572E-04   3.77202181E-04   6.01280034E-05   6.40729005E-05   5.18732596E-05  
  89               3.62630644E+00   2.61863701E+03   8.20577180E-01   1.58674795E-01   1.95686030E-02   5.25298880E-04   3.76416440E-04   6.00464030E-05   6.38659287E-05   5.18171516E-05  
  90               3.98280883E+00   2.66211153E+03   8.18215188E-01   1.58468857E-01   2.21379088E-02   5.24609983E-04   3.75554561E-04   5.99568100E-05   6.36453143E-05   5.17351219E-05  
  91               4.37659318E+00   2.70526512E+03   8.15703479E-01   1.58249872E-01   2.48700579E-02   5.23876827E-04   3.74632727E-04   5.98603790E-05   6.34129043E-05   5.16255095E-05  
  92               4.81128332E+00   2.74860770E+03   8.13003222E-01   1.58014453E-01   2.78072856E-02   5.23088130E-04   3.73636033E-04   5.97553861E-05   6.31668457E-05   5.14845116E-05  
  93               5.29076428E+00   2.79155749E+03   8.10170405E-01   1.57767482E-01   3.08886853E-02   5.22259904E-04   3.72585161E-04   5.96431460E-05   6.29093900E-05   5.13111698E-05  
  94               5.81917625E+00   2.83475022E+03   8.07149369E-01   1.57504106E-01   3.41747964E-02   5.21375993E-04   3.71458659E-04   5.95210159E-05   6.26380683E-05   5.11001414E-05  
  95               6.40094871E+00   2.87751746E+03   8.04014616E-01   1.57230821E-01   3.75845718E-02   5.20457718E-04   3.70284911E-04   5.93905964E-05   6.23558764E-05   5.08516160E-05  
  96               7.04083629E+00   2.92052347E+03   8.00700514E-01   1.56941904E-01   4.11893997E-02   5.19486013E-04   3.69038510E-04   5.92482839E-05   6.20600313E-05   5.05587588E-05  
  97               7.74400546E+00   2.96306620E+03   7.97296880E-01   1.56645187E-01   4.48915732E-02   5.18486580E-04   3.67754663E-04   5.90956676E-05   6.17540772E-05   5.02232766E-05  
  98               8.51605637E+00   3.00590156E+03   7.93718998E-01   1.56333282E-01   4.87832386E-02   5.17434803E-04   3.66400253E-04   5.89274014E-05   6.14345356E-05   4.98361383E-05  
  99               9.36294371E+00   3.04822965E+03   7.90080018E-01   1.56016055E-01   5.27413072E-02   5.16363067E-04   3.65020643E-04   5.87451021E-05   6.11058158E-05   4.94016310E-05  
  100              1.02907264E+01   3.09085444E+03   7.86278772E-01   1.55684685E-01   5.68758190E-02   5.15241969E-04   3.63575598E-04   5.85411052E-05   6.07639763E-05   4.89087119E-05  
  101              1.13059805E+01   3.13293480E+03   7.82445300E-01   1.55350510E-01   6.10453145E-02   5.14108721E-04   3.62118220E-04   5.83165523E-05   6.04140467E-05   4.83646700E-05  
