# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  31               1.08023766E-01   8.14841343E+02   8.38537345E-01   1.60516003E-01   1.47249274E-11   5.21619932E-04   3.10900815E-04   6.01618466E-05   0.00000000E+00   0.00000000E+00  
  32               1.28216314E-01   8.31011740E+02   8.38537876E-01   1.60515419E-01   2.55126350E-11   5.21619547E-04   3.10900586E-04   6.01618022E-05   0.00000000E+00   0.00000000E+00  
  33               1.51963070E-01   8.51316096E+02   8.38538994E-01   1.60514190E-01   5.03068593E-11   5.21618682E-04   3.10900071E-04   6.01617025E-05   0.00000000E+00   0.00000000E+00  
  34               1.79805984E-01   8.70356617E+02   8.38540230E-01   1.60512715E-01   9.16861657E-11   5.21618117E-04   3.10899734E-04   6.01616373E-05   0.00000000E+00   0.00000000E+00  
  35               2.12333781E-01   8.93857693E+02   8.38542694E-01   1.60509732E-01   1.88698748E-10   5.21617032E-04   3.10899087E-04   6.01615121E-05   0.00000000E+00   0.00000000E+00  
  36               2.50189211E-01   9.16356161E+02   8.38545276E-01   1.60505827E-01   3.61572576E-10   5.21625656E-04   3.10904227E-04   6.01625068E-05   0.00000000E+00   0.00000000E+00  
  37               2.94086925E-01   9.43408813E+02   8.38550863E-01   1.60498653E-01   7.68546615E-10   5.21614857E-04   3.10897790E-04   6.01612612E-05   0.00000000E+00   0.00000000E+00  
  38               3.44884883E-01   9.69600952E+02   8.38559859E-01   1.60489687E-01   1.52428850E-09   5.21599625E-04   3.10888712E-04   6.01595044E-05   0.00000000E+00   0.00000000E+00  
  39               4.03495589E-01   1.00066611E+03   8.38575184E-01   1.60474413E-01   3.31504893E-09   5.21575949E-04   3.10874599E-04   6.01567736E-05   0.00000000E+00   1.32812480E-15  
  40               4.70876289E-01   1.03109028E+03   8.38593149E-01   1.60456515E-01   6.75098010E-09   5.21546134E-04   3.10856827E-04   6.01533345E-05   1.30431284E-15   8.55409651E-15  
  41               5.48063421E-01   1.06630924E+03   8.38618387E-01   1.60431363E-01   1.47463744E-08   5.21507524E-04   3.10833805E-04   6.01488800E-05   9.20735954E-15   6.70942037E-14  
  42               6.36078641E-01   1.10070062E+03   8.38643229E-01   1.60406600E-01   3.00042453E-08   5.21467375E-04   3.10809837E-04   6.01442440E-05   5.50435526E-14   4.41634530E-13  
  43               7.35949039E-01   1.13956689E+03   8.38671375E-01   1.60378509E-01   6.40120371E-08   5.21424992E-04   3.10784431E-04   6.01393373E-05   3.74336778E-13   3.32489983E-12  
  44               8.49003348E-01   1.17742291E+03   8.38694854E-01   1.60355034E-01   1.27060396E-07   5.21388207E-04   3.10761981E-04   6.01350347E-05   2.12179834E-12   2.06721760E-11  
  45               9.76928809E-01   1.21954048E+03   8.38717454E-01   1.60332345E-01   2.60412037E-07   5.21355827E-04   3.10740971E-04   6.01311213E-05   1.29983099E-11   1.39406672E-10  
  46               1.12147126E+00   1.26053711E+03   8.38734169E-01   1.60315408E-01   4.97810689E-07   5.21333705E-04   3.10722695E-04   6.01280694E-05   6.60439217E-11   7.72892174E-10  
  47               1.28436223E+00   1.30552942E+03   8.38748416E-01   1.60300678E-01   9.70809306E-07   5.21322965E-04   3.10703254E-04   6.01255565E-05   3.48149739E-10   4.45509749E-09  
  48               1.46729158E+00   1.34909327E+03   8.38757756E-01   1.60290480E-01   1.76837361E-06   5.21333532E-04   3.10681554E-04   6.01237679E-05   1.52405541E-09   2.11428337E-08  
  49               1.67205710E+00   1.39625121E+03   8.38764329E-01   1.60282137E-01   3.25366659E-06   5.21378972E-04   3.10662886E-04   6.01225105E-05   6.73078602E-09   1.01318492E-07  
  50               1.90144187E+00   1.44178412E+03   8.38766715E-01   1.60276478E-01   5.61807272E-06   5.21487025E-04   3.10697088E-04   6.01219416E-05   2.50730044E-08   4.06284486E-07  
  51               2.15843332E+00   1.49078406E+03   8.38763546E-01   1.60271454E-01   9.76224624E-06   5.21707044E-04   3.10958498E-04   6.01230602E-05   9.33345443E-08   1.62884470E-06  
  52               2.44449255E+00   1.53798401E+03   8.38748412E-01   1.60266632E-01   1.60069350E-05   5.22236857E-04   3.12049036E-04   6.01426472E-05   2.95943886E-07   5.52198055E-06  
  53               2.75655597E+00   1.58889212E+03   8.38737373E-01   1.60265553E-01   2.64938970E-05   5.22807500E-04   3.14770446E-04   6.01446086E-05   8.91393341E-07   1.90633127E-05  
  54               3.08629235E+00   1.63866007E+03   8.38713930E-01   1.60261811E-01   4.20295763E-05   5.23603261E-04   3.20049986E-04   6.01527106E-05   4.31459804E-06   2.07343969E-05  
  55               3.41577271E+00   1.68366509E+03   8.38665331E-01   1.60256181E-01   6.21817250E-05   5.24578322E-04   3.30846168E-04   6.01695968E-05   1.44235961E-05   2.56070168E-05  
  56               3.72342639E+00   1.72325748E+03   8.38595785E-01   1.60250024E-01   8.62558772E-05   5.25651383E-04   3.47446584E-04   6.02063077E-05   3.39823102E-05   3.51218261E-05  
  57               3.99065079E+00   1.75488286E+03   8.38526138E-01   1.60247619E-01   1.10686511E-04   5.26554266E-04   3.63859482E-04   6.02460205E-05   6.52476133E-05   5.05403953E-05  
  58               4.28206023E+00   1.78810248E+03   8.38478836E-01   1.60241333E-01   1.42472364E-04   5.27044276E-04   3.72880258E-04   6.02473554E-05   6.51495612E-05   5.06085264E-05  
  59               4.54057919E+00   1.81532520E+03   8.38446848E-01   1.60238029E-01   1.73795770E-04   5.27500873E-04   3.76647424E-04   6.02636926E-05   6.50661831E-05   5.06639996E-05  
  60               4.75735846E+00   1.83780559E+03   8.38418066E-01   1.60235272E-01   2.03947059E-04   5.27713231E-04   3.78013862E-04   6.02631671E-05   6.49966727E-05   5.07091194E-05  
  61               5.00653214E+00   1.86184120E+03   8.38383867E-01   1.60232125E-01   2.40686191E-04   5.27901642E-04   3.78597350E-04   6.02621496E-05   6.49190840E-05   5.07566554E-05  
  62               5.29152982E+00   1.88888546E+03   8.38308886E-01   1.60222253E-01   2.88626923E-04   5.28001854E-04   3.78619576E-04   6.02581990E-05   6.48284322E-05   5.08073403E-05  
  63               5.50370956E+00   1.90765556E+03   8.38273992E-01   1.60219111E-01   3.26152566E-04   5.28422237E-04   3.78737100E-04   6.03107814E-05   6.47645258E-05   5.08432337E-05  
  64               5.65345313E+00   1.92113129E+03   8.38246991E-01   1.60216724E-01   3.55708982E-04   5.28439241E-04   3.78605210E-04   6.03093504E-05   6.47190674E-05   5.08686779E-05  
  65               5.82737128E+00   1.93568143E+03   8.38215787E-01   1.60213973E-01   3.89777973E-04   5.28486886E-04   3.78481817E-04   6.03077103E-05   6.46677923E-05   5.08959607E-05  
  66               6.02979091E+00   1.95288583E+03   8.38175454E-01   1.60210416E-01   4.33784363E-04   5.28555683E-04   3.78351039E-04   6.03057014E-05   6.46076800E-05   5.09276955E-05  
  67               6.26412467E+00   1.97150166E+03   8.38127923E-01   1.60206232E-01   4.85559567E-04   5.28631268E-04   3.78228473E-04   6.03031581E-05   6.45399323E-05   5.09616189E-05  
  68               6.53403315E+00   1.99293570E+03   8.38067173E-01   1.60200896E-01   5.51685005E-04   5.28710212E-04   3.78116784E-04   6.02999269E-05   6.44618559E-05   5.10002933E-05  
  69               6.84313491E+00   2.01591028E+03   8.37995194E-01   1.60194582E-01   6.30091912E-04   5.28781821E-04   3.77973926E-04   6.02956626E-05   6.43747531E-05   5.10405071E-05  
  70               7.19771639E+00   2.04189974E+03   8.37903552E-01   1.60186553E-01   7.29899149E-04   5.28848681E-04   3.77814832E-04   6.02899440E-05   6.42753376E-05   5.10849937E-05  
  71               7.60276304E+00   2.06965295E+03   8.37793568E-01   1.60176930E-01   8.49642122E-04   5.28902188E-04   3.77655632E-04   6.02824286E-05   6.41647569E-05   5.11311345E-05  
  72               8.06358138E+00   2.10038517E+03   8.37654784E-01   1.60164795E-01   1.00071271E-03   5.28945052E-04   3.77486332E-04   6.02723650E-05   6.40402622E-05   5.11805879E-05  
  73               8.58584813E+00   2.13283541E+03   8.37488164E-01   1.60150240E-01   1.18204459E-03   5.28969128E-04   3.77317964E-04   6.02593084E-05   6.39030750E-05   5.12306076E-05  
  74               9.17570768E+00   2.16809756E+03   8.37280145E-01   1.60132077E-01   1.40840339E-03   5.28976487E-04   3.77139033E-04   6.02426058E-05   6.37505016E-05   5.12822718E-05  
  75               9.83979851E+00   2.20494158E+03   8.37031328E-01   1.60110362E-01   1.67912254E-03   5.28960282E-04   3.76958907E-04   6.02220659E-05   6.35837925E-05   5.13326837E-05  
  76               1.05853939E+01   2.24432847E+03   8.36724692E-01   1.60083610E-01   2.01272539E-03   5.28920893E-04   3.76766244E-04   6.01974134E-05   6.34003333E-05   5.13821290E-05  
  77               1.14204425E+01   2.28507196E+03   8.36358991E-01   1.60051505E-01   2.40837781E-03   5.28851997E-04   3.76594574E-04   6.01683804E-05   6.32012578E-05   5.14273206E-05  
  78               1.23537416E+01   2.32800718E+03   8.35909439E-01   1.60012823E-01   2.88825458E-03   5.28769878E-04   3.82665316E-04   6.01356004E-05   6.29842724E-05   5.15066277E-05  
  79               1.33944440E+01   2.37203207E+03   8.35392238E-01   1.59967728E-01   3.45069736E-03   5.28639155E-04   3.82572776E-04   6.00971165E-05   6.27507130E-05   5.15388886E-05  
  80               1.45533099E+01   2.41786741E+03   8.34776045E-01   1.59914008E-01   4.12084143E-03   5.28471198E-04   3.82424247E-04   6.00522729E-05   6.24980922E-05   5.15606613E-05  
  81               1.58427114E+01   2.46457290E+03   8.34063264E-01   1.59851874E-01   4.89604669E-03   5.28264526E-04   3.82242646E-04   6.00010703E-05   6.22274828E-05   5.15679767E-05  
  82               1.72760738E+01   2.51276327E+03   8.33228946E-01   1.59779149E-01   5.80344804E-03   5.28014084E-04   3.82022023E-04   5.99426140E-05   6.19365859E-05   5.15571913E-05  
  83               1.88684137E+01   2.56161235E+03   8.32277885E-01   1.59696254E-01   6.83781989E-03   5.27719003E-04   3.81769628E-04   5.98763290E-05   6.16264831E-05   5.15236169E-05  
  84               2.06364662E+01   2.61163923E+03   8.31184828E-01   1.59600987E-01   8.02662538E-03   5.27373412E-04   3.81480233E-04   5.98012339E-05   6.12950509E-05   5.14617207E-05  
  85               2.25988211E+01   2.66212525E+03   8.29958238E-01   1.59494088E-01   9.36064863E-03   5.26977737E-04   3.81162571E-04   5.97167815E-05   6.09433920E-05   5.13659971E-05  
  86               2.47761125E+01   2.71355186E+03   8.28572591E-01   1.59373331E-01   1.08676441E-02   5.26525388E-04   3.80812027E-04   5.96217423E-05   6.05694989E-05   5.12288206E-05  
  87               2.71910495E+01   2.76523776E+03   8.27043031E-01   1.59240040E-01   1.25311266E-02   5.26018606E-04   3.80439982E-04   5.95155658E-05   6.01747329E-05   5.10440730E-05  
  88               2.98685644E+01   2.81765420E+03   8.25344024E-01   1.59091989E-01   1.43788622E-02   5.25450262E-04   3.80042693E-04   5.93966444E-05   5.97572210E-05   5.08020371E-05  
  89               3.28355573E+01   2.87020743E+03   8.23495799E-01   1.58930943E-01   1.63888316E-02   5.24823961E-04   3.79633589E-04   5.92642074E-05   5.93185079E-05   5.04962775E-05  
  90               3.61210629E+01   2.92336911E+03   8.21471843E-01   1.58754592E-01   1.85898618E-02   5.24131809E-04   3.79209428E-04   5.91159368E-05   5.88569021E-05   5.01151018E-05  
  91               3.97563997E+01   2.97650493E+03   8.19303436E-01   1.58565664E-01   2.09479144E-02   5.23380134E-04   3.78787461E-04   5.89506215E-05   5.83745586E-05   4.96533298E-05  
  92               4.37751629E+01   3.03016449E+03   8.16958788E-01   1.58361390E-01   2.34975530E-02   5.22559163E-04   3.78362903E-04   5.87644949E-05   5.78697026E-05   4.90975390E-05  
  93               4.82103554E+01   3.08359656E+03   8.14485491E-01   1.58145920E-01   2.61869963E-02   5.21679422E-04   3.77957289E-04   5.85555380E-05   5.73456150E-05   4.84466166E-05  
  94               5.30946797E+01   3.13736608E+03   8.11848579E-01   1.57916205E-01   2.90542620E-02   5.20730037E-04   3.77563247E-04   5.83177261E-05   5.68010032E-05   4.76875356E-05  
  95               5.84630342E+01   3.19074175E+03   8.09104860E-01   1.57677200E-01   3.20375469E-02   5.19723835E-04   3.77202652E-04   5.80471044E-05   5.62396274E-05   4.68247770E-05  
  96               6.43525678E+01   3.24438781E+03   8.06209325E-01   1.57424979E-01   3.51857903E-02   5.18646671E-04   3.76862277E-04   5.77333087E-05   5.56598069E-05   4.58457027E-05  
  97               7.08026716E+01   3.29749944E+03   8.03234362E-01   1.57165855E-01   3.84202474E-02   5.17515121E-04   3.76565524E-04   5.73694512E-05   5.50658726E-05   4.47634276E-05  
  98               7.78561058E+01   3.35087947E+03   8.00118940E-01   1.56894504E-01   4.18072794E-02   5.16310063E-04   3.76290218E-04   5.69379376E-05   5.44554713E-05   4.35653519E-05  
  99               8.55596347E+01   3.40371359E+03   7.96945208E-01   1.56618087E-01   4.52575260E-02   5.15050068E-04   3.76059345E-04   5.64271037E-05   5.38330446E-05   4.22729304E-05  
  100              9.39648480E+01   3.45686396E+03   7.93640342E-01   1.56330254E-01   4.88501695E-02   5.13711948E-04   3.75842673E-04   5.58084630E-05   5.31957454E-05   4.08744370E-05  
  101              1.03128970E+02   3.50948388E+03   7.90297961E-01   1.56039164E-01   5.24833738E-02   5.12316523E-04   3.75664478E-04   5.50643247E-05   5.25481204E-05   3.93997739E-05  
