# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   5.61726383E+02   8.38604658E-01   1.60458074E-01   6.63453074E-16   5.14400543E-04   3.00882609E-04   6.00078791E-05   0.00000000E+00   0.00000000E+00  
  2                3.30585378E-05   5.86510206E+02   8.38588295E-01   1.60474203E-01   2.66303489E-15   5.14432041E-04   3.00901033E-04   6.00115535E-05   0.00000000E+00   0.00000000E+00  
  3                6.11657426E-05   6.06949241E+02   8.38597565E-01   1.60464879E-01   8.93345334E-15   5.14422127E-04   3.00895233E-04   6.00103969E-05   0.00000000E+00   0.00000000E+00  
  4                9.58071555E-05   6.15733841E+02   8.38587597E-01   1.60474808E-01   1.32918396E-14   5.14437666E-04   3.00904323E-04   6.00122097E-05   0.00000000E+00   0.00000000E+00  
  5                1.38633592E-04   6.31964515E+02   8.38600211E-01   1.60462229E-01   3.33152300E-14   5.14419293E-04   3.00893576E-04   6.00100663E-05   0.00000000E+00   0.00000000E+00  
  6                1.91652001E-04   6.39274053E+02   8.38593583E-01   1.60468619E-01   4.57397940E-14   5.14429516E-04   3.00899555E-04   6.00112589E-05   0.00000000E+00   0.00000000E+00  
  7                2.57375595E-04   6.54170674E+02   8.38606972E-01   1.60455261E-01   1.01355155E-13   5.14413091E-04   3.00889948E-04   6.00093428E-05   0.00000000E+00   0.00000000E+00  
  8                3.38880425E-04   6.61018222E+02   8.38601585E-01   1.60460624E-01   1.34351430E-13   5.14421968E-04   3.00895141E-04   6.00103784E-05   0.00000000E+00   0.00000000E+00  
  9                4.40012478E-04   6.75299915E+02   8.38615004E-01   1.60447242E-01   2.75185351E-13   5.14401976E-04   3.00883447E-04   6.00080462E-05   0.00000000E+00   0.00000000E+00  
  10               5.65496670E-04   6.82019195E+02   8.38609956E-01   1.60452265E-01   3.57307715E-13   5.14410447E-04   3.00888402E-04   6.00090345E-05   0.00000000E+00   0.00000000E+00  
  11               7.21218180E-04   6.96088222E+02   8.38623166E-01   1.60439090E-01   6.94019997E-13   5.14390448E-04   3.00876704E-04   6.00067014E-05   0.00000000E+00   0.00000000E+00  
  12               9.14411233E-04   7.02896757E+02   8.38618308E-01   1.60443922E-01   8.91402803E-13   5.14398739E-04   3.00881554E-04   6.00076687E-05   0.00000000E+00   0.00000000E+00  
  13               1.15405643E-03   7.17035440E+02   8.38631283E-01   1.60430978E-01   1.66976147E-12   5.14378788E-04   3.00869884E-04   6.00053412E-05   0.00000000E+00   0.00000000E+00  
  14               1.45119774E-03   7.24017853E+02   8.38626457E-01   1.60435771E-01   2.12751185E-12   5.14387115E-04   3.00874755E-04   6.00063127E-05   0.00000000E+00   0.00000000E+00  
  15               1.81952626E-03   7.38308571E+02   8.38638917E-01   1.60423330E-01   3.86252083E-12   5.14367659E-04   3.00863374E-04   6.00040429E-05   0.00000000E+00   0.00000000E+00  
  16               2.27589537E-03   7.45412816E+02   8.38633800E-01   1.60428404E-01   4.86513087E-12   5.14376482E-04   3.00868535E-04   6.00050722E-05   0.00000000E+00   0.00000000E+00  
  17               2.84117696E-03   7.59800938E+02   8.38645293E-01   1.60416907E-01   8.54834486E-12   5.14358284E-04   3.00857891E-04   6.00029493E-05   0.00000000E+00   0.00000000E+00  
  18               3.54135036E-03   7.66965941E+02   8.38639643E-01   1.60422493E-01   1.06140151E-11   5.14367917E-04   3.00863525E-04   6.00040730E-05   0.00000000E+00   0.00000000E+00  
  19               4.40886685E-03   7.81441839E+02   8.38649932E-01   1.60412159E-01   1.80716096E-11   5.14351526E-04   3.00853938E-04   6.00021609E-05   0.00000000E+00   0.00000000E+00  
  20               5.48378926E-03   7.88648379E+02   8.38643654E-01   1.60418357E-01   2.21101115E-11   5.14362072E-04   3.00860107E-04   6.00033912E-05   0.00000000E+00   0.00000000E+00  
  21               6.81580069E-03   8.03211961E+02   8.38652563E-01   1.60409260E-01   3.65438834E-11   5.14347797E-04   3.00851757E-04   6.00017259E-05   0.00000000E+00   0.00000000E+00  
  22               8.46623303E-03   8.10480072E+02   8.38645547E-01   1.60416024E-01   4.41236627E-11   5.14359200E-04   3.00858427E-04   6.00030562E-05   0.00000000E+00   0.00000000E+00  
  23               1.05110215E-02   8.25128508E+02   8.38653207E-01   1.60408194E-01   7.09152653E-11   5.14347427E-04   3.00851540E-04   6.00016827E-05   0.00000000E+00   0.00000000E+00  
  24               1.30437922E-02   8.32380352E+02   8.38645341E-01   1.60415651E-01   8.43091925E-11   5.14359726E-04   3.00858734E-04   6.00031175E-05   0.00000000E+00   0.00000000E+00  
  25               1.61801536E-02   8.47240521E+02   8.38651903E-01   1.60408787E-01   1.32634023E-10   5.14350512E-04   3.00853345E-04   6.00020427E-05   0.00000000E+00   0.00000000E+00  
  26               2.00621773E-02   8.54651939E+02   8.38643484E-01   1.60416544E-01   1.56425545E-10   5.14363165E-04   3.00860745E-04   6.00035187E-05   0.00000000E+00   0.00000000E+00  
  27               2.48642584E-02   8.69867631E+02   8.38649139E-01   1.60410334E-01   2.42342471E-10   5.14356962E-04   3.00857117E-04   6.00027951E-05   0.00000000E+00   0.00000000E+00  
  28               3.08001090E-02   8.77682819E+02   8.38640408E-01   1.60417911E-01   2.86005853E-10   5.14369087E-04   3.00864210E-04   6.00042096E-05   0.00000000E+00   0.00000000E+00  
  29               3.81302503E-02   8.93666595E+02   8.38646547E-01   1.60411768E-01   4.42444272E-10   5.14369143E-04   3.00864242E-04   6.00042160E-05   0.00000000E+00   0.00000000E+00  
  30               4.71715144E-02   9.02172663E+02   8.38639441E-01   1.60418842E-01   5.26982026E-10   5.14380658E-04   3.00870978E-04   6.00055594E-05   0.00000000E+00   1.53235663E-15  
  31               5.83099484E-02   9.19164195E+02   8.38645939E-01   1.60412362E-01   8.18577560E-10   5.14368924E-04   3.00864114E-04   6.00041906E-05   0.00000000E+00   4.81894915E-15  
  32               7.20136052E-02   9.28811678E+02   8.38640046E-01   1.60418228E-01   9.95724132E-10   5.14378593E-04   3.00869770E-04   6.00053185E-05   0.00000000E+00   4.81910414E-15  
