# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   4.21296814E+02   8.38493227E-01   1.60509011E-01   1.07063480E-22   5.29511000E-04   3.75898053E-04   6.06351664E-05   0.00000000E+00   0.00000000E+00  
  2                1.60425244E-05   4.88987445E+02   8.38493374E-01   1.60508921E-01   4.83856727E-19   5.29508269E-04   3.75896115E-04   6.06348537E-05   0.00000000E+00   0.00000000E+00  
  3                2.27374987E-05   5.27235013E+02   8.38494367E-01   1.60508010E-01   2.03314672E-17   5.29502030E-04   3.75891686E-04   6.06341393E-05   0.00000000E+00   0.00000000E+00  
  4                3.04677478E-05   5.44444715E+02   8.38495826E-01   1.60506561E-01   8.54753554E-17   5.29492222E-04   3.75884723E-04   6.06330161E-05   0.00000000E+00   0.00000000E+00  
  5                3.95030067E-05   5.68034319E+02   8.38503088E-01   1.60499360E-01   5.62689798E-16   5.29472236E-04   3.75870535E-04   6.06307275E-05   0.00000000E+00   0.00000000E+00  
  6                5.01042517E-05   5.79734778E+02   8.38507900E-01   1.60494495E-01   1.27746452E-15   5.29455913E-04   3.75858948E-04   6.06288584E-05   0.00000000E+00   0.00000000E+00  
  7                6.25731479E-05   6.00006011E+02   8.38529384E-01   1.60472966E-01   5.33457322E-15   5.29414393E-04   3.75829472E-04   6.06241038E-05   0.00000000E+00   0.00000000E+00  
  8                7.72503136E-05   6.09999681E+02   8.38538291E-01   1.60464035E-01   9.88400172E-15   5.29391570E-04   3.75813271E-04   6.06214903E-05   0.00000000E+00   0.00000000E+00  
  9                9.45446093E-05   6.28671703E+02   8.38573070E-01   1.60429160E-01   3.23947036E-14   5.29336921E-04   3.75774475E-04   6.06152323E-05   0.00000000E+00   0.00000000E+00  
  10               1.14944285E-04   6.37533173E+02   8.38582024E-01   1.60420247E-01   5.27436710E-14   5.29313795E-04   3.75758058E-04   6.06125842E-05   0.00000000E+00   0.00000000E+00  
  11               1.39038343E-04   6.55224621E+02   8.38618793E-01   1.60383587E-01   1.47164496E-13   5.29260381E-04   3.75720140E-04   6.06064676E-05   0.00000000E+00   0.00000000E+00  
  12               1.67509641E-04   6.63558354E+02   8.38625531E-01   1.60376879E-01   2.22752103E-13   5.29242276E-04   3.75707287E-04   6.06043944E-05   0.00000000E+00   0.00000000E+00  
  13               2.01166935E-04   6.80968397E+02   8.38657264E-01   1.60345233E-01   5.64148852E-13   5.29196851E-04   3.75675041E-04   6.05991928E-05   0.00000000E+00   0.00000000E+00  
  14               2.40951639E-04   6.89165741E+02   8.38661875E-01   1.60340635E-01   8.18959513E-13   5.29182963E-04   3.75665182E-04   6.05976024E-05   0.00000000E+00   0.00000000E+00  
  15               2.87976312E-04   7.06598091E+02   8.38686455E-01   1.60316106E-01   1.93528530E-12   5.29147297E-04   3.75639862E-04   6.05935182E-05   0.00000000E+00   0.00000000E+00  
  16               3.43538040E-04   7.14793810E+02   8.38689322E-01   1.60313217E-01   2.72488139E-12   5.29136768E-04   3.75632388E-04   6.05923125E-05   0.00000000E+00   0.00000000E+00  
  17               4.09168095E-04   7.32336552E+02   8.38707043E-01   1.60295472E-01   6.07487724E-12   5.29110242E-04   3.75613557E-04   6.05892749E-05   0.00000000E+00   0.00000000E+00  
  18               4.86649485E-04   7.40583632E+02   8.38708604E-01   1.60293803E-01   8.33984869E-12   5.29102461E-04   3.75608033E-04   6.05883840E-05   0.00000000E+00   0.00000000E+00  
  19               5.78077239E-04   7.58320618E+02   8.38720752E-01   1.60281447E-01   1.76992242E-11   5.29087209E-04   3.75597206E-04   6.05866375E-05   0.00000000E+00   0.00000000E+00  
  20               6.85938011E-04   7.66672224E+02   8.38721350E-01   1.60280523E-01   2.37961893E-11   5.29079187E-04   3.75591511E-04   6.05857188E-05   0.00000000E+00   0.00000000E+00  
  21               8.13231855E-04   7.84669577E+02   8.38729111E-01   1.60272094E-01   4.83901158E-11   5.29076729E-04   3.75589766E-04   6.05854374E-05   0.00000000E+00   0.00000000E+00  
  22               9.63472156E-04   7.93235967E+02   8.38728906E-01   1.60271524E-01   6.40936232E-11   5.29069808E-04   3.75584853E-04   6.05846448E-05   0.00000000E+00   0.00000000E+00  
  23               1.14082064E-03   8.11638680E+02   8.38733131E-01   1.60265757E-01   1.25949917E-10   5.29057097E-04   3.75575829E-04   6.05831892E-05   0.00000000E+00   0.00000000E+00  
  24               1.35008791E-03   8.20592223E+02   8.38733396E-01   1.60265502E-01   1.65546962E-10   5.29050500E-04   3.75571146E-04   6.05824338E-05   0.00000000E+00   0.00000000E+00  
  25               1.59689949E-03   8.39651047E+02   8.38737243E-01   1.60261674E-01   3.17776577E-10   5.29039914E-04   3.75563631E-04   6.05812216E-05   0.00000000E+00   0.00000000E+00  
  26               1.88774761E-03   8.49244812E+02   8.38737457E-01   1.60261470E-01   4.18146499E-10   5.29033427E-04   3.75559026E-04   6.05804788E-05   0.00000000E+00   1.25768723E-15  
