# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               H2S             
  70               6.09295778E+00   1.84561717E+03   8.38425366E-01   1.60236420E-01   1.91869363E-04   5.26296306E-04   3.80184333E-04   6.01528017E-05   6.47564693E-05   2.02681351E-05  
  71               6.37206523E+00   1.86700099E+03   8.38397553E-01   1.60233830E-01   2.22143039E-04   5.26582652E-04   3.80279644E-04   6.01515606E-05   6.46797722E-05   2.02643836E-05  
  72               6.68649900E+00   1.89060595E+03   8.38362991E-01   1.60230692E-01   2.60164805E-04   5.26770510E-04   3.80016034E-04   6.01474403E-05   6.45940450E-05   2.02555120E-05  
  73               6.91161148E+00   1.90659515E+03   8.38336476E-01   1.60228259E-01   2.88752359E-04   5.27217762E-04   3.80010748E-04   6.02013823E-05   6.45339817E-05   2.02469364E-05  
  74               7.06405453E+00   1.91751825E+03   8.38287436E-01   1.60220836E-01   3.09828073E-04   5.27254686E-04   3.79830696E-04   6.02000857E-05   6.44908758E-05   2.02388152E-05  
  75               7.23858300E+00   1.92933962E+03   8.38265457E-01   1.60218889E-01   3.33917819E-04   5.27330032E-04   3.79671737E-04   6.01986136E-05   6.44452536E-05   2.02299027E-05  
  76               7.43896612E+00   1.94306435E+03   8.38238019E-01   1.60216443E-01   3.63948872E-04   5.27431186E-04   3.79513925E-04   6.01968219E-05   6.43925701E-05   2.02175844E-05  
  77               7.66819030E+00   1.95794002E+03   8.38206124E-01   1.60213612E-01   3.98784741E-04   5.27543725E-04   3.79365289E-04   6.01947472E-05   6.43336029E-05   2.02026680E-05  
  78               7.92938623E+00   1.97490305E+03   8.38166564E-01   1.60210106E-01   4.41987965E-04   5.27663072E-04   3.79200476E-04   6.01920502E-05   6.42663850E-05   2.01826077E-05  
  79               8.22561537E+00   1.99313529E+03   8.38120339E-01   1.60206022E-01   4.92387208E-04   5.27779926E-04   3.79047613E-04   6.01888315E-05   6.41917874E-05   2.01583844E-05  
  80               8.55994791E+00   2.01352873E+03   8.38063384E-01   1.60201001E-01   5.54446162E-04   5.27895956E-04   3.78902808E-04   6.01845359E-05   6.41079100E-05   2.01272072E-05  
  81               8.93808276E+00   2.03534239E+03   8.37996452E-01   1.60195114E-01   6.27413114E-04   5.28002530E-04   3.78729426E-04   6.01790710E-05   6.40151691E-05   2.00893388E-05  
  82               9.36428038E+00   2.05949105E+03   8.37913918E-01   1.60187867E-01   7.17357723E-04   5.28104597E-04   3.78544756E-04   6.01719675E-05   6.39114356E-05   2.00413988E-05  
  83               9.84304272E+00   2.08505785E+03   8.37816733E-01   1.60179348E-01   8.23221765E-04   5.28191805E-04   3.78364814E-04   6.01629083E-05   6.37976955E-05   1.99845923E-05  
  84               1.03791415E+01   2.11294599E+03   8.37697548E-01   1.60168912E-01   9.53013347E-04   5.28269774E-04   3.78178460E-04   6.01513555E-05   6.36717651E-05   1.99144616E-05  
  85               1.09776559E+01   2.14216458E+03   8.37557530E-01   1.60156666E-01   1.10544506E-03   5.28328397E-04   3.77998364E-04   6.01370428E-05   6.35348128E-05   1.98328874E-05  
  86               1.16440239E+01   2.17362699E+03   8.37386953E-01   1.60141758E-01   1.29111166E-03   5.28373098E-04   3.77812167E-04   6.01196462E-05   6.33845502E-05   1.97345662E-05  
  87               1.23841009E+01   2.20627522E+03   8.37187520E-01   1.60124341E-01   1.50814368E-03   5.28394897E-04   3.77631695E-04   6.00990650E-05   6.32223407E-05   1.96224163E-05  
  88               1.32042403E+01   2.24103802E+03   8.36946554E-01   1.60103307E-01   1.77034385E-03   5.28398131E-04   3.77444124E-04   6.00751867E-05   6.30457617E-05   1.94903380E-05  
  89               1.41113801E+01   2.27678426E+03   8.36667033E-01   1.60078918E-01   2.07445632E-03   5.28375294E-04   3.77260690E-04   6.00476921E-05   6.28564093E-05   1.93427882E-05  
  90               1.51131737E+01   2.31448306E+03   8.36330640E-01   1.60049368E-01   2.43825141E-03   5.28327824E-04   3.77082324E-04   6.00161316E-05   6.26514991E-05   1.91728223E-05  
  91               1.62176024E+01   2.35293751E+03   8.35938169E-01   1.60015667E-01   2.85599247E-03   5.28277247E-04   3.83210951E-04   5.99826123E-05   6.24331640E-05   1.90195887E-05  
  92               1.74341020E+01   2.39318290E+03   8.35483543E-01   1.59976029E-01   3.35039641E-03   5.28173771E-04   3.83117260E-04   5.99425253E-05   6.21984430E-05   1.88092444E-05  
  93               1.87735982E+01   2.43399512E+03   8.34966960E-01   1.59930997E-01   3.91219592E-03   5.28038286E-04   3.82995990E-04   5.98973144E-05   6.19492587E-05   1.85835126E-05  
  94               2.02477487E+01   2.47648327E+03   8.34361956E-01   1.59878261E-01   4.57017173E-03   5.27869208E-04   3.82846803E-04   5.98464787E-05   6.16823230E-05   1.83335820E-05  
  95               2.18698093E+01   2.51935137E+03   8.33682431E-01   1.59819036E-01   5.30918982E-03   5.27664557E-04   3.82681621E-04   5.97894015E-05   6.14000025E-05   1.80705169E-05  
  96               2.36548564E+01   2.56380605E+03   8.32894960E-01   1.59750406E-01   6.16561112E-03   5.27420140E-04   3.82488498E-04   5.97253976E-05   6.10985127E-05   1.77842490E-05  
  97               2.56200396E+01   2.60848507E+03   8.32020934E-01   1.59674240E-01   7.11615233E-03   5.27136269E-04   3.82282540E-04   5.96539473E-05   6.07805643E-05   1.74883967E-05  
  98               2.77848962E+01   2.65470604E+03   8.31018199E-01   1.59586860E-01   8.20666681E-03   5.26805627E-04   3.82049691E-04   5.95739616E-05   6.04417932E-05   1.71713518E-05  
  99               3.01716530E+01   2.70104041E+03   8.29917895E-01   1.59490986E-01   9.40326710E-03   5.26431267E-04   3.81808857E-04   5.94850482E-05   6.00853136E-05   1.68491211E-05  
  100              3.28054749E+01   2.74890995E+03   8.28667451E-01   1.59382032E-01   1.07631355E-02   5.26002256E-04   3.81543764E-04   5.93855525E-05   5.97061681E-05   1.65084544E-05  
  101              3.57149890E+01   2.79677757E+03   8.27311806E-01   1.59263921E-01   1.22373705E-02   5.25525238E-04   3.81278568E-04   5.92752359E-05   5.93080889E-05   1.61679121E-05  
