# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   4.00745945E+02   8.38494362E-01   1.60508923E-01   4.35769438E-24   5.29289688E-04   3.74983616E-04   6.05872562E-05   0.00000000E+00   0.00000000E+00  
  2                1.66280478E-05   4.55729834E+02   8.38494126E-01   1.60509168E-01   9.31775691E-21   5.29289950E-04   3.74983802E-04   6.05872862E-05   0.00000000E+00   0.00000000E+00  
  3                2.41504951E-05   4.88329887E+02   8.38494194E-01   1.60509132E-01   3.66747612E-19   5.29288883E-04   3.74983046E-04   6.05871640E-05   0.00000000E+00   0.00000000E+00  
  4                3.29760411E-05   5.03619363E+02   8.38494244E-01   1.60509099E-01   1.61642826E-18   5.29287148E-04   3.74981817E-04   6.05869654E-05   0.00000000E+00   0.00000000E+00  
  5                4.34250119E-05   5.24962846E+02   8.38494454E-01   1.60508926E-01   1.18466705E-17   5.29283660E-04   3.74979346E-04   6.05865662E-05   0.00000000E+00   0.00000000E+00  
  6                5.58489267E-05   5.35439648E+02   8.38494580E-01   1.60508809E-01   2.79338702E-17   5.29279991E-04   3.74976747E-04   6.05861463E-05   0.00000000E+00   0.00000000E+00  
  7                7.06682621E-05   5.53342224E+02   8.38495246E-01   1.60508175E-01   1.22407484E-16   5.29274923E-04   3.74973156E-04   6.05855661E-05   0.00000000E+00   0.00000000E+00  
  8                8.83678632E-05   5.62086957E+02   8.38495544E-01   1.60507873E-01   2.30011248E-16   5.29270616E-04   3.74970105E-04   6.05850731E-05   0.00000000E+00   0.00000000E+00  
  9                1.09528754E-04   5.78835267E+02   8.38497381E-01   1.60506075E-01   8.04936269E-16   5.29259193E-04   3.74962012E-04   6.05837654E-05   0.00000000E+00   0.00000000E+00  
  10               1.34830089E-04   5.87200602E+02   8.38498081E-01   1.60505326E-01   1.39033301E-15   5.29255606E-04   3.74959471E-04   6.05833549E-05   0.00000000E+00   0.00000000E+00  
  11               1.65085206E-04   6.03797366E+02   8.38502621E-01   1.60500829E-01   4.33137829E-15   5.29240679E-04   3.74948895E-04   6.05816462E-05   0.00000000E+00   0.00000000E+00  
  12               2.01252597E-04   6.12166407E+02   8.38504127E-01   1.60499135E-01   7.13953536E-15   5.29233792E-04   3.74944016E-04   6.05808579E-05   0.00000000E+00   0.00000000E+00  
  13               2.44487454E-04   6.28672517E+02   8.38513601E-01   1.60489711E-01   2.01465242E-14   5.29214233E-04   3.74930159E-04   6.05786189E-05   0.00000000E+00   0.00000000E+00  
  14               2.96191202E-04   6.36846818E+02   8.38516131E-01   1.60486938E-01   3.14202010E-14   5.29207188E-04   3.74925168E-04   6.05778125E-05   0.00000000E+00   0.00000000E+00  
  15               3.58062807E-04   6.53147314E+02   8.38531810E-01   1.60471316E-01   8.06462539E-14   5.29182215E-04   3.74907476E-04   6.05749539E-05   0.00000000E+00   0.00000000E+00  
  16               4.32118696E-04   6.61179275E+02   8.38535259E-01   1.60467877E-01   1.20137971E-13   5.29175224E-04   3.74902523E-04   6.05741537E-05   0.00000000E+00   0.00000000E+00  
  17               5.20773346E-04   6.77493387E+02   8.38556571E-01   1.60446630E-01   2.87198171E-13   5.29145599E-04   3.74881535E-04   6.05707625E-05   0.00000000E+00   0.00000000E+00  
  18               6.26886949E-04   6.85563303E+02   8.38560241E-01   1.60442965E-01   4.14841787E-13   5.29139108E-04   3.74876936E-04   6.05700194E-05   0.00000000E+00   0.00000000E+00  
  19               7.53870723E-04   7.02122765E+02   8.38585010E-01   1.60418259E-01   9.41687139E-13   5.29107313E-04   3.74854410E-04   6.05663800E-05   0.00000000E+00   0.00000000E+00  
  20               9.05764168E-04   7.10349006E+02   8.38588427E-01   1.60414840E-01   1.33048156E-12   5.29101683E-04   3.74850422E-04   6.05657355E-05   0.00000000E+00   0.00000000E+00  
  21               1.08737515E-03   7.27232034E+02   8.38613711E-01   1.60389601E-01   2.88973100E-12   5.29071377E-04   3.74828951E-04   6.05622664E-05   0.00000000E+00   0.00000000E+00  
  22               1.30439418E-03   7.35606863E+02   8.38616351E-01   1.60386932E-01   3.99735322E-12   5.29067078E-04   3.74825905E-04   6.05617742E-05   0.00000000E+00   0.00000000E+00  
  23               1.56358298E-03   7.52827434E+02   8.38639754E-01   1.60363524E-01   8.33546902E-12   5.29039600E-04   3.74806438E-04   6.05586289E-05   0.00000000E+00   0.00000000E+00  
  24               1.87291604E-03   7.61461936E+02   8.38641660E-01   1.60361513E-01   1.13619317E-11   5.29042869E-04   3.74808754E-04   6.05590031E-05   0.00000000E+00   0.00000000E+00  
  25               2.24218507E-03   7.79108952E+02   8.38662014E-01   1.60341023E-01   2.28857714E-11   5.29016885E-04   3.74790345E-04   6.05560288E-05   0.00000000E+00   0.00000000E+00  
  26               2.68297926E-03   7.88152599E+02   8.38663337E-01   1.60339414E-01   3.09439875E-11   5.29024602E-04   3.74795812E-04   6.05569121E-05   0.00000000E+00   0.00000000E+00  
  27               3.20906693E-03   8.06486359E+02   8.38680378E-01   1.60321886E-01   6.09141168E-11   5.29002576E-04   3.74780208E-04   6.05543908E-05   0.00000000E+00   0.00000000E+00  
  28               3.83672387E-03   8.16129620E+02   8.38681030E-01   1.60320347E-01   8.22530599E-11   5.29000191E-04   3.74778518E-04   6.05541178E-05   0.00000000E+00   0.00000000E+00  
