# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              NH3              H2S              N2               H2O(s)          
  32               1.91618197E-02   7.79706459E+01   8.38094192E-01   1.60467521E-01   7.78472730E-04   5.30279369E-04   8.04222888E-05   2.29837970E-05   2.17316197E-05   0.00000000E+00  
  33               2.24213900E-02   8.19194841E+01   8.38094192E-01   1.60467521E-01   7.78472705E-04   5.30279352E-04   8.04222850E-05   2.29837970E-05   2.17316191E-05   0.00000000E+00  
  34               2.61942894E-02   8.60408958E+01   8.38094192E-01   1.60467521E-01   7.78472681E-04   5.30279335E-04   8.04222813E-05   2.29837970E-05   2.17316185E-05   0.00000000E+00  
  35               3.05636265E-02   9.03183530E+01   8.38094192E-01   1.60467521E-01   7.78472663E-04   5.30279323E-04   8.04222784E-05   2.29837970E-05   2.17316180E-05   0.00000000E+00  
  36               3.56283527E-02   9.47971336E+01   8.38094192E-01   1.60467521E-01   7.78472649E-04   5.30279314E-04   8.04222763E-05   2.29837970E-05   2.17316177E-05   0.00000000E+00  
  37               4.15045787E-02   9.94599563E+01   8.38094158E-01   1.60467515E-01   7.78472640E-04   5.30279307E-04   8.04222749E-05   2.29837961E-05   2.17316174E-05   2.29320627E-17  
  38               4.83279262E-02   1.04355531E+02   8.38094027E-01   1.60467490E-01   7.78472665E-04   5.30279324E-04   8.04222772E-05   2.29837925E-05   2.17316182E-05   3.00196172E-16  
  39               5.62548858E-02   1.09462179E+02   8.38093474E-01   1.60467384E-01   7.78472745E-04   5.30279379E-04   8.04222852E-05   2.29837773E-05   2.17316204E-05   3.39566249E-15  
  40               6.54665448E-02   1.14830433E+02   8.38091272E-01   1.60466962E-01   7.78473171E-04   5.30279669E-04   8.04223288E-05   2.29837170E-05   2.17316323E-05   3.46594137E-14  
  41               7.61743887E-02   1.20498240E+02   8.38083012E-01   1.60465381E-01   7.78474883E-04   5.30280836E-04   8.04225054E-05   2.29834905E-05   2.17316802E-05   3.24841572E-13  
  42               8.86253901E-02   1.26515710E+02   8.38007145E-01   1.60450854E-01   7.78481387E-04   5.30285266E-04   8.04231768E-05   2.29814099E-05   2.17318617E-05   2.73323280E-12  
  43               1.03107971E-01   1.32857428E+02   8.38094077E-01   1.60467499E-01   7.78547860E-04   5.30330546E-04   8.04300435E-05   2.29837939E-05   2.17337174E-05   2.09963723E-11  
  44               1.19953013E-01   1.39566210E+02   8.38094150E-01   1.60467513E-01   7.78500126E-04   5.30298031E-04   8.04251117E-05   2.29837959E-05   2.17323849E-05   1.45709220E-10  
  45               1.39547905E-01   1.46628811E+02   8.38094047E-01   1.60467493E-01   7.78567393E-04   5.30343851E-04   8.04320603E-05   2.29837931E-05   2.17342628E-05   9.07999832E-10  
  46               1.62346429E-01   1.54026112E+02   8.38094042E-01   1.60467493E-01   7.78568126E-04   5.30344351E-04   8.04321354E-05   2.29837929E-05   2.17342833E-05   5.15332772E-09  
  47               1.88879171E-01   1.61797618E+02   8.38094024E-01   1.60467489E-01   7.78568120E-04   5.30344347E-04   8.04321339E-05   2.29837924E-05   2.17342832E-05   2.66530048E-08  
  48               2.19768097E-01   1.69952783E+02   8.38093941E-01   1.60467473E-01   7.78568115E-04   5.30344343E-04   8.04321324E-05   2.29837901E-05   2.17342831E-05   1.26312746E-07  
  49               2.55727782E-01   1.78512933E+02   8.38093588E-01   1.60467406E-01   7.78568156E-04   5.30344371E-04   8.04321356E-05   2.29837805E-05   2.17342843E-05   5.46514654E-07  
  50               2.97599640E-01   1.87464821E+02   8.38092224E-01   1.60467144E-01   7.78568400E-04   5.30344537E-04   8.04321596E-05   2.29837431E-05   2.17342912E-05   2.17155057E-06  
  51               3.46349731E-01   1.96822673E+02   8.38087418E-01   1.60466224E-01   7.78569428E-04   5.30345237E-04   8.04322643E-05   2.29836113E-05   2.17343199E-05   7.89559240E-06  
  52               4.03032515E-01   2.06560488E+02   8.38071768E-01   1.60463228E-01   7.78573197E-04   5.30347805E-04   8.04326520E-05   2.29831821E-05   2.17344253E-05   2.65359408E-05  
  53               4.68891022E-01   2.16704705E+02   8.38024640E-01   1.60454204E-01   7.78585778E-04   5.30356375E-04   8.04339497E-05   2.29818897E-05   2.17347766E-05   8.26659404E-05  
  54               5.45396382E-01   2.27253948E+02   8.37539757E-01   1.60361365E-01   7.78624387E-04   5.30382674E-04   8.04379360E-05   2.29685923E-05   2.17358545E-05   6.60334279E-04  
  55               6.34334423E-01   2.38247319E+02   8.38093292E-01   1.60467349E-01   7.79064021E-04   5.30682144E-04   8.04833510E-05   2.29837724E-05   2.17481274E-05   0.00000000E+00  
  56               7.37802446E-01   2.49700628E+02   8.38093787E-01   1.60467444E-01   7.78738567E-04   5.30460452E-04   8.04497261E-05   2.29837859E-05   2.17390423E-05   0.00000000E+00  
  57               8.58267388E-01   2.61648755E+02   8.38093122E-01   1.60467316E-01   7.79176106E-04   5.30758494E-04   8.04949239E-05   2.29837677E-05   2.17512567E-05   0.00000000E+00  
  58               9.98541907E-01   2.74117910E+02   8.38093115E-01   1.60467315E-01   7.79180751E-04   5.30761658E-04   8.04954000E-05   2.29837675E-05   2.17513866E-05   0.00000000E+00  
  59               1.16174827E+00   2.87116252E+02   8.38093115E-01   1.60467315E-01   7.79180715E-04   5.30761634E-04   8.04953923E-05   2.29837675E-05   2.17513859E-05   0.00000000E+00  
  60               1.35150949E+00   3.00675653E+02   8.38093115E-01   1.60467315E-01   7.79180628E-04   5.30761574E-04   8.04953790E-05   2.29837675E-05   2.17513837E-05   0.00000000E+00  
  61               1.57192532E+00   3.14794316E+02   8.38093115E-01   1.60467315E-01   7.79180530E-04   5.30761507E-04   8.04953641E-05   2.29837675E-05   2.17513812E-05   0.00000000E+00  
  62               1.82760796E+00   3.29507249E+02   8.38093115E-01   1.60467315E-01   7.79180420E-04   5.30761432E-04   8.04953474E-05   2.29837675E-05   2.17513785E-05   0.00000000E+00  
  63               2.12404024E+00   3.44814767E+02   8.38093115E-01   1.60467315E-01   7.79180297E-04   5.30761349E-04   8.04953288E-05   2.29837675E-05   2.17513754E-05   0.00000000E+00  
  64               2.46753235E+00   3.60774611E+02   8.38093111E-01   1.60467314E-01   7.79180161E-04   5.30761256E-04   8.04953081E-05   2.29837674E-05   2.17513720E-05   0.00000000E+00  
  65               2.86519246E+00   3.77372753E+02   8.38093111E-01   1.60467314E-01   7.79180017E-04   5.30761158E-04   8.04952857E-05   2.29837673E-05   2.17513685E-05   0.00000000E+00  
  66               3.32470883E+00   3.94652484E+02   8.38093111E-01   1.60467314E-01   7.79179846E-04   5.30761041E-04   8.04952598E-05   2.29837673E-05   2.17513642E-05   0.00000000E+00  
  67               3.85446444E+00   4.12571649E+02   8.38092799E-01   1.60467254E-01   7.79179730E-04   5.30760963E-04   8.04952386E-05   2.29837588E-05   2.17513615E-05   0.00000000E+00  
  68               4.46434254E+00   4.31191107E+02   8.38092830E-01   1.60467224E-01   7.79178966E-04   5.30760442E-04   8.04951495E-05   2.29837545E-05   2.17513408E-05   0.00000000E+00  
  69               5.16489380E+00   4.50458839E+02   8.38092817E-01   1.60467221E-01   7.79185341E-04   5.30764785E-04   8.04957968E-05   2.29837541E-05   2.17515195E-05   0.00000000E+00  
  70               5.96709975E+00   4.70409855E+02   8.38092736E-01   1.60467209E-01   7.79185161E-04   5.30764662E-04   8.04957658E-05   2.29837524E-05   2.17515152E-05   0.00000000E+00  
  71               6.88231691E+00   4.90955245E+02   8.38092353E-01   1.60467206E-01   7.79185170E-04   5.30764668E-04   8.04957532E-05   2.29837519E-05   2.17515163E-05   0.00000000E+00  
  72               7.92362244E+00   5.12145112E+02   8.38092105E-01   1.60467452E-01   7.79186267E-04   5.30765415E-04   8.04958516E-05   2.29837872E-05   2.17515478E-05   0.00000000E+00  
  73               9.10885887E+00   5.33966390E+02   8.38089333E-01   1.60466917E-01   7.79191055E-04   5.30768677E-04   8.04963301E-05   2.29837106E-05   2.17516825E-05   0.00000000E+00  
  74               1.04567592E+01   5.56512214E+02   8.38089613E-01   1.60466647E-01   7.79185632E-04   5.30764982E-04   8.04957521E-05   2.29836719E-05   2.17515321E-05   0.00000000E+00  
  75               1.19858759E+01   5.79694317E+02   8.38089530E-01   1.60466618E-01   7.79247580E-04   5.30807180E-04   8.05021328E-05   2.29836677E-05   2.17532626E-05   0.00000000E+00  
  76               1.37140626E+01   6.03546185E+02   8.38089549E-01   1.60466599E-01   7.79247746E-04   5.30807293E-04   8.05021294E-05   2.29836650E-05   2.17532685E-05   0.00000000E+00  
  77               1.56597383E+01   6.27936227E+02   8.38089580E-01   1.60466568E-01   7.79247279E-04   5.30806976E-04   8.05020592E-05   2.29836606E-05   2.17532568E-05   0.00000000E+00  
  78               1.78513605E+01   6.53010562E+02   8.38089629E-01   1.60466520E-01   7.79246749E-04   5.30806614E-04   8.05019808E-05   2.29836537E-05   2.17532435E-05   0.00000000E+00  
  79               2.03187132E+01   6.78702873E+02   8.38089702E-01   1.60466448E-01   7.79246139E-04   5.30806199E-04   8.05018923E-05   2.29836433E-05   2.17532280E-05   0.00000000E+00  
  80               2.30901848E+01   7.05098869E+02   8.38089809E-01   1.60466341E-01   7.79245444E-04   5.30805725E-04   8.05017931E-05   2.29836281E-05   2.17532103E-05   0.00000000E+00  
  81               2.61931947E+01   7.32040087E+02   8.38089958E-01   1.60466193E-01   7.79244605E-04   5.30805154E-04   8.05016773E-05   2.29836067E-05   2.17531886E-05   0.00000000E+00  
  82               2.96551848E+01   7.59592179E+02   8.38090159E-01   1.60465990E-01   7.79243622E-04   5.30804485E-04   8.05015448E-05   2.29835777E-05   2.17531631E-05   0.00000000E+00  
  83               3.35214135E+01   7.87689207E+02   8.38090399E-01   1.60465721E-01   7.79242498E-04   5.30803719E-04   8.05013957E-05   2.29835392E-05   2.17531337E-05   0.00000000E+00  
  84               3.78572643E+01   8.16627378E+02   8.38090731E-01   1.60465383E-01   7.79241270E-04   5.30802882E-04   8.05012338E-05   2.29834906E-05   2.17531016E-05   0.00000000E+00  
  85               4.27217934E+01   8.46293267E+02   8.38090929E-01   1.60464928E-01   7.79240114E-04   5.30802095E-04   8.05010770E-05   2.29834252E-05   2.17530716E-05   0.00000000E+00  
  86               4.81655444E+01   8.76809718E+02   8.38091421E-01   1.60464434E-01   7.79239464E-04   5.30801652E-04   8.05009702E-05   2.29833538E-05   2.17530559E-05   0.00000000E+00  
  87               5.42280822E+01   9.07871036E+02   8.38091786E-01   1.60463833E-01   7.79241937E-04   5.30803337E-04   8.05011838E-05   2.29832668E-05   2.17531275E-05   0.00000000E+00  
  88               6.09360957E+01   9.39514857E+02   8.38092391E-01   1.60463206E-01   7.79244355E-04   5.30804983E-04   8.05013891E-05   2.29831750E-05   2.17531977E-05   0.00000000E+00  
  89               6.83494593E+01   9.71522202E+02   8.38093017E-01   1.60462538E-01   7.79242302E-04   5.30803586E-04   8.05011301E-05   2.29944704E-05   2.17531432E-05   0.00000000E+00  
  90               7.65536319E+01   1.00420434E+03   8.38093621E-01   1.60461827E-01   7.79240487E-04   5.30802349E-04   8.05008923E-05   2.30207000E-05   2.17530956E-05   0.00000000E+00  
  91               8.56210201E+01   1.03730693E+03   8.38094107E-01   1.60461091E-01   7.79239577E-04   5.30801729E-04   8.05007448E-05   2.30806705E-05   2.17530735E-05   0.00000000E+00  
  92               9.56120714E+01   1.07101393E+03   8.38094340E-01   1.60460317E-01   7.79240834E-04   5.30802585E-04   8.05008178E-05   2.32131851E-05   2.17531121E-05   0.00000000E+00  
  93               1.06576234E+02   1.10495878E+03   8.38093840E-01   1.60459459E-01   7.79246748E-04   5.30806613E-04   8.05013685E-05   2.34880901E-05   2.17532808E-05   0.00000000E+00  
  94               1.18556894E+02   1.13930389E+03   8.38093011E-01   1.60458665E-01   7.79261500E-04   5.30816662E-04   8.05028292E-05   2.42854154E-05   2.17536965E-05   0.00000000E+00  
  95               1.31636851E+02   1.17378032E+03   8.38093619E-01   1.60458046E-01   7.79258910E-04   5.30814895E-04   8.05024952E-05   2.42852447E-05   2.17536282E-05   0.00000000E+00  
  96               1.45994659E+02   1.20889934E+03   8.38094187E-01   1.60457452E-01   7.79256460E-04   5.30813215E-04   8.05021722E-05   2.42850386E-05   2.17535641E-05   0.00000000E+00  
  97               1.61772721E+02   1.24442159E+03   8.38094691E-01   1.60456895E-01   7.79254314E-04   5.30811706E-04   8.05018768E-05   2.42847838E-05   2.17535087E-05   0.00000000E+00  
  98               1.79085659E+02   1.28063128E+03   8.38095130E-01   1.60456357E-01   7.79252578E-04   5.30810350E-04   8.05016201E-05   2.42844549E-05   2.17534653E-05   0.00000000E+00  
  99               1.98025618E+02   1.31711741E+03   8.38095480E-01   1.60455851E-01   7.79251356E-04   5.30808970E-04   8.05014164E-05   2.42840293E-05   2.17534382E-05   0.00000000E+00  
  100              2.18669214E+02   1.35411381E+03   8.38095746E-01   1.60455355E-01   7.79250583E-04   5.30807122E-04   8.05012702E-05   2.42834670E-05   2.17534287E-05   0.00000000E+00  
  101              2.41089424E+02   1.39117370E+03   8.38001391E-01   1.60436782E-01   7.79159384E-04   5.30733485E-04   8.04921976E-05   2.42799941E-05   2.17510070E-05   0.00000000E+00  
