# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                N2               H2S             
  35               4.81672771E-01   4.85111847E+02   8.38231449E-01   1.60494026E-01   6.78850183E-04   4.34831535E-04   6.35567886E-05   1.81485724E-21   5.51937422E-05   2.29849296E-05  
  36               5.56227531E-01   5.01942936E+02   8.38231897E-01   1.60493579E-01   6.78849616E-04   4.34831172E-04   6.35567356E-05   1.04464296E-20   5.51936961E-05   2.29848656E-05  
  37               6.41361119E-01   5.23253337E+02   8.38232307E-01   1.60493166E-01   6.78850948E-04   4.34832026E-04   6.35568603E-05   8.26964005E-20   5.51938045E-05   2.29848065E-05  
  38               7.38432824E-01   5.42771122E+02   8.38232794E-01   1.60492584E-01   6.78903273E-04   4.34865542E-04   6.35617592E-05   4.72671720E-19   5.51980588E-05   2.29847232E-05  
  39               8.48938764E-01   5.67060628E+02   8.38233957E-01   1.60491422E-01   6.78902696E-04   4.34865172E-04   6.35617052E-05   3.54284606E-18   5.51980118E-05   2.29845568E-05  
  40               9.74496936E-01   5.89824193E+02   8.38235417E-01   1.60489965E-01   6.78901062E-04   4.34864126E-04   6.35615522E-05   1.99740056E-17   5.51978790E-05   2.29843480E-05  
  41               1.11704335E+00   6.15652495E+02   8.38237580E-01   1.60487808E-01   6.78898150E-04   4.34862261E-04   6.35612796E-05   1.22363100E-16   5.51976423E-05   2.29840391E-05  
  42               1.27863928E+00   6.39799715E+02   8.38239733E-01   1.60485660E-01   6.78895075E-04   4.34860291E-04   6.35609917E-05   5.79187375E-16   5.51973922E-05   2.29837315E-05  
  43               1.46176032E+00   6.67253857E+02   8.38242349E-01   1.60483050E-01   6.78891254E-04   4.34857843E-04   6.35606339E-05   2.97394180E-15   5.51970815E-05   2.29833578E-05  
  44               1.66902389E+00   6.92884420E+02   8.38244528E-01   1.60480873E-01   6.78888152E-04   4.34855856E-04   6.35603435E-05   1.20938879E-14   5.51968293E-05   2.29830460E-05  
  45               1.90326985E+00   7.22035235E+02   8.38246864E-01   1.60478532E-01   6.78885048E-04   4.34853868E-04   6.35600529E-05   5.31076666E-14   5.51965770E-05   2.29827107E-05  
  46               2.16774658E+00   7.49163102E+02   8.38248592E-01   1.60476766E-01   6.78883217E-04   4.34852695E-04   6.35598814E-05   1.88353652E-13   5.51964281E-05   2.29824577E-05  
  47               2.46591092E+00   7.80039334E+02   8.38250214E-01   1.60474940E-01   6.78881927E-04   4.34851869E-04   6.35597606E-05   7.18610684E-13   5.51963232E-05   2.29821960E-05  
  48               2.80212351E+00   8.08730758E+02   8.38251275E-01   1.60473616E-01   6.78882402E-04   4.34852173E-04   6.35598051E-05   2.25851672E-12   5.51963618E-05   2.29820060E-05  
  49               3.18094534E+00   8.41446816E+02   8.38252552E-01   1.60472323E-01   6.78886521E-04   4.34854812E-04   6.35601908E-05   7.61715231E-12   5.51966968E-05   2.29818200E-05  
  50               3.60696102E+00   8.71725304E+02   8.38253422E-01   1.60471418E-01   6.78891598E-04   4.34858063E-04   6.35606662E-05   2.14716018E-11   5.51971095E-05   2.29870902E-05  
  51               4.08549275E+00   9.06218353E+02   8.38254275E-01   1.60470487E-01   6.78892914E-04   4.34858907E-04   6.35607901E-05   6.45930829E-11   5.51972165E-05   2.30039641E-05  
  52               4.62198104E+00   9.38019861E+02   8.38254729E-01   1.60469806E-01   6.78895144E-04   4.34860335E-04   6.35610023E-05   1.64731922E-10   5.51973978E-05   2.30474821E-05  
  53               5.22274323E+00   9.74218667E+02   8.38254925E-01   1.60469011E-01   6.78898531E-04   4.34862504E-04   6.35613355E-05   4.46192355E-10   5.51976732E-05   2.31859158E-05  
  54               5.89471346E+00   1.00746543E+03   8.38254255E-01   1.60468254E-01   6.78905077E-04   4.34866697E-04   6.35620246E-05   1.03833999E-09   5.51982054E-05   2.35048732E-05  
  55               6.64489575E+00   1.04527394E+03   8.38253580E-01   1.60467332E-01   6.78927305E-04   4.34880935E-04   6.35644167E-05   2.55477428E-09   5.52000127E-05   2.42867444E-05  
  56               7.48072144E+00   1.07982735E+03   8.38254410E-01   1.60466498E-01   6.78928531E-04   4.34881718E-04   6.35658104E-05   5.46426250E-09   5.52001127E-05   2.42865348E-05  
  57               8.41242323E+00   1.11917362E+03   8.38255819E-01   1.60465078E-01   6.78928407E-04   4.34881622E-04   6.35704092E-05   1.23282701E-08   5.52001043E-05   2.42861605E-05  
  58               9.45181604E+00   1.15363320E+03   8.38257431E-01   1.60463438E-01   6.78927669E-04   4.34881040E-04   6.35868405E-05   2.37937596E-08   5.52000562E-05   2.42856943E-05  
  59               1.06143532E+01   1.18982499E+03   8.38259826E-01   1.60460969E-01   6.78924754E-04   4.34878606E-04   6.36378327E-05   4.55649965E-08   5.51998805E-05   2.42849745E-05  
  60               1.19156578E+01   1.22200400E+03   8.38262364E-01   1.60458252E-01   6.78918842E-04   4.34872108E-04   6.37861369E-05   7.79321284E-08   5.51996944E-05   2.42841281E-05  
  61               1.33716104E+01   1.25659609E+03   8.38265868E-01   1.60454328E-01   6.78901272E-04   4.34850374E-04   6.41689343E-05   1.34802548E-07   5.51994096E-05   2.42828759E-05  
  62               1.49984557E+01   1.28762971E+03   8.38268992E-01   1.60450312E-01   6.78848722E-04   4.34778626E-04   6.50846805E-05   2.13239285E-07   5.51993245E-05   2.42814820E-05  
  63               1.68178256E+01   1.32176483E+03   8.38272884E-01   1.60444657E-01   6.78689990E-04   4.34559798E-04   6.70570419E-05   3.45557907E-07   5.51994295E-05   2.42794567E-05  
  64               1.88529246E+01   1.35281344E+03   8.38275470E-01   1.60439110E-01   6.78231977E-04   4.33929776E-04   7.08856059E-05   5.21068993E-07   5.52003052E-05   2.42772424E-05  
  65               2.11265235E+01   1.38767533E+03   8.38278758E-01   1.60431486E-01   6.77046271E-04   4.32326904E-04   7.76639858E-05   8.12125999E-07   5.52019582E-05   2.42737512E-05  
  66               2.36660483E+01   1.42003481E+03   8.38281641E-01   1.60424432E-01   6.74235772E-04   4.28642159E-04   8.78418411E-05   1.19509665E-06   5.52046159E-05   2.42703930E-05  
  67               2.65023312E+01   1.45694411E+03   8.38288616E-01   1.60415508E-01   6.68345886E-04   4.21197454E-04   1.02407667E-04   1.82821675E-06   5.52074410E-05   2.42629285E-05  
  68               2.96682288E+01   1.49194296E+03   8.38300561E-01   1.60408392E-01   6.58012427E-04   4.08992388E-04   1.18829407E-04   2.66982546E-06   5.52090452E-05   2.42578447E-05  
  69               3.32085897E+01   1.53201231E+03   8.38320839E-01   1.60400064E-01   6.41970889E-04   3.90888838E-04   1.39525218E-04   4.05414433E-06   5.52093574E-05   2.42302521E-05  
  70               3.71700929E+01   1.57053918E+03   8.38341641E-01   1.60393040E-01   6.23326986E-04   3.71373403E-04   1.59224511E-04   5.91072511E-06   5.52075759E-05   2.42218705E-05  
  71               4.15812571E+01   1.61429710E+03   8.38367913E-01   1.60384723E-01   6.02050145E-04   3.47220369E-04   1.83578833E-04   8.91924872E-06   5.52086367E-05   2.40607796E-05  
  72               4.64422440E+01   1.65668988E+03   8.38376781E-01   1.60374418E-01   5.80897250E-04   3.25330959E-04   2.05309317E-04   1.29701418E-05   5.52051506E-05   2.40438205E-05  
  73               5.17040084E+01   1.70440062E+03   8.38391203E-01   1.60364331E-01   5.70260850E-04   2.95903764E-04   2.34650817E-04   1.94424601E-05   5.52268173E-05   2.30415073E-05  
  74               5.73224896E+01   1.75122420E+03   8.38411901E-01   1.60355627E-01   5.47647295E-04   2.71893306E-04   2.58505949E-04   2.82730808E-05   5.52224444E-05   2.29953175E-05  
  75               6.32422143E+01   1.79759146E+03   8.38421511E-01   1.60346375E-01   5.28773446E-04   2.49267208E-04   2.80958934E-04   4.01696155E-05   5.52148909E-05   2.29059094E-05  
  76               6.93068815E+01   1.84083389E+03   8.38414924E-01   1.60336853E-01   5.18104193E-04   2.29150764E-04   3.00894378E-04   5.47504973E-05   5.52037044E-05   2.27302985E-05  
  77               7.52389029E+01   1.88100600E+03   8.38385543E-01   1.60325506E-01   5.17882244E-04   2.09629802E-04   3.20230730E-04   7.20614078E-05   5.51841134E-05   2.24193085E-05  
  78               8.16069677E+01   1.92069222E+03   8.38326502E-01   1.60311395E-01   5.32119110E-04   1.89222748E-04   3.40450216E-04   9.33248271E-05   5.51531244E-05   2.19399257E-05  
  79               8.75338070E+01   1.95604118E+03   8.38275860E-01   1.60300655E-01   5.48523199E-04   1.71801145E-04   3.57710298E-04   1.16451226E-04   5.51139878E-05   2.15332782E-05  
  80               9.27601394E+01   1.98509205E+03   8.38266117E-01   1.60296267E-01   5.40372329E-04   1.63483354E-04   3.65872224E-04   1.38727605E-04   5.50446519E-05   2.15111842E-05  
  81               9.85472271E+01   2.01631061E+03   8.38251431E-01   1.60291413E-01   5.32123164E-04   1.55058598E-04   3.74116330E-04   1.66511039E-04   5.49666778E-05   2.14855107E-05  
  82               1.04933624E+02   2.04856281E+03   8.38219897E-01   1.60284233E-01   5.24513012E-04   1.47260288E-04   3.81706353E-04   1.99696958E-04   5.48727025E-05   2.14583017E-05  
  83               1.10240786E+02   2.07455827E+03   8.38199333E-01   1.60279970E-01   5.18757572E-04   1.41338896E-04   3.87454634E-04   2.30255198E-04   5.48001783E-05   2.14348834E-05  
  84               1.14374868E+02   2.09375333E+03   8.38181565E-01   1.60276757E-01   5.14905941E-04   1.37348919E-04   3.91309514E-04   2.55062800E-04   5.47361073E-05   2.14175345E-05  
  85               1.19060433E+02   2.11520119E+03   8.38159174E-01   1.60273006E-01   5.10726867E-04   1.33026716E-04   3.95474079E-04   2.85368349E-04   5.46654482E-05   2.13967501E-05  
  86               1.24356685E+02   2.13827614E+03   8.38131730E-01   1.60268852E-01   5.06638608E-04   1.28763865E-04   3.99558041E-04   3.21014473E-04   5.45829877E-05   2.13740698E-05  
  87               1.30316811E+02   2.16359151E+03   8.38097546E-01   1.60264040E-01   5.02390541E-04   1.24309618E-04   4.03805631E-04   3.64205093E-04   5.44906873E-05   2.13475404E-05  
  88               1.36994226E+02   2.19063827E+03   8.38025503E-01   1.60252814E-01   4.98261380E-04   1.19943342E-04   4.07918284E-04   4.15218350E-04   5.43818381E-05   2.13173603E-05  
  89               1.42069585E+02   2.21066068E+03   8.37991195E-01   1.60248645E-01   4.95353355E-04   1.16872167E-04   4.10807372E-04   4.56585412E-04   5.43047531E-05   2.12941417E-05  
  90               1.45816861E+02   2.22494338E+03   8.37964849E-01   1.60245529E-01   4.93425819E-04   1.14823878E-04   4.12720245E-04   4.87963794E-04   5.42436381E-05   2.12772406E-05  
  91               1.50127610E+02   2.24113939E+03   8.37932969E-01   1.60241849E-01   4.91306513E-04   1.12563376E-04   4.14822431E-04   5.25629674E-04   5.41751956E-05   2.12572779E-05  
  92               1.55071877E+02   2.25909604E+03   8.37895063E-01   1.60237618E-01   4.89122239E-04   1.10216333E-04   4.16986869E-04   5.69931708E-04   5.40956135E-05   2.12346544E-05  
  93               1.60725785E+02   2.27912915E+03   8.37849463E-01   1.60232666E-01   4.86812980E-04   1.07718032E-04   4.19273182E-04   6.22774002E-04   5.40047823E-05   2.12083631E-05  
  94               1.67171370E+02   2.30121776E+03   8.37794984E-01   1.60226920E-01   4.84450313E-04   1.05136955E-04   4.21609583E-04   6.85337843E-04   5.39007267E-05   2.11782810E-05  
  95               1.74497756E+02   2.32540789E+03   8.37728080E-01   1.60219883E-01   4.82074625E-04   1.02510113E-04   4.23953437E-04   7.59265253E-04   5.37817443E-05   2.11439656E-05  
  96               1.82800074E+02   2.35190683E+03   8.37643542E-01   1.60211733E-01   4.84562734E-04   9.90009657E-05   4.27172599E-04   8.47200174E-04   5.36532645E-05   2.11239558E-05  
  97               1.92183621E+02   2.38039005E+03   8.37551810E-01   1.60202793E-01   4.82398690E-04   9.63873584E-05   4.29418883E-04   9.49971928E-04   5.35005713E-05   2.10802291E-05  
  98               2.02762390E+02   2.41136758E+03   8.37441944E-01   1.60192279E-01   4.80244648E-04   9.37313018E-05   4.31651372E-04   1.07244227E-03   5.33300548E-05   2.10297501E-05  
  99               2.14661018E+02   2.44432649E+03   8.37313164E-01   1.60180211E-01   4.78294530E-04   9.12272164E-05   4.33672595E-04   1.21517121E-03   5.31371723E-05   2.09736282E-05  
  100              2.28017046E+02   2.47976076E+03   8.37159969E-01   1.60166058E-01   4.76437809E-04   8.87516784E-05   4.35593340E-04   1.38430741E-03   5.29228389E-05   2.09095726E-05  
  101              2.42983056E+02   2.51710861E+03   8.36981499E-01   1.60149828E-01   4.74858411E-04   8.64857224E-05   4.37228136E-04   1.58051312E-03   5.26823133E-05   2.08389370E-05  
