# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  12               2.86592099E-03   6.69947763E+02   8.38506663E-01   1.60509272E-01   7.88124595E-14   5.28441046E-04   3.57699478E-04   6.03706565E-05   0.00000000E+00   0.00000000E+00  
  13               3.50063754E-03   6.78618700E+02   8.38506878E-01   1.60509054E-01   1.18200061E-13   5.28442193E-04   3.57700255E-04   6.03707876E-05   0.00000000E+00   0.00000000E+00  
  14               4.25783822E-03   6.90954215E+02   8.38507511E-01   1.60508219E-01   2.15232975E-13   5.28442155E-04   3.57700229E-04   6.03707832E-05   0.00000000E+00   0.00000000E+00  
  15               5.16117459E-03   6.99334826E+02   8.38507733E-01   1.60507990E-01   3.09613443E-13   5.28443490E-04   3.57701133E-04   6.03709357E-05   0.00000000E+00   0.00000000E+00  
  16               6.23872314E-03   7.11605196E+02   8.38508759E-01   1.60506966E-01   5.41523234E-13   5.28443372E-04   3.57701053E-04   6.03709223E-05   0.00000000E+00   0.00000000E+00  
  17               7.52371859E-03   7.20037662E+02   8.38509017E-01   1.60506701E-01   7.63032610E-13   5.28444846E-04   3.57702051E-04   6.03710907E-05   0.00000000E+00   0.00000000E+00  
  18               9.05555788E-03   7.32491976E+02   8.38510321E-01   1.60505395E-01   1.30141643E-12   5.28444478E-04   3.57701801E-04   6.03710486E-05   0.00000000E+00   0.00000000E+00  
  19               1.08807940E-02   7.41079234E+02   8.38510619E-01   1.60505088E-01   1.80672726E-12   5.28446102E-04   3.57702901E-04   6.03712341E-05   0.00000000E+00   0.00000000E+00  
  20               1.30543222E-02   7.53937212E+02   8.38512290E-01   1.60503412E-01   3.03874472E-12   5.28445221E-04   3.57702304E-04   6.03711334E-05   0.00000000E+00   0.00000000E+00  
  21               1.56410215E-02   7.63070158E+02   8.38512747E-01   1.60502940E-01   4.23192562E-12   5.28446788E-04   3.57703365E-04   6.03713124E-05   0.00000000E+00   0.00000000E+00  
  22               1.87188765E-02   7.76656325E+02   8.38514987E-01   1.60500686E-01   7.11250982E-12   5.28444948E-04   3.57702120E-04   6.03711023E-05   0.00000000E+00   0.00000000E+00  
  23               2.23797549E-02   7.86521166E+02   8.38515716E-01   1.60499925E-01   9.99114228E-12   5.28446469E-04   3.57703149E-04   6.03712760E-05   0.00000000E+00   0.00000000E+00  
  24               2.67314987E-02   8.01124836E+02   8.38518823E-01   1.60496776E-01   1.69279654E-11   5.28443223E-04   3.57700952E-04   6.03709052E-05   0.00000000E+00   0.00000000E+00  
  25               3.19001908E-02   8.12167749E+02   8.38520146E-01   1.60495375E-01   2.43349757E-11   5.28444919E-04   3.57702100E-04   6.03710990E-05   0.00000000E+00   0.00000000E+00  
  26               3.80328979E-02   8.28106921E+02   8.38524602E-01   1.60490789E-01   4.18646804E-11   5.28439360E-04   3.57698337E-04   6.03704638E-05   0.00000000E+00   0.00000000E+00  
  27               4.52993356E-02   8.40504242E+02   8.38526833E-01   1.60488338E-01   6.16224675E-11   5.28442620E-04   3.57700544E-04   6.03708364E-05   0.00000000E+00   0.00000000E+00  
  28               5.38952105E-02   8.58093897E+02   8.38533259E-01   1.60481509E-01   1.08141192E-10   5.28433626E-04   3.57694455E-04   6.03698088E-05   0.00000000E+00   0.00000000E+00  
  29               6.40446832E-02   8.72304138E+02   8.38537287E-01   1.60477185E-01   1.64482037E-10   5.28437880E-04   3.57697335E-04   6.03702948E-05   0.00000000E+00   0.00000000E+00  
  30               7.60029751E-02   8.91900091E+02   8.38546312E-01   1.60466927E-01   2.95403575E-10   5.28424331E-04   3.57688164E-04   6.03687470E-05   0.00000000E+00   0.00000000E+00  
  31               9.00567449E-02   9.08181150E+02   8.38552096E-01   1.60459789E-01   4.63747438E-10   5.28413953E-04   3.57681139E-04   6.03675613E-05   0.00000000E+00   0.00000000E+00  
  32               1.06524000E-01   9.30164250E+02   8.38566576E-01   1.60445349E-01   8.53588862E-10   5.28394177E-04   3.57667752E-04   6.03653020E-05   0.00000000E+00   0.00000000E+00  
  33               1.25784906E-01   9.49070851E+02   8.38577434E-01   1.60434523E-01   1.39113291E-09   5.28377957E-04   3.57656774E-04   6.03634490E-05   0.00000000E+00   0.00000000E+00  
  34               1.48281082E-01   9.73926210E+02   8.38596473E-01   1.60415539E-01   2.62699848E-09   5.28351496E-04   3.57638862E-04   6.03604260E-05   0.00000000E+00   6.90007516E-16  
  35               1.74495186E-01   9.95900628E+02   8.38610988E-01   1.60401072E-01   4.43592328E-09   5.28329760E-04   3.57624149E-04   6.03579429E-05   4.77308582E-16   2.79624724E-15  
  36               2.04951462E-01   1.02410698E+03   8.38632891E-01   1.60379238E-01   8.57325230E-09   5.28299008E-04   3.57603333E-04   6.03544296E-05   2.54554783E-15   1.63350135E-14  
  37               2.40211156E-01   1.04967166E+03   8.38649354E-01   1.60362835E-01   1.49616302E-08   5.28274401E-04   3.57586676E-04   6.03516184E-05   1.04605592E-14   7.25903075E-14  
  38               2.80873380E-01   1.08163333E+03   8.38670719E-01   1.60341536E-01   2.93985973E-08   5.28244275E-04   3.57566282E-04   6.03481765E-05   5.83071283E-14   4.43847622E-13  
  39               3.27537142E-01   1.11111284E+03   8.38686132E-01   1.60326159E-01   5.25246873E-08   5.28221520E-04   3.57550874E-04   6.03455762E-05   2.53471960E-13   2.09134033E-12  
  40               3.80824499E-01   1.14713212E+03   8.38703591E-01   1.60308703E-01   1.03922649E-07   5.28197061E-04   3.57534303E-04   6.03427802E-05   1.42047277E-12   1.28585232E-11  
  41               4.41542150E-01   1.18089084E+03   8.38715537E-01   1.60296699E-01   1.88378893E-07   5.28179796E-04   3.57522583E-04   6.03408031E-05   6.30170657E-12   6.18997801E-11  
  42               5.10614734E-01   1.22123510E+03   8.38727336E-01   1.60284724E-01   3.71364427E-07   5.28163517E-04   3.57511508E-04   6.03389309E-05   3.40492471E-11   3.66540103E-10  
  43               5.88958324E-01   1.25924385E+03   8.38734712E-01   1.60277021E-01   6.72011128E-07   5.28153220E-04   3.57504574E-04   6.03377241E-05   1.46386459E-10   1.70855889E-09  
  44               6.77491237E-01   1.30351411E+03   8.38740889E-01   1.60270145E-01   1.29466572E-06   5.28145066E-04   3.57499731E-04   6.03367216E-05   7.22243833E-10   9.20650831E-09  
  45               7.77080602E-01   1.34521761E+03   8.38743833E-01   1.60265899E-01   2.29395491E-06   5.28141767E-04   3.57501419E-04   6.03361878E-05   2.86724242E-09   3.95002813E-08  
  46               8.88576330E-01   1.39281838E+03   8.38744799E-01   1.60262277E-01   4.25550266E-06   5.28144354E-04   3.57518593E-04   6.03361554E-05   1.25251415E-08   1.87459138E-07  
  47               1.01327727E+00   1.43782335E+03   8.38741024E-01   1.60259562E-01   7.30867258E-06   5.28153559E-04   3.57579869E-04   6.03365586E-05   4.50474103E-08   7.25424086E-07  
  48               1.15239246E+00   1.48922605E+03   8.38722359E-01   1.60255097E-01   1.31085742E-05   5.28194136E-04   3.57769721E-04   6.03400254E-05   1.76060286E-07   3.06554507E-06  
  49               1.30588444E+00   1.54057115E+03   8.38711362E-01   1.60255881E-01   2.25562376E-05   5.28381968E-04   3.58342891E-04   6.03595467E-05   4.45659435E-07   1.87294514E-05  
  50               1.47277538E+00   1.59135559E+03   8.38692592E-01   1.60253535E-01   3.72134107E-05   5.28443070E-04   3.59342989E-04   6.03636837E-05   2.53238106E-06   1.97781940E-05  
  51               1.64732290E+00   1.63965129E+03   8.38652747E-01   1.60249717E-01   5.81035122E-05   5.28557236E-04   3.61296143E-04   6.03733129E-05   1.05453828E-05   2.36232021E-05  
  52               1.82446770E+00   1.68481634E+03   8.38588668E-01   1.60245591E-01   8.60198062E-05   5.28828516E-04   3.64225393E-04   6.04011999E-05   3.05847154E-05   3.32765522E-05  
  53               1.99548360E+00   1.72509540E+03   8.38503526E-01   1.60242548E-01   1.19814305E-04   5.29232223E-04   3.68330040E-04   6.04443446E-05   6.57184309E-05   5.04644342E-05  
  54               2.14313512E+00   1.75783396E+03   8.38468760E-01   1.60239172E-01   1.55011355E-04   5.29425011E-04   3.71166485E-04   6.04640687E-05   6.56490418E-05   5.05397126E-05  
  55               2.26137579E+00   1.78261091E+03   8.38437823E-01   1.60236263E-01   1.87077510E-04   5.29437463E-04   3.72981513E-04   6.04636844E-05   6.55945424E-05   5.05954741E-05  
  56               2.39564518E+00   1.80966858E+03   8.38398694E-01   1.60232669E-01   2.28313739E-04   5.29441542E-04   3.74498710E-04   6.04628664E-05   6.55334241E-05   5.06552540E-05  
  57               2.54841515E+00   1.83880877E+03   8.38319955E-01   1.60222594E-01   2.80892710E-04   5.29416585E-04   3.75312369E-04   6.04602848E-05   6.54628910E-05   5.07166002E-05  
  58               2.66967556E+00   1.86112454E+03   8.38275846E-01   1.60218612E-01   3.27730942E-04   5.29863714E-04   3.76066054E-04   6.05128986E-05   6.54093130E-05   5.07640901E-05  
  59               2.76098701E+00   1.87724545E+03   8.38240935E-01   1.60215518E-01   3.65395056E-04   5.29848909E-04   3.76416935E-04   6.05119280E-05   6.53695617E-05   5.07979737E-05  
  60               2.86664665E+00   1.89554426E+03   8.38197410E-01   1.60211678E-01   4.12494118E-04   5.29840217E-04   3.76678704E-04   6.05106435E-05   6.53238096E-05   5.08360207E-05  
  61               2.98825612E+00   1.91572912E+03   8.38144330E-01   1.60207012E-01   4.70052329E-04   5.29837939E-04   3.76842665E-04   6.05089979E-05   6.52719292E-05   5.08774554E-05  
  62               3.12740383E+00   1.93818377E+03   8.38078268E-01   1.60201220E-01   5.41778188E-04   5.29840513E-04   3.76914854E-04   6.05068658E-05   6.52130616E-05   5.09229434E-05  
  63               3.28556612E+00   1.96251526E+03   8.37997760E-01   1.60194180E-01   6.29254373E-04   5.29845320E-04   3.76916016E-04   6.05041863E-05   6.51472353E-05   5.09716375E-05  
  64               3.46400583E+00   1.98898044E+03   8.37898463E-01   1.60185501E-01   7.37270029E-04   5.29848130E-04   3.76851602E-04   6.05007614E-05   6.50737962E-05   5.10232565E-05  
  65               3.66523315E+00   2.01726594E+03   8.37777650E-01   1.60174950E-01   8.68711597E-04   5.29844355E-04   3.76750044E-04   6.04962556E-05   6.49924598E-05   5.10772522E-05  
  66               3.89290315E+00   2.04786127E+03   8.37627831E-01   1.60161871E-01   1.03171152E-03   5.29830782E-04   3.76627799E-04   6.04903806E-05   6.49017142E-05   5.11342676E-05  
  67               4.14963726E+00   2.08035316E+03   8.37445035E-01   1.60145918E-01   1.23058216E-03   5.29804599E-04   3.76493041E-04   6.04827597E-05   6.48014083E-05   5.11930523E-05  
  68               4.43829561E+00   2.11498990E+03   8.37220098E-01   1.60126292E-01   1.47528970E-03   5.29762944E-04   3.76345600E-04   6.04727663E-05   6.46905100E-05   5.12535720E-05  
  69               4.76201093E+00   2.15132804E+03   8.36947758E-01   1.60102534E-01   1.77155659E-03   5.29703705E-04   3.76185647E-04   6.04598414E-05   6.45688727E-05   5.13143143E-05  
  70               5.12423576E+00   2.18958445E+03   8.36616159E-01   1.60073610E-01   2.13228071E-03   5.29623866E-04   3.76009178E-04   6.04432873E-05   6.44354016E-05   5.13748501E-05  
  71               5.52877999E+00   2.22930955E+03   8.36218892E-01   1.60038962E-01   2.56443344E-03   5.29521169E-04   3.75815408E-04   6.04227387E-05   6.42899396E-05   5.14333222E-05  
  72               5.97986958E+00   2.27067194E+03   8.35741782E-01   1.59997354E-01   3.08343074E-03   5.29391924E-04   3.75600731E-04   6.03977926E-05   6.41313681E-05   5.14887066E-05  
  73               6.48218850E+00   2.31320037E+03   8.35176517E-01   1.59947850E-01   3.69609485E-03   5.29231937E-04   3.75435955E-04   6.03678940E-05   6.39594333E-05   5.15385214E-05  
  74               7.04054777E+00   2.35705368E+03   8.34502546E-01   1.59889595E-01   4.41993149E-03   5.29046922E-04   3.81569100E-04   6.03351976E-05   6.37732799E-05   5.16195978E-05  
  75               7.66075297E+00   2.40178769E+03   8.33729433E-01   1.59822182E-01   5.26075571E-03   5.28820767E-04   3.81402914E-04   6.02955676E-05   6.35728387E-05   5.16522514E-05  
  76               8.34962987E+00   2.44761165E+03   8.32830706E-01   1.59743823E-01   6.23827177E-03   5.28555374E-04   3.81137255E-04   6.02502776E-05   6.33566787E-05   5.16723636E-05  
  77               9.11430334E+00   2.49412079E+03   8.31802665E-01   1.59654194E-01   7.35645422E-03   5.28248827E-04   3.80821768E-04   6.01986973E-05   6.31247820E-05   5.16764752E-05  
  78               9.96283149E+00   2.54149646E+03   8.30627256E-01   1.59551720E-01   8.63493604E-03   5.27896035E-04   3.80453494E-04   6.01400515E-05   6.28759077E-05   5.16610281E-05  
  79               1.09039782E+01   2.58933269E+03   8.29305411E-01   1.59436484E-01   1.00726960E-02   5.27496834E-04   3.80035855E-04   6.00740067E-05   6.26102457E-05   5.16218949E-05  
  80               1.19473955E+01   2.63782370E+03   8.27819598E-01   1.59306957E-01   1.16887974E-02   5.27046156E-04   3.79565440E-04   5.99997024E-05   6.23266287E-05   5.15543834E-05  
  81               1.31036259E+01   2.68660763E+03   8.26175189E-01   1.59163611E-01   1.34773905E-02   5.26545049E-04   3.79047052E-04   5.99168206E-05   6.20254174E-05   5.14537538E-05  
  82               1.43841650E+01   2.73584389E+03   8.24357936E-01   1.59005202E-01   1.54539665E-02   5.25989209E-04   3.78478361E-04   5.98244003E-05   6.17056843E-05   5.13142112E-05  
  83               1.58015515E+01   2.78519119E+03   8.22379743E-01   1.58832770E-01   1.76055671E-02   5.25381457E-04   3.77866567E-04   5.97220937E-05   6.13680717E-05   5.11306760E-05  
  84               1.73693684E+01   2.83488251E+03   8.20224717E-01   1.58644929E-01   1.99494721E-02   5.24716897E-04   3.77208936E-04   5.96085274E-05   6.10115960E-05   5.08961157E-05  
  85               1.91021507E+01   2.88460993E+03   8.17909541E-01   1.58443136E-01   2.24675245E-02   5.23999599E-04   3.76514599E-04   5.94830546E-05   6.06371397E-05   5.06052508E-05  
  86               2.10154679E+01   2.93457051E+03   8.15421567E-01   1.58226288E-01   2.51734729E-02   5.23225406E-04   3.75782234E-04   5.93437195E-05   6.02440172E-05   5.02503314E-05  
  87               2.31259764E+01   2.98445777E+03   8.12784382E-01   1.57996443E-01   2.80416486E-02   5.22400210E-04   3.75023546E-04   5.91892678E-05   5.98334599E-05   4.98267326E-05  
  88               2.54514267E+01   3.03453111E+03   8.09981531E-01   1.57752166E-01   3.10899408E-02   5.21518599E-04   3.74235796E-04   5.90163679E-05   5.94047114E-05   4.93259682E-05  
  89               2.80093160E+01   3.08438815E+03   8.07050274E-01   1.57496706E-01   3.42778085E-02   5.20590209E-04   3.73435076E-04   5.88228440E-05   5.89598373E-05   4.87459914E-05  
  90               3.08176595E+01   3.13430217E+03   8.03972657E-01   1.57228498E-01   3.76247694E-02   5.19609071E-04   3.72617176E-04   5.86032731E-05   5.84983301E-05   4.80789922E-05  
  91               3.38957675E+01   3.18391175E+03   8.00789353E-01   1.56951088E-01   4.10865704E-02   5.18585622E-04   3.71798220E-04   5.83533289E-05   5.80223841E-05   4.73257491E-05  
  92               3.72645767E+01   3.23356731E+03   7.97473973E-01   1.56662174E-01   4.46919028E-02   5.17511240E-04   3.70969404E-04   5.80637705E-05   5.75311222E-05   4.64787839E-05  
  93               4.09470701E+01   3.28285962E+03   7.94078045E-01   1.56366249E-01   4.83847084E-02   5.16399149E-04   3.70149050E-04   5.77272465E-05   5.70270402E-05   4.55436334E-05  
  94               4.49685261E+01   3.33222076E+03   7.90564370E-01   1.56060069E-01   5.22054303E-02   5.15237316E-04   3.69322221E-04   5.73285416E-05   5.65087488E-05   4.45132394E-05  
  95               4.93567626E+01   3.38126442E+03   7.86986967E-01   1.55748341E-01   5.60953018E-02   5.14039309E-04   3.68506120E-04   5.68552751E-05   5.59786582E-05   4.33972600E-05  
  96               5.41424775E+01   3.43046031E+03   7.83300226E-01   1.55427087E-01   6.01039088E-02   5.12790288E-04   3.67679919E-04   5.62834019E-05   5.54350266E-05   4.21895402E-05  
  97               5.93596820E+01   3.47938995E+03   7.79566282E-01   1.55101722E-01   6.41636527E-02   5.11505675E-04   3.66861914E-04   5.55941811E-05   5.48804054E-05   4.09050286E-05  
  98               6.50457825E+01   3.52857407E+03   7.75728778E-01   1.54767329E-01   6.83358022E-02   5.10167086E-04   3.66024158E-04   5.47509364E-05   5.43126473E-05   3.95380753E-05  
  99               7.12417296E+01   3.57758251E+03   7.71854829E-01   1.54429757E-01   7.25473365E-02   5.08790873E-04   3.65185434E-04   5.37271261E-05   5.37343763E-05   3.81081609E-05  
  100              7.79929900E+01   3.62695166E+03   7.67881288E-01   1.54083494E-01   7.68668982E-02   5.07356182E-04   3.64312029E-04   5.24704820E-05   5.31432476E-05   3.66106436E-05  
  101              8.53501624E+01   3.67621848E+03   7.63883721E-01   1.53735124E-01   8.12122721E-02   5.05881176E-04   3.63425971E-04   5.09489388E-05   5.25420132E-05   3.50693546E-05  
