# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                N2               H2S             
  11               4.48410187E-03   2.15681359E+02   8.38306186E-01   1.60508304E-01   5.93463308E-04   3.53543127E-04   1.47268327E-04   8.74300467E-50   5.70838685E-05   2.29877080E-05  
  12               5.40334361E-03   2.22934152E+02   8.38306185E-01   1.60508303E-01   5.93464200E-04   3.53543658E-04   1.47268548E-04   4.11647660E-48   5.70839543E-05   2.29877080E-05  
  13               6.47335479E-03   2.30409706E+02   8.38306190E-01   1.60508304E-01   5.93461431E-04   3.53542009E-04   1.47267861E-04   1.69344188E-46   5.70836880E-05   2.29877081E-05  
  14               7.71886653E-03   2.37368972E+02   8.38306185E-01   1.60508303E-01   5.93464268E-04   3.53543699E-04   1.47268565E-04   4.33071028E-45   5.70839609E-05   2.29877080E-05  
  15               9.16881698E-03   2.44523507E+02   8.38306185E-01   1.60508303E-01   5.93464271E-04   3.53543700E-04   1.47268565E-04   1.00058344E-43   5.70839611E-05   2.29877080E-05  
  16               1.08574563E-02   2.51312510E+02   8.38306185E-01   1.60508303E-01   5.93464315E-04   3.53543727E-04   1.47268577E-04   1.65783722E-42   5.70839654E-05   2.29877080E-05  
  17               1.28239519E-02   2.58483050E+02   8.38306185E-01   1.60508303E-01   5.93464338E-04   3.53543741E-04   1.47268582E-04   2.74536307E-41   5.70839676E-05   2.29877080E-05  
  18               1.51139168E-02   2.65370512E+02   8.38306185E-01   1.60508303E-01   5.93464361E-04   3.53543754E-04   1.47268588E-04   3.50708909E-40   5.70839698E-05   2.29877080E-05  
  19               1.77803006E-02   2.72680195E+02   8.38306185E-01   1.60508303E-01   5.93464383E-04   3.53543767E-04   1.47268593E-04   4.55868255E-39   5.70839719E-05   2.29877080E-05  
  20               2.08841769E-02   2.79807933E+02   8.38306185E-01   1.60508303E-01   5.93464406E-04   3.53543781E-04   1.47268599E-04   4.86272403E-38   5.70839742E-05   2.29877080E-05  
  21               2.44961712E-02   2.87418817E+02   8.38306185E-01   1.60508303E-01   5.93464431E-04   3.53543796E-04   1.47268605E-04   5.36170219E-37   5.70839765E-05   2.29877080E-05  
  22               2.86989234E-02   2.94826187E+02   8.38306185E-01   1.60508303E-01   5.93464456E-04   3.53543811E-04   1.47268612E-04   4.89783270E-36   5.70839790E-05   2.29877080E-05  
  23               3.35884801E-02   3.02720253E+02   8.38306185E-01   1.60508303E-01   5.93464483E-04   3.53543827E-04   1.47268618E-04   4.60183101E-35   5.70839815E-05   2.29877080E-05  
  24               3.92752454E-02   3.10515779E+02   8.38306184E-01   1.60508303E-01   5.93464512E-04   3.53543844E-04   1.47268625E-04   3.74498105E-34   5.70839843E-05   2.29877080E-05  
  25               4.58858728E-02   3.18938381E+02   8.38306184E-01   1.60508303E-01   5.93464541E-04   3.53543861E-04   1.47268633E-04   3.22451459E-33   5.70839871E-05   2.29877079E-05  
  26               5.35656580E-02   3.27366540E+02   8.38306184E-01   1.60508303E-01   5.93464575E-04   3.53543881E-04   1.47268641E-04   2.48094903E-32   5.70839904E-05   2.29877079E-05  
  27               6.24830418E-02   3.36425882E+02   8.38306184E-01   1.60508303E-01   5.93464607E-04   3.53543901E-04   1.47268649E-04   1.98913131E-31   5.70839935E-05   2.29877079E-05  
  28               7.28318742E-02   3.45508903E+02   8.38306183E-01   1.60508302E-01   5.93464649E-04   3.53543926E-04   1.47268659E-04   1.43282737E-30   5.70839975E-05   2.29877078E-05  
  29               8.48368291E-02   3.55327557E+02   8.38306183E-01   1.60508301E-01   5.93464683E-04   3.53543946E-04   1.47268668E-04   1.08402690E-29   5.70840008E-05   2.29877077E-05  
  30               9.87553925E-02   3.65385306E+02   8.38306173E-01   1.60508298E-01   5.93464743E-04   3.53543982E-04   1.47268683E-04   7.68543625E-29   5.70840066E-05   2.29877072E-05  
  31               1.14880334E-01   3.76400951E+02   8.38306176E-01   1.60508295E-01   5.93464767E-04   3.53543996E-04   1.47268689E-04   5.84370453E-28   5.70840089E-05   2.29877068E-05  
  32               1.33543242E-01   3.87816783E+02   8.38306179E-01   1.60508291E-01   5.93464972E-04   3.53544118E-04   1.47268740E-04   4.23220117E-27   5.70840286E-05   2.29877062E-05  
  33               1.55115314E-01   4.00309168E+02   8.38305928E-01   1.60508235E-01   5.93465008E-04   3.53544140E-04   1.47268748E-04   3.25658338E-26   5.70840320E-05   2.29876981E-05  
  34               1.80007278E-01   4.13364516E+02   8.38305966E-01   1.60508197E-01   5.93464677E-04   3.53543942E-04   1.47268666E-04   2.40736796E-25   5.70840001E-05   2.29876928E-05  
  35               2.08671303E-01   4.27713125E+02   8.38305983E-01   1.60508170E-01   5.93469060E-04   3.53546553E-04   1.47269754E-04   1.89112276E-24   5.70844218E-05   2.29876889E-05  
  36               2.41629200E-01   4.42890594E+02   8.38306016E-01   1.60508120E-01   5.93469054E-04   3.53546550E-04   1.47269753E-04   1.44775255E-23   5.70844212E-05   2.29876817E-05  
  37               2.79456786E-01   4.59663588E+02   8.38305711E-01   1.60507959E-01   5.93469007E-04   3.53546522E-04   1.47269741E-04   1.17835608E-22   5.70844167E-05   2.29876587E-05  
  38               3.22762762E-01   4.77838967E+02   8.38302790E-01   1.60507526E-01   5.93469718E-04   3.53546945E-04   1.47269917E-04   9.69891256E-22   5.70844851E-05   2.29875966E-05  
  39               3.72134317E-01   4.99448352E+02   8.38303512E-01   1.60506805E-01   5.93469340E-04   3.53546720E-04   1.47269824E-04   9.82500261E-21   5.70844488E-05   2.29874934E-05  
  40               4.28270202E-01   5.20142207E+02   8.38304168E-01   1.60506057E-01   5.93516328E-04   3.53574713E-04   1.47281484E-04   7.48581114E-20   5.70889684E-05   2.29873863E-05  
  41               4.92110765E-01   5.43087353E+02   8.38305493E-01   1.60504736E-01   5.93514742E-04   3.53573768E-04   1.47281090E-04   5.95689220E-19   5.70888158E-05   2.29871971E-05  
  42               5.64704623E-01   5.65088869E+02   8.38307214E-01   1.60503021E-01   5.93512005E-04   3.53572137E-04   1.47280411E-04   3.69252879E-18   5.70885525E-05   2.29869514E-05  
  43               6.47182618E-01   5.89528787E+02   8.38309643E-01   1.60500599E-01   5.93508047E-04   3.53569779E-04   1.47279429E-04   2.39676530E-17   5.70881719E-05   2.29866046E-05  
  44               7.40747922E-01   6.12920137E+02   8.38312094E-01   1.60498157E-01   5.93503823E-04   3.53567263E-04   1.47278381E-04   1.24080478E-16   5.70877656E-05   2.29862548E-05  
  45               8.46700955E-01   6.38888774E+02   8.38314876E-01   1.60495384E-01   5.93499079E-04   3.53564436E-04   1.47277203E-04   6.71035048E-16   5.70873092E-05   2.29858577E-05  
  46               9.66726199E-01   6.63730544E+02   8.38317216E-01   1.60493051E-01   5.93494923E-04   3.53561961E-04   1.47276172E-04   2.96232500E-15   5.70869095E-05   2.29855235E-05  
  47               1.10269967E+00   6.91382689E+02   8.38319566E-01   1.60490705E-01   5.93490872E-04   3.53559548E-04   1.47275167E-04   1.36934920E-14   5.70865199E-05   2.29851875E-05  
  48               1.25654299E+00   7.17807799E+02   8.38321353E-01   1.60488908E-01   5.93487709E-04   3.53557663E-04   1.47274382E-04   5.26474334E-14   5.70862155E-05   2.29849302E-05  
  49               1.43022883E+00   7.47165060E+02   8.38323026E-01   1.60487192E-01   5.93484928E-04   3.53556007E-04   1.47273692E-04   2.10937056E-13   5.70859481E-05   2.29846844E-05  
  50               1.62583448E+00   7.75109328E+02   8.38324102E-01   1.60485909E-01   5.93483102E-04   3.53554919E-04   1.47273239E-04   7.12664144E-13   5.70857725E-05   2.29845004E-05  
  51               1.84615143E+00   8.06145299E+02   8.38325066E-01   1.60484693E-01   5.93485095E-04   3.53556106E-04   1.47273733E-04   2.50419895E-12   5.70859641E-05   2.29843259E-05  
  52               2.09449922E+00   8.35726624E+02   8.38325909E-01   1.60483842E-01   5.93484683E-04   3.53555860E-04   1.47273631E-04   7.56038166E-12   5.70859245E-05   2.29842030E-05  
  53               2.37421031E+00   8.68591310E+02   8.38326691E-01   1.60483025E-01   5.93486640E-04   3.53557026E-04   1.47274116E-04   2.37043933E-11   5.70861127E-05   2.29911376E-05  
  54               2.68854317E+00   8.99829975E+02   8.38327212E-01   1.60482409E-01   5.93485999E-04   3.53556644E-04   1.47273958E-04   6.46214559E-11   5.70860511E-05   2.30096835E-05  
  55               3.04066881E+00   9.34374634E+02   8.38327599E-01   1.60481750E-01   5.93485775E-04   3.53556511E-04   1.47273905E-04   1.81780210E-10   5.70860296E-05   2.30699906E-05  
  56               3.43431142E+00   9.67072830E+02   8.38327488E-01   1.60481110E-01   5.93487023E-04   3.53557254E-04   1.47274226E-04   4.49380463E-10   5.70861496E-05   2.32243131E-05  
  57               3.87426144E+00   1.00317997E+03   8.38326877E-01   1.60480212E-01   5.93491893E-04   3.53560156E-04   1.47275487E-04   1.14363455E-09   5.70866181E-05   2.36677896E-05  
  58               4.36602508E+00   1.03738303E+03   8.38326594E-01   1.60479237E-01   5.93505333E-04   3.53568162E-04   1.47279046E-04   2.59436614E-09   5.70879108E-05   2.42885388E-05  
  59               4.91528338E+00   1.07512523E+03   8.38328095E-01   1.60477747E-01   5.93502459E-04   3.53566447E-04   1.47279198E-04   6.04866789E-09   5.70876347E-05   2.42882102E-05  
  60               5.52797512E+00   1.11084795E+03   8.38330204E-01   1.60475645E-01   5.93498036E-04   3.53563792E-04   1.47281407E-04   1.27103630E-08   5.70872116E-05   2.42877315E-05  
  61               6.21033603E+00   1.15012705E+03   8.38333891E-01   1.60471949E-01   5.93490685E-04   3.53559290E-04   1.47291069E-04   2.73470185E-08   5.70865192E-05   2.42868842E-05  
  62               6.96979567E+00   1.18729895E+03   8.38338875E-01   1.60466918E-01   5.93480223E-04   3.53552302E-04   1.47327575E-04   5.35983206E-08   5.70856033E-05   2.42856982E-05  
  63               7.81722885E+00   1.22362146E+03   8.38345345E-01   1.60460306E-01   5.93463778E-04   3.53538618E-04   1.47444393E-04   9.90623521E-08   5.70844848E-05   2.42840817E-05  
  64               8.76596623E+00   1.25759061E+03   8.38352469E-01   1.60452833E-01   5.93430052E-04   3.53501405E-04   1.47776359E-04   1.69345995E-07   5.70832754E-05   2.42821405E-05  
  65               9.82931817E+00   1.29214480E+03   8.38360763E-01   1.60443764E-01   5.93339507E-04   3.53384301E-04   1.48616384E-04   2.83388657E-07   5.70820558E-05   2.42796298E-05  
  66               1.10205182E+01   1.32540286E+03   8.38368815E-01   1.60434202E-01   5.93072625E-04   3.53016805E-04   1.50556750E-04   4.51470620E-07   5.70811271E-05   2.42767122E-05  
  67               1.23528340E+01   1.36021117E+03   8.38377431E-01   1.60423005E-01   5.92321357E-04   3.51967471E-04   1.54621487E-04   7.17455656E-07   5.70807358E-05   2.42729305E-05  
  68               1.38404070E+01   1.39455920E+03   8.38385405E-01   1.60411603E-01   5.90368457E-04   3.49255951E-04   1.62258015E-04   1.10450318E-06   5.70813462E-05   2.42683999E-05  
  69               1.55038080E+01   1.43121057E+03   8.38395208E-01   1.60398934E-01   5.85856331E-04   3.43122541E-04   1.75047206E-04   1.71294997E-06   5.70828829E-05   2.42621487E-05  
  70               1.73738834E+01   1.46805690E+03   8.38408308E-01   1.60387257E-01   5.76807927E-04   3.31352670E-04   1.93355123E-04   2.59843549E-06   5.70849012E-05   2.42535698E-05  
  71               1.94870310E+01   1.50772197E+03   8.38428893E-01   1.60375921E-01   5.61370380E-04   3.12492756E-04   2.16603200E-04   3.98247888E-06   5.70857931E-05   2.42385728E-05  
  72               2.18810421E+01   1.54806466E+03   8.38454709E-01   1.60366488E-01   5.40420185E-04   2.89010113E-04   2.41499713E-04   5.99878562E-06   5.70850677E-05   2.42092230E-05  
  73               2.45827966E+01   1.59158916E+03   8.38482477E-01   1.60356940E-01   5.16296708E-04   2.62888407E-04   2.67812315E-04   9.13060898E-06   5.70838518E-05   2.41367928E-05  
  74               2.75958635E+01   1.63608295E+03   8.38493675E-01   1.60345496E-01   4.94184940E-04   2.37462740E-04   2.93176964E-04   1.36924346E-05   5.70836225E-05   2.39557292E-05  
  75               3.08801677E+01   1.68390069E+03   8.38508109E-01   1.60335419E-01   4.82808608E-04   2.08190425E-04   3.22300248E-04   2.07259714E-05   5.71055692E-05   2.28233430E-05  
  76               3.44063201E+01   1.73272954E+03   8.38525848E-01   1.60326382E-01   4.60946555E-04   1.84169591E-04   3.46203634E-04   3.09273335E-05   5.71037092E-05   2.27516478E-05  
  77               3.81121077E+01   1.78074130E+03   8.38527393E-01   1.60316753E-01   4.45338465E-04   1.62487557E-04   3.67745412E-04   4.48481060E-05   5.71034981E-05   2.26027216E-05  
  78               4.19134039E+01   1.82550986E+03   8.38504927E-01   1.60306074E-01   4.41504862E-04   1.43230431E-04   3.86865731E-04   6.21925222E-05   5.71097841E-05   2.23021885E-05  
  79               4.56598739E+01   1.86724059E+03   8.38447124E-01   1.60292115E-01   4.52898618E-04   1.24424085E-04   4.05536128E-04   8.31431452E-05   5.71214899E-05   2.18072921E-05  
  80               4.90590909E+01   1.90215103E+03   8.38375461E-01   1.60280025E-01   4.83802062E-04   1.07198812E-04   4.22658730E-04   1.04825694E-04   5.71482413E-05   2.11760266E-05  
  81               5.19777910E+01   1.93116470E+03   8.38364855E-01   1.60276060E-01   4.76895094E-04   1.00119396E-04   4.29650021E-04   1.26293508E-04   5.71192067E-05   2.11561712E-05  
  82               5.52076156E+01   1.96119466E+03   8.38349495E-01   1.60271962E-01   4.70523619E-04   9.36537301E-05   4.36009423E-04   1.52110671E-04   5.70811335E-05   2.11358856E-05  
  83               5.87680009E+01   1.99319657E+03   8.38317265E-01   1.60265341E-01   4.64301948E-04   8.73317346E-05   4.42203035E-04   1.84311097E-04   5.70307591E-05   2.11120838E-05  
  84               6.16610761E+01   2.01761523E+03   8.38296942E-01   1.60261773E-01   4.60114559E-04   8.30556319E-05   4.46381209E-04   2.12359977E-04   5.69993918E-05   2.10938064E-05  
  85               6.38639142E+01   2.03596152E+03   8.38279412E-01   1.60258949E-01   4.57106191E-04   7.99856880E-05   4.49373626E-04   2.35718038E-04   5.69635216E-05   2.10787936E-05  
  86               6.63611634E+01   2.05573567E+03   8.38258094E-01   1.60255826E-01   4.54167787E-04   7.69727397E-05   4.52299717E-04   2.63078011E-04   5.69228315E-05   2.10624929E-05  
  87               6.91804249E+01   2.07772025E+03   8.38231383E-01   1.60252156E-01   4.51053077E-04   7.37704569E-05   4.55401178E-04   2.96551855E-04   5.68768854E-05   2.10428058E-05  
  88               7.23510785E+01   2.10122886E+03   8.38199066E-01   1.60248050E-01   4.48053735E-04   7.06702192E-05   4.58387809E-04   3.35939322E-04   5.68231056E-05   2.10209938E-05  
  89               7.59023778E+01   2.12688680E+03   8.38128260E-01   1.60237353E-01   4.44980527E-04   6.74903142E-05   4.61417776E-04   3.83693734E-04   5.67559323E-05   2.09943322E-05  
  90               7.85664831E+01   2.14522753E+03   8.38096474E-01   1.60233781E-01   4.43026069E-04   6.54240151E-05   4.63386553E-04   4.20948545E-04   5.67219826E-05   2.09751432E-05  
  91               8.05167791E+01   2.15857126E+03   8.38071680E-01   1.60231022E-01   4.41616138E-04   6.39592109E-05   4.64777680E-04   4.49910707E-04   5.66837819E-05   2.09601040E-05  
  92               8.27597859E+01   2.17328924E+03   8.38042611E-01   1.60227886E-01   4.40190575E-04   6.24708877E-05   4.66181886E-04   4.83532951E-04   5.66434820E-05   2.09433060E-05  
  93               8.53315686E+01   2.19001161E+03   8.38007229E-01   1.60224136E-01   4.38614643E-04   6.08217599E-05   4.67732632E-04   5.24232012E-04   5.65985024E-05   2.09230284E-05  
  94               8.82710094E+01   2.20834031E+03   8.37965566E-01   1.60219843E-01   4.37039864E-04   5.91632702E-05   4.69278417E-04   5.71750241E-04   5.65459950E-05   2.09001470E-05  
  95               9.16200365E+01   2.22879566E+03   8.37915248E-01   1.60214756E-01   4.35370256E-04   5.73967259E-05   4.70914240E-04   6.28812268E-04   5.64864551E-05   2.08730112E-05  
  96               9.54235709E+01   2.25104736E+03   8.37855848E-01   1.60208894E-01   4.33727861E-04   5.56432435E-05   4.72518043E-04   6.95701467E-04   5.64176077E-05   2.08421837E-05  
  97               9.97300520E+01   2.27543433E+03   8.37784788E-01   1.60202011E-01   4.32064878E-04   5.38521775E-05   4.74136748E-04   7.75291808E-04   5.63395908E-05   2.08062739E-05  
  98               1.04591391E+02   2.30176104E+03   8.37698839E-01   1.60193651E-01   4.30456581E-04   5.20974471E-05   4.75693048E-04   8.68826851E-04   5.62504545E-05   2.07652751E-05  
  99               1.10063325E+02   2.33007368E+03   8.37592478E-01   1.60184087E-01   4.34159767E-04   4.98402490E-05   4.77754912E-04   9.78784184E-04   5.61556679E-05   2.07437064E-05  
  100              1.16207051E+02   2.36044654E+03   8.37475110E-01   1.60173272E-01   4.32819282E-04   4.81845253E-05   4.79156247E-04   1.10825517E-03   5.60427422E-05   2.06906115E-05  
  101              1.23090393E+02   2.39248203E+03   8.37338805E-01   1.60160883E-01   4.31640661E-04   4.66678372E-05   4.80383892E-04   1.25807510E-03   5.59147491E-05   2.06314303E-05  
