# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               H2S             
  38               1.83119050E-01   7.10108573E+02   8.38412723E-01   1.60496149E-01   9.23925868E-14   4.70984197E-04   2.92384656E-04   2.33421201E-04   5.82966006E-05   2.29861692E-05  
  39               2.25649491E-01   7.24663981E+02   8.38412663E-01   1.60496205E-01   1.76261916E-13   4.70985574E-04   2.92385511E-04   2.33421883E-04   5.82967711E-05   2.29861772E-05  
  40               2.77593452E-01   7.43069191E+02   8.38412506E-01   1.60496145E-01   3.93671741E-13   4.70985767E-04   2.92385630E-04   2.33421979E-04   5.82967950E-05   2.29861685E-05  
  41               3.40847206E-01   7.60379990E+02   8.38412484E-01   1.60496157E-01   8.01429440E-13   4.70989049E-04   2.92387668E-04   2.33423606E-04   5.82972012E-05   2.29861701E-05  
  42               4.17679668E-01   7.81727622E+02   8.38412371E-01   1.60496057E-01   1.87971529E-12   4.70989178E-04   2.92387748E-04   2.33423669E-04   5.82972172E-05   2.29861554E-05  
  43               5.10839077E-01   8.02277100E+02   8.38412397E-01   1.60496019E-01   4.06099955E-12   4.70991908E-04   2.92389443E-04   2.33425022E-04   5.82975550E-05   2.29861495E-05  
  44               6.23574798E-01   8.27254127E+02   8.38412506E-01   1.60495895E-01   1.00012888E-11   4.70992094E-04   2.92389558E-04   2.33425114E-04   5.82975781E-05   2.29897559E-05  
  45               7.59542939E-01   8.51855307E+02   8.38412588E-01   1.60495776E-01   2.29485603E-11   4.70992341E-04   2.92389711E-04   2.33425237E-04   5.82976087E-05   2.29974893E-05  
  46               9.22831977E-01   8.81150505E+02   8.38412738E-01   1.60495522E-01   5.88746080E-11   4.70992597E-04   2.92389870E-04   2.33425364E-04   5.82976403E-05   2.30207118E-05  
  47               1.11815536E+00   9.10450196E+02   8.38412790E-01   1.60495174E-01   1.41589749E-10   4.70993191E-04   2.92390239E-04   2.33425658E-04   5.82977138E-05   2.30790362E-05  
  48               1.35064924E+00   9.44576673E+02   8.38412703E-01   1.60494446E-01   3.71337115E-10   4.70994907E-04   2.92391306E-04   2.33426509E-04   5.82979263E-05   2.32585109E-05  
  49               1.62627686E+00   9.78876989E+02   8.38412362E-01   1.60493296E-01   9.11211618E-10   4.70999941E-04   2.92394437E-04   2.33429003E-04   5.82985493E-05   2.37132265E-05  
  50               1.95186380E+00   1.01790666E+03   8.38413299E-01   1.60491200E-01   2.36944482E-09   4.71006561E-04   2.92398579E-04   2.33432284E-04   5.82993687E-05   2.42903447E-05  
  51               2.33558381E+00   1.05701660E+03   8.38416599E-01   1.60487925E-01   5.72801445E-09   4.71001784E-04   2.92395794E-04   2.33429915E-04   5.82987777E-05   2.42897376E-05  
  52               2.78630382E+00   1.10047139E+03   8.38422790E-01   1.60481765E-01   1.42619006E-08   4.70992801E-04   2.92391145E-04   2.33425448E-04   5.82976680E-05   2.42885837E-05  
  53               3.31346393E+00   1.14346367E+03   8.38431863E-01   1.60472711E-01   3.26842732E-08   4.70979639E-04   2.92387716E-04   2.33418772E-04   5.82960588E-05   2.42868374E-05  
  54               3.92895599E+00   1.19009386E+03   8.38445978E-01   1.60458580E-01   7.52883347E-08   4.70958241E-04   2.92396663E-04   2.33406938E-04   5.82935708E-05   2.42840081E-05  
  55               4.64859509E+00   1.23580894E+03   8.38462776E-01   1.60441666E-01   1.59547386E-07   4.70924934E-04   2.92475334E-04   2.33381079E-04   5.82906437E-05   2.42803529E-05  
  56               5.48941047E+00   1.28484139E+03   8.38483591E-01   1.60420482E-01   3.36897429E-07   4.70837408E-04   2.92821921E-04   2.33279179E-04   5.82870995E-05   2.42752664E-05  
  57               6.46918936E+00   1.33259744E+03   8.38503446E-01   1.60399815E-01   6.57650329E-07   4.70499474E-04   2.94080007E-04   2.32790953E-04   5.82840013E-05   2.42692919E-05  
  58               7.60761053E+00   1.38348891E+03   8.38524193E-01   1.60377945E-01   1.27625549E-06   4.69158471E-04   2.97862845E-04   2.30741639E-04   5.82814055E-05   2.42610393E-05  
  59               8.93750033E+00   1.43316643E+03   8.38543249E-01   1.60359644E-01   2.31511625E-06   4.64743210E-04   3.06997189E-04   2.23953347E-04   5.82801786E-05   2.42495559E-05  
  60               1.05089658E+01   1.48631787E+03   8.38566874E-01   1.60343187E-01   4.18927650E-06   4.53760022E-04   3.24328837E-04   2.07742264E-04   5.82791912E-05   2.42253486E-05  
  61               1.23806774E+01   1.53846888E+03   8.38592055E-01   1.60331779E-01   7.15171522E-06   4.35336628E-04   3.47726744E-04   1.83668549E-04   5.82782044E-05   2.41633029E-05  
  62               1.46005298E+01   1.59403418E+03   8.38602425E-01   1.60319256E-01   1.21617289E-05   4.14326037E-04   3.73282460E-04   1.57432875E-04   5.82777332E-05   2.39569798E-05  
  63               1.71642380E+01   1.64813265E+03   8.38610155E-01   1.60311137E-01   1.95994198E-05   4.07944726E-04   3.97106820E-04   1.33378454E-04   5.83018069E-05   2.25648650E-05  
  64               2.00360347E+01   1.70468714E+03   8.38617225E-01   1.60303224E-01   3.13204324E-05   3.91850100E-04   4.15958948E-04   1.14458086E-04   5.83009294E-05   2.24887083E-05  
  65               2.31381002E+01   1.75939935E+03   8.38601981E-01   1.60294269E-01   4.78330689E-05   3.84210477E-04   4.32105265E-04   9.82487167E-05   5.83069624E-05   2.22891879E-05  
  66               2.62486700E+01   1.81853233E+03   8.38537336E-01   1.60278615E-01   7.42223884E-05   3.94347897E-04   4.52280813E-04   7.79020359E-05   5.83309200E-05   2.17064002E-05  
  67               2.90865261E+01   1.86816603E+03   8.38439499E-01   1.60264385E-01   1.04926967E-04   4.36736570E-04   4.69862435E-04   6.02013116E-05   5.83896332E-05   2.08554615E-05  
  68               3.15034135E+01   1.90706108E+03   8.38419148E-01   1.60259902E-01   1.35729421E-04   4.30711417E-04   4.76089126E-04   5.39227837E-05   5.83739336E-05   2.08408685E-05  
  69               3.42815615E+01   1.94926093E+03   8.38378047E-01   1.60252750E-01   1.77284034E-04   4.24942382E-04   4.81809839E-04   4.81016655E-05   5.83472142E-05   2.08215579E-05  
  70               3.66560724E+01   1.98285980E+03   8.38346278E-01   1.60248324E-01   2.17306620E-04   4.21064761E-04   4.85655031E-04   4.41768763E-05   5.83323749E-05   2.08038794E-05  
  71               3.85738583E+01   2.00895880E+03   8.38316693E-01   1.60244590E-01   2.53293626E-04   4.18367815E-04   4.88323875E-04   4.14403687E-05   5.83038939E-05   2.07876815E-05  
  72               4.08373124E+01   2.03815052E+03   8.38278057E-01   1.60240086E-01   2.99051801E-04   4.15708688E-04   4.90952810E-04   3.87316592E-05   5.82661355E-05   2.07672964E-05  
  73               4.34879651E+01   2.07091302E+03   8.38196016E-01   1.60228570E-01   3.58196335E-04   4.13036502E-04   4.93559109E-04   3.60088885E-05   5.82110227E-05   2.07397673E-05  
  74               4.55151801E+01   2.09477659E+03   8.38153356E-01   1.60224153E-01   4.06907543E-04   4.11325395E-04   4.95254057E-04   3.42407196E-05   5.81986554E-05   2.07177569E-05  
  75               4.70271117E+01   2.11213474E+03   8.38119225E-01   1.60220686E-01   4.45612065E-04   4.10182931E-04   4.96398812E-04   3.30384008E-05   5.81647239E-05   2.07002258E-05  
  76               4.88525875E+01   2.13235032E+03   8.38076091E-01   1.60216404E-01   4.94273689E-04   4.08926708E-04   4.97616935E-04   3.17509314E-05   5.81291448E-05   2.06780955E-05  
  77               5.10477555E+01   2.15596910E+03   8.38020656E-01   1.60211009E-01   5.56449609E-04   4.07566620E-04   4.98929959E-04   3.03527701E-05   5.80882002E-05   2.06497654E-05  
  78               5.36711988E+01   2.18296946E+03   8.37950315E-01   1.60204305E-01   6.34873369E-04   4.06170977E-04   5.00268454E-04   2.89108162E-05   5.80388310E-05   2.06143585E-05  
  79               5.67869992E+01   2.21377030E+03   8.37860243E-01   1.60195869E-01   7.34798789E-04   4.04736242E-04   5.01633638E-04   2.74196307E-05   5.79797637E-05   2.05695322E-05  
  80               6.04651407E+01   2.24818715E+03   8.37746410E-01   1.60185387E-01   8.60492286E-04   4.03339041E-04   5.02947557E-04   2.59534388E-05   5.79087518E-05   2.05141003E-05  
  81               6.47821065E+01   2.28652860E+03   8.37599699E-01   1.60171855E-01   1.01971415E-03   4.01979537E-04   5.04205541E-04   2.45099721E-05   5.78246781E-05   2.04451054E-05  
  82               6.98211072E+01   2.32832201E+03   8.37411275E-01   1.60155389E-01   1.21793144E-03   4.06364309E-04   5.05654265E-04   2.28628221E-05   5.77303938E-05   2.03915419E-05  
  83               7.56746011E+01   2.37412240E+03   8.37182328E-01   1.60135009E-01   1.46818895E-03   4.05382469E-04   5.06667105E-04   2.15868934E-05   5.76152293E-05   2.02897280E-05  
  84               8.24468057E+01   2.42282281E+03   8.36901791E-01   1.60110227E-01   1.77426420E-03   4.04584475E-04   5.07458282E-04   2.04821473E-05   5.74794711E-05   2.01705647E-05  
  85               9.02538639E+01   2.47535042E+03   8.36551053E-01   1.60079385E-01   2.15651219E-03   4.03890529E-04   5.08102978E-04   1.94607631E-05   5.73234795E-05   2.00280569E-05  
  86               9.92264751E+01   2.53039681E+03   8.36127202E-01   1.60042276E-01   2.61793997E-03   4.03406193E-04   5.08495944E-04   1.86208624E-05   5.71420925E-05   1.98657567E-05  
  87               1.09523825E+02   2.58853256E+03   8.35610732E-01   1.59997181E-01   3.17981772E-03   4.03090709E-04   5.08678513E-04   1.79057426E-05   5.69339816E-05   1.96797382E-05  
  88               1.21332935E+02   2.64936768E+03   8.34989637E-01   1.59943066E-01   3.85514511E-03   4.02981052E-04   5.08619013E-04   1.73329623E-05   5.66951348E-05   1.94709897E-05  
  89               1.34876310E+02   2.71264568E+03   8.34250982E-01   1.59878815E-01   4.65794172E-03   4.03107209E-04   5.08295785E-04   1.69074235E-05   5.64212980E-05   1.92408120E-05  
  90               1.50411392E+02   2.77865535E+03   8.33372747E-01   1.59802504E-01   5.61214677E-03   4.03472869E-04   5.07713185E-04   1.66022356E-05   5.61087314E-05   1.89879167E-05  
  91               1.68237965E+02   2.84674133E+03   8.32348688E-01   1.59713612E-01   6.72445516E-03   4.04141314E-04   5.06824250E-04   1.64445840E-05   5.57513082E-05   1.87174296E-05  
  92               1.88702201E+02   2.91751410E+03   8.31148838E-01   1.59609521E-01   8.02744867E-03   4.05114621E-04   5.05637252E-04   1.63945048E-05   5.53442492E-05   1.84269172E-05  
  93               2.12205346E+02   2.98994926E+03   8.29779788E-01   1.59490839E-01   9.51382382E-03   4.06482369E-04   5.04085619E-04   1.64959450E-05   5.48792060E-05   1.81254425E-05  
  94               2.39204886E+02   3.06501017E+03   8.28201336E-01   1.59354052E-01   1.12272954E-02   4.08242545E-04   5.02178075E-04   1.66966762E-05   5.43490964E-05   1.78083818E-05  
  95               2.70159631E+02   3.14113462E+03   8.26444655E-01   1.59201916E-01   1.31338075E-02   4.10495333E-04   4.99835845E-04   1.70553210E-05   5.37433682E-05   1.74891257E-05  
  96               3.05553340E+02   3.21953621E+03   8.24459599E-01   1.59030044E-01   1.52879138E-02   4.13211929E-04   4.97075882E-04   1.75032695E-05   5.30513628E-05   1.71600010E-05  
  97               3.45906324E+02   3.29833216E+03   8.22305690E-01   1.58843660E-01   1.76247402E-02   4.16479783E-04   4.93813773E-04   1.81093465E-05   5.22571771E-05   1.68367987E-05  
  98               3.91775790E+02   3.37896052E+03   8.19923015E-01   1.58637519E-01   2.02094799E-02   4.20239309E-04   4.90063366E-04   1.87989073E-05   5.13384628E-05   1.65089491E-05  
  99               4.43755103E+02   3.45956251E+03   8.17390521E-01   1.58418532E-01   2.29561645E-02   4.24545834E-04   4.85743808E-04   1.96401001E-05   5.02673016E-05   1.61916807E-05  
  100              5.02479476E+02   3.54175830E+03   8.14634919E-01   1.58180278E-01   2.59445411E-02   4.29305472E-04   4.80865035E-04   2.05535193E-05   4.89965024E-05   1.58720054E-05  
  101              5.68752796E+02   3.62364790E+03   8.11758815E-01   1.57931730E-01   2.90628932E-02   4.34572145E-04   4.75335639E-04   2.16196532E-05   4.74752310E-05   1.55659473E-05  
