# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   4.62108801E+02   8.38493743E-01   1.60509060E-01   2.66799992E-20   5.29248777E-04   3.75675315E-04   6.06120778E-05   0.00000000E+00   0.00000000E+00  
  2                1.57645676E-05   5.42209385E+02   8.38500998E-01   1.60501939E-01   9.72981007E-17   5.29226760E-04   3.75659687E-04   6.06095563E-05   0.00000000E+00   0.00000000E+00  
  3                2.21180568E-05   5.80987611E+02   8.38552181E-01   1.60450736E-01   2.12125847E-15   5.29143578E-04   3.75600642E-04   6.06000299E-05   0.00000000E+00   0.00000000E+00  
  4                2.94349257E-05   6.03788100E+02   8.38603726E-01   1.60399114E-01   1.02502971E-14   5.29053548E-04   3.75536736E-04   6.05897192E-05   0.00000000E+00   0.00000000E+00  
  5                3.79513699E-05   6.26877444E+02   8.38657624E-01   1.60345360E-01   4.53253547E-14   5.28982354E-04   3.75486200E-04   6.05815657E-05   0.00000000E+00   0.00000000E+00  
  6                4.79128438E-05   6.42973405E+02   8.38682605E-01   1.60320462E-01   1.16075552E-13   5.28938871E-04   3.75455335E-04   6.05765859E-05   0.00000000E+00   0.00000000E+00  
  7                5.96086881E-05   6.62009865E+02   8.38707906E-01   1.60295221E-01   3.40111634E-13   5.28906152E-04   3.75432110E-04   6.05728387E-05   0.00000000E+00   0.00000000E+00  
  8                7.33655108E-05   6.75729261E+02   8.38718246E-01   1.60284904E-01   6.90849864E-13   5.28886842E-04   3.75418403E-04   6.05706272E-05   0.00000000E+00   0.00000000E+00  
  9                8.95666022E-05   6.92955993E+02   8.38729679E-01   1.60273471E-01   1.65772398E-12   5.28871495E-04   3.75407510E-04   6.05688696E-05   0.00000000E+00   0.00000000E+00  
  10               1.08655940E-04   7.05472913E+02   8.38734003E-01   1.60269100E-01   2.96750360E-12   5.28863123E-04   3.75401567E-04   6.05679109E-05   0.00000000E+00   0.00000000E+00  
  11               1.31156127E-04   7.21792620E+02   8.38739283E-01   1.60263714E-01   6.32003763E-12   5.28854797E-04   3.75395657E-04   6.05669574E-05   0.00000000E+00   0.00000000E+00  
  12               1.57672615E-04   7.33766955E+02   8.38740940E-01   1.60261679E-01   1.05022979E-11   5.28853839E-04   3.75394977E-04   6.05668476E-05   0.00000000E+00   0.00000000E+00  
  13               1.88917735E-04   7.49717638E+02   8.38743109E-01   1.60258958E-01   2.07155538E-11   5.28848433E-04   3.75391140E-04   6.05662285E-05   0.00000000E+00   0.00000000E+00  
  14               2.25717526E-04   7.61478812E+02   8.38743725E-01   1.60257936E-01   3.27524773E-11   5.28859048E-04   3.75398675E-04   6.05674442E-05   0.00000000E+00   0.00000000E+00  
  15               2.69086213E-04   7.77202819E+02   8.38743975E-01   1.60256405E-01   6.07591537E-11   5.28855651E-04   3.75396263E-04   6.05670551E-05   0.00000000E+00   0.00000000E+00  
  16               3.20232212E-04   7.88796192E+02   8.38743496E-01   1.60255852E-01   9.20631292E-11   5.28852284E-04   3.75393874E-04   6.05666696E-05   0.00000000E+00   0.00000000E+00  
  17               3.80566954E-04   8.04531950E+02   8.38744267E-01   1.60255084E-01   1.63264719E-10   5.28849636E-04   3.75391994E-04   6.05663663E-05   0.00000000E+00   0.00000000E+00  
  18               4.51736014E-04   8.16241000E+02   8.38744524E-01   1.60254831E-01   2.40773502E-10   5.28846764E-04   3.75389955E-04   6.05660373E-05   0.00000000E+00   0.00000000E+00  
  19               5.35666259E-04   8.32230685E+02   8.38744980E-01   1.60254378E-01   4.13597066E-10   5.28844502E-04   3.75388349E-04   6.05657782E-05   0.00000000E+00   1.34572892E-15  
  20               6.34596081E-04   8.44262673E+02   8.38745130E-01   1.60254231E-01   5.99395465E-10   5.28841944E-04   3.75386534E-04   6.05654853E-05   0.00000000E+00   6.85524188E-15  
  21               7.51136992E-04   8.60680104E+02   8.38745412E-01   1.60253952E-01   1.00544000E-09   5.28839902E-04   3.75385084E-04   6.05652515E-05   0.00000000E+00   6.85522744E-15  
  22               8.88311299E-04   8.73174010E+02   8.38745505E-01   1.60253862E-01   1.43959992E-09   5.28837573E-04   3.75383431E-04   6.05649847E-05   0.00000000E+00   3.28271379E-14  
  23               1.04963154E-03   8.90133718E+02   8.38745684E-01   1.60253683E-01   2.36871761E-09   5.28835669E-04   3.75382080E-04   6.05647667E-05   0.00000000E+00   3.28270851E-14  
  24               1.23914302E-03   9.03193198E+02   8.38745743E-01   1.60253626E-01   3.36140553E-09   5.28833509E-04   3.75380546E-04   6.05645193E-05   0.00000000E+00   1.49946075E-13  
  25               1.46151770E-03   9.20847229E+02   8.38745860E-01   1.60253508E-01   5.45140436E-09   5.28831690E-04   3.75379255E-04   6.05643109E-05   0.00000000E+00   1.49945863E-13  
  26               1.72222078E-03   9.34637003E+02   8.38745898E-01   1.60253470E-01   7.70019657E-09   5.28829657E-04   3.75377812E-04   6.05640782E-05   1.64198310E-15   6.60371637E-13  
