# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  17               4.08634746E-03   5.68646605E+02   8.38493489E-01   1.60509523E-01   5.81656455E-17   5.29271003E-04   3.75007920E-04   6.05520642E-05   0.00000000E+00   0.00000000E+00  
  18               4.73462441E-03   5.79769776E+02   8.38493514E-01   1.60509498E-01   1.31777621E-16   5.29270998E-04   3.75007917E-04   6.05520637E-05   0.00000000E+00   0.00000000E+00  
  19               5.47364225E-03   5.88488366E+02   8.38493518E-01   1.60509492E-01   2.40798293E-16   5.29271026E-04   3.75007937E-04   6.05520669E-05   0.00000000E+00   0.00000000E+00  
  20               6.31551687E-03   6.00499109E+02   8.38493546E-01   1.60509465E-01   5.50569813E-16   5.29270989E-04   3.75007910E-04   6.05520626E-05   0.00000000E+00   0.00000000E+00  
  21               7.27380445E-03   6.10106193E+02   8.38493551E-01   1.60509454E-01   1.02635780E-15   5.29271064E-04   3.75007963E-04   6.05520712E-05   0.00000000E+00   0.00000000E+00  
  22               8.36374428E-03   6.23007383E+02   8.38493582E-01   1.60509424E-01   2.34918335E-15   5.29271010E-04   3.75007925E-04   6.05520650E-05   0.00000000E+00   0.00000000E+00  
  23               9.60274872E-03   6.33514767E+02   8.38493582E-01   1.60509405E-01   4.43475901E-15   5.29271271E-04   3.75008110E-04   6.05520949E-05   0.00000000E+00   0.00000000E+00  
  24               1.10107796E-02   6.47473653E+02   8.38493623E-01   1.60509365E-01   1.01949216E-14   5.29271165E-04   3.75008035E-04   6.05520828E-05   0.00000000E+00   0.00000000E+00  
  25               1.26098899E-02   6.59226153E+02   8.38493591E-01   1.60509321E-01   1.97510887E-14   5.29272150E-04   3.75008733E-04   6.05521955E-05   0.00000000E+00   0.00000000E+00  
  26               1.44245927E-02   6.74627649E+02   8.38493667E-01   1.60509246E-01   4.62182445E-14   5.29271888E-04   3.75008547E-04   6.05521655E-05   0.00000000E+00   0.00000000E+00  
  27               1.64816552E-02   6.87932220E+02   8.38493558E-01   1.60509128E-01   9.24290595E-14   5.29275055E-04   3.75010791E-04   6.05525278E-05   0.00000000E+00   0.00000000E+00  
  28               1.88102780E-02   7.05072089E+02   8.38493753E-01   1.60508935E-01   2.20793352E-13   5.29274542E-04   3.75010428E-04   6.05524692E-05   0.00000000E+00   0.00000000E+00  
  29               2.14415417E-02   7.20328451E+02   8.38493835E-01   1.60508641E-01   4.58760361E-13   5.29277018E-04   3.75012182E-04   6.05527524E-05   0.00000000E+00   0.00000000E+00  
  30               2.44084550E-02   7.39693612E+02   8.38494464E-01   1.60508012E-01   1.12799702E-12   5.29275826E-04   3.75011337E-04   6.05526160E-05   0.00000000E+00   0.00000000E+00  
  31               2.77452996E-02   7.57390330E+02   8.38495419E-01   1.60507054E-01   2.44745411E-12   5.29274182E-04   3.75010173E-04   6.05524280E-05   0.00000000E+00   0.00000000E+00  
  32               3.14913729E-02   7.79219310E+02   8.38497689E-01   1.60504774E-01   6.13669715E-12   5.29270171E-04   3.75007330E-04   6.05519690E-05   0.00000000E+00   0.00000000E+00  
  33               3.56931832E-02   7.99424559E+02   8.38501227E-01   1.60501188E-01   1.36509688E-11   5.29264468E-04   3.75003290E-04   6.05513166E-05   0.00000000E+00   0.00000000E+00  
  34               4.03991484E-02   8.23949984E+02   8.38509128E-01   1.60493148E-01   3.45413256E-11   5.29251416E-04   3.74994042E-04   6.05498233E-05   0.00000000E+00   0.00000000E+00  
  35               4.56566913E-02   8.47148036E+02   8.38520806E-01   1.60481028E-01   7.86854122E-11   5.29233612E-04   3.74981428E-04   6.05477865E-05   0.00000000E+00   0.00000000E+00  
  36               5.15111756E-02   8.74961896E+02   8.38542408E-01   1.60458053E-01   2.01227893E-10   5.29202261E-04   3.74959214E-04   6.05441997E-05   0.00000000E+00   0.00000000E+00  
  37               5.80027949E-02   9.01700779E+02   8.38568927E-01   1.60429910E-01   4.67921537E-10   5.29170147E-04   3.74936460E-04   6.05405256E-05   0.00000000E+00   0.00000000E+00  
  38               6.51630502E-02   9.33825244E+02   8.38608345E-01   1.60390628E-01   1.22121969E-09   5.29107407E-04   3.74892007E-04   6.05333478E-05   0.00000000E+00   0.00000000E+00  
  39               7.30387937E-02   9.64594500E+02   8.38643323E-01   1.60355770E-01   2.87077174E-09   5.29052016E-04   3.74852760E-04   6.05270107E-05   0.00000000E+00   9.10105887E-16  
  40               8.17074574E-02   9.97597790E+02   8.38674916E-01   1.60324286E-01   6.78503320E-09   5.29001985E-04   3.74817311E-04   6.05212868E-05   1.57951390E-15   9.30561121E-15  
  41               9.12418803E-02   1.02904983E+03   8.38697214E-01   1.60302065E-01   1.45657766E-08   5.28966636E-04   3.74792265E-04   6.05172427E-05   1.11043296E-14   7.23662134E-14  
  42               1.01709141E-01   1.06301131E+03   8.38714634E-01   1.60284701E-01   3.16624229E-08   5.28938900E-04   3.74772613E-04   6.05140695E-05   7.88370889E-14   5.69018997E-13  
  43               1.13175280E-01   1.09504801E+03   8.38725385E-01   1.60273969E-01   6.27257378E-08   5.28921641E-04   3.74760385E-04   6.05120950E-05   4.32423357E-13   3.41647117E-12  
  44               1.25702507E-01   1.12984769E+03   8.38733126E-01   1.60266195E-01   1.26489501E-07   5.28909028E-04   3.74751447E-04   6.05106519E-05   2.42225194E-12   2.09885280E-11  
  45               1.39381366E-01   1.16235145E+03   8.38737470E-01   1.60261748E-01   2.33322778E-07   5.28901712E-04   3.74746265E-04   6.05098149E-05   1.07183469E-11   1.00724943E-10  
  46               1.54337442E-01   1.19808948E+03   8.38740424E-01   1.60258570E-01   4.41604549E-07   5.28896398E-04   3.74742504E-04   6.05092069E-05   4.97399361E-11   5.08426318E-10  
  47               1.70693832E-01   1.23124304E+03   8.38741842E-01   1.60256786E-01   7.68092687E-07   5.28893334E-04   3.74740345E-04   6.05088562E-05   1.86780798E-10   2.05497033E-09  
  48               1.88567114E-01   1.26805534E+03   8.38742484E-01   1.60255450E-01   1.37765407E-06   5.28891069E-04   3.74738777E-04   6.05085969E-05   7.48173350E-10   8.89133704E-09  
  49               2.08074461E-01   1.30180440E+03   8.38742219E-01   1.60254653E-01   2.27358446E-06   5.28890164E-04   3.74738239E-04   6.05084931E-05   2.44955803E-09   3.11221385E-08  
  50               2.29333521E-01   1.33944213E+03   8.38740856E-01   1.60253940E-01   3.87315990E-06   5.28890535E-04   3.74738765E-04   6.05085353E-05   8.58960596E-09   1.17102371E-07  
  51               2.52457817E-01   1.37385845E+03   8.38737905E-01   1.60253326E-01   6.11137884E-06   5.28893892E-04   3.74741792E-04   6.05089188E-05   2.50601641E-08   3.63142481E-07  
  52               2.77586812E-01   1.41234336E+03   8.38731795E-01   1.60252581E-01   9.95168339E-06   5.28937403E-04   3.74774083E-04   6.05138963E-05   7.79361536E-08   1.20479070E-06  
  53               3.04900369E-01   1.44744091E+03   8.38712523E-01   1.60249713E-01   1.50940747E-05   5.28934148E-04   3.74774871E-04   6.05135240E-05   2.04253916E-07   3.33907931E-06  
  54               3.34509296E-01   1.48665416E+03   8.38702036E-01   1.60251675E-01   2.35783241E-05   5.29100944E-04   3.74899059E-04   6.05326077E-05   3.80707183E-07   1.85788130E-05  
  55               3.66438264E-01   1.52208105E+03   8.38689250E-01   1.60250490E-01   3.44002785E-05   5.29121564E-04   3.74923450E-04   6.05349701E-05   1.42841789E-06   1.91268734E-05  
  56               4.00477547E-01   1.56121918E+03   8.38663024E-01   1.60248195E-01   5.13830915E-05   5.29153641E-04   3.74961628E-04   6.05386472E-05   5.46563865E-06   2.10697528E-05  
  57               4.35830102E-01   1.59521439E+03   8.38626102E-01   1.60245676E-01   7.12808788E-05   5.29277782E-04   3.75074731E-04   6.05528644E-05   1.47457309E-05   2.54770603E-05  
  58               4.71072462E-01   1.63093005E+03   8.38556147E-01   1.60240831E-01   9.94553469E-05   5.29441945E-04   3.75230127E-04   6.05716726E-05   3.50526599E-05   3.51908559E-05  
  59               5.08932486E-01   1.66290225E+03   8.38492689E-01   1.60240801E-01   1.31724841E-04   5.29614365E-04   3.75401116E-04   6.05914419E-05   6.62757664E-05   5.03321300E-05  
  60               5.44367630E-01   1.69510307E+03   8.38453497E-01   1.60237298E-01   1.73639718E-04   5.29983012E-04   3.75703202E-04   6.06336791E-05   6.62414038E-05   5.04177779E-05  
  61               5.74796345E-01   1.71759954E+03   8.38387232E-01   1.60227947E-01   2.08403646E-04   5.29974085E-04   3.75733176E-04   6.06327332E-05   6.62115769E-05   5.04742350E-05  
  62               6.08200829E-01   1.74555622E+03   8.38338804E-01   1.60223706E-01   2.60985991E-04   5.29967728E-04   3.75761508E-04   6.06321022E-05   6.61796729E-05   5.05463126E-05  
  63               6.45032174E-01   1.77060901E+03   8.38288307E-01   1.60219288E-01   3.15857226E-04   5.29940528E-04   3.75771960E-04   6.06291202E-05   6.61473066E-05   5.06095949E-05  
  64               6.75798430E-01   1.79454834E+03   8.38229727E-01   1.60214088E-01   3.78707823E-04   5.30400193E-04   3.76125520E-04   6.06819008E-05   6.61180874E-05   5.06698240E-05  
  65               6.99529607E-01   1.80862867E+03   8.38192796E-01   1.60210858E-01   4.18825905E-04   5.30389115E-04   3.76144424E-04   6.06808244E-05   6.60980534E-05   5.07045082E-05  
  66               7.25718487E-01   1.82820182E+03   8.38133713E-01   1.60205691E-01   4.83021824E-04   5.30372778E-04   3.76158107E-04   6.06791433E-05   6.60732035E-05   5.07531200E-05  
  67               7.54531738E-01   1.84454642E+03   8.38080833E-01   1.60201069E-01   5.40473346E-04   5.30357474E-04   3.76169998E-04   6.06775737E-05   6.60489562E-05   5.07928543E-05  
  68               7.86130719E-01   1.86636267E+03   8.37999228E-01   1.60193938E-01   6.29153065E-04   5.30335247E-04   3.76173343E-04   6.06752010E-05   6.60194673E-05   5.08463138E-05  
  69               8.20650497E-01   1.88484821E+03   8.37924389E-01   1.60187401E-01   7.10468187E-04   5.30314353E-04   3.76172698E-04   6.06729666E-05   6.59905816E-05   5.08906276E-05  
  70               8.58184973E-01   1.90867179E+03   8.37812538E-01   1.60177634E-01   8.32033608E-04   5.30284545E-04   3.76159219E-04   6.06696939E-05   6.59560851E-05   5.09482829E-05  
  71               8.98563733E-01   1.92883394E+03   8.37709629E-01   1.60168649E-01   9.43929616E-04   5.30256714E-04   3.76138154E-04   6.06666236E-05   6.59225709E-05   5.09956164E-05  
  72               9.42081641E-01   1.95412179E+03   8.37559890E-01   1.60155575E-01   1.10676699E-03   5.30215253E-04   3.76096565E-04   6.06619618E-05   6.58831271E-05   5.10554358E-05  
  73               9.89637001E-01   1.97610896E+03   8.37417962E-01   1.60143187E-01   1.26112576E-03   5.30175064E-04   3.76043935E-04   6.06574088E-05   6.58439848E-05   5.11059877E-05  
  74               1.04153817E+00   2.00346506E+03   8.37212930E-01   1.60125291E-01   1.48412724E-03   5.30117998E-04   3.75966316E-04   6.06508830E-05   6.57976375E-05   5.11692663E-05  
  75               1.09810999E+00   2.02746703E+03   8.37016181E-01   1.60108123E-01   1.69813613E-03   5.30062205E-04   3.75877188E-04   6.06444527E-05   6.57514915E-05   5.12229439E-05  
  76               1.15971641E+00   2.05666607E+03   8.36738447E-01   1.60083888E-01   2.00023796E-03   5.29984241E-04   3.75759268E-04   6.06354250E-05   6.56973170E-05   5.12883954E-05  
  77               1.22674019E+00   2.08248982E+03   8.36469634E-01   1.60060436E-01   2.29265215E-03   5.29907574E-04   3.75631661E-04   6.06264596E-05   6.56432252E-05   5.13438960E-05  
  78               1.29961200E+00   2.11329217E+03   8.36098504E-01   1.60028056E-01   2.69636258E-03   5.29802388E-04   3.75472163E-04   6.06141185E-05   6.55801815E-05   5.14097978E-05  
  79               1.37878374E+00   2.14073791E+03   8.35737181E-01   1.59996537E-01   3.08941796E-03   5.29698623E-04   3.75306848E-04   6.06017640E-05   6.55170805E-05   5.14653841E-05  
  80               1.46476667E+00   2.17288291E+03   8.35249458E-01   1.59953990E-01   3.61996368E-03   5.29559180E-04   3.75107272E-04   6.05851009E-05   6.54440438E-05   5.15294435E-05  
  81               1.55809505E+00   2.20175203E+03   8.34772436E-01   1.59912382E-01   4.13887050E-03   5.29421351E-04   3.74912200E-04   6.05682810E-05   6.53707634E-05   5.15828544E-05  
  82               1.65937497E+00   2.23498028E+03   8.34143375E-01   1.59857508E-01   4.82313287E-03   5.29240145E-04   3.74702652E-04   6.05461083E-05   6.52865518E-05   5.16421872E-05  
  83               1.76924033E+00   2.26506121E+03   8.33526046E-01   1.59803652E-01   5.49452496E-03   5.29060493E-04   3.74618199E-04   6.05235904E-05   6.52018707E-05   5.16905333E-05  
  84               1.88841610E+00   2.29906208E+03   8.32730308E-01   1.59733975E-01   6.35724817E-03   5.28828899E-04   3.75121714E-04   6.04946948E-05   6.51052051E-05   5.17414052E-05  
  85               2.01764094E+00   2.33011384E+03   8.31942682E-01   1.59665914E-01   7.20617619E-03   5.28597040E-04   3.79671979E-04   6.04652692E-05   6.50080054E-05   5.18167789E-05  
  86               2.15763263E+00   2.36456769E+03   8.30966469E-01   1.59580717E-01   8.26742161E-03   5.28326429E-04   3.80033298E-04   6.04321615E-05   6.48983970E-05   5.18548942E-05  
  87               2.30925941E+00   2.39636007E+03   8.30002360E-01   1.59496636E-01   9.31609052E-03   5.28041608E-04   3.79772868E-04   6.03956551E-05   6.47877137E-05   5.18816885E-05  
  88               2.47363439E+00   2.43106987E+03   8.28828264E-01   1.59394250E-01   1.05932388E-02   5.27700064E-04   3.79373311E-04   6.03524176E-05   6.46641659E-05   5.19034554E-05  
  89               2.65178019E+00   2.46348317E+03   8.27661404E-01   1.59292500E-01   1.18625236E-02   5.27360365E-04   3.78962828E-04   6.03089223E-05   6.45388605E-05   5.19136130E-05  
  90               2.84484556E+00   2.49827107E+03   8.26279185E-01   1.59171973E-01   1.33660749E-02   5.26958461E-04   3.78473825E-04   6.02579211E-05   6.44006290E-05   5.19147539E-05  
  91               3.05401731E+00   2.53115995E+03   8.24896214E-01   1.59051385E-01   1.48704431E-02   5.26555586E-04   3.77979207E-04   6.02061759E-05   6.42598900E-05   5.19037537E-05  
  92               3.28063881E+00   2.56589104E+03   8.23302025E-01   1.58912381E-01   1.66045689E-02   5.26091468E-04   3.77406419E-04   6.01468613E-05   6.41065187E-05   5.18799355E-05  
  93               3.52609824E+00   2.59907985E+03   8.21698933E-01   1.58772606E-01   1.83483735E-02   5.25624057E-04   3.76826636E-04   6.00864035E-05   6.39499042E-05   5.18430240E-05  
  94               3.79196861E+00   2.63362128E+03   8.19898006E-01   1.58615584E-01   2.03073751E-02   5.25099115E-04   3.76172252E-04   6.00185627E-05   6.37812608E-05   5.17898804E-05  
  95               4.07986281E+00   2.66698584E+03   8.18076642E-01   1.58456785E-01   2.22885972E-02   5.24567542E-04   3.75507359E-04   5.99489891E-05   6.36085087E-05   5.17221717E-05  
  96               4.39155800E+00   2.70129273E+03   8.16076592E-01   1.58282408E-01   2.44641810E-02   5.23983819E-04   3.74773772E-04   5.98723117E-05   6.34245055E-05   5.16352080E-05  
  97               4.72888454E+00   2.73465714E+03   8.14051596E-01   1.58105861E-01   2.66668879E-02   5.23392103E-04   3.74028279E-04   5.97934173E-05   6.32358911E-05   5.15318793E-05  
  98               5.09383810E+00   2.76864797E+03   8.11870136E-01   1.57915675E-01   2.90397802E-02   5.22754507E-04   3.73221600E-04   5.97076582E-05   6.30368767E-05   5.14066487E-05  
  99               5.48847928E+00   2.80189135E+03   8.09660972E-01   1.57723078E-01   3.14427902E-02   5.22108030E-04   3.72402211E-04   5.96190723E-05   6.28328673E-05   5.12629395E-05  
  100              5.91501764E+00   2.83561888E+03   8.07308770E-01   1.57518012E-01   3.40013755E-02   5.21419407E-04   3.71526282E-04   5.95233407E-05   6.26189174E-05   5.10944637E-05  
  101              6.37577065E+00   2.86863245E+03   8.04940578E-01   1.57311556E-01   3.65773332E-02   5.20725169E-04   3.70642763E-04   5.94244063E-05   6.24002395E-05   5.09057350E-05  
