# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                N2               H2S             
  63               1.75792480E+01   1.16078492E+03   8.38193673E-01   1.60456822E-01   7.37087637E-04   4.90034622E-04   1.75810825E-05   2.01337572E-08   5.22965207E-05   2.42847988E-05  
  64               1.97013817E+01   1.19636696E+03   8.38194619E-01   1.60455784E-01   7.37086900E-04   4.90033739E-04   1.76490282E-05   3.78356053E-08   5.22965069E-05   2.42843699E-05  
  65               2.20681503E+01   1.23098758E+03   8.38195653E-01   1.60454523E-01   7.37084193E-04   4.90030081E-04   1.78398194E-05   6.72309425E-08   5.22964981E-05   2.42837972E-05  
  66               2.47052028E+01   1.26468107E+03   8.38196677E-01   1.60452980E-01   7.37074736E-04   4.90016216E-04   1.83187006E-05   1.13708967E-07   5.22965833E-05   2.42830462E-05  
  67               2.76361175E+01   1.29853994E+03   8.38197587E-01   1.60450984E-01   7.37039965E-04   4.89966058E-04   1.93905142E-05   1.87240834E-07   5.22968543E-05   2.42820340E-05  
  68               3.08835940E+01   1.33240136E+03   8.38198129E-01   1.60448447E-01   7.36923257E-04   4.89801748E-04   2.15208264E-05   3.00033353E-07   5.22975346E-05   2.42806964E-05  
  69               3.44834301E+01   1.36718728E+03   8.38198295E-01   1.60445164E-01   7.36567813E-04   4.89316524E-04   2.52590957E-05   4.75044359E-07   5.22987991E-05   2.42788880E-05  
  70               3.84747749E+01   1.40258496E+03   8.38198471E-01   1.60441189E-01   7.35586883E-04   4.88022709E-04   3.10099409E-05   7.39898188E-07   5.23006304E-05   2.42764978E-05  
  71               4.29037892E+01   1.43940018E+03   8.38200103E-01   1.60436553E-01   7.33186461E-04   4.84981619E-04   3.89689136E-05   1.14623873E-06   5.23028097E-05   2.42732465E-05  
  72               4.78137396E+01   1.47724570E+03   8.38205386E-01   1.60431704E-01   7.28112354E-04   4.78893358E-04   4.89727521E-05   1.75610780E-06   5.23042189E-05   2.42687689E-05  
  73               5.32436224E+01   1.51682377E+03   8.38215982E-01   1.60426702E-01   7.19200393E-04   4.68850144E-04   6.11894327E-05   2.68274581E-06   5.23048761E-05   2.42619476E-05  
  74               5.92218507E+01   1.55767645E+03   8.38231356E-01   1.60421575E-01   7.06504822E-04   4.55306422E-04   7.54147797E-05   4.06117620E-06   5.23039728E-05   2.42503550E-05  
  75               6.57767120E+01   1.60040296E+03   8.38247751E-01   1.60415411E-01   6.90899932E-04   4.38917207E-04   9.19565923E-05   6.12951486E-06   5.23037752E-05   2.42272339E-05  
  76               7.29414954E+01   1.64446453E+03   8.38266634E-01   1.60409111E-01   6.75287891E-04   4.20248799E-04   1.10597151E-04   9.16308328E-06   5.23020266E-05   2.40715440E-05  
  77               8.07136845E+01   1.69051981E+03   8.38273621E-01   1.60399115E-01   6.55348406E-04   3.99688968E-04   1.31048738E-04   1.36527295E-05   5.23013959E-05   2.40555761E-05  
  78               8.90561071E+01   1.73452304E+03   8.38278882E-01   1.60391643E-01   6.52147633E-04   3.77948764E-04   1.52662101E-04   1.95346190E-05   5.23206779E-05   2.32024668E-05  
  79               9.79529282E+01   1.77965733E+03   8.38295497E-01   1.60384209E-01   6.33048848E-04   3.57688914E-04   1.72754173E-04   2.77121338E-05   5.23123872E-05   2.31728451E-05  
  80               1.07360715E+02   1.82228461E+03   8.38304137E-01   1.60377040E-01   6.17672944E-04   3.39612863E-04   1.90644713E-04   3.78431275E-05   5.22926639E-05   2.31194398E-05  
  81               1.17088465E+02   1.86499136E+03   8.38301435E-01   1.60368441E-01   6.05829595E-04   3.20874713E-04   2.09166995E-04   5.10112179E-05   5.22580011E-05   2.30052014E-05  
  82               1.26836357E+02   1.90338133E+03   8.38281911E-01   1.60359281E-01   6.02536153E-04   3.04213603E-04   2.25608263E-04   6.57960297E-05   5.21963467E-05   2.28109577E-05  
  83               1.37302345E+02   1.94375982E+03   8.38234746E-01   1.60346159E-01   6.09441120E-04   2.84508173E-04   2.45056681E-04   8.51399003E-05   5.21162534E-05   2.24641400E-05  
  84               1.47393343E+02   1.97876171E+03   8.38159737E-01   1.60332282E-01   6.40497012E-04   2.63874958E-04   2.65469376E-04   1.05313686E-04   5.20278968E-05   2.19009528E-05  
  85               1.56671306E+02   2.01087897E+03   8.38153345E-01   1.60327176E-01   6.29998701E-04   2.53132897E-04   2.75978240E-04   1.27311342E-04   5.19232277E-05   2.18787031E-05  
  86               1.66928365E+02   2.04290965E+03   8.38142017E-01   1.60322268E-01   6.20910002E-04   2.43791368E-04   2.85066281E-04   1.52590594E-04   5.17960048E-05   2.18574592E-05  
  87               1.78275594E+02   2.07825032E+03   8.38125043E-01   1.60316463E-01   6.10910743E-04   2.33487817E-04   2.95064310E-04   1.85342590E-04   5.16647001E-05   2.18295792E-05  
  88               1.88027627E+02   2.10563547E+03   8.38096326E-01   1.60309989E-01   6.04298787E-04   2.26626941E-04   3.01661216E-04   2.14123641E-04   5.15333108E-05   2.18086088E-05  
  89               1.95730436E+02   2.12794709E+03   8.38079505E-01   1.60306098E-01   5.98638910E-04   2.20737336E-04   3.07328724E-04   2.40469635E-04   5.14400361E-05   2.17885495E-05  
  90               2.04436403E+02   2.15057696E+03   8.38059189E-01   1.60302272E-01   5.93838257E-04   2.15707275E-04   3.12119290E-04   2.69358691E-04   5.13186196E-05   2.17698572E-05  
  91               2.14289747E+02   2.17698120E+03   8.38032347E-01   1.60297375E-01   5.87912149E-04   2.09483922E-04   3.18047652E-04   3.06976143E-04   5.11957984E-05   2.17442381E-05  
  92               2.25401408E+02   2.20387577E+03   8.38000263E-01   1.60292426E-01   5.82891974E-04   2.04136067E-04   3.23073284E-04   3.48932284E-04   5.10391344E-05   2.17194236E-05  
  93               2.37903657E+02   2.23454950E+03   8.37958450E-01   1.60286226E-01   5.76979601E-04   1.97806000E-04   3.29012725E-04   4.02778246E-04   5.08773442E-05   2.16868779E-05  
  94               2.47216648E+02   2.25512071E+03   8.37896160E-01   1.60276251E-01   5.73732800E-04   1.94305372E-04   3.32213690E-04   4.41834715E-04   5.07413364E-05   2.16653504E-05  
  95               2.53785249E+02   2.27063540E+03   8.37870363E-01   1.60272877E-01   5.70900973E-04   1.91265041E-04   3.35036859E-04   4.73821652E-04   5.06588044E-05   2.16469011E-05  
  96               2.61320479E+02   2.28630577E+03   8.37842443E-01   1.60269536E-01   5.68742796E-04   1.88886151E-04   3.37184620E-04   5.07195493E-04   5.05484629E-05   2.16303712E-05  
  97               2.69991388E+02   2.30507353E+03   8.37806707E-01   1.60265191E-01   5.65853300E-04   1.85723914E-04   3.40062140E-04   5.50132002E-04   5.04320750E-05   2.16079718E-05  
  98               2.79941041E+02   2.32487895E+03   8.37764039E-01   1.60260216E-01   5.63350130E-04   1.82918379E-04   3.42549852E-04   5.97859906E-04   5.02884263E-05   2.15852782E-05  
  99               2.91334865E+02   2.34664383E+03   8.37709447E-01   1.60254586E-01   5.65384233E-04   1.79126180E-04   3.46005463E-04   6.53786282E-04   5.01264902E-05   2.15737663E-05  
  100              3.04348002E+02   2.37076840E+03   8.37651359E-01   1.60248439E-01   5.62874281E-04   1.76100242E-04   3.48609339E-04   7.20431760E-04   4.99393897E-05   2.15445132E-05  
  101              3.19172395E+02   2.39698879E+03   8.37582686E-01   1.60241415E-01   5.60460985E-04   1.73105496E-04   3.51118633E-04   7.98428943E-04   4.97255258E-05   2.15117729E-05  
