# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   3.59789567E+02   8.38494031E-01   1.60509253E-01   2.49736000E-27   5.29286212E-04   3.75061304E-04   6.06032942E-05   0.00000000E+00   0.00000000E+00  
  2                2.86067183E-05   4.52255130E+02   8.38494088E-01   1.60509191E-01   4.55716605E-21   5.29289800E-04   3.75063846E-04   6.06037050E-05   0.00000000E+00   0.00000000E+00  
  3                4.82904827E-05   4.82792352E+02   8.38494111E-01   1.60509175E-01   1.39652050E-19   5.29289280E-04   3.75063478E-04   6.06036456E-05   0.00000000E+00   0.00000000E+00  
  4                7.04540576E-05   5.08316504E+02   8.38494150E-01   1.60509150E-01   1.79409821E-18   5.29288659E-04   3.75063037E-04   6.06035744E-05   0.00000000E+00   0.00000000E+00  
  5                9.57034333E-05   5.23741712E+02   8.38494184E-01   1.60509125E-01   7.09756384E-18   5.29288011E-04   3.75062578E-04   6.06035002E-05   0.00000000E+00   0.00000000E+00  
  6                1.24679806E-04   5.40964237E+02   8.38494273E-01   1.60509050E-01   3.09301229E-17   5.29287279E-04   3.75062060E-04   6.06034164E-05   0.00000000E+00   0.00000000E+00  
  7                1.58049198E-04   5.52111491E+02   8.38494346E-01   1.60508983E-01   7.35911073E-17   5.29286222E-04   3.75061311E-04   6.06032954E-05   0.00000000E+00   0.00000000E+00  
  8                1.96558774E-04   5.66719890E+02   8.38494557E-01   1.60508778E-01   2.26462092E-16   5.29285423E-04   3.75060744E-04   6.06032039E-05   0.00000000E+00   0.00000000E+00  
  9                2.41051859E-04   5.76162003E+02   8.38494712E-01   1.60508629E-01   4.39018393E-16   5.29283855E-04   3.75059634E-04   6.06030244E-05   0.00000000E+00   0.00000000E+00  
  10               2.92504124E-04   5.89511075E+02   8.38495164E-01   1.60508165E-01   1.12607453E-15   5.29284457E-04   3.75060060E-04   6.06030933E-05   0.00000000E+00   0.00000000E+00  
  11               3.52034505E-04   5.97991511E+02   8.38495450E-01   1.60507885E-01   1.93881753E-15   5.29282566E-04   3.75058720E-04   6.06028767E-05   0.00000000E+00   0.00000000E+00  
  12               4.20938694E-04   6.10664954E+02   8.38496323E-01   1.60506970E-01   4.43911809E-15   5.29278368E-04   3.75055745E-04   6.06023961E-05   0.00000000E+00   0.00000000E+00  
  13               5.00702545E-04   6.18669911E+02   8.38496809E-01   1.60506485E-01   7.12895969E-15   5.29278875E-04   3.75056104E-04   6.06024541E-05   0.00000000E+00   0.00000000E+00  
  14               5.93059881E-04   6.31126630E+02   8.38498314E-01   1.60504798E-01   1.52358753E-14   5.29273201E-04   3.75052084E-04   6.06018045E-05   0.00000000E+00   0.00000000E+00  
  15               7.00038904E-04   6.39033433E+02   8.38499149E-01   1.60503968E-01   2.35614348E-14   5.29270115E-04   3.75049897E-04   6.06014511E-05   0.00000000E+00   0.00000000E+00  
  16               8.23985551E-04   6.51564377E+02   8.38502047E-01   1.60501092E-01   4.81764053E-14   5.29262356E-04   3.75044399E-04   6.06005627E-05   0.00000000E+00   0.00000000E+00  
  17               9.67603570E-04   6.59494721E+02   8.38503197E-01   1.60499714E-01   7.24772342E-14   5.29258450E-04   3.75041631E-04   6.06001155E-05   0.00000000E+00   0.00000000E+00  
  18               1.13401584E-03   6.72188621E+02   8.38507890E-01   1.60495046E-01   1.42943248E-13   5.29248027E-04   3.75034245E-04   6.05989220E-05   0.00000000E+00   0.00000000E+00  
