# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              NH3              N2               H2S              H2O(s)          
  24               6.24896924E-03   7.41857737E+01   8.38096555E-01   1.60468182E-01   7.79572026E-04   5.30452257E-04   7.46256853E-05   2.33381705E-05   2.29839950E-05   0.00000000E+00  
  25               7.68780144E-03   7.72737782E+01   8.38096555E-01   1.60468182E-01   7.79572023E-04   5.30452256E-04   7.46256850E-05   2.33381704E-05   2.29839950E-05   0.00000000E+00  
  26               9.43523045E-03   8.00505637E+01   8.38096555E-01   1.60468182E-01   7.79572022E-04   5.30452255E-04   7.46256849E-05   2.33381704E-05   2.29839950E-05   0.00000000E+00  
  27               1.15520202E-02   8.36275233E+01   8.38096555E-01   1.60468182E-01   7.79572021E-04   5.30452254E-04   7.46256848E-05   2.33381704E-05   2.29839950E-05   0.00000000E+00  
  28               1.41127279E-02   8.69155595E+01   8.38096555E-01   1.60468182E-01   7.79572020E-04   5.30452254E-04   7.46256847E-05   2.33381704E-05   2.29839950E-05   0.00000000E+00  
  29               1.72113605E-02   9.11221052E+01   8.38096555E-01   1.60468182E-01   7.79572019E-04   5.30452253E-04   7.46256847E-05   2.33381703E-05   2.29839950E-05   0.00000000E+00  
  30               2.09622990E-02   9.50242757E+01   8.38096555E-01   1.60468182E-01   7.79572019E-04   5.30452253E-04   7.46256846E-05   2.33381703E-05   2.29839950E-05   0.00000000E+00  
  31               2.55038173E-02   1.00035242E+02   8.38096493E-01   1.60468170E-01   7.79572018E-04   5.30452252E-04   7.46256845E-05   2.33381703E-05   2.29839933E-05   4.56094329E-17  
  32               3.10025386E-02   1.04780063E+02   8.38096161E-01   1.60468106E-01   7.79572014E-04   5.30452250E-04   7.46256842E-05   2.33381702E-05   2.29839842E-05   8.86768775E-16  
  33               3.76619640E-02   1.10777134E+02   8.38094835E-01   1.60467852E-01   7.79571903E-04   5.30452174E-04   7.46256735E-05   2.33381669E-05   2.29839478E-05   1.07670536E-14  
  34               4.57305547E-02   1.16587187E+02   8.38086103E-01   1.60466180E-01   7.79572378E-04   5.30452497E-04   7.46257190E-05   2.33381811E-05   2.29837084E-05   1.98743942E-13  
  35               5.55083461E-02   1.23906940E+02   8.38007146E-01   1.60451063E-01   7.79570340E-04   5.30451110E-04   7.46255239E-05   2.33381201E-05   2.29815430E-05   2.25513934E-12  
  36               6.73548486E-02   1.31002851E+02   8.38096531E-01   1.60468177E-01   7.79588067E-04   5.30463172E-04   7.46272208E-05   2.33386508E-05   2.29839943E-05   3.16535130E-11  
  37               8.17092904E-02   1.39457301E+02   8.38096410E-01   1.60468154E-01   7.79667698E-04   5.30517356E-04   7.46348436E-05   2.33410347E-05   2.29839910E-05   2.76740324E-10  
  38               9.91095325E-02   1.47572480E+02   8.38096408E-01   1.60468153E-01   7.79667695E-04   5.30517355E-04   7.46348433E-05   2.33410346E-05   2.29839910E-05   2.82592381E-09  
  39               1.20206735E-01   1.57070314E+02   8.38096395E-01   1.60468151E-01   7.79667692E-04   5.30517352E-04   7.46348430E-05   2.33410345E-05   2.29839906E-05   1.78404825E-08  
  40               1.45782848E-01   1.65996481E+02   8.38096309E-01   1.60468135E-01   7.79667692E-04   5.30517352E-04   7.46348430E-05   2.33410345E-05   2.29839883E-05   1.19712852E-07  
  41               1.76795890E-01   1.75988626E+02   8.38095965E-01   1.60468069E-01   7.79667691E-04   5.30517352E-04   7.46348429E-05   2.33410345E-05   2.29839788E-05   5.30362237E-07  
  42               2.14424737E-01   1.85327961E+02   8.38094168E-01   1.60467725E-01   7.79667869E-04   5.30517473E-04   7.46348600E-05   2.33410398E-05   2.29839295E-05   2.67094362E-06  
  43               2.60087351E-01   1.95965569E+02   8.38087932E-01   1.60466531E-01   7.79668330E-04   5.30517787E-04   7.46349041E-05   2.33410536E-05   2.29837585E-05   1.00998749E-05  
  44               3.15386995E-01   2.06395454E+02   8.38067095E-01   1.60462541E-01   7.79672398E-04   5.30520555E-04   7.46352935E-05   2.33411754E-05   2.29831871E-05   3.49197948E-05  
  45               3.82303023E-01   2.17125559E+02   8.38020370E-01   1.60453595E-01   7.79625220E-04   5.30488453E-04   7.46307773E-05   2.33397631E-05   2.29819057E-05   9.06779493E-05  
  46               4.63315562E-01   2.27122552E+02   8.37557123E-01   1.60364898E-01   7.79775238E-04   5.30590531E-04   7.46451380E-05   2.33442542E-05   2.29692016E-05   6.42366257E-04  
  47               5.61504610E-01   2.37527583E+02   8.38096266E-01   1.60468126E-01   7.79762684E-04   5.30581989E-04   7.46439362E-05   2.33438784E-05   2.29839871E-05   0.00000000E+00  
  48               6.80667683E-01   2.47984516E+02   8.38095484E-01   1.60467977E-01   7.80278284E-04   5.30932825E-04   7.46932928E-05   2.33593140E-05   2.29839656E-05   0.00000000E+00  
  49               8.25306032E-01   2.59671347E+02   8.38095478E-01   1.60467975E-01   7.80282400E-04   5.30935625E-04   7.46936868E-05   2.33594372E-05   2.29839655E-05   0.00000000E+00  
  50               1.00074046E+00   2.72053546E+02   8.38095478E-01   1.60467975E-01   7.80282389E-04   5.30935617E-04   7.46936857E-05   2.33594369E-05   2.29839655E-05   0.00000000E+00  
  51               1.21333233E+00   2.86564549E+02   8.38095478E-01   1.60467975E-01   7.80282376E-04   5.30935609E-04   7.46936844E-05   2.33594365E-05   2.29839655E-05   0.00000000E+00  
  52               1.47007184E+00   3.03839803E+02   8.38095478E-01   1.60467975E-01   7.80282361E-04   5.30935599E-04   7.46936830E-05   2.33594361E-05   2.29839655E-05   0.00000000E+00  
  53               1.77911520E+00   3.21960327E+02   8.38095478E-01   1.60467975E-01   7.80282345E-04   5.30935588E-04   7.46936814E-05   2.33594356E-05   2.29839655E-05   0.00000000E+00  
  54               2.15049404E+00   3.40969635E+02   8.38095478E-01   1.60467975E-01   7.80282326E-04   5.30935575E-04   7.46936796E-05   2.33594351E-05   2.29839655E-05   0.00000000E+00  
  55               2.59626271E+00   3.60915793E+02   8.38095477E-01   1.60467975E-01   7.80282306E-04   5.30935561E-04   7.46936776E-05   2.33594345E-05   2.29839654E-05   0.00000000E+00  
  56               3.13023815E+00   3.81831195E+02   8.38095219E-01   1.60467926E-01   7.80282136E-04   5.30935446E-04   7.46936613E-05   2.33594295E-05   2.29839583E-05   0.00000000E+00  
  57               3.76737488E+00   4.03708279E+02   8.38095238E-01   1.60467900E-01   7.80285539E-04   5.30937762E-04   7.46939871E-05   2.33595314E-05   2.29839546E-05   0.00000000E+00  
  58               4.52565029E+00   4.26569856E+02   8.38095238E-01   1.60467900E-01   7.80285508E-04   5.30937740E-04   7.46939840E-05   2.33595305E-05   2.29839546E-05   0.00000000E+00  
  59               5.42441418E+00   4.50405745E+02   8.38095230E-01   1.60467898E-01   7.80285473E-04   5.30937717E-04   7.46939807E-05   2.33595295E-05   2.29839544E-05   0.00000000E+00  
  60               6.48349604E+00   4.75153542E+02   8.38094826E-01   1.60467827E-01   7.80285447E-04   5.30937699E-04   7.46939781E-05   2.33595287E-05   2.29839443E-05   0.00000000E+00  
  61               7.72368574E+00   5.00750087E+02   8.38094520E-01   1.60468131E-01   7.80286871E-04   5.30938668E-04   7.46941143E-05   2.33595714E-05   2.29839877E-05   0.00000000E+00  
  62               9.17535680E+00   5.27264432E+02   8.38091694E-01   1.60467586E-01   7.80289468E-04   5.30940436E-04   7.46943629E-05   2.33596492E-05   2.29839097E-05   0.00000000E+00  
  63               1.08733466E+01   5.54768651E+02   8.38091875E-01   1.60467291E-01   7.80352871E-04   5.30983578E-04   7.47004321E-05   2.33615474E-05   2.29838674E-05   0.00000000E+00  
  64               1.28516388E+01   5.83222999E+02   8.38091888E-01   1.60467278E-01   7.80352788E-04   5.30983521E-04   7.47004240E-05   2.33615450E-05   2.29838656E-05   0.00000000E+00  
  65               1.51419201E+01   6.12538965E+02   8.38091912E-01   1.60467254E-01   7.80352675E-04   5.30983444E-04   7.47004131E-05   2.33615417E-05   2.29838621E-05   0.00000000E+00  
  66               1.77902284E+01   6.42749084E+02   8.38091955E-01   1.60467211E-01   7.80352514E-04   5.30983335E-04   7.47003976E-05   2.33615369E-05   2.29838560E-05   0.00000000E+00  
  67               2.08525036E+01   6.73950243E+02   8.38092027E-01   1.60467139E-01   7.80352280E-04   5.30983176E-04   7.47003751E-05   2.33615300E-05   2.29838457E-05   0.00000000E+00  
  68               2.43809502E+01   7.06086508E+02   8.38092142E-01   1.60467024E-01   7.80351960E-04   5.30982958E-04   7.47003443E-05   2.33615205E-05   2.29838292E-05   0.00000000E+00  
  69               2.84250327E+01   7.39083592E+02   8.38092314E-01   1.60466850E-01   7.80351475E-04   5.30982628E-04   7.47002977E-05   2.33615061E-05   2.29838043E-05   0.00000000E+00  
  70               3.30464650E+01   7.72883436E+02   8.38092557E-01   1.60466600E-01   7.80350836E-04   5.30982194E-04   7.47002364E-05   2.33614870E-05   2.29837685E-05   0.00000000E+00  
  71               3.83646074E+01   8.07828001E+02   8.38092877E-01   1.60466253E-01   7.80350075E-04   5.30981677E-04   7.47001634E-05   2.33614644E-05   2.29837186E-05   0.00000000E+00  
  72               4.44961834E+01   8.43985178E+02   8.38093148E-01   1.60465769E-01   7.80349366E-04   5.30981194E-04   7.47000953E-05   2.33614433E-05   2.29836491E-05   0.00000000E+00  
  73               5.15372900E+01   8.81321853E+02   8.38093636E-01   1.60465194E-01   7.80352927E-04   5.30983618E-04   7.47004360E-05   2.33615500E-05   2.29841496E-05   0.00000000E+00  
  74               5.95572527E+01   9.19505848E+02   8.38094114E-01   1.60464500E-01   7.80356396E-04   5.30985979E-04   7.47007679E-05   2.33616540E-05   2.29840487E-05   0.00000000E+00  
  75               6.86388825E+01   9.58476908E+02   8.38094824E-01   1.60463755E-01   7.80354678E-04   5.30984809E-04   7.47006031E-05   2.33616026E-05   2.29882907E-05   0.00000000E+00  
  76               7.89460422E+01   9.98273934E+02   8.38095522E-01   1.60462946E-01   7.80353286E-04   5.30983863E-04   7.47004696E-05   2.33615611E-05   2.30126259E-05   0.00000000E+00  
  77               9.06150060E+01   1.03898475E+03   8.38096077E-01   1.60462080E-01   7.80353200E-04   5.30983804E-04   7.47004611E-05   2.33615587E-05   2.30803439E-05   0.00000000E+00  
  78               1.03754091E+02   1.08028563E+03   8.38096210E-01   1.60461160E-01   7.80356428E-04   5.30985999E-04   7.47007697E-05   2.33616554E-05   2.32567889E-05   0.00000000E+00  
  79               1.18447041E+02   1.12210018E+03   8.38095677E-01   1.60460189E-01   7.80378221E-04   5.31000808E-04   7.47028552E-05   2.33623080E-05   2.36818621E-05   0.00000000E+00  
  80               1.34833862E+02   1.16427978E+03   8.38095298E-01   1.60459338E-01   7.80376110E-04   5.30999216E-04   7.47026487E-05   2.33622450E-05   2.42854694E-05   0.00000000E+00  
  81               1.53263966E+02   1.20732010E+03   8.38095961E-01   1.60458625E-01   7.80374467E-04   5.30997031E-04   7.47024621E-05   2.33621954E-05   2.42852307E-05   0.00000000E+00  
  82               1.74008542E+02   1.25124510E+03   8.38096548E-01   1.60457956E-01   7.80373811E-04   5.30990746E-04   7.47022797E-05   2.33621866E-05   2.42849182E-05   0.00000000E+00  
  83               1.97278265E+02   1.29596273E+03   8.38097052E-01   1.60457330E-01   7.80373869E-04   5.30965273E-04   7.47019867E-05   2.33623417E-05   2.42844927E-05   0.00000000E+00  
  84               2.23242545E+02   1.34130181E+03   8.38097495E-01   1.60456750E-01   7.80365243E-04   5.30879507E-04   7.47010331E-05   2.33631832E-05   2.42839021E-05   0.00000000E+00  
  85               2.52054597E+02   1.38702758E+03   8.38097918E-01   1.60456219E-01   7.80313764E-04   5.30688845E-04   7.46972247E-05   2.33666845E-05   2.42830790E-05   0.00000000E+00  
  86               2.84161285E+02   1.43347491E+03   8.38098330E-01   1.60455719E-01   7.80179064E-04   5.30387822E-04   7.46827929E-05   2.33793317E-05   2.42819133E-05   0.00000000E+00  
  87               3.20238584E+02   1.48093116E+03   8.38098711E-01   1.60455235E-01   7.79937263E-04   5.29967512E-04   7.46338293E-05   2.34191806E-05   2.42802250E-05   0.00000000E+00  
  88               3.60768361E+02   1.52957410E+03   8.38099034E-01   1.60454746E-01   7.79566810E-04   5.29401314E-04   7.44933457E-05   2.35234778E-05   2.42776668E-05   0.00000000E+00  
  89               4.06032878E+02   1.57893948E+03   8.38099242E-01   1.60454248E-01   7.79063822E-04   5.28669362E-04   7.41861419E-05   2.37251563E-05   2.42735302E-05   0.00000000E+00  
  90               4.56110812E+02   1.62885905E+03   8.38099153E-01   1.60453694E-01   7.78414388E-04   5.27747860E-04   7.37372870E-05   2.39755085E-05   2.42661076E-05   0.00000000E+00  
  91               5.10854296E+02   1.67852122E+03   8.38081622E-01   1.60449844E-01   7.77713420E-04   5.26630607E-04   7.33803410E-05   2.41588496E-05   2.42511484E-05   0.00000000E+00  
  92               5.69107447E+02   1.72709380E+03   8.38060576E-01   1.60449137E-01   7.97793393E-04   5.25197134E-04   7.31860255E-05   2.42494749E-05   2.34214265E-05   0.00000000E+00  
  93               6.32027679E+02   1.77508431E+03   8.38059186E-01   1.60448387E-01   7.96503215E-04   5.23717373E-04   7.31833245E-05   2.42445871E-05   2.34383678E-05   0.00000000E+00  
  94               7.01093151E+02   1.82377512E+03   8.38055957E-01   1.60447367E-01   7.95221528E-04   5.22016403E-04   7.33132629E-05   2.41720663E-05   2.34484583E-05   0.00000000E+00  
  95               7.78080208E+02   1.87342642E+03   8.38051270E-01   1.60446211E-01   7.93969016E-04   5.20103087E-04   7.36128132E-05   2.40127864E-05   2.34544943E-05   0.00000000E+00  
  96               8.65198459E+02   1.92533983E+03   8.38041924E-01   1.60444487E-01   7.93471086E-04   5.17888126E-04   7.40399925E-05   2.37868541E-05   2.34466393E-05   0.00000000E+00  
  97               9.65316710E+02   1.97964632E+03   8.38023027E-01   1.60441781E-01   7.95756501E-04   5.15350754E-04   7.46550419E-05   2.34634109E-05   2.34046988E-05   0.00000000E+00  
  98               1.08208938E+03   2.03786086E+03   8.37980340E-01   1.60436541E-01   8.06065586E-04   5.12237734E-04   7.54214035E-05   2.30588418E-05   2.32794064E-05   0.00000000E+00  
  99               1.21596234E+03   2.09820844E+03   8.37900962E-01   1.60428383E-01   8.33766161E-04   5.08388648E-04   7.63806947E-05   2.25521268E-05   2.30050725E-05   0.00000000E+00  
  100              1.36327184E+03   2.15898248E+03   8.37800019E-01   1.60420515E-01   8.79960916E-04   5.03692557E-04   7.74397021E-05   2.19911649E-05   2.26229180E-05   0.00000000E+00  
  101              1.53803717E+03   2.22382477E+03   8.37719907E-01   1.60407709E-01   8.76953976E-04   4.99966948E-04   7.87386554E-05   2.13012833E-05   2.26266942E-05   0.00000000E+00  
