# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   4.89080149E+02   8.38495165E-01   1.60509152E-01   6.19143687E-19   5.29154853E-04   3.73973415E-04   6.06062810E-05   0.00000000E+00   0.00000000E+00  
  2                2.51615904E-05   5.89974571E+02   8.38571308E-01   1.60433054E-01   3.97693366E-15   5.29038754E-04   3.73891397E-04   6.05929787E-05   0.00000000E+00   0.00000000E+00  
  3                4.11713473E-05   6.37325948E+02   8.38681640E-01   1.60323056E-01   8.69432558E-14   5.28870662E-04   3.73772634E-04   6.05737291E-05   0.00000000E+00   0.00000000E+00  
  4                5.90258950E-05   6.64209797E+02   8.38713516E-01   1.60291263E-01   3.90218678E-13   5.28820690E-04   3.73737338E-04   6.05680106E-05   0.00000000E+00   0.00000000E+00  
  5                7.92660517E-05   6.90402132E+02   8.38732713E-01   1.60272083E-01   1.52962874E-12   5.28791230E-04   3.73716525E-04   6.05646435E-05   0.00000000E+00   0.00000000E+00  
  6                1.02343365E-04   7.08138413E+02   8.38738556E-01   1.60266149E-01   3.52241431E-12   5.28782618E-04   3.73710437E-04   6.05636659E-05   0.00000000E+00   0.00000000E+00  
  7                1.28743021E-04   7.28687317E+02   8.38743641E-01   1.60260852E-01   9.03251916E-12   5.28775895E-04   3.73705678E-04   6.05629059E-05   0.00000000E+00   0.00000000E+00  
  8                1.58990507E-04   7.43019140E+02   8.38744950E-01   1.60259100E-01   1.64097112E-11   5.28775550E-04   3.73705420E-04   6.05628775E-05   0.00000000E+00   0.00000000E+00  
  9                1.93684908E-04   7.61152578E+02   8.38746218E-01   1.60257015E-01   3.48326849E-11   5.28777277E-04   3.73706624E-04   6.05630881E-05   0.00000000E+00   0.00000000E+00  
  10               2.33530344E-04   7.73895465E+02   8.38745835E-01   1.60256241E-01   5.63553215E-11   5.28782405E-04   3.73710226E-04   6.05636895E-05   0.00000000E+00   0.00000000E+00  
