# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               CH4              Mg              
  16               5.00092562E-03   6.15675587E+02   8.38526724E-01   1.60515786E-01   1.83228741E-15   4.73376685E-04   3.13840652E-04   6.02476555E-05   7.71694127E-05   0.00000000E+00  
  17               6.07125191E-03   6.28902211E+02   8.38526778E-01   1.60515774E-01   4.10569745E-15   4.73355720E-04   3.13826756E-04   6.02448688E-05   7.71659990E-05   0.00000000E+00  
  18               7.35815523E-03   6.30753439E+02   8.38526750E-01   1.60515826E-01   4.21964567E-15   4.73334692E-04   3.13812819E-04   6.02420734E-05   7.71625752E-05   0.00000000E+00  
  19               8.90562256E-03   6.44216340E+02   8.38526807E-01   1.60515811E-01   9.21910085E-15   4.73313499E-04   3.13798772E-04   6.02392557E-05   7.71591245E-05   0.00000000E+00  
  20               1.07663792E-02   6.46084997E+02   8.38526786E-01   1.60515872E-01   9.44291612E-15   4.73292411E-04   3.13784795E-04   6.02364504E-05   7.71556908E-05   0.00000000E+00  
  21               1.30034477E-02   6.59995696E+02   8.38526846E-01   1.60515853E-01   2.03835239E-14   4.73271741E-04   3.13771094E-04   6.02336970E-05   7.71523252E-05   0.00000000E+00  
  22               1.56921061E-02   6.62231617E+02   8.38526761E-01   1.60515910E-01   2.12477569E-14   4.73250649E-04   3.13757114E-04   6.02308891E-05   7.71488910E-05   0.00000000E+00  
  23               1.89219408E-02   6.76930936E+02   8.38526831E-01   1.60515882E-01   4.61252990E-14   4.73229387E-04   3.13743022E-04   6.02280582E-05   7.71454290E-05   0.00000000E+00  
  24               2.27993569E-02   6.79735706E+02   8.38526797E-01   1.60515957E-01   4.93867674E-14   4.73208192E-04   3.13728974E-04   6.02252348E-05   7.71419779E-05   0.00000000E+00  
  25               2.74502985E-02   6.95529698E+02   8.38526876E-01   1.60515913E-01   1.09107885E-13   4.73190110E-04   3.13716988E-04   6.02228061E-05   7.71390342E-05   0.00000000E+00  
  26               3.30234463E-02   6.99391876E+02   8.38526646E-01   1.60515952E-01   1.22783017E-13   4.73169060E-04   3.13703036E-04   6.02199987E-05   7.71356068E-05   0.00000000E+00  
  27               3.96939163E-02   7.16601556E+02   8.38526755E-01   1.60515884E-01   2.78410987E-13   4.73147726E-04   3.13688896E-04   6.02171536E-05   7.71321331E-05   0.00000000E+00  
  28               4.76655472E-02   7.21798667E+02   8.38526722E-01   1.60515958E-01   3.31673115E-13   4.73126513E-04   3.13674835E-04   6.02143225E-05   7.71286790E-05   0.00000000E+00  
  29               5.71769228E-02   7.40779300E+02   8.38526706E-01   1.60515809E-01   7.76831512E-13   4.73107972E-04   3.13662546E-04   6.02118297E-05   7.71256606E-05   0.00000000E+00  
  30               6.85039384E-02   7.47768928E+02   8.38526685E-01   1.60515869E-01   9.92109743E-13   4.73086803E-04   3.13648515E-04   6.02090008E-05   7.71222137E-05   0.00000000E+00  
  31               8.19687391E-02   7.68767704E+02   8.38526936E-01   1.60515657E-01   2.39279010E-12   4.73065174E-04   3.13634179E-04   6.02061113E-05   7.71186920E-05   0.00000000E+00  
  32               9.79492584E-02   7.77905682E+02   8.38526946E-01   1.60515680E-01   3.28502876E-12   4.73043780E-04   3.13619999E-04   6.02032493E-05   7.71152085E-05   0.00000000E+00  
  33               1.16890413E-01   8.01402447E+02   8.38527406E-01   1.60515249E-01   8.18906826E-12   4.73021714E-04   3.13605372E-04   6.02002988E-05   7.71116154E-05   0.00000000E+00  
  34               1.39297628E-01   8.13337230E+02   8.38527522E-01   1.60515155E-01   1.22073223E-11   4.72999799E-04   3.13590847E-04   6.01973645E-05   7.71080472E-05   0.00000000E+00  
  35               1.65751157E-01   8.39797718E+02   8.38528501E-01   1.60514161E-01   3.13691230E-11   4.72976672E-04   3.13575517E-04   6.01942720E-05   7.71042813E-05   0.00000000E+00  
  36               1.96883227E-01   8.55058155E+02   8.38528881E-01   1.60513681E-01   5.06794265E-11   4.72953978E-04   3.13560475E-04   6.01912301E-05   7.71005861E-05   0.00000000E+00  
  37               2.33410112E-01   8.85058009E+02   8.38531167E-01   1.60511112E-01   1.33804430E-10   4.72929377E-04   3.13544169E-04   6.01879396E-05   7.70965801E-05   0.00000000E+00  
  38               2.76101222E-01   9.04262407E+02   8.38531838E-01   1.60509224E-01   2.33222888E-10   4.72905601E-04   3.13528409E-04   6.01847470E-05   7.70927086E-05   0.00000000E+00  
  39               3.25804238E-01   9.38022185E+02   8.38536780E-01   1.60502317E-01   6.20694779E-10   4.72884526E-04   3.13514439E-04   6.01818890E-05   7.70892773E-05   0.00000000E+00  
  40               3.83495433E-01   9.61322174E+02   8.38542199E-01   1.60496993E-01   1.14028983E-09   4.72850846E-04   3.13492103E-04   6.01774137E-05   7.70837886E-05   0.00000000E+00  
  41               4.50341054E-01   9.99069375E+02   8.38558639E-01   1.60480698E-01   3.00674391E-09   4.72799645E-04   3.13458120E-04   6.01706887E-05   7.70754333E-05   0.00000000E+00  
  42               5.27597805E-01   1.02668687E+03   8.38571708E-01   1.60467748E-01   5.70620877E-09   4.72752212E-04   3.13426456E-04   6.01643956E-05   7.70676192E-05   8.59955315E-16  
  43               6.16674052E-01   1.06834368E+03   8.38601106E-01   1.60438520E-01   1.45826093E-08   4.72680295E-04   3.13377869E-04   6.01548560E-05   7.70554859E-05   8.89091880E-15  
  44               7.19003737E-01   1.09979919E+03   8.38621392E-01   1.60418359E-01   2.76633848E-08   4.72623523E-04   3.13335733E-04   6.01467212E-05   7.70435870E-05   4.42409595E-14  
  45               8.36204560E-01   1.14472038E+03   8.38655513E-01   1.60384375E-01   6.67645422E-08   4.72558210E-04   3.13274720E-04   6.01358020E-05   7.70206124E-05   4.09585672E-13  
  46               9.70354471E-01   1.17924127E+03   8.38675507E-01   1.60364471E-01   1.23102284E-07   4.72558759E-04   3.13200751E-04   6.01271823E-05   7.69547442E-05   1.91729024E-12  
  47               1.12412452E+00   1.22684576E+03   8.38703198E-01   1.60336903E-01   2.76800939E-07   4.72681641E-04   3.13030261E-04   6.01169906E-05   7.67136913E-05   1.48704196E-11  
  48               1.30046264E+00   1.26372740E+03   8.38718084E-01   1.60322686E-01   4.87867870E-07   4.73185333E-04   3.12552454E-04   6.01090208E-05   7.57759044E-05   6.15148522E-11  
  49               1.50318817E+00   1.31324476E+03   8.38737750E-01   1.60305250E-01   1.01296391E-06   4.74488698E-04   3.11257937E-04   6.01002491E-05   7.29461896E-05   3.80934183E-10  
  50               1.73735312E+00   1.35152466E+03   8.38751050E-01   1.60297824E-01   1.68460419E-06   4.77221488E-04   3.08320886E-04   6.00930732E-05   6.64325808E-05   1.33468214E-09  
  51               2.01054029E+00   1.40194314E+03   8.38769985E-01   1.60289630E-01   3.20937091E-06   4.82196206E-04   3.02700626E-04   6.00858171E-05   5.44338803E-05   6.46496987E-09  
  52               2.32993236E+00   1.44119774E+03   8.38780144E-01   1.60286503E-01   5.03684947E-06   4.88675510E-04   2.95906345E-04   6.00820799E-05   4.46010022E-05   1.92350527E-08  
  53               2.70136169E+00   1.49287348E+03   8.38788206E-01   1.60281935E-01   8.95087381E-06   4.97050328E-04   2.88016674E-04   6.00845950E-05   3.32599407E-05   7.63550636E-08  
  54               3.12564282E+00   1.53396688E+03   8.38773463E-01   1.60276975E-01   1.35188563E-05   5.03270638E-04   2.85816333E-04   6.00840113E-05   2.76324856E-05   2.02234126E-07  
  55               3.59316836E+00   1.58718096E+03   8.38758251E-01   1.60273663E-01   2.27835569E-05   5.10716710E-04   2.95333167E-04   6.01074167E-05   1.96654806E-05   5.43009743E-07  
  56               4.09341290E+00   1.62952218E+03   8.38745354E-01   1.60270818E-01   3.32626191E-05   5.14154542E-04   2.95009417E-04   6.01088214E-05   1.64450984E-05   2.05595186E-06  
  57               4.61087499E+00   1.68282848E+03   8.38704336E-01   1.60264562E-01   5.30948313E-05   5.18445677E-04   3.02336149E-04   6.01216576E-05   1.20690041E-05   9.48233257E-06  
  58               5.10132746E+00   1.72847660E+03   8.38627446E-01   1.60255608E-01   7.72847340E-05   5.21533370E-04   3.26885008E-04   6.01462742E-05   8.95294372E-06   2.70376792E-05  
  59               5.53371601E+00   1.76647657E+03   8.38515391E-01   1.60246591E-01   1.04048900E-04   5.24033599E-04   3.82890829E-04   6.02138097E-05   6.41730504E-06   6.49628483E-05  
  60               5.89988146E+00   1.79611184E+03   8.38483169E-01   1.60242486E-01   1.29892002E-04   5.24767213E-04   3.82520973E-04   6.02080242E-05   5.67272448E-06   6.48605282E-05  
  61               6.31476329E+00   1.82871512E+03   8.38452282E-01   1.60239498E-01   1.64463218E-04   5.25448926E-04   3.81773298E-04   6.01997575E-05   4.97346582E-06   6.47466164E-05  
  62               6.68132851E+00   1.85535551E+03   8.38422055E-01   1.60236664E-01   1.97971386E-04   5.25904969E-04   3.81263617E-04   6.02078096E-05   4.50488193E-06   6.46490566E-05  
  63               6.98690365E+00   1.87737606E+03   8.38393102E-01   1.60233992E-01   2.29948162E-04   5.26240591E-04   3.80877686E-04   6.02000643E-05   4.15384143E-06   6.45679352E-05  
  64               7.33688190E+00   1.90079836E+03   8.38324723E-01   1.60224417E-01   2.68301985E-04   5.26520928E-04   3.80508988E-04   6.01896410E-05   3.83636797E-06   6.44751922E-05  
  65               7.73556995E+00   1.92722837E+03   8.38279380E-01   1.60220342E-01   3.18055870E-04   5.26824873E-04   3.80141751E-04   6.01710553E-05   3.50950133E-06   6.43728853E-05  
  66               8.03854908E+00   1.94590308E+03   8.38243444E-01   1.60217125E-01   3.57353301E-04   5.27009838E-04   3.79921320E-04   6.01966216E-05   3.31278915E-06   6.42973592E-05  
  67               8.26127974E+00   1.95996864E+03   8.38213788E-01   1.60214481E-01   3.89783332E-04   5.27140326E-04   3.79766800E-04   6.01849507E-05   3.16713855E-06   6.42412840E-05  
  68               8.52099734E+00   1.97511607E+03   8.38179728E-01   1.60211457E-01   4.27007277E-04   5.27261296E-04   3.79603472E-04   6.01760327E-05   3.03143130E-06   6.41779767E-05  
  69               8.82269585E+00   1.99309992E+03   8.38135458E-01   1.60207532E-01   4.75322879E-04   5.27401308E-04   3.79427711E-04   6.01684371E-05   2.87260304E-06   6.41037967E-05  
  70               9.17079299E+00   2.01236567E+03   8.38083916E-01   1.60202981E-01   5.31489579E-04   5.27526426E-04   3.79290638E-04   6.01604230E-05   2.72574862E-06   6.40207507E-05  
  71               9.56999478E+00   2.03457249E+03   8.38018108E-01   1.60197180E-01   6.03283138E-04   5.27661244E-04   3.79085608E-04   6.01515699E-05   2.56383993E-06   6.39253672E-05  
  72               1.00267498E+01   2.05819314E+03   8.37940863E-01   1.60190390E-01   6.87492691E-04   5.27776704E-04   3.78891628E-04   6.01407211E-05   2.41674786E-06   6.38194341E-05  
  73               1.05490202E+01   2.08495647E+03   8.37842483E-01   1.60181754E-01   7.94704044E-04   5.27893619E-04   3.78679975E-04   6.01283401E-05   2.26055411E-06   6.36988598E-05  
  74               1.11437068E+01   2.11324372E+03   8.37726132E-01   1.60171560E-01   9.21433146E-04   5.27986814E-04   3.78480188E-04   6.01132357E-05   2.12119469E-06   6.35657129E-05  
  75               1.18182158E+01   2.14463087E+03   8.37579429E-01   1.60158719E-01   1.08117854E-03   5.28072046E-04   3.78267301E-04   6.00959907E-05   1.97907967E-06   6.34162373E-05  
  76               1.25805000E+01   2.17745543E+03   8.37406023E-01   1.60143561E-01   1.26993881E-03   5.28129139E-04   3.78066246E-04   6.00753201E-05   1.85519794E-06   6.32526878E-05  
  77               1.34391933E+01   2.21323497E+03   8.37189737E-01   1.60124665E-01   1.50533602E-03   5.28169747E-04   3.77854158E-04   6.00516976E-05   1.73292526E-06   6.30712564E-05  
  78               1.44036737E+01   2.25027962E+03   8.36935237E-01   1.60102449E-01   1.78226582E-03   5.28178345E-04   3.77652022E-04   6.00238493E-05   1.62882155E-06   6.28743952E-05  
  79               1.54843140E+01   2.29002819E+03   8.36620040E-01   1.60074739E-01   2.12305085E-03   5.28161253E-04   3.77438091E-04   5.99918716E-05   1.52901625E-06   6.26581168E-05  
  80               1.66919665E+01   2.33079661E+03   8.36246291E-01   1.60042661E-01   2.52052173E-03   5.28137616E-04   3.83495719E-04   5.99566800E-05   1.42263943E-06   6.24253383E-05  
  81               1.80392862E+01   2.37396315E+03   8.35803286E-01   1.60004031E-01   3.00229013E-03   5.28054051E-04   3.83396055E-04   5.99146700E-05   1.34611503E-06   6.21721295E-05  
  82               1.95406925E+01   2.41794499E+03   8.35291668E-01   1.59959430E-01   3.55868144E-03   5.27931248E-04   3.83278706E-04   5.98663947E-05   1.28450265E-06   6.19010056E-05  
  83               2.12116924E+01   2.46398006E+03   8.34682183E-01   1.59906302E-01   4.22152185E-03   5.27769170E-04   3.83131142E-04   5.98114902E-05   1.22877044E-06   6.16081977E-05  
  84               2.30694164E+01   2.51068759E+03   8.33985490E-01   1.59845582E-01   4.97920198E-03   5.27563618E-04   3.82965901E-04   5.97490492E-05   1.18553567E-06   6.12961510E-05  
  85               2.51333983E+01   2.55905619E+03   8.33171404E-01   1.59774635E-01   5.86455410E-03   5.27311460E-04   3.82772985E-04   5.96783574E-05   1.14839776E-06   6.09615172E-05  
  86               2.74252829E+01   2.60803899E+03   8.32250093E-01   1.59694352E-01   6.86650391E-03   5.27010612E-04   3.82564276E-04   5.95986016E-05   1.12149722E-06   6.06061602E-05  
  87               2.99694866E+01   2.65828349E+03   8.31195097E-01   1.59602424E-01   8.01383011E-03   5.26656271E-04   3.82333711E-04   5.95087686E-05   1.10092537E-06   6.02275301E-05  
  88               3.27927435E+01   2.70913410E+03   8.30013072E-01   1.59499436E-01   9.29927648E-03   5.26247110E-04   3.82091283E-04   5.94080007E-05   1.08876774E-06   5.98267336E-05  
  89               3.59248298E+01   2.76085231E+03   8.28686992E-01   1.59383903E-01   1.07413542E-02   5.25778601E-04   3.81836672E-04   5.92950790E-05   1.08325742E-06   5.94023831E-05  
  90               3.93982647E+01   2.81317988E+03   8.27216706E-01   1.59255813E-01   1.23402155E-02   5.25248684E-04   3.81577301E-04   5.91688399E-05   1.08487275E-06   5.89547354E-05  
  91               4.32489613E+01   2.86602171E+03   8.25599356E-01   1.59114921E-01   1.40989529E-02   5.24654870E-04   3.81319701E-04   5.90278705E-05   1.09351850E-06   5.84837044E-05  
  92               4.75157068E+01   2.91952540E+03   8.23822705E-01   1.58960159E-01   1.60308633E-02   5.23992508E-04   3.81067321E-04   5.88702170E-05   1.10830553E-06   5.79885654E-05  
  93               5.22406911E+01   2.97329087E+03   8.21900980E-01   1.58792772E-01   1.81204544E-02   5.23262308E-04   3.80833474E-04   5.86940808E-05   1.13041312E-06   5.74705915E-05  
  94               5.74691365E+01   3.02772105E+03   8.19811055E-01   1.58610743E-01   2.03928663E-02   5.22456648E-04   3.80618093E-04   5.84960614E-05   1.15822003E-06   5.69284777E-05  
  95               6.32461326E+01   3.08207460E+03   8.17591971E-01   1.58417480E-01   2.28056130E-02   5.21581827E-04   3.80441646E-04   5.82737781E-05   1.19407877E-06   5.63654012E-05  
  96               6.96146414E+01   3.13703294E+03   8.15203587E-01   1.58209481E-01   2.54023421E-02   5.20626072E-04   3.80296462E-04   5.80212989E-05   1.23525036E-06   5.57797991E-05  
  97               7.66207185E+01   3.19155423E+03   8.12713547E-01   1.57992648E-01   2.81094629E-02   5.19602496E-04   3.80208693E-04   5.77351058E-05   1.28518532E-06   5.51766747E-05  
  98               8.43136165E+01   3.24663385E+03   8.10058681E-01   1.57761472E-01   3.09956672E-02   5.18492867E-04   3.80160412E-04   5.74043825E-05   1.34025108E-06   5.45532682E-05  
  99               9.27467108E+01   3.30111824E+03   8.07326561E-01   1.57523588E-01   3.39656922E-02   5.17314701E-04   3.80179522E-04   5.70229501E-05   1.40462557E-06   5.39152731E-05  
  100              1.01978302E+02   3.35612401E+03   8.04438863E-01   1.57272167E-01   3.71047088E-02   5.16044805E-04   3.80239279E-04   5.65723576E-05   1.47438376E-06   5.32592689E-05  
  101              1.12072075E+02   3.41052297E+03   8.01492947E-01   1.57015696E-01   4.03068130E-02   5.14702384E-04   3.80366115E-04   5.60417506E-05   1.55402444E-06   5.25909483E-05  
