# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  37               2.03233565E-02   8.99853519E+02   8.38670271E-01   1.60331496E-01   7.43914990E-10   5.29085528E-04   3.72179346E-04   6.05812503E-05   0.00000000E+00   0.00000000E+00  
  38               2.32814725E-02   9.21707231E+02   8.38687810E-01   1.60314014E-01   1.40331547E-09   5.29063906E-04   3.72164136E-04   6.05787801E-05   0.00000000E+00   0.00000000E+00  
  39               2.66172935E-02   9.50580555E+02   8.38708106E-01   1.60293792E-01   3.16205288E-09   5.29039632E-04   3.72147060E-04   6.05760063E-05   0.00000000E+00   1.25061674E-15  
  40               3.03741427E-02   9.75743042E+02   8.38719854E-01   1.60282106E-01   6.10799426E-09   5.29025178E-04   3.72136891E-04   6.05743567E-05   1.31779000E-15   7.20967959E-15  
  41               3.45965419E-02   1.00808852E+03   8.38731238E-01   1.60270787E-01   1.37801128E-08   5.29011509E-04   3.72127276E-04   6.05727972E-05   1.00313152E-14   6.11652941E-14  
  42               3.93251647E-02   1.03722460E+03   8.38737309E-01   1.60264751E-01   2.72311799E-08   5.29003983E-04   3.72121981E-04   6.05719410E-05   5.37132589E-14   3.58981077E-13  
  43               4.45945011E-02   1.07444788E+03   8.38742348E-01   1.60259714E-01   6.25189297E-08   5.28997830E-04   3.72117652E-04   6.05712418E-05   4.05573758E-13   3.02523571E-12  
  44               5.04103455E-02   1.11270774E+03   8.38745039E-01   1.60256958E-01   1.38590196E-07   5.28994404E-04   3.72115244E-04   6.05708551E-05   2.75685984E-12   2.28427490E-11  
  45               5.68090666E-02   1.15115835E+03   8.38746340E-01   1.60255489E-01   2.91992588E-07   5.28992544E-04   3.72113945E-04   6.05706475E-05   1.63747608E-11   1.49718258E-10  
  46               6.38615766E-02   1.19000303E+03   8.38746820E-01   1.60254669E-01   5.89520054E-07   5.28991526E-04   3.72113269E-04   6.05705364E-05   8.71141009E-11   8.74065855E-10  
  47               7.16418142E-02   1.22924994E+03   8.38746683E-01   1.60254174E-01   1.14437361E-06   5.28991023E-04   3.72113062E-04   6.05704841E-05   4.19619512E-10   4.59682131E-09  
  48               8.02196207E-02   1.26897392E+03   8.38745843E-01   1.60253816E-01   2.14487951E-06   5.28991744E-04   3.72114064E-04   6.05705719E-05   1.85120086E-09   2.20408784E-08  
  49               8.96620078E-02   1.30906106E+03   8.38743958E-01   1.60253475E-01   3.88426089E-06   5.28994739E-04   3.72117728E-04   6.05709204E-05   7.49705703E-09   9.65858232E-08  
  50               1.00032085E-01   1.34956389E+03   8.38739712E-01   1.60252953E-01   6.81960865E-06   5.29011283E-04   3.72133936E-04   6.05728215E-05   2.80723088E-08   3.89768643E-07  
  51               1.11382197E-01   1.39037000E+03   8.38731456E-01   1.60252163E-01   1.16163442E-05   5.29035238E-04   3.72163014E-04   6.05755748E-05   9.69822666E-08   1.44552738E-06  
  52               1.23785664E-01   1.43144066E+03   8.38709884E-01   1.60249533E-01   1.92304372E-05   5.29205404E-04   3.72313121E-04   6.05950803E-05   3.09461419E-07   4.93336039E-06  
  53               1.37237072E-01   1.47241199E+03   8.38696468E-01   1.60251106E-01   3.08756462E-05   5.29228615E-04   3.72399840E-04   6.05977819E-05   7.78257705E-07   1.87361276E-05  
  54               1.51651226E-01   1.51286300E+03   8.38670768E-01   1.60248600E-01   4.79858539E-05   5.29325338E-04   3.72597823E-04   6.06089474E-05   3.53059821E-06   2.00828619E-05  
  55               1.66731881E-01   1.55195778E+03   8.38630669E-01   1.60245777E-01   7.18059766E-05   5.29465987E-04   3.72912651E-04   6.06252091E-05   1.24958065E-05   2.43276414E-05  
  56               1.81753436E-01   1.58815099E+03   8.38553708E-01   1.60239654E-01   1.02347068E-04   5.29844986E-04   3.73489392E-04   6.06688447E-05   3.22064584E-05   3.37038170E-05  
  57               1.95785770E-01   1.61981300E+03   8.38483899E-01   1.60239559E-01   1.37639814E-04   5.30053712E-04   3.74111611E-04   6.06931340E-05   6.64847565E-05   5.02396994E-05  
  58               2.10799125E-01   1.65169327E+03   8.38441633E-01   1.60235827E-01   1.83223848E-04   5.30023876E-04   3.74465616E-04   6.06901848E-05   6.64619256E-05   5.03325224E-05  
  59               2.24206476E-01   1.67858351E+03   8.38366661E-01   1.60226065E-01   2.31110543E-04   5.30510269E-04   3.75079127E-04   6.07464143E-05   6.64392332E-05   5.04078161E-05  
  60               2.35083842E-01   1.69946289E+03   8.38325780E-01   1.60222467E-01   2.75289673E-04   5.30494480E-04   3.75334816E-04   6.07451321E-05   6.64228455E-05   5.04671090E-05  
  61               2.47191511E-01   1.72174674E+03   8.38275118E-01   1.60218014E-01   3.30112816E-04   5.30475898E-04   3.75578825E-04   6.07435045E-05   6.64046554E-05   5.05299001E-05  
  62               2.60621817E-01   1.74543531E+03   8.38212247E-01   1.60212497E-01   3.98230186E-04   5.30453958E-04   3.75800528E-04   6.07414418E-05   6.63845100E-05   5.05961948E-05  
  63               2.75461402E-01   1.77042159E+03   8.38134537E-01   1.60205686E-01   4.82508986E-04   5.30428086E-04   3.75988211E-04   6.07388481E-05   6.63622849E-05   5.06657010E-05  
  64               2.91779167E-01   1.79666777E+03   8.38038567E-01   1.60197286E-01   5.86676275E-04   5.30397523E-04   3.76130477E-04   6.07356022E-05   6.63378231E-05   5.07383535E-05  
  65               3.09602963E-01   1.82394222E+03   8.37921180E-01   1.60187020E-01   7.14168144E-04   5.30361650E-04   3.76218875E-04   6.07315988E-05   6.63110774E-05   5.08135387E-05  
  66               3.28779108E-01   1.85186190E+03   8.37779832E-01   1.60174669E-01   8.67752724E-04   5.30320399E-04   3.76250546E-04   6.07268003E-05   6.62822169E-05   5.08902576E-05  
  67               3.49392478E-01   1.88031443E+03   8.37610929E-01   1.60159919E-01   1.05137239E-03   5.30270644E-04   3.76224866E-04   6.07208090E-05   6.62511094E-05   5.09680481E-05  
  68               3.72074434E-01   1.90999781E+03   8.37404496E-01   1.60141895E-01   1.27589309E-03   5.30210885E-04   3.76141737E-04   6.07134373E-05   6.62167135E-05   5.10485231E-05  
  69               3.96993515E-01   1.94076909E+03   8.37153860E-01   1.60120018E-01   1.54852558E-03   5.30138999E-04   3.76014271E-04   6.07044585E-05   6.61787515E-05   5.11313369E-05  
  70               4.24334066E-01   1.97261455E+03   8.36850265E-01   1.60093522E-01   1.87878425E-03   5.30052180E-04   3.75853145E-04   6.06935772E-05   6.61368229E-05   5.12162148E-05  
  71               4.54299070E-01   2.00536165E+03   8.36485746E-01   1.60061713E-01   2.27532453E-03   5.29947913E-04   3.75665064E-04   6.06805417E-05   6.60906131E-05   5.13022976E-05  
  72               4.87112448E-01   2.03899177E+03   8.36049696E-01   1.60023665E-01   2.74968299E-03   5.29822956E-04   3.75451576E-04   6.06650222E-05   6.60396550E-05   5.13890620E-05  
  73               5.23023458E-01   2.07331879E+03   8.35533357E-01   1.59978614E-01   3.31138333E-03   5.29674722E-04   3.75211986E-04   6.06467720E-05   6.59836099E-05   5.14753490E-05  
  74               5.62308057E-01   2.10835189E+03   8.34924226E-01   1.59925472E-01   3.97402615E-03   5.29499539E-04   3.74942907E-04   6.06254090E-05   6.59219282E-05   5.15604347E-05  
  75               6.05270110E-01   2.14388925E+03   8.34213777E-01   1.59863494E-01   4.74688554E-03   5.29294962E-04   3.74641900E-04   6.06006708E-05   6.58542865E-05   5.16428490E-05  
  76               6.52243277E-01   2.17996315E+03   8.33388228E-01   1.59791480E-01   5.64495301E-03   5.29056977E-04   3.74304344E-04   6.05720700E-05   6.57800797E-05   5.17216627E-05  
  77               7.03593708E-01   2.21635076E+03   8.32441008E-01   1.59708857E-01   6.67537631E-03   5.28783708E-04   3.73928144E-04   6.05393492E-05   6.56990663E-05   5.17951556E-05  
  78               7.59722030E-01   2.25310491E+03   8.31358086E-01   1.59614403E-01   7.85341699E-03   5.28471073E-04   3.73508204E-04   6.05019875E-05   6.56106260E-05   5.18622586E-05  
  79               8.21065490E-01   2.28996237E+03   8.30137895E-01   1.59507982E-01   9.18078007E-03   5.28117631E-04   3.73044089E-04   6.04596927E-05   6.55147194E-05   5.19211196E-05  
  80               8.87992344E-01   2.32690617E+03   8.28769546E-01   1.59388435E-01   1.06671034E-02   5.27723170E-04   3.72592268E-04   6.04127658E-05   6.54108491E-05   5.19704123E-05  
  81               9.61028445E-01   2.36371476E+03   8.27252046E-01   1.59256555E-01   1.23083457E-02   5.27285003E-04   3.78707721E-04   6.03605677E-05   6.52993411E-05   5.20400862E-05  
  82               1.04085987E+00   2.40060519E+03   8.25584305E-01   1.59111116E-01   1.41224852E-02   5.26802771E-04   3.78157180E-04   6.03029426E-05   6.51794353E-05   5.20658428E-05  
  83               1.12810040E+00   2.43732309E+03   8.23768028E-01   1.58952732E-01   1.60982421E-02   5.26277483E-04   3.77506655E-04   6.02400699E-05   6.50514116E-05   5.20784974E-05  
  84               1.22340972E+00   2.47400306E+03   8.21792059E-01   1.58780429E-01   1.82477126E-02   5.25705872E-04   3.76792330E-04   6.01715253E-05   6.49147304E-05   5.20771809E-05  
  85               1.32748792E+00   2.51041147E+03   8.19672608E-01   1.58595620E-01   2.05532614E-02   5.25092609E-04   3.76019540E-04   6.00977761E-05   6.47700027E-05   5.20609074E-05  
  86               1.44110463E+00   2.54676928E+03   8.17393340E-01   1.58396881E-01   2.30326545E-02   5.24432961E-04   3.75181381E-04   6.00182005E-05   6.46164721E-05   5.20287895E-05  
  87               1.56508489E+00   2.58276856E+03   8.14983391E-01   1.58186753E-01   2.56541965E-02   5.23735325E-04   3.74287402E-04   5.99336603E-05   6.44552432E-05   5.19801998E-05  
  88               1.70030571E+00   2.61866717E+03   8.12423451E-01   1.57963551E-01   2.84388909E-02   5.22994109E-04   3.73329231E-04   5.98433869E-05   6.42854494E-05   5.19141084E-05  
  89               1.84770031E+00   2.65417257E+03   8.09748466E-01   1.57730323E-01   3.13487207E-02   5.22219378E-04   3.72318659E-04   5.97483865E-05   6.41084067E-05   5.18302747E-05  
  90               2.00825409E+00   2.68960536E+03   8.06930417E-01   1.57484625E-01   3.44141649E-02   5.21403025E-04   3.71243888E-04   5.96475199E-05   6.39229280E-05   5.17272270E-05  
  91               2.18301235E+00   2.72456913E+03   8.04022489E-01   1.57231094E-01   3.75773667E-02   5.20560371E-04   3.70123996E-04   5.95423318E-05   6.37310333E-05   5.16054053E-05  
  92               2.37308058E+00   2.75944982E+03   8.00986163E-01   1.56966373E-01   4.08802237E-02   5.19680274E-04   3.68943191E-04   5.94312064E-05   6.35311498E-05   5.14627491E-05  
  93               2.57962599E+00   2.79386121E+03   7.97880293E-01   1.56695591E-01   4.42587143E-02   5.18779687E-04   3.67723406E-04   5.93157761E-05   6.33254987E-05   5.13001755E-05  
  94               2.80387416E+00   2.82826679E+03   7.94649964E-01   1.56413960E-01   4.77725729E-02   5.17842730E-04   3.66442377E-04   5.91936651E-05   6.31119155E-05   5.11145770E-05  
  95               3.04712284E+00   2.86219847E+03   7.91371166E-01   1.56128107E-01   5.13391355E-02   5.16891295E-04   3.65129542E-04   5.90669449E-05   6.28932644E-05   5.09077994E-05  
  96               3.31074818E+00   2.89615551E+03   7.87977154E-01   1.55832210E-01   5.50310057E-02   5.15906079E-04   3.63757761E-04   5.89325220E-05   6.26669649E-05   5.06757270E-05  
  97               3.59621858E+00   2.92964078E+03   7.84555160E-01   1.55533876E-01   5.87532893E-02   5.14912212E-04   3.62361947E-04   5.87926651E-05   6.24362754E-05   5.04211255E-05  
  98               3.90510669E+00   2.96321159E+03   7.81021790E-01   1.55225833E-01   6.25966987E-02   5.13885576E-04   3.60907851E-04   5.86432148E-05   6.21980172E-05   5.01384940E-05  
  99               4.23909373E+00   2.99631693E+03   7.77479878E-01   1.54917047E-01   6.64493710E-02   5.12855796E-04   3.59437811E-04   5.84867481E-05   6.19559934E-05   4.98319011E-05  
  100              4.59997640E+00   3.02954730E+03   7.73832643E-01   1.54599079E-01   7.04165801E-02   5.11794875E-04   3.57911489E-04   5.83179108E-05   6.17065595E-05   4.94944976E-05  
  101              4.98959669E+00   3.06231454E+03   7.70196016E-01   1.54282036E-01   7.43722142E-02   5.10736211E-04   3.56377856E-04   5.81394775E-05   6.14539830E-05   4.91318158E-05  
