# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  70               1.05845816E+00   1.84937804E+03   8.38141183E-01   1.60206361E-01   4.74277213E-04   5.30307652E-04   3.76686217E-04   6.06692400E-05   6.59150963E-05   5.07819505E-05  
  71               1.10965463E+00   1.87181247E+03   8.38069195E-01   1.60200073E-01   5.52551748E-04   5.30285856E-04   3.76639184E-04   6.06667221E-05   6.58780207E-05   5.08342525E-05  
  72               1.16734910E+00   1.89621330E+03   8.37979922E-01   1.60192278E-01   6.49605767E-04   5.30266887E-04   3.76577838E-04   6.06635572E-05   6.58364888E-05   5.08905848E-05  
  73               1.23190611E+00   1.92212049E+03   8.37871539E-01   1.60182818E-01   7.67424945E-04   5.30243882E-04   3.76523965E-04   6.06596683E-05   6.57906080E-05   5.09498217E-05  
  74               1.30350730E+00   1.94967051E+03   8.37739097E-01   1.60171259E-01   9.11499344E-04   5.30213634E-04   3.76423446E-04   6.06548148E-05   6.57400799E-05   5.10116623E-05  
  75               1.38309853E+00   1.97856725E+03   8.37579309E-01   1.60157315E-01   1.08532375E-03   5.30174352E-04   3.76309758E-04   6.06486164E-05   6.56846630E-05   5.10755470E-05  
  76               1.47232029E+00   2.00940155E+03   8.37382287E-01   1.60140123E-01   1.29965281E-03   5.30123678E-04   3.76182236E-04   6.06408402E-05   6.56230538E-05   5.11426054E-05  
  77               1.57209941E+00   2.04169904E+03   8.37143860E-01   1.60119321E-01   1.55902252E-03   5.30060086E-04   3.76040905E-04   6.06312698E-05   6.55551638E-05   5.12113889E-05  
  78               1.68345635E+00   2.07575880E+03   8.36852455E-01   1.60093898E-01   1.87602224E-03   5.29980408E-04   3.75881543E-04   6.06195328E-05   6.54801155E-05   5.12821937E-05  
  79               1.80752675E+00   2.11104648E+03   8.36503474E-01   1.60063454E-01   2.25565358E-03   5.29883119E-04   3.75703981E-04   6.06054496E-05   6.53978482E-05   5.13532437E-05  
  80               1.94557494E+00   2.14789187E+03   8.36081793E-01   1.60026670E-01   2.71436878E-03   5.29764030E-04   3.75502640E-04   6.05885625E-05   6.53073188E-05   5.14246151E-05  
  81               2.09900739E+00   2.18571514E+03   8.35583262E-01   1.59983185E-01   3.25668035E-03   5.29621779E-04   3.75277436E-04   6.05686618E-05   6.52085194E-05   5.14941647E-05  
  82               2.26938527E+00   2.22490105E+03   8.34988586E-01   1.59931317E-01   3.90357975E-03   5.29450959E-04   3.75021181E-04   6.05451279E-05   6.51002059E-05   5.15616747E-05  
  83               2.45844799E+00   2.26475690E+03   8.34297149E-01   1.59871012E-01   4.65573326E-03   5.29251221E-04   3.74734990E-04   6.05178218E-05   6.49825906E-05   5.16244716E-05  
  84               2.66813446E+00   2.30573180E+03   8.33483700E-01   1.59799864E-01   5.53845442E-03   5.29014679E-04   3.74414351E-04   6.04858118E-05   6.48540753E-05   5.16818405E-05  
  85               2.90034934E+00   2.34703635E+03   8.32549605E-01   1.59718882E-01   6.54506790E-03   5.28745519E-04   3.80687790E-04   6.04497916E-05   6.47154774E-05   5.17673021E-05  
  86               3.15744716E+00   2.38926972E+03   8.31480695E-01   1.59625668E-01   7.70776092E-03   5.28434127E-04   3.80342198E-04   6.04080560E-05   6.45650768E-05   5.18066845E-05  
  87               3.44228018E+00   2.43163356E+03   8.30282246E-01   1.59521162E-01   9.01137671E-03   5.28084325E-04   3.79938702E-04   6.03611705E-05   6.44035425E-05   5.18337079E-05  
  88               3.75774527E+00   2.47480152E+03   8.28918781E-01   1.59402270E-01   1.04945009E-02   5.27685930E-04   3.79470033E-04   6.03079188E-05   6.42288221E-05   5.18468493E-05  
  89               4.10709116E+00   2.51793559E+03   8.27414735E-01   1.59271125E-01   1.21305465E-02   5.27245798E-04   3.78946283E-04   6.02488948E-05   6.40421787E-05   5.18430923E-05  
  90               4.49391230E+00   2.56175576E+03   8.25728947E-01   1.59124138E-01   1.39642842E-02   5.26752099E-04   3.78353658E-04   6.01826465E-05   6.38413102E-05   5.18200410E-05  
  91               4.92215528E+00   2.60536789E+03   8.23900563E-01   1.58964723E-01   1.59531270E-02   5.26215909E-04   3.77707097E-04   6.01101893E-05   6.36280674E-05   5.17750304E-05  
  92               5.39613351E+00   2.64958602E+03   8.21879102E-01   1.58788478E-01   1.81519842E-02   5.25622674E-04   3.76988617E-04   6.00296609E-05   6.33997672E-05   5.17045560E-05  
  93               5.92052958E+00   2.69351268E+03   8.19717075E-01   1.58599984E-01   2.05037292E-02   5.24987301E-04   3.76217903E-04   5.99424169E-05   6.31587737E-05   5.16065383E-05  
  94               6.50043375E+00   2.73794638E+03   8.17359187E-01   1.58394418E-01   2.30685054E-02   5.24293795E-04   3.75374779E-04   5.98462385E-05   6.29022932E-05   5.14761445E-05  
  95               7.14136484E+00   2.78196941E+03   8.14874267E-01   1.58177782E-01   2.57714376E-02   5.23561736E-04   3.74485231E-04   5.97428453E-05   6.26333135E-05   5.13123165E-05  
  96               7.84935173E+00   2.82654403E+03   8.12186934E-01   1.57943505E-01   2.86945195E-02   5.22769297E-04   3.73521426E-04   5.96289922E-05   6.23482489E-05   5.11080550E-05  
  97               8.63094357E+00   2.87065721E+03   8.09387972E-01   1.57699502E-01   3.17389896E-02   5.21942336E-04   3.72518129E-04   5.95068161E-05   6.20509440E-05   5.08638491E-05  
  98               9.49320841E+00   2.91531767E+03   8.06387902E-01   1.57437971E-01   3.50021761E-02   5.21054901E-04   3.71442075E-04   5.93719398E-05   6.17373520E-05   5.05703774E-05  
  99               1.04437888E+01   2.95945075E+03   8.03299030E-01   1.57168705E-01   3.83619087E-02   5.20138993E-04   3.70336979E-04   5.92267241E-05   6.14121284E-05   5.02304090E-05  
  100              1.14909356E+01   3.00418885E+03   8.00007524E-01   1.56881778E-01   4.19420025E-02   5.19161575E-04   3.69159991E-04   5.90647705E-05   6.10703671E-05   4.98313568E-05  
  101              1.26434644E+01   3.04831860E+03   7.96656485E-01   1.56589668E-01   4.55867905E-02   5.18163448E-04   3.67967514E-04   5.88887490E-05   6.07179031E-05   4.93797960E-05  
