# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  25               3.53113410E-03   6.25715870E+02   8.38560832E-01   1.60522126E-01   4.34544403E-15   5.28563172E-04   2.89560687E-04   6.04458055E-05   0.00000000E+00   0.00000000E+00  
  26               4.24616046E-03   6.35385594E+02   8.38560846E-01   1.60522102E-01   7.54269614E-15   5.28569547E-04   2.89564184E-04   6.04465562E-05   0.00000000E+00   0.00000000E+00  
  27               5.10406602E-03   6.44014043E+02   8.38560801E-01   1.60522075E-01   1.20219222E-14   5.28575658E-04   2.89567535E-04   6.04472769E-05   0.00000000E+00   0.00000000E+00  
  28               6.13322147E-03   6.54090202E+02   8.38560825E-01   1.60522037E-01   2.06606336E-14   5.28584293E-04   2.89572269E-04   6.04482864E-05   0.00000000E+00   0.00000000E+00  
  29               7.36739154E-03   6.63306382E+02   8.38560845E-01   1.60522005E-01   3.30872098E-14   5.28591244E-04   2.89576082E-04   6.04491037E-05   0.00000000E+00   0.00000000E+00  
  30               8.84666974E-03   6.74126555E+02   8.38560725E-01   1.60521908E-01   5.73233024E-14   5.28597481E-04   2.89579502E-04   6.04498395E-05   0.00000000E+00   0.00000000E+00  
  31               1.06184476E-02   6.84227687E+02   8.38560775E-01   1.60521847E-01   9.34803514E-14   5.28603673E-04   2.89582898E-04   6.04505706E-05   0.00000000E+00   0.00000000E+00  
  32               1.27384478E-02   6.96239114E+02   8.38560882E-01   1.60521725E-01   1.66516099E-13   5.28612934E-04   2.89587976E-04   6.04516531E-05   0.00000000E+00   0.00000000E+00  
  33               1.52718980E-02   7.07881640E+02   8.38560812E-01   1.60521549E-01   2.84514743E-13   5.28619274E-04   2.89591453E-04   6.04524019E-05   0.00000000E+00   0.00000000E+00  
  34               1.82953177E-02   7.21377392E+02   8.38561046E-01   1.60521302E-01   5.24007362E-13   5.28625538E-04   2.89594889E-04   6.04531427E-05   0.00000000E+00   0.00000000E+00  
  35               2.18977720E-02   7.34528180E+02   8.38561332E-01   1.60521005E-01   9.25388341E-13   5.28631825E-04   2.89598338E-04   6.04538866E-05   0.00000000E+00   0.00000000E+00  
  36               2.61821035E-02   7.49790274E+02   8.38561853E-01   1.60520472E-01   1.76605180E-12   5.28637843E-04   2.89601639E-04   6.04546005E-05   0.00000000E+00   0.00000000E+00  
  37               3.12670136E-02   7.65049576E+02   8.38562546E-01   1.60519762E-01   3.27544925E-12   5.28643779E-04   2.89604895E-04   6.04553058E-05   0.00000000E+00   0.00000000E+00  
  38               3.72947497E-02   7.82590093E+02   8.38563786E-01   1.60518497E-01   6.53183708E-12   5.28648956E-04   2.89607735E-04   6.04559253E-05   0.00000000E+00   0.00000000E+00  
  39               4.44295510E-02   8.00373009E+02   8.38565535E-01   1.60516702E-01   1.27283399E-11   5.28653592E-04   2.89610280E-04   6.04564838E-05   0.00000000E+00   0.00000000E+00  
  40               5.28564562E-02   8.20966892E+02   8.38568731E-01   1.60513411E-01   2.68571189E-11   5.28656223E-04   2.89611726E-04   6.04568143E-05   0.00000000E+00   0.00000000E+00  
  41               6.27828575E-02   8.42244325E+02   8.38573469E-01   1.60508443E-01   5.58868717E-11   5.28657117E-04   2.89612221E-04   6.04569471E-05   0.00000000E+00   0.00000000E+00  
  42               7.44362649E-02   8.66557468E+02   8.38581720E-01   1.60499635E-01   1.24609617E-10   5.28653596E-04   2.89610297E-04   6.04565763E-05   0.00000000E+00   0.00000000E+00  
  43               8.80568392E-02   8.91814956E+02   8.38593293E-01   1.60486680E-01   2.73678869E-10   5.28656719E-04   2.89612013E-04   6.04569666E-05   0.00000000E+00   0.00000000E+00  
  44               1.03895605E-01   9.20443420E+02   8.38612124E-01   1.60466375E-01   6.38507268E-10   5.28632460E-04   2.89598728E-04   6.04542269E-05   0.00000000E+00   0.00000000E+00  
  45               1.22230963E-01   9.50257692E+02   8.38637656E-01   1.60440936E-01   1.46176040E-09   5.28600597E-04   2.89581278E-04   6.04506189E-05   0.00000000E+00   1.44568246E-16  
  46               1.43414180E-01   9.83487677E+02   8.38669423E-01   1.60409290E-01   3.48770529E-09   5.28559533E-04   2.89558786E-04   6.04459599E-05   2.62827269E-16   1.47672941E-15  
  47               1.67807843E-01   1.01796600E+03   8.38700930E-01   1.60377897E-01   8.09429400E-09   5.28519472E-04   2.89536836E-04   6.04414159E-05   2.25331850E-15   1.41820070E-14  
  48               1.95766836E-01   1.05598550E+03   8.38731605E-01   1.60347319E-01   1.93035731E-08   5.28480960E-04   2.89515710E-04   6.04370474E-05   2.07754303E-14   1.46895725E-13  
  49               2.27628264E-01   1.09524646E+03   8.38756262E-01   1.60322715E-01   4.44299015E-08   5.28452041E-04   2.89499739E-04   6.04337672E-05   1.73129668E-13   1.36859863E-12  
  50               2.63721332E-01   1.13771630E+03   8.38775828E-01   1.60303140E-01   1.02916384E-07   5.28431168E-04   2.89487864E-04   6.04313804E-05   1.43647022E-12   1.26992940E-11  
  51               3.04495342E-01   1.18118999E+03   8.38789088E-01   1.60289767E-01   2.28167710E-07   5.28420481E-04   2.89480762E-04   6.04300852E-05   1.03859581E-11   1.02089867E-10  
  52               3.50514079E-01   1.22795966E+03   8.38798045E-01   1.60280517E-01   5.05658350E-07   5.28417465E-04   2.89476464E-04   6.04294886E-05   7.28963602E-11   7.96329899E-10  
  53               4.02259874E-01   1.27673983E+03   8.38803220E-01   1.60274723E-01   1.08976467E-06   5.28422912E-04   2.89476966E-04   6.04294594E-05   4.65634350E-10   5.63151647E-09  
  54               4.60302095E-01   1.32584783E+03   8.38805409E-01   1.60271299E-01   2.22459417E-06   5.28438834E-04   2.89497820E-04   6.04298090E-05   2.56014410E-09   3.40411428E-08  
  55               5.25300052E-01   1.37562529E+03   8.38804955E-01   1.60269134E-01   4.34524509E-06   5.28471085E-04   2.89605418E-04   6.04305006E-05   1.24906247E-08   1.81552160E-07  
  56               5.98043439E-01   1.42596428E+03   8.38799608E-01   1.60267254E-01   8.13850779E-06   5.28531017E-04   2.90025872E-04   6.04317831E-05   5.45033500E-08   8.61320141E-07  
  57               6.79188293E-01   1.47684902E+03   8.38779585E-01   1.60263819E-01   1.46667707E-05   5.28653169E-04   2.91433780E-04   6.04364455E-05   2.13448393E-07   3.64914383E-06  
  58               7.68556486E-01   1.52764176E+03   8.38763690E-01   1.60264510E-01   2.53428564E-05   5.28951881E-04   2.95359527E-04   6.04575832E-05   5.94917396E-07   1.87598281E-05  
  59               8.64670301E-01   1.57726116E+03   8.38736664E-01   1.60261374E-01   4.17176397E-05   5.29141544E-04   3.01919864E-04   6.04648162E-05   3.30276962E-06   2.01002238E-05  
  60               9.62722634E-01   1.62361081E+03   8.38682080E-01   1.60255702E-01   6.45542055E-05   5.29362759E-04   3.15295730E-04   6.04798644E-05   1.29458898E-05   2.47044116E-05  
  61               1.05857114E+00   1.66521050E+03   8.38599784E-01   1.60248784E-01   9.34284037E-05   5.29684347E-04   3.38419157E-04   6.05175436E-05   3.42983379E-05   3.49624987E-05  
  62               1.14772274E+00   1.70129865E+03   8.38502767E-01   1.60242555E-01   1.26768996E-04   5.30013092E-04   3.64808008E-04   6.05651767E-05   6.59919357E-05   5.04136100E-05  
  63               1.22783830E+00   1.73169683E+03   8.38462783E-01   1.60238259E-01   1.62187127E-04   5.30106104E-04   3.73547206E-04   6.05835597E-05   6.59417911E-05   5.04876016E-05  
  64               1.29911247E+00   1.75748848E+03   8.38427243E-01   1.60234906E-01   1.98487559E-04   5.30080619E-04   3.76145571E-04   6.05831484E-05   6.58980955E-05   5.05493313E-05  
  65               1.38067462E+00   1.78548518E+03   8.38351692E-01   1.60224919E-01   2.45353531E-04   5.29992500E-04   3.76830998E-04   6.05791842E-05   6.58465156E-05   5.06132700E-05  
  66               1.44633141E+00   1.80712404E+03   8.38312310E-01   1.60221423E-01   2.87671041E-04   5.30236112E-04   3.77065413E-04   6.06329515E-05   6.58074581E-05   5.06633580E-05  
  67               1.49566785E+00   1.82276501E+03   8.38280940E-01   1.60218685E-01   3.21880942E-04   5.30177680E-04   3.76999600E-04   6.06313469E-05   6.57784724E-05   5.06991581E-05  
  68               1.55312810E+00   1.84057126E+03   8.38241396E-01   1.60215229E-01   3.64932863E-04   5.30162524E-04   3.76933426E-04   6.06294290E-05   6.57448852E-05   5.07395132E-05  
  69               1.61968783E+00   1.86041169E+03   8.38192269E-01   1.60210935E-01   4.18384111E-04   5.30162330E-04   3.76864551E-04   6.06271189E-05   6.57064265E-05   5.07839755E-05  
  70               1.69633423E+00   1.88255587E+03   8.38130470E-01   1.60205535E-01   4.85602411E-04   5.30163201E-04   3.76792671E-04   6.06242862E-05   6.56624733E-05   5.08330317E-05  
  71               1.78401257E+00   1.90676060E+03   8.38053802E-01   1.60198836E-01   5.68959723E-04   5.30159736E-04   3.76722195E-04   6.06208208E-05   6.56128466E-05   5.08859690E-05  
  72               1.88317376E+00   1.93307829E+03   8.37958372E-01   1.60190504E-01   6.72677473E-04   5.30150058E-04   3.76677949E-04   6.06166210E-05   6.55572608E-05   5.09429779E-05  
  73               1.99489212E+00   1.96121675E+03   8.37841262E-01   1.60180281E-01   8.00084417E-04   5.30132292E-04   3.76574554E-04   6.06112427E-05   6.54955495E-05   5.10025005E-05  
  74               2.12197054E+00   1.99174420E+03   8.37694293E-01   1.60167454E-01   9.59972993E-04   5.30104662E-04   3.76457813E-04   6.06044710E-05   6.54261643E-05   5.10659316E-05  
  75               2.26599856E+00   2.02432148E+03   8.37512262E-01   1.60151570E-01   1.15800007E-03   5.30065128E-04   3.76329155E-04   6.05960320E-05   6.53488066E-05   5.11321791E-05  
  76               2.42871182E+00   2.05913248E+03   8.37285380E-01   1.60131775E-01   1.40481505E-03   5.30011037E-04   3.76185230E-04   6.05855612E-05   6.52625890E-05   5.12012318E-05  
  77               2.61201947E+00   2.09576652E+03   8.37006761E-01   1.60107468E-01   1.70790797E-03   5.29940046E-04   3.76025167E-04   6.05727754E-05   6.51672190E-05   5.12716548E-05  
  78               2.81803353E+00   2.13439463E+03   8.36663203E-01   1.60077499E-01   2.08164005E-03   5.29848574E-04   3.75844383E-04   6.05572451E-05   6.50616917E-05   5.13431148E-05  
  79               3.04909870E+00   2.17456776E+03   8.36246332E-01   1.60041137E-01   2.53512023E-03   5.29733955E-04   3.75641381E-04   6.05385986E-05   6.49457064E-05   5.14137720E-05  
  80               3.30782287E+00   2.21646478E+03   8.35739240E-01   1.59996909E-01   3.08674129E-03   5.29591542E-04   3.75410248E-04   6.05162651E-05   6.48181171E-05   5.14828326E-05  
  81               3.59712428E+00   2.25955415E+03   8.35134029E-01   1.59944127E-01   3.74509288E-03   5.29418829E-04   3.75149606E-04   6.04898371E-05   6.46787300E-05   5.15478343E-05  
  82               3.92029413E+00   2.30403702E+03   8.34408785E-01   1.59880674E-01   4.53185704E-03   5.29208992E-04   3.74853632E-04   6.04584661E-05   6.45261112E-05   5.16072552E-05  
  83               4.28068705E+00   2.34933022E+03   8.33553703E-01   1.59806596E-01   5.45255100E-03   5.28964105E-04   3.81105936E-04   6.04225651E-05   6.43605174E-05   5.16956194E-05  
  84               4.68237463E+00   2.39572113E+03   8.32560840E-01   1.59720017E-01   6.53248962E-03   5.28674037E-04   3.80801085E-04   6.03803274E-05   6.41805281E-05   5.17357420E-05  
  85               5.13018687E+00   2.44264640E+03   8.31420882E-01   1.59620616E-01   7.77244752E-03   5.28339505E-04   3.80432940E-04   6.03319021E-05   6.39861104E-05   5.17618114E-05  
  86               5.62911358E+00   2.49045900E+03   8.30107620E-01   1.59506108E-01   9.20092815E-03   5.27953042E-04   3.79996674E-04   6.02763222E-05   6.37756624E-05   5.17709735E-05  
  87               6.18481497E+00   2.53855089E+03   8.28628654E-01   1.59377156E-01   1.08096570E-02   5.27516562E-04   3.79497528E-04   6.02135498E-05   6.35496864E-05   5.17593280E-05  
  88               6.80345820E+00   2.58731111E+03   8.26956522E-01   1.59231367E-01   1.26285004E-02   5.27022171E-04   3.78927791E-04   6.01424934E-05   6.33065242E-05   5.17229901E-05  
  89               7.49186401E+00   2.63610608E+03   8.25110201E-01   1.59070397E-01   1.46368075E-02   5.26475010E-04   3.78296142E-04   6.00633846E-05   6.30471674E-05   5.16579272E-05  
  90               8.25760696E+00   2.68544554E+03   8.23056720E-01   1.58891371E-01   1.68704390E-02   5.25865529E-04   3.77592151E-04   5.99747928E-05   6.27696731E-05   5.15589960E-05  
  91               9.10897075E+00   2.73456507E+03   8.20834763E-01   1.58697664E-01   1.92873064E-02   5.25204451E-04   3.76831444E-04   5.98773946E-05   6.24758951E-05   5.14225712E-05  
  92               1.00549268E+01   2.78413385E+03   8.18401192E-01   1.58485514E-01   2.19343282E-02   5.24479237E-04   3.75999650E-04   5.97691245E-05   6.21634625E-05   5.12418719E-05  
  93               1.11051320E+01   2.83340428E+03   8.15806862E-01   1.58259356E-01   2.47561767E-02   5.23704051E-04   3.75117051E-04   5.96507185E-05   6.18347294E-05   5.10138938E-05  
  94               1.22699834E+01   2.88306424E+03   8.13002848E-01   1.58014925E-01   2.78060627E-02   5.22864579E-04   3.74167217E-04   5.95193137E-05   6.14872258E-05   5.07300520E-05  
  95               1.35606838E+01   2.93230627E+03   8.10058414E-01   1.57758260E-01   3.10086345E-02   5.21980186E-04   3.73177668E-04   5.93756342E-05   6.11240759E-05   5.03889750E-05  
  96               1.49892758E+01   2.98195122E+03   8.06907651E-01   1.57483615E-01   3.44355756E-02   5.21031569E-04   3.72125724E-04   5.92151045E-05   6.07422113E-05   4.99795382E-05  
  97               1.65688397E+01   3.03105945E+03   8.03645777E-01   1.57199293E-01   3.79833008E-02   5.20045424E-04   3.71048989E-04   5.90382739E-05   6.03458025E-05   4.95036330E-05  
  98               1.83125462E+01   3.08054104E+03   8.00189953E-01   1.56898070E-01   4.17419085E-02   5.18997468E-04   3.69918039E-04   5.88379683E-05   5.99313417E-05   4.89477654E-05  
  99               2.02339968E+01   3.12940332E+03   7.96654190E-01   1.56589887E-01   4.55873738E-02   5.17919710E-04   3.68777479E-04   5.86137806E-05   5.95038825E-05   4.83181755E-05  
  100              2.23479170E+01   3.17866969E+03   7.92932751E-01   1.56265524E-01   4.96346947E-02   5.16781144E-04   3.67588009E-04   5.83541773E-05   5.90591859E-05   4.75985187E-05  
  101              2.46704331E+01   3.22723267E+03   7.89167524E-01   1.55937352E-01   5.37295281E-02   5.15621604E-04   3.66404489E-04   5.80574391E-05   5.86032229E-05   4.68016566E-05  
