# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  28               5.19579105E-03   6.85708407E+02   8.38536630E-01   1.60515492E-01   1.45290807E-13   5.29442148E-04   3.22705784E-04   6.05137331E-05   0.00000000E+00   0.00000000E+00  
  29               6.23726496E-03   6.98126739E+02   8.38537047E-01   1.60514873E-01   2.63766547E-13   5.29442765E-04   3.22706162E-04   6.05138115E-05   0.00000000E+00   0.00000000E+00  
  30               7.48423661E-03   7.08313663E+02   8.38537458E-01   1.60514454E-01   4.15803322E-13   5.29446204E-04   3.22708259E-04   6.05142122E-05   0.00000000E+00   0.00000000E+00  
  31               8.97591318E-03   7.21689295E+02   8.38538447E-01   1.60513465E-01   7.60076265E-13   5.29445976E-04   3.22708122E-04   6.05141939E-05   0.00000000E+00   0.00000000E+00  
  32               1.07582644E-02   7.32931482E+02   8.38539213E-01   1.60512688E-01   1.22026520E-12   5.29449692E-04   3.22710390E-04   6.05146265E-05   0.00000000E+00   0.00000000E+00  
  33               1.28848927E-02   7.47719487E+02   8.38541006E-01   1.60510894E-01   2.28223403E-12   5.29447972E-04   3.22709344E-04   6.05144376E-05   0.00000000E+00   0.00000000E+00  
  34               1.54179759E-02   7.60576938E+02   8.38542602E-01   1.60509284E-01   3.80294305E-12   5.29452838E-04   3.22712311E-04   6.05150014E-05   0.00000000E+00   0.00000000E+00  
  35               1.84325008E-02   7.77015338E+02   8.38545981E-01   1.60505895E-01   7.28200871E-12   5.29448159E-04   3.22709461E-04   6.05144744E-05   0.00000000E+00   0.00000000E+00  
  36               2.20168952E-02   7.91543309E+02   8.38549153E-01   1.60502669E-01   1.24824356E-11   5.29455227E-04   3.22713772E-04   6.05152901E-05   0.00000000E+00   0.00000000E+00  
  37               2.62737584E-02   8.10021535E+02   8.38555581E-01   1.60496171E-01   2.45866706E-11   5.29446329E-04   3.22708351E-04   6.05142809E-05   0.00000000E+00   0.00000000E+00  
  38               3.13215714E-02   8.26890893E+02   8.38562068E-01   1.60489515E-01   4.40046961E-11   5.29437707E-04   3.22703097E-04   6.05133032E-05   0.00000000E+00   0.00000000E+00  
  39               3.72946814E-02   8.47932700E+02   8.38573917E-01   1.60477301E-01   8.96337644E-11   5.29421066E-04   3.22692957E-04   6.05114091E-05   0.00000000E+00   0.00000000E+00  
  40               4.43428993E-02   8.67607465E+02   8.38585390E-01   1.60464567E-01   1.67558918E-10   5.29404452E-04   3.22682832E-04   6.05095181E-05   0.00000000E+00   0.00000000E+00  
  41               5.26306132E-02   8.91970448E+02   8.38604380E-01   1.60443808E-01   3.55832356E-10   5.29377301E-04   3.22666286E-04   6.05064229E-05   0.00000000E+00   0.00000000E+00  
  42               6.23355131E-02   9.15296976E+02   8.38624723E-01   1.60423531E-01   7.00355661E-10   5.29350976E-04   3.22650243E-04   6.05034221E-05   0.00000000E+00   0.00000000E+00  
  43               7.36537925E-02   9.43367756E+02   8.38652244E-01   1.60396109E-01   1.53375318E-09   5.29315730E-04   3.22628763E-04   6.04994018E-05   0.00000000E+00   0.00000000E+00  
  44               8.68280215E-02   9.70535258E+02   8.38676258E-01   1.60372192E-01   3.11937057E-09   5.29285295E-04   3.22610214E-04   6.04959312E-05   0.00000000E+00   1.12589346E-15  
  45               1.02120885E-01   1.00295334E+03   8.38703591E-01   1.60344969E-01   7.00295627E-09   5.29250995E-04   3.22589310E-04   6.04920188E-05   1.66284149E-15   9.97082013E-15  
  46               1.19802801E-01   1.03488687E+03   8.38724838E-01   1.60323803E-01   1.47195749E-08   5.29224494E-04   3.22573155E-04   6.04889975E-05   1.10596454E-14   7.33869565E-14  
  47               1.40145859E-01   1.07225403E+03   8.38745021E-01   1.60303682E-01   3.35154034E-08   5.29199565E-04   3.22557952E-04   6.04861549E-05   8.90080251E-14   6.59782467E-13  
  48               1.63404513E-01   1.10923046E+03   8.38758767E-01   1.60289946E-01   7.13825366E-08   5.29182850E-04   3.22547735E-04   6.04842484E-05   5.91640893E-13   4.85708520E-12  
  49               1.89825733E-01   1.15163249E+03   8.38769728E-01   1.60278919E-01   1.61284851E-07   5.29169756E-04   3.22539711E-04   6.04827489E-05   4.44154312E-12   4.06577122E-11  
  50               2.19775793E-01   1.19369841E+03   8.38776186E-01   1.60272272E-01   3.40792767E-07   5.29162413E-04   3.22535370E-04   6.04818893E-05   2.75580690E-11   2.78871914E-10  
  51               2.53652216E-01   1.24142787E+03   8.38780414E-01   1.60267582E-01   7.53731856E-07   5.29157954E-04   3.22534080E-04   6.04813198E-05   1.86610256E-10   2.09834329E-09  
  52               2.91740405E-01   1.29120240E+03   8.38782199E-01   1.60264790E-01   1.62034261E-06   5.29156904E-04   3.22541823E-04   6.04810540E-05   1.15792445E-09   1.44116031E-08  
  53               3.34432585E-01   1.34102610E+03   8.38781676E-01   1.60263107E-01   3.28462636E-06   5.29159907E-04   3.22582222E-04   6.04810822E-05   6.16646313E-09   8.43099021E-08  
  54               3.82144040E-01   1.39167646E+03   8.38777795E-01   1.60261778E-01   6.38699359E-06   5.29171961E-04   3.22738964E-04   6.04818484E-05   2.94196029E-08   4.39467473E-07  
  55               4.35456378E-01   1.44244889E+03   8.38756921E-01   1.60258204E-01   1.18411102E-05   5.29202264E-04   3.23268701E-04   6.04842722E-05   1.23660183E-07   2.00588355E-06  
  56               4.94836430E-01   1.49380681E+03   8.38744617E-01   1.60259926E-01   2.11503869E-05   5.29402835E-04   3.24884293E-04   6.05057994E-05   2.86587880E-07   1.85521342E-05  
  57               5.59375712E-01   1.54420383E+03   8.38724339E-01   1.60257695E-01   3.59188463E-05   5.29460658E-04   3.27971673E-04   6.05111663E-05   1.82341137E-06   1.93512784E-05  
  58               6.26924019E-01   1.59225690E+03   8.38680551E-01   1.60253198E-01   5.75899362E-05   5.29561259E-04   3.34713687E-04   6.05230356E-05   8.53252077E-06   2.25623027E-05  
  59               6.95232582E-01   1.63671103E+03   8.38607606E-01   1.60247271E-01   8.68204443E-05   5.29817852E-04   3.46356528E-04   6.05562363E-05   2.68933837E-05   3.13294234E-05  
  60               7.61102797E-01   1.67642846E+03   8.38507545E-01   1.60242915E-01   1.22869106E-04   5.30155718E-04   3.61038933E-04   6.06018981E-05   6.61539981E-05   5.03582818E-05  
  61               8.21090469E-01   1.71016797E+03   8.38463916E-01   1.60238367E-01   1.62804237E-04   5.30270899E-04   3.69095648E-04   6.06224484E-05   6.61080910E-05   5.04441752E-05  
  62               8.74348354E-01   1.73854479E+03   8.38421742E-01   1.60234265E-01   2.04439237E-04   5.30203938E-04   3.73755341E-04   6.06225059E-05   6.60680385E-05   5.05149440E-05  
  63               9.34935065E-01   1.76910964E+03   8.38340505E-01   1.60223932E-01   2.58968491E-04   5.30098579E-04   3.75530147E-04   6.06199327E-05   6.60209996E-05   5.05880920E-05  
  64               9.86533878E-01   1.79395355E+03   8.38290743E-01   1.60219468E-01   3.11882467E-04   5.30423085E-04   3.76414905E-04   6.06710544E-05   6.59833590E-05   5.06480135E-05  
  65               1.02788414E+00   1.81305102E+03   8.38247753E-01   1.60215690E-01   3.58433353E-04   5.30345475E-04   3.76667420E-04   6.06695877E-05   6.59535503E-05   5.06935496E-05  
  66               1.07555070E+00   1.83437348E+03   8.38193694E-01   1.60210960E-01   4.17153608E-04   5.30305485E-04   3.76726578E-04   6.06676343E-05   6.59194250E-05   5.07438761E-05  
  67               1.13017589E+00   1.85778896E+03   8.38126138E-01   1.60205057E-01   4.90602613E-04   5.30284734E-04   3.76692417E-04   6.06651322E-05   6.58807263E-05   5.07985319E-05  
  68               1.19235433E+00   1.88339216E+03   8.38041246E-01   1.60197643E-01   5.82908374E-04   5.30268365E-04   3.76626375E-04   6.06619592E-05   6.58370372E-05   5.08576296E-05  
  69               1.26255092E+00   1.91089171E+03   8.37935851E-01   1.60188441E-01   6.97493901E-04   5.30248160E-04   3.76556601E-04   6.06580121E-05   6.57882770E-05   5.09203617E-05  
  70               1.34109705E+00   1.94023783E+03   8.37805156E-01   1.60177034E-01   8.39612046E-04   5.30220259E-04   3.76477647E-04   6.06530588E-05   6.57342219E-05   5.09863800E-05  
  71               1.42918967E+00   1.97134400E+03   8.37643811E-01   1.60162954E-01   1.01513037E-03   5.30182226E-04   3.76359107E-04   6.06466477E-05   6.56743402E-05   5.10550226E-05  
  72               1.52866081E+00   2.00458612E+03   8.37442079E-01   1.60145351E-01   1.23458371E-03   5.30131596E-04   3.76224327E-04   6.06385163E-05   6.56074252E-05   5.11270890E-05  
  73               1.64064865E+00   2.03966719E+03   8.37192620E-01   1.60123585E-01   1.50595431E-03   5.30066031E-04   3.76073382E-04   6.06283520E-05   6.55331093E-05   5.12014997E-05  
  74               1.76641306E+00   2.07665066E+03   8.36883840E-01   1.60096646E-01   1.84185584E-03   5.29982256E-04   3.75902641E-04   6.06157542E-05   6.54506225E-05   5.12779064E-05  
  75               1.90736079E+00   2.11520085E+03   8.36506451E-01   1.60063724E-01   2.25239008E-03   5.29877495E-04   3.75710008E-04   6.06004091E-05   6.53595543E-05   5.13548749E-05  
  76               2.06506222E+00   2.15537361E+03   8.36045636E-01   1.60023527E-01   2.75367687E-03   5.29747561E-04   3.75490597E-04   6.05818315E-05   6.52590159E-05   5.14316725E-05  
  77               2.24127035E+00   2.19682238E+03   8.35490646E-01   1.59975119E-01   3.35740604E-03   5.29589287E-04   3.75241649E-04   6.05596104E-05   6.51485573E-05   5.15064390E-05  
  78               2.43794132E+00   2.23960433E+03   8.34823847E-01   1.59916961E-01   4.08275977E-03   5.29397660E-04   3.74957173E-04   6.05331302E-05   6.50271873E-05   5.15779258E-05  
  79               2.65725910E+00   2.28330835E+03   8.34033877E-01   1.59847858E-01   4.93994186E-03   5.29168581E-04   3.74639228E-04   6.05018065E-05   6.48944118E-05   5.16435353E-05  
  80               2.90140088E+00   2.32794379E+03   8.33098629E-01   1.59766775E-01   5.94785227E-03   5.28899753E-04   3.80868852E-04   6.04656686E-05   6.47495731E-05   5.17382724E-05  
  81               3.17306822E+00   2.37313638E+03   8.32026882E-01   1.59673311E-01   7.11361868E-03   5.28587846E-04   3.80530437E-04   6.04236267E-05   6.45924819E-05   5.17853620E-05  
  82               3.47550875E+00   2.41906019E+03   8.30789484E-01   1.59565407E-01   8.45959538E-03   5.28227028E-04   3.80118862E-04   6.03752185E-05   6.44217891E-05   5.18197556E-05  
  83               3.81204743E+00   2.46527805E+03   8.29387211E-01   1.59443130E-01   9.98492829E-03   5.27817377E-04   3.79640278E-04   6.03202910E-05   6.42375853E-05   5.18382830E-05  
  84               4.18639800E+00   2.51199871E+03   8.27799686E-01   1.59304705E-01   1.17117780E-02   5.27353007E-04   3.79089481E-04   6.02580490E-05   6.40386938E-05   5.18381956E-05  
  85               4.60267637E+00   2.55880798E+03   8.26035108E-01   1.59150847E-01   1.36312188E-02   5.26836148E-04   3.78470868E-04   6.01885399E-05   6.38254654E-05   5.18161939E-05  
  86               5.06537112E+00   2.60590731E+03   8.24076159E-01   1.58980047E-01   1.57620850E-02   5.26261745E-04   3.77779156E-04   6.01109789E-05   6.35968715E-05   5.17689477E-05  
  87               5.57935331E+00   2.65290987E+03   8.21939667E-01   1.58793774E-01   1.80860656E-02   5.25634486E-04   3.77021170E-04   6.00255968E-05   6.33536036E-05   5.16932290E-05  
  88               6.14986263E+00   2.70009669E+03   8.19606055E-01   1.58590319E-01   2.06244497E-02   5.24948632E-04   3.76190170E-04   5.99313817E-05   6.30945585E-05   5.15850298E-05  
  89               6.78254143E+00   2.74696246E+03   8.17110652E-01   1.58372766E-01   2.33388012E-02   5.24214151E-04   3.75299648E-04   5.98289860E-05   6.28212485E-05   5.14416535E-05  
  90               7.48344558E+00   2.79392868E+03   8.14425510E-01   1.58138676E-01   2.62595156E-02   5.23422853E-04   3.74339637E-04   5.97168378E-05   6.25322340E-05   5.12581574E-05  
  91               8.25911174E+00   2.84054115E+03   8.11592223E-01   1.57891677E-01   2.93413419E-02   5.22586472E-04   3.73326270E-04   5.95954669E-05   6.22292575E-05   5.10322477E-05  
  92               9.11650391E+00   2.88720565E+03   8.08581795E-01   1.57629240E-01   3.26158148E-02   5.21696453E-04   3.72249297E-04   5.94627349E-05   6.19109303E-05   5.07580882E-05  
  93               1.00630513E+01   2.93343504E+03   8.05448291E-01   1.57356080E-01   3.60241163E-02   5.20768067E-04   3.71130108E-04   5.93190310E-05   6.15795153E-05   5.04344911E-05  
  94               1.11066736E+01   2.97973788E+03   8.02149212E-01   1.57068492E-01   3.96124690E-02   5.19788806E-04   3.69953437E-04   5.91608248E-05   6.12331513E-05   5.00541033E-05  
  95               1.22559034E+01   3.02554199E+03   7.98756216E-01   1.56772722E-01   4.33029168E-02   5.18778938E-04   3.68747969E-04   5.89882135E-05   6.08747969E-05   4.96177889E-05  
  96               1.35195045E+01   3.07140658E+03   7.95215782E-01   1.56464104E-01   4.71536696E-02   5.17722709E-04   3.67494022E-04   5.87957414E-05   6.05022850E-05   4.91169558E-05  
  97               1.49066354E+01   3.11674484E+03   7.91609178E-01   1.56149724E-01   5.10763201E-02   5.16643088E-04   3.66224335E-04   5.85825068E-05   6.01190035E-05   4.85548600E-05  
  98               1.64273274E+01   3.16221751E+03   7.87863167E-01   1.55823196E-01   5.51505211E-02   5.15518551E-04   3.64910803E-04   5.83397378E-05   5.97220831E-05   4.79208695E-05  
  99               1.80926480E+01   3.20715185E+03   7.84078495E-01   1.55493302E-01   5.92666778E-02   5.14377560E-04   3.63593952E-04   5.80653355E-05   5.93155201E-05   4.72221230E-05  
  100              1.99148130E+01   3.25229289E+03   7.80163105E-01   1.55152017E-01   6.35249107E-02   5.13193032E-04   3.62236938E-04   5.77456543E-05   5.88957159E-05   4.64459329E-05  
  101              2.19073392E+01   3.29694415E+03   7.76229296E-01   1.54809129E-01   6.78030591E-02   5.11996612E-04   3.60884822E-04   5.73763478E-05   5.84669328E-05   4.56032707E-05  
