# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               H2S             
  25               4.49112656E-03   6.22351593E+02   8.38565067E-01   1.60523085E-01   3.06578886E-15   5.17447093E-04   2.74473699E-04   6.04181960E-05   0.00000000E+00   2.29893502E-05  
  26               5.46492528E-03   6.29682922E+02   8.38565041E-01   1.60523093E-01   4.55943367E-15   5.17446578E-04   2.74473631E-04   6.04173157E-05   0.00000000E+00   2.29893513E-05  
  27               6.64806892E-03   6.39352335E+02   8.38565046E-01   1.60523090E-01   7.80595642E-15   5.17446027E-04   2.74473547E-04   6.04164130E-05   0.00000000E+00   2.29893509E-05  
  28               8.08534303E-03   6.47069167E+02   8.38565036E-01   1.60523101E-01   1.15979098E-14   5.17445466E-04   2.74473462E-04   6.04154933E-05   0.00000000E+00   2.29893524E-05  
  29               9.83083292E-03   6.57237605E+02   8.38564997E-01   1.60523085E-01   1.98106603E-14   5.17445805E-04   2.74473856E-04   6.04146616E-05   0.00000000E+00   2.29893501E-05  
  30               1.19496030E-02   6.65543391E+02   8.38564990E-01   1.60523094E-01   2.97123144E-14   5.17445262E-04   2.74473784E-04   6.04137119E-05   0.00000000E+00   2.29893514E-05  
  31               1.45196912E-02   6.76672119E+02   8.38565009E-01   1.60523076E-01   5.18753206E-14   5.17444556E-04   2.74473629E-04   6.04127264E-05   0.00000000E+00   2.29893488E-05  
  32               1.76345471E-02   6.86038856E+02   8.38564826E-01   1.60523040E-01   8.03495700E-14   5.17447098E-04   2.74475198E-04   6.04121045E-05   0.00000000E+00   2.29893437E-05  
  33               2.14056756E-02   6.98342872E+02   8.38564866E-01   1.60523002E-01   1.44069913E-13   5.17446450E-04   2.74475078E-04   6.04110921E-05   0.00000000E+00   2.29893381E-05  
  34               2.59653062E-02   7.09007340E+02   8.38564887E-01   1.60522981E-01   2.31574584E-13   5.17445703E-04   2.74474909E-04   6.04100508E-05   0.00000000E+00   2.29893350E-05  
  35               3.14700299E-02   7.23045973E+02   8.38564780E-01   1.60522857E-01   4.34932341E-13   5.17448128E-04   2.74476425E-04   6.04093576E-05   0.00000000E+00   2.29893172E-05  
  36               3.81039586E-02   7.35484798E+02   8.38564851E-01   1.60522785E-01   7.35278500E-13   5.17447403E-04   2.74476273E-04   6.04082736E-05   0.00000000E+00   2.29893067E-05  
  37               4.60816057E-02   7.51526189E+02   8.38565043E-01   1.60522594E-01   1.44467076E-12   5.17446497E-04   2.74476031E-04   6.04071384E-05   0.00000000E+00   2.29915566E-05  
  38               5.56522865E-02   7.66226510E+02   8.38565243E-01   1.60522392E-01   2.58962397E-12   5.17445520E-04   2.74475756E-04   6.04059627E-05   0.00000000E+00   2.29915272E-05  
  39               6.71180387E-02   7.84964346E+02   8.38565706E-01   1.60521922E-01   5.39573884E-12   5.17444120E-04   2.74475264E-04   6.04046951E-05   0.00000000E+00   2.29946563E-05  
  40               8.08292137E-02   8.02575408E+02   8.38566258E-01   1.60521347E-01   1.03375601E-11   5.17442604E-04   2.74474719E-04   6.04033675E-05   0.00000000E+00   2.30002540E-05  
  41               9.71851238E-02   8.24619522E+02   8.38567467E-01   1.60520083E-01   2.28639332E-11   5.17440097E-04   2.74473658E-04   6.04018648E-05   0.00000000E+00   2.30156618E-05  
  42               1.16634142E-01   8.46029796E+02   8.38569089E-01   1.60518311E-01   4.72320698E-11   5.17437140E-04   2.74472371E-04   6.04002433E-05   0.00000000E+00   2.30479243E-05  
  43               1.39678477E-01   8.72292279E+02   8.38572502E-01   1.60514510E-01   1.11340041E-10   5.17432234E-04   2.74470064E-04   6.03983124E-05   0.00000000E+00   2.31421489E-05  
  44               1.66853500E-01   8.98138714E+02   8.38576867E-01   1.60508803E-01   2.45389747E-10   5.17427075E-04   2.74467639E-04   6.03962615E-05   0.00000000E+00   2.33556454E-05  
  45               1.98717178E-01   9.29116194E+02   8.38586178E-01   1.60497660E-01   6.05121755E-10   5.17420346E-04   2.74464399E-04   6.03939191E-05   0.00000000E+00   2.42913836E-05  
  46               2.35917816E-01   9.59959151E+02   8.38601658E-01   1.60482264E-01   1.39766481E-09   5.17394275E-04   2.74450917E-04   6.03891965E-05   0.00000000E+00   2.42890012E-05  
  47               2.79259177E-01   9.95994179E+02   8.38626885E-01   1.60457156E-01   3.51565739E-09   5.17352562E-04   2.74429148E-04   6.03825078E-05   2.57118616E-16   2.42850917E-05  
  48               3.29555324E-01   1.03195778E+03   8.38655472E-01   1.60428685E-01   8.24775575E-09   5.17306674E-04   2.74405123E-04   6.03751706E-05   2.19281632E-15   2.42805922E-05  
  49               3.87627319E-01   1.07294001E+03   8.38690053E-01   1.60394225E-01   2.04782664E-08   5.17251687E-04   2.74375973E-04   6.03665710E-05   2.19810342E-14   2.42749913E-05  
  50               4.54290867E-01   1.11355550E+03   8.38720171E-01   1.60364186E-01   4.70266096E-08   5.17205996E-04   2.74350221E-04   6.03587251E-05   1.81901267E-13   2.42697889E-05  
  51               5.30493474E-01   1.15865360E+03   8.38748327E-01   1.60336059E-01   1.11114257E-07   5.17168234E-04   2.74322381E-04   6.03510716E-05   1.61316263E-12   2.42642787E-05  
  52               6.17575012E-01   1.20299795E+03   8.38768586E-01   1.60315756E-01   2.41933403E-07   5.17159022E-04   2.74286338E-04   6.03447597E-05   1.14442408E-11   2.42591605E-05  
  53               7.17009131E-01   1.25155223E+03   8.38784751E-01   1.60299507E-01   5.34179848E-07   5.17198461E-04   2.74205818E-04   6.03390370E-05   8.23247021E-11   2.42529246E-05  
  54               8.30413726E-01   1.29887921E+03   8.38795229E-01   1.60289185E-01   1.08639752E-06   5.17348118E-04   2.74004311E-04   6.03341805E-05   4.71362701E-10   2.42449553E-05  
  55               9.59892552E-01   1.34969182E+03   8.38803345E-01   1.60281911E-01   2.20587978E-06   5.17707710E-04   2.73556910E-04   6.03294916E-05   2.62928242E-09   2.42294638E-05  
  56               1.10819176E+00   1.39836708E+03   8.38808798E-01   1.60277880E-01   4.11532318E-06   5.18429020E-04   2.72812601E-04   6.03251716E-05   1.17378861E-08   2.41926013E-05  
  57               1.27869191E+00   1.44990281E+03   8.38809721E-01   1.60274808E-01   7.60875636E-06   5.19675230E-04   2.72142973E-04   6.03221603E-05   5.04729004E-08   2.40687828E-05  
  58               1.47250280E+00   1.49959751E+03   8.38792436E-01   1.60270272E-01   1.31489052E-05   5.21493933E-04   2.73466784E-04   6.03237417E-05   1.81620093E-07   2.36887744E-05  
  59               1.68665091E+00   1.55294422E+03   8.38775379E-01   1.60269367E-01   2.28309691E-05   5.23815322E-04   2.81871837E-04   6.03442130E-05   4.88716153E-07   2.17851195E-05  
  60               1.91563161E+00   1.60767437E+03   8.38750962E-01   1.60265828E-01   3.87872376E-05   5.25687499E-04   2.86553230E-04   6.03489015E-05   3.05684300E-06   2.17093817E-05  
  61               2.14649776E+00   1.65745476E+03   8.38697681E-01   1.60259771E-01   6.07995911E-05   5.27045805E-04   3.00373394E-04   6.03630642E-05   1.25872058E-05   2.13851269E-05  
  62               2.36778384E+00   1.70157148E+03   8.38609311E-01   1.60251244E-01   8.84901825E-05   5.28021592E-04   3.32174745E-04   6.04015008E-05   3.39693306E-05   2.07803912E-05  
  63               2.56842675E+00   1.73844393E+03   8.38499380E-01   1.60242081E-01   1.19178081E-04   5.28678647E-04   3.76135429E-04   6.04508333E-05   6.55625932E-05   2.01222257E-05  
  64               2.73929917E+00   1.76835437E+03   8.38468930E-01   1.60239111E-01   1.50317324E-04   5.28916957E-04   3.78317355E-04   6.04669120E-05   6.54915950E-05   2.01309706E-05  
  65               2.87924190E+00   1.79138559E+03   8.38442955E-01   1.60236772E-01   1.78653604E-04   5.29045393E-04   3.78259162E-04   6.04638972E-05   6.54348457E-05   2.01318968E-05  
  66               3.04179746E+00   1.81739946E+03   8.38408796E-01   1.60233731E-01   2.15996244E-04   5.29178168E-04   3.78067043E-04   6.04595666E-05   6.53694729E-05   2.01262395E-05  
  67               3.22949202E+00   1.84563486E+03   8.38333225E-01   1.60223761E-01   2.63561327E-04   5.29257046E-04   3.77849631E-04   6.04504956E-05   6.52931711E-05   2.01113957E-05  
  68               3.37538770E+00   1.86704070E+03   8.38294853E-01   1.60220376E-01   3.05294503E-04   5.29374445E-04   3.77740784E-04   6.04973788E-05   6.52362298E-05   2.00946857E-05  
  69               3.48338238E+00   1.88206956E+03   8.38265211E-01   1.60217771E-01   3.37635138E-04   5.29401427E-04   3.77641200E-04   6.04922624E-05   6.51948959E-05   2.00800211E-05  
  70               3.61092891E+00   1.89975428E+03   8.38226849E-01   1.60214401E-01   3.79431148E-04   5.29448734E-04   3.77544461E-04   6.04868652E-05   6.51460458E-05   2.00591886E-05  
  71               3.76058307E+00   1.91941537E+03   8.38179833E-01   1.60210276E-01   4.30625568E-04   5.29493315E-04   3.77447214E-04   6.04812789E-05   6.50898782E-05   2.00320177E-05  
  72               3.93502173E+00   1.94194443E+03   8.38119456E-01   1.60204985E-01   4.96339338E-04   5.29536464E-04   3.77345636E-04   6.04754041E-05   6.50247033E-05   1.99949012E-05  
  73               4.13682580E+00   1.96654207E+03   8.38045321E-01   1.60198495E-01   5.76988035E-04   5.29571878E-04   3.77251678E-04   6.04691053E-05   6.49508946E-05   1.99476970E-05  
  74               4.36860675E+00   1.99398372E+03   8.37951068E-01   1.60190253E-01   6.79524411E-04   5.29600852E-04   3.77152881E-04   6.04619560E-05   6.48668872E-05   1.98857822E-05  
  75               4.63452871E+00   2.02352048E+03   8.37835255E-01   1.60180133E-01   8.05566274E-04   5.29617944E-04   3.77018999E-04   6.04534037E-05   6.47727243E-05   1.98087008E-05  
  76               4.93974035E+00   2.05608560E+03   8.37687728E-01   1.60167248E-01   9.66103381E-04   5.29623413E-04   3.76873764E-04   6.04430511E-05   6.46660691E-05   1.97103254E-05  
  77               5.28854724E+00   2.09075493E+03   8.37506124E-01   1.60151395E-01   1.16369898E-03   5.29612407E-04   3.76722541E-04   6.04304179E-05   6.45472736E-05   1.95911253E-05  
  78               5.68565113E+00   2.12825961E+03   8.37277077E-01   1.60131407E-01   1.41289759E-03   5.29583628E-04   3.76557690E-04   6.04151929E-05   6.44143577E-05   1.94441902E-05  
  79               6.13621306E+00   2.16760635E+03   8.36997505E-01   1.60107017E-01   1.71704423E-03   5.29533100E-04   3.76383249E-04   6.03968437E-05   6.42677860E-05   1.92714501E-05  
  80               6.64594398E+00   2.20950020E+03   8.36649463E-01   1.60076658E-01   2.09566446E-03   5.29457975E-04   3.76190451E-04   6.03749485E-05   6.41054443E-05   1.90655659E-05  
  81               7.22118800E+00   2.25289622E+03   8.36230070E-01   1.60040082E-01   2.55188701E-03   5.29355116E-04   3.75982663E-04   6.03489245E-05   6.39279334E-05   1.88308875E-05  
  82               7.86911616E+00   2.29844678E+03   8.35715114E-01   1.59994971E-01   3.10989792E-03   5.29218775E-04   3.75749906E-04   6.03180134E-05   6.37328909E-05   1.85605889E-05  
  83               8.59728548E+00   2.34512238E+03   8.35098584E-01   1.59941721E-01   3.77120723E-03   5.29056677E-04   3.81953679E-04   6.02828974E-05   6.35213045E-05   1.82931095E-05  
  84               9.41466852E+00   2.39354604E+03   8.34369507E-01   1.59878155E-01   4.56414399E-03   5.28847077E-04   3.81769818E-04   6.02408699E-05   6.32908898E-05   1.79591292E-05  
  85               1.03316633E+01   2.44282097E+03   8.33519833E-01   1.59804078E-01   5.48827304E-03   5.28596054E-04   3.81535804E-04   6.01922439E-05   6.30421526E-05   1.76001186E-05  
  86               1.13593928E+01   2.49351356E+03   8.32520972E-01   1.59716999E-01   6.57468356E-03   5.28296375E-04   3.81246175E-04   6.01360246E-05   6.27728281E-05   1.72116873E-05  
  87               1.25105685E+01   2.54475236E+03   8.31379101E-01   1.59617458E-01   7.81664756E-03   5.27948607E-04   3.80908000E-04   6.00718127E-05   6.24837901E-05   1.68056520E-05  
  88               1.37991696E+01   2.59715079E+03   8.30062046E-01   1.59502649E-01   9.24915481E-03   5.27544158E-04   3.80514059E-04   5.99983700E-05   6.21726211E-05   1.63776876E-05  
  89               1.52408103E+01   2.64976446E+03   8.28587893E-01   1.59374152E-01   1.08525214E-02   5.27086854E-04   3.80075658E-04   5.99155265E-05   6.18408210E-05   1.59424381E-05  
  90               1.68529004E+01   2.70336997E+03   8.26917004E-01   1.59228511E-01   1.26698563E-02   5.26565753E-04   3.79582847E-04   5.98216052E-05   6.14855471E-05   1.54935674E-05  
  91               1.86546141E+01   2.75692412E+03   8.25083976E-01   1.59068744E-01   1.46635126E-02   5.25989154E-04   3.79052954E-04   5.97166926E-05   6.11091112E-05   1.50479258E-05  
  92               2.06669449E+01   2.81128220E+03   8.23043262E-01   1.58890882E-01   1.68830247E-02   5.25344126E-04   3.78474391E-04   5.95985037E-05   6.07085025E-05   1.45974927E-05  
  93               2.29126062E+01   2.86549371E+03   8.20839169E-01   1.58698789E-01   1.92801839E-02   5.24641636E-04   3.77868181E-04   5.94669908E-05   6.02864111E-05   1.41578241E-05  
  94               2.54161763E+01   2.92038713E+03   8.18422866E-01   1.58488208E-01   2.19080931E-02   5.23867412E-04   3.77222289E-04   5.93189072E-05   5.98399777E-05   1.37202507E-05  
  95               2.82041580E+01   2.97496049E+03   8.15856633E-01   1.58264571E-01   2.46989926E-02   5.23037258E-04   3.76564149E-04   5.91538792E-05   5.93727473E-05   1.33003192E-05  
  96               3.13049885E+01   3.03016085E+03   8.13078867E-01   1.58022507E-01   2.77198737E-02   5.22132951E-04   3.75877501E-04   5.89665938E-05   5.88815135E-05   1.28868401E-05  
  97               3.47469492E+01   3.08479714E+03   8.10180450E-01   1.57769942E-01   3.08718690E-02   5.21178104E-04   3.75198789E-04   5.87560863E-05   5.83713978E-05   1.24966424E-05  
  98               3.85586036E+01   3.13993075E+03   8.07083794E-01   1.57500111E-01   3.42393550E-02   5.20149768E-04   3.74504875E-04   5.85135723E-05   5.78390850E-05   1.21160132E-05  
  99               4.27708707E+01   3.19435957E+03   8.03897308E-01   1.57222466E-01   3.77043998E-02   5.19076226E-04   3.73836015E-04   5.82361187E-05   5.72904031E-05   1.17607623E-05  
  100              4.74175617E+01   3.24923541E+03   8.00527033E-01   1.56928814E-01   4.13691832E-02   5.17929396E-04   3.73160943E-04   5.79089735E-05   5.67214213E-05   1.14159374E-05  
  101              5.25359449E+01   3.30331022E+03   7.97101931E-01   1.56630399E-01   4.50934237E-02   5.16742832E-04   3.72524094E-04   5.75260531E-05   5.61384654E-05   1.10970745E-05  
