# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  45               5.57457522E-02   1.03859274E+03   8.38734052E-01   1.60274302E-01   2.36622697E-08   5.29047795E-04   3.65472457E-04   6.05499998E-05   3.85758307E-14   2.58892936E-13  
  46               6.45520011E-02   1.07271559E+03   8.38741299E-01   1.60267070E-01   4.99140553E-08   5.29040420E-04   3.65467365E-04   6.05491627E-05   2.42806199E-13   1.80220462E-12  
  47               7.45248295E-02   1.10988464E+03   8.38746213E-01   1.60262119E-01   1.07210353E-07   5.29035530E-04   3.65463995E-04   6.05486101E-05   1.56315259E-12   1.28551283E-11  
  48               8.57417748E-02   1.14958969E+03   8.38749194E-01   1.60259009E-01   2.30237944E-07   5.29033078E-04   3.65462328E-04   6.05483361E-05   9.87210730E-12   8.99128576E-11  
  49               9.83036419E-02   1.19471348E+03   8.38750883E-01   1.60256990E-01   5.19371048E-07   5.29031847E-04   3.65461596E-04   6.05482016E-05   6.89637397E-11   6.99502316E-10  
  50               1.12329698E-01   1.24042927E+03   8.38751298E-01   1.60255890E-01   1.11300894E-06   5.29031918E-04   3.65462162E-04   6.05482153E-05   4.21426170E-10   4.72869408E-09  
  51               1.27981210E-01   1.28637169E+03   8.38750582E-01   1.60255213E-01   2.26213622E-06   5.29033109E-04   3.65465070E-04   6.05483563E-05   2.25355540E-09   2.77825976E-08  
  52               1.45412927E-01   1.33289404E+03   8.38748125E-01   1.60254625E-01   4.40641313E-06   5.29038289E-04   3.65476302E-04   6.05489532E-05   1.08262512E-08   1.45838126E-07  
  53               1.64769001E-01   1.37975405E+03   8.38742124E-01   1.60253847E-01   8.22665056E-06   5.29057136E-04   3.65515147E-04   6.05511188E-05   4.66613784E-08   6.83054891E-07  
  54               1.86183879E-01   1.42679089E+03   8.38720032E-01   1.60250723E-01   1.47456386E-05   5.29111777E-04   3.65629553E-04   6.05574024E-05   1.80406989E-07   2.85475914E-06  
  55               2.09786993E-01   1.47391191E+03   8.38707664E-01   1.60252737E-01   2.54435420E-05   5.29258127E-04   3.65935048E-04   6.05742491E-05   4.42346787E-07   1.85831190E-05  
  56               2.35497792E-01   1.52066707E+03   8.38683179E-01   1.60250220E-01   4.22077373E-05   5.29329485E-04   3.66415424E-04   6.05826744E-05   2.56140597E-06   1.96482336E-05  
  57               2.62528846E-01   1.56564229E+03   8.38642036E-01   1.60247099E-01   6.66488880E-05   5.29451787E-04   3.67348038E-04   6.05972401E-05   1.10333118E-05   2.36729105E-05  
  58               2.89317185E-01   1.60674587E+03   8.38561238E-01   1.60240744E-01   9.88242990E-05   5.29851972E-04   3.69009806E-04   6.06440700E-05   3.19494273E-05   3.36358229E-05  
  59               3.13763411E-01   1.64169033E+03   8.38488547E-01   1.60240327E-01   1.35889685E-04   5.30080252E-04   3.70831173E-04   6.06715305E-05   6.63945890E-05   5.02876685E-05  
  60               3.40307162E-01   1.67725021E+03   8.38441874E-01   1.60236106E-01   1.85206439E-04   5.30033486E-04   3.72364909E-04   6.06682005E-05   6.63628334E-05   5.03863893E-05  
  61               3.63189287E-01   1.70616897E+03   8.38363244E-01   1.60225906E-01   2.35831280E-04   5.30520352E-04   3.73824746E-04   6.07267094E-05   6.63332471E-05   5.04633446E-05  
  62               3.80875299E-01   1.72755721E+03   8.38321584E-01   1.60222201E-01   2.80438816E-04   5.30494219E-04   3.74550951E-04   6.07255985E-05   6.63124140E-05   5.05209370E-05  
  63               4.00969126E-01   1.75086507E+03   8.38269044E-01   1.60217550E-01   3.36947118E-04   5.30466116E-04   3.75196476E-04   6.07240869E-05   6.62888772E-05   5.05830994E-05  
  64               4.23689314E-01   1.77608324E+03   8.38202687E-01   1.60211703E-01   4.08585588E-04   5.30436023E-04   3.75720078E-04   6.07220574E-05   6.62624075E-05   5.06497502E-05  
  65               4.49242980E-01   1.80309899E+03   8.38119128E-01   1.60204367E-01   4.99057036E-04   5.30403745E-04   3.76091115E-04   6.07193840E-05   6.62328059E-05   5.07205446E-05  
  66               4.77796586E-01   1.83179666E+03   8.38014206E-01   1.60195180E-01   6.12889042E-04   5.30368568E-04   3.76301842E-04   6.07159238E-05   6.61998798E-05   5.07951614E-05  
  67               5.09420830E-01   1.86188561E+03   8.37883762E-01   1.60183777E-01   7.54576148E-04   5.30329537E-04   3.76374266E-04   6.07115816E-05   6.61635780E-05   5.08728345E-05  
  68               5.44125447E-01   1.89308797E+03   8.37723257E-01   1.60169762E-01   9.29042081E-04   5.30284426E-04   3.76349618E-04   6.07061738E-05   6.61238797E-05   5.09528108E-05  
  69               5.82448987E-01   1.92552990E+03   8.37525431E-01   1.60152493E-01   1.14421658E-03   5.30228973E-04   3.76244385E-04   6.06992410E-05   6.60801902E-05   5.10348470E-05  
  70               6.25219211E-01   1.95955225E+03   8.37279354E-01   1.60131017E-01   1.41190243E-03   5.30160273E-04   3.76096697E-04   6.06905597E-05   6.60315399E-05   5.11199271E-05  
  71               6.72855149E-01   1.99498692E+03   8.36975532E-01   1.60104504E-01   1.74241227E-03   5.30074861E-04   3.75922828E-04   6.06797847E-05   6.59774947E-05   5.12072815E-05  
  72               7.25822773E-01   2.03172431E+03   8.36602735E-01   1.60071975E-01   2.14795706E-03   5.29969211E-04   3.75725119E-04   6.06665082E-05   6.59175313E-05   5.12961653E-05  
  73               7.84643247E-01   2.06959305E+03   8.36149367E-01   1.60032419E-01   2.64115056E-03   5.29839916E-04   3.75501391E-04   6.06503232E-05   6.58511400E-05   5.13854968E-05  
  74               8.49899907E-01   2.10850530E+03   8.35601788E-01   1.59984647E-01   3.23682920E-03   5.29683035E-04   3.75247631E-04   6.06307715E-05   6.57776967E-05   5.14742311E-05  
  75               9.22245910E-01   2.14828364E+03   8.34947158E-01   1.59927540E-01   3.94896242E-03   5.29494869E-04   3.74959972E-04   6.06074346E-05   6.56966470E-05   5.15608808E-05  
  76               1.00240834E+00   2.18886232E+03   8.34170230E-01   1.59859768E-01   4.79413320E-03   5.29271022E-04   3.74633392E-04   6.05798022E-05   6.56072966E-05   5.16440468E-05  
  77               1.09119502E+00   2.23005497E+03   8.33258576E-01   1.59780250E-01   5.78585935E-03   5.29007906E-04   3.74263852E-04   6.05474389E-05   6.55091135E-05   5.17218374E-05  
  78               1.18950197E+00   2.27180085E+03   8.32197337E-01   1.59687689E-01   6.94030570E-03   5.28701227E-04   3.73846191E-04   6.05098168E-05   6.54014181E-05   5.17925037E-05  
  79               1.29832362E+00   2.31385284E+03   8.30977135E-01   1.59581062E-01   8.26550239E-03   5.28347331E-04   3.73399301E-04   6.04664348E-05   6.52837415E-05   5.18536627E-05  
  80               1.41858569E+00   2.35615498E+03   8.29581498E-01   1.59459811E-01   9.77414606E-03   5.27945091E-04   3.79576461E-04   6.04174482E-05   6.51557922E-05   5.19371002E-05  
  81               1.55148941E+00   2.39853716E+03   8.28021808E-01   1.59323795E-01   1.14707490E-02   5.27493215E-04   3.79045809E-04   6.03621037E-05   6.50174260E-05   5.19729153E-05  
  82               1.69852096E+00   2.44113307E+03   8.26273521E-01   1.59171339E-01   1.33725251E-02   5.26986644E-04   3.78425533E-04   6.03000232E-05   6.48676478E-05   5.19936895E-05  
  83               1.86111203E+00   2.48364997E+03   8.24344505E-01   1.59003129E-01   1.54709000E-02   5.26427452E-04   3.77733166E-04   6.02313351E-05   6.47067477E-05   5.19972820E-05  
  84               2.04083024E+00   2.52629707E+03   8.22216589E-01   1.58817582E-01   1.77856359E-02   5.25810377E-04   3.76961974E-04   6.01553355E-05   6.45338202E-05   5.19819043E-05  
  85               2.23937907E+00   2.56876934E+03   8.19906602E-01   1.58616165E-01   2.02984215E-02   5.25140233E-04   3.76117429E-04   6.00724313E-05   6.43494986E-05   5.19456349E-05  
  86               2.45860128E+00   2.61126079E+03   8.17399482E-01   1.58397566E-01   2.30256404E-02   5.24412641E-04   3.75192984E-04   5.99819460E-05   6.41530186E-05   5.18864781E-05  
  87               2.70048078E+00   2.65345442E+03   8.14722754E-01   1.58164184E-01   2.59373443E-02   5.23635491E-04   3.74197651E-04   5.98845553E-05   6.39454251E-05   5.18029113E-05  
  88               2.96712992E+00   2.69566404E+03   8.11852048E-01   1.57913894E-01   2.90600417E-02   5.22801708E-04   3.73120989E-04   5.97791427E-05   6.37255942E-05   5.16924523E-05  
  89               3.26079857E+00   2.73748339E+03   8.08831837E-01   1.57650575E-01   3.23453508E-02   5.21924060E-04   3.71978497E-04   5.96668016E-05   6.34952560E-05   5.15541636E-05  
  90               3.58388509E+00   2.77923288E+03   8.05636613E-01   1.57372002E-01   3.58210153E-02   5.20995126E-04   3.70759274E-04   5.95461529E-05   6.32532800E-05   5.13851278E-05  
  91               3.93895313E+00   2.82054998E+03   8.02315870E-01   1.57082490E-01   3.94331926E-02   5.20029111E-04   3.69481358E-04   5.94182209E-05   6.30015678E-05   5.11848920E-05  
  92               4.32869246E+00   2.86185959E+03   7.98828062E-01   1.56778416E-01   4.32270730E-02   5.19013952E-04   3.68127716E-04   5.92806889E-05   6.27384117E-05   5.09493534E-05  
  93               4.75593782E+00   2.90271396E+03   7.95239779E-01   1.56465587E-01   4.71302148E-02   5.17968768E-04   3.66723842E-04   5.91347843E-05   6.24663928E-05   5.06790725E-05  
  94               5.22369438E+00   2.94355718E+03   7.91501663E-01   1.56139698E-01   5.11963062E-02   5.16879223E-04   3.65249661E-04   5.89772818E-05   6.21835614E-05   5.03690000E-05  
  95               5.73516747E+00   2.98392514E+03   7.87690561E-01   1.55807449E-01   5.53417485E-02   5.15767377E-04   3.63735764E-04   5.88091996E-05   6.18928622E-05   5.00207968E-05  
  96               6.29378878E+00   3.02432957E+03   7.83740909E-01   1.55463123E-01   5.96378575E-02   5.14614191E-04   3.62155393E-04   5.86256978E-05   6.15917679E-05   4.96279191E-05  
  97               6.90309590E+00   3.06423189E+03   7.79747832E-01   1.55115014E-01   6.39811508E-02   5.13446977E-04   3.60547608E-04   5.84276691E-05   6.12839033E-05   4.91939816E-05  
  98               7.56685263E+00   3.10417823E+03   7.75632940E-01   1.54756286E-01   6.84568926E-02   5.12242970E-04   3.58879951E-04   5.82082362E-05   6.09663356E-05   4.87111777E-05  
  99               8.28923870E+00   3.14362288E+03   7.71500747E-01   1.54396051E-01   7.29513919E-02   5.11032157E-04   3.57196458E-04   5.79675823E-05   6.06429439E-05   4.81849271E-05  
  100              9.07484081E+00   3.18319759E+03   7.67250845E-01   1.54025555E-01   7.75738597E-02   5.09785375E-04   3.55454537E-04   5.76954757E-05   6.03099678E-05   4.76052232E-05  
  101              9.92870572E+00   3.22232849E+03   7.62999518E-01   1.53654935E-01   8.21977983E-02   5.08535968E-04   3.53704115E-04   5.73911032E-05   5.99716141E-05   4.69796830E-05  
