# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              CH4              N2               Mg              
  17               1.87228779E-02   4.65567727E+02   8.38454067E-01   1.60518817E-01   9.41685988E-22   3.77706216E-04   3.95238897E-04   1.60923096E-04   5.96285078E-05   0.00000000E+00  
  18               2.20500001E-02   4.74604739E+02   8.38454810E-01   1.60518053E-01   2.54876842E-21   3.77714576E-04   3.95247645E-04   1.60926658E-04   5.96298405E-05   0.00000000E+00  
  19               2.59133977E-02   4.83115275E+02   8.38455352E-01   1.60517489E-01   6.25247016E-21   3.77723295E-04   3.95256768E-04   1.60930373E-04   5.96312302E-05   0.00000000E+00  
  20               3.03969244E-02   4.92678059E+02   8.38456071E-01   1.60516746E-01   1.66458170E-20   3.77732041E-04   3.95265920E-04   1.60934100E-04   5.96326244E-05   0.00000000E+00  
  21               3.55960237E-02   5.01863728E+02   8.38456629E-01   1.60516165E-01   4.09634762E-20   3.77740986E-04   3.95275280E-04   1.60937911E-04   5.96340503E-05   0.00000000E+00  
  22               4.16190483E-02   5.12181825E+02   8.38457342E-01   1.60515427E-01   1.09194462E-19   3.77750129E-04   3.95284847E-04   1.60941806E-04   5.96355079E-05   0.00000000E+00  
  23               4.85905690E-02   5.22226789E+02   8.38457918E-01   1.60514828E-01   2.72157381E-19   3.77759456E-04   3.95294607E-04   1.60945780E-04   5.96369950E-05   0.00000000E+00  
  24               5.66541560E-02   5.33587578E+02   8.38458639E-01   1.60514081E-01   7.39108561E-19   3.77769000E-04   3.95304594E-04   1.60949847E-04   5.96385166E-05   0.00000000E+00  
  25               6.59732277E-02   5.44772905E+02   8.38459235E-01   1.60513460E-01   1.89126913E-18   3.77778781E-04   3.95314828E-04   1.60954014E-04   5.96400762E-05   0.00000000E+00  
  26               7.67318811E-02   5.57313936E+02   8.38459935E-01   1.60512733E-01   5.21949787E-18   3.77788840E-04   3.95325355E-04   1.60958300E-04   5.96416802E-05   0.00000000E+00  
  27               8.91355276E-02   5.69784036E+02   8.38460523E-01   1.60512118E-01   1.36638960E-17   3.77799200E-04   3.95336195E-04   1.60962714E-04   5.96433321E-05   0.00000000E+00  
  28               1.03412522E-01   5.83772083E+02   8.38461191E-01   1.60511421E-01   3.85397543E-17   3.77809892E-04   3.95347383E-04   1.60967270E-04   5.96450371E-05   0.00000000E+00  
  29               1.19819287E-01   5.97938232E+02   8.38461769E-01   1.60510814E-01   1.04675137E-16   3.77820926E-04   3.95358930E-04   1.60971971E-04   5.96467969E-05   0.00000000E+00  
  30               1.38639399E-01   6.13763265E+02   8.38462396E-01   1.60510157E-01   3.04375327E-16   3.77832347E-04   3.95370880E-04   1.60976837E-04   5.96486181E-05   0.00000000E+00  
  31               1.60181096E-01   6.29958171E+02   8.38462939E-01   1.60509582E-01   8.57675232E-16   3.77844157E-04   3.95383237E-04   1.60981869E-04   5.96505017E-05   0.00000000E+00  
  32               1.84801564E-01   6.47970728E+02   8.38463502E-01   1.60508986E-01   2.56774170E-15   3.77856378E-04   3.95396026E-04   1.60987076E-04   5.96524509E-05   0.00000000E+00  
  33               2.12893157E-01   6.66646472E+02   8.38463989E-01   1.60508461E-01   7.51770315E-15   3.77869061E-04   3.95409298E-04   1.60992480E-04   5.96544739E-05   0.00000000E+00  
  34               2.44888742E-01   6.87440974E+02   8.38464471E-01   1.60507933E-01   2.33267683E-14   3.77882137E-04   3.95422980E-04   1.60998051E-04   5.96565596E-05   0.00000000E+00  
  35               2.81245745E-01   7.09127744E+02   8.38464862E-01   1.60507471E-01   7.08032647E-14   3.77895966E-04   3.95437450E-04   1.61003943E-04   5.96587652E-05   0.00000000E+00  
  36               3.22436378E-01   7.33081486E+02   8.38465095E-01   1.60506999E-01   2.24536961E-13   3.77909930E-04   3.95452063E-04   1.61009893E-04   5.96609930E-05   0.00000000E+00  
  37               3.68932674E-01   7.58143079E+02   8.38465205E-01   1.60506573E-01   6.94933278E-13   3.77926803E-04   3.95469719E-04   1.61017082E-04   5.96636811E-05   0.00000000E+00  
  38               4.21258870E-01   7.85570150E+02   8.38465525E-01   1.60506208E-01   2.21047485E-12   3.77942150E-04   3.95485778E-04   1.61023621E-04   5.96661293E-05   0.00000000E+00  
  39               4.80098247E-01   8.14240968E+02   8.38465807E-01   1.60505864E-01   6.81804796E-12   3.77959636E-04   3.95504075E-04   1.61031071E-04   5.96689160E-05   0.00000000E+00  
  40               5.46150078E-01   8.45316305E+02   8.38466115E-01   1.60505465E-01   2.12525227E-11   3.77975379E-04   3.95520548E-04   1.61037778E-04   5.96714287E-05   0.00000000E+00  
  41               6.20047962E-01   8.78141392E+02   8.38466487E-01   1.60504885E-01   6.47595700E-11   3.77991444E-04   3.95537358E-04   1.61044623E-04   5.96739933E-05   0.00000000E+00  
  42               7.02496995E-01   9.10787335E+02   8.38466919E-01   1.60503903E-01   1.80591059E-10   3.78008015E-04   3.95554693E-04   1.61051681E-04   5.96766383E-05   0.00000000E+00  
  43               7.94211834E-01   9.44835590E+02   8.38467405E-01   1.60501930E-01   4.88046198E-10   3.78025816E-04   3.95573300E-04   1.61059257E-04   5.96794761E-05   0.00000000E+00  
  44               8.96184018E-01   9.78630995E+02   8.38469105E-01   1.60498514E-01   1.21917262E-09   3.78050908E-04   3.95599454E-04   1.61069906E-04   5.96834540E-05   0.00000000E+00  
  45               1.00960602E+00   1.01395330E+03   8.38475259E-01   1.60492367E-01   2.97400365E-09   3.78061780E-04   3.95610382E-04   1.61074349E-04   5.96851368E-05   0.00000000E+00  
  46               1.13571976E+00   1.04905483E+03   8.38485205E-01   1.60482429E-01   6.77851624E-09   3.78069960E-04   3.95617056E-04   1.61077013E-04   5.96861860E-05   1.37514155E-15  
  47               1.27578862E+00   1.08573937E+03   8.38500738E-01   1.60466904E-01   1.51484762E-08   3.78077231E-04   3.95617301E-04   1.61076731E-04   5.96863149E-05   9.77196610E-15  
  48               1.43110302E+00   1.12212411E+03   8.38520781E-01   1.60446851E-01   3.18402754E-08   3.78098308E-04   3.95611411E-04   1.61071791E-04   5.96858261E-05   6.07890948E-14  
  49               1.60319331E+00   1.15916952E+03   8.38544490E-01   1.60423084E-01   6.45747636E-08   3.78175358E-04   3.95591648E-04   1.61049112E-04   5.96848966E-05   3.51833470E-13  
  50               1.79412971E+00   1.19488726E+03   8.38567761E-01   1.60399660E-01   1.21973784E-07   3.78440163E-04   3.95522281E-04   1.60945302E-04   5.96844117E-05   1.72546854E-12  
  51               2.00635320E+00   1.23173252E+03   8.38591038E-01   1.60376190E-01   2.25993908E-07   3.79222827E-04   3.95249620E-04   1.60507028E-04   5.96843828E-05   8.11933449E-12  
  52               2.24276931E+00   1.26735518E+03   8.38611377E-01   1.60356148E-01   3.94818832E-07   3.81269135E-04   3.94298186E-04   1.58915789E-04   5.96853877E-05   3.30011364E-11  
  53               2.50742124E+00   1.30418857E+03   8.38631712E-01   1.60338245E-01   6.80191268E-07   3.85825726E-04   3.91582152E-04   1.54307856E-04   5.96867205E-05   1.29321877E-10  
  54               2.80670562E+00   1.33981179E+03   8.38652424E-01   1.60324965E-01   1.11331309E-06   3.94236446E-04   3.85422892E-04   1.44122939E-04   5.96878007E-05   4.43303629E-10  
  55               3.15045869E+00   1.37674338E+03   8.38676546E-01   1.60314703E-01   1.80268495E-06   4.07029133E-04   3.74504336E-04   1.27566185E-04   5.96874305E-05   1.47063891E-09  
  56               3.55100836E+00   1.41257490E+03   8.38699025E-01   1.60307872E-01   2.79124578E-06   4.22343360E-04   3.60176323E-04   1.09330927E-04   5.96863778E-05   4.33138383E-09  
  57               4.02110266E+00   1.45000752E+03   8.38718980E-01   1.60302305E-01   4.29622713E-06   4.37821183E-04   3.45309267E-04   9.26556132E-05   5.96851571E-05   7.58077369E-09  
  58               4.56975876E+00   1.48654996E+03   8.38730023E-01   1.60297518E-01   6.37154400E-06   4.50572365E-04   3.33043689E-04   8.00741849E-05   5.96849211E-05   3.26148845E-08  
  59               5.20125494E+00   1.52505621E+03   8.38738523E-01   1.60293463E-01   9.45363772E-06   4.62138031E-04   3.25195035E-04   6.84042725E-05   5.96891252E-05   5.30515251E-08  
  60               5.91754174E+00   1.56316010E+03   8.38731271E-01   1.60287593E-01   1.36591585E-05   4.70902677E-04   3.17159463E-04   5.97360308E-05   5.96886371E-05   2.03844401E-07  
  61               6.70670026E+00   1.60385171E+03   8.38722168E-01   1.60283587E-01   1.99131327E-05   4.81402217E-04   3.24551085E-04   4.91215022E-05   5.97126392E-05   3.42227733E-07  
  62               7.55718287E+00   1.64480539E+03   8.38719624E-01   1.60280193E-01   2.85726030E-05   4.88427720E-04   3.19125205E-04   4.20965447E-05   5.97128081E-05   1.25135402E-06  
  63               8.45697466E+00   1.68922931E+03   8.38703303E-01   1.60275144E-01   4.16747758E-05   4.95709335E-04   3.17160955E-04   3.47727157E-05   5.97142889E-05   4.60461014E-06  
  64               9.36373413E+00   1.73581387E+03   8.38661567E-01   1.60267853E-01   6.09630049E-05   5.03185110E-04   3.26282509E-04   2.72494782E-05   5.97259745E-05   1.50802405E-05  
  65               1.02169649E+01   1.77608887E+03   8.38585251E-01   1.60257868E-01   8.32264827E-05   5.09047907E-04   3.51127770E-04   2.13450275E-05   5.97440493E-05   3.44558750E-05  
  66               1.09809374E+01   1.81025934E+03   8.38496906E-01   1.60249572E-01   1.07171248E-04   5.13750291E-04   3.93390277E-04   1.66125885E-05   5.97839594E-05   6.41586169E-05  
  67               1.16441805E+01   1.83802891E+03   8.38477435E-01   1.60247175E-01   1.30599720E-04   5.15356688E-04   3.91796363E-04   1.49876261E-05   5.97697787E-05   6.40284439E-05  
  68               1.23816247E+01   1.86786311E+03   8.38443128E-01   1.60242616E-01   1.60441383E-04   5.16848104E-04   3.90245910E-04   1.34653958E-05   5.97536287E-05   6.38851693E-05  
  69               1.29753158E+01   1.89044019E+03   8.38420395E-01   1.60240219E-01   1.86532786E-04   5.17813743E-04   3.89241823E-04   1.24798271E-05   5.97558718E-05   6.37733783E-05  
  70               1.34162735E+01   1.90704455E+03   8.38401563E-01   1.60238293E-01   2.07959377E-04   5.18471123E-04   3.88554438E-04   1.18062925E-05   5.97460773E-05   6.36907458E-05  
  71               1.39154273E+01   1.92482538E+03   8.38379355E-01   1.60236087E-01   2.33002445E-04   5.19094244E-04   3.87898863E-04   1.11651012E-05   5.97366119E-05   6.35993886E-05  
  72               1.44781908E+01   1.94471055E+03   8.38351697E-01   1.60233394E-01   2.64013790E-04   5.19745596E-04   3.87210779E-04   1.04923433E-05   5.97262892E-05   6.34968582E-05  
  73               1.51093967E+01   1.96580152E+03   8.38286404E-01   1.60224047E-01   3.00373875E-04   5.20329921E-04   3.86552271E-04   9.86325984E-06   5.97111299E-05   6.33821258E-05  
  74               1.58196655E+01   1.98919626E+03   8.38245613E-01   1.60220243E-01   3.45583861E-04   5.20947539E-04   3.85902260E-04   9.21605963E-06   5.96899959E-05   6.32568472E-05  
  75               1.63610699E+01   2.00608214E+03   8.38213176E-01   1.60217244E-01   3.81398366E-04   5.21338354E-04   3.85473620E-04   8.80400880E-06   5.97000286E-05   6.31635293E-05  
  76               1.67623332E+01   2.01869522E+03   8.38187012E-01   1.60214841E-01   4.10228245E-04   5.21621687E-04   3.85183307E-04   8.50298439E-06   5.96849588E-05   6.30942617E-05  
  77               1.72218666E+01   2.03235997E+03   8.38157020E-01   1.60212107E-01   4.43229819E-04   5.21894180E-04   3.84876743E-04   8.21076332E-06   5.96747301E-05   6.30167651E-05  
  78               1.77461499E+01   2.04805153E+03   8.38119912E-01   1.60208740E-01   4.83958921E-04   5.22199788E-04   3.84571100E-04   7.88166795E-06   5.96645561E-05   6.29282799E-05  
  79               1.83426492E+01   2.06496956E+03   8.38077086E-01   1.60204881E-01   5.30963455E-04   5.22488939E-04   3.84236991E-04   7.56559314E-06   5.96524267E-05   6.28299042E-05  
  80               1.90188060E+01   2.08405739E+03   8.38024526E-01   1.60200164E-01   5.88588577E-04   5.22799233E-04   3.83873803E-04   7.22343285E-06   5.96389350E-05   6.27188650E-05  
  81               1.97846641E+01   2.10453906E+03   8.37963305E-01   1.60194701E-01   6.55605665E-04   5.23087971E-04   3.83525818E-04   6.89802635E-06   5.96227931E-05   6.25960444E-05  
  82               2.06492509E+01   2.12730632E+03   8.37888507E-01   1.60188050E-01   7.37406660E-04   5.23385259E-04   3.83159278E-04   6.55745522E-06   5.96047555E-05   6.24586679E-05  
  83               2.16221397E+01   2.15154851E+03   8.37801095E-01   1.60180311E-01   8.32890555E-04   5.23654244E-04   3.82812659E-04   6.23862518E-06   5.95835130E-05   6.23078859E-05  
  84               2.27135649E+01   2.17804980E+03   8.37695148E-01   1.60170957E-01   9.48534784E-04   5.23917978E-04   3.82458901E-04   5.91634225E-06   5.95597047E-05   6.21411210E-05  
  85               2.39344512E+01   2.20602579E+03   8.37571338E-01   1.60160059E-01   1.08356147E-03   5.24146871E-04   3.82129124E-04   5.62007117E-06   5.95320630E-05   6.19595172E-05  
  86               2.52965730E+01   2.23617966E+03   8.37422422E-01   1.60146979E-01   1.24588126E-03   5.24359040E-04   3.81800681E-04   5.32909570E-06   5.95010817E-05   6.17606446E-05  
  87               2.68126500E+01   2.26771862E+03   8.37249047E-01   1.60131782E-01   1.43475278E-03   5.24530396E-04   3.81499320E-04   5.06726563E-06   5.94655065E-05   6.15457371E-05  
  88               2.84965036E+01   2.30135510E+03   8.37039893E-01   1.60113268E-01   1.66036012E-03   5.24675758E-04   3.81202609E-04   4.81519118E-06   5.94256060E-05   6.13121470E-05  
  89               3.03626628E+01   2.33619828E+03   8.36792230E-01   1.60092137E-01   1.92101241E-03   5.24857744E-04   3.87037975E-04   4.52229029E-06   5.93834667E-05   6.10617268E-05  
  90               3.24277577E+01   2.37302885E+03   8.36508161E-01   1.60067329E-01   2.23002997E-03   5.24926229E-04   3.86894381E-04   4.31498494E-06   5.93333195E-05   6.07916855E-05  
  91               3.47105638E+01   2.41087803E+03   8.36182650E-01   1.60038926E-01   2.58408082E-03   5.24944751E-04   3.86766417E-04   4.13851505E-06   5.92766016E-05   6.05038003E-05  
  92               3.72312650E+01   2.45062760E+03   8.35799649E-01   1.60005520E-01   3.00064239E-03   5.24926738E-04   3.86634820E-04   3.97384088E-06   5.92135659E-05   6.01949788E-05  
  93               4.00122618E+01   2.49118533E+03   8.35365167E-01   1.59967647E-01   3.47314763E-03   5.24855015E-04   3.86520485E-04   3.83894533E-06   5.91427053E-05   5.98675540E-05  
  94               4.30790198E+01   2.53345261E+03   8.34859944E-01   1.59923618E-01   4.02256456E-03   5.24739974E-04   3.86406285E-04   3.71660493E-06   5.90640415E-05   5.95182503E-05  
  95               4.64610005E+01   2.57643745E+03   8.34291322E-01   1.59874083E-01   4.64087873E-03   5.24568240E-04   3.86312027E-04   3.62103663E-06   5.89760928E-05   5.91491459E-05  
  96               5.01919259E+01   2.62107814E+03   8.33635758E-01   1.59816982E-01   5.35371206E-03   5.24346609E-04   3.86222463E-04   3.53692965E-06   5.88785383E-05   5.87566162E-05  
  97               5.43104727E+01   2.66632320E+03   8.32905025E-01   1.59753351E-01   6.14822798E-03   5.24062972E-04   3.86159864E-04   3.47804907E-06   5.87697775E-05   5.83429615E-05  
  98               5.88609883E+01   2.71324386E+03   8.32068710E-01   1.59680533E-01   7.05751662E-03   5.23721262E-04   3.86109046E-04   3.42933929E-06   5.86490996E-05   5.79039208E-05  
  99               6.38941372E+01   2.76064497E+03   8.31146474E-01   1.59600250E-01   8.06016051E-03   5.23310127E-04   3.86096912E-04   3.40544934E-06   5.85147242E-05   5.74423367E-05  
  100              6.94671759E+01   2.80979114E+03   8.30097962E-01   1.59508980E-01   9.20005864E-03   5.22830466E-04   3.86107370E-04   3.39065059E-06   5.83653945E-05   5.69531617E-05  
  101              7.56455828E+01   2.85940053E+03   8.28951210E-01   1.59409176E-01   1.04466823E-02   5.22272175E-04   3.86171523E-04   3.39989517E-06   5.81991022E-05   5.64397071E-05  
