# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               H2S             
  27               6.91818825E-03   6.07386985E+02   8.38571853E-01   1.60524579E-01   8.66843961E-16   5.24695983E-04   2.72512561E-04   6.02918416E-05   0.00000000E+00   2.29894824E-05  
  28               8.29539910E-03   6.15904262E+02   8.38571810E-01   1.60524586E-01   1.44561156E-15   5.24713238E-04   2.72521535E-04   6.02938414E-05   0.00000000E+00   2.29894834E-05  
  29               9.94048501E-03   6.25651415E+02   8.38571779E-01   1.60524587E-01   2.57870317E-15   5.24730967E-04   2.72530756E-04   6.02958962E-05   0.00000000E+00   2.29894836E-05  
  30               1.19043939E-02   6.34986806E+02   8.38571743E-01   1.60524592E-01   4.38849554E-15   5.24749321E-04   2.72540301E-04   6.02980232E-05   0.00000000E+00   2.29894843E-05  
  31               1.42473629E-02   6.45817512E+02   8.38571703E-01   1.60524585E-01   8.07097760E-15   5.24767955E-04   2.72549992E-04   6.03001828E-05   0.00000000E+00   2.29894832E-05  
  32               1.70403016E-02   6.56344339E+02   8.38571673E-01   1.60524582E-01   1.42443425E-14   5.24787148E-04   2.72559974E-04   6.03024070E-05   0.00000000E+00   2.29894829E-05  
  33               2.03662114E-02   6.68455562E+02   8.38571610E-01   1.60524559E-01   2.70688744E-14   5.24807275E-04   2.72570441E-04   6.03047391E-05   0.00000000E+00   2.29894795E-05  
  34               2.43215240E-02   6.80423458E+02   8.38571593E-01   1.60524543E-01   4.97408873E-14   5.24827648E-04   2.72581037E-04   6.03071000E-05   0.00000000E+00   2.29894772E-05  
  35               2.90184395E-02   6.94235049E+02   8.38571421E-01   1.60524473E-01   9.88428452E-14   5.24851363E-04   2.72593368E-04   6.03098455E-05   0.00000000E+00   2.29894671E-05  
  36               3.45865535E-02   7.08052317E+02   8.38571430E-01   1.60524427E-01   1.90776882E-13   5.24873771E-04   2.72605022E-04   6.03124416E-05   0.00000000E+00   2.29894604E-05  
  37               4.11737400E-02   7.23834033E+02   8.38571273E-01   1.60524300E-01   3.95743716E-13   5.24896053E-04   2.72616610E-04   6.03150240E-05   0.00000000E+00   2.29894422E-05  
  38               4.89458982E-02   7.39934238E+02   8.38571353E-01   1.60524175E-01   8.05988613E-13   5.24922278E-04   2.72630247E-04   6.03180604E-05   0.00000000E+00   2.29894241E-05  
  39               5.80884534E-02   7.58488860E+02   8.38571547E-01   1.60523937E-01   1.77975616E-12   5.24946720E-04   2.72642959E-04   6.03208932E-05   0.00000000E+00   2.29906552E-05  
  40               6.88151881E-02   7.77644053E+02   8.38571878E-01   1.60523555E-01   3.87462329E-12   5.24972426E-04   2.72656328E-04   6.03238725E-05   0.00000000E+00   2.29929675E-05  
  41               8.13757111E-02   7.99467163E+02   8.38572561E-01   1.60522802E-01   9.05774763E-12   5.24999326E-04   2.72670319E-04   6.03269907E-05   0.00000000E+00   2.29988046E-05  
  42               9.60403175E-02   8.22305409E+02   8.38573772E-01   1.60521474E-01   2.10037250E-11   5.25027524E-04   2.72684985E-04   6.03302601E-05   0.00000000E+00   2.30134019E-05  
  43               1.13098025E-01   8.48239053E+02   8.38576255E-01   1.60518745E-01   5.20616418E-11   5.25056305E-04   2.72699955E-04   6.03335986E-05   0.00000000E+00   2.30560581E-05  
  44               1.32852311E-01   8.75487348E+02   8.38580647E-01   1.60513729E-01   1.27626112E-10   5.25085652E-04   2.72715221E-04   6.03370047E-05   0.00000000E+00   2.31726958E-05  
  45               1.55600347E-01   9.06018360E+02   8.38589047E-01   1.60503826E-01   3.28955945E-10   5.25115618E-04   2.72730811E-04   6.03404846E-05   0.00000000E+00   2.35210456E-05  
  46               1.81620367E-01   9.38015595E+02   8.38603874E-01   1.60487453E-01   8.31200132E-10   5.25139009E-04   2.72742987E-04   6.03432120E-05   0.00000000E+00   2.42898202E-05  
  47               2.11273416E-01   9.73250852E+02   8.38629843E-01   1.60461531E-01   2.15951548E-09   5.25140402E-04   2.72743737E-04   6.03434141E-05   0.00000000E+00   2.42858151E-05  
  48               2.44974724E-01   1.00984515E+03   8.38662453E-01   1.60428975E-01   5.42386847E-09   5.25136323E-04   2.72741632E-04   6.03429884E-05   7.73771359E-16   2.42807327E-05  
  49               2.83119113E-01   1.04938630E+03   8.38699148E-01   1.60392333E-01   1.36872972E-08   5.25127945E-04   2.72737224E-04   6.03420618E-05   8.13744513E-15   2.42748825E-05  
  50               3.26058696E-01   1.09007406E+03   8.38732551E-01   1.60358944E-01   3.30557275E-08   5.25128590E-04   2.72737167E-04   6.03421372E-05   7.71706048E-14   2.42692735E-05  
  51               3.74096647E-01   1.13374970E+03   8.38761310E-01   1.60330139E-01   7.95717894E-08   5.25141299E-04   2.72742067E-04   6.03434789E-05   7.21050567E-13   2.42638672E-05  
  52               4.27660473E-01   1.17828910E+03   8.38782306E-01   1.60309008E-01   1.82054909E-07   5.25169702E-04   2.72750704E-04   6.03462748E-05   5.80091840E-12   2.42588411E-05  
  53               4.87537760E-01   1.22287326E+03   8.38796296E-01   1.60294768E-01   3.91452110E-07   5.25215771E-04   2.72756467E-04   6.03502280E-05   3.88944414E-11   2.42536443E-05  
  54               5.54533326E-01   1.26855636E+03   8.38805441E-01   1.60285245E-01   8.10198483E-07   5.25283964E-04   2.72747383E-04   6.03547997E-05   2.31239736E-10   2.42469493E-05  
  55               6.29499818E-01   1.31447141E+03   8.38810952E-01   1.60279234E-01   1.59561304E-06   5.25386986E-04   2.72713059E-04   6.03595766E-05   1.19133719E-09   2.42363098E-05  
  56               7.13410352E-01   1.36153947E+03   8.38813975E-01   1.60275384E-01   3.04434858E-06   5.25547580E-04   2.72670578E-04   6.03641722E-05   5.58737126E-09   2.42131624E-05  
  57               8.07362567E-01   1.40904283E+03   8.38814325E-01   1.60272936E-01   5.58043551E-06   5.25803471E-04   2.72755225E-04   6.03687956E-05   2.34676814E-08   2.41485773E-05  
  58               9.12706064E-01   1.45791238E+03   8.38808386E-01   1.60270611E-01   9.97649114E-06   5.26195427E-04   2.73434122E-04   6.03735684E-05   9.16931578E-08   2.39381647E-05  
  59               1.03001200E+00   1.50704197E+03   8.38788975E-01   1.60267322E-01   1.71860638E-05   5.26780546E-04   2.76062755E-04   6.03829039E-05   3.21045420E-07   2.32969206E-05  
  60               1.15792332E+00   1.55616847E+03   8.38769586E-01   1.60266791E-01   2.85678581E-05   5.27567550E-04   2.82881954E-04   6.04044575E-05   9.83898292E-07   2.17210616E-05  
  61               1.29393683E+00   1.60359840E+03   8.38739214E-01   1.60263161E-01   4.52148076E-05   5.28210782E-04   2.91106315E-04   6.04136430E-05   4.66064886E-06   2.15992115E-05  
  62               1.43110586E+00   1.64776677E+03   8.38680389E-01   1.60256964E-01   6.76311280E-05   5.28758753E-04   3.08103617E-04   6.04307710E-05   1.58272957E-05   2.12252913E-05  
  63               1.56396940E+00   1.68714058E+03   8.38594530E-01   1.60249318E-01   9.49945725E-05   5.29224688E-04   3.38199555E-04   6.04684639E-05   3.77631678E-05   2.06262345E-05  
  64               1.68679534E+00   1.72143674E+03   8.38495595E-01   1.60241407E-01   1.26028760E-04   5.29598553E-04   3.71325967E-04   6.05182894E-05   6.58065905E-05   2.00515394E-05  
  65               1.79324252E+00   1.74930438E+03   8.38462410E-01   1.60237979E-01   1.57157592E-04   5.29727492E-04   3.76701658E-04   6.05374968E-05   6.57518250E-05   2.00564212E-05  
  66               1.88281705E+00   1.77195029E+03   8.38434321E-01   1.60235423E-01   1.87051436E-04   5.29767088E-04   3.77432860E-04   6.05363073E-05   6.57064248E-05   2.00539649E-05  
  67               1.98612504E+00   1.79670158E+03   8.38399446E-01   1.60232342E-01   2.24977699E-04   5.29813461E-04   3.77425572E-04   6.05341198E-05   6.56550642E-05   2.00446011E-05  
  68               2.10471557E+00   1.82411349E+03   8.38324339E-01   1.60222667E-01   2.74353952E-04   5.29771969E-04   3.77254267E-04   6.05289805E-05   6.55943652E-05   2.00247441E-05  
  69               2.19858427E+00   1.84471466E+03   8.38284825E-01   1.60219180E-01   3.17087082E-04   5.29964627E-04   3.77264246E-04   6.05807792E-05   6.55489614E-05   2.00043094E-05  
  70               2.26880728E+00   1.85989851E+03   8.38252763E-01   1.60216380E-01   3.52090545E-04   5.29925446E-04   3.77155824E-04   6.05780222E-05   6.55150887E-05   1.99855775E-05  
  71               2.35082802E+00   1.87685042E+03   8.38213554E-01   1.60212948E-01   3.94776504E-04   5.29935889E-04   3.77082822E-04   6.05749596E-05   6.54761488E-05   1.99613236E-05  
  72               2.44606676E+00   1.89620033E+03   8.38163935E-01   1.60208607E-01   4.48767190E-04   5.29951791E-04   3.77009029E-04   6.05714487E-05   6.54310918E-05   1.99287571E-05  
  73               2.55601007E+00   1.91746192E+03   8.38103222E-01   1.60203298E-01   5.14807959E-04   5.29964151E-04   3.76935466E-04   6.05674507E-05   6.53799509E-05   1.98873572E-05  
  74               2.68209656E+00   1.94118952E+03   8.38026820E-01   1.60196621E-01   5.97888621E-04   5.29971811E-04   3.76863351E-04   6.05628024E-05   6.53217070E-05   1.98335584E-05  
  75               2.82533194E+00   1.96670668E+03   8.37933882E-01   1.60188503E-01   6.98941612E-04   5.29972426E-04   3.76799757E-04   6.05574341E-05   6.52567411E-05   1.97671911E-05  
  76               2.98767381E+00   1.99458652E+03   8.37817995E-01   1.60178385E-01   8.25032968E-04   5.29965025E-04   3.76689470E-04   6.05508474E-05   6.51838481E-05   1.96834234E-05  
  77               3.17269124E+00   2.02446531E+03   8.37675856E-01   1.60165978E-01   9.79677108E-04   5.29947284E-04   3.76570807E-04   6.05428819E-05   6.51024323E-05   1.95814990E-05  
  78               3.38276580E+00   2.05685909E+03   8.37498005E-01   1.60150457E-01   1.17316693E-03   5.29917347E-04   3.76439605E-04   6.05331573E-05   6.50111948E-05   1.94558959E-05  
  79               3.62050397E+00   2.09108550E+03   8.37281068E-01   1.60131530E-01   1.40916963E-03   5.29872882E-04   3.76297592E-04   6.05213799E-05   6.49102144E-05   1.93069963E-05  
  80               3.88878113E+00   2.12762717E+03   8.37012221E-01   1.60108076E-01   1.70163714E-03   5.29811049E-04   3.76139222E-04   6.05071646E-05   6.47980854E-05   1.91288344E-05  
  81               4.19076767E+00   2.16575076E+03   8.36687405E-01   1.60079743E-01   2.05498352E-03   5.29729662E-04   3.75965688E-04   6.04901631E-05   6.46749353E-05   1.89233335E-05  
  82               4.52997135E+00   2.20595215E+03   8.36289583E-01   1.60045046E-01   2.48774062E-03   5.29624635E-04   3.75770077E-04   6.04698762E-05   6.45391862E-05   1.86843386E-05  
  83               4.91029308E+00   2.24738945E+03   8.35815839E-01   1.60003730E-01   3.00307947E-03   5.29494263E-04   3.75553887E-04   6.04459306E-05   6.43911522E-05   1.84167076E-05  
  84               5.33607273E+00   2.29061149E+03   8.35242490E-01   1.59953525E-01   3.62460900E-03   5.29331814E-04   3.75308950E-04   6.04175306E-05   6.42288781E-05   1.81143191E-05  
  85               5.81216339E+00   2.33467081E+03   8.34565839E-01   1.59895019E-01   4.35128332E-03   5.29142406E-04   3.81539887E-04   6.03852462E-05   6.40531796E-05   1.78160466E-05  
  86               6.34355758E+00   2.38023200E+03   8.33773553E-01   1.59825935E-01   5.21300691E-03   5.28911452E-04   3.81321464E-04   6.03470014E-05   6.38620421E-05   1.74539549E-05  
  87               6.93620182E+00   2.42626381E+03   8.32865033E-01   1.59746720E-01   6.20118010E-03   5.28643508E-04   3.81051244E-04   6.03031777E-05   6.36563757E-05   1.70719714E-05  
  88               7.59709643E+00   2.47358541E+03   8.31805740E-01   1.59654362E-01   7.35336690E-03   5.28329247E-04   3.80721547E-04   6.02526634E-05   6.34335663E-05   1.66625047E-05  
  89               8.33380525E+00   2.52116362E+03   8.30611495E-01   1.59550242E-01   8.65235040E-03   5.27972462E-04   3.80341200E-04   6.01955341E-05   6.31949160E-05   1.62409501E-05  
  90               9.15471149E+00   2.56980802E+03   8.29243707E-01   1.59430995E-01   1.01401021E-02   5.27562438E-04   3.79899456E-04   6.01304399E-05   6.29377437E-05   1.57997586E-05  
  91               1.00690481E+01   2.61847483E+03   8.27729689E-01   1.59299005E-01   1.17869028E-02   5.27106253E-04   3.79409018E-04   6.00577471E-05   6.26638388E-05   1.53561759E-05  
  92               1.10869978E+01   2.66803167E+03   8.26024802E-01   1.59150380E-01   1.36413066E-02   5.26591295E-04   3.78856410E-04   5.99757591E-05   6.23702956E-05   1.49014308E-05  
  93               1.22197119E+01   2.71741248E+03   8.24170892E-01   1.58988770E-01   1.56577819E-02   5.26028752E-04   3.78259463E-04   5.98851596E-05   6.20595156E-05   1.44537578E-05  
  94               1.34793731E+01   2.76752898E+03   8.22116890E-01   1.58809723E-01   1.78918758E-02   5.25403998E-04   3.77602320E-04   5.97837603E-05   6.17284058E-05   1.40029494E-05  
  95               1.48792026E+01   2.81732473E+03   8.19919324E-01   1.58618168E-01   2.02820885E-02   5.24732356E-04   3.76908287E-04   5.96724461E-05   6.13799602E-05   1.35668859E-05  
  96               1.64335688E+01   2.86784516E+03   8.17512617E-01   1.58408388E-01   2.28997435E-02   5.23994897E-04   3.76156544E-04   5.95480150E-05   6.10105496E-05   1.31324855E-05  
  97               1.81579886E+01   2.91787897E+03   8.14978918E-01   1.58187547E-01   2.56554706E-02   5.23214114E-04   3.75379980E-04   5.94116655E-05   6.06243188E-05   1.27191153E-05  
  98               2.00690960E+01   2.96861805E+03   8.12233917E-01   1.57948295E-01   2.86409695E-02   5.22365555E-04   3.74551272E-04   5.92585341E-05   6.02169921E-05   1.23108104E-05  
  99               2.21847022E+01   3.01876059E+03   8.09383659E-01   1.57699877E-01   3.17408788E-02   5.21478388E-04   3.73712070E-04   5.90897252E-05   5.97937278E-05   1.19271577E-05  
  100              2.45230252E+01   3.06953461E+03   8.06329864E-01   1.57433726E-01   3.50620867E-02   5.20523975E-04   3.72829740E-04   5.88980132E-05   5.93500201E-05   1.15511452E-05  
  101              2.71020940E+01   3.11953626E+03   8.03204927E-01   1.57161385E-01   3.84605758E-02   5.19538911E-04   3.71954845E-04   5.86841061E-05   5.88923204E-05   1.12022934E-05  
