# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   4.10132758E+02   8.38496993E-01   1.60509432E-01   1.95666914E-23   5.29395833E-04   3.71358524E-04   6.06017598E-05   0.00000000E+00   0.00000000E+00  
  2                1.67111092E-05   4.68625700E+02   8.38496800E-01   1.60509660E-01   4.55986752E-20   5.29389167E-04   3.71353854E-04   6.06009914E-05   0.00000000E+00   0.00000000E+00  
  3                2.43191576E-05   5.00415096E+02   8.38496951E-01   1.60509587E-01   1.34611142E-18   5.29370370E-04   3.71340679E-04   6.05988294E-05   0.00000000E+00   0.00000000E+00  
  4                3.32359290E-05   5.17625362E+02   8.38497116E-01   1.60509467E-01   6.64159445E-18   5.29355424E-04   3.71330206E-04   6.05971063E-05   0.00000000E+00   0.00000000E+00  
  5                4.37904605E-05   5.37795853E+02   8.38497645E-01   1.60508990E-01   3.91511508E-17   5.29342405E-04   3.71321085E-04   6.05956029E-05   0.00000000E+00   0.00000000E+00  
  6                5.63375144E-05   5.49901545E+02   8.38498131E-01   1.60508521E-01   1.01707420E-16   5.29332059E-04   3.71313839E-04   6.05944052E-05   0.00000000E+00   0.00000000E+00  
  7                7.12949926E-05   5.66666255E+02   8.38499814E-01   1.60506876E-01   3.74366595E-16   5.29320925E-04   3.71306041E-04   6.05931172E-05   0.00000000E+00   0.00000000E+00  
  8                8.91478503E-05   5.76950047E+02   8.38500988E-01   1.60505681E-01   7.68578188E-16   5.29313797E-04   3.71301053E-04   6.05922880E-05   0.00000000E+00   0.00000000E+00  
  9                1.10474397E-04   5.92555742E+02   8.38505225E-01   1.60501457E-01   2.30709319E-15   5.29302842E-04   3.71293379E-04   6.05910207E-05   0.00000000E+00   0.00000000E+00  
  10               1.35952777E-04   6.02385300E+02   8.38507768E-01   1.60498754E-01   4.30726725E-15   5.29295931E-04   3.71288543E-04   6.05902164E-05   0.00000000E+00   0.00000000E+00  
  11               1.66392885E-04   6.17747406E+02   8.38516849E-01   1.60489640E-01   1.16015097E-14   5.29281481E-04   3.71278417E-04   6.05885491E-05   0.00000000E+00   0.00000000E+00  
  12               2.02756962E-04   6.27430865E+02   8.38521838E-01   1.60484667E-01   2.03547324E-14   5.29273127E-04   3.71272568E-04   6.05875799E-05   0.00000000E+00   0.00000000E+00  
  13               2.46228984E-04   6.42523829E+02   8.38537017E-01   1.60469321E-01   4.97526390E-14   5.29253349E-04   3.71258705E-04   6.05853029E-05   0.00000000E+00   0.00000000E+00  
  14               2.98222277E-04   6.51960149E+02   8.38543824E-01   1.60462530E-01   8.20790053E-14   5.29243843E-04   3.71252047E-04   6.05842018E-05   0.00000000E+00   0.00000000E+00  
  15               3.60431598E-04   6.66854227E+02   8.38564052E-01   1.60442354E-01   1.84982981E-13   5.29220241E-04   3.71235501E-04   6.05814872E-05   0.00000000E+00   0.00000000E+00  
  16               4.34870774E-04   6.76172707E+02   8.38571494E-01   1.60434928E-01   2.91171212E-13   5.29210418E-04   3.71228621E-04   6.05803501E-05   0.00000000E+00   0.00000000E+00  
  17               5.23942913E-04   6.91081448E+02   8.38593825E-01   1.60412644E-01   6.17883295E-13   5.29186385E-04   3.71211773E-04   6.05775864E-05   0.00000000E+00   0.00000000E+00  
  18               6.30498762E-04   7.00446214E+02   8.38600904E-01   1.60405574E-01   9.40707359E-13   5.29177209E-04   3.71205346E-04   6.05765235E-05   0.00000000E+00   0.00000000E+00  
  19               7.57928013E-04   7.15558852E+02   8.38622807E-01   1.60383701E-01   1.90883120E-12   5.29156436E-04   3.71190783E-04   6.05741330E-05   0.00000000E+00   0.00000000E+00  
  20               9.10251666E-04   7.25062040E+02   8.38628890E-01   1.60377607E-01   2.83166035E-12   5.29148333E-04   3.71185109E-04   6.05731931E-05   0.00000000E+00   0.00000000E+00  
  21               1.09223365E-03   7.40423879E+02   8.38648529E-01   1.60357947E-01   5.52413077E-12   5.29137534E-04   3.71177543E-04   6.05719446E-05   0.00000000E+00   0.00000000E+00  
  22               1.30953053E-03   7.50055465E+02   8.38653226E-01   1.60353191E-01   7.99506883E-12   5.29131447E-04   3.71173283E-04   6.05712358E-05   0.00000000E+00   0.00000000E+00  
  23               1.56894250E-03   7.65634171E+02   8.38669703E-01   1.60336618E-01   1.50126616E-11   5.29111916E-04   3.71159592E-04   6.05689879E-05   0.00000000E+00   0.00000000E+00  
  24               1.87870255E-03   7.75443650E+02   8.38673062E-01   1.60333084E-01   2.12795314E-11   5.29107288E-04   3.71156354E-04   6.05684461E-05   0.00000000E+00   0.00000000E+00  
  25               2.24863874E-03   7.91424571E+02   8.38686490E-01   1.60319327E-01   3.88575619E-11   5.29090988E-04   3.71144929E-04   6.05665684E-05   0.00000000E+00   0.00000000E+00  
  26               2.69036681E-03   8.01651376E+02   8.38688869E-01   1.60316478E-01   5.45304444E-11   5.29087185E-04   3.71142270E-04   6.05661214E-05   0.00000000E+00   0.00000000E+00  
  27               3.21763412E-03   8.18299465E+02   8.38699423E-01   1.60305008E-01   9.79256595E-11   5.29073486E-04   3.71132669E-04   6.05645416E-05   0.00000000E+00   0.00000000E+00  
  28               3.84661379E-03   8.29191116E+02   8.38701373E-01   1.60302523E-01   1.37275638E-10   5.29070071E-04   3.71130282E-04   6.05641393E-05   0.00000000E+00   0.00000000E+00  
  29               4.59636545E-03   8.46678126E+02   8.38709748E-01   1.60293094E-01   2.43685445E-10   5.29058632E-04   3.71122265E-04   6.05628184E-05   0.00000000E+00   0.00000000E+00  
  30               5.48913777E-03   8.58423302E+02   8.38711909E-01   1.60290937E-01   3.42882126E-10   5.29055391E-04   3.71120000E-04   6.05624363E-05   0.00000000E+00   8.06559236E-16  
  31               6.55087916E-03   8.77076895E+02   8.38719587E-01   1.60283280E-01   6.07218852E-10   5.29045703E-04   3.71113212E-04   6.05613162E-05   0.00000000E+00   4.39366225E-15  
  32               7.81155049E-03   8.90069585E+02   8.38721692E-01   1.60281182E-01   8.66428471E-10   5.29042380E-04   3.71110889E-04   6.05609248E-05   0.00000000E+00   4.39359938E-15  
  33               9.30581212E-03   9.10179890E+02   8.38727840E-01   1.60275056E-01   1.53859683E-09   5.29034279E-04   3.71105214E-04   6.05599866E-05   0.00000000E+00   2.47250212E-14  
  34               1.10731814E-02   9.24688434E+02   8.38729809E-01   1.60273102E-01   2.23377094E-09   5.29030973E-04   3.71102902E-04   6.05595974E-05   0.00000000E+00   2.47246764E-14  
  35               1.31612311E-02   9.46580948E+02   8.38734547E-01   1.60268393E-01   3.99365680E-09   5.29024367E-04   3.71098275E-04   6.05588306E-05   0.00000000E+00   1.45950655E-13  
  36               1.56260798E-02   9.62999450E+02   8.38736291E-01   1.60266675E-01   5.92818357E-09   5.29021279E-04   3.71096117E-04   6.05584667E-05   1.21073811E-15   1.45948716E-13  
  37               1.85324649E-02   9.86980372E+02   8.38739722E-01   1.60263278E-01   1.06797529E-08   5.29016181E-04   3.71092547E-04   6.05578727E-05   5.17692702E-15   9.04932858E-13  
  38               2.19532481E-02   1.00565265E+03   8.38741120E-01   1.60261904E-01   1.62227059E-08   5.29013509E-04   3.71090680E-04   6.05575566E-05   1.45246941E-14   9.04921712E-13  
  39               2.59701862E-02   1.03233222E+03   8.38743468E-01   1.60259576E-01   2.96538033E-08   5.29009690E-04   3.71088007E-04   6.05571093E-05   6.34800369E-14   6.05841207E-12  
  40               3.06723856E-02   1.05407339E+03   8.38744519E-01   1.60258527E-01   4.65712311E-08   5.29007465E-04   3.71086453E-04   6.05568446E-05   1.91447404E-13   6.05833905E-12  
  41               3.61573758E-02   1.08408238E+03   8.38745974E-01   1.60257047E-01   8.66478587E-08   5.29004742E-04   3.71084550E-04   6.05565230E-05   8.61746094E-13   4.36905386E-11  
  42               4.25273147E-02   1.10940362E+03   8.38746633E-01   1.60256336E-01   1.40443923E-07   5.29003013E-04   3.71083347E-04   6.05563155E-05   2.77788434E-12   4.36899911E-11  
  43               4.98912343E-02   1.14337157E+03   8.38747366E-01   1.60255466E-01   2.65855228E-07   5.29001129E-04   3.71082041E-04   6.05560902E-05   1.28695191E-11   3.40074558E-10  
  44               5.83850092E-02   1.17295952E+03   8.38747604E-01   1.60255022E-01   4.44221244E-07   5.28999817E-04   3.71081163E-04   6.05559306E-05   4.41827974E-11   3.40069581E-10  
  45               6.81622725E-02   1.21146086E+03   8.38747637E-01   1.60254532E-01   8.51082671E-07   5.28998562E-04   3.71080407E-04   6.05557776E-05   2.08204535E-10   2.78468505E-09  
  46               7.93778043E-02   1.24587853E+03   8.38747211E-01   1.60254240E-01   1.45568013E-06   5.28997669E-04   3.71080205E-04   6.05556660E-05   7.48296981E-10   2.78463182E-09  
  47               9.21868148E-02   1.28968803E+03   8.38745958E-01   1.60253882E-01   2.81267675E-06   5.28997633E-04   3.71081534E-04   6.05556531E-05   3.55654721E-09   2.40175066E-08  
  48               1.06724323E-01   1.33020117E+03   8.38742943E-01   1.60253425E-01   4.93722087E-06   5.29001216E-04   3.71088702E-04   6.05560556E-05   1.34357763E-08   2.40168342E-08  
  49               1.23096060E-01   1.38103457E+03   8.38734306E-01   1.60252470E-01   9.69183776E-06   5.29017555E-04   3.71114179E-04   6.05579234E-05   6.49738065E-08   7.87261997E-08  
  50               1.41274860E-01   1.43419729E+03   8.38711586E-01   1.60249786E-01   1.86653866E-05   5.29206499E-04   3.71290401E-04   6.05795669E-05   2.95045814E-07   2.48650346E-07  
  51               1.61312265E-01   1.48690854E+03   8.38690050E-01   1.60250300E-01   3.40589226E-05   5.29228011E-04   3.71436106E-04   6.05820933E-05   1.13425702E-06   7.11422812E-07  
  52               1.82974294E-01   1.53819982E+03   8.38652305E-01   1.60247087E-01   5.86471030E-05   5.29354016E-04   3.71814984E-04   6.05967087E-05   6.97164907E-06   4.20413077E-06  
  53               2.05449168E-01   1.58659222E+03   8.38570648E-01   1.60240727E-01   9.46653777E-05   5.29563109E-04   3.72502940E-04   6.06210445E-05   2.71829585E-05   4.20375610E-06  
  54               2.28263637E-01   1.63149872E+03   8.38482234E-01   1.60239830E-01   1.43703314E-04   5.30038247E-04   3.73562293E-04   6.06760912E-05   6.64564412E-05   1.57981177E-05  
  55               2.50133981E-01   1.67130820E+03   8.38392852E-01   1.60228491E-01   2.03942825E-04   5.29995781E-04   3.74229149E-04   6.06723022E-05   6.64229225E-05   1.57962359E-05  
  56               2.69606688E-01   1.70440545E+03   8.38331510E-01   1.60222998E-01   2.69248057E-04   5.30495306E-04   3.75106262E-04   6.07311076E-05   6.63955852E-05   5.55263621E-05  
  57               2.85046192E-01   1.72931487E+03   8.38275874E-01   1.60218101E-01   3.29381263E-04   5.30471830E-04   3.75457619E-04   6.07295979E-05   6.63740350E-05   5.55227737E-05  
  58               3.02666815E-01   1.75637707E+03   8.38204033E-01   1.60211791E-01   4.07162415E-04   5.30444400E-04   3.75772696E-04   6.07275836E-05   6.63495316E-05   5.55184358E-05  
  59               3.22665488E-01   1.78559570E+03   8.38111081E-01   1.60203643E-01   5.07945364E-04   5.30412117E-04   3.76026550E-04   6.07249037E-05   6.63217578E-05   5.55131770E-05  
  60               3.45214049E-01   1.81678548E+03   8.37991479E-01   1.60193176E-01   6.37767490E-04   5.30373889E-04   3.76197133E-04   6.07213783E-05   6.62904659E-05   5.55068161E-05  
  61               3.70410070E-01   1.84970555E+03   8.37838750E-01   1.60179825E-01   8.03676035E-04   5.30328249E-04   3.76273241E-04   6.07168056E-05   6.62554601E-05   5.54991515E-05  
  62               3.98120828E-01   1.88376643E+03   8.37647612E-01   1.60163133E-01   1.01144243E-03   5.30273874E-04   3.76258263E-04   6.07110308E-05   6.62168893E-05   5.54900511E-05  
  63               4.28617470E-01   1.91897012E+03   8.37409192E-01   1.60142317E-01   1.27075618E-03   5.30205930E-04   3.76155219E-04   6.07034888E-05   6.61742880E-05   5.54792211E-05  
  64               4.62883314E-01   1.95597887E+03   8.37106924E-01   1.60115935E-01   1.59955934E-03   5.30120409E-04   3.75992435E-04   6.06937765E-05   6.61262003E-05   5.54660599E-05  
  65               5.01297170E-01   1.99466941E+03   8.36725970E-01   1.60082690E-01   2.01397424E-03   5.30012394E-04   3.75787968E-04   6.06813340E-05   6.60719637E-05   5.54500923E-05  
  66               5.44282532E-01   2.03485526E+03   8.36250032E-01   1.60041161E-01   2.53172210E-03   5.29876784E-04   3.75547951E-04   6.06655131E-05   6.60108880E-05   5.54308027E-05  
  67               5.92318268E-01   2.07637292E+03   8.35660726E-01   1.59989744E-01   3.17279782E-03   5.29708122E-04   3.75270486E-04   6.06455862E-05   6.59421973E-05   5.54076112E-05  
  68               6.45946390E-01   2.11905692E+03   8.34938161E-01   1.59926706E-01   3.95883730E-03   5.29500639E-04   3.74950283E-04   6.06208270E-05   6.58650604E-05   5.53798922E-05  
  69               7.05775894E-01   2.16274617E+03   8.34061343E-01   1.59850216E-01   4.91267825E-03   5.29248283E-04   3.74580826E-04   6.05905661E-05   6.57786057E-05   5.53469871E-05  
  70               7.72489853E-01   2.20727684E+03   8.33009043E-01   1.59758425E-01   6.05741228E-03   5.28944933E-04   3.74155167E-04   6.05541708E-05   6.56819567E-05   5.53082307E-05  
  71               8.46852687E-01   2.25249360E+03   8.31760394E-01   1.59649515E-01   7.41573580E-03   5.28584560E-04   3.73666604E-04   6.05109769E-05   6.55742498E-05   5.52629689E-05  
  72               9.29721422E-01   2.29821893E+03   8.30295095E-01   1.59521507E-01   9.00754289E-03   5.28160115E-04   3.73152832E-04   6.04601078E-05   6.54545693E-05   5.52104948E-05  
  73               1.02190571E+00   2.34417435E+03   8.28597796E-01   1.59373942E-01   1.08443762E-02   5.27671536E-04   3.79198064E-04   6.04018711E-05   6.53227556E-05   5.51506457E-05  
  74               1.12447038E+00   2.39021997E+03   8.26673703E-01   1.59206144E-01   1.29373823E-02   5.27114888E-04   3.78548845E-04   6.03351854E-05   6.51784123E-05   5.50831635E-05  
  75               1.23874774E+00   2.43636485E+03   8.24500558E-01   1.59016638E-01   1.53013383E-02   5.26486314E-04   3.77772750E-04   6.02598062E-05   6.50206803E-05   5.50074963E-05  
  76               1.36602441E+00   2.48247571E+03   8.22075680E-01   1.58805190E-01   1.79391315E-02   5.25784701E-04   3.76896546E-04   6.01754830E-05   6.48493727E-05   5.49235421E-05  
  77               1.50770148E+00   2.52843427E+03   8.19401560E-01   1.58572016E-01   2.08480470E-02   5.25010744E-04   3.75919977E-04   6.00821610E-05   6.46644969E-05   5.48313566E-05  
  78               1.66534353E+00   2.57423638E+03   8.16477091E-01   1.58317021E-01   2.40292859E-02   5.24164098E-04   3.74840693E-04   5.99796230E-05   6.44658744E-05   5.47308756E-05  
  79               1.84065069E+00   2.61975644E+03   8.13315928E-01   1.58041395E-01   2.74679881E-02   5.23248668E-04   3.73661317E-04   5.98680820E-05   6.42539231E-05   5.46224935E-05  
  80               2.03546834E+00   2.66496877E+03   8.09927965E-01   1.57746002E-01   3.11533885E-02   5.22267273E-04   3.72382936E-04   5.97475491E-05   6.40288922E-05   5.45064824E-05  
  81               2.25177119E+00   2.70984973E+03   8.06325991E-01   1.57431956E-01   3.50715710E-02   5.21223557E-04   3.71007735E-04   5.96180274E-05   6.37911547E-05   5.43832037E-05  
  82               2.49166818E+00   2.75435875E+03   8.02527714E-01   1.57100801E-01   3.92032695E-02   5.20122580E-04   3.69539972E-04   5.94795487E-05   6.35412858E-05   5.42531708E-05  
  83               2.75741967E+00   2.79841228E+03   7.98559869E-01   1.56754866E-01   4.35193975E-02   5.18971999E-04   3.67987821E-04   5.93322810E-05   6.32802117E-05   5.41171751E-05  
  84               3.05143085E+00   2.84210670E+03   7.94427016E-01   1.56394550E-01   4.80149901E-02   5.17773063E-04   3.66351251E-04   5.91754017E-05   6.30080108E-05   5.39753223E-05  
  85               3.37625170E+00   2.88541891E+03   7.90149488E-01   1.56021624E-01   5.26679263E-02   5.16531568E-04   3.64636804E-04   5.90083357E-05   6.27253919E-05   5.38282079E-05  
  86               3.73461719E+00   2.92837938E+03   7.85740279E-01   1.55637221E-01   5.74640654E-02   5.15251179E-04   3.62848573E-04   5.88298757E-05   6.24327868E-05   5.36762007E-05  
  87               4.12947957E+00   2.97097221E+03   7.81219895E-01   1.55243128E-01   6.23810958E-02   5.13937721E-04   3.60994149E-04   5.86386239E-05   6.21309081E-05   5.35199001E-05  
  88               4.56399918E+00   3.01327663E+03   7.76592287E-01   1.54839688E-01   6.74147155E-02   5.12592227E-04   3.59074693E-04   5.84319725E-05   6.18198544E-05   5.33593966E-05  
  89               5.04150072E+00   3.05523052E+03   7.71885248E-01   1.54429325E-01   7.25346845E-02   5.11222600E-04   3.57101644E-04   5.82075386E-05   6.15006349E-05   5.31955160E-05  
  90               5.56542949E+00   3.09690907E+03   7.67100686E-01   1.54012203E-01   7.77389207E-02   5.09829262E-04   3.55075866E-04   5.79610584E-05   6.11733313E-05   5.30282932E-05  
  91               6.13959130E+00   3.13827675E+03   7.62261409E-01   1.53590311E-01   8.30026063E-02   5.08418650E-04   3.53007339E-04   5.76881264E-05   6.08387598E-05   5.28583993E-05  
  92               6.76819086E+00   3.17946955E+03   7.57355520E-01   1.53162611E-01   8.83386744E-02   5.06987161E-04   3.50891041E-04   5.73814533E-05   6.04964410E-05   5.26854380E-05  
  93               7.45590139E+00   3.22043511E+03   7.52409042E-01   1.52731371E-01   9.37188071E-02   5.05542116E-04   3.48738536E-04   5.70340432E-05   6.01472387E-05   5.25101679E-05  
  94               8.20794561E+00   3.26131975E+03   7.47405633E-01   1.52295164E-01   9.91607693E-02   5.04078578E-04   3.46542448E-04   5.66347802E-05   5.97904516E-05   5.23320459E-05  
  95               9.03012516E+00   3.30207071E+03   7.42371651E-01   1.51856288E-01   1.04635876E-01   5.02603910E-04   3.44314450E-04   5.61728214E-05   5.94268801E-05   5.21518278E-05  
  96               9.92887297E+00   3.34285720E+03   7.37282943E-01   1.51412635E-01   1.10170386E-01   5.01110854E-04   3.42042818E-04   5.56313885E-05   5.90555087E-05   5.19687231E-05  
