# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  21               1.14782198E-02   6.03762414E+02   8.38538056E-01   1.60518457E-01   5.18163513E-16   5.28236159E-04   3.19605318E-04   6.03680548E-05   0.00000000E+00   0.00000000E+00  
  22               1.31680529E-02   6.18049412E+02   8.38538097E-01   1.60518393E-01   1.33178743E-15   5.28249251E-04   3.19613213E-04   6.03696245E-05   0.00000000E+00   0.00000000E+00  
  23               1.50822389E-02   6.26724992E+02   8.38538075E-01   1.60518385E-01   2.25070371E-15   5.28262784E-04   3.19621374E-04   6.03712466E-05   0.00000000E+00   0.00000000E+00  
  24               1.72494641E-02   6.42213752E+02   8.38538116E-01   1.60518319E-01   5.82758347E-15   5.28276868E-04   3.19629867E-04   6.03729344E-05   0.00000000E+00   0.00000000E+00  
  25               1.97011223E-02   6.52212206E+02   8.38538079E-01   1.60518297E-01   1.02589913E-14   5.28291478E-04   3.19638678E-04   6.03746856E-05   0.00000000E+00   0.00000000E+00  
  26               2.24716329E-02   6.69291856E+02   8.38538128E-01   1.60518221E-01   2.70767964E-14   5.28307413E-04   3.19648289E-04   6.03765924E-05   0.00000000E+00   0.00000000E+00  
  27               2.55976055E-02   6.81105359E+02   8.38537950E-01   1.60518150E-01   5.04111170E-14   5.28323698E-04   3.19658109E-04   6.03785446E-05   0.00000000E+00   0.00000000E+00  
  28               2.91191350E-02   7.00088870E+02   8.38538031E-01   1.60518033E-01   1.35786929E-13   5.28344745E-04   3.19670808E-04   6.03810480E-05   0.00000000E+00   0.00000000E+00  
  29               3.30779502E-02   7.13847731E+02   8.38537865E-01   1.60517900E-01   2.64403758E-13   5.28363822E-04   3.19682313E-04   6.03833352E-05   0.00000000E+00   0.00000000E+00  
  30               3.75178643E-02   7.34894066E+02   8.38538099E-01   1.60517624E-01   7.19790820E-13   5.28388062E-04   3.19696937E-04   6.03862234E-05   0.00000000E+00   0.00000000E+00  
  31               4.24816278E-02   7.51051955E+02   8.38538364E-01   1.60517316E-01   1.47139546E-12   5.28411316E-04   3.19710961E-04   6.03890118E-05   0.00000000E+00   0.00000000E+00  
  32               4.80137564E-02   7.74804884E+02   8.38539261E-01   1.60516366E-01   4.09256693E-12   5.28436291E-04   3.19726020E-04   6.03920117E-05   0.00000000E+00   0.00000000E+00  
  33               5.41670572E-02   7.94020938E+02   8.38540477E-01   1.60515069E-01   8.83739321E-12   5.28463753E-04   3.19742579E-04   6.03953122E-05   0.00000000E+00   0.00000000E+00  
  34               6.09968803E-02   8.20830389E+02   8.38544142E-01   1.60511262E-01   2.48658386E-11   5.28490799E-04   3.19758880E-04   6.03985826E-05   0.00000000E+00   0.00000000E+00  
  35               6.85528081E-02   8.43300764E+02   8.38549300E-01   1.60505748E-01   5.56417557E-11   5.28518892E-04   3.19775808E-04   6.04019906E-05   0.00000000E+00   0.00000000E+00  
  36               7.68754861E-02   8.74121235E+02   8.38563100E-01   1.60491014E-01   1.59976373E-10   5.28538621E-04   3.19787670E-04   6.04044610E-05   0.00000000E+00   0.00000000E+00  
  37               8.59861541E-02   9.01479084E+02   8.38581823E-01   1.60470776E-01   3.81553017E-10   5.28557461E-04   3.19798988E-04   6.04068470E-05   0.00000000E+00   0.00000000E+00  
  38               9.59256927E-02   9.32827267E+02   8.38612829E-01   1.60438781E-01   9.76297406E-10   5.28561763E-04   3.19801505E-04   6.04075882E-05   0.00000000E+00   0.00000000E+00  
  39               1.06762501E-01   9.60490293E+02   8.38643195E-01   1.60408463E-01   2.10972861E-09   5.28561652E-04   3.19801346E-04   6.04078382E-05   0.00000000E+00   3.86359454E-16  
  40               1.18585860E-01   9.92413305E+02   8.38678578E-01   1.60373149E-01   4.89687582E-09   5.28555261E-04   3.19797384E-04   6.04073814E-05   6.44667445E-16   3.73302591E-15  
  41               1.31477735E-01   1.02054065E+03   8.38704492E-01   1.60347259E-01   9.77065408E-09   5.28565020E-04   3.19803188E-04   6.04087766E-05   3.79124688E-15   2.40569866E-14  
  42               1.45516747E-01   1.05311980E+03   8.38729855E-01   1.60321908E-01   2.08969028E-08   5.28576048E-04   3.19809751E-04   6.04103193E-05   2.65034413E-14   1.85815208E-13  
  43               1.60778372E-01   1.08171178E+03   8.38745935E-01   1.60305791E-01   3.89275503E-08   5.28601822E-04   3.19825218E-04   6.04135446E-05   1.28292258E-13   9.76806103E-13  
  44               1.77338349E-01   1.11488355E+03   8.38760297E-01   1.60291361E-01   7.74523768E-08   5.28629688E-04   3.19841923E-04   6.04170025E-05   7.21279884E-13   6.01087283E-12  
  45               1.95279410E-01   1.14387269E+03   8.38768598E-01   1.60282941E-01   1.35774303E-07   5.28666477E-04   3.19864005E-04   6.04214686E-05   2.90090062E-12   2.60467505E-11  
  46               2.14746122E-01   1.17765490E+03   8.38775607E-01   1.60275739E-01   2.53768819E-07   5.28704248E-04   3.19886733E-04   6.04260291E-05   1.34397250E-11   1.31011837E-10  
  47               2.35893325E-01   1.20725045E+03   8.38779366E-01   1.60271719E-01   4.23467983E-07   5.28746134E-04   3.19912369E-04   6.04310321E-05   4.65831073E-11   4.86136061E-10  
  48               2.58875018E-01   1.24184337E+03   8.38782322E-01   1.60268327E-01   7.51517878E-07   5.28787940E-04   3.19939335E-04   6.04359837E-05   1.85111851E-10   2.08333039E-09  
  49               2.83841546E-01   1.27216852E+03   8.38783637E-01   1.60266447E-01   1.20267647E-06   5.28831244E-04   3.19971582E-04   6.04410428E-05   5.69823923E-10   6.82850375E-09  
  50               3.10947168E-01   1.30758122E+03   8.38784269E-01   1.60264817E-01   2.03789728E-06   5.28874161E-04   3.20014467E-04   6.04459629E-05   1.99355917E-09   2.56109281E-08  
  51               3.40345372E-01   1.33861529E+03   8.38783417E-01   1.60263772E-01   3.14026290E-06   5.28917842E-04   3.20085984E-04   6.04508353E-05   5.54747586E-09   7.55151639E-08  
  52               3.72194180E-01   1.37480602E+03   8.38782154E-01   1.60263014E-01   5.10208397E-06   5.28968580E-04   3.20224131E-04   6.04563270E-05   1.06939761E-08   6.60624663E-07  
  53               4.06687393E-01   1.40658103E+03   8.38775668E-01   1.60261539E-01   7.60314852E-06   5.29009693E-04   3.20497414E-04   6.04604901E-05   4.42726331E-08   6.77958545E-07  
  54               4.44064422E-01   1.44363966E+03   8.38771294E-01   1.60261597E-01   1.19085049E-05   5.29105514E-04   3.21092086E-04   6.04706443E-05   7.94515994E-08   4.88933150E-06  
  55               4.84496452E-01   1.47615812E+03   8.38752833E-01   1.60258397E-01   1.72167803E-05   5.29146310E-04   3.22185438E-04   6.04743359E-05   2.92931355E-07   5.00283599E-06  
  56               5.28006213E-01   1.51376206E+03   8.38740654E-01   1.60259647E-01   2.59930112E-05   5.29345771E-04   3.24332611E-04   6.04961791E-05   5.95381772E-07   1.87302500E-05  
  57               5.74343218E-01   1.54632072E+03   8.38725408E-01   1.60257975E-01   3.63084901E-05   5.29403476E-04   3.27522731E-04   6.05022376E-05   1.90223326E-06   1.93916927E-05  
  58               6.22875240E-01   1.58309480E+03   8.38695275E-01   1.60254922E-01   5.23605600E-05   5.29467693E-04   3.32197995E-04   6.05099574E-05   6.36825403E-06   2.15341009E-05  
  59               6.71872902E-01   1.61325869E+03   8.38657063E-01   1.60251635E-01   6.94233001E-05   5.29605827E-04   3.39698580E-04   6.05280203E-05   1.48550975E-05   2.55737338E-05  
  60               7.18644095E-01   1.64504174E+03   8.38594980E-01   1.60246866E-01   9.28668316E-05   5.29762559E-04   3.48990551E-04   6.05500056E-05   3.18493445E-05   3.37150931E-05  
  61               7.67640584E-01   1.67187133E+03   8.38516601E-01   1.60244104E-01   1.17066192E-04   5.30135846E-04   3.58770605E-04   6.05983424E-05   6.61543069E-05   5.03462468E-05  
  62               8.11137206E-01   1.69888118E+03   8.38482317E-01   1.60240426E-01   1.47408247E-04   5.30248991E-04   3.66224862E-04   6.06180115E-05   6.61195028E-05   5.04154362E-05  
  63               8.48726942E-01   1.71705637E+03   8.38456714E-01   1.60237743E-01   1.70661019E-04   5.30201545E-04   3.71274460E-04   6.06196558E-05   6.60924783E-05   5.04609861E-05  
  64               8.90056756E-01   1.74102557E+03   8.38421037E-01   1.60234396E-01   2.07188624E-04   5.30145357E-04   3.73789335E-04   6.06198275E-05   6.60602105E-05   5.05207534E-05  
  65               9.35499481E-01   1.76169783E+03   8.38355987E-01   1.60225346E-01   2.42690248E-04   5.30062288E-04   3.74956769E-04   6.06170897E-05   6.60257785E-05   5.05693853E-05  
  66               9.71437086E-01   1.78135323E+03   8.38318212E-01   1.60221907E-01   2.82353325E-04   5.30438828E-04   3.76040144E-04   6.06715630E-05   6.59980706E-05   5.06171989E-05  
  67               9.97543543E-01   1.79151243E+03   8.38298147E-01   1.60220119E-01   3.03818470E-04   5.30371235E-04   3.76471684E-04   6.06710465E-05   6.59806945E-05   5.06413890E-05  
  68               1.02649994E+00   1.80701032E+03   8.38263666E-01   1.60217086E-01   3.41135355E-04   5.30327110E-04   3.76681808E-04   6.06698455E-05   6.59583912E-05   5.06786242E-05  
  69               1.05871242E+00   1.81940001E+03   8.38235070E-01   1.60214580E-01   3.72155717E-04   5.30304374E-04   3.76756929E-04   6.06687663E-05   6.59369049E-05   5.07077312E-05  
  70               1.09447874E+00   1.83710609E+03   8.38188517E-01   1.60210509E-01   4.22754845E-04   5.30289578E-04   3.76753715E-04   6.06670150E-05   6.59100473E-05   5.07496506E-05  
  71               1.13402030E+00   1.85190552E+03   8.38147371E-01   1.60206915E-01   4.67501755E-04   5.30282005E-04   3.76718543E-04   6.06654128E-05   6.58837102E-05   5.07838774E-05  
  72               1.17757626E+00   1.87176857E+03   8.38084198E-01   1.60201397E-01   5.36201561E-04   5.30271733E-04   3.76664867E-04   6.06629924E-05   6.58517889E-05   5.08300903E-05  
  73               1.22532802E+00   1.88890330E+03   8.38025718E-01   1.60196291E-01   5.99784104E-04   5.30262188E-04   3.76616898E-04   6.06606902E-05   6.58201540E-05   5.08691232E-05  
  74               1.27734307E+00   1.91064828E+03   8.37940723E-01   1.60188869E-01   6.92186988E-04   5.30246343E-04   3.76563293E-04   6.06574310E-05   6.57829365E-05   5.09188550E-05  
  75               1.33403219E+00   1.92992111E+03   8.37859067E-01   1.60181743E-01   7.80955561E-04   5.30229242E-04   3.76521106E-04   6.06540937E-05   6.57456937E-05   5.09620342E-05  
  76               1.39636006E+00   1.95363685E+03   8.37744088E-01   1.60171708E-01   9.06035811E-04   5.30203553E-04   3.76434057E-04   6.06494494E-05   6.57021966E-05   5.10149140E-05  
  77               1.46475119E+00   1.97547765E+03   8.37628135E-01   1.60161590E-01   1.03217491E-03   5.30175587E-04   3.76349553E-04   6.06446216E-05   6.56577034E-05   5.10624813E-05  
  78               1.53969392E+00   2.00117279E+03   8.37472078E-01   1.60147972E-01   1.20194174E-03   5.30136776E-04   3.76245266E-04   6.06382249E-05   6.56067882E-05   5.11182664E-05  
  79               1.62167809E+00   2.02550122E+03   8.37308878E-01   1.60133733E-01   1.37947612E-03   5.30094128E-04   3.76143570E-04   6.06313674E-05   6.55540830E-05   5.11697522E-05  
  80               1.71127929E+00   2.05291384E+03   8.37099268E-01   1.60115444E-01   1.60749832E-03   5.30038404E-04   3.76021928E-04   6.06227314E-05   6.54949390E-05   5.12272108E-05  
  81               1.80909460E+00   2.07928350E+03   8.36875829E-01   1.60095952E-01   1.85056099E-03   5.29977172E-04   3.75900266E-04   6.06133447E-05   6.54332912E-05   5.12808149E-05  
  82               1.91578769E+00   2.10852828E+03   8.36593680E-01   1.60071338E-01   2.15749072E-03   5.29899179E-04   3.75755249E-04   6.06018215E-05   6.53645835E-05   5.13392841E-05  
  83               2.03207114E+00   2.13671662E+03   8.36292438E-01   1.60045061E-01   2.48518752E-03   5.29814290E-04   3.75608581E-04   6.05892805E-05   6.52929336E-05   5.13933835E-05  
  84               2.15873804E+00   2.16757913E+03   8.35917953E-01   1.60012395E-01   2.89256180E-03   5.29708314E-04   3.75434415E-04   6.05741672E-05   6.52135108E-05   5.14509794E-05  
  85               2.29664260E+00   2.19737992E+03   8.35518363E-01   1.59977542E-01   3.32724128E-03   5.29593838E-04   3.75256553E-04   6.05577347E-05   6.51306613E-05   5.15034992E-05  
  86               2.44673991E+00   2.22960701E+03   8.35030020E-01   1.59934949E-01   3.85846818E-03   5.29453667E-04   3.75046732E-04   6.05382080E-05   6.50393204E-05   5.15576908E-05  
  87               2.61006083E+00   2.26077768E+03   8.34510258E-01   1.59889619E-01   4.42386932E-03   5.29303284E-04   3.74830938E-04   6.05170739E-05   6.49440329E-05   5.16058795E-05  
  88               2.78776317E+00   2.29411049E+03   8.33886039E-01   1.59835179E-01   5.10289963E-03   5.29122457E-04   3.74578499E-04   6.04922128E-05   6.48395350E-05   5.16534872E-05  
  89               2.98089573E+00   2.32641451E+03   8.33221921E-01   1.59777057E-01   5.82317222E-03   5.28928616E-04   3.74322191E-04   6.04654555E-05   6.47304340E-05   5.16938368E-05  
  90               3.19084132E+00   2.36060968E+03   8.32431667E-01   1.59708622E-01   6.67329838E-03   5.28701105E-04   3.80664750E-04   6.04347530E-05   6.46115395E-05   5.17674293E-05  
  91               3.41929859E+00   2.39388133E+03   8.31604497E-01   1.59636491E-01   7.57303589E-03   5.28459485E-04   3.80399369E-04   6.04016150E-05   6.44875543E-05   5.17958282E-05  
  92               3.66796049E+00   2.42882538E+03   8.30643469E-01   1.59552688E-01   8.61839300E-03   5.28178793E-04   3.80077916E-04   6.03636014E-05   6.43529477E-05   5.18179687E-05  
  93               3.93867175E+00   2.46294057E+03   8.29629629E-01   1.59464285E-01   9.72119911E-03   5.27881869E-04   3.79733312E-04   6.03230410E-05   6.42124476E-05   5.18300047E-05  
  94               4.23351569E+00   2.49852760E+03   8.28469003E-01   1.59363083E-01   1.09836807E-02   5.27542011E-04   3.79333155E-04   6.02770085E-05   6.40606203E-05   5.18323981E-05  
  95               4.55478546E+00   2.53337187E+03   8.27249553E-01   1.59256757E-01   1.23101462E-02   5.27184140E-04   3.78909584E-04   6.02280833E-05   6.39022044E-05   5.18225995E-05  
  96               4.90502192E+00   2.56949067E+03   8.25873857E-01   1.59136809E-01   1.38065705E-02   5.26780446E-04   3.78427994E-04   6.01731408E-05   6.37318478E-05   5.17993446E-05  
  97               5.28700520E+00   2.60496155E+03   8.24434286E-01   1.59011296E-01   1.53724707E-02   5.26357188E-04   3.77922385E-04   6.01149210E-05   6.35542051E-05   5.17613486E-05  
  98               5.70382203E+00   2.64157082E+03   8.22830032E-01   1.58871427E-01   1.71175014E-02   5.25885490E-04   3.77356295E-04   6.00500819E-05   6.33639805E-05   5.17056073E-05  
  99               6.15885108E+00   2.67760789E+03   8.21159213E-01   1.58725759E-01   1.89349279E-02   5.25393299E-04   3.76766071E-04   5.99815426E-05   6.31658444E-05   5.16320252E-05  
  100              6.65584084E+00   2.71461504E+03   8.19321948E-01   1.58565582E-01   2.09333971E-02   5.24851925E-04   3.76115197E-04   5.99058442E-05   6.29547324E-05   5.15359779E-05  
  101              7.19890065E+00   2.75114436E+03   8.17416207E-01   1.58399439E-01   2.30063349E-02   5.24289296E-04   3.75440312E-04   5.98258633E-05   6.27350682E-05   5.14183748E-05  
