# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  59               2.90060992E-01   1.60722143E+03   8.38560922E-01   1.60240804E-01   9.91912365E-05   5.29760291E-04   3.69563644E-04   6.06362265E-05   3.22470563E-05   3.37787193E-05  
  60               3.12933184E-01   1.64556356E+03   8.38483593E-01   1.60239910E-01   1.41463078E-04   5.30153781E-04   3.71394488E-04   6.06825689E-05   6.63935333E-05   5.02989510E-05  
  61               3.33111322E-01   1.66764821E+03   8.38455860E-01   1.60237382E-01   1.70551198E-04   5.30132869E-04   3.72528563E-04   6.06815757E-05   6.63715025E-05   5.03599344E-05  
  62               3.55432131E-01   1.70209529E+03   8.38369951E-01   1.60226581E-01   2.29485099E-04   5.30096668E-04   3.73277429E-04   6.06788124E-05   6.63399546E-05   5.04529510E-05  
  63               3.75079003E-01   1.72070008E+03   8.38335587E-01   1.60223446E-01   2.65440715E-04   5.30516629E-04   3.74300592E-04   6.07289867E-05   6.63192044E-05   5.05025419E-05  
  64               3.91303471E-01   1.74558914E+03   8.38279825E-01   1.60218513E-01   3.25458848E-04   5.30488513E-04   3.74938006E-04   6.07276885E-05   6.62973444E-05   5.05698439E-05  
  65               4.09385533E-01   1.76054527E+03   8.38244688E-01   1.60215396E-01   3.63162926E-04   5.30459841E-04   3.75473803E-04   6.07260349E-05   6.62789486E-05   5.06087789E-05  
  66               4.29463259E-01   1.78835559E+03   8.38163733E-01   1.60208281E-01   4.50762993E-04   5.30430099E-04   3.75891107E-04   6.07239164E-05   6.62524944E-05   5.06829313E-05  
  67               4.51661347E-01   1.80593174E+03   8.38109331E-01   1.60203504E-01   5.09631397E-04   5.30399926E-04   3.76174087E-04   6.07212789E-05   6.62298180E-05   5.07279903E-05  
  68               4.76072666E-01   1.83638981E+03   8.37991789E-01   1.60193217E-01   6.37229257E-04   5.30367561E-04   3.76331730E-04   6.07180013E-05   6.61981820E-05   5.08082414E-05  
  69               5.02724155E-01   1.85612069E+03   8.37910162E-01   1.60186082E-01   7.25876808E-04   5.30334189E-04   3.76388246E-04   6.07140805E-05   6.61709639E-05   5.08580870E-05  
  70               5.31609585E-01   1.88854631E+03   8.37742631E-01   1.60171451E-01   9.07962137E-04   5.30295007E-04   3.76369432E-04   6.07093465E-05   6.61339057E-05   5.09427332E-05  
  71               5.63115497E-01   1.90998866E+03   8.37623835E-01   1.60161083E-01   1.03718837E-03   5.30252187E-04   3.76297003E-04   6.07035188E-05   6.61018141E-05   5.09957915E-05  
  72               5.97832977E-01   1.94470897E+03   8.37383604E-01   1.60140112E-01   1.29848815E-03   5.30194646E-04   3.76169050E-04   6.06964173E-05   6.60576602E-05   5.10847443E-05  
  73               6.36028312E-01   1.96846895E+03   8.37206776E-01   1.60124685E-01   1.49087117E-03   5.30135340E-04   3.76045891E-04   6.06879645E-05   6.60187368E-05   5.11422310E-05  
  74               6.77996237E-01   2.00548935E+03   8.36863248E-01   1.60094704E-01   1.86455376E-03   5.30048127E-04   3.75868934E-04   6.06777357E-05   6.59657227E-05   5.12350589E-05  
  75               7.24057447E-01   2.03125727E+03   8.36606435E-01   1.60072299E-01   2.14394489E-03   5.29966116E-04   3.75720918E-04   6.06658480E-05   6.59188573E-05   5.12952910E-05  
  76               7.74570980E-01   2.07017802E+03   8.36124536E-01   1.60030250E-01   2.66816043E-03   5.29836926E-04   3.75494213E-04   6.06513350E-05   6.58554316E-05   5.13894022E-05  
  77               8.29927451E-01   2.09765325E+03   8.35761230E-01   1.59998558E-01   3.06339293E-03   5.29725650E-04   3.75316160E-04   6.06353063E-05   6.57993303E-05   5.14501281E-05  
  78               8.90565557E-01   2.13808271E+03   8.35100515E-01   1.59940915E-01   3.78213512E-03   5.29541997E-04   3.75028742E-04   6.06147013E-05   6.57237383E-05   5.15419699E-05  
  79               9.56960183E-01   2.16699272E+03   8.34600357E-01   1.59897288E-01   4.32623275E-03   5.29392943E-04   3.74810249E-04   6.05941985E-05   6.56569387E-05   5.16002626E-05  
  80               1.02964313E+00   2.20853566E+03   8.33717884E-01   1.59820309E-01   5.28621318E-03   5.29142595E-04   3.74449721E-04   6.05651803E-05   6.55673365E-05   5.16851863E-05  
  81               1.10918709E+00   2.23863354E+03   8.33048422E-01   1.59761920E-01   6.01447663E-03   5.28945965E-04   3.74178893E-04   6.05395676E-05   6.54882792E-05   5.17373885E-05  
  82               1.19623506E+00   2.28084766E+03   8.31904745E-01   1.59662167E-01   7.25860098E-03   5.28617597E-04   3.73732892E-04   6.05004232E-05   6.53829817E-05   5.18096842E-05  
  83               1.29133881E+00   2.31180857E+03   8.31035748E-01   1.59586173E-01   8.20173830E-03   5.28364152E-04   3.73427347E-04   6.04685443E-05   6.52902049E-05   5.18512043E-05  
  84               1.39527119E+00   2.35411618E+03   8.29597553E-01   1.59461209E-01   9.75669275E-03   5.27950647E-04   3.79576689E-04   6.04189753E-05   6.51681524E-05   5.19378839E-05  
  85               1.50899555E+00   2.38580898E+03   8.28504612E-01   1.59365898E-01   1.09455606E-02   5.27632687E-04   3.79215068E-04   6.03792188E-05   6.50604852E-05   5.19638535E-05  
  86               1.63342803E+00   2.42803157E+03   8.26765727E-01   1.59214256E-01   1.28371136E-02   5.27130129E-04   3.78600322E-04   6.03184591E-05   6.49205562E-05   5.19914923E-05  
  87               1.76953729E+00   2.46038631E+03   8.25421028E-01   1.59097001E-01   1.42998652E-02   5.26739344E-04   3.78120218E-04   6.02696952E-05   6.47963815E-05   5.19976138E-05  
  88               1.91840848E+00   2.50218808E+03   8.23370778E-01   1.58918219E-01   1.65301235E-02   5.26145828E-04   3.77380542E-04   6.01975102E-05   6.46381235E-05   5.19949339E-05  
  89               2.08119594E+00   2.53513953E+03   8.21754240E-01   1.58777268E-01   1.82885772E-02   5.25676131E-04   3.76793442E-04   6.01387344E-05   6.44962675E-05   5.19760813E-05  
  90               2.25918740E+00   2.57631830E+03   8.19402302E-01   1.58572191E-01   2.08470032E-02   5.24994522E-04   3.75931576E-04   6.00551269E-05   6.43196988E-05   5.19380756E-05  
  91               2.45374492E+00   2.60978089E+03   8.17503458E-01   1.58406632E-01   2.29125360E-02   5.24442671E-04   3.75231539E-04   5.99855559E-05   6.41593556E-05   5.18887698E-05  
  92               2.66637137E+00   2.65013045E+03   8.14878761E-01   1.58177784E-01   2.57676494E-02   5.23681274E-04   3.74255430E-04   5.98909459E-05   6.39651941E-05   5.18110250E-05  
  93               2.89865254E+00   2.68407496E+03   8.12691613E-01   1.57987095E-01   2.81467796E-02   5.23045334E-04   3.73437082E-04   5.98097254E-05   6.37857235E-05   5.17253681E-05  
  94               3.15233177E+00   2.72348295E+03   8.09832191E-01   1.57737790E-01   3.12571969E-02   5.22215037E-04   3.72357736E-04   5.97045285E-05   6.35749827E-05   5.16039219E-05  
  95               3.42925181E+00   2.75780306E+03   8.07366570E-01   1.57522829E-01   3.39392188E-02   5.21497611E-04   3.71421375E-04   5.96109499E-05   6.33763928E-05   5.14757753E-05  
  96               3.73142342E+00   2.79617565E+03   8.04322265E-01   1.57257414E-01   3.72507144E-02   5.20612636E-04   3.70255091E-04   5.94955153E-05   6.31505105E-05   5.13071220E-05  
  97               4.06097532E+00   2.83085288E+03   8.01587551E-01   1.57018998E-01   4.02254146E-02   5.19816187E-04   3.69201317E-04   5.93882350E-05   6.29327906E-05   5.11297341E-05  
  98               4.42019622E+00   2.86827048E+03   7.98395498E-01   1.56740709E-01   4.36975811E-02   5.18887023E-04   3.67960961E-04   5.92617662E-05   6.26926867E-05   5.09097978E-05  
  99               4.81151164E+00   2.90323445E+03   7.95412498E-01   1.56480652E-01   4.69423154E-02   5.18017271E-04   3.66795649E-04   5.91388558E-05   6.24563233E-05   5.06761974E-05  
  100              5.23752108E+00   2.93970414E+03   7.92120256E-01   1.56193635E-01   5.05234088E-02   5.17057349E-04   3.65499875E-04   5.89998653E-05   6.22033665E-05   5.04012197E-05  
  101              5.70099454E+00   2.97488593E+03   7.88915595E-01   1.55914257E-01   5.40092009E-02   5.16121635E-04   3.64232407E-04   5.88581429E-05   6.19491071E-05   5.01043855E-05  
