# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               CH4              Mg              
  27               6.19740516E-03   5.86615844E+02   8.38551163E-01   1.60520780E-01   1.96088159E-16   5.02451501E-04   2.86403618E-04   6.03082212E-05   4.63945017E-05   0.00000000E+00  
  28               7.54877044E-03   5.97655267E+02   8.38551169E-01   1.60520782E-01   4.08431042E-16   5.02446951E-04   2.86401013E-04   6.03076348E-05   4.63940700E-05   0.00000000E+00  
  29               9.19195580E-03   6.03320922E+02   8.38551127E-01   1.60520831E-01   5.60773666E-16   5.02442391E-04   2.86398403E-04   6.03070465E-05   4.63936374E-05   0.00000000E+00  
  30               1.11886806E-02   6.15048503E+02   8.38551136E-01   1.60520831E-01   1.17251302E-15   5.02437765E-04   2.86395756E-04   6.03064495E-05   4.63931987E-05   0.00000000E+00  
  31               1.36131532E-02   6.21369332E+02   8.38551088E-01   1.60520880E-01   1.64644724E-15   5.02433108E-04   2.86393090E-04   6.03058480E-05   4.63927569E-05   0.00000000E+00  
  32               1.65551702E-02   6.34224005E+02   8.38551101E-01   1.60520875E-01   3.53932543E-15   5.02428302E-04   2.86390340E-04   6.03052277E-05   4.63923012E-05   0.00000000E+00  
  33               2.01229300E-02   6.41544916E+02   8.38551061E-01   1.60520923E-01   5.16861645E-15   5.02423717E-04   2.86387715E-04   6.03046332E-05   4.63918659E-05   0.00000000E+00  
  34               2.44456141E-02   6.55753507E+02   8.38551067E-01   1.60520906E-01   1.14678436E-14   5.02418835E-04   2.86384921E-04   6.03040022E-05   4.63914031E-05   0.00000000E+00  
  35               2.96770222E-02   6.64586797E+02   8.38551036E-01   1.60520946E-01   1.78039334E-14   5.02413900E-04   2.86382096E-04   6.03033639E-05   4.63909353E-05   0.00000000E+00  
  36               3.60005804E-02   6.80547661E+02   8.38551014E-01   1.60520909E-01   4.11747230E-14   5.02409526E-04   2.86379592E-04   6.03027921E-05   4.63905192E-05   0.00000000E+00  
  37               4.36318153E-02   6.91147513E+02   8.38550996E-01   1.60520935E-01   6.79652172E-14   5.02404387E-04   2.86376650E-04   6.03021275E-05   4.63900324E-05   0.00000000E+00  
  38               5.28227853E-02   7.09310686E+02   8.38550874E-01   1.60520850E-01   1.64974794E-13   5.02402311E-04   2.86375456E-04   6.03018296E-05   4.63898284E-05   0.00000000E+00  
  39               6.38668629E-02   7.22415376E+02   8.38550882E-01   1.60520849E-01   2.95675269E-13   5.02396938E-04   2.86372381E-04   6.03011348E-05   4.63893197E-05   0.00000000E+00  
  40               7.71034871E-02   7.43335615E+02   8.38550808E-01   1.60520709E-01   7.56716822E-13   5.02394646E-04   2.86371062E-04   6.03008086E-05   4.63890955E-05   0.00000000E+00  
  41               9.29150986E-02   7.59382014E+02   8.38550878E-01   1.60520646E-01   1.46634901E-12   5.02389105E-04   2.86367892E-04   6.03000912E-05   4.63885712E-05   0.00000000E+00  
  42               1.11753910E-01   7.83747202E+02   8.38551149E-01   1.60520378E-01   3.96732276E-12   5.02383186E-04   2.86364505E-04   6.02993266E-05   4.63880117E-05   0.00000000E+00  
  43               1.34156246E-01   8.03691630E+02   8.38551419E-01   1.60520096E-01   8.40182878E-12   5.02377072E-04   2.86361007E-04   6.02985366E-05   4.63874340E-05   0.00000000E+00  
  44               1.60727020E-01   8.32205924E+02   8.38552250E-01   1.60519212E-01   2.38586775E-11   5.02370054E-04   2.86356994E-04   6.02976356E-05   4.63867724E-05   0.00000000E+00  
  45               1.92113971E-01   8.56752755E+02   8.38553260E-01   1.60518009E-01   5.45656789E-11   5.02362570E-04   2.86352714E-04   6.02966754E-05   4.63860673E-05   0.00000000E+00  
  46               2.29013282E-01   8.90286595E+02   8.38556159E-01   1.60514522E-01   1.61217652E-10   5.02353140E-04   2.86347324E-04   6.02954773E-05   4.63851818E-05   0.00000000E+00  
  47               2.72147127E-01   9.20234722E+02   8.38560019E-01   1.60509256E-01   3.91933635E-10   5.02344745E-04   2.86342523E-04   6.02943978E-05   4.63843910E-05   0.00000000E+00  
  48               3.22314185E-01   9.58901532E+02   8.38571345E-01   1.60496457E-01   1.15962385E-09   5.02326225E-04   2.86331945E-04   6.02920948E-05   4.63826631E-05   0.00000000E+00  
  49               3.80510022E-01   9.93867284E+02   8.38588386E-01   1.60479523E-01   2.84372589E-09   5.02290014E-04   2.86311260E-04   6.02876546E-05   4.63792936E-05   1.52518332E-16  
  50               4.47806331E-01   1.03722416E+03   8.38619438E-01   1.60448615E-01   8.07074865E-09   5.02233615E-04   2.86278941E-04   6.02807575E-05   4.63740086E-05   2.04037417E-15  
  51               5.25338216E-01   1.07657532E+03   8.38649957E-01   1.60418221E-01   1.91372443E-08   5.02176674E-04   2.86245510E-04   6.02736610E-05   4.63682088E-05   1.78744640E-14  
  52               6.14308022E-01   1.12363108E+03   8.38687939E-01   1.60380354E-01   5.01837487E-08   5.02114218E-04   2.86204918E-04   6.02653706E-05   4.63588118E-05   2.05787434E-13  
  53               7.16057928E-01   1.16607939E+03   8.38715643E-01   1.60352703E-01   1.10837613E-07   5.02082241E-04   2.86161626E-04   6.02586180E-05   4.63310869E-05   1.53418031E-12  
  54               8.32510309E-01   1.21569418E+03   8.38742706E-01   1.60325658E-01   2.63105114E-07   5.02108209E-04   2.86076086E-04   6.02520775E-05   4.62082970E-05   1.36439821E-11  
  55               9.65854794E-01   1.26023200E+03   8.38759609E-01   1.60309026E-01   5.33660832E-07   5.02306477E-04   2.85837624E-04   6.02471425E-05   4.56648683E-05   8.00500229E-11  
  56               1.11887771E+00   1.31151458E+03   8.38775120E-01   1.60294748E-01   1.14279966E-06   5.02872323E-04   2.85172894E-04   6.02424481E-05   4.38269729E-05   5.27456619E-10  
  57               1.29518909E+00   1.35720193E+03   8.38786248E-01   1.60287271E-01   2.12086668E-06   5.04133635E-04   2.83643721E-04   6.02383486E-05   3.91526721E-05   2.39061216E-09  
  58               1.49954147E+00   1.40926367E+03   8.38797950E-01   1.60281669E-01   4.10700043E-06   5.06481863E-04   2.80862241E-04   6.02345215E-05   3.07966909E-05   1.18018328E-08  
  59               1.73700801E+00   1.45579009E+03   8.38802181E-01   1.60278469E-01   7.03903164E-06   5.09937967E-04   2.77632069E-04   6.02323129E-05   2.31744411E-05   4.27864002E-08  
  60               2.01042932E+00   1.50915016E+03   8.38788234E-01   1.60272982E-01   1.26136275E-05   5.14382254E-04   2.76367787E-04   6.02347022E-05   1.64216723E-05   1.69069557E-07  
  61               2.31506373E+00   1.55734037E+03   8.38771755E-01   1.60271381E-01   2.04702093E-05   5.18683909E-04   2.86549339E-04   6.02585649E-05   1.18541938E-05   3.52033214E-07  
  62               2.64508394E+00   1.61251321E+03   8.38753614E-01   1.60267933E-01   3.47209246E-05   5.21976866E-04   2.87882827E-04   6.02624277E-05   8.54484113E-06   2.23707621E-06  
  63               2.98363437E+00   1.66513132E+03   8.38706378E-01   1.60261895E-01   5.56108651E-05   5.24349977E-04   2.98115561E-04   6.02740208E-05   6.17134236E-06   1.02457180E-05  
  64               3.29693612E+00   1.71033343E+03   8.38624096E-01   1.60253215E-01   8.13782580E-05   5.26023063E-04   3.25965850E-04   6.03120359E-05   4.48054820E-06   2.90815815E-05  
  65               3.55321718E+00   1.74424586E+03   8.38517261E-01   1.60245239E-01   1.06732937E-04   5.27221074E-04   3.78998967E-04   6.03710987E-05   3.26784087E-06   6.53444062E-05  
  66               3.82838866E+00   1.77916508E+03   8.38474931E-01   1.60240026E-01   1.39597959E-04   5.27667449E-04   3.79640816E-04   6.03666852E-05   2.79643874E-06   6.52470915E-05  
  67               4.07485796E+00   1.80819779E+03   8.38444628E-01   1.60237248E-01   1.72937545E-04   5.27982669E-04   3.79297238E-04   6.03806297E-05   2.48039963E-06   6.51632046E-05  
  68               4.27819243E+00   1.83165438E+03   8.38415774E-01   1.60234638E-01   2.04633223E-04   5.28190835E-04   3.79027535E-04   6.03758180E-05   2.25641913E-06   6.50944031E-05  
  69               4.51304559E+00   1.85700656E+03   8.38379802E-01   1.60231416E-01   2.44035385E-04   5.28382536E-04   3.78773898E-04   6.03687616E-05   2.05140450E-06   6.50169477E-05  
  70               4.78495294E+00   1.88561566E+03   8.38302218E-01   1.60221446E-01   2.96025320E-04   5.28543038E-04   3.78500017E-04   6.03553855E-05   1.84770288E-06   6.49256886E-05  
  71               5.00020929E+00   1.90689487E+03   8.38261653E-01   1.60217860E-01   3.40233541E-04   5.28670475E-04   3.78344707E-04   6.03928879E-05   1.71837463E-06   6.48569863E-05  
  72               5.16382691E+00   1.92302580E+03   8.38227584E-01   1.60214853E-01   3.77424189E-04   5.28743512E-04   3.78215807E-04   6.03839593E-05   1.62665355E-06   6.48047253E-05  
  73               5.35680944E+00   1.94098670E+03   8.38186249E-01   1.60211212E-01   4.22482253E-04   5.28818816E-04   3.78096185E-04   6.03758988E-05   1.53638940E-06   6.47444656E-05  
  74               5.58286437E+00   1.96185984E+03   8.38132951E-01   1.60206524E-01   4.80531524E-04   5.28897702E-04   3.77968239E-04   6.03684936E-05   1.43835990E-06   6.46740171E-05  
  75               5.84584431E+00   1.98478524E+03   8.38067835E-01   1.60200810E-01   5.51373722E-04   5.28968610E-04   3.77877875E-04   6.03611766E-05   1.34430159E-06   6.45938713E-05  
  76               6.14913106E+00   2.01062162E+03   8.37985146E-01   1.60193562E-01   6.41441389E-04   5.29035681E-04   3.77721807E-04   6.03532241E-05   1.24813897E-06   6.45021917E-05  
  77               6.49763140E+00   2.03857692E+03   8.37883936E-01   1.60184703E-01   7.51644010E-04   5.29089872E-04   3.77564881E-04   6.03437232E-05   1.15858581E-06   6.43992626E-05  
  78               6.89872149E+00   2.06958223E+03   8.37755443E-01   1.60173467E-01   8.91521302E-04   5.29133658E-04   3.77398372E-04   6.03323596E-05   1.07042251E-06   6.42824213E-05  
  79               7.35818696E+00   2.10289309E+03   8.37597032E-01   1.60159626E-01   1.06392802E-03   5.29159835E-04   3.77229361E-04   6.03185488E-05   9.89937352E-07   6.41518520E-05  
  80               7.88235759E+00   2.13902474E+03   8.37398268E-01   1.60142269E-01   1.28022029E-03   5.29168174E-04   3.77051379E-04   6.03020544E-05   9.14154074E-07   6.40057458E-05  
  81               8.47810908E+00   2.17735828E+03   8.37154114E-01   1.60120960E-01   1.54587160E-03   5.29153511E-04   3.76867882E-04   6.02822862E-05   8.46565936E-07   6.38440826E-05  
  82               9.15304916E+00   2.21814739E+03   8.36852206E-01   1.60094619E-01   1.87433232E-03   5.29113851E-04   3.76673502E-04   6.02588436E-05   7.85362949E-07   6.36653724E-05  
  83               9.91553354E+00   2.26098146E+03   8.36484021E-01   1.60062504E-01   2.27487139E-03   5.29045248E-04   3.76468145E-04   6.02311082E-05   7.31753980E-07   6.34692391E-05  
  84               1.07749347E+01   2.30575628E+03   8.36035522E-01   1.60023186E-01   2.76060173E-03   5.28943188E-04   3.76247888E-04   6.01983377E-05   6.85212393E-07   6.32546089E-05  
  85               1.17410924E+01   2.35237293E+03   8.35488548E-01   1.59976008E-01   3.34629470E-03   5.28819787E-04   3.82425359E-04   6.01614646E-05   6.34270509E-07   6.30208321E-05  
  86               1.28256986E+01   2.40034643E+03   8.34850056E-01   1.59920343E-01   4.04068488E-03   5.28644120E-04   3.82275935E-04   6.01172127E-05   6.01538096E-07   6.27677467E-05  
  87               1.40421449E+01   2.45008001E+03   8.34088667E-01   1.59853968E-01   4.86876232E-03   5.28424413E-04   3.82079796E-04   6.00659107E-05   5.73694031E-07   6.24932294E-05  
  88               1.54050546E+01   2.50058675E+03   8.33207686E-01   1.59777174E-01   5.82692146E-03   5.28159345E-04   3.81843925E-04   6.00069136E-05   5.52495937E-07   6.21983646E-05  
  89               1.69310267E+01   2.55284723E+03   8.32168887E-01   1.59686626E-01   6.95673592E-03   5.27840429E-04   3.81558589E-04   5.99390349E-05   5.34781475E-07   6.18797509E-05  
  90               1.86389068E+01   2.60511471E+03   8.31002864E-01   1.59584997E-01   8.22491281E-03   5.27472496E-04   3.81241861E-04   5.98620555E-05   5.23873300E-07   6.15406406E-05  
  91               2.05497172E+01   2.65909857E+03   8.29647020E-01   1.59466826E-01   9.69953780E-03   5.27040897E-04   3.80875106E-04   5.97740792E-05   5.15505610E-07   6.11756796E-05  
  92               2.26870732E+01   2.71257685E+03   8.28163671E-01   1.59337552E-01   1.13128086E-02   5.26558681E-04   3.80488187E-04   5.96755449E-05   5.13734035E-07   6.07900580E-05  
  93               2.50771192E+01   2.76771691E+03   8.26464247E-01   1.59189451E-01   1.31610618E-02   5.26003730E-04   3.80054007E-04   5.95634883E-05   5.13962708E-07   6.03768966E-05  
  94               2.77487344E+01   2.82203586E+03   8.24644545E-01   1.59030879E-01   1.51400755E-02   5.25398178E-04   3.79614311E-04   5.94390442E-05   5.20563675E-07   5.99430789E-05  
  95               3.07336809E+01   2.87792490E+03   8.22591354E-01   1.58851966E-01   1.73729836E-02   5.24712372E-04   3.79135015E-04   5.92977668E-05   5.28983654E-07   5.94807249E-05  
  96               3.40661944E+01   2.93293237E+03   8.20425263E-01   1.58663228E-01   1.97285980E-02   5.23975398E-04   3.78666039E-04   5.91410587E-05   5.43465961E-07   5.89976932E-05  
  97               3.77842044E+01   2.98912003E+03   8.18034047E-01   1.58454881E-01   2.23289758E-02   5.23156571E-04   3.78175411E-04   5.89630119E-05   5.60323729E-07   5.84869257E-05  
  98               4.19280808E+01   3.04469092E+03   8.15526409E-01   1.58236405E-01   2.50558587E-02   5.22282174E-04   3.77707691E-04   5.87636281E-05   5.82707142E-07   5.79549994E-05  
  99               4.65393009E+01   3.10066201E+03   8.12843028E-01   1.58002629E-01   2.79737550E-02   5.21334509E-04   3.77248987E-04   5.85363958E-05   6.08829884E-07   5.73987853E-05  
  100              5.16599117E+01   3.15660374E+03   8.10016842E-01   1.57756425E-01   3.10468202E-02   5.20319886E-04   3.76815654E-04   5.82764097E-05   6.39447889E-07   5.68207491E-05  
  101              5.73387815E+01   3.21194520E+03   8.07102917E-01   1.57502596E-01   3.42151433E-02   5.19250157E-04   3.76430006E-04   5.79782346E-05   6.75795024E-07   5.62239945E-05  
