# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   4.65672669E+02   8.38494216E-01   1.60509141E-01   4.12705444E-20   5.29369737E-04   3.74828476E-04   6.06286467E-05   0.00000000E+00   0.00000000E+00  
  2                1.57936547E-05   5.45861524E+02   8.38503907E-01   1.60499596E-01   1.34641483E-16   5.29327358E-04   3.74798473E-04   6.06237890E-05   0.00000000E+00   0.00000000E+00  
  3                2.21799664E-05   5.84951913E+02   8.38565007E-01   1.60438517E-01   2.88317236E-15   5.29224532E-04   3.74725672E-04   6.06120059E-05   0.00000000E+00   0.00000000E+00  
  4                2.95318908E-05   6.07642954E+02   8.38617815E-01   1.60385635E-01   1.35111480E-14   5.29142082E-04   3.74667300E-04   6.06025561E-05   0.00000000E+00   0.00000000E+00  
  5                3.80867508E-05   6.30853604E+02   8.38669593E-01   1.60333990E-01   5.90357647E-14   5.29075847E-04   3.74620408E-04   6.05949632E-05   0.00000000E+00   0.00000000E+00  
  6                4.80946819E-05   6.46735243E+02   8.38691761E-01   1.60311887E-01   1.47207549E-13   5.29041870E-04   3.74596357E-04   6.05910649E-05   0.00000000E+00   0.00000000E+00  
  7                5.98450369E-05   6.65908805E+02   8.38714549E-01   1.60289150E-01   4.29047038E-13   5.29012827E-04   3.74575800E-04   6.05877317E-05   0.00000000E+00   0.00000000E+00  
  8                7.36643911E-05   6.79433231E+02   8.38723268E-01   1.60280440E-01   8.53776070E-13   5.28998471E-04   3.74565642E-04   6.05860810E-05   0.00000000E+00   0.00000000E+00  
  9                8.99365871E-05   6.96787825E+02   8.38733256E-01   1.60270440E-01   2.04168556E-12   5.28985112E-04   3.74556190E-04   6.05845444E-05   0.00000000E+00   0.00000000E+00  
  10               1.09105546E-04   7.09110132E+02   8.38736769E-01   1.60266856E-01   3.59116564E-12   5.28980780E-04   3.74553129E-04   6.05840418E-05   0.00000000E+00   0.00000000E+00  
  11               1.31694665E-04   7.25545309E+02   8.38741285E-01   1.60262204E-01   7.62781885E-12   5.28973201E-04   3.74547769E-04   6.05831674E-05   0.00000000E+00   0.00000000E+00  
  12               1.58310623E-04   7.37311936E+02   8.38742492E-01   1.60260546E-01   1.24719724E-11   5.28972930E-04   3.74547583E-04   6.05831301E-05   0.00000000E+00   0.00000000E+00  
  13               1.89661491E-04   7.53380975E+02   8.38744174E-01   1.60258180E-01   2.45604174E-11   5.28980698E-04   3.74553090E-04   6.05840135E-05   0.00000000E+00   0.00000000E+00  
  14               2.26586311E-04   7.64873409E+02   8.38744240E-01   1.60257295E-01   3.81628874E-11   5.28977089E-04   3.74550541E-04   6.05835940E-05   0.00000000E+00   0.00000000E+00  
  15               2.70116215E-04   7.80677083E+02   8.38743932E-01   1.60255963E-01   7.06094591E-11   5.28973800E-04   3.74548218E-04   6.05832111E-05   0.00000000E+00   0.00000000E+00  
  16               3.21453979E-04   7.92049357E+02   8.38744310E-01   1.60255589E-01   1.05528176E-10   5.28970843E-04   3.74546130E-04   6.05828664E-05   0.00000000E+00   0.00000000E+00  
