# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              CH4              N2               Mg              
  33               2.04650176E-01   7.37440400E+02   8.38501787E-01   1.60512766E-01   3.49108934E-13   4.37966114E-04   3.44487893E-04   1.09602788E-04   5.99754516E-05   0.00000000E+00  
  34               2.36048380E-01   7.64437875E+02   8.38501863E-01   1.60512460E-01   1.15936142E-12   4.37966403E-04   3.44488186E-04   1.09602889E-04   5.99756489E-05   0.00000000E+00  
  35               2.71751653E-01   7.84461498E+02   8.38501986E-01   1.60512326E-01   2.62378086E-12   4.37968576E-04   3.44489962E-04   1.09603462E-04   5.99761099E-05   0.00000000E+00  
  36               3.12311474E-01   8.14683542E+02   8.38502297E-01   1.60511999E-01   8.60511013E-12   4.37968185E-04   3.44489722E-04   1.09603394E-04   5.99762257E-05   0.00000000E+00  
  37               3.58276714E-01   8.38195286E+02   8.38502526E-01   1.60511715E-01   2.00814836E-11   4.37967904E-04   3.44489571E-04   1.09603354E-04   5.99763629E-05   0.00000000E+00  
  38               4.10222819E-01   8.71704434E+02   8.38503169E-01   1.60510915E-01   6.36402644E-11   4.37967328E-04   3.44489189E-04   1.09603241E-04   5.99764667E-05   0.00000000E+00  
  39               4.68711909E-01   8.98643826E+02   8.38503753E-01   1.60509828E-01   1.48863214E-10   4.37966998E-04   3.44489001E-04   1.09603190E-04   5.99766116E-05   0.00000000E+00  
  40               5.34338681E-01   9.35175749E+02   8.38505404E-01   1.60506688E-01   4.44461311E-10   4.37967798E-04   3.44489701E-04   1.09603422E-04   5.99769187E-05   0.00000000E+00  
  41               6.07792605E-01   9.64959361E+02   8.38507996E-01   1.60502465E-01   1.00571902E-09   4.37972802E-04   3.44493693E-04   1.09604700E-04   5.99778076E-05   0.00000000E+00  
  42               6.89963775E-01   1.00376731E+03   8.38518274E-01   1.60492259E-01   2.75311663E-09   4.37958599E-04   3.44482510E-04   1.09601149E-04   5.99760651E-05   0.00000000E+00  
  43               7.81748858E-01   1.03543877E+03   8.38530423E-01   1.60480173E-01   5.84243345E-09   4.37942556E-04   3.44469536E-04   1.09597003E-04   5.99740275E-05   9.28541383E-16  
  44               8.84138361E-01   1.07567001E+03   8.38553754E-01   1.60456931E-01   1.44454528E-08   4.37913116E-04   3.44444707E-04   1.09588928E-04   5.99699672E-05   8.61073922E-15  
  45               9.98254933E-01   1.10825790E+03   8.38574703E-01   1.60436043E-01   2.82753287E-08   4.37893445E-04   3.44421555E-04   1.09580113E-04   5.99664100E-05   4.56964996E-14  
  46               1.12539381E+00   1.14895825E+03   8.38605256E-01   1.60405543E-01   6.27451748E-08   4.37882152E-04   3.44383196E-04   1.09559893E-04   5.99611519E-05   3.37261830E-13  
  47               1.26719721E+00   1.18169774E+03   8.38626682E-01   1.60384117E-01   1.12941747E-07   4.37956880E-04   3.44326226E-04   1.09495262E-04   5.99576494E-05   1.48057560E-12  
  48               1.42556565E+00   1.22264093E+03   8.38653515E-01   1.60357299E-01   2.27958205E-07   4.38231771E-04   3.44159302E-04   1.09244913E-04   5.99532598E-05   8.73032188E-12  
  49               1.60265097E+00   1.25554166E+03   8.38670224E-01   1.60341047E-01   3.82525494E-07   4.39051937E-04   3.43638584E-04   1.08308837E-04   5.99508313E-05   3.21020180E-11  
  50               1.80131307E+00   1.29691385E+03   8.38691067E-01   1.60322064E-01   7.14790601E-07   4.40974938E-04   3.42204134E-04   1.05582492E-04   5.99477249E-05   1.54457189E-10  
  51               2.02587027E+00   1.33011224E+03   8.38706250E-01   1.60312197E-01   1.13172238E-06   4.44750611E-04   3.38924241E-04   9.92784588E-05   5.99456276E-05   4.84889394E-10  
  52               2.28277121E+00   1.37190235E+03   8.38727425E-01   1.60301487E-01   1.97638987E-06   4.51209823E-04   3.32677878E-04   8.76159056E-05   5.99423287E-05   1.93176426E-09  
  53               2.57938072E+00   1.40539000E+03   8.38742915E-01   1.60296928E-01   2.97038079E-06   4.59732682E-04   3.24116021E-04   7.49103367E-05   5.99403652E-05   5.24649833E-09  
  54               2.92424205E+00   1.44773620E+03   8.38761042E-01   1.60291545E-01   4.89297369E-06   4.70387929E-04   3.13340693E-04   6.01962188E-05   5.99388598E-05   1.11864718E-08  
  55               3.32197035E+00   1.48190866E+03   8.38764580E-01   1.60287982E-01   7.05945698E-06   4.79226226E-04   3.05308330E-04   5.18715381E-05   5.99388058E-05   4.29610057E-08  
  56               3.77434918E+00   1.52535385E+03   8.38770210E-01   1.60284276E-01   1.11363636E-05   4.88999268E-04   3.00093931E-04   4.12418673E-05   5.99455322E-05   8.32416285E-08  
  57               4.28175036E+00   1.56066848E+03   8.38758344E-01   1.60279670E-01   1.56200994E-05   4.94557514E-04   2.95923784E-04   3.62092551E-05   5.99457903E-05   2.83685150E-07  
  58               4.83536238E+00   1.60561646E+03   8.38746033E-01   1.60276312E-01   2.38918238E-05   5.02523990E-04   3.03919528E-04   2.79395896E-05   5.99679685E-05   6.57271496E-07  
  59               5.42477061E+00   1.64281477E+03   8.38735222E-01   1.60273414E-01   3.30573259E-05   5.06372439E-04   3.02634397E-04   2.41985761E-05   5.99693396E-05   2.06449251E-06  
  60               6.03347694E+00   1.69036446E+03   8.38706597E-01   1.60268182E-01   4.98750193E-05   5.11798313E-04   3.06621494E-04   1.87020232E-05   5.99789080E-05   8.05643860E-06  
  61               6.61875836E+00   1.73248934E+03   8.38647355E-01   1.60260517E-01   7.03652257E-05   5.15982584E-04   3.24117519E-04   1.44870814E-05   5.99977652E-05   2.18383066E-05  
  62               7.15315226E+00   1.76847532E+03   8.38568911E-01   1.60252370E-01   9.31236501E-05   5.19165564E-04   3.55059250E-04   1.12735699E-05   6.00301014E-05   4.35659458E-05  
  63               7.61458158E+00   1.79773912E+03   8.38499728E-01   1.60246453E-01   1.15914826E-04   5.21242742E-04   3.85902239E-04   9.17412628E-06   6.00594786E-05   6.46046495E-05  
  64               8.11952823E+00   1.82827918E+03   8.38464395E-01   1.60241851E-01   1.44524611E-04   5.22260443E-04   3.84944079E-04   8.13472191E-06   6.00483653E-05   6.44833145E-05  
  65               8.54908285E+00   1.85293083E+03   8.38440324E-01   1.60239451E-01   1.71688702E-04   5.22961032E-04   3.84198193E-04   7.41992962E-06   6.00538754E-05   6.43829501E-05  
  66               8.88399629E+00   1.87157823E+03   8.38419543E-01   1.60237436E-01   1.94967772E-04   5.23431175E-04   3.83689839E-04   6.93625178E-06   6.00463427E-05   6.43056451E-05  
  67               9.26184214E+00   1.89177044E+03   8.38394341E-01   1.60235042E-01   2.23027522E-04   5.23884162E-04   3.83195600E-04   6.46833302E-06   6.00381972E-05   6.42198940E-05  
  68               9.68880646E+00   1.91394114E+03   8.38363106E-01   1.60232125E-01   2.57635848E-04   5.24330005E-04   3.82703589E-04   6.00460403E-06   6.00276049E-05   6.41241503E-05  
  69               1.01692121E+01   1.93779524E+03   8.38293312E-01   1.60222561E-01   2.99635124E-04   5.24728222E-04   3.82224871E-04   5.56400196E-06   6.00066167E-05   6.40159974E-05  
  70               1.05104265E+01   1.95432540E+03   8.38263887E-01   1.60219892E-01   3.31973933E-04   5.24994510E-04   3.81922664E-04   5.28491499E-06   6.00302018E-05   6.39417476E-05  
  71               1.07402278E+01   1.96508079E+03   8.38243411E-01   1.60218039E-01   3.54459520E-04   5.25149325E-04   3.81750248E-04   5.11783279E-06   6.00180838E-05   6.38924218E-05  
  72               1.10029101E+01   1.97732095E+03   8.38218669E-01   1.60215807E-01   3.81613930E-04   5.25319625E-04   3.81548510E-04   4.93475369E-06   6.00095159E-05   6.38361655E-05  
  73               1.13038001E+01   1.99086156E+03   8.38189517E-01   1.60213190E-01   4.13530434E-04   5.25492040E-04   3.81363964E-04   4.74752095E-06   6.00023154E-05   6.37726580E-05  
  74               1.16471359E+01   2.00613483E+03   8.38154211E-01   1.60210030E-01   4.52183798E-04   5.25674596E-04   3.81139870E-04   4.54733367E-06   5.99950795E-05   6.37005812E-05  
  75               1.20373120E+01   2.02284527E+03   8.38112538E-01   1.60206318E-01   4.97686331E-04   5.25854567E-04   3.80960336E-04   4.34689099E-06   5.99869882E-05   6.36199745E-05  
  76               1.24788216E+01   2.04141035E+03   8.38062293E-01   1.60201855E-01   5.52614659E-04   5.26038192E-04   3.80722589E-04   4.13906780E-06   5.99777291E-05   6.35295333E-05  
  77               1.29789411E+01   2.06157233E+03   8.38002815E-01   1.60196591E-01   6.17576576E-04   5.26213438E-04   3.80485968E-04   3.93558815E-06   5.99668411E-05   6.34289179E-05  
  78               1.35435246E+01   2.08376746E+03   8.37930798E-01   1.60190234E-01   6.96179333E-04   5.26386720E-04   3.80241720E-04   3.72887580E-06   5.99543810E-05   6.33166454E-05  
  79               1.41787823E+01   2.10758866E+03   8.37845625E-01   1.60182735E-01   7.89074568E-04   5.26545136E-04   3.80003066E-04   3.53149446E-06   5.99397988E-05   6.31928839E-05  
  80               1.48913274E+01   2.13347080E+03   8.37742840E-01   1.60173702E-01   9.01120598E-04   5.26694513E-04   3.79761206E-04   3.33610126E-06   5.99231981E-05   6.30561100E-05  
  81               1.56882317E+01   2.16093354E+03   8.37621620E-01   1.60163070E-01   1.03319450E-03   5.26823083E-04   3.79528260E-04   3.15401266E-06   5.99039372E-05   6.29066533E-05  
  82               1.65770720E+01   2.19042627E+03   8.37475970E-01   1.60150313E-01   1.19182947E-03   5.26936355E-04   3.79294922E-04   2.97771729E-06   5.98821125E-05   6.27429173E-05  
  83               1.75660299E+01   2.22138145E+03   8.37305080E-01   1.60135364E-01   1.37788892E-03   5.27023699E-04   3.79072373E-04   2.81733856E-06   5.98570008E-05   6.25654446E-05  
  84               1.86639774E+01   2.25427494E+03   8.37101032E-01   1.60117530E-01   1.59999697E-03   5.27090223E-04   3.78850686E-04   2.66514870E-06   5.98286562E-05   6.23725319E-05  
  85               1.98806161E+01   2.28845243E+03   8.36863440E-01   1.60096781E-01   1.85855923E-03   5.27126506E-04   3.78640296E-04   2.53010993E-06   5.97962827E-05   6.21649544E-05  
  86               2.12260428E+01   2.32444247E+03   8.36579961E-01   1.60071833E-01   2.16485737E-03   5.27136021E-04   3.78429554E-04   2.40410129E-06   5.97597655E-05   6.19407370E-05  
  87               2.27120215E+01   2.36150653E+03   8.36246843E-01   1.60043298E-01   2.51811146E-03   5.27157091E-04   3.84516842E-04   2.25779094E-06   5.97209676E-05   6.17011333E-05  
  88               2.43520106E+01   2.40028116E+03   8.35865069E-01   1.60010006E-01   2.93330273E-03   5.27103783E-04   3.84416722E-04   2.15870269E-06   5.96749722E-05   6.14438438E-05  
  89               2.61604605E+01   2.43993758E+03   8.35429106E-01   1.59972001E-01   3.40741666E-03   5.27013384E-04   3.84311321E-04   2.07577565E-06   5.96231216E-05   6.11701271E-05  
  90               2.81534231E+01   2.48120492E+03   8.34921202E-01   1.59927732E-01   3.95976980E-03   5.26888336E-04   3.84191183E-04   2.00075358E-06   5.95651973E-05   6.08774273E-05  
  91               3.03490984E+01   2.52316020E+03   8.34347577E-01   1.59877744E-01   4.58357859E-03   5.26722499E-04   3.84067749E-04   1.94084453E-06   5.95002558E-05   6.05673840E-05  
  92               3.27681645E+01   2.56665681E+03   8.33685246E-01   1.59820032E-01   5.30385017E-03   5.26516483E-04   3.83930891E-04   1.88787786E-06   5.94278668E-05   6.02369381E-05  
  93               3.54341552E+01   2.61068126E+03   8.32945495E-01   1.59755585E-01   6.10829196E-03   5.26265380E-04   3.83794874E-04   1.84904791E-06   5.93470536E-05   5.98880530E-05  
  94               3.83738669E+01   2.65622742E+03   8.32098489E-01   1.59681797E-01   7.02935740E-03   5.25967437E-04   3.83648446E-04   1.81624574E-06   5.92570734E-05   5.95170710E-05  
  95               4.16179056E+01   2.70218241E+03   8.31162610E-01   1.59600277E-01   8.04703285E-03   5.25619262E-04   3.83509338E-04   1.79685766E-06   5.91569174E-05   5.91263478E-05  
  96               4.52012405E+01   2.74965884E+03   8.30100149E-01   1.59507735E-01   9.20233456E-03   5.25216159E-04   3.83365484E-04   1.78299247E-06   5.90453722E-05   5.87116390E-05  
  97               4.91638653E+01   2.79746476E+03   8.28938252E-01   1.59406544E-01   1.04657144E-02   5.24756630E-04   3.83238575E-04   1.78219257E-06   5.89213661E-05   5.82756877E-05  
  98               5.35515000E+01   2.84687327E+03   8.27628059E-01   1.59292440E-01   1.18903148E-02   5.24232231E-04   3.83115160E-04   1.78645615E-06   5.87829415E-05   5.78134951E-05  
  99               5.84164758E+01   2.89660218E+03   8.26207609E-01   1.59168748E-01   1.34347340E-02   5.23643573E-04   3.83021686E-04   1.80369146E-06   5.86288291E-05   5.73282804E-05  
  100              6.38184849E+01   2.94802360E+03   8.24616617E-01   1.59030210E-01   1.51645366E-02   5.22977883E-04   3.82944077E-04   1.82604709E-06   5.84558743E-05   5.68144774E-05  
  101              6.98249644E+01   2.99976371E+03   8.22906504E-01   1.58881315E-01   1.70237633E-02   5.22238313E-04   3.82913803E-04   1.86184667E-06   5.82623353E-05   5.62759300E-05  
