# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  31               6.34532140E-03   6.88777189E+02   8.38511683E-01   1.60511116E-01   1.56177657E-13   5.29501138E-04   3.53694784E-04   6.05665559E-05   0.00000000E+00   0.00000000E+00  
  32               7.52343319E-03   7.00281019E+02   8.38511924E-01   1.60510665E-01   2.69921438E-13   5.29500815E-04   3.53694569E-04   6.05665396E-05   0.00000000E+00   0.00000000E+00  
  33               8.91455483E-03   7.14381430E+02   8.38512761E-01   1.60509834E-01   5.23634371E-13   5.29498428E-04   3.53692977E-04   6.05662875E-05   0.00000000E+00   0.00000000E+00  
  34               1.05548897E-02   7.27331252E+02   8.38513699E-01   1.60508898E-01   9.32208177E-13   5.29496950E-04   3.53691991E-04   6.05661396E-05   0.00000000E+00   0.00000000E+00  
  35               1.24858484E-02   7.43117814E+02   8.38515548E-01   1.60507055E-01   1.86077178E-12   5.29492594E-04   3.53689083E-04   6.05656629E-05   0.00000000E+00   0.00000000E+00  
  36               1.47543587E-02   7.58032653E+02   8.38517809E-01   1.60504793E-01   3.45748589E-12   5.29488502E-04   3.53686351E-04   6.05652167E-05   0.00000000E+00   0.00000000E+00  
  37               1.74155811E-02   7.75900901E+02   8.38522095E-01   1.60500503E-01   7.13231698E-12   5.29479565E-04   3.53680382E-04   6.05642166E-05   0.00000000E+00   0.00000000E+00  
  38               2.05346695E-02   7.92957809E+02   8.38527434E-01   1.60495124E-01   1.37226190E-11   5.29471282E-04   3.53674852E-04   6.05632917E-05   0.00000000E+00   0.00000000E+00  
  39               2.41849561E-02   8.13364425E+02   8.38537134E-01   1.60485322E-01   2.93278649E-11   5.29455407E-04   3.53664248E-04   6.05614987E-05   0.00000000E+00   0.00000000E+00  
  40               2.84475960E-02   8.33386125E+02   8.38549203E-01   1.60472956E-01   5.93342794E-11   5.29439775E-04   3.53653808E-04   6.05597339E-05   0.00000000E+00   0.00000000E+00  
  41               3.34112529E-02   8.57058252E+02   8.38568523E-01   1.60452890E-01   1.32291322E-10   5.29418835E-04   3.53639822E-04   6.05573622E-05   0.00000000E+00   0.00000000E+00  
  42               3.91715054E-02   8.80448682E+02   8.38589811E-01   1.60430284E-01   2.78977253E-10   5.29385550E-04   3.53617590E-04   6.05535789E-05   0.00000000E+00   0.00000000E+00  
  43               4.58286719E-02   9.07818321E+02   8.38618865E-01   1.60400208E-01   6.42489674E-10   5.29339879E-04   3.53587084E-04   6.05483791E-05   0.00000000E+00   0.00000000E+00  
  44               5.34838009E-02   9.35198365E+02   8.38647479E-01   1.60371700E-01   1.40574973E-09   5.29299116E-04   3.53559856E-04   6.05437409E-05   0.00000000E+00   0.00000000E+00  
  45               6.22657964E-02   9.66719081E+02   8.38677985E-01   1.60341326E-01   3.30430038E-09   5.29254381E-04   3.53529975E-04   6.05386486E-05   2.54591157E-16   1.34959463E-15  
  46               7.23191377E-02   9.98275283E+02   8.38702080E-01   1.60317344E-01   7.34445009E-09   5.29220454E-04   3.53507313E-04   6.05347926E-05   1.96743222E-15   1.16170253E-14  
  47               8.37867613E-02   1.03425099E+03   8.38723299E-01   1.60296223E-01   1.73229539E-08   5.29189708E-04   3.53486776E-04   6.05313005E-05   1.73980564E-14   1.15220391E-13  
  48               9.67989934E-02   1.07067229E+03   8.38737724E-01   1.60281850E-01   3.88652493E-08   5.29169468E-04   3.53473256E-04   6.05290097E-05   1.31944848E-13   9.73638019E-13  
  49               1.11466963E-01   1.11204969E+03   8.38748388E-01   1.60271181E-01   9.18837345E-08   5.29154042E-04   3.53462956E-04   6.05272691E-05   1.10518425E-12   9.14134919E-12  
  50               1.27859202E-01   1.15614870E+03   8.38754823E-01   1.60264632E-01   2.15235296E-07   5.29144996E-04   3.53456956E-04   6.05262570E-05   8.76531201E-12   8.11345476E-11  
  51               1.46179105E-01   1.20070364E+03   8.38758112E-01   1.60261054E-01   4.76466530E-07   5.29139742E-04   3.53453720E-04   6.05256757E-05   5.92130153E-11   6.08869618E-10  
  52               1.66669487E-01   1.24577332E+03   8.38759501E-01   1.60259065E-01   1.00277518E-06   5.29137033E-04   3.53453230E-04   6.05253802E-05   3.48977176E-10   3.96031509E-09  
  53               1.89563216E-01   1.29129949E+03   8.38759474E-01   1.60257887E-01   2.01324000E-06   5.29135999E-04   3.53457928E-04   6.05252661E-05   1.81963511E-09   2.26516066E-08  
  54               2.15085501E-01   1.33748250E+03   8.38757754E-01   1.60257041E-01   3.88331271E-06   5.29137403E-04   3.53478503E-04   6.05254157E-05   8.56160578E-09   1.16304645E-07  
  55               2.43447801E-01   1.38403622E+03   8.38752948E-01   1.60256178E-01   7.18998486E-06   5.29145710E-04   3.53549677E-04   6.05263391E-05   3.62675421E-08   5.34800327E-07  
  56               2.74931616E-01   1.43115142E+03   8.38731413E-01   1.60252855E-01   1.28547855E-05   5.29169561E-04   3.53759212E-04   6.05290490E-05   1.39756870E-07   2.22694660E-06  
  57               3.09796592E-01   1.47835570E+03   8.38720576E-01   1.60255035E-01   2.21242721E-05   5.29357515E-04   3.54397971E-04   6.05506296E-05   2.99403024E-07   1.85260838E-05  
  58               3.47932644E-01   1.52560087E+03   8.38699894E-01   1.60252808E-01   3.67813714E-05   5.29372739E-04   3.55478553E-04   6.05527486E-05   1.76980086E-06   1.92912237E-05  
  59               3.88621068E-01   1.57143662E+03   8.38664021E-01   1.60249766E-01   5.83871438E-05   5.29481386E-04   3.57698238E-04   6.05662716E-05   8.06521665E-06   2.23000640E-05  
  60               4.30129691E-01   1.61469785E+03   8.38587537E-01   1.60243042E-01   8.80697379E-05   5.29661370E-04   3.61388167E-04   6.05890510E-05   2.57306558E-05   3.07091166E-05  
  61               4.69709814E-01   1.65272922E+03   8.38506534E-01   1.60242702E-01   1.24019405E-04   5.30187885E-04   3.66206239E-04   6.06526626E-05   6.63013929E-05   5.03067210E-05  
  62               5.03847098E-01   1.68374713E+03   8.38468342E-01   1.60239018E-01   1.62016217E-04   5.30150289E-04   3.70053933E-04   6.06528611E-05   6.62681173E-05   5.03898478E-05  
  63               5.42127249E-01   1.71631784E+03   8.38386573E-01   1.60228159E-01   2.12073089E-04   5.30078739E-04   3.72410943E-04   6.06497899E-05   6.62288426E-05   5.04733533E-05  
  64               5.74190338E-01   1.74243990E+03   8.38339509E-01   1.60223854E-01   2.61231474E-04   5.30522550E-04   3.74058473E-04   6.07061830E-05   6.61983599E-05   5.05407912E-05  
  65               5.98715842E-01   1.76142633E+03   8.38300564E-01   1.60220359E-01   3.02638973E-04   5.30473184E-04   3.75093678E-04   6.07051855E-05   6.61753658E-05   5.05892346E-05  
  66               6.26670291E-01   1.78255569E+03   8.38251625E-01   1.60216017E-01   3.55168225E-04   5.30430206E-04   3.75834097E-04   6.07037290E-05   6.61492064E-05   5.06426773E-05  
  67               6.58382933E-01   1.80531580E+03   8.38191637E-01   1.60210735E-01   4.19965241E-04   5.30394338E-04   3.76281343E-04   6.07017721E-05   6.61199252E-05   5.06996714E-05  
  68               6.94169189E-01   1.83018184E+03   8.38116088E-01   1.60204114E-01   5.01886640E-04   5.30363658E-04   3.76485298E-04   6.06991799E-05   6.60869711E-05   5.07613921E-05  
  69               7.34293879E-01   1.85651167E+03   8.38023458E-01   1.60196016E-01   6.02508888E-04   5.30335425E-04   3.76527902E-04   6.06959293E-05   6.60504891E-05   5.08260961E-05  
  70               7.78680436E-01   1.88449484E+03   8.37908572E-01   1.60185983E-01   7.27383330E-04   5.30305694E-04   3.76490113E-04   6.06919527E-05   6.60102543E-05   5.08942852E-05  
  71               8.27605103E-01   1.91347177E+03   8.37769925E-01   1.60173882E-01   8.78131614E-04   5.30269817E-04   3.76419206E-04   6.06869164E-05   6.59664515E-05   5.09641456E-05  
  72               8.82480513E-01   1.94450755E+03   8.37595996E-01   1.60158702E-01   1.06733269E-03   5.30224129E-04   3.76300991E-04   6.06805586E-05   6.59174684E-05   5.10378405E-05  
  73               9.43874440E-01   1.97692849E+03   8.37383293E-01   1.60140140E-01   1.29871873E-03   5.30166807E-04   3.76163209E-04   6.06727224E-05   6.58633331E-05   5.11136976E-05  
  74               1.01241329E+00   2.01119757E+03   8.37119056E-01   1.60117084E-01   1.58616536E-03   5.30094075E-04   3.76006676E-04   6.06629297E-05   6.58031231E-05   5.11926163E-05  
  75               1.08879121E+00   2.04660952E+03   8.36799268E-01   1.60089182E-01   1.93404268E-03   5.30004638E-04   3.75832211E-04   6.06509967E-05   6.57368714E-05   5.12723897E-05  
  76               1.17378078E+00   2.08362596E+03   8.36407206E-01   1.60054977E-01   2.36054119E-03   5.29893785E-04   3.75633744E-04   6.06363477E-05   6.56634983E-05   5.13536472E-05  
  77               1.26823967E+00   2.12154240E+03   8.35938838E-01   1.60014118E-01   2.87004747E-03   5.29760257E-04   3.75411447E-04   6.06188336E-05   6.55830450E-05   5.14339203E-05  
  78               1.37312425E+00   2.16080405E+03   8.35373549E-01   1.59964806E-01   3.48498665E-03   5.29598212E-04   3.75157682E-04   6.05977908E-05   6.54942883E-05   5.15134037E-05  
  79               1.48949703E+00   2.20073160E+03   8.34708346E-01   1.59906783E-01   4.20861301E-03   5.29406701E-04   3.74872732E-04   6.05730753E-05   6.53973026E-05   5.15893812E-05  
  80               1.61854253E+00   2.24173874E+03   8.33919544E-01   1.59837982E-01   5.06669128E-03   5.29178974E-04   3.74547765E-04   6.05439055E-05   6.52907642E-05   5.16614886E-05  
  81               1.76157876E+00   2.28313716E+03   8.33008252E-01   1.59758502E-01   6.05801370E-03   5.28915091E-04   3.74184091E-04   6.05101568E-05   6.51749121E-05   5.17267359E-05  
  82               1.91988452E+00   2.32526705E+03   8.31948770E-01   1.59665895E-01   7.20837684E-03   5.28607617E-04   3.73781254E-04   6.04711501E-05   6.50483803E-05   5.17840406E-05  
  83               2.09508202E+00   2.36755360E+03   8.30741181E-01   1.59561053E-01   8.51244543E-03   5.28258811E-04   3.80023780E-04   6.04270536E-05   6.49116742E-05   5.18655388E-05  
  84               2.28915732E+00   2.41046093E+03   8.29372222E-01   1.59441672E-01   1.00015564E-02   5.27861242E-04   3.79558972E-04   6.03766461E-05   6.47632518E-05   5.18996686E-05  
  85               2.50406251E+00   2.45338888E+03   8.27846396E-01   1.59308618E-01   1.16613192E-02   5.27417718E-04   3.79024662E-04   6.03203281E-05   6.46036552E-05   5.19190630E-05  
  86               2.74194231E+00   2.49675130E+03   8.26135373E-01   1.59159420E-01   1.35225387E-02   5.26920067E-04   3.78417601E-04   6.02570888E-05   6.44314068E-05   5.19219247E-05  
  87               3.00517049E+00   2.54002652E+03   8.24258517E-01   1.58995767E-01   1.55641479E-02   5.26373790E-04   3.77745263E-04   6.01874066E-05   6.42473441E-05   5.19057166E-05  
  88               3.29634885E+00   2.58361504E+03   8.22187352E-01   1.58815176E-01   1.78171193E-02   5.25770651E-04   3.76997334E-04   6.01101956E-05   6.40500005E-05   5.18680747E-05  
  89               3.61833705E+00   2.62696730E+03   8.19954070E-01   1.58620457E-01   2.02464280E-02   5.25119835E-04   3.76185389E-04   6.00262848E-05   6.38407016E-05   5.18068355E-05  
  90               3.97427095E+00   2.67060563E+03   8.17520802E-01   1.58408305E-01   2.28932672E-02   5.24410373E-04   3.75294948E-04   5.99341595E-05   6.36175779E-05   5.17188730E-05  
  91               4.36753315E+00   2.71393087E+03   8.14934397E-01   1.58182808E-01   2.57066682E-02   5.23655660E-04   3.74342911E-04   5.98350053E-05   6.33825309E-05   5.16025470E-05  
  92               4.80176504E+00   2.75745495E+03   8.12154895E-01   1.57940480E-01   2.87300949E-02   5.22844095E-04   3.73313710E-04   5.97270233E-05   6.31336712E-05   5.14538973E-05  
  93               5.28087201E+00   2.80059260E+03   8.09240163E-01   1.57686368E-01   3.19005973E-02   5.21992228E-04   3.72228773E-04   5.96115520E-05   6.28733146E-05   5.12720120E-05  
  94               5.80901794E+00   2.84398217E+03   8.06132940E-01   1.57415478E-01   3.52804566E-02   5.21083443E-04   3.71065847E-04   5.94858232E-05   6.25989415E-05   5.10513389E-05  
  95               6.39065978E+00   2.88695144E+03   8.02910111E-01   1.57134515E-01   3.87860341E-02   5.20139749E-04   3.69854288E-04   5.93514477E-05   6.23136275E-05   5.07921672E-05  
  96               7.03058402E+00   2.93016755E+03   7.99504192E-01   1.56837593E-01   4.24907324E-02   5.19141540E-04   3.68567798E-04   5.92046290E-05   6.20145319E-05   5.04874198E-05  
  97               7.73399267E+00   2.97292452E+03   7.96007760E-01   1.56532786E-01   4.62938419E-02   5.18115316E-04   3.67242750E-04   5.90469303E-05   6.17052899E-05   5.01389667E-05  
  98               8.50652879E+00   3.01598177E+03   7.92333743E-01   1.56212500E-01   5.02900714E-02   5.17035775E-04   3.65844889E-04   5.88726912E-05   6.13823497E-05   4.97374865E-05  
  99               9.35409431E+00   3.05853016E+03   7.88599065E-01   1.55886930E-01   5.43522259E-02   5.15936396E-04   3.64421209E-04   5.86834750E-05   6.10502669E-05   4.92875886E-05  
  100              1.02827524E+01   3.10137661E+03   7.84699924E-01   1.55547025E-01   5.85932123E-02   5.14787009E-04   3.62930143E-04   5.84711347E-05   6.07050267E-05   4.87779462E-05  
  101              1.12991193E+01   3.14367614E+03   7.80770022E-01   1.55204442E-01   6.28675853E-02   5.13625885E-04   3.61426448E-04   5.82366605E-05   6.03517734E-05   4.82162422E-05  
