# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               CH4              Mg              
  21               6.42929778E-03   7.72838896E+02   8.38572392E-01   1.60458804E-01   1.02492424E-11   4.55867159E-04   3.27771849E-04   5.98983105E-05   9.16595512E-05   0.00000000E+00  
  22               7.98910016E-03   7.77323410E+02   8.38563846E-01   1.60467279E-01   1.12115236E-11   4.55883621E-04   3.27783686E-04   5.99004831E-05   9.16628615E-05   0.00000000E+00  
  23               9.92112535E-03   7.92437891E+02   8.38571825E-01   1.60459269E-01   1.93127850E-11   4.55877396E-04   3.27779211E-04   5.98996765E-05   9.16616102E-05   0.00000000E+00  
  24               1.23134506E-02   7.96955094E+02   8.38563118E-01   1.60467885E-01   2.09660685E-11   4.55895741E-04   3.27792404E-04   5.99021001E-05   9.16652994E-05   0.00000000E+00  
  25               1.52750425E-02   8.12221133E+02   8.38570167E-01   1.60460767E-01   3.52428200E-11   4.55892879E-04   3.27790347E-04   5.99017391E-05   9.16647244E-05   0.00000000E+00  
  26               1.89396005E-02   8.16824682E+02   8.38561483E-01   1.60469332E-01   3.80655566E-11   4.55913212E-04   3.27804969E-04   5.99044281E-05   9.16688136E-05   0.00000000E+00  
  27               2.34716335E-02   8.32301794E+02   8.38567647E-01   1.60463041E-01   6.26601653E-11   4.55914055E-04   3.27805578E-04   5.99045583E-05   9.16689838E-05   0.00000000E+00  
  28               2.90721568E-02   8.37137322E+02   8.38559254E-01   1.60471265E-01   6.77232543E-11   4.55936201E-04   3.27821503E-04   5.99074897E-05   9.16734375E-05   0.00000000E+00  
  29               3.59867089E-02   8.53283524E+02   8.38565106E-01   1.60465185E-01   1.11102618E-10   4.55940501E-04   3.27824597E-04   5.99080784E-05   9.16743029E-05   0.00000000E+00  
  30               4.45126491E-02   8.58782255E+02   8.38557444E-01   1.60472580E-01   1.21992147E-10   4.55963872E-04   3.27841404E-04   5.99111751E-05   9.16790030E-05   0.00000000E+00  
  31               5.50104751E-02   8.75916731E+02   8.38563287E-01   1.60466305E-01   2.01300479E-10   4.55971629E-04   3.27846984E-04   5.99122223E-05   9.16805638E-05   0.00000000E+00  
  32               6.79145707E-02   8.82610756E+02   8.38556745E-01   1.60472461E-01   2.28181645E-10   4.55995572E-04   3.27864203E-04   5.99153982E-05   9.16853791E-05   0.00000000E+00  
  33               8.37472003E-02   9.01185006E+02   8.38562677E-01   1.60465353E-01   3.82896984E-10   4.56006510E-04   3.27872070E-04   5.99168673E-05   9.16875796E-05   0.00000000E+00  
  34               1.03127428E-01   9.09285408E+02   8.38556656E-01   1.60470317E-01   4.49102998E-10   4.56038463E-04   3.27895048E-04   5.99210993E-05   9.16940055E-05   0.00000000E+00  
  35               1.26798870E-01   9.29710773E+02   8.38564896E-01   1.60462080E-01   7.71521844E-10   4.56044751E-04   3.27899572E-04   5.99219608E-05   9.16952709E-05   0.00000000E+00  
  36               1.55651642E-01   9.39960032E+02   8.38561528E-01   1.60465411E-01   9.52224556E-10   4.56068886E-04   3.27916927E-04   5.99251691E-05   9.17001246E-05   0.00000000E+00  
  37               1.90743153E-01   9.62920845E+02   8.38571963E-01   1.60454992E-01   1.69310974E-09   4.56073971E-04   3.27920585E-04   5.99258761E-05   9.17011474E-05   0.00000000E+00  
  38               2.33306686E-01   9.75864519E+02   8.38570749E-01   1.60456173E-01   2.21162050E-09   4.56096952E-04   3.27937105E-04   5.99289356E-05   9.17057660E-05   0.00000000E+00  
  39               2.84815596E-01   1.00191522E+03   8.38584202E-01   1.60442743E-01   4.07919593E-09   4.56099569E-04   3.27938968E-04   5.99293192E-05   9.17062825E-05   0.00000000E+00  
  40               3.46935615E-01   1.01839436E+03   8.38586094E-01   1.60440821E-01   5.69180933E-09   4.56120028E-04   3.27953602E-04   5.99320410E-05   9.17103526E-05   8.56645806E-16  
  41               4.21579300E-01   1.04815721E+03   8.38603252E-01   1.60423687E-01   1.08856867E-08   4.56119321E-04   3.27952843E-04   5.99319596E-05   9.17100634E-05   4.35163176E-15  
  42               5.10908273E-01   1.06885657E+03   8.38608997E-01   1.60417914E-01   1.62145617E-08   4.56136800E-04   3.27964454E-04   5.99341785E-05   9.17129488E-05   1.17656925E-14  
  43               6.17415816E-01   1.10314856E+03   8.38629828E-01   1.60397095E-01   3.21439670E-08   4.56135158E-04   3.27960109E-04   5.99336091E-05   9.17104156E-05   6.58138736E-14  
  44               7.43739216E-01   1.12887876E+03   8.38639519E-01   1.60387366E-01   5.09570307E-08   4.56158059E-04   3.27964645E-04   5.99352632E-05   9.17055146E-05   2.08549204E-13  
  45               8.92969140E-01   1.16825090E+03   8.38661982E-01   1.60364874E-01   1.03587719E-07   4.56185851E-04   3.27944925E-04   5.99345262E-05   9.16767941E-05   1.24789317E-12  
  46               1.06883326E+00   1.19954345E+03   8.38673927E-01   1.60352902E-01   1.72442577E-07   4.56305019E-04   3.27888913E-04   5.99358472E-05   9.15591845E-05   4.47368664E-12  
  47               1.27565323E+00   1.24450258E+03   8.38694776E-01   1.60332170E-01   3.54578000E-07   4.56626484E-04   3.27669359E-04   5.99354361E-05   9.11285131E-05   2.74131577E-11  
  48               1.51827363E+00   1.28178033E+03   8.38707147E-01   1.60320858E-01   6.09387442E-07   4.57545412E-04   3.26936468E-04   5.99365349E-05   8.95764427E-05   1.05712704E-10  
  49               1.80337458E+00   1.33220513E+03   8.38726170E-01   1.60305564E-01   1.23829857E-06   4.59859730E-04   3.24795847E-04   5.99359831E-05   8.49485301E-05   6.16959558E-10  
  50               2.14142277E+00   1.37451004E+03   8.38741635E-01   1.60298627E-01   2.11812152E-06   4.64615506E-04   3.19910453E-04   5.99353537E-05   7.53700909E-05   2.31057565E-09  
  51               2.55001593E+00   1.42861181E+03   8.38763129E-01   1.60291243E-01   4.08201967E-06   4.73207523E-04   3.10638810E-04   5.99325268E-05   5.93488981E-05   1.14821329E-08  
  52               3.04498886E+00   1.47422693E+03   8.38771246E-01   1.60287415E-01   6.70518016E-06   4.82517803E-04   3.01723215E-04   5.99322735E-05   4.88329427E-05   3.80787926E-08  
  53               3.63890581E+00   1.53085861E+03   8.38763764E-01   1.60280238E-01   1.20884163E-05   4.93340494E-04   2.93922226E-04   5.99344904E-05   3.70968838E-05   1.55546439E-07  
  54               4.31943428E+00   1.57810121E+03   8.38749436E-01   1.60277401E-01   1.88368893E-05   5.00814935E-04   3.05026985E-04   5.99610756E-05   2.97720074E-05   2.79498217E-07  
  55               5.07678026E+00   1.63483379E+03   8.38739594E-01   1.60273388E-01   3.15265741E-05   5.07356855E-04   3.01098250E-04   5.99620118E-05   2.31572854E-05   1.74496555E-06  
  56               5.89456847E+00   1.68135345E+03   8.38712438E-01   1.60268938E-01   4.62996592E-05   5.10974214E-04   3.04794141E-04   5.99685347E-05   1.95500345E-05   6.36643007E-06  
  57               6.70913302E+00   1.73484039E+03   8.38635342E-01   1.60258598E-01   7.13895179E-05   5.15958179E-04   3.25558847E-04   5.99908889E-05   1.45070673E-05   2.27110106E-05  
  58               7.45023482E+00   1.78349059E+03   8.38510167E-01   1.60247700E-01   1.03850183E-04   5.20539627E-04   3.86633225E-04   6.00549198E-05   9.88255159E-06   6.46509412E-05  
  59               8.11049593E+00   1.82356754E+03   8.38468772E-01   1.60242343E-01   1.39151369E-04   5.21972678E-04   3.85240166E-04   6.00419287E-05   8.42435047E-06   6.44924750E-05  
  60               8.68164618E+00   1.85622078E+03   8.38437169E-01   1.60239178E-01   1.74866531E-04   5.22923342E-04   3.84228179E-04   6.00465241E-05   7.45386534E-06   6.43593838E-05  
  61               9.13551236E+00   1.88083041E+03   8.38408856E-01   1.60236448E-01   2.06528051E-04   5.23528158E-04   3.83573438E-04   6.00370520E-05   6.83123650E-06   6.42558823E-05  
  62               9.67218241E+00   1.90877602E+03   8.38371405E-01   1.60232923E-01   2.48114605E-04   5.24124648E-04   3.82919300E-04   6.00255723E-05   6.21281262E-06   6.41355358E-05  
  63               1.03017956E+01   1.93985043E+03   8.38290889E-01   1.60222381E-01   3.02170110E-04   5.24665241E-04   3.82278550E-04   6.00037929E-05   5.62430976E-06   6.39950725E-05  
  64               1.07844614E+01   1.96278281E+03   8.38249142E-01   1.60218596E-01   3.48032489E-04   5.25027331E-04   3.81880324E-04   6.00159097E-05   5.24133662E-06   6.38910033E-05  
  65               1.11441867E+01   1.97923402E+03   8.38216130E-01   1.60215618E-01   3.84276349E-04   5.25256635E-04   3.81607821E-04   6.00024178E-05   4.99414623E-06   6.38146471E-05  
  66               1.15779143E+01   1.99863547E+03   8.38173500E-01   1.60211791E-01   4.30972758E-04   5.25505303E-04   3.81322496E-04   5.99921247E-05   4.72381699E-06   6.37234752E-05  
  67               1.20954978E+01   2.02086143E+03   8.38119560E-01   1.60206977E-01   4.89956684E-04   5.25756748E-04   3.81034041E-04   5.99813176E-05   4.44555998E-06   6.36165612E-05  
  68               1.27092612E+01   2.04634867E+03   8.38050367E-01   1.60200831E-01   5.65540885E-04   5.26011329E-04   3.80735737E-04   5.99684446E-05   4.15750926E-06   6.34916539E-05  
  69               1.34366090E+01   2.07509470E+03   8.37962316E-01   1.60193045E-01   6.61687147E-04   5.26254467E-04   3.80403529E-04   5.99525481E-05   3.87273795E-06   6.33467923E-05  
  70               1.42931129E+01   2.10743776E+03   8.37849110E-01   1.60183070E-01   7.85184549E-04   5.26484122E-04   3.80066319E-04   5.99332598E-05   3.59100466E-06   6.31796715E-05  
  71               1.52956700E+01   2.14310341E+03   8.37705398E-01   1.60170444E-01   9.41834861E-04   5.26685750E-04   3.79736344E-04   5.99097202E-05   3.32479056E-06   6.29891834E-05  
  72               1.64626999E+01   2.18230710E+03   8.37521948E-01   1.60154364E-01   1.14167879E-03   5.26856689E-04   3.79411206E-04   5.98814587E-05   3.07347608E-06   6.27732092E-05  
  73               1.78143879E+01   2.22465430E+03   8.37290878E-01   1.60134146E-01   1.39327499E-03   5.26985231E-04   3.79099268E-04   5.98474646E-05   2.84580199E-06   6.25309069E-05  
  74               1.93730631E+01   2.27024061E+03   8.36999473E-01   1.60108682E-01   1.71045573E-03   5.27068869E-04   3.78796473E-04   5.98070573E-05   2.63978245E-06   6.22603956E-05  
  75               2.11636190E+01   2.31857907E+03   8.36635464E-01   1.60076698E-01   2.10440129E-03   5.27097290E-04   3.78506858E-04   5.97589143E-05   2.46057371E-06   6.19609569E-05  
  76               2.32132297E+01   2.36970708E+03   8.36178065E-01   1.60037320E-01   2.59284795E-03   5.27115419E-04   3.84533740E-04   5.97049513E-05   2.26692557E-06   6.16311704E-05  
  77               2.55534171E+01   2.42311516E+03   8.35629962E-01   1.59989529E-01   3.18892467E-03   5.27025211E-04   3.84393180E-04   5.96389574E-05   2.13811426E-06   6.12706042E-05  
  78               2.82204451E+01   2.47886066E+03   8.34963273E-01   1.59931417E-01   3.91396059E-03   5.26868741E-04   3.84233160E-04   5.95619798E-05   2.03083549E-06   6.08774231E-05  
  79               3.12548889E+01   2.53645608E+03   8.34165396E-01   1.59861887E-01   4.78164588E-03   5.26639551E-04   3.84058916E-04   5.94724814E-05   1.94617181E-06   6.04513584E-05  
  80               3.47038388E+01   2.59595232E+03   8.33215291E-01   1.59779105E-01   5.81485445E-03   5.26332999E-04   3.83870942E-04   5.93689369E-05   1.88059321E-06   5.99907531E-05  
  81               3.86216088E+01   2.65691841E+03   8.32101800E-01   1.59682102E-01   7.02570591E-03   5.25942691E-04   3.83677928E-04   5.92495163E-05   1.83480429E-06   5.94953371E-05  
  82               4.30706961E+01   2.71946677E+03   8.30803070E-01   1.59568974E-01   8.43794985E-03   5.25462370E-04   3.83483502E-04   5.91122123E-05   1.80578625E-06   5.89634002E-05  
  83               4.81227200E+01   2.78312648E+03   8.29314319E-01   1.59439309E-01   1.00567622E-02   5.24885777E-04   3.83301905E-04   5.89547484E-05   1.79494118E-06   5.83951243E-05  
  84               5.38589966E+01   2.84814546E+03   8.27612071E-01   1.59291062E-01   1.19076539E-02   5.24204944E-04   3.83139611E-04   5.87743032E-05   1.79928497E-06   5.77887037E-05  
  85               6.03709346E+01   2.91408597E+03   8.25697770E-01   1.59124364E-01   1.39890229E-02   5.23413818E-04   3.83015889E-04   5.85676902E-05   1.82046403E-06   5.71448207E-05  
  86               6.77593269E+01   2.98116155E+03   8.23551710E-01   1.58937500E-01   1.63222712E-02   5.22503140E-04   3.82941772E-04   5.83305090E-05   1.85637525E-06   5.64624409E-05  
  87               7.61333132E+01   3.04890675E+03   8.21185936E-01   1.58731527E-01   1.88942589E-02   5.21468004E-04   3.82940468E-04   5.80576271E-05   1.90900700E-06   5.57434142E-05  
  88               8.55994462E+01   3.11739517E+03   8.18591368E-01   1.58505654E-01   2.17148290E-02   5.20300326E-04   3.83024342E-04   5.77417273E-05   1.97686014E-06   5.49888214E-05  
  89               9.62667846E+01   3.18607809E+03   8.15796144E-01   1.58262340E-01   2.47533436E-02   5.18998624E-04   3.83214609E-04   5.73738731E-05   2.06202483E-06   5.42027080E-05  
  90               1.08253391E+02   3.25519327E+03   8.12788752E-01   1.58000580E-01   2.80222922E-02   5.17552910E-04   3.83514345E-04   5.69396537E-05   2.16253434E-06   5.33863994E-05  
  91               1.21688597E+02   3.32417175E+03   8.09611997E-01   1.57724109E-01   3.14750863E-02   5.15962966E-04   3.83938328E-04   5.64214715E-05   2.28145230E-06   5.25444436E-05  
  92               1.36713342E+02   3.39343012E+03   8.06246311E-01   1.57431218E-01   3.51329801E-02   5.14214421E-04   3.84475169E-04   5.57908888E-05   2.41653091E-06   5.16775978E-05  
  93               1.53479429E+02   3.46246376E+03   8.02739714E-01   1.57126093E-01   3.89437140E-02   5.12305894E-04   3.85128319E-04   5.50144665E-05   2.57120795E-06   5.07903948E-05  
  94               1.72155835E+02   3.53173213E+03   7.99068673E-01   1.56806676E-01   4.29328449E-02   5.10218928E-04   3.85873330E-04   5.40403953E-05   2.74353569E-06   4.98833398E-05  
  95               1.92932679E+02   3.60079283E+03   7.95284116E-01   1.56477402E-01   4.70449404E-02   5.07949437E-04   3.86706606E-04   5.28109929E-05   2.93759932E-06   4.89604328E-05  
  96               2.16026403E+02   3.67016189E+03   7.91355924E-01   1.56135635E-01   5.13126929E-02   5.05473425E-04   3.87595571E-04   5.12407102E-05   3.15179484E-06   4.80214959E-05  
  97               2.41685085E+02   3.73940276E+03   7.87340955E-01   1.55786325E-01   5.56741943E-02   5.02784095E-04   3.88539673E-04   4.92458105E-05   3.39136306E-06   4.70700221E-05  
  98               2.70192887E+02   3.80916288E+03   7.83193698E-01   1.55425488E-01   6.01788446E-02   4.99849718E-04   3.89501462E-04   4.67060209E-05   3.65443662E-06   4.61048465E-05  
  99               3.01872338E+02   3.87898869E+03   7.78976990E-01   1.55058593E-01   6.47582205E-02   4.96660952E-04   3.90491370E-04   4.35363926E-05   3.94746129E-06   4.51292096E-05  
  100              3.37090174E+02   3.94953689E+03   7.74639959E-01   1.54681189E-01   6.94675548E-02   4.93181008E-04   3.91474721E-04   3.96314655E-05   4.26881464E-06   4.41417704E-05  
  101              3.76262976E+02   4.02040541E+03   7.70243562E-01   1.54298585E-01   7.42405368E-02   4.89395200E-04   3.92475962E-04   3.50007797E-05   4.62553722E-06   4.31453973E-05  
