# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  62               1.23572704E+00   1.74011215E+03   8.38450992E-01   1.60237155E-01   1.74407173E-04   5.30140170E-04   3.74449144E-04   6.05839317E-05   6.59328186E-05   5.05081959E-05  
  63               1.29359408E+00   1.76088977E+03   8.38421344E-01   1.60234384E-01   2.04939573E-04   5.30107805E-04   3.76348873E-04   6.05843444E-05   6.58973777E-05   5.05577619E-05  
  64               1.35815797E+00   1.78338869E+03   8.38353836E-01   1.60225098E-01   2.42990961E-04   5.30066045E-04   3.76806470E-04   6.05834403E-05   6.58556961E-05   5.06087932E-05  
  65               1.43033874E+00   1.80733890E+03   8.38310809E-01   1.60221332E-01   2.89792620E-04   5.29985449E-04   3.76848567E-04   6.05804680E-05   6.58126252E-05   5.06643436E-05  
  66               1.48838783E+00   1.82608658E+03   8.38271965E-01   1.60217884E-01   3.31544906E-04   5.30264169E-04   3.77025539E-04   6.06329422E-05   6.57781338E-05   5.07072403E-05  
  67               1.53212556E+00   1.83965315E+03   8.38241563E-01   1.60215236E-01   3.64724616E-04   5.30193113E-04   3.76942435E-04   6.06314631E-05   6.57525187E-05   5.07380275E-05  
  68               1.58150381E+00   1.85479917E+03   8.38204512E-01   1.60212000E-01   4.05071147E-04   5.30173220E-04   3.76878584E-04   6.06297051E-05   6.57236144E-05   5.07720611E-05  
  69               1.63704707E+00   1.87114933E+03   8.38160818E-01   1.60208182E-01   4.52606969E-04   5.30169540E-04   3.76821998E-04   6.06276550E-05   6.56915332E-05   5.08084855E-05  
  70               1.69928299E+00   1.88913903E+03   8.38107810E-01   1.60203551E-01   5.10259309E-04   5.30168026E-04   3.76765307E-04   6.06252192E-05   6.56556890E-05   5.08482110E-05  
  71               1.76872288E+00   1.90833828E+03   8.38045329E-01   1.60198094E-01   5.78200288E-04   5.30164031E-04   3.76709956E-04   6.06223642E-05   6.56162486E-05   5.08901614E-05  
  72               1.84582961E+00   1.92913679E+03   8.37969941E-01   1.60191510E-01   6.60159646E-04   5.30156025E-04   3.76657212E-04   6.06189745E-05   6.55726606E-05   5.09351683E-05  
  73               1.93069034E+00   1.95094642E+03   8.37881884E-01   1.60183823E-01   7.55901893E-04   5.30143364E-04   3.76605340E-04   6.06150485E-05   6.55253888E-05   5.09817759E-05  
  74               2.02398028E+00   1.97420091E+03   8.37776686E-01   1.60174641E-01   8.70347966E-04   5.30124875E-04   3.76518399E-04   6.06101642E-05   6.54737524E-05   5.10305991E-05  
  75               2.12750516E+00   1.99868017E+03   8.37652569E-01   1.60163810E-01   1.00537314E-03   5.30099808E-04   3.76424091E-04   6.06043662E-05   6.54173401E-05   5.10811750E-05  
  76               2.24212985E+00   2.02480698E+03   8.37503160E-01   1.60150772E-01   1.16791115E-03   5.30066685E-04   3.76320286E-04   6.05974258E-05   6.53553753E-05   5.11342675E-05  
  77               2.36878779E+00   2.05205911E+03   8.37327557E-01   1.60135451E-01   1.35894163E-03   5.30024694E-04   3.76208325E-04   6.05892548E-05   6.52880407E-05   5.11884978E-05  
  78               2.50849098E+00   2.08085928E+03   8.37117461E-01   1.60117122E-01   1.58749249E-03   5.29971849E-04   3.76084513E-04   6.05795978E-05   6.52144779E-05   5.12445216E-05  
  79               2.66234090E+00   2.11064400E+03   8.36872093E-01   1.60095717E-01   1.85441242E-03   5.29907459E-04   3.75950187E-04   6.05683560E-05   6.51349162E-05   5.13007900E-05  
  80               2.83153831E+00   2.14185880E+03   8.36580715E-01   1.60070300E-01   2.17138007E-03   5.29828823E-04   3.75800793E-04   6.05552150E-05   6.50483780E-05   5.13578392E-05  
  81               3.01739478E+00   2.17390190E+03   8.36243143E-01   1.60040856E-01   2.53859691E-03   5.29735490E-04   3.75637812E-04   6.05400585E-05   6.49551573E-05   5.14139217E-05  
  82               3.22134573E+00   2.20722688E+03   8.35846094E-01   1.60006226E-01   2.97051160E-03   5.29623984E-04   3.75455852E-04   6.05224951E-05   6.48541669E-05   5.14693473E-05  
  83               3.44496594E+00   2.24117765E+03   8.35391187E-01   1.59966551E-01   3.46536186E-03   5.29494414E-04   3.75256959E-04   6.05024369E-05   6.47458262E-05   5.15221219E-05  
  84               3.68999772E+00   2.27624382E+03   8.34862205E-01   1.59920418E-01   4.04078857E-03   5.29342424E-04   3.75034711E-04   6.04793969E-05   6.46288966E-05   5.15723059E-05  
  85               3.95836359E+00   2.31174906E+03   8.34261384E-01   1.59867817E-01   4.69220320E-03   5.29167627E-04   3.74793814E-04   6.04531944E-05   6.45037638E-05   5.16176140E-05  
  86               4.25189928E+00   2.34820823E+03   8.33564714E-01   1.59807554E-01   5.44058030E-03   5.28968501E-04   3.81107037E-04   6.04240055E-05   6.43693192E-05   5.16953308E-05  
  87               4.57288222E+00   2.38490224E+03   8.32796294E-01   1.59740547E-01   6.27638677E-03   5.28743663E-04   3.80874289E-04   6.03909316E-05   6.42263725E-05   5.17280876E-05  
  88               4.92405221E+00   2.42245431E+03   8.31923234E-01   1.59664418E-01   7.22602773E-03   5.28487527E-04   3.80596139E-04   6.03536200E-05   6.40730998E-05   5.17528544E-05  
  89               5.30811140E+00   2.46010847E+03   8.30960116E-01   1.59580440E-01   8.27363769E-03   5.28203973E-04   3.80281046E-04   6.03123418E-05   6.39105301E-05   5.17673048E-05  
  90               5.72802881E+00   2.49852761E+03   8.29877975E-01   1.59486085E-01   9.45072023E-03   5.27884851E-04   3.79920290E-04   6.02661535E-05   6.37367993E-05   5.17702230E-05  
  91               6.18708122E+00   2.53688401E+03   8.28700504E-01   1.59383423E-01   1.07314980E-02   5.27536666E-04   3.79523569E-04   6.02155986E-05   6.35533351E-05   5.17593655E-05  
  92               6.68879492E+00   2.57592336E+03   8.27392156E-01   1.59269352E-01   1.21546358E-02   5.27149338E-04   3.79079238E-04   6.01594806E-05   6.33579653E-05   5.17327862E-05  
  93               7.23700341E+00   2.61477835E+03   8.25986428E-01   1.59146795E-01   1.36836941E-02   5.26732180E-04   3.78600401E-04   6.00986245E-05   6.31525319E-05   5.16885604E-05  
  94               7.83592341E+00   2.65425889E+03   8.24440432E-01   1.59012011E-01   1.53653200E-02   5.26272954E-04   3.78072379E-04   6.00315204E-05   6.29345420E-05   5.16237457E-05  
  95               8.49013555E+00   2.69340807E+03   8.22802047E-01   1.58869178E-01   1.71474285E-02   5.25785075E-04   3.77513505E-04   5.99593965E-05   6.27064377E-05   5.15370886E-05  
  96               9.20456684E+00   2.73316384E+03   8.21016029E-01   1.58713477E-01   1.90901110E-02   5.25252719E-04   3.76904414E-04   5.98802206E-05   6.24651919E-05   5.14242733E-05  
  97               9.98449833E+00   2.77253831E+03   8.19142486E-01   1.58550150E-01   2.11279773E-02   5.24692795E-04   3.76268050E-04   5.97955296E-05   6.22137367E-05   5.12849420E-05  
  98               1.08355855E+01   2.81252553E+03   8.17114969E-01   1.58373404E-01   2.33333048E-02   5.24086206E-04   3.75580892E-04   5.97027030E-05   6.19486479E-05   5.11130319E-05  
  99               1.17638994E+01   2.85203972E+03   8.15011823E-01   1.58190070E-01   2.56208693E-02   5.23455057E-04   3.74872860E-04   5.96037315E-05   6.16736117E-05   5.09097610E-05  
  100              1.27759373E+01   2.89218528E+03   8.12750004E-01   1.57992907E-01   2.80809961E-02   5.22775432E-04   3.74114320E-04   5.94950656E-05   6.13845737E-05   5.06667454E-05  
  101              1.38786587E+01   2.93180942E+03   8.10425382E-01   1.57790275E-01   3.06093987E-02   5.22074427E-04   3.73342017E-04   5.93790567E-05   6.10859036E-05   5.03872763E-05  
