# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H2O              CH4              CO               H                N2               H2S             
  19               6.17613395E-03   1.96315633E+02   8.37733152E-01   1.60398591E-01   6.59301382E-04   4.18164366E-04   6.77670017E-05   4.77302586E-55   5.77819954E-05   2.29719588E-05  
  20               7.24329101E-03   2.03054025E+02   8.38262438E-01   1.60499932E-01   6.60158253E-04   4.18707840E-04   6.78550762E-05   3.66004247E-53   5.78570927E-05   2.29864727E-05  
  21               8.48424759E-03   2.11677728E+02   8.38262438E-01   1.60499932E-01   6.60158359E-04   4.18707907E-04   6.78550871E-05   6.41587109E-51   5.78571022E-05   2.29864727E-05  
  22               9.92710082E-03   2.18554264E+02   8.38262439E-01   1.60499932E-01   6.60157673E-04   4.18707472E-04   6.78550166E-05   2.89265897E-49   5.78570422E-05   2.29864727E-05  
  23               1.16044106E-02   2.27159185E+02   8.38262438E-01   1.60499932E-01   6.60158370E-04   4.18707914E-04   6.78550883E-05   2.49092396E-47   5.78571034E-05   2.29864727E-05  
  24               1.35542368E-02   2.33963702E+02   8.38262443E-01   1.60499933E-01   6.60154959E-04   4.18705751E-04   6.78547377E-05   6.56803446E-46   5.78568046E-05   2.29864728E-05  
  25               1.58208779E-02   2.42344871E+02   8.38262438E-01   1.60499932E-01   6.60158405E-04   4.18707936E-04   6.78550919E-05   2.90975791E-44   5.78571067E-05   2.29864727E-05  
  26               1.84551922E-02   2.49067048E+02   8.38262438E-01   1.60499932E-01   6.60158401E-04   4.18707934E-04   6.78550915E-05   4.97110577E-43   5.78571066E-05   2.29864727E-05  
  27               2.15175301E-02   2.57574051E+02   8.38262438E-01   1.60499932E-01   6.60158390E-04   4.18707927E-04   6.78550904E-05   1.48226097E-41   5.78571058E-05   2.29864727E-05  
  28               2.50757840E-02   2.64694110E+02   8.38262438E-01   1.60499932E-01   6.60158416E-04   4.18707943E-04   6.78550932E-05   2.11568618E-40   5.78571083E-05   2.29864727E-05  
  29               2.92091395E-02   2.73621733E+02   8.38262438E-01   1.60499932E-01   6.60158420E-04   4.18707946E-04   6.78550936E-05   4.94996940E-39   5.78571089E-05   2.29864727E-05  
  30               3.40088900E-02   2.81126227E+02   8.38262438E-01   1.60499932E-01   6.60158424E-04   4.18707949E-04   6.78550941E-05   5.91136395E-38   5.78571095E-05   2.29864727E-05  
  31               3.95810708E-02   2.90411792E+02   8.38262438E-01   1.60499932E-01   6.60158428E-04   4.18707951E-04   6.78550946E-05   1.07953944E-36   5.78571101E-05   2.29864727E-05  
  32               4.60475835E-02   2.98376759E+02   8.38262438E-01   1.60499932E-01   6.60158433E-04   4.18707954E-04   6.78550951E-05   1.11388821E-35   5.78571107E-05   2.29864727E-05  
  33               5.35485612E-02   3.08269738E+02   8.38262438E-01   1.60499932E-01   6.60158438E-04   4.18707957E-04   6.78550956E-05   1.73326782E-34   5.78571114E-05   2.29864727E-05  
  34               6.22443344E-02   3.16990707E+02   8.38262437E-01   1.60499932E-01   6.60158443E-04   4.18707961E-04   6.78550962E-05   1.67016280E-33   5.78571121E-05   2.29864727E-05  
  35               7.23186014E-02   3.27787765E+02   8.38262437E-01   1.60499932E-01   6.60158453E-04   4.18707967E-04   6.78550973E-05   2.36671538E-32   5.78571133E-05   2.29864727E-05  
  36               8.39786166E-02   3.37646251E+02   8.38262436E-01   1.60499931E-01   6.60158458E-04   4.18707970E-04   6.78550979E-05   2.27456168E-31   5.78571140E-05   2.29864726E-05  
  37               9.74597410E-02   3.49787996E+02   8.38262437E-01   1.60499931E-01   6.60158481E-04   4.18707985E-04   6.78551003E-05   3.13786059E-30   5.78571164E-05   2.29864725E-05  
  38               1.13034101E-01   3.61115638E+02   8.38262432E-01   1.60499929E-01   6.60158484E-04   4.18707987E-04   6.78551007E-05   3.07039631E-29   5.78571171E-05   2.29864723E-05  
  39               1.31013234E-01   3.74851407E+02   8.38262434E-01   1.60499927E-01   6.60158564E-04   4.18708037E-04   6.78551089E-05   4.10024129E-28   5.78571245E-05   2.29864720E-05  
  40               1.51737653E-01   3.88159736E+02   8.38262145E-01   1.60499868E-01   6.60158376E-04   4.18707918E-04   6.78550897E-05   4.21516111E-27   5.78571084E-05   2.29864634E-05  
  41               1.75571030E-01   4.04589345E+02   8.38262175E-01   1.60499829E-01   6.60162759E-04   4.18710698E-04   6.78555403E-05   6.13246182E-26   5.78574931E-05   2.29864579E-05  
  42               2.02855922E-01   4.22754776E+02   8.38262200E-01   1.60499803E-01   6.60162732E-04   4.18710681E-04   6.78555377E-05   9.32141859E-25   5.78574912E-05   2.29864543E-05  
  43               2.34039063E-01   4.41090920E+02   8.38262237E-01   1.60499745E-01   6.60162638E-04   4.18710622E-04   6.78555281E-05   1.15420314E-23   5.78574836E-05   2.29864458E-05  
  44               2.69657854E-01   4.60491318E+02   8.38261962E-01   1.60499558E-01   6.60162437E-04   4.18710494E-04   6.78555075E-05   1.32963841E-22   5.78574666E-05   2.29864191E-05  
  45               3.10296553E-01   4.80045771E+02   8.38259130E-01   1.60499071E-01   6.60162425E-04   4.18710486E-04   6.78555064E-05   1.27454239E-21   5.78574662E-05   2.29863494E-05  
  46               3.56589770E-01   5.00746662E+02   8.38259810E-01   1.60498293E-01   6.60216203E-04   4.18744595E-04   6.78610342E-05   1.15085517E-20   5.78621801E-05   2.29862379E-05  
  47               4.09243485E-01   5.21570966E+02   8.38260652E-01   1.60497453E-01   6.60215063E-04   4.18743873E-04   6.78609172E-05   8.79886757E-20   5.78620811E-05   2.29861176E-05  
  48               4.69120607E-01   5.43645122E+02   8.38262038E-01   1.60496072E-01   6.60212445E-04   4.18742212E-04   6.78606482E-05   6.41276670E-19   5.78618525E-05   2.29859198E-05  
  49               5.37208633E-01   5.65857594E+02   8.38263915E-01   1.60494202E-01   6.60208787E-04   4.18739892E-04   6.78602724E-05   4.03385319E-18   5.78615329E-05   2.29856520E-05  
  50               6.14566005E-01   5.89429311E+02   8.38266335E-01   1.60491791E-01   6.60204094E-04   4.18736915E-04   6.78597903E-05   2.44087509E-17   5.78611227E-05   2.29853068E-05  
  51               7.02325526E-01   6.13104948E+02   8.38268899E-01   1.60489236E-01   6.60199060E-04   4.18733722E-04   6.78592730E-05   1.29091063E-16   5.78606827E-05   2.29849409E-05  
  52               8.01713731E-01   6.38211877E+02   8.38271576E-01   1.60486569E-01   6.60193870E-04   4.18730431E-04   6.78587399E-05   6.59924214E-16   5.78602292E-05   2.29845589E-05  
  53               9.14276080E-01   6.63394325E+02   8.38273968E-01   1.60484184E-01   6.60189182E-04   4.18727458E-04   6.78582583E-05   2.98496329E-15   5.78598198E-05   2.29842173E-05  
  54               1.04177855E+00   6.90155338E+02   8.38276187E-01   1.60481969E-01   6.60184904E-04   4.18724744E-04   6.78578188E-05   1.31589256E-14   5.78594465E-05   2.29839001E-05  
  55               1.18605004E+00   7.16958310E+02   8.38277994E-01   1.60480152E-01   6.60181433E-04   4.18722543E-04   6.78574624E-05   5.18650433E-14   5.78591443E-05   2.29836398E-05  
  56               1.34896841E+00   7.45421866E+02   8.38279559E-01   1.60478544E-01   6.60178625E-04   4.18720762E-04   6.78571742E-05   1.99868565E-13   5.78589005E-05   2.29834095E-05  
  57               1.53250729E+00   7.73791062E+02   8.38280646E-01   1.60477251E-01   6.60177033E-04   4.18719752E-04   6.78570110E-05   6.92368377E-13   5.78587636E-05   2.29832241E-05  
  58               1.73923418E+00   8.03924936E+02   8.38281531E-01   1.60476114E-01   6.60178894E-04   4.18720933E-04   6.78572028E-05   2.35523872E-12   5.78589297E-05   2.29830608E-05  
  59               1.97219442E+00   8.33916029E+02   8.38282374E-01   1.60475256E-01   6.60181314E-04   4.18722468E-04   6.78574526E-05   7.27042102E-12   5.78591452E-05   2.29829372E-05  
  60               2.23457819E+00   8.65860066E+02   8.38283110E-01   1.60474495E-01   6.60179982E-04   4.18721623E-04   6.78573194E-05   2.21798588E-11   5.78590322E-05   2.29894440E-05  
  61               2.52955202E+00   8.97501510E+02   8.38283643E-01   1.60473876E-01   6.60179084E-04   4.18721054E-04   6.78572448E-05   6.16894961E-11   5.78589575E-05   2.30076136E-05  
  62               2.86020892E+00   9.31181576E+02   8.38284013E-01   1.60473255E-01   6.60178982E-04   4.18720989E-04   6.78573219E-05   1.69935725E-10   5.78589527E-05   2.30639681E-05  
  63               3.23012271E+00   9.64282939E+02   8.38283950E-01   1.60472611E-01   6.60181190E-04   4.18722389E-04   6.78579742E-05   4.27765172E-10   5.78591507E-05   2.32148164E-05  
  64               3.64365157E+00   9.99528721E+02   8.38283336E-01   1.60471733E-01   6.60190023E-04   4.18727990E-04   6.78607513E-05   1.06984578E-09   5.78599296E-05   2.36304238E-05  
  65               4.10601029E+00   1.03411722E+03   8.38283026E-01   1.60470716E-01   6.60198454E-04   4.18733321E-04   6.78695446E-05   2.46588482E-09   5.78606751E-05   2.42872526E-05  
  66               4.62284025E+00   1.07099865E+03   8.38284492E-01   1.60469227E-01   6.60194705E-04   4.18730816E-04   6.78999460E-05   5.66605444E-09   5.78603663E-05   2.42869296E-05  
  67               5.20002051E+00   1.10715460E+03   8.38286621E-01   1.60466990E-01   6.60188836E-04   4.18726159E-04   6.80145876E-05   1.20910058E-08   5.78599676E-05   2.42864326E-05  
  68               5.84370811E+00   1.14566063E+03   8.38290028E-01   1.60463200E-01   6.60175366E-04   4.18711724E-04   6.84087452E-05   2.57400485E-08   5.78594917E-05   2.42855848E-05  
  69               6.56124529E+00   1.18334066E+03   8.38294361E-01   1.60457680E-01   6.60125429E-04   4.18644807E-04   6.96795844E-05   5.12144301E-08   5.78593233E-05   2.42843284E-05  
  70               7.36095184E+00   1.22346847E+03   8.38299906E-01   1.60448991E-01   6.59889752E-04   4.18316332E-04   7.33180879E-05   1.01800589E-07   5.78601868E-05   2.42823202E-05  
  71               8.25404698E+00   1.26282918E+03   8.38304829E-01   1.60437514E-01   6.58792524E-04   4.16808909E-04   8.23533768E-05   1.90697122E-07   5.78633841E-05   2.42795652E-05  
  72               9.25579655E+00   1.30503492E+03   8.38311434E-01   1.60421965E-01   6.54610591E-04   4.11243031E-04   1.00820606E-04   3.58734124E-07   5.78680933E-05   2.42755833E-05  
  73               1.03888770E+01   1.34693910E+03   8.38326539E-01   1.60406059E-01   6.42308314E-04   3.95797125E-04   1.29011299E-04   6.43528300E-07   5.78714943E-05   2.42707990E-05  
  74               1.16861831E+01   1.38863987E+03   8.38358289E-01   1.60392729E-01   6.18020141E-04   3.68197220E-04   1.61924925E-04   1.10681155E-06   5.78703790E-05   2.42652960E-05  
  75               1.31865226E+01   1.43134828E+03   8.38400306E-01   1.60381116E-01   5.85929272E-04   3.34799657E-04   1.96087731E-04   1.86070866E-06   5.78671624E-05   2.42579491E-05  
  76               1.49216601E+01   1.47514191E+03   8.38442719E-01   1.60370185E-01   5.52966732E-04   3.01406774E-04   2.29461316E-04   3.06300835E-06   5.78638101E-05   2.42460395E-05  
  77               1.69215387E+01   1.52062552E+03   8.38482372E-01   1.60359518E-01   5.21154840E-04   2.69175430E-04   2.61622699E-04   4.97648326E-06   5.78604665E-05   2.42213755E-05  
  78               1.92078589E+01   1.56756790E+03   8.38516803E-01   1.60349241E-01   4.91891210E-04   2.38996915E-04   2.91719728E-04   7.95888869E-06   5.78581809E-05   2.41593324E-05  
  79               2.17840743E+01   1.61649199E+03   8.38532336E-01   1.60336631E-01   4.65712570E-04   2.10245376E-04   3.20369756E-04   1.26079680E-05   5.78564650E-05   2.39829059E-05  
  80               2.46092105E+01   1.66702533E+03   8.38546985E-01   1.60326242E-01   4.54875466E-04   1.79975547E-04   3.50533769E-04   1.97234775E-05   5.78760940E-05   2.27335807E-05  
  81               2.76299112E+01   1.71955663E+03   8.38564675E-01   1.60316746E-01   4.31890356E-04   1.55066991E-04   3.75322789E-04   3.06083649E-05   5.78681025E-05   2.26527458E-05  
  82               3.07669221E+01   1.76906795E+03   8.38563888E-01   1.60307412E-01   4.17791430E-04   1.34425244E-04   3.95840373E-04   4.51338439E-05   5.78523711E-05   2.24879436E-05  
  83               3.39441848E+01   1.81566276E+03   8.38532741E-01   1.60295868E-01   4.16541422E-04   1.15676478E-04   4.14462518E-04   6.37441582E-05   5.78300483E-05   2.21388596E-05  
  84               3.70297764E+01   1.85731952E+03   8.38473229E-01   1.60283109E-01   4.32101618E-04   9.86328628E-05   4.31397276E-04   8.54094382E-05   5.78028257E-05   2.16025062E-05  
  85               3.97922395E+01   1.89262571E+03   8.38404730E-01   1.60272216E-01   4.60708781E-04   8.39931712E-05   4.45962204E-04   1.08301922E-04   5.77817892E-05   2.10320229E-05  
  86               4.21340805E+01   1.92073075E+03   8.38392333E-01   1.60268674E-01   4.55026544E-04   7.82445655E-05   4.51633316E-04   1.29923595E-04   5.77462962E-05   2.10163684E-05  
  87               4.47241046E+01   1.95070891E+03   8.38364659E-01   1.60262822E-01   4.49515602E-04   7.26676289E-05   4.57116234E-04   1.56831903E-04   5.77085352E-05   2.09980812E-05  
  88               4.75891588E+01   1.98192714E+03   8.38341233E-01   1.60258616E-01   4.44476967E-04   6.75532543E-05   4.62133180E-04   1.89486870E-04   5.76640019E-05   2.09784453E-05  
  89               4.99425449E+01   2.00671470E+03   8.38318644E-01   1.60255073E-01   4.40829979E-04   6.38385626E-05   4.65766184E-04   2.19249635E-04   5.76279174E-05   2.09612400E-05  
  90               5.17626819E+01   2.02501230E+03   8.38299527E-01   1.60252357E-01   4.38383596E-04   6.13481394E-05   4.68193205E-04   2.43518406E-04   5.75973431E-05   2.09479674E-05  
  91               5.38178908E+01   2.04529880E+03   8.38275772E-01   1.60249185E-01   4.35821114E-04   5.87284398E-05   4.70739986E-04   2.72988667E-04   5.75636715E-05   2.09319974E-05  
  92               5.61297159E+01   2.06711217E+03   8.38247059E-01   1.60245609E-01   4.33320794E-04   5.61625183E-05   4.73223469E-04   3.07749709E-04   5.75240347E-05   2.09139629E-05  
  93               5.87170693E+01   2.09085048E+03   8.38179409E-01   1.60235253E-01   4.30777841E-04   5.35565723E-05   4.75714962E-04   3.49584483E-04   5.74775527E-05   2.08917312E-05  
  94               6.16237007E+01   2.11630567E+03   8.38136762E-01   1.60230533E-01   4.28341970E-04   5.10272059E-05   4.78137786E-04   3.99336448E-04   5.74261829E-05   2.08670766E-05  
  95               6.38367328E+01   2.13515110E+03   8.38101755E-01   1.60226766E-01   4.26680119E-04   4.92785794E-05   4.79803782E-04   4.39731511E-04   5.73874921E-05   2.08473586E-05  
  96               6.54719640E+01   2.14863729E+03   8.38074878E-01   1.60223949E-01   4.25554051E-04   4.81126951E-05   4.80908132E-04   4.70544411E-04   5.73578056E-05   2.08324919E-05  
  97               6.73489167E+01   2.16385784E+03   8.38042567E-01   1.60220622E-01   4.24337229E-04   4.68497861E-05   4.82099529E-04   5.07390708E-04   5.73240682E-05   2.08148146E-05  
  98               6.94965150E+01   2.18075360E+03   8.38004197E-01   1.60216750E-01   4.23077772E-04   4.55372941E-05   4.83329542E-04   5.50882349E-04   5.72848704E-05   2.07943022E-05  
  99               7.19459508E+01   2.19950427E+03   8.37958376E-01   1.60212211E-01   4.21769435E-04   4.41678384E-05   4.84603768E-04   6.02539570E-04   5.72399017E-05   2.07702531E-05  
  100              7.47305664E+01   2.22015626E+03   8.37903800E-01   1.60206900E-01   4.20434604E-04   4.27626527E-05   4.85899292E-04   6.63748027E-04   5.71883763E-05   2.07422023E-05  
  101              7.78862459E+01   2.24266585E+03   8.37837239E-01   1.60200347E-01   4.19109240E-04   4.13572941E-05   4.87177611E-04   7.35811728E-04   5.71290840E-05   2.07097976E-05  
