# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               SiO             
  17               1.10298698E-02   7.78815445E+02   8.38600950E-01   1.60494504E-01   1.01882821E-11   5.22797544E-04   2.71871848E-04   6.02796600E-05   0.00000000E+00   0.00000000E+00  
  18               1.31755896E-02   7.91436197E+02   8.38605842E-01   1.60489530E-01   1.60632585E-11   5.22821594E-04   2.71884363E-04   6.02824298E-05   0.00000000E+00   0.00000000E+00  
  19               1.57135235E-02   7.98929786E+02   8.38604791E-01   1.60490478E-01   2.01562588E-11   5.22853018E-04   2.71900713E-04   6.02860498E-05   0.00000000E+00   0.00000000E+00  
  20               1.87148132E-02   8.11970310E+02   8.38610055E-01   1.60485090E-01   3.15214890E-11   5.22876329E-04   2.71912844E-04   6.02887345E-05   0.00000000E+00   0.00000000E+00  
  21               2.22626492E-02   8.19883203E+02   8.38609069E-01   1.60485926E-01   3.96477995E-11   5.22907197E-04   2.71928904E-04   6.02922903E-05   0.00000000E+00   0.00000000E+00  
  22               2.64539803E-02   8.33670442E+02   8.38615008E-01   1.60479769E-01   6.22075721E-11   5.22929666E-04   2.71940597E-04   6.02948778E-05   0.00000000E+00   0.00000000E+00  
  23               3.14014264E-02   8.42570737E+02   8.38614699E-01   1.60479821E-01   7.99967706E-11   5.22959194E-04   2.71955960E-04   6.02982793E-05   0.00000000E+00   0.00000000E+00  
  24               3.72355282E-02   8.57470457E+02   8.38621720E-01   1.60472363E-01   1.27209285E-10   5.22981251E-04   2.71967438E-04   6.03008192E-05   0.00000000E+00   0.00000000E+00  
  25               4.41068363E-02   8.67414209E+02   8.38622232E-01   1.60471549E-01   1.66868846E-10   5.23009281E-04   2.71982023E-04   6.03040479E-05   0.00000000E+00   0.00000000E+00  
  26               5.21874016E-02   8.83675475E+02   8.38630299E-01   1.60462277E-01   2.69961013E-10   5.23032901E-04   2.71994313E-04   6.03067679E-05   0.00000000E+00   0.00000000E+00  
  27               6.16745477E-02   8.95172818E+02   8.38631414E-01   1.60459793E-01   3.65812350E-10   5.23058531E-04   2.72007649E-04   6.03097197E-05   0.00000000E+00   0.00000000E+00  
  28               7.27918250E-02   9.13212966E+02   8.38642858E-01   1.60448323E-01   6.06443764E-10   5.23081257E-04   2.72019475E-04   6.03123367E-05   0.00000000E+00   0.00000000E+00  
  29               8.57894777E-02   9.26550835E+02   8.38647282E-01   1.60443873E-01   8.50570029E-10   5.23104353E-04   2.72031493E-04   6.03149962E-05   0.00000000E+00   0.00000000E+00  
  30               1.00964036E-01   9.46624689E+02   8.38661303E-01   1.60429860E-01   1.44400329E-09   5.23113719E-04   2.72036371E-04   6.03160725E-05   0.00000000E+00   0.00000000E+00  
  31               1.18653475E-01   9.62340163E+02   8.38668434E-01   1.60422717E-01   2.11116499E-09   5.23133184E-04   2.72046500E-04   6.03183130E-05   0.00000000E+00   3.85902737E-16  
  32               1.39239412E-01   9.85105675E+02   8.38685202E-01   1.60405968E-01   3.70114861E-09   5.23138892E-04   2.72049473E-04   6.03189671E-05   0.00000000E+00   1.73502911E-15  
  33               1.63138589E-01   1.00364638E+03   8.38694977E-01   1.60396185E-01   5.64390805E-09   5.23155071E-04   2.72057889E-04   6.03208280E-05   8.92691795E-16   5.36496355E-15  
  34               1.90805469E-01   1.02951299E+03   8.38713393E-01   1.60377786E-01   1.01921451E-08   5.23158892E-04   2.72059867E-04   6.03212625E-05   4.01331672E-15   2.61921942E-14  
  35               2.22722061E-01   1.05145216E+03   8.38725068E-01   1.60366098E-01   1.62246902E-08   5.23173043E-04   2.72067181E-04   6.03228844E-05   1.30307577E-14   9.09070700E-14  
  36               2.59417971E-01   1.08098032E+03   8.38743294E-01   1.60347871E-01   3.01382993E-08   5.23178085E-04   2.72069658E-04   6.03234460E-05   6.28750110E-14   4.77742004E-13  
  37               3.01432880E-01   1.10672641E+03   8.38755084E-01   1.60336047E-01   4.97638077E-08   5.23193311E-04   2.72077121E-04   6.03251548E-05   2.23245857E-13   1.82050949E-12  
  38               3.49327226E-01   1.14018753E+03   8.38770685E-01   1.60320393E-01   9.41106351E-08   5.23203871E-04   2.72081314E-04   6.03262570E-05   1.11511595E-12   9.92010913E-12  
  39               4.03776459E-01   1.17013559E+03   8.38780695E-01   1.60310288E-01   1.59860761E-07   5.23224605E-04   2.72088401E-04   6.03283529E-05   4.20195132E-12   4.02352006E-11  
  40               4.65568231E-01   1.20793269E+03   8.38792087E-01   1.60298728E-01   3.05257318E-07   5.23247045E-04   2.72090395E-04   6.03302179E-05   2.10232562E-11   2.19732630E-10  
  41               5.35538739E-01   1.24234633E+03   8.38799062E-01   1.60291535E-01   5.27127903E-07   5.23284501E-04   2.72085726E-04   6.03328044E-05   8.07999729E-11   9.10328827E-10  
  42               6.14577547E-01   1.28435597E+03   8.38805884E-01   1.60284368E-01   9.99041221E-07   5.23340019E-04   2.72060026E-04   6.03352877E-05   3.85027356E-10   4.72786000E-09  
  43               7.03625015E-01   1.32270190E+03   8.38809770E-01   1.60280178E-01   1.71444633E-06   5.23436725E-04   2.72002450E-04   6.03380382E-05   1.42202984E-09   1.87976983E-08  
  44               8.03819865E-01   1.36792430E+03   8.38812913E-01   1.60276449E-01   3.14573870E-06   5.23604192E-04   2.71912058E-04   6.03405117E-05   6.09014015E-09   8.73469536E-08  
  45               9.16536572E-01   1.40871786E+03   8.38813779E-01   1.60274393E-01   5.21446004E-06   5.23894888E-04   2.71904342E-04   6.03431520E-05   2.02553364E-08   3.11267243E-07  
  46               1.04365536E+00   1.45553204E+03   8.38810555E-01   1.60272189E-01   9.05121632E-06   5.24373506E-04   2.72349161E-04   6.03459592E-05   7.42651514E-08   1.22933541E-06  
  47               1.18598723E+00   1.49796841E+03   8.38791796E-01   1.60268453E-01   1.43668500E-05   5.25102859E-04   2.74551401E-04   6.03522599E-05   2.17604199E-07   3.83748637E-06  
  48               1.34193407E+00   1.54694834E+03   8.38776019E-01   1.60268347E-01   2.39240905E-05   5.26184784E-04   2.81068557E-04   6.03745967E-05   5.49846311E-07   1.87895261E-05  
  49               1.50748733E+00   1.59649061E+03   8.38752149E-01   1.60265170E-01   3.88552588E-05   5.27146378E-04   2.86932442E-04   6.03820135E-05   2.93516571E-06   1.99762349E-05  
  50               1.67379809E+00   1.64219999E+03   8.38702667E-01   1.60259534E-01   5.91441911E-05   5.27978414E-04   2.99946392E-04   6.03974121E-05   1.11361995E-05   2.39087995E-05  
  51               1.83313396E+00   1.68252145E+03   8.38622010E-01   1.60251302E-01   8.39547269E-05   5.28642622E-04   3.27663828E-04   6.04348613E-05   2.88539701E-05   3.24408323E-05  
  52               1.97753485E+00   1.71683020E+03   8.38520132E-01   1.60244978E-01   1.11575339E-04   5.29191169E-04   3.71395788E-04   6.04885321E-05   6.57314211E-05   5.04456147E-05  
  53               2.10142054E+00   1.74452431E+03   8.38478451E-01   1.60239556E-01   1.39129538E-04   5.29366213E-04   3.77361177E-04   6.05058557E-05   6.56720409E-05   5.05089079E-05  
  54               2.20516390E+00   1.76684181E+03   8.38453958E-01   1.60237321E-01   1.65344845E-04   5.29454749E-04   3.77840785E-04   6.05042235E-05   6.56239336E-05   5.05597021E-05  
  55               2.32428120E+00   1.79124440E+03   8.38423457E-01   1.60234612E-01   1.98601236E-04   5.29539797E-04   3.77752081E-04   6.05019708E-05   6.55696439E-05   5.06143092E-05  
  56               2.46041554E+00   1.81806309E+03   8.38384221E-01   1.60231155E-01   2.41475702E-04   5.29572873E-04   3.77571515E-04   6.04961161E-05   6.55083522E-05   5.06732351E-05  
  57               2.56514203E+00   1.83771413E+03   8.38320866E-01   1.60222458E-01   2.77518105E-04   5.29713102E-04   3.77512045E-04   6.05484222E-05   6.54596128E-05   5.07138688E-05  
  58               2.64086965E+00   1.85168224E+03   8.38294924E-01   1.60220190E-01   3.05836108E-04   5.29702144E-04   3.77417946E-04   6.05457396E-05   6.54262555E-05   5.07437473E-05  
  59               2.72916731E+00   1.86736385E+03   8.38263228E-01   1.60217410E-01   3.40371693E-04   5.29727202E-04   3.77336652E-04   6.05427222E-05   6.53878517E-05   5.07768821E-05  
  60               2.83170018E+00   1.88523990E+03   8.38223443E-01   1.60213922E-01   3.83690674E-04   5.29757406E-04   3.77254683E-04   6.05393101E-05   6.53434761E-05   5.08142746E-05  
  61               2.95005518E+00   1.90502238E+03   8.38174690E-01   1.60209652E-01   4.36752175E-04   5.29785045E-04   3.77171126E-04   6.05354658E-05   6.52929998E-05   5.08551287E-05  
  62               3.08587634E+00   1.92710533E+03   8.38113739E-01   1.60204318E-01   5.03066365E-04   5.29809164E-04   3.77086110E-04   6.05310716E-05   6.52355451E-05   5.09001325E-05  
  63               3.24070430E+00   1.95110947E+03   8.38039152E-01   1.60197796E-01   5.84184409E-04   5.29827117E-04   3.77006248E-04   6.05260378E-05   6.51711053E-05   5.09483133E-05  
  64               3.41598918E+00   1.97731620E+03   8.37946674E-01   1.60189715E-01   6.84754533E-04   5.29838251E-04   3.76931542E-04   6.05201316E-05   6.50989607E-05   5.10000660E-05  
  65               3.61437338E+00   2.00542866E+03   8.37833698E-01   1.60179848E-01   8.07690302E-04   5.29840124E-04   3.76814856E-04   6.05130023E-05   6.50187758E-05   5.10541538E-05  
  66               3.83936333E+00   2.03590799E+03   8.37693076E-01   1.60167570E-01   9.60695853E-04   5.29831567E-04   3.76688658E-04   6.05043836E-05   6.49291126E-05   5.11114454E-05  
  67               4.09363608E+00   2.06834412E+03   8.37520851E-01   1.60152539E-01   1.14807268E-03   5.29810089E-04   3.76554258E-04   6.04939754E-05   6.48297996E-05   5.11707071E-05  
  68               4.38010568E+00   2.10298188E+03   8.37308136E-01   1.60133978E-01   1.37949062E-03   5.29773726E-04   3.76408059E-04   6.04814628E-05   6.47198021E-05   5.12319203E-05  
  69               4.70195499E+00   2.13937654E+03   8.37049626E-01   1.60111425E-01   1.66071881E-03   5.29720026E-04   3.76250282E-04   6.04665105E-05   6.45989590E-05   5.12935897E-05  
  70               5.06268276E+00   2.17773757E+03   8.36733743E-01   1.60083871E-01   2.00435205E-03   5.29646262E-04   3.76076517E-04   6.04487397E-05   6.44661815E-05   5.13553072E-05  
  71               5.46614219E+00   2.21761128E+03   8.36353962E-01   1.60050748E-01   2.41748537E-03   5.29549941E-04   3.75886251E-04   6.04277432E-05   6.43213035E-05   5.14152361E-05  
  72               5.91660109E+00   2.25915696E+03   8.35896369E-01   1.60010842E-01   2.91525538E-03   5.29427563E-04   3.75674492E-04   6.04030393E-05   6.41632184E-05   5.14723827E-05  
  73               6.41879018E+00   2.30189875E+03   8.35352483E-01   1.59963208E-01   3.50473306E-03   5.29275530E-04   3.75440530E-04   6.03740394E-05   6.39916680E-05   5.15242920E-05  
  74               6.97756464E+00   2.34598613E+03   8.34701796E-01   1.59906972E-01   4.20316096E-03   5.29096899E-04   3.81677510E-04   6.03412318E-05   6.38057958E-05   5.16078617E-05  
  75               7.59876698E+00   2.39097002E+03   8.33953812E-01   1.59841753E-01   5.01668767E-03   5.28879208E-04   3.81476086E-04   6.03026150E-05   6.36055495E-05   5.16433752E-05  
  76               8.28928494E+00   2.43705237E+03   8.33082165E-01   1.59765756E-01   5.96474247E-03   5.28622220E-04   3.81222353E-04   6.02581762E-05   6.33894987E-05   5.16667741E-05  
  77               9.05627006E+00   2.48382389E+03   8.32082847E-01   1.59678631E-01   7.05167838E-03   5.28324420E-04   3.80918863E-04   6.02074954E-05   6.31576281E-05   5.16746233E-05  
  78               9.90788252E+00   2.53146151E+03   8.30938013E-01   1.59578822E-01   8.29690016E-03   5.27980802E-04   3.80562656E-04   6.01498136E-05   6.29087020E-05   5.16634255E-05  
  79               1.08529791E+01   2.57955885E+03   8.29648079E-01   1.59466368E-01   9.69994734E-03   5.27591053E-04   3.80157131E-04   6.00847789E-05   6.26428924E-05   5.16290628E-05  
  80               1.19013288E+01   2.62830593E+03   8.28195751E-01   1.59339761E-01   1.12796260E-02   5.27150186E-04   3.79699098E-04   6.00115461E-05   6.23590403E-05   5.15669033E-05  
  81               1.30636263E+01   2.67734291E+03   8.26585779E-01   1.59199416E-01   1.30307613E-02   5.26659066E-04   3.79193262E-04   5.99297839E-05   6.20574784E-05   5.14721943E-05  
  82               1.43515551E+01   2.72682663E+03   8.24804083E-01   1.59044107E-01   1.49686616E-02   5.26113444E-04   3.78637455E-04   5.98385517E-05   6.17372785E-05   5.13391824E-05  
  83               1.57778749E+01   2.77641900E+03   8.22861834E-01   1.58874809E-01   1.70811662E-02   5.25515920E-04   3.78038718E-04   5.97374957E-05   6.13990480E-05   5.11627301E-05  
  84               1.73564288E+01   2.82635127E+03   8.20743384E-01   1.58690157E-01   1.93852880E-02   5.24861667E-04   3.77394499E-04   5.96252821E-05   6.10418016E-05   5.09358261E-05  
  85               1.91020366E+01   2.87631889E+03   8.18464644E-01   1.58491540E-01   2.18637110E-02   5.24154523E-04   3.76713754E-04   5.95012759E-05   6.06663864E-05   5.06530770E-05  
  86               2.10305632E+01   2.92651595E+03   8.16013266E-01   1.58277883E-01   2.45298553E-02   5.23390409E-04   3.75995383E-04   5.93635924E-05   6.02721247E-05   5.03067127E-05  
  87               2.31589497E+01   2.97663785E+03   8.13412105E-01   1.58051178E-01   2.73588511E-02   5.22574991E-04   3.75250942E-04   5.92110235E-05   5.98602264E-05   4.98919365E-05  
  88               2.55052327E+01   3.02694005E+03   8.10645235E-01   1.57810038E-01   3.03680097E-02   5.21703000E-04   3.74478031E-04   5.90403681E-05   5.94299607E-05   4.94002273E-05  
  89               2.80873623E+01   3.07702460E+03   8.07748914E-01   1.57557625E-01   3.35178799E-02   5.20783758E-04   3.73692530E-04   5.88495279E-05   5.89833503E-05   4.88292572E-05  
  90               3.09233146E+01   3.12715455E+03   8.04706231E-01   1.57292463E-01   3.68268475E-02   5.19811597E-04   3.72890755E-04   5.86333148E-05   5.85199789E-05   4.81712368E-05  
  91               3.40322199E+01   3.17696377E+03   8.01557529E-01   1.57018071E-01   4.02510160E-02   5.18796850E-04   3.72088796E-04   5.83876005E-05   5.80420976E-05   4.74267923E-05  
  92               3.74346915E+01   3.22679292E+03   7.98277763E-01   1.56732263E-01   4.38176166E-02   5.17731293E-04   3.71278479E-04   5.81035395E-05   5.75489413E-05   4.65885762E-05  
  93               4.11532323E+01   3.27622870E+03   7.94918120E-01   1.56439504E-01   4.74709600E-02   5.16628055E-04   3.70478026E-04   5.77741144E-05   5.70430711E-05   4.56620465E-05  
  94               4.52124823E+01   3.32569480E+03   7.91442918E-01   1.56136680E-01   5.12498433E-02   5.15475563E-04   3.69673190E-04   5.73847672E-05   5.65232151E-05   4.46403865E-05  
  95               4.96394630E+01   3.37480245E+03   7.87905780E-01   1.55828465E-01   5.50959273E-02   5.14287289E-04   3.68881004E-04   5.69236872E-05   5.59918438E-05   4.35332448E-05  
  96               5.44639251E+01   3.42401479E+03   7.84262611E-01   1.55511013E-01   5.90571534E-02   5.13048868E-04   3.68081366E-04   5.63679052E-05   5.54473220E-05   4.23347573E-05  
  97               5.97187910E+01   3.47291282E+03   7.80574909E-01   1.55189683E-01   6.30666164E-02   5.11775569E-04   3.67292281E-04   5.56995860E-05   5.48922418E-05   4.10598579E-05  
  98               6.54402048E+01   3.52201238E+03   7.76787793E-01   1.54859687E-01   6.71839820E-02   5.10449493E-04   3.66486611E-04   5.48837519E-05   5.43245451E-05   3.97031634E-05  
  99               7.16677747E+01   3.57088499E+03   7.72967461E-01   1.54526794E-01   7.13372271E-02   5.09086767E-04   3.65682755E-04   5.38951768E-05   5.37468684E-05   3.82840587E-05  
  100              7.84455453E+01   3.62006462E+03   7.69052047E-01   1.54185605E-01   7.55936030E-02   5.07666981E-04   3.64847892E-04   5.26839803E-05   5.31569218E-05   3.67980291E-05  
  101              8.58226266E+01   3.66909214E+03   7.65115824E-01   1.53842591E-01   7.98723032E-02   5.06207970E-04   3.64003536E-04   5.12195427E-05   5.25574343E-05   3.52686621E-05  
