# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  35               7.81418975E-03   1.33838159E+03   8.38709456E-01   1.60249077E-01   2.06501847E-05   5.28887036E-04   3.72825854E-04   6.05817290E-05   2.39828464E-07   8.44132861E-07  
  36               8.85267357E-03   1.37078945E+03   8.38695935E-01   1.60250825E-01   3.12325438E-05   5.29039477E-04   3.72933385E-04   6.05991888E-05   4.03687253E-07   8.44136642E-07  
  37               1.00046287E-02   1.39967082E+03   8.38681100E-01   1.60249492E-01   4.40923885E-05   5.29089008E-04   3.72968416E-04   6.06048609E-05   1.37600421E-06   3.23517257E-06  
  38               1.12679267E-02   1.43578607E+03   8.38642069E-01   1.60245528E-01   6.74810949E-05   5.29140096E-04   3.73004618E-04   6.06107118E-05   5.80211625E-06   3.23506571E-06  
  39               1.26246329E-02   1.46838161E+03   8.38581777E-01   1.60240089E-01   9.67916301E-05   5.29426538E-04   3.73206845E-04   6.06435216E-05   1.72770364E-05   1.26710763E-05  
  40               1.40267589E-02   1.50740110E+03   8.38445649E-01   1.60233130E-01   1.47871362E-04   5.29848313E-04   3.73504621E-04   6.06918335E-05   6.67195411E-05   1.26703982E-05  
  41               1.53723657E-02   1.54456318E+03   8.38380727E-01   1.60227355E-01   2.17519174E-04   5.30345178E-04   3.73855260E-04   6.07487471E-05   6.67104122E-05   5.55509404E-05  
  42               1.66683042E-02   1.57785053E+03   8.38302669E-01   1.60220516E-01   3.02327788E-04   5.30322479E-04   3.73839607E-04   6.07461467E-05   6.67012351E-05   5.55480238E-05  
  43               1.80911434E-02   1.61210508E+03   8.38196312E-01   1.60211203E-01   4.17914782E-04   5.30291882E-04   3.73818312E-04   6.07426420E-05   6.66905536E-05   5.55441946E-05  
  44               1.96494820E-02   1.64704287E+03   8.38053815E-01   1.60198733E-01   5.72807604E-04   5.30251299E-04   3.73789830E-04   6.07379939E-05   6.66780921E-05   5.55392147E-05  
  45               2.13490200E-02   1.68258468E+03   8.37864989E-01   1.60182216E-01   7.78083731E-04   5.30198075E-04   3.73752189E-04   6.07318987E-05   6.66634822E-05   5.55327741E-05  
  46               2.31875217E-02   1.71817617E+03   8.37621600E-01   1.60160934E-01   1.04267715E-03   5.30130347E-04   3.73703923E-04   6.07241437E-05   6.66464961E-05   5.55246291E-05  
  47               2.51236334E-02   1.75303767E+03   8.37319186E-01   1.60134507E-01   1.37145648E-03   5.30047625E-04   3.73644483E-04   6.07146736E-05   6.66271727E-05   5.55146658E-05  
  48               2.71476652E-02   1.78675768E+03   8.36955128E-01   1.60102696E-01   1.76737116E-03   5.29945444E-04   3.73570413E-04   6.07029786E-05   6.66054951E-05   5.55028101E-05  
  49               2.93738620E-02   1.82121364E+03   8.36497176E-01   1.60062691E-01   2.26542236E-03   5.29817132E-04   3.73476453E-04   6.06882967E-05   6.65798382E-05   5.54880418E-05  
  50               3.18221656E-02   1.85608677E+03   8.35931240E-01   1.60013264E-01   2.88093553E-03   5.29658769E-04   3.73359054E-04   6.06701827E-05   6.65496960E-05   5.54699354E-05  
  51               3.45146666E-02   1.89146205E+03   8.35235147E-01   1.59952484E-01   3.63803190E-03   5.29464176E-04   3.73212720E-04   6.06479342E-05   6.65142267E-05   5.54478145E-05  
  52               3.74759188E-02   1.92699648E+03   8.34395575E-01   1.59879189E-01   4.55120486E-03   5.29229597E-04   3.73033188E-04   6.06211276E-05   6.64729556E-05   5.54212779E-05  
  53               4.07333800E-02   1.96274390E+03   8.33389980E-01   1.59791416E-01   5.64497606E-03   5.28948678E-04   3.72813775E-04   6.05890428E-05   6.64250300E-05   5.53896392E-05  
  54               4.43176483E-02   1.99842691E+03   8.32207487E-01   1.59688220E-01   6.93117728E-03   5.28618215E-04   3.72549334E-04   6.05513190E-05   6.63700567E-05   5.53525706E-05  
  55               4.82628791E-02   2.03411547E+03   8.30826638E-01   1.59567730E-01   8.43315077E-03   5.28231995E-04   3.72231896E-04   6.05072441E-05   6.63072191E-05   5.53094184E-05  
  56               5.26079712E-02   2.06953592E+03   8.29244418E-01   1.59429687E-01   1.01541788E-02   5.27788797E-04   3.71856475E-04   6.04566626E-05   6.62364062E-05   5.52600929E-05  
  57               5.73975590E-02   2.10474770E+03   8.27445522E-01   1.59272757E-01   1.21109092E-02   5.27283893E-04   3.71415524E-04   6.03989915E-05   6.61570200E-05   5.52041262E-05  
  58               6.26809226E-02   2.13966677E+03   8.25425516E-01   1.59096557E-01   1.43081682E-02   5.26715432E-04   3.70904526E-04   6.03339398E-05   6.60688728E-05   5.51413815E-05  
  59               6.85123213E-02   2.17437623E+03   8.23170688E-01   1.58899892E-01   1.67608690E-02   5.26078752E-04   3.70317910E-04   6.02608866E-05   6.59714211E-05   5.50714382E-05  
  60               7.49515463E-02   2.20874325E+03   8.20687662E-01   1.58683339E-01   1.94618022E-02   5.25374308E-04   3.69659741E-04   6.01798450E-05   6.58648840E-05   5.49944943E-05  
  61               8.20644027E-02   2.24281945E+03   8.17971100E-01   1.58446430E-01   2.24167437E-02   5.24599317E-04   3.68961349E-04   6.00905095E-05   6.57490239E-05   5.49103815E-05  
  62               8.99221934E-02   2.27657510E+03   8.15025826E-01   1.58189576E-01   2.56203247E-02   5.23753913E-04   3.68351171E-04   5.99929712E-05   6.56239797E-05   5.48192374E-05  
  63               9.86003720E-02   2.30997588E+03   8.11858828E-01   1.57913138E-01   2.90623636E-02   5.22837981E-04   3.68330503E-04   5.98872444E-05   6.54898763E-05   5.47211835E-05  
  64               1.08166522E-01   2.34290867E+03   8.08491814E-01   1.57620211E-01   3.27178508E-02   5.21889386E-04   3.71329475E-04   5.97768722E-05   6.53480077E-05   5.46172935E-05  
  65               1.18714492E-01   2.37541994E+03   8.04942637E-01   1.57310689E-01   3.65779437E-02   5.20860638E-04   3.70939220E-04   5.96581703E-05   6.51982832E-05   5.45075230E-05  
  66               1.30366067E-01   2.40766054E+03   8.01198748E-01   1.56984260E-01   4.06505079E-02   5.19779265E-04   3.69731749E-04   5.95331967E-05   6.50404879E-05   5.43917526E-05  
  67               1.43234890E-01   2.43964827E+03   7.97268990E-01   1.56641641E-01   4.49253525E-02   5.18645173E-04   3.68331476E-04   5.94018821E-05   6.48748792E-05   5.42702239E-05  
  68               1.57439099E-01   2.47139883E+03   7.93162949E-01   1.56283658E-01   4.93919660E-02   5.17460246E-04   3.66834179E-04   5.92644433E-05   6.47017691E-05   5.41432180E-05  
  69               1.73087573E-01   2.50284418E+03   7.88905719E-01   1.55912499E-01   5.40230403E-02   5.16231556E-04   3.65254587E-04   5.91216430E-05   6.45220700E-05   5.40114917E-05  
  70               1.90317379E-01   2.53405341E+03   7.84498673E-01   1.55528280E-01   5.88170815E-02   5.14959568E-04   3.63591060E-04   5.89734447E-05   6.43357936E-05   5.38750793E-05  
  71               2.09281103E-01   2.56500716E+03   7.79961999E-01   1.55132763E-01   6.37521284E-02   5.13650088E-04   3.61848000E-04   5.88204151E-05   6.41436362E-05   5.37345849E-05  
  72               2.30142029E-01   2.59578216E+03   7.75293366E-01   1.54725742E-01   6.88307163E-02   5.12302451E-04   3.60021866E-04   5.86623442E-05   6.39454733E-05   5.35899302E-05  
  73               2.53074617E-01   2.62630817E+03   7.70525146E-01   1.54310040E-01   7.40176303E-02   5.10925996E-04   3.58122250E-04   5.85001547E-05   6.37424506E-05   5.34420891E-05  
  74               2.78264573E-01   2.65667811E+03   7.65648623E-01   1.53884895E-01   7.93223524E-02   5.09518208E-04   3.56143578E-04   5.83333538E-05   6.35342180E-05   5.32907902E-05  
  75               3.05908997E-01   2.68682796E+03   7.60694949E-01   1.53453024E-01   8.47109924E-02   5.08088075E-04   3.54095864E-04   5.81627476E-05   6.33218812E-05   5.31369709E-05  
  76               3.36216723E-01   2.71685677E+03   7.55649876E-01   1.53013182E-01   9.01990504E-02   5.06631479E-04   3.51971661E-04   5.79875522E-05   6.31048982E-05   5.29801935E-05  
  77               3.69408883E-01   2.74669362E+03   7.50546162E-01   1.52568227E-01   9.57508912E-02   5.05157872E-04   3.49782492E-04   5.78085164E-05   6.28844377E-05   5.28214443E-05  
  78               4.05720203E-01   2.77641920E+03   7.45371534E-01   1.52117086E-01   1.01379865E-01   5.03663704E-04   3.47522022E-04   5.76247733E-05   6.26600369E-05   5.26603461E-05  
  79               4.45400518E-01   2.80596181E+03   7.40159507E-01   1.51662683E-01   1.07049512E-01   5.02158643E-04   3.45203073E-04   5.74369422E-05   6.24328918E-05   5.24979085E-05  
  80               4.88716133E-01   2.83540139E+03   7.34895616E-01   1.51203754E-01   1.12775567E-01   5.00638508E-04   3.42818766E-04   5.72438705E-05   6.22024632E-05   5.23336882E-05  
  81               5.35950882E-01   2.86467064E+03   7.29612444E-01   1.50743141E-01   1.18522584E-01   4.99112695E-04   3.40382500E-04   5.70459297E-05   6.19699108E-05   5.21686661E-05  
  82               5.87407930E-01   2.89385837E+03   7.24290123E-01   1.50279110E-01   1.24312173E-01   4.97575462E-04   3.37885309E-04   5.68414798E-05   6.17345019E-05   5.20022356E-05  
  83               6.43411751E-01   2.92289945E+03   7.18960703E-01   1.49814457E-01   1.30109470E-01   4.96036049E-04   3.35341203E-04   5.66305718E-05   6.14973723E-05   5.18353610E-05  
  84               7.04311241E-01   2.95187360E+03   7.13605427E-01   1.49347545E-01   1.35934877E-01   4.94489032E-04   3.32741835E-04   5.64111942E-05   6.12578283E-05   5.16674690E-05  
  85               7.70481951E-01   2.98072607E+03   7.08253131E-01   1.48880887E-01   1.41757023E-01   4.92942724E-04   3.30100563E-04   5.61828705E-05   6.10168815E-05   5.14994255E-05  
  86               8.42329815E-01   3.00953018E+03   7.02885882E-01   1.48412921E-01   1.47595412E-01   4.91391933E-04   3.27409490E-04   5.59430621E-05   6.07738636E-05   5.13306816E-05  
  87               9.20285619E-01   3.03824297E+03   6.97527987E-01   1.47945765E-01   1.53423602E-01   4.89843664E-04   3.24680548E-04   5.56905614E-05   6.05296191E-05   5.11619655E-05  
  88               1.00480057E+00   3.06692357E+03   6.92164218E-01   1.47478092E-01   1.59258153E-01   4.88293503E-04   3.21907182E-04   5.54222017E-05   6.02835856E-05   5.09928110E-05  
  89               1.09636523E+00   3.09554523E+03   6.86812310E-01   1.47011446E-01   1.65079771E-01   4.86746552E-04   3.19098704E-04   5.51357579E-05   6.00363697E-05   5.08237470E-05  
  90               1.19551533E+00   3.12415616E+03   6.81461106E-01   1.46544855E-01   1.70900586E-01   4.85199570E-04   3.16250483E-04   5.48272566E-05   5.97875422E-05   5.06544287E-05  
  91               1.30283454E+00   3.15274912E+03   6.76121262E-01   1.46079248E-01   1.76709003E-01   4.83655610E-04   3.13368655E-04   5.44931332E-05   5.95374433E-05   5.04851690E-05  
  92               1.41896036E+00   3.18136050E+03   6.70786161E-01   1.45614048E-01   1.82512215E-01   4.82112737E-04   3.10450780E-04   5.41283476E-05   5.92857937E-05   5.03157582E-05  
  93               1.54458677E+00   3.21000389E+03   6.65458198E-01   1.45149462E-01   1.88307609E-01   4.80571613E-04   3.07498936E-04   5.37275382E-05   5.90326295E-05   5.01462579E-05  
  94               1.68047019E+00   3.23870794E+03   6.60133557E-01   1.44685157E-01   1.94099330E-01   4.79031102E-04   3.04511989E-04   5.32841423E-05   5.87777623E-05   4.99765414E-05  
  95               1.82743365E+00   3.26750370E+03   6.54807184E-01   1.44220692E-01   1.99892868E-01   4.77489709E-04   3.01488036E-04   5.27904913E-05   5.85209578E-05   4.98064439E-05  
  96               1.98637625E+00   3.29639129E+03   6.49486963E-01   1.43756754E-01   2.05679638E-01   4.75949668E-04   2.98432013E-04   5.22386789E-05   5.82624306E-05   4.96361898E-05  
  97               2.15827640E+00   3.32541620E+03   6.44161663E-01   1.43292363E-01   2.11471847E-01   4.74407689E-04   2.95338589E-04   5.16183096E-05   5.80017221E-05   4.94654265E-05  
  98               2.34420210E+00   3.35455852E+03   6.38847651E-01   1.42828944E-01   2.17251679E-01   4.72868447E-04   2.92217366E-04   5.09198397E-05   5.77393336E-05   4.92946319E-05  
  99               2.54531720E+00   3.38387645E+03   6.33528174E-01   1.42365037E-01   2.23037347E-01   4.71327044E-04   2.89059802E-04   5.01297853E-05   5.74746072E-05   4.91232852E-05  
  100              2.76289297E+00   3.41333411E+03   6.28226595E-01   1.41902676E-01   2.28803426E-01   4.69790161E-04   2.85879548E-04   4.92370403E-05   5.72082748E-05   4.89520728E-05  
  101              2.99831513E+00   3.44300668E+03   6.22918732E-01   1.41439752E-01   2.34576202E-01   4.68250740E-04   2.82663607E-04   4.82247046E-05   5.69394157E-05   4.87802483E-05  
