-1.852760e+01 1.456269e+04
-1.725148e+02 2.462288e+04
-7.798130e+01 1.823387e+04
-4.498645e+01 1.623843e+04
-1.655836e+01 1.430399e+04
-1.867682e+01 1.463529e+04
-1.323840e+02 2.070078e+04
-2.263113e+01 1.447980e+04
-1.171457e+02 1.899035e+04
-1.851014e+02 2.393280e+04
-1.858885e+01 1.447862e+04
-1.157078e+02 1.840497e+04
-1.105594e+02 2.004141e+04
-5.545943e+01 1.609161e+04
-4.195664e+01 1.573361e+04
-3.480586e+01 1.588866e+04
-2.475524e+01 1.512311e+04
-1.140845e+02 1.996648e+04
-3.590905e+01 1.518289e+04
-1.220517e+02 2.052640e+04
-3.829667e+02 2.452955e+04
-3.353373e+02 2.190950e+04
-1.817853e+01 1.525843e+04
-1.070567e+02 2.136694e+04
-1.220517e+02 2.071885e+04
-1.629910e+01 1.406771e+04
-6.173126e+01 1.651195e+04
-5.439150e+01 1.626165e+04
-1.863129e+01 1.477119e+04
-3.590905e+01 1.493387e+04
-5.313588e+01 1.572603e+04
-5.494326e+01 1.662184e+04
-1.791352e+02 2.442450e+04
-3.521076e+01 1.544915e+04
-2.009750e+01 1.411513e+04
-1.629911e+01 1.446650e+04
-1.025733e+02 1.776189e+04
-2.480856e+01 1.496726e+04
-1.595158e+02 1.961223e+04
-5.728690e+01 1.523149e+04
-3.762965e+01 1.574175e+04
-9.479575e+01 1.819888e+04
-5.343140e+01 1.582732e+04
-2.088486e+02 2.062125e+04
-3.355599e+02 2.490459e+04
-3.480587e+01 1.467814e+04
-1.057969e+02 1.847680e+04
-2.521549e+01 1.519919e+04
-1.634251e+02 2.190254e+04
-3.508768e+01 1.472456e+04
-7.038508e+01 1.708186e+04
-1.852762e+01 1.478353e+04
-2.258663e+02 2.373009e+04
-1.609556e+02 2.174493e+04
-5.419834e+01 1.609286e+04
-3.572564e+01 1.524383e+04
-3.587772e+02 2.241991e+04
-8.613429e+01 1.866433e+04
-1.817853e+01 1.488275e+04
-6.302494e+01 1.765185e+04
-1.863129e+01 1.477835e+04
-2.035268e+02 2.614878e+04
-3.587772e+02 2.267195e+04
-4.311211e+01 1.508464e+04
-1.722909e+02 2.353184e+04
-2.110170e+02 2.081460e+04
-2.617831e+01 1.488010e+04
-1.745364e+01 1.450777e+04
-1.910700e+02 2.003140e+04
-4.739123e+01 1.540105e+04
-1.675979e+01 1.480534e+04
-9.408086e+01 1.844053e+04
-1.070567e+02 2.158210e+04
-6.824773e+01 1.684793e+04
-1.199902e+02 1.920669e+04
-6.824772e+01 1.762699e+04
-4.304749e+01 1.562374e+04
-1.279464e+02 1.996347e+04
-6.723071e+01 1.739194e+04
-1.755143e+02 2.163559e+04
-7.798130e+01 1.830853e+04
-1.675961e+01 1.415779e+04
-6.679131e+01 1.743209e+04
-2.484812e+02 2.492760e+04
-5.712460e+01 1.650463e+04
-6.154459e+01 1.617517e+04
-5.313648e+01 1.638479e+04
-4.280996e+01 1.517617e+04
-1.933326e+01 1.529129e+04
-4.195767e+01 1.773076e+04
-6.647042e+01 1.759677e+04
-5.771014e+01 1.815041e+04
-2.241577e+02 2.286267e+04
-1.873352e+01 1.441441e+04
-6.647043e+01 1.765192e+04
-2.759932e+02 2.398143e+04
-5.439150e+01 1.635598e+04
-4.739123e+01 1.645454e+04
-5.343140e+01 1.691402e+04
-2.521577e+01 1.493660e+04
