-2.318770e+01 1.453424e+04
-9.422008e+01 1.879515e+04
-4.969378e+01 1.627236e+04
-2.617830e+01 1.516152e+04
-6.647042e+01 1.805443e+04
-1.441487e+02 2.050413e+04
-6.274675e+01 1.690004e+04
-3.762966e+01 1.522542e+04
-1.140258e+02 1.945048e+04
-2.540933e+01 1.509054e+04
-1.813361e+02 2.136805e+04
-2.525616e+02 2.638049e+04
-9.422007e+01 1.878935e+04
-1.036874e+02 1.889243e+04
-1.629910e+01 1.421926e+04
-2.540448e+01 1.542464e+04
-1.817853e+01 1.449981e+04
-1.086358e+02 2.112928e+04
-1.817853e+01 1.440771e+04
-9.408085e+01 1.857705e+04
-6.647042e+01 1.761952e+04
-3.590905e+01 1.510018e+04
-6.756348e+01 1.780799e+04
-1.933326e+01 1.490583e+04
-2.865805e+02 2.331770e+04
-6.647043e+01 1.660406e+04
-1.637402e+02 2.236803e+04
-6.356949e+01 1.857917e+04
-2.071176e+02 2.550877e+04
-1.191862e+02 1.946964e+04
-2.078892e+02 2.354905e+04
-2.617830e+01 1.477650e+04
-1.873372e+01 1.449953e+04
-1.852760e+01 1.476483e+04
-8.461346e+01 1.734049e+04
-6.730267e+01 1.856943e+04
-1.070567e+02 1.883206e+04
-9.479575e+01 1.941469e+04
-1.858885e+01 1.445248e+04
-1.330875e+02 2.105947e+04
-1.304354e+02 2.090046e+04
-1.960997e+02 2.569472e+04
-7.534766e+01 1.746764e+04
-4.311211e+01 1.508400e+04
-1.873372e+01 1.446468e+04
-3.251077e+01 1.466709e+04
-3.224932e+01 1.494699e+04
-9.834040e+01 1.882803e+04
-1.643315e+01 1.434558e+04
-3.684178e+01 1.528934e+04
-1.810806e+02 2.433734e+04
-1.655818e+01 1.424710e+04
-3.274170e+01 1.547094e+04
-3.337497e+01 1.563974e+04
-9.256982e+01 1.849781e+04
-1.782384e+02 2.122991e+04
-1.852760e+01 1.477691e+04
-3.386602e+02 2.514810e+04
-3.386602e+02 2.468703e+04
-1.458421e+02 2.153667e+04
-2.617830e+01 1.493075e+04
-7.682921e+01 1.722739e+04
-9.422007e+01 1.886335e+04
-1.444252e+02 1.971564e+04
-2.921347e+01 1.456649e+04
-1.675978e+01 1.442341e+04
-6.681352e+01 1.679652e+04
-1.191862e+02 1.948315e+04
-3.521077e+01 1.516466e+04
-4.498645e+01 1.631650e+04
-2.213658e+02 2.248039e+04
-3.614839e+01 1.571421e+04
-2.204513e+02 2.021753e+04
-2.399663e+02 2.167904e+04
-8.671409e+01 1.758472e+04
-3.182947e+02 2.443300e+04
-5.712460e+01 1.743812e+04
-2.009750e+01 1.402447e+04
-1.105594e+02 1.818137e+04
-5.001286e+01 1.617043e+04
-3.057267e+02 2.313860e+04
-9.360594e+01 1.851733e+04
-1.867703e+01 1.460482e+04
-8.613429e+01 1.869821e+04
-1.722909e+02 2.401402e+04
-1.852762e+01 1.465000e+04
-3.572564e+01 1.554128e+04
-2.617830e+01 1.515920e+04
-1.867703e+01 1.449998e+04
-2.441723e+02 2.068569e+04
-3.154508e+02 2.874205e+04
-1.863130e+01 1.465994e+04
-6.647043e+01 1.699939e+04
-1.902256e+02 2.065719e+04
-1.155751e+02 2.190062e+04
-5.771014e+01 1.604799e+04
-1.301433e+02 2.062147e+04
-8.472884e+01 1.930912e+04
-1.441233e+02 2.035471e+04
-1.745365e+01 1.463774e+04
