-8.899823e+01 1.904335e+04
-6.730192e+01 1.827912e+04
-4.195664e+01 1.574620e+04
-2.475524e+01 1.561812e+04
-3.610195e+01 1.568264e+04
-1.861842e+01 1.451489e+04
-3.762965e+01 1.573243e+04
-3.769200e+01 1.556367e+04
-7.534766e+01 1.721877e+04
-8.594145e+01 2.061833e+04
-2.480856e+01 1.514890e+04
-2.964712e+02 2.535981e+04
-2.521577e+01 1.495875e+04
-3.762966e+01 1.526048e+04
-9.139465e+01 1.934094e+04
-1.168912e+02 1.952548e+04
-3.521077e+01 1.540291e+04
-5.545944e+01 1.617713e+04
-3.981824e+01 1.737993e+04
-3.590905e+01 1.528604e+04
-1.837067e+02 2.199217e+04
-6.058662e+01 1.709410e+04
-1.851014e+02 2.310084e+04
-1.700497e+02 2.187501e+04
-2.035268e+02 2.630168e+04
-2.314214e+01 1.448657e+04
-5.001285e+01 1.616863e+04
-1.817853e+01 1.499154e+04
-2.545173e+01 1.530471e+04
-8.434927e+01 1.944161e+04
-8.102710e+01 1.816710e+04
-3.266136e+01 1.563235e+04
-1.418556e+02 2.113165e+04
-2.491326e+01 1.479410e+04
-8.498907e+01 1.892597e+04
-1.181101e+02 1.866058e+04
-1.300095e+02 2.023575e+04
-1.279464e+02 2.005098e+04
-1.279464e+02 2.117840e+04
-3.610195e+01 1.565906e+04
-2.312085e+01 1.457617e+04
-2.549401e+02 2.373027e+04
-1.661970e+01 1.423782e+04
-9.387259e+01 1.888392e+04
-2.521577e+01 1.488163e+04
-6.734107e+01 1.721242e+04
-3.614839e+01 1.568502e+04
-1.191849e+02 1.927471e+04
-2.954822e+02 3.125490e+04
-1.363392e+02 1.956214e+04
-2.141795e+02 2.252647e+04
-6.582097e+01 1.768572e+04
-2.671608e+01 1.537302e+04
-9.398408e+01 1.793668e+04
-3.301627e+01 1.553426e+04
-3.769200e+01 1.564224e+04
-1.675979e+01 1.444883e+04
-1.171540e+02 1.862955e+04
-1.030467e+02 1.892677e+04
-2.219610e+01 1.451504e+04
-5.343141e+01 1.678702e+04
-8.469130e+01 1.960876e+04
-1.125525e+02 1.898278e+04
-3.251076e+01 1.455098e+04
-6.058730e+01 1.734211e+04
-4.982132e+01 1.607284e+04
-8.844426e+01 1.772094e+04
-2.549063e+01 1.512524e+04
-2.549063e+01 1.537015e+04
-1.351583e+02 2.128388e+04
-2.517046e+01 1.496205e+04
-9.422007e+01 1.891370e+04
-1.168651e+02 2.203339e+04
-2.475497e+01 1.467321e+04
-1.171457e+02 1.886898e+04
-1.150578e+02 1.981083e+04
-1.100148e+02 2.072694e+04
-7.726798e+01 1.834905e+04
-4.212827e+01 1.605130e+04
-2.441723e+02 2.233421e+04
-3.769200e+01 1.570313e+04
-3.076835e+02 2.305667e+04
-1.589225e+01 1.428669e+04
-1.933326e+01 1.452781e+04
-3.769200e+01 1.566047e+04
-1.517200e+02 2.265500e+04
-2.475523e+01 1.518736e+04
-1.852760e+01 1.479516e+04
-8.498905e+01 1.886782e+04
-3.830859e+01 1.536451e+04
-6.746855e+01 1.766189e+04
-1.015334e+02 1.774976e+04
-1.567924e+02 2.183194e+04
-1.456279e+02 2.041141e+04
-1.181088e+02 1.858138e+04
-1.873371e+01 1.472262e+04
-2.422811e+02 2.072444e+04
-2.321058e+01 1.453545e+04
-7.196120e+01 1.638916e+04
-9.834041e+01 1.863400e+04
