-1.332988e+01 1.308791e+04
-5.535710e+01 1.909067e+04
-1.670258e+01 1.330772e+04
-1.519737e+01 1.396565e+04
-3.521077e+01 1.535961e+04
-1.488988e+01 1.407157e+04
-7.534766e+01 1.763650e+04
-3.419074e+01 1.507544e+04
-1.349927e+02 2.000563e+04
-7.994049e+00 9.582934e+03
-2.469543e+01 1.419288e+04
-2.312085e+01 1.464468e+04
-2.455868e+01 1.442114e+04
-2.019448e+01 1.382488e+04
-2.469544e+01 1.393338e+04
-1.697503e+01 1.307499e+04
-1.867703e+01 1.468107e+04
-2.015349e+01 1.418423e+04
-7.994049e+00 1.169415e+04
-4.305645e+01 1.491444e+04
-3.590905e+01 1.561287e+04
-1.872500e+01 1.338405e+04
-1.661970e+01 1.411025e+04
-1.241853e+01 1.257741e+04
-7.798129e+01 1.768429e+04
-5.494266e+01 1.603380e+04
-5.343081e+01 1.596850e+04
-2.365881e+02 2.692152e+04
-2.679298e+01 1.535034e+04
-1.276555e+01 1.220624e+04
-3.142207e+01 1.537999e+04
-5.712460e+01 1.714896e+04
-3.736798e+02 2.344672e+04
-1.202582e+01 1.143200e+04
-1.064815e+02 2.187370e+04
-2.539970e+01 1.424287e+04
-4.739123e+01 1.494194e+04
-2.122319e+01 1.439258e+04
-1.441233e+02 2.039962e+04
-1.488988e+01 1.370873e+04
-9.421903e+01 1.883554e+04
-1.229746e+02 1.950644e+04
-2.628658e+01 1.391828e+04
-1.140845e+02 2.050329e+04
-2.479671e+02 2.350954e+04
-3.447529e+01 1.458475e+04
-5.035924e+01 1.569401e+04
-2.781339e+01 1.547968e+04
-4.195767e+01 1.772407e+04
-6.824697e+01 1.708027e+04
-2.206666e+01 1.522194e+04
-1.202570e+01 1.187995e+04
-2.480856e+01 1.488647e+04
-2.781369e+01 1.596725e+04
-1.463540e+02 2.040374e+04
-2.540933e+01 1.512617e+04
-2.469544e+01 1.407506e+04
-1.276541e+01 1.188164e+04
-9.966626e+01 1.955766e+04
-1.890926e+01 1.352636e+04
-8.472884e+01 1.926699e+04
-9.789680e+00 1.146336e+04
-1.553160e+01 1.339142e+04
