# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              CH4              N2               Mg              
  47               7.66597433E-02   1.13621453E+03   8.38835593E-01   1.60275921E-01   1.85033448E-07   5.20894010E-04   2.60999386E-04   9.68231691E-06   6.07307354E-05   5.77094777E-12  
  48               9.10654448E-02   1.16889547E+03   8.38838775E-01   1.60275066E-01   3.28525791E-07   5.23504609E-04   2.58493312E-04   7.08272058E-06   6.07297927E-05   2.30595947E-11  
  49               1.07759835E-01   1.19943981E+03   8.38840537E-01   1.60274538E-01   5.42065132E-07   5.25078620E-04   2.56996755E-04   5.51770393E-06   6.07280560E-05   7.70273110E-11  
  50               1.26996352E-01   1.23590601E+03   8.38842093E-01   1.60273988E-01   9.67053203E-07   5.26658874E-04   2.55498680E-04   3.94647619E-06   6.07276781E-05   3.07661307E-10  
  51               1.49038509E-01   1.27001237E+03   8.38842564E-01   1.60273618E-01   1.60130161E-06   5.27597274E-04   2.54635254E-04   3.01524767E-06   6.07264304E-05   1.02612774E-09  
  52               1.74135810E-01   1.31025139E+03   8.38842242E-01   1.60273194E-01   2.84011225E-06   5.28486021E-04   2.53888491E-04   2.13343117E-06   6.07264236E-05   3.99738386E-09  
  53               2.02513228E-01   1.34837327E+03   8.38840126E-01   1.60272722E-01   4.70973375E-06   5.29023288E-04   2.53689872E-04   1.60103713E-06   6.07255862E-05   1.32362715E-08  
  54               2.34327390E-01   1.39307564E+03   8.38834117E-01   1.60271817E-01   8.31730957E-06   5.29511824E-04   2.54234415E-04   1.11566823E-06   6.07257902E-05   5.03263509E-08  
  55               2.69668950E-01   1.43619109E+03   8.38811122E-01   1.60268227E-01   1.38692750E-05   5.29808311E-04   2.56592333E-04   8.11713352E-07   6.07243710E-05   1.65637472E-07  
  56               3.07213691E-01   1.48859478E+03   8.38781498E-01   1.60266971E-01   2.51960425E-05   5.30117073E-04   2.76689908E-04   4.99434791E-07   6.07258233E-05   4.69413626E-07  
  57               3.46214420E-01   1.53776075E+03   8.38753683E-01   1.60263899E-01   4.24260747E-05   5.30262049E-04   2.80144721E-04   3.47964020E-07   6.07257813E-05   2.84730181E-06  
  58               3.86247522E-01   1.58400097E+03   8.38700280E-01   1.60258686E-01   6.71479785E-05   5.30348371E-04   2.94372469E-04   2.45108770E-07   6.07246524E-05   1.21686249E-05  
  59               4.24084033E-01   1.62412055E+03   8.38599471E-01   1.60248363E-01   9.77697145E-05   5.30382308E-04   3.26472101E-04   1.73839413E-07   6.07214315E-05   3.31140831E-05  
  60               4.57384685E-01   1.65730653E+03   8.38490269E-01   1.60240297E-01   1.31504076E-04   5.30397826E-04   3.77227456E-04   1.24861158E-07   6.07190297E-05   6.63049050E-05  
  61               4.85914500E-01   1.68402711E+03   8.38459103E-01   1.60237569E-01   1.65419824E-04   5.30407170E-04   3.77136493E-04   1.08488076E-07   6.07180003E-05   6.62768029E-05  
  62               5.18312089E-01   1.71308497E+03   8.38383843E-01   1.60227482E-01   2.10510533E-04   5.30390478E-04   3.77024140E-04   9.37456038E-08   6.07141126E-05   6.62424330E-05  
  63               5.45678056E-01   1.73625237E+03   8.38344337E-01   1.60224031E-01   2.53488901E-04   5.30390212E-04   3.76947706E-04   8.39933815E-08   6.07126531E-05   6.62160426E-05  
  64               5.66583793E-01   1.75355005E+03   8.38310519E-01   1.60221076E-01   2.90278101E-04   5.30387849E-04   3.76890863E-04   7.75442097E-08   6.07114084E-05   6.61958799E-05  
  65               5.90584613E-01   1.77250262E+03   8.38268902E-01   1.60217441E-01   3.35549732E-04   5.30382998E-04   3.76829039E-04   7.13374017E-08   6.07098213E-05   6.61730156E-05  
  66               6.18006128E-01   1.79364710E+03   8.38216073E-01   1.60212826E-01   3.93012670E-04   5.30374912E-04   3.76760447E-04   6.51532305E-08   6.07078254E-05   6.61469008E-05  
  67               6.49173482E-01   1.81647306E+03   8.38150873E-01   1.60207132E-01   4.63926449E-04   5.30362804E-04   3.76687616E-04   5.93861526E-08   6.07053112E-05   6.61175721E-05  
  68               6.84391421E-01   1.84144367E+03   8.38068454E-01   1.60199936E-01   5.53555917E-04   5.30345469E-04   3.76610283E-04   5.38480707E-08   6.07021628E-05   6.60844806E-05  
  69               7.23903867E-01   1.86790605E+03   8.37967262E-01   1.60191100E-01   6.63573869E-04   5.30322090E-04   3.76533962E-04   4.88474237E-08   6.06982584E-05   6.60477839E-05  
  70               7.67669090E-01   1.89606299E+03   8.37841680E-01   1.60180138E-01   8.00078986E-04   5.30291211E-04   3.76483059E-04   4.42283360E-08   6.06934623E-05   6.60072243E-05  
  71               8.16070682E-01   1.92531990E+03   8.37689834E-01   1.60166885E-01   9.65262690E-04   5.30252059E-04   3.76367676E-04   4.01809377E-08   6.06876410E-05   6.59628825E-05  
  72               8.70410218E-01   1.95667375E+03   8.37499299E-01   1.60150257E-01   1.17253498E-03   5.30201317E-04   3.76237018E-04   3.64428696E-08   6.06804112E-05   6.59132042E-05  
  73               9.31252747E-01   1.98945167E+03   8.37266272E-01   1.60129923E-01   1.42603148E-03   5.30137680E-04   3.76091854E-04   3.31726452E-08   6.06715713E-05   6.58582018E-05  
  74               9.99220599E-01   2.02410617E+03   8.36976930E-01   1.60104676E-01   1.74078819E-03   5.30057307E-04   3.75926793E-04   3.02193038E-08   6.06606970E-05   6.57969251E-05  
  75               1.07500229E+00   2.05993180E+03   8.36626853E-01   1.60074133E-01   2.12161594E-03   5.29958770E-04   3.75742304E-04   2.76872465E-08   6.06475650E-05   6.57293905E-05  
  76               1.15936282E+00   2.09737879E+03   8.36198006E-01   1.60036719E-01   2.58813044E-03   5.29836995E-04   3.75531552E-04   2.54403406E-08   6.06316061E-05   6.56544850E-05  
  77               1.25315046E+00   2.13574268E+03   8.35686004E-01   1.59992054E-01   3.14510435E-03   5.29690607E-04   3.75294758E-04   2.35466603E-08   6.06125971E-05   6.55722368E-05  
  78               1.35731029E+00   2.17545715E+03   8.35068757E-01   1.59938211E-01   3.81656477E-03   5.29513333E-04   3.75023652E-04   2.18926422E-08   6.05898251E-05   6.54813866E-05  
  79               1.47289129E+00   2.21584422E+03   8.34343090E-01   1.59874914E-01   4.60596558E-03   5.29304172E-04   3.74718491E-04   2.05241280E-08   6.05631039E-05   6.53820034E-05  
  80               1.60106171E+00   2.25730598E+03   8.33483840E-01   1.59799970E-01   5.54067889E-03   5.29055935E-04   3.74369849E-04   1.93514689E-08   6.05316040E-05   6.52727299E-05  
  81               1.74311916E+00   2.29915622E+03   8.32490431E-01   1.59713124E-01   6.61917923E-03   5.28767698E-04   3.73978264E-04   1.84125106E-08   6.04951372E-05   6.51536644E-05  
  82               1.90031570E+00   2.34172203E+03   8.31333194E-01   1.59612668E-01   7.86849560E-03   5.28433944E-04   3.80223318E-04   1.73264718E-08   6.04532736E-05   6.50237698E-05  
  83               2.07424315E+00   2.38443316E+03   8.30033182E-01   1.59499296E-01   9.28261059E-03   5.28056785E-04   3.79781509E-04   1.67474752E-08   6.04057370E-05   6.48834674E-05  
  84               2.26685183E+00   2.42774349E+03   8.28551727E-01   1.59370107E-01   1.08941065E-02   5.27626673E-04   3.79266299E-04   1.62964235E-08   6.03515887E-05   6.47310046E-05  
  85               2.48004687E+00   2.47105739E+03   8.26903443E-01   1.59226376E-01   1.26870828E-02   5.27147750E-04   3.78684142E-04   1.60004468E-08   6.02911844E-05   6.45670953E-05  
  86               2.71592925E+00   2.51477929E+03   8.25059157E-01   1.59065559E-01   1.46932689E-02   5.26611599E-04   3.78025262E-04   1.58131348E-08   6.02234720E-05   6.43902586E-05  
  87               2.97680661E+00   2.55839347E+03   8.23040062E-01   1.58889505E-01   1.68896060E-02   5.26024255E-04   3.77297506E-04   1.57585215E-08   6.01489807E-05   6.42014058E-05  
  88               3.26520256E+00   2.60228863E+03   8.20817274E-01   1.58695696E-01   1.93075118E-02   5.25377359E-04   3.76490057E-04   1.58001028E-08   6.00665877E-05   6.39990916E-05  
  89               3.58387029E+00   2.64592036E+03   8.18425703E-01   1.58487177E-01   2.19090056E-02   5.24680887E-04   3.75615264E-04   1.59667054E-08   5.99771907E-05   6.37847520E-05  
  90               3.93580644E+00   2.68979721E+03   8.15826898E-01   1.58260594E-01   2.47359116E-02   5.23923701E-04   3.74658119E-04   1.62202220E-08   5.98792123E-05   6.35565477E-05  
  91               4.32421657E+00   2.73332366E+03   8.13071383E-01   1.58020353E-01   2.77332652E-02   5.23120264E-04   3.73636764E-04   1.65955282E-08   5.97739191E-05   6.33165328E-05  
  92               4.75251730E+00   2.77699613E+03   8.10118978E-01   1.57762952E-01   3.09447690E-02   5.22258911E-04   3.72535279E-04   1.70590867E-08   5.96594278E-05   6.30628738E-05  
  93               5.22433388E+00   2.82023249E+03   8.07031719E-01   1.57493799E-01   3.43029367E-02   5.21357410E-04   3.71376650E-04   1.76475257E-08   5.95371435E-05   6.27980656E-05  
  94               5.74348700E+00   2.86365496E+03   8.03751496E-01   1.57207827E-01   3.78709755E-02   5.20398900E-04   3.70138018E-04   1.83214344E-08   5.94041329E-05   6.25196378E-05  
  95               6.31401999E+00   2.90659459E+03   8.00360166E-01   1.56912173E-01   4.15598358E-02   5.19406842E-04   3.68850744E-04   1.91260487E-08   5.92620598E-05   6.22308771E-05  
  96               6.94022876E+00   2.94970260E+03   7.96789154E-01   1.56600858E-01   4.54441092E-02   5.18361325E-04   3.67487786E-04   2.00211206E-08   5.91068694E-05   6.19289924E-05  
  97               7.62672721E+00   2.99227721E+03   7.93136292E-01   1.56282412E-01   4.94173684E-02   5.17290385E-04   3.66087765E-04   2.10586755E-08   5.89401444E-05   6.16178422E-05  
  98               8.37846119E+00   3.03506127E+03   7.89312769E-01   1.55949091E-01   5.35762136E-02   5.16168235E-04   3.64615296E-04   2.21924962E-08   5.87558251E-05   6.12939146E-05  
  99               9.20038617E+00   3.07724449E+03   7.85441854E-01   1.55611641E-01   5.77865506E-02   5.15030220E-04   3.63120206E-04   2.34862320E-08   5.85555319E-05   6.09620553E-05  
  100              1.00977619E+01   3.11962511E+03   7.81416775E-01   1.55260755E-01   6.21645140E-02   5.13845333E-04   3.61559156E-04   2.48867825E-08   5.83305419E-05   6.06182182E-05  
  101              1.10763389E+01   3.16137399E+03   7.77375882E-01   1.54908492E-01   6.65596062E-02   5.12653224E-04   3.59989220E-04   2.64672271E-08   5.80818686E-05   6.02676989E-05  
