# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  27               8.79335377E-03   6.96696506E+02   8.38155097E-01   1.60443203E-01   2.40808119E-13   7.77464008E-04   2.28241432E-06   5.28974249E-04   6.06062519E-05   0.00000000E+00  
  28               1.02642022E-02   7.09993658E+02   8.38156108E-01   1.60442928E-01   4.12638016E-13   7.76647392E-04   3.09525497E-06   5.28156059E-04   6.06041045E-05   0.00000000E+00  
  29               1.19706246E-02   7.21293840E+02   8.38158005E-01   1.60442466E-01   7.65773761E-13   7.75215839E-04   4.51946503E-06   5.26723069E-04   6.06063133E-05   0.00000000E+00  
  30               1.39487211E-02   7.36309961E+02   8.38160517E-01   1.60441854E-01   1.37220715E-12   7.73317003E-04   6.40981247E-06   5.24822251E-04   6.06071767E-05   0.00000000E+00  
  31               1.62405809E-02   7.49464764E+02   8.38164911E-01   1.60440785E-01   2.64960140E-12   7.69998101E-04   9.71338430E-06   5.21501751E-04   6.06119754E-05   0.00000000E+00  
  32               1.88964085E-02   7.66399608E+02   8.38170964E-01   1.60439310E-01   4.94932410E-12   7.65416921E-04   1.42760269E-05   5.16918203E-04   6.06153445E-05   0.00000000E+00  
  33               2.19809009E-02   7.81650302E+02   8.38181340E-01   1.60436779E-01   9.90784569E-12   7.57556584E-04   2.21061275E-05   5.09055589E-04   6.06217639E-05   0.00000000E+00  
  34               2.55769175E-02   8.00820999E+02   8.38195709E-01   1.60433263E-01   1.92154550E-11   7.46646129E-04   3.29818439E-05   4.98140056E-04   6.06263936E-05   0.00000000E+00  
  35               2.97962120E-02   8.18478024E+02   8.38218757E-01   1.60427608E-01   3.95221385E-11   7.29111066E-04   5.04708227E-05   4.80594602E-04   6.06326662E-05   0.00000000E+00  
  36               3.47900520E-02   8.40044505E+02   8.38248575E-01   1.60420234E-01   7.84304419E-11   7.06311832E-04   7.32306916E-05   4.57771807E-04   6.06363328E-05   0.00000000E+00  
  37               4.07726806E-02   8.60138749E+02   8.38290654E-01   1.60409740E-01   1.63364109E-10   6.73966680E-04   1.05549561E-04   4.25377105E-04   6.06400903E-05   0.00000000E+00  
  38               4.80374534E-02   8.84286390E+02   8.38339058E-01   1.60397618E-01   3.28608757E-10   6.36640866E-04   1.42891255E-04   3.87964126E-04   6.06408316E-05   0.00000000E+00  
  39               5.69944951E-02   9.07213140E+02   8.38398721E-01   1.60382826E-01   6.91397307E-10   5.90974118E-04   1.88637901E-04   3.42147216E-04   6.06410729E-05   0.00000000E+00  
  40               6.81915204E-02   9.34599185E+02   8.38459591E-01   1.60367878E-01   1.41523045E-09   5.44721329E-04   2.35047867E-04   2.95683407E-04   6.06388004E-05   0.00000000E+00  
  41               8.23765135E-02   9.61306715E+02   8.38525003E-01   1.60351925E-01   3.02426048E-09   4.95330336E-04   2.84683075E-04   2.46004358E-04   6.06362715E-05   2.82087099E-16  
  42               1.00520628E-01   9.92922123E+02   8.38584025E-01   1.60337511E-01   6.31012714E-09   4.50780331E-04   3.29532144E-04   2.01127791E-04   6.06319813E-05   2.04564038E-15  
  43               1.23828129E-01   1.02428756E+03   8.38640096E-01   1.60323801E-01   1.35799293E-08   4.08468004E-04   3.72186051E-04   1.58454977E-04   6.06277935E-05   1.49250323E-14  
  44               1.53693221E-01   1.06050303E+03   8.38685689E-01   1.60312636E-01   2.82061729E-08   3.74064695E-04   4.06916833E-04   1.23714845E-04   6.06222843E-05   9.11636775E-14  
  45               1.91571192E-01   1.09601908E+03   8.38724824E-01   1.60303038E-01   5.90872461E-08   3.44522004E-04   4.36763969E-04   9.38624732E-05   6.06170501E-05   5.81102357E-13  
  46               2.38818960E-01   1.13570441E+03   8.38753924E-01   1.60295882E-01   1.17416072E-07   3.22525094E-04   4.59007120E-04   7.16180470E-05   6.06106303E-05   3.04609837E-12  
  47               2.96653096E-01   1.17352035E+03   8.38777068E-01   1.60290164E-01   2.30129386E-07   3.04973033E-04   4.76761326E-04   5.38637826E-05   6.06044698E-05   1.56772326E-11  
  48               3.66188648E-01   1.21439135E+03   8.38793230E-01   1.60286126E-01   4.25926339E-07   2.92618763E-04   4.89267501E-04   4.13587361E-05   6.05971710E-05   6.73855686E-11  
  49               4.48285102E-01   1.25287850E+03   8.38805626E-01   1.60282954E-01   7.74709632E-07   2.82983585E-04   4.99027973E-04   3.15993014E-05   6.05902735E-05   2.82618465E-10  
  50               5.43782379E-01   1.29419939E+03   8.38814013E-01   1.60280677E-01   1.34210781E-06   2.76192763E-04   5.05930460E-04   2.46977673E-05   6.05825857E-05   1.02762451E-09  
  51               6.53387234E-01   1.33323116E+03   8.38820040E-01   1.60278786E-01   2.30177456E-06   2.70829766E-04   5.11454022E-04   1.91744519E-05   6.05756975E-05   3.70715017E-09  
  52               7.77660232E-01   1.37560051E+03   8.38823107E-01   1.60277262E-01   3.80784316E-06   2.67134305E-04   5.15499889E-04   1.51280003E-05   6.05684905E-05   1.20293624E-08  
  53               9.17089448E-01   1.41614350E+03   8.38822927E-01   1.60275685E-01   6.27008909E-06   2.64571178E-04   5.18836409E-04   1.17892996E-05   6.05623451E-05   3.88778241E-08  
  54               1.07227718E+00   1.46020681E+03   8.38814968E-01   1.60273414E-01   1.00052390E-05   2.63994520E-04   5.21342090E-04   9.27755697E-06   6.05558465E-05   1.13829186E-07  
  55               1.24166628E+00   1.50221144E+03   8.38799016E-01   1.60271038E-01   1.58740729E-05   2.69682445E-04   5.23504860E-04   7.10677549E-06   6.05509115E-05   2.76243932E-07  
  56               1.42236848E+00   1.54745126E+03   8.38779064E-01   1.60268548E-01   2.44991358E-05   2.76286257E-04   5.25135063E-04   5.46738688E-06   6.05464403E-05   9.72348003E-07  
  57               1.60978454E+00   1.59070784E+03   8.38751500E-01   1.60265652E-01   3.78197283E-05   2.85423879E-04   5.26498631E-04   4.09287452E-06   6.05442847E-05   3.88577738E-06  
  58               1.79490633E+00   1.63798182E+03   8.38710126E-01   1.60261175E-01   5.58207100E-05   2.96471895E-04   5.27459350E-04   3.11591028E-06   6.05426694E-05   1.16451861E-05  
  59               1.96347130E+00   1.67759904E+03   8.38645085E-01   1.60254881E-01   7.84839515E-05   3.19104274E-04   5.28235103E-04   2.31706541E-06   6.05418473E-05   2.67665720E-05  
  60               2.12060712E+00   1.71230894E+03   8.38568075E-01   1.60247825E-01   1.03937786E-04   3.47800134E-04   5.28754878E-04   1.77123932E-06   6.05403066E-05   4.56530633E-05  
  61               2.26392307E+00   1.74203886E+03   8.38504131E-01   1.60242123E-01   1.31345902E-04   3.69015710E-04   5.29079481E-04   1.42569084E-06   6.05385482E-05   5.95813948E-05  
  62               2.39164199E+00   1.76744021E+03   8.38460132E-01   1.60238131E-01   1.60156359E-04   3.78108585E-04   5.29262762E-04   1.22799609E-06   6.05365745E-05   6.55772453E-05  
  63               2.51363573E+00   1.79049907E+03   8.38431649E-01   1.60235596E-01   1.91297109E-04   3.77936262E-04   5.29374564E-04   1.10720588E-06   6.05345738E-05   6.55224931E-05  
  64               2.63923439E+00   1.81348967E+03   8.38390073E-01   1.60230825E-01   2.25085187E-04   3.77784668E-04   5.29456139E-04   1.00907703E-06   6.05315319E-05   6.54686515E-05  
  65               2.76041846E+00   1.83463676E+03   8.38347742E-01   1.60225998E-01   2.59664018E-04   3.77657316E-04   5.29518635E-04   9.29774851E-07   6.05284529E-05   6.54186738E-05  
  66               2.85903332E+00   1.85149838E+03   8.38306679E-01   1.60221289E-01   2.92838455E-04   3.77553700E-04   5.29563130E-04   8.68857546E-07   6.05254318E-05   6.53745422E-05  
  67               2.94724549E+00   1.86599059E+03   8.38277279E-01   1.60218708E-01   3.24867587E-04   3.77474633E-04   5.29601988E-04   8.20637645E-07   6.05233042E-05   6.53361307E-05  
  68               3.03583326E+00   1.88040075E+03   8.38245868E-01   1.60215951E-01   3.59080600E-04   3.77399611E-04   5.29634679E-04   7.77929107E-07   6.05210039E-05   6.52978403E-05  
  69               3.13661199E+00   1.89614573E+03   8.38209147E-01   1.60212731E-01   3.99062458E-04   3.77325033E-04   5.29665053E-04   7.35861173E-07   6.05183777E-05   6.52562597E-05  
  70               3.25084878E+00   1.91371849E+03   8.38165127E-01   1.60208874E-01   4.46977525E-04   3.77247395E-04   5.29692979E-04   6.93919692E-07   6.05152196E-05   6.52096940E-05  
  71               3.37975214E+00   1.93270240E+03   8.38111885E-01   1.60204213E-01   5.04906343E-04   3.77171556E-04   5.29718082E-04   6.51898083E-07   6.05114920E-05   6.51576504E-05  
  72               3.52436937E+00   1.95352142E+03   8.38048192E-01   1.60198642E-01   5.74182140E-04   3.77102008E-04   5.29738662E-04   6.11104091E-07   6.05070573E-05   6.51000075E-05  
  73               3.68594774E+00   1.97570003E+03   8.37971439E-01   1.60191932E-01   6.57673550E-04   3.77022966E-04   5.29754123E-04   5.71348431E-07   6.05018482E-05   6.50362493E-05  
  74               3.86625879E+00   1.99973179E+03   8.37879687E-01   1.60183916E-01   7.57497672E-04   3.76932580E-04   5.29762848E-04   5.33636206E-07   6.04956902E-05   6.49661175E-05  
  75               4.06748439E+00   2.02517881E+03   8.37769037E-01   1.60174253E-01   8.77902547E-04   3.76823063E-04   5.29764011E-04   4.97616170E-07   6.04884595E-05   6.48888749E-05  
  76               4.29191978E+00   2.05255731E+03   8.37636645E-01   1.60162695E-01   1.02195321E-03   3.76707884E-04   5.29755971E-04   4.64046844E-07   6.04799419E-05   6.48042095E-05  
  77               4.54159707E+00   2.08130800E+03   8.37477350E-01   1.60148792E-01   1.19526469E-03   3.76585032E-04   5.29737540E-04   4.32567881E-07   6.04699700E-05   6.47114321E-05  
  78               4.81870190E+00   2.11189259E+03   8.37287682E-01   1.60132242E-01   1.40161186E-03   3.76454671E-04   5.29707018E-04   4.03808511E-07   6.04583035E-05   6.46103666E-05  
  79               5.12560007E+00   2.14368995E+03   8.37061005E-01   1.60112466E-01   1.64821177E-03   3.76314326E-04   5.29662845E-04   3.77347612E-07   6.04447238E-05   6.45003356E-05  
  80               5.46485975E+00   2.17719287E+03   8.36793136E-01   1.60089099E-01   1.93961526E-03   3.76163783E-04   5.29603300E-04   3.53616227E-07   6.04289576E-05   6.43811848E-05  
  81               5.83927883E+00   2.21172398E+03   8.36475763E-01   1.60061418E-01   2.28486389E-03   3.75999995E-04   5.29526378E-04   3.32139400E-07   6.04107234E-05   6.42521833E-05  
  82               6.25191245E+00   2.24779816E+03   8.36104453E-01   1.60029036E-01   2.68877833E-03   3.75822611E-04   5.29430387E-04   3.13234866E-07   6.03897225E-05   6.41132274E-05  
  83               6.70610610E+00   2.28466566E+03   8.35668719E-01   1.59990969E-01   3.16204819E-03   3.75627821E-04   5.29312454E-04   2.96423342E-07   6.03655632E-05   6.39634986E-05  
  84               7.20541124E+00   2.32288786E+03   8.35162288E-01   1.59946909E-01   3.70908178E-03   3.77588942E-04   5.29173309E-04   2.80408796E-07   6.03382660E-05   6.38029887E-05  
  85               7.75376383E+00   2.36166981E+03   8.34576599E-01   1.59895940E-01   4.34229422E-03   3.79553628E-04   5.29008216E-04   2.66287028E-07   6.03071722E-05   6.36308847E-05  
  86               8.35558332E+00   2.40165001E+03   8.33909183E-01   1.59837916E-01   5.06509495E-03   3.81517487E-04   5.28816375E-04   2.54239964E-07   6.02720336E-05   6.34472481E-05  
  87               9.01582462E+00   2.44199855E+03   8.33149363E-01   1.59771670E-01   5.89151399E-03   3.81298839E-04   5.28592116E-04   2.45348919E-07   6.02320433E-05   6.32511109E-05  
  88               9.73987045E+00   2.48341006E+03   8.32293001E-01   1.59697010E-01   6.82295045E-03   3.81043187E-04   5.28336531E-04   2.38210784E-07   6.01871799E-05   6.30425330E-05  
  89               1.05336791E+01   2.52502283E+03   8.31326078E-01   1.59612714E-01   7.87464990E-03   3.80747881E-04   5.28045778E-04   2.32429495E-07   6.01368819E-05   6.28205178E-05  
  90               1.14036037E+01   2.56757516E+03   8.30250574E-01   1.59518955E-01   9.04445408E-03   3.80415968E-04   5.27720027E-04   2.28195769E-07   6.00809333E-05   6.25853325E-05  
  91               1.23565807E+01   2.61014486E+03   8.29051717E-01   1.59414445E-01   1.03484247E-02   3.80044330E-04   5.27355125E-04   2.25158298E-07   6.00186857E-05   6.23359697E-05  
  92               1.34001461E+01   2.65354681E+03   8.27735673E-01   1.59299724E-01   1.17798510E-02   3.79637413E-04   5.26952387E-04   2.23522027E-07   5.99499844E-05   6.20728997E-05  
  93               1.45424610E+01   2.69682044E+03   8.26286918E-01   1.59173437E-01   1.33556134E-02   3.79191754E-04   5.26507348E-04   2.22970128E-07   5.98740493E-05   6.17950934E-05  
  94               1.57923984E+01   2.74082331E+03   8.24717245E-01   1.59036615E-01   1.50628790E-02   3.78713824E-04   5.26022854E-04   2.23736341E-07   5.97907809E-05   6.15032816E-05  
  95               1.71595247E+01   2.78454203E+03   8.23009358E-01   1.58887749E-01   1.69204556E-02   3.78199619E-04   5.25493842E-04   2.25519098E-07   5.96991565E-05   6.11963740E-05  
  96               1.86540590E+01   2.82896773E+03   8.21180202E-01   1.58728318E-01   1.89099046E-02   3.77657553E-04   5.24924557E-04   2.28565263E-07   5.95990343E-05   6.08753359E-05  
  97               2.02868824E+01   2.87301760E+03   8.19209676E-01   1.58556570E-01   2.10530837E-02   3.77082808E-04   5.24309034E-04   2.32575978E-07   5.94889720E-05   6.05390090E-05  
  98               2.20695610E+01   2.91774745E+03   8.17122025E-01   1.58374618E-01   2.33236142E-02   3.76486497E-04   5.23653499E-04   2.37840758E-07   5.93687018E-05   6.01887248E-05  
  99               2.40143746E+01   2.96198352E+03   8.14894107E-01   1.58180447E-01   2.57466603E-02   3.75862841E-04   5.22951003E-04   2.44064454E-07   5.92361001E-05   5.98232790E-05  
  100              2.61342752E+01   3.00689837E+03   8.12555402E-01   1.57976626E-01   2.82901477E-02   3.75224934E-04   5.22209078E-04   2.51581592E-07   5.90903965E-05   5.94440174E-05  
  101              2.84490462E+01   3.05133537E+03   8.10134848E-01   1.57765676E-01   3.09226184E-02   3.74575545E-04   5.21438420E-04   2.59868773E-07   5.89350576E-05   5.90550610E-05  
