# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.14900907E+02   8.38779674E-01   1.60292877E-01   3.88131892E-14   4.66186728E-04   3.04176694E-04   6.07962103E-05   0.00000000E+00   0.00000000E+00  
  2                1.59202634E-05   6.61702433E+02   8.38844511E-01   1.60276576E-01   6.46059034E-13   5.18684629E-04   2.55667547E-04   6.07902389E-05   0.00000000E+00   0.00000000E+00  
  3                2.37089336E-05   6.84645132E+02   8.38849000E-01   1.60275264E-01   2.02544662E-12   5.23140593E-04   2.52401728E-04   6.07896798E-05   0.00000000E+00   0.00000000E+00  
  4                3.29771988E-05   7.04028705E+02   8.38850839E-01   1.60274610E-01   4.98739206E-12   5.25343293E-04   2.51036169E-04   6.07893691E-05   0.00000000E+00   0.00000000E+00  
  5                4.39454613E-05   7.18983585E+02   8.38851177E-01   1.60274322E-01   9.45894775E-12   5.26259116E-04   2.50670378E-04   6.07891693E-05   0.00000000E+00   0.00000000E+00  
  6                5.69070189E-05   7.34282741E+02   8.38851302E-01   1.60274020E-01   1.79335249E-11   5.27121887E-04   2.50324253E-04   6.07889815E-05   0.00000000E+00   0.00000000E+00  
  7                7.22209257E-05   7.46747546E+02   8.38850420E-01   1.60273755E-01   2.91059529E-11   5.27527293E-04   2.50284845E-04   6.07887808E-05   0.00000000E+00   0.00000000E+00  
  8                9.03073734E-05   7.60394639E+02   8.38849242E-01   1.60273494E-01   4.92742503E-11   5.28011756E-04   2.50179826E-04   6.07886006E-05   0.00000000E+00   0.00000000E+00  
  9                1.11682638E-04   7.71662697E+02   8.38849251E-01   1.60273436E-01   7.37948867E-11   5.28236786E-04   2.50227276E-04   6.07884656E-05   0.00000000E+00   0.00000000E+00  
  10               1.36966593E-04   7.84483093E+02   8.38849355E-01   1.60273347E-01   1.16979500E-10   5.28551064E-04   2.50211520E-04   6.07883388E-05   0.00000000E+00   0.00000000E+00  
  11               1.66885764E-04   7.95230055E+02   8.38849320E-01   1.60273309E-01   1.67521767E-10   5.28696201E-04   2.50282089E-04   6.07881966E-05   0.00000000E+00   0.00000000E+00  
