# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  25               1.04487593E-02   7.12687355E+02   8.38156421E-01   1.60442810E-01   4.42620599E-13   7.76459858E-04   3.45232102E-06   5.27796056E-04   6.06103959E-05   0.00000000E+00  
  26               1.24981404E-02   7.25017153E+02   8.38157849E-01   1.60442462E-01   7.62191454E-13   7.75374336E-04   4.53477596E-06   5.26707607E-04   6.06034854E-05   0.00000000E+00  
  27               1.49388842E-02   7.31762350E+02   8.38157695E-01   1.60442497E-01   9.76891094E-13   7.75463960E-04   4.45319368E-06   5.26791645E-04   6.05779237E-05   0.00000000E+00  
  28               1.78435759E-02   7.45220534E+02   8.38159729E-01   1.60442001E-01   1.72089991E-12   7.73920170E-04   5.99410228E-06   5.25243071E-04   6.05720965E-05   0.00000000E+00  
  29               2.12963423E-02   7.53171208E+02   8.38159870E-01   1.60441963E-01   2.29447407E-12   7.73785496E-04   6.13687001E-06   5.25101592E-04   6.05467449E-05   0.00000000E+00  
  30               2.53982765E-02   7.68021764E+02   8.38162987E-01   1.60441201E-01   4.15489046E-12   7.71421433E-04   8.49807116E-06   5.22729930E-04   6.05428470E-05   0.00000000E+00  
  31               3.02681998E-02   7.77608554E+02   8.38163822E-01   1.60440990E-01   5.83024614E-12   7.70758015E-04   9.16981582E-06   5.22057334E-04   6.05195204E-05   0.00000000E+00  
  32               3.60506935E-02   7.94270796E+02   8.38169049E-01   1.60439709E-01   1.09424355E-11   7.66788285E-04   1.31361439E-05   5.18075533E-04   6.05186142E-05   0.00000000E+00  
  33               4.29127904E-02   8.05818881E+02   8.38171361E-01   1.60439124E-01   1.62037977E-11   7.64987357E-04   1.49462179E-05   5.16260940E-04   6.04985343E-05   0.00000000E+00  
  34               5.10634834E-02   8.24632629E+02   8.38180663E-01   1.60436827E-01   3.15436896E-11   7.57885956E-04   2.20432068E-05   5.09140025E-04   6.05008766E-05   0.00000000E+00  
  35               6.07453782E-02   8.38611335E+02   8.38186352E-01   1.60435406E-01   4.95241251E-11   7.53514608E-04   2.64255797E-05   5.04746347E-04   6.04851143E-05   0.00000000E+00  
  36               7.22800840E-02   8.59985137E+02   8.38203564E-01   1.60431119E-01   9.99386143E-11   7.40308397E-04   3.96296469E-05   4.91504725E-04   6.04902635E-05   0.00000000E+00  
  37               8.60465165E-02   8.76684457E+02   8.38215614E-01   1.60427980E-01   1.65236244E-10   7.30796814E-04   4.91568414E-05   4.81955601E-04   6.04781602E-05   0.00000000E+00  
  38               1.02583635E-01   9.00859653E+02   8.38245551E-01   1.60420243E-01   3.42162972E-10   7.07272482E-04   7.26931559E-05   4.58364625E-04   6.04840440E-05   0.00000000E+00  
  39               1.22543218E-01   9.20610780E+02   8.38268185E-01   1.60414339E-01   5.90796292E-10   6.89261472E-04   9.07396618E-05   4.40284416E-04   6.04738691E-05   0.00000000E+00  
  40               1.46906561E-01   9.47962817E+02   8.38317082E-01   1.60402434E-01   1.24526326E-09   6.52325783E-04   1.27752487E-04   4.03205926E-04   6.04782409E-05   0.00000000E+00  
  41               1.76912117E-01   9.71159539E+02   8.38353620E-01   1.60393527E-01   2.22373523E-09   6.24721094E-04   1.55463460E-04   3.75456520E-04   6.04675929E-05   0.00000000E+00  
  42               2.14391928E-01   1.00242003E+03   8.38417075E-01   1.60378059E-01   4.76410052E-09   5.76800432E-04   2.03571354E-04   3.27286113E-04   6.04688122E-05   5.62237852E-16  
  43               2.61637521E-01   1.03000114E+03   8.38462204E-01   1.60367041E-01   8.80948826E-09   5.42718935E-04   2.37851451E-04   2.92972306E-04   6.04563686E-05   2.65238316E-15  
  44               3.21835686E-01   1.06622927E+03   8.38529251E-01   1.60350671E-01   1.92035543E-08   4.92098775E-04   2.88770849E-04   2.42005539E-04   6.04541429E-05   1.91074002E-14  
  45               3.98889913E-01   1.09934416E+03   8.38574745E-01   1.60339543E-01   3.67620022E-08   4.57740950E-04   3.23389634E-04   2.07362454E-04   6.04396730E-05   9.84835751E-14  
  46               4.97632785E-01   1.14144585E+03   8.38633266E-01   1.60325226E-01   8.09114574E-08   4.13535387E-04   3.67914574E-04   1.62806288E-04   6.04344085E-05   7.23062996E-13  
  47               6.23736130E-01   1.18034158E+03   8.38670450E-01   1.60316102E-01   1.56825521E-07   3.85396750E-04   3.96287049E-04   1.34417924E-04   6.04175366E-05   3.80262256E-12  
  48               7.83151343E-01   1.22759644E+03   8.38712347E-01   1.60305795E-01   3.36089521E-07   3.53619244E-04   4.28301026E-04   1.02384271E-04   6.04085407E-05   2.55664045E-11  
  49               9.81644199E-01   1.27046101E+03   8.38736689E-01   1.60299733E-01   6.28588779E-07   3.34988522E-04   4.47086681E-04   8.35878819E-05   6.03880102E-05   1.20486658E-10  
  50               1.22403197E+00   1.32045817E+03   8.38762038E-01   1.60293311E-01   1.25562449E-06   3.15344778E-04   4.66885037E-04   6.37756289E-05   6.03747045E-05   6.61875982E-10  
  51               1.51435284E+00   1.36499644E+03   8.38775478E-01   1.60289624E-01   2.19695513E-06   3.04365361E-04   4.78012881E-04   5.26381155E-05   6.03507996E-05   2.59143181E-09  
  52               1.85517455E+00   1.41616536E+03   8.38788477E-01   1.60285552E-01   4.05360745E-06   2.92900686E-04   4.89890742E-04   4.07468916E-05   6.03347723E-05   1.14329573E-08  
  53               2.25060331E+00   1.46210527E+03   8.38792108E-01   1.60282668E-01   6.69993402E-06   2.86677035E-04   4.96787653E-04   3.38367917E-05   6.03098866E-05   3.82452381E-08  
  54               2.70208174E+00   1.51491643E+03   8.38779675E-01   1.60276861E-01   1.16481193E-05   2.81702656E-04   5.04371446E-04   2.62276752E-05   6.02926188E-05   1.42283223E-07  
  55               3.19735186E+00   1.56223625E+03   8.38762242E-01   1.60274352E-01   1.83934510E-05   2.96029774E-04   5.10139735E-04   2.04427699E-05   6.02722404E-05   2.51119466E-07  
  56               3.72678896E+00   1.61547524E+03   8.38751545E-01   1.60271178E-01   3.01665045E-05   2.93340904E-04   5.14688210E-04   1.58747348E-05   6.02603863E-05   1.45455728E-06  
  57               4.28250882E+00   1.66296664E+03   8.38724296E-01   1.60266984E-01   4.54444168E-05   2.97113437E-04   5.17703688E-04   1.28352833E-05   6.02442017E-05   5.80324971E-06  
  58               4.81926065E+00   1.71583240E+03   8.38644967E-01   1.60256820E-01   7.08224354E-05   3.18064447E-04   5.21286079E-04   9.21232801E-06   6.02414847E-05   2.14788638E-05  
  59               5.27646945E+00   1.75786557E+03   8.38518278E-01   1.60246559E-01   9.88208620E-05   3.83209320E-04   5.24167394E-04   6.29638273E-06   6.02426468E-05   6.50166861E-05  
  60               5.64841199E+00   1.78925271E+03   8.38494968E-01   1.60244193E-01   1.25269123E-04   3.82379438E-04   5.24935614E-04   5.51504940E-06   6.02384189E-05   6.49113731E-05  
  61               6.06837377E+00   1.82352819E+03   8.38452208E-01   1.60239016E-01   1.60816586E-04   3.81600979E-04   5.25631475E-04   4.79573978E-06   6.02327044E-05   6.47929964E-05  
  62               6.42932319E+00   1.85073575E+03   8.38421774E-01   1.60236170E-01   1.94557446E-04   3.81092362E-04   5.26081507E-04   4.33054062E-06   6.02270712E-05   6.46951454E-05  
  63               6.72082595E+00   1.87252401E+03   8.38393467E-01   1.60233560E-01   2.25808349E-04   3.80720501E-04   5.26405107E-04   3.99352483E-06   6.02227817E-05   6.46162969E-05  
  64               7.05501110E+00   1.89570840E+03   8.38359381E-01   1.60230462E-01   2.63292326E-04   3.80379364E-04   5.26693845E-04   3.68884631E-06   6.02166909E-05   6.45285866E-05  
  65               7.43606017E+00   1.92192000E+03   8.38285182E-01   1.60220762E-01   3.11968278E-04   3.80011311E-04   5.26969724E-04   3.37422166E-06   6.02079063E-05   6.44265750E-05  
  66               7.73091293E+00   1.94076910E+03   8.38249380E-01   1.60217573E-01   3.51138689E-04   3.79791514E-04   5.27146744E-04   3.18135297E-06   6.02019113E-05   6.43517132E-05  
  67               7.95290359E+00   1.95529410E+03   8.38219067E-01   1.60214870E-01   3.84274346E-04   3.79636708E-04   5.27279264E-04   3.03586222E-06   6.01978166E-05   6.42947700E-05  
  68               8.21160511E+00   1.97093095E+03   8.38184167E-01   1.60211773E-01   4.22409455E-04   3.79472448E-04   5.27399599E-04   2.90047148E-06   6.01921778E-05   6.42305128E-05  
  69               8.51195875E+00   1.98945532E+03   8.38138778E-01   1.60207751E-01   4.71938305E-04   3.79296340E-04   5.27538094E-04   2.74303019E-06   6.01861195E-05   6.41553030E-05  
  70               8.85760304E+00   2.00924419E+03   8.38085918E-01   1.60203086E-01   5.29530361E-04   3.79161988E-04   5.27660960E-04   2.59810748E-06   6.01782330E-05   6.40713262E-05  
  71               9.25385738E+00   2.03201659E+03   8.38018351E-01   1.60197133E-01   6.03234207E-04   3.78958096E-04   5.27792474E-04   2.43917436E-06   6.01695259E-05   6.39749463E-05  
  72               9.70877355E+00   2.05630832E+03   8.37938557E-01   1.60190121E-01   6.90213246E-04   3.78764635E-04   5.27904695E-04   2.29468980E-06   6.01585322E-05   6.38675594E-05  
  73               1.02287942E+01   2.08378429E+03   8.37836776E-01   1.60181190E-01   8.01117814E-04   3.78554158E-04   5.28017150E-04   2.14213324E-06   6.01461127E-05   6.37454217E-05  
  74               1.08207889E+01   2.11279740E+03   8.37716121E-01   1.60170622E-01   9.32523801E-04   3.78355367E-04   5.28105535E-04   2.00649340E-06   6.01308736E-05   6.36106062E-05  
  75               1.14921410E+01   2.14494179E+03   8.37563751E-01   1.60157289E-01   1.09842799E-03   3.78143771E-04   5.28184822E-04   1.86886964E-06   6.01134975E-05   6.34593424E-05  
  76               1.22507890E+01   2.17852646E+03   8.37383277E-01   1.60141516E-01   1.29487166E-03   3.77943457E-04   5.28235724E-04   1.74932913E-06   6.00926435E-05   6.32938926E-05  
  77               1.31053597E+01   2.21508810E+03   8.37157840E-01   1.60121824E-01   1.54021501E-03   3.77731913E-04   5.28269103E-04   1.63185825E-06   6.00687823E-05   6.31104237E-05  
  78               1.40652293E+01   2.25290848E+03   8.36892130E-01   1.60098632E-01   1.82933374E-03   3.77529378E-04   5.28270256E-04   1.53219052E-06   6.00406393E-05   6.29114006E-05  
  79               1.51407474E+01   2.29344513E+03   8.36562738E-01   1.60069686E-01   2.18555359E-03   3.77314185E-04   5.28244702E-04   1.43699735E-06   6.00082757E-05   6.26928059E-05  
  80               1.63427866E+01   2.33498700E+03   8.36171936E-01   1.60036123E-01   2.60154579E-03   3.83389627E-04   5.28210836E-04   1.33607095E-06   5.99725829E-05   6.24575744E-05  
  81               1.76840202E+01   2.37893325E+03   8.35707858E-01   1.59995657E-01   3.10623374E-03   3.83285045E-04   5.28117433E-04   1.26357827E-06   5.99299761E-05   6.22017308E-05  
  82               1.91788477E+01   2.42367493E+03   8.35171474E-01   1.59948897E-01   3.68956231E-03   3.83160878E-04   5.27984313E-04   1.20542675E-06   5.98809968E-05   6.19278238E-05  
  83               2.08427517E+01   2.47046877E+03   8.34532128E-01   1.59893167E-01   4.38488182E-03   3.83004613E-04   5.27810641E-04   1.15298357E-06   5.98252200E-05   6.16320402E-05  
  84               2.26929385E+01   2.51791414E+03   8.33800997E-01   1.59829445E-01   5.18001913E-03   3.82828856E-04   5.27592745E-04   1.11248480E-06   5.97617634E-05   6.13168520E-05  
  85               2.47489721E+01   2.56701682E+03   8.32946428E-01   1.59754969E-01   6.10940507E-03   3.82623520E-04   5.27326777E-04   1.07782322E-06   5.96898448E-05   6.09788597E-05  
  86               2.70325378E+01   2.61671380E+03   8.31979223E-01   1.59670685E-01   7.16127389E-03   3.82400637E-04   5.27011068E-04   1.05290486E-06   5.96086713E-05   6.06199660E-05  
  87               2.95681106E+01   2.66766571E+03   8.30871653E-01   1.59574175E-01   8.36578366E-03   3.82153990E-04   5.26640270E-04   1.03400106E-06   5.95171617E-05   6.02375786E-05  
  88               3.23825253E+01   2.71920707E+03   8.29630939E-01   1.59466070E-01   9.71506403E-03   3.81893773E-04   5.26213328E-04   1.02308485E-06   5.94144562E-05   5.98328354E-05  
  89               3.55056503E+01   2.77160744E+03   8.28239295E-01   1.59344821E-01   1.12284532E-02   3.81619589E-04   5.25725413E-04   1.01846544E-06   5.92992664E-05   5.94043268E-05  
  90               3.89701315E+01   2.82460363E+03   8.26696898E-01   1.59210446E-01   1.29057437E-02   3.81339051E-04   5.25174576E-04   1.02060383E-06   5.91703793E-05   5.89523358E-05  
  91               4.28120508E+01   2.87810453E+03   8.25000862E-01   1.59062694E-01   1.47500606E-02   3.81058759E-04   5.24558316E-04   1.02939780E-06   5.90262912E-05   5.84767764E-05  
  92               4.70704221E+01   2.93225828E+03   8.23138735E-01   1.58900482E-01   1.67749334E-02   3.80782190E-04   5.23871849E-04   1.04401905E-06   5.88648943E-05   5.79769306E-05  
  93               5.17877311E+01   2.98666542E+03   8.21125553E-01   1.58725122E-01   1.89639893E-02   3.80522854E-04   5.23116174E-04   1.06557726E-06   5.86842268E-05   5.74540940E-05  
  94               5.70093457E+01   3.04173037E+03   8.18937566E-01   1.58534545E-01   2.13430451E-02   3.80280447E-04   5.22283373E-04   1.09255178E-06   5.84805494E-05   5.69069749E-05  
  95               6.27790934E+01   3.09669307E+03   8.16616486E-01   1.58332390E-01   2.38667130E-02   3.80075819E-04   5.21380687E-04   1.12715942E-06   5.82512417E-05   5.63389659E-05  
  96               6.91401603E+01   3.15224403E+03   8.14120676E-01   1.58115027E-01   2.65802638E-02   3.79900495E-04   5.20395738E-04   1.16681626E-06   5.79896719E-05   5.57484704E-05  
  97               7.61387991E+01   3.20733519E+03   8.11521110E-01   1.57888646E-01   2.94064866E-02   3.79781021E-04   5.19342760E-04   1.21479452E-06   5.76917906E-05   5.51405785E-05  
  98               8.38244752E+01   3.26297340E+03   8.08752055E-01   1.57647514E-01   3.24168604E-02   3.79697952E-04   5.18202559E-04   1.26766101E-06   5.73454501E-05   5.45124746E-05  
  99               9.22507790E+01   3.31799675E+03   8.05905202E-01   1.57399627E-01   3.55116416E-02   3.79679625E-04   5.16994027E-04   1.32938684E-06   5.69435397E-05   5.38699540E-05  
  100              1.01476206E+02   3.37353374E+03   8.02899011E-01   1.57137874E-01   3.87794969E-02   3.79697167E-04   5.15692802E-04   1.39625788E-06   5.64653032E-05   5.32095301E-05  
  101              1.11564599E+02   3.42844693E+03   7.99835277E-01   1.56871128E-01   4.21097009E-02   3.79777539E-04   5.14319569E-04   1.47255860E-06   5.58983804E-05   5.25370028E-05  
