# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  37               1.17460839E-01   1.61834625E+03   8.38447089E-01   1.60236053E-01   1.75021841E-04   5.30497960E-04   3.77166935E-04   6.07592079E-05   6.65537099E-05   1.93304836E-05  
  38               1.28230125E-01   1.64434071E+03   8.38376944E-01   1.60226774E-01   2.18280704E-04   5.30470814E-04   3.77065846E-04   6.07552652E-05   6.65329233E-05   1.93288520E-05  
  39               1.38587005E-01   1.67109553E+03   8.38326256E-01   1.60222346E-01   2.73417980E-04   5.30459720E-04   3.76973222E-04   6.07533161E-05   6.65143860E-05   5.55351370E-05  
  40               1.47846118E-01   1.69158923E+03   8.38281358E-01   1.60218424E-01   3.22256481E-04   5.30449089E-04   3.76901881E-04   6.07515025E-05   6.64986493E-05   5.55325048E-05  
  41               1.58426069E-01   1.71561553E+03   8.38219319E-01   1.60213005E-01   3.89739816E-04   5.30433794E-04   3.76816258E-04   6.07491473E-05   6.64801338E-05   5.55291220E-05  
  42               1.70450974E-01   1.74019111E+03   8.38145674E-01   1.60206573E-01   4.69844105E-04   5.30414899E-04   3.76728084E-04   6.07463199E-05   6.64596839E-05   5.55252353E-05  
  43               1.84028476E-01   1.76885582E+03   8.38042253E-01   1.60197541E-01   5.82328231E-04   5.30387658E-04   3.76623475E-04   6.07425524E-05   6.64356349E-05   5.55201578E-05  
  44               1.99217377E-01   1.79871107E+03   8.37913575E-01   1.60186303E-01   7.22264171E-04   5.30352925E-04   3.76516519E-04   6.07378931E-05   6.64088698E-05   5.55141110E-05  
  45               2.15955164E-01   1.83352261E+03   8.37727764E-01   1.60170078E-01   9.24313949E-04   5.30301917E-04   3.76399569E-04   6.07314366E-05   6.63772607E-05   5.55059809E-05  
  46               2.34155773E-01   1.86891976E+03   8.37496643E-01   1.60149902E-01   1.17567881E-03   5.30237532E-04   3.76263875E-04   6.07234332E-05   6.63425352E-05   5.54962850E-05  
  47               2.54242084E-01   1.90473130E+03   8.37213556E-01   1.60125191E-01   1.48363885E-03   5.30157846E-04   3.76080556E-04   6.07136310E-05   6.63041796E-05   5.54847962E-05  
  48               2.76651656E-01   1.94447013E+03   8.36826333E-01   1.60091394E-01   1.90488588E-03   5.30048072E-04   3.75855591E-04   6.07003941E-05   6.62589335E-05   5.54697455E-05  
  49               3.01579080E-01   1.98519528E+03   8.36341840E-01   1.60049113E-01   2.43194790E-03   5.29909947E-04   3.75600316E-04   6.06838508E-05   6.62078169E-05   5.54514436E-05  
  50               3.29294144E-01   2.02672938E+03   8.35742906E-01   1.59996849E-01   3.08350519E-03   5.29738521E-04   3.75309987E-04   6.06634220E-05   6.61501374E-05   5.54293571E-05  
  51               3.60104218E-01   2.06888845E+03   8.35012086E-01   1.59933084E-01   3.87853289E-03   5.29528768E-04   3.74979558E-04   6.06385175E-05   6.60851917E-05   5.54029450E-05  
  52               3.94360568E-01   2.11156545E+03   8.34130439E-01   1.59856167E-01   4.83763577E-03   5.29275232E-04   3.74603045E-04   6.06084972E-05   6.60121929E-05   5.53716171E-05  
  53               4.32458581E-01   2.15461361E+03   8.33080445E-01   1.59764570E-01   5.97987096E-03   5.28972863E-04   3.74174764E-04   6.05727637E-05   6.59304167E-05   5.53348282E-05  
  54               4.74842103E-01   2.19796454E+03   8.31843465E-01   1.59656670E-01   7.32551181E-03   5.28616290E-04   3.73688160E-04   6.05306810E-05   6.58390714E-05   5.52919950E-05  
  55               5.22007450E-01   2.24144006E+03   8.30406757E-01   1.59531358E-01   8.88841885E-03   5.28201836E-04   3.73138490E-04   6.04818004E-05   6.57376153E-05   5.52427190E-05  
  56               5.74506890E-01   2.28502182E+03   8.28752230E-01   1.59386852E-01   1.06861234E-02   5.27723608E-04   3.72518212E-04   6.04254166E-05   6.56251770E-05   5.51863599E-05  
  57               6.32841936E-01   2.32835704E+03   8.26878843E-01   1.59223917E-01   1.27144347E-02   5.27183558E-04   3.78605126E-04   6.03618546E-05   6.55021325E-05   5.51231889E-05  
  58               6.97691313E-01   2.37151923E+03   8.24790891E-01   1.59041834E-01   1.49857317E-02   5.26580475E-04   3.77868158E-04   6.02906540E-05   6.53680126E-05   5.50529269E-05  
  59               7.69922321E-01   2.41451579E+03   8.22474523E-01   1.58839841E-01   1.75055047E-02   5.25911230E-04   3.77040913E-04   6.02115295E-05   6.52222827E-05   5.49752785E-05  
  60               8.50355332E-01   2.45731244E+03   8.19929193E-01   1.58617891E-01   2.02743441E-02   5.25175658E-04   3.76122147E-04   6.01243867E-05   6.50648073E-05   5.48902059E-05  
  61               9.39878048E-01   2.49984612E+03   8.17160493E-01   1.58376472E-01   2.32861624E-02   5.24375360E-04   3.75112071E-04   6.00293128E-05   6.48956936E-05   5.47978597E-05  
  62               1.03947553E+00   2.54213084E+03   8.14171001E-01   1.58115809E-01   2.65381530E-02   5.23511067E-04   3.74009290E-04   5.99262659E-05   6.47149097E-05   5.46982933E-05  
  63               1.15024843E+00   2.58420238E+03   8.10962966E-01   1.57836097E-01   3.00278655E-02   5.22583408E-04   3.72811923E-04   5.98151517E-05   6.45223964E-05   5.45915471E-05  
  64               1.27339086E+00   2.62591531E+03   8.07561384E-01   1.57539517E-01   3.37281090E-02   5.21599572E-04   3.71526434E-04   5.96965835E-05   6.43189833E-05   5.44783621E-05  
  65               1.41018127E+00   2.66746469E+03   8.03953904E-01   1.57224991E-01   3.76523146E-02   5.20555970E-04   3.70145356E-04   5.95698571E-05   6.41040589E-05   5.43583275E-05  
  66               1.56198497E+00   2.70866463E+03   8.00175637E-01   1.56895579E-01   4.17622853E-02   5.19462704E-04   3.68679267E-04   5.94357729E-05   6.38788610E-05   5.42324958E-05  
  67               1.73026125E+00   2.74968371E+03   7.96216652E-01   1.56550415E-01   4.60688234E-02   5.18316873E-04   3.67121844E-04   5.92934938E-05   6.36429088E-05   5.41005334E-05  
  68               1.91658469E+00   2.79028965E+03   7.92125681E-01   1.56193748E-01   5.05189138E-02   5.17132503E-04   3.65489884E-04   5.91440393E-05   6.33979561E-05   5.39639095E-05  
  69               2.12264357E+00   2.83075480E+03   7.87875502E-01   1.55823203E-01   5.51421661E-02   5.15901691E-04   3.63770804E-04   5.89856263E-05   6.31428891E-05   5.38217611E-05  
  70               2.35023947E+00   2.87087735E+03   7.83513687E-01   1.55442927E-01   5.98868273E-02   5.14638118E-04   3.61982030E-04   5.88188305E-05   6.28794248E-05   5.36755213E-05  
  71               2.60130677E+00   2.91088660E+03   7.79014820E-01   1.55050705E-01   6.47805429E-02   5.13334393E-04   3.60112000E-04   5.86413410E-05   6.26065531E-05   5.35243862E-05  
  72               2.87793109E+00   2.95056014E+03   7.74434081E-01   1.54651346E-01   6.97632827E-02   5.12006378E-04   3.58182480E-04   5.84533823E-05   6.23262635E-05   5.33700198E-05  
  73               3.18237227E+00   2.99013233E+03   7.69741441E-01   1.54242231E-01   7.48677082E-02   5.10645334E-04   3.56180366E-04   5.82515718E-05   6.20373851E-05   5.32114775E-05  
  74               3.51706610E+00   3.02944043E+03   7.64983315E-01   1.53827407E-01   8.00433243E-02   5.09264580E-04   3.54124896E-04   5.80348473E-05   6.17415655E-05   5.30501521E-05  
  75               3.88455663E+00   3.06863930E+03   7.60140872E-01   1.53405232E-01   8.53106098E-02   5.07858590E-04   3.52007903E-04   5.77989081E-05   6.14380869E-05   5.28854458E-05  
  76               4.28757894E+00   3.10760006E+03   7.55254789E-01   1.52979251E-01   9.06253091E-02   5.06439007E-04   3.49847170E-04   5.75410838E-05   6.11283976E-05   5.27185768E-05  
  77               4.72914213E+00   3.14648535E+03   7.50301962E-01   1.52547449E-01   9.60125483E-02   5.04999050E-04   3.47632713E-04   5.72549406E-05   6.08116116E-05   5.25488144E-05  
  78               5.21255573E+00   3.18519490E+03   7.45318301E-01   1.52112956E-01   1.01433257E-01   5.03548959E-04   3.45380821E-04   5.69355507E-05   6.04889510E-05   5.23772232E-05  
  79               5.74145576E+00   3.22392581E+03   7.40269607E-01   1.51672790E-01   1.06924625E-01   5.02078713E-04   3.43076092E-04   5.65729937E-05   6.01591109E-05   5.22027299E-05  
  80               6.31985656E+00   3.26254097E+03   7.35201459E-01   1.51230924E-01   1.12437061E-01   5.00601311E-04   3.40739516E-04   5.61599043E-05   5.98236102E-05   5.20266852E-05  
  81               6.95218870E+00   3.30125932E+03   7.30071584E-01   1.50783670E-01   1.18016538E-01   4.99104358E-04   3.38351214E-04   5.56816663E-05   5.94808357E-05   5.18477644E-05  
  82               7.64336676E+00   3.33991733E+03   7.24933806E-01   1.50335721E-01   1.23604492E-01   4.97603188E-04   3.35936301E-04   5.51275881E-05   5.91325385E-05   5.16675581E-05  
  83               8.39883499E+00   3.37876497E+03   7.19735471E-01   1.49882483E-01   1.29258181E-01   4.96082355E-04   3.33468898E-04   5.44764916E-05   5.87767194E-05   5.14844198E-05  
  84               9.22461051E+00   3.41761764E+03   7.14537449E-01   1.49429262E-01   1.34911374E-01   4.94559173E-04   3.30977687E-04   5.37134897E-05   5.84153194E-05   5.13001427E-05  
  85               1.01273318E+01   3.45675565E+03   7.09276168E-01   1.48970513E-01   1.40633199E-01   4.93014974E-04   3.28429967E-04   5.28087909E-05   5.80459624E-05   5.11127445E-05  
  86               1.11143336E+01   3.49597120E+03   7.04020050E-01   1.48512199E-01   1.46349207E-01   4.91469190E-04   3.25858240E-04   5.17431269E-05   5.76708019E-05   5.09242363E-05  
  87               1.21937075E+01   3.53557305E+03   6.98694963E-01   1.48047853E-01   1.52140004E-01   4.89900023E-04   3.23222610E-04   5.04765334E-05   5.72871155E-05   5.07323127E-05  
  88               1.33743919E+01   3.57532849E+03   6.93377519E-01   1.47584152E-01   1.57922231E-01   4.88329195E-04   3.20559829E-04   4.89870908E-05   5.68972899E-05   5.05392209E-05  
  89               1.46662476E+01   3.61557473E+03   6.87983053E-01   1.47113710E-01   1.63787944E-01   4.86731767E-04   3.17822293E-04   4.72252732E-05   5.64982764E-05   5.03423347E-05  
  90               1.60801681E+01   3.65604857E+03   6.82598176E-01   1.46644076E-01   1.69642914E-01   4.85132267E-04   3.15052236E-04   4.51730843E-05   5.60927514E-05   5.01441907E-05  
  91               1.76281858E+01   3.69710873E+03   6.77129996E-01   1.46167144E-01   1.75588143E-01   4.83503259E-04   3.12195191E-04   4.27785916E-05   5.56774331E-05   4.99419131E-05  
  92               1.93236161E+01   3.73846325E+03   6.71674990E-01   1.45691328E-01   1.81518691E-01   4.81872013E-04   3.09299384E-04   4.00432208E-05   5.52552699E-05   4.97383213E-05  
  93               2.11811967E+01   3.78049586E+03   6.66131533E-01   1.45207760E-01   1.87545074E-01   4.80208400E-04   3.06303026E-04   3.69307755E-05   5.48227421E-05   4.95302757E-05  
  94               2.32172415E+01   3.82290000E+03   6.60601886E-01   1.44725362E-01   1.93556102E-01   4.78541177E-04   3.03258753E-04   3.34887701E-05   5.43829287E-05   4.93207540E-05  
  95               2.54498181E+01   3.86608394E+03   6.54976130E-01   1.44234547E-01   1.99671360E-01   4.76837497E-04   3.00097558E-04   2.97282100E-05   5.39321096E-05   4.91063689E-05  
  96               2.78989679E+01   3.90971168E+03   6.49366753E-01   1.43745136E-01   2.05768607E-01   4.75128663E-04   2.96879955E-04   2.57771502E-05   5.34736280E-05   4.88903876E-05  
  97               3.05869514E+01   3.95420887E+03   6.43658374E-01   1.43247072E-01   2.11973438E-01   4.73379540E-04   2.93531722E-04   2.17223882E-05   5.30036635E-05   4.86692612E-05  
  98               3.35384664E+01   3.99921538E+03   6.37972108E-01   1.42750935E-01   2.18154301E-01   4.71622990E-04   2.90121739E-04   1.77714927E-05   5.25257549E-05   4.84464935E-05  
  99               3.67810078E+01   4.04517785E+03   6.32186507E-01   1.42246145E-01   2.24443428E-01   4.69820668E-04   2.86570915E-04   1.40561588E-05   5.20359764E-05   4.82183562E-05  
  100              4.03451869E+01   4.09172795E+03   6.26426449E-01   1.41743608E-01   2.30705164E-01   4.68004831E-04   2.82954893E-04   1.07724080E-05   5.15378917E-05   4.79884374E-05  
  101              4.42651058E+01   4.13934947E+03   6.20560068E-01   1.41231833E-01   2.37083012E-01   4.66131805E-04   2.79187460E-04   7.98694102E-06   5.10273588E-05   4.77526988E-05  
