# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               CH4              Mg              
  19               1.05972008E-03   7.69817694E+02   8.38728070E-01   1.60304237E-01   2.20575642E-11   4.33651313E-04   3.43993075E-04   6.07887114E-05   9.62151556E-05   0.00000000E+00  
  20               1.31955131E-03   7.71206242E+02   8.38693441E-01   1.60312621E-01   2.10337108E-11   4.07503801E-04   3.70093074E-04   6.07890025E-05   1.22389920E-04   0.00000000E+00  
  21               1.64109471E-03   7.89494944E+02   8.38726837E-01   1.60304369E-01   4.19010830E-11   4.33240679E-04   3.44775204E-04   6.07854729E-05   9.67528166E-05   0.00000000E+00  
  22               2.03957559E-03   7.91124324E+02   8.38693123E-01   1.60312504E-01   4.02835966E-11   4.07833464E-04   3.70130163E-04   6.07849978E-05   1.22187807E-04   0.00000000E+00  
  23               2.53194096E-03   8.09770450E+02   8.38724659E-01   1.60304658E-01   7.83911501E-11   4.32245462E-04   3.46108938E-04   6.07814490E-05   9.78558438E-05   0.00000000E+00  
  24               3.14081650E-03   8.11575615E+02   8.38691351E-01   1.60312651E-01   7.57164059E-11   4.07222730E-04   3.71073460E-04   6.07800729E-05   1.22906525E-04   0.00000000E+00  
  25               3.89143480E-03   8.30558109E+02   8.38721062E-01   1.60305172E-01   1.43888317E-10   4.30405670E-04   3.48256243E-04   6.07764278E-05   9.97873496E-05   0.00000000E+00  
  26               4.81705613E-03   8.32449765E+02   8.38687514E-01   1.60313122E-01   1.39091232E-10   4.05378060E-04   3.73218672E-04   6.07739619E-05   1.24842938E-04   0.00000000E+00  
  27               5.95450938E-03   8.51682655E+02   8.38715108E-01   1.60305988E-01   2.57552986E-10   4.27331658E-04   3.51605694E-04   6.07701177E-05   1.02939517E-04   0.00000000E+00  
  28               7.35255617E-03   8.53637532E+02   8.38681798E-01   1.60314098E-01   2.48973825E-10   4.02107853E-04   3.76759332E-04   6.07663716E-05   1.28192054E-04   0.00000000E+00  
  29               9.06625769E-03   8.73247306E+02   8.38709548E-01   1.60307284E-01   4.51793242E-10   4.23344505E-04   3.55845614E-04   6.07622601E-05   1.06994975E-04   0.00000000E+00  
  30               1.11676573E-02   8.75324210E+02   8.38676033E-01   1.60315444E-01   4.37623690E-10   3.97967065E-04   3.81150350E-04   6.07568869E-05   1.32401780E-04   0.00000000E+00  
  31               1.37384271E-02   8.95437526E+02   8.38703306E-01   1.60308748E-01   7.81816231E-10   4.18827881E-04   3.60596046E-04   6.07523553E-05   1.11571528E-04   0.00000000E+00  
  32               1.68874614E-02   8.97884783E+02   8.38670318E-01   1.60316779E-01   7.64751135E-10   3.93854490E-04   3.85499893E-04   6.07450037E-05   1.36574834E-04   0.00000000E+00  
  33               2.07392915E-02   9.18811339E+02   8.38697817E-01   1.60310029E-01   1.35723318E-09   4.14876445E-04   3.64773978E-04   6.07399596E-05   1.15575942E-04   0.00000000E+00  
  34               2.54596274E-02   9.21894435E+02   8.38666151E-01   1.60317737E-01   1.34983352E-09   3.90911376E-04   3.88676970E-04   6.07302567E-05   1.39570907E-04   0.00000000E+00  
  35               3.12457625E-02   9.44116779E+02   8.38694701E-01   1.60310731E-01   2.40808358E-09   4.12725057E-04   3.67155956E-04   6.07246730E-05   1.17773874E-04   0.00000000E+00  
  36               3.83647896E-02   9.48399175E+02   8.38665981E-01   1.60317720E-01   2.46906232E-09   3.91001617E-04   3.88832716E-04   6.07123160E-05   1.39526108E-04   0.00000000E+00  
  37               4.71259655E-02   9.72243057E+02   8.38695314E-01   1.60310522E-01   4.44355820E-09   4.13404959E-04   3.66719498E-04   6.07061313E-05   1.17134107E-04   0.00000000E+00  
  38               5.79490182E-02   9.78092863E+02   8.38670326E-01   1.60316599E-01   4.72271071E-09   3.94519534E-04   3.85576569E-04   6.06908179E-05   1.36046187E-04   6.47005619E-16  
  39               7.13340326E-02   1.00420582E+03   8.38700756E-01   1.60309133E-01   8.66171911E-09   4.17752730E-04   3.62633382E-04   6.06841147E-05   1.12819759E-04   3.89727172E-15  
  40               8.79648519E-02   1.01238001E+03   8.38681023E-01   1.60313927E-01   9.67036622E-09   4.02862290E-04   3.77520967E-04   6.06658049E-05   1.27733467E-04   3.89680499E-15  
  41               1.08642490E-01   1.04136502E+03   8.38711939E-01   1.60306341E-01   1.81533209E-08   4.26463406E-04   3.54204796E-04   6.06586714E-05   1.04135456E-04   1.55693221E-14  
  42               1.34484114E-01   1.05272439E+03   8.38698513E-01   1.60309594E-01   2.15296682E-08   4.16367081E-04   3.64327785E-04   6.06375981E-05   1.14250676E-04   2.89006793E-14  
  43               1.66788416E-01   1.08549158E+03   8.38729209E-01   1.60302059E-01   4.16604142E-08   4.39803035E-04   3.41162926E-04   6.06303163E-05   9.08149159E-05   1.13240405E-13  
  44               2.07338205E-01   1.10097236E+03   8.38722286E-01   1.60303722E-01   5.28662551E-08   4.34651115E-04   3.46368478E-04   6.06070165E-05   9.59808546E-05   2.72597027E-13  
  45               2.58136419E-01   1.13841264E+03   8.38751190E-01   1.60296616E-01   1.05531174E-07   4.56739486E-04   3.24521437E-04   6.05999288E-05   7.38906123E-05   1.03944993E-12  
  46               3.22008876E-01   1.15911052E+03   8.38750064E-01   1.60296855E-01   1.43918913E-07   4.56008120E-04   3.25323858E-04   6.05753650E-05   7.46310875E-05   3.29026499E-12  
  47               4.01993577E-01   1.20225751E+03   8.38775255E-01   1.60290627E-01   2.95764911E-07   4.75338650E-04   3.06190619E-04   6.05688648E-05   5.52973819E-05   1.21478271E-11  
  48               5.02157531E-01   1.22923553E+03   8.38778004E-01   1.60289888E-01   4.32168963E-07   4.77620035E-04   3.03982870E-04   6.05441943E-05   5.30206500E-05   4.96566014E-11  
  49               6.26460887E-01   1.27911244E+03   8.38797667E-01   1.60284904E-01   9.08072034E-07   4.92986015E-04   2.88768984E-04   6.05388256E-05   3.76506297E-05   3.05646066E-10  
  50               7.79697191E-01   1.31298626E+03   8.38801520E-01   1.60283746E-01   1.40086840E-06   4.96424831E-04   2.85409043E-04   6.05152985E-05   3.42125668E-05   8.77078449E-10  
  51               9.65435521E-01   1.36926507E+03   8.38813648E-01   1.60280164E-01   2.92633881E-06   5.07038566E-04   2.75033531E-04   6.05109605E-05   2.35938055E-05   5.18700503E-09  
  52               1.18814976E+00   1.40877267E+03   8.38814193E-01   1.60278853E-01   4.58326481E-06   5.09933202E-04   2.72548354E-04   6.04886327E-05   2.06956992E-05   1.52338771E-08  
  53               1.45109266E+00   1.46949206E+03   8.38814046E-01   1.60275902E-01   9.15626881E-06   5.16388316E-04   2.68072559E-04   6.04839534E-05   1.42319325E-05   7.85324655E-08  
  54               1.75626561E+00   1.51275112E+03   8.38794320E-01   1.60272052E-01   1.40836921E-05   5.18388592E-04   2.69514704E-04   6.04616098E-05   1.22156293E-05   2.15798867E-07  
  55               2.09740089E+00   1.57610135E+03   8.38768226E-01   1.60269199E-01   2.64503008E-05   5.22557525E-04   2.84625334E-04   6.04586698E-05   8.03336379E-06   8.47902473E-07  
  56               2.45903108E+00   1.62038523E+03   8.38746366E-01   1.60266258E-01   3.90736787E-05   5.23751330E-04   2.87174134E-04   6.04410158E-05   6.82468212E-06   3.27569915E-06  
  57               2.82596515E+00   1.68181313E+03   8.38673209E-01   1.60257804E-01   6.71619573E-05   5.25971143E-04   3.06838511E-04   6.04400876E-05   4.57262939E-06   1.73475260E-05  
  58               3.15949891E+00   1.73227695E+03   8.38562159E-01   1.60248146E-01   1.01644027E-04   5.27409461E-04   3.53443621E-04   6.04387024E-05   3.09843742E-06   4.82643366E-05  
  59               3.44835021E+00   1.77269360E+03   8.38477808E-01   1.60240272E-01   1.39110943E-04   5.28074995E-04   3.79283857E-04   6.04355703E-05   2.40367815E-06   6.53315786E-05  
  60               3.71023234E+00   1.80696510E+03   8.38441182E-01   1.60236945E-01   1.79385785E-04   5.28383645E-04   3.78894887E-04   6.04319308E-05   2.08138352E-06   6.52374638E-05  
  61               3.93483652E+00   1.83484751E+03   8.38405066E-01   1.60233704E-01   2.18961157E-04   5.28588474E-04   3.78622201E-04   6.04282781E-05   1.86329613E-06   6.51582315E-05  
  62               4.19868768E+00   1.86594957E+03   8.38325148E-01   1.60223330E-01   2.71406670E-04   5.28756238E-04   3.78341836E-04   6.04211072E-05   1.65794106E-06   6.50643934E-05  
  63               4.40471181E+00   1.88911502E+03   8.38283461E-01   1.60219649E-01   3.16906365E-04   5.28872790E-04   3.78166067E-04   6.04169375E-05   1.52649052E-06   6.49943041E-05  
  64               4.55843868E+00   1.90586367E+03   8.38249826E-01   1.60216681E-01   3.53592481E-04   5.28946307E-04   3.78049499E-04   6.04136406E-05   1.44103231E-06   6.49425677E-05  
  65               4.74326305E+00   1.92536646E+03   8.38206663E-01   1.60212881E-01   4.00639133E-04   5.29021378E-04   3.77924679E-04   6.04094583E-05   1.35074135E-06   6.48810897E-05  
  66               4.96382121E+00   1.94785819E+03   8.38151090E-01   1.60207997E-01   4.61170579E-04   5.29095510E-04   3.77794857E-04   6.04042070E-05   1.25717236E-06   6.48086306E-05  
  67               5.22481124E+00   1.97338221E+03   8.38079861E-01   1.60201747E-01   5.38703966E-04   5.29164696E-04   3.77667323E-04   6.03976177E-05   1.16327660E-06   6.47241996E-05  
  68               5.53083167E+00   2.00201068E+03   8.37988618E-01   1.60193755E-01   6.37995510E-04   5.29225647E-04   3.77545002E-04   6.03894508E-05   1.07096779E-06   6.46268033E-05  
  69               5.88848048E+00   2.03375816E+03   8.37872053E-01   1.60183558E-01   7.64899236E-04   5.29274126E-04   3.77377847E-04   6.03793061E-05   9.82763697E-07   6.45151767E-05  
  70               6.30629738E+00   2.06886413E+03   8.37722041E-01   1.60170447E-01   9.28176472E-04   5.29307045E-04   3.77202286E-04   6.03667545E-05   8.99196024E-07   6.43874047E-05  
  71               6.79173627E+00   2.10713157E+03   8.37530427E-01   1.60153712E-01   1.13669426E-03   5.29319722E-04   3.77018837E-04   6.03512640E-05   8.22369391E-07   6.42424670E-05  
  72               7.35299247E+00   2.14855646E+03   8.37285897E-01   1.60132367E-01   1.40276121E-03   5.29308414E-04   3.76824928E-04   6.03323086E-05   7.52518385E-07   6.40789963E-05  
  73               7.99921773E+00   2.19281649E+03   8.36977101E-01   1.60105423E-01   1.73871868E-03   5.29268400E-04   3.76619474E-04   6.03092012E-05   6.90801189E-07   6.38960655E-05  
  74               8.74062904E+00   2.23989491E+03   8.36588077E-01   1.60071489E-01   2.16192917E-03   5.29195435E-04   3.76397735E-04   6.02812449E-05   6.36538904E-07   6.36921988E-05  
  75               9.58871785E+00   2.28932967E+03   8.36103197E-01   1.60028998E-01   2.68723785E-03   5.29083301E-04   3.76156908E-04   6.02474468E-05   5.90381009E-07   6.34665028E-05  
  76               1.05558941E+01   2.34109121E+03   8.35497936E-01   1.59976734E-01   3.33635056E-03   5.28940661E-04   3.82297643E-04   6.02083737E-05   5.41941611E-07   6.32177539E-05  
  77               1.16567967E+01   2.39466613E+03   8.34772929E-01   1.59913525E-01   4.12483389E-03   5.28739081E-04   3.82127443E-04   6.01607845E-05   5.10348303E-07   6.29453549E-05  
  78               1.29084321E+01   2.45015443E+03   8.33895422E-01   1.59837026E-01   5.07920919E-03   5.28483520E-04   3.81897438E-04   6.01045956E-05   4.84585833E-07   6.26473703E-05  
  79               1.43294941E+01   2.50697723E+03   8.32853896E-01   1.59746234E-01   6.21199351E-03   5.28169719E-04   3.81610316E-04   6.00387946E-05   4.64934158E-07   6.23235210E-05  
  80               1.59415793E+01   2.56531651E+03   8.31621536E-01   1.59638812E-01   7.55234405E-03   5.27790435E-04   3.81263237E-04   5.99620729E-05   4.50121866E-07   6.19718636E-05  
  81               1.77691643E+01   2.62453456E+03   8.30194616E-01   1.59514439E-01   9.10429939E-03   5.27343225E-04   3.80862497E-04   5.98734211E-05   4.40617962E-07   6.15925468E-05  
  82               1.98399179E+01   2.68494184E+03   8.28544397E-01   1.59370609E-01   1.08991053E-02   5.26819911E-04   3.80404942E-04   5.97712028E-05   4.35237723E-07   6.11834870E-05  
  83               2.21848379E+01   2.74592701E+03   8.26676204E-01   1.59207789E-01   1.29309547E-02   5.26220266E-04   3.79900560E-04   5.96543199E-05   4.34521236E-07   6.07452791E-05  
  84               2.48385891E+01   2.80769632E+03   8.24569231E-01   1.59024167E-01   1.52224608E-02   5.25537561E-04   3.79350010E-04   5.95207633E-05   4.37740018E-07   6.02764786E-05  
  85               2.78393799E+01   2.86987836E+03   8.22230918E-01   1.58820394E-01   1.77655120E-02   5.24771999E-04   3.78764744E-04   5.93687823E-05   4.45183006E-07   5.97776506E-05  
  86               3.12290922E+01   2.93266122E+03   8.19645210E-01   1.58595072E-01   2.05775494E-02   5.23917497E-04   3.78148219E-04   5.91952777E-05   4.56361715E-07   5.92478884E-05  
  87               3.50531709E+01   2.99560515E+03   8.16834817E-01   1.58350184E-01   2.36338486E-02   5.22977908E-04   3.77517619E-04   5.89972886E-05   4.71796383E-07   5.86887503E-05  
  88               3.93603887E+01   3.05897960E+03   8.13783501E-01   1.58084314E-01   2.69520475E-02   5.21946494E-04   3.76876195E-04   5.87691177E-05   4.91009970E-07   5.80996591E-05  
  89               4.41983105E+01   3.12217483E+03   8.10537357E-01   1.57801484E-01   3.04819839E-02   5.20833136E-04   3.76246949E-04   5.85053424E-05   5.14777431E-07   5.74840056E-05  
  90               4.96174613E+01   3.18553659E+03   8.07077971E-01   1.57500089E-01   3.42436637E-02   5.19630030E-04   3.75628930E-04   5.81952438E-05   5.42529180E-07   5.68417856E-05  
  91               5.56730918E+01   3.24856427E+03   8.03456495E-01   1.57184588E-01   3.81814236E-02   5.18347751E-04   3.75042057E-04   5.78273146E-05   5.75081667E-07   5.61764674E-05  
  92               6.24263867E+01   3.31163100E+03   7.99653637E-01   1.56853298E-01   4.23162232E-02   5.16977183E-04   3.74479404E-04   5.73814635E-05   6.12017499E-07   5.54879287E-05  
  93               6.99442124E+01   3.37431873E+03   7.95723080E-01   1.56510898E-01   4.65896455E-02   5.15528550E-04   3.73955080E-04   5.68355172E-05   6.54264001E-07   5.47794486E-05  
  94               7.83007034E+01   3.43712155E+03   7.91631447E-01   1.56154474E-01   5.10379618E-02   5.13987599E-04   3.73449885E-04   5.61526860E-05   7.01341860E-07   5.40502627E-05  
  95               8.75795487E+01   3.49957648E+03   7.87443719E-01   1.55789689E-01   5.55904640E-02   5.12366235E-04   3.72975252E-04   5.52948928E-05   7.54529159E-07   5.33037583E-05  
  96               9.78755779E+01   3.56227610E+03   7.83112193E-01   1.55412376E-01   6.02989878E-02   5.10644574E-04   3.72499987E-04   5.41997362E-05   8.13338856E-07   5.25383852E-05  
  97               1.09296366E+02   3.62477538E+03   7.78705497E-01   1.55028512E-01   6.50888439E-02   5.08833743E-04   3.72032835E-04   5.28075353E-05   8.79342287E-07   5.17572512E-05  
  98               1.21964640E+02   3.68768235E+03   7.74169040E-01   1.54633327E-01   7.00193346E-02   5.06910000E-04   3.71534988E-04   5.10241910E-05   9.52178523E-07   5.09584244E-05  
  99               1.36019151E+02   3.75055968E+03   7.69575208E-01   1.54233124E-01   7.50116718E-02   5.04883500E-04   3.71016765E-04   4.87729065E-05   1.03377457E-06   5.01448154E-05  
  100              1.51615576E+02   3.81408881E+03   7.64854039E-01   1.53821788E-01   8.01418521E-02   5.02724353E-04   3.70430306E-04   4.59349364E-05   1.12371089E-06   4.93140613E-05  
  101              1.68931127E+02   3.87778330E+03   7.60087765E-01   1.53406481E-01   8.53203943E-02   5.00443223E-04   3.69794568E-04   4.24545798E-05   1.22442569E-06   4.84692375E-05  
