# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   8.30234505E+02   8.38849821E-01   1.60272790E-01   2.80343457E-09   5.30155566E-04   2.50296388E-04   6.07894736E-05   7.20831285E-20   6.24823407E-14  
  2                9.32271210E-05   9.28286003E+02   8.38849446E-01   1.60272778E-01   2.72275900E-08   5.30388407E-04   2.50635371E-04   6.07892678E-05   1.90998695E-14   3.61134014E-12  
  3                1.82575265E-04   9.81789770E+02   8.38849224E-01   1.60272764E-01   9.32618533E-08   5.30459551E-04   2.50762180E-04   6.07891737E-05   4.03040827E-13   7.08825731E-11  
  4                2.84489580E-04   1.00595889E+03   8.38849121E-01   1.60272758E-01   1.43682562E-07   5.30483248E-04   2.50796518E-04   6.07890549E-05   1.21738767E-12   7.08825151E-11  
  5                4.02443920E-04   1.04059934E+03   8.38848885E-01   1.60272739E-01   2.92703830E-07   5.30512747E-04   2.50848358E-04   6.07889826E-05   5.08205865E-12   2.53458742E-10  
  6                5.39660598E-04   1.05658170E+03   8.38848777E-01   1.60272731E-01   3.72959204E-07   5.30523628E-04   2.50863144E-04   6.07888620E-05   1.30226237E-11   1.01951212E-09  
  7                6.99887753E-04   1.08568218E+03   8.38848444E-01   1.60272702E-01   6.45958452E-07   5.30542316E-04   2.50895983E-04   6.07887875E-05   3.97151868E-11   1.01951063E-09  
  8                8.87238957E-04   1.09858228E+03   8.38848305E-01   1.60272690E-01   7.66541047E-07   5.30548963E-04   2.50904791E-04   6.07886535E-05   7.76530737E-11   3.10894329E-09  
  9                1.10662824E-03   1.12524295E+03   8.38847808E-01   1.60272647E-01   1.22348902E-06   5.30562615E-04   2.50932381E-04   6.07885674E-05   2.01975760E-10   3.10893745E-09  
  10               1.36373779E-03   1.13673437E+03   8.38847614E-01   1.60272629E-01   1.40235979E-06   5.30567253E-04   2.50938539E-04   6.07884125E-05   3.46070030E-10   9.84405904E-09  
  11               1.66566773E-03   1.16215706E+03   8.38846874E-01   1.60272566E-01   2.12637218E-06   5.30577899E-04   2.50975765E-04   6.07883074E-05   1.29244511E-09   9.84403518E-09  
  12               2.02054967E-03   1.17300676E+03   8.38846544E-01   1.60272530E-01   2.39037625E-06   5.30581342E-04   2.50980208E-04   6.07881204E-05   1.29240613E-09   9.84401632E-09  
  13               2.43800937E-03   1.19792902E+03   8.38845406E-01   1.60272434E-01   3.50347312E-06   5.30589950E-04   2.51064001E-04   6.07879869E-05   4.31046211E-09   5.00582841E-08  
  14               2.92913403E-03   1.20858661E+03   8.38844908E-01   1.60272378E-01   3.89511651E-06   5.30592598E-04   2.51067501E-04   6.07877606E-05   4.31030432E-09   5.00581588E-08  
  15               3.50695678E-03   1.23341678E+03   8.38843100E-01   1.60272235E-01   5.56952052E-06   5.30599614E-04   2.51307329E-04   6.07875874E-05   1.32850495E-08   5.00579503E-08  
  16               4.18658888E-03   1.24416259E+03   8.38842025E-01   1.60272086E-01   6.15330937E-06   5.30601447E-04   2.51309919E-04   6.07872870E-05   1.32844499E-08   5.00577662E-08  
  17               4.98496209E-03   1.26919735E+03   8.38838984E-01   1.60271866E-01   8.63740022E-06   5.30607009E-04   2.52027492E-04   6.07870586E-05   3.87015928E-08   2.17244993E-07  
  18               5.92195681E-03   1.28025354E+03   8.38837010E-01   1.60271574E-01   9.51673023E-06   5.30607993E-04   2.52028816E-04   6.07866576E-05   3.86994322E-08   2.17243833E-07  
  19               7.01859669E-03   1.30576409E+03   8.38831386E-01   1.60271224E-01   1.31820027E-05   5.30611868E-04   2.54176358E-04   6.07863496E-05   1.08464624E-07   2.17242213E-07  
  20               8.30092173E-03   1.31738902E+03   8.38826856E-01   1.60270489E-01   1.45402673E-05   5.30611139E-04   2.54174788E-04   6.07857291E-05   1.08456978E-07   2.17240239E-07  
  21               9.79239105E-03   1.34363143E+03   8.38818431E-01   1.60270032E-01   1.99591162E-05   5.30613606E-04   2.57984779E-04   6.07853487E-05   2.25591413E-07   9.06664560E-07  
