# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               CH4              H2O              NH3              H2S              H2O(s)           Ar              
  92               1.14765217E+03   1.46700607E+03   8.38071908E-01   1.60461711E-01   5.31243349E-04   7.80705661E-04   1.14394184E-04   2.42838210E-05   0.00000000E+00   4.22056306E-06  
  93               1.32667505E+03   1.52593852E+03   8.38071783E-01   1.60461589E-01   5.31190385E-04   7.80824897E-04   1.13962258E-04   2.42824473E-05   0.00000000E+00   4.22055986E-06  
  94               1.54622918E+03   1.59098741E+03   8.38071336E-01   1.60461438E-01   5.31108028E-04   7.80952179E-04   1.13582251E-04   2.42799317E-05   0.00000000E+00   4.22055588E-06  
  95               1.81195583E+03   1.65975669E+03   8.38052924E-01   1.60457924E-01   5.30978402E-04   7.81084433E-04   1.13341929E-04   2.42742653E-05   0.00000000E+00   4.22046345E-06  
  96               2.12710769E+03   1.73228303E+03   8.38030518E-01   1.60457698E-01   5.30797500E-04   8.02768324E-04   1.13210052E-04   2.34401648E-05   0.00000000E+00   4.22045752E-06  
  97               2.49458483E+03   1.80574861E+03   8.38027523E-01   1.60457348E-01   5.30572647E-04   8.02765237E-04   1.13241495E-04   2.34719252E-05   0.00000000E+00   4.22044829E-06  
  98               2.92030388E+03   1.88139795E+03   8.38022703E-01   1.60456861E-01   5.30277469E-04   8.02891562E-04   1.13371741E-04   2.34957812E-05   0.00000000E+00   4.22043548E-06  
  99               3.41351919E+03   1.95748351E+03   8.38013513E-01   1.60455894E-01   5.29913898E-04   8.03435061E-04   1.13636923E-04   2.35103991E-05   0.00000000E+00   4.22041006E-06  
  100              3.98702122E+03   2.03623424E+03   8.37995053E-01   1.60454061E-01   5.29447574E-04   8.06413762E-04   1.13970784E-04   2.34957950E-05   0.00000000E+00   4.22036183E-06  
  101              4.65443187E+03   2.11578452E+03   8.37889177E-01   1.60437996E-01   5.28827117E-04   8.18408281E-04   1.14390532E-04   2.33922926E-05   0.00000000E+00   4.21993928E-06  
