# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                H2O              CO               CH4              N2               Mg              
  29               2.54665331E-03   6.38938069E+02   8.38153537E-01   1.60443712E-01   1.22720617E-14   7.78968563E-04   8.07722971E-07   5.30457479E-04   6.06897443E-05   0.00000000E+00  
  30               3.08925897E-03   6.46296488E+02   8.38153589E-01   1.60443690E-01   1.78584477E-14   7.78899762E-04   8.77677293E-07   5.30387447E-04   6.06757154E-05   0.00000000E+00  
  31               3.74699059E-03   6.56182934E+02   8.38153878E-01   1.60443620E-01   3.00616261E-14   7.78673265E-04   1.10268630E-06   5.30160481E-04   6.06670843E-05   0.00000000E+00  
  32               4.54395683E-03   6.64112668E+02   8.38153878E-01   1.60443567E-01   4.42022620E-14   7.78565199E-04   1.21200353E-06   5.30050826E-04   6.06517551E-05   0.00000000E+00  
  33               5.50918180E-03   6.74711679E+02   8.38154243E-01   1.60443452E-01   7.51224590E-14   7.78236297E-04   1.53936886E-06   5.29720947E-04   6.06426289E-05   0.00000000E+00  
  34               6.67736725E-03   6.83519990E+02   8.38154479E-01   1.60443394E-01   1.13193172E-13   7.78040872E-04   1.73615662E-06   5.29523387E-04   6.06268380E-05   0.00000000E+00  
  35               8.09005947E-03   6.95247217E+02   8.38155179E-01   1.60443223E-01   1.97803709E-13   7.77504407E-04   2.27072027E-06   5.28985227E-04   6.06184289E-05   0.00000000E+00  
  36               9.79669788E-03   7.05290186E+02   8.38155501E-01   1.60443068E-01   3.09399107E-13   7.77113096E-04   2.66296596E-06   5.28591036E-04   6.06033734E-05   0.00000000E+00  
  37               1.18563489E-02   7.18437656E+02   8.38156751E-01   1.60442763E-01   5.59716202E-13   7.76161960E-04   3.61130728E-06   5.27637087E-04   6.05966122E-05   0.00000000E+00  
  38               1.43387642E-02   7.30166089E+02   8.38157861E-01   1.60442492E-01   9.21123020E-13   7.75310245E-04   4.46325237E-06   5.26781101E-04   6.05839067E-05   0.00000000E+00  
  39               1.73272220E-02   7.45244887E+02   8.38160365E-01   1.60441881E-01   1.74838800E-12   7.73412938E-04   6.35551815E-06   5.24879130E-04   6.05802583E-05   0.00000000E+00  
  40               2.09199305E-02   7.59082394E+02   8.38162950E-01   1.60441249E-01   3.04649947E-12   7.71446441E-04   8.32009260E-06   5.22906007E-04   6.05711469E-05   0.00000000E+00  
  41               2.52386475E-02   7.76556716E+02   8.38168418E-01   1.60439914E-01   6.09603799E-12   7.67303935E-04   1.24526118E-05   5.18755563E-04   6.05713253E-05   0.00000000E+00  
  42               3.04330526E-02   7.93166748E+02   8.38174862E-01   1.60438333E-01   1.13675579E-11   7.62404729E-04   1.73445291E-05   5.13845231E-04   6.05668534E-05   0.00000000E+00  
  43               3.66959748E-02   8.13594989E+02   8.38187583E-01   1.60435212E-01   2.40213567E-11   7.52736070E-04   2.69940257E-05   5.04161519E-04   6.05705039E-05   0.00000000E+00  
  44               4.42725018E-02   8.33347327E+02   8.38203234E-01   1.60431337E-01   4.74735091E-11   7.40768625E-04   3.89473274E-05   4.92171718E-04   6.05692812E-05   0.00000000E+00  
  45               5.35067837E-02   8.57169062E+02   8.38231555E-01   1.60424292E-01   1.04921523E-10   7.19044105E-04   6.06489907E-05   4.70410340E-04   6.05740927E-05   0.00000000E+00  
  46               6.48677519E-02   8.80596403E+02   8.38264821E-01   1.60415744E-01   2.17823287E-10   6.93017811E-04   8.66739086E-05   4.44325495E-04   6.05734677E-05   0.00000000E+00  
  47               7.90552129E-02   9.08165880E+02   8.38316301E-01   1.60402711E-01   4.94573347E-10   6.52941548E-04   1.26776171E-04   4.04144942E-04   6.05758351E-05   0.00000000E+00  
  48               9.70328010E-02   9.35539053E+02   8.38371588E-01   1.60389250E-01   1.05431762E-09   6.11171091E-04   1.68647489E-04   3.62210076E-04   6.05723651E-05   0.00000000E+00  
  49               1.20249721E-01   9.67677054E+02   8.38442903E-01   1.60371873E-01   2.44321940E-09   5.57308403E-04   2.22705046E-04   3.08086057E-04   6.05706107E-05   0.00000000E+00  
  50               1.50716980E-01   1.00055628E+03   8.38508221E-01   1.60355935E-01   5.40701029E-09   5.07988885E-04   2.72293791E-04   2.58452479E-04   6.05639946E-05   8.07448908E-16  
  51               1.91202069E-01   1.03883741E+03   8.38578966E-01   1.60338654E-01   1.28536558E-08   4.54587908E-04   3.26054369E-04   2.04653337E-04   6.05586937E-05   7.30339055E-15  
  52               2.45222866E-01   1.07844683E+03   8.38636153E-01   1.60324663E-01   2.92418304E-08   4.11421262E-04   3.69578183E-04   1.61107125E-04   6.05493917E-05   5.86522215E-14  
  53               3.16961324E-01   1.12358352E+03   8.38689857E-01   1.60311508E-01   6.97869477E-08   3.70866110E-04   4.10488989E-04   1.20178493E-04   6.05415533E-05   5.26781447E-13  
  54               4.10861659E-01   1.16938997E+03   8.38728417E-01   1.60302036E-01   1.56166108E-07   3.41693621E-04   4.39937418E-04   9.07203818E-05   6.05300435E-05   3.95494879E-12  
  55               5.31284570E-01   1.21933846E+03   8.38760375E-01   1.60294140E-01   3.51834207E-07   3.17409994E-04   4.64446322E-04   6.62035058E-05   6.05197079E-05   2.97067645E-11  
  56               6.82115055E-01   1.26821646E+03   8.38781096E-01   1.60288927E-01   7.26357414E-07   3.01457293E-04   4.80557338E-04   5.00876984E-05   6.05056207E-05   1.76598906E-10  
  57               8.66139046E-01   1.31996010E+03   8.38797199E-01   1.60284697E-01   1.48125207E-06   2.88682084E-04   4.93476179E-04   3.71636957E-05   6.04930503E-05   1.00372065E-09  
  58               1.08572565E+00   1.37008830E+03   8.38806615E-01   1.60281777E-01   2.79230413E-06   2.80360578E-04   5.02000171E-04   2.86347206E-05   6.04778186E-05   4.65014114E-09  
  59               1.34292508E+00   1.42334195E+03   8.38811933E-01   1.60279080E-01   5.24504928E-06   2.73944178E-04   5.09106170E-04   2.15217654E-05   6.04651440E-05   2.10747041E-08  
  60               1.63982871E+00   1.47552069E+03   8.38808427E-01   1.60276244E-01   9.28524357E-06   2.70537310E-04   5.14006108E-04   1.66114345E-05   6.04506484E-05   8.18327194E-08  
  61               1.97482320E+00   1.53106970E+03   8.38789612E-01   1.60271872E-01   1.64496397E-05   2.72058514E-04   5.18281517E-04   1.23183473E-05   6.04391545E-05   3.10328497E-07  
  62               2.33680053E+00   1.58485576E+03   8.38764280E-01   1.60269171E-01   2.75535656E-05   2.85812020E-04   5.21580713E-04   9.00521851E-06   6.04293321E-05   9.94861357E-07  
  63               2.71290146E+00   1.64102333E+03   8.38732116E-01   1.60264781E-01   4.59108219E-05   2.90620668E-04   5.23926643E-04   6.63997175E-06   6.04232420E-05   5.60919183E-06  
  64               3.07208208E+00   1.69666322E+03   8.38646145E-01   1.60254929E-01   7.41851134E-05   3.15385304E-04   5.25969880E-04   4.55996000E-06   6.04217875E-05   2.28358125E-05  
  65               3.38971030E+00   1.74115998E+03   8.38516779E-01   1.60244973E-01   1.06301786E-04   3.80005673E-04   5.27432632E-04   3.06039699E-06   6.04211711E-05   6.53808874E-05  
  66               3.66927724E+00   1.77815547E+03   8.38472982E-01   1.60239692E-01   1.41360754E-04   3.79463657E-04   5.27879320E-04   2.59364880E-06   6.04174368E-05   6.52799104E-05  
  67               3.91328629E+00   1.80806643E+03   8.38441255E-01   1.60236801E-01   1.76278464E-04   3.79104906E-04   5.28168710E-04   2.29205182E-06   6.04138887E-05   6.51950732E-05  
  68               4.10765584E+00   1.83133268E+03   8.38412077E-01   1.60234170E-01   2.08293188E-04   3.78855223E-04   5.28362644E-04   2.08714621E-06   6.04109943E-05   6.51279587E-05  
  69               4.33328501E+00   1.85659385E+03   8.38375584E-01   1.60230909E-01   2.48234904E-04   3.78618323E-04   5.28537422E-04   1.89871890E-06   6.04068478E-05   6.50520298E-05  
  70               4.59358074E+00   1.88505048E+03   8.38297981E-01   1.60221002E-01   3.00822617E-04   3.78363692E-04   5.28688570E-04   1.71129622E-06   6.03998542E-05   6.49628002E-05  
  71               4.80118845E+00   1.90630795E+03   8.38256848E-01   1.60217375E-01   3.45688812E-04   3.78212248E-04   5.28792733E-04   1.59218110E-06   6.03953817E-05   6.48952143E-05  
  72               4.96216791E+00   1.92282772E+03   8.38221313E-01   1.60214241E-01   3.84453871E-04   3.78089493E-04   5.28867104E-04   1.50509309E-06   6.03920213E-05   6.48426515E-05  
  73               5.15183983E+00   1.94106667E+03   8.38178550E-01   1.60210478E-01   4.31052022E-04   3.77975564E-04   5.28935893E-04   1.42097290E-06   6.03875214E-05   6.47822870E-05  
  74               5.37368411E+00   1.96236617E+03   8.38122989E-01   1.60205594E-01   4.91551757E-04   3.77852306E-04   5.29008782E-04   1.32848063E-06   6.03823518E-05   6.47116280E-05  
  75               5.63068787E+00   1.98546811E+03   8.38055961E-01   1.60199716E-01   5.64467326E-04   3.77766059E-04   5.29071793E-04   1.24187475E-06   6.03757290E-05   6.46318431E-05  
  76               5.92702543E+00   2.01169285E+03   8.37970003E-01   1.60192186E-01   6.58082688E-04   3.77613799E-04   5.29132054E-04   1.15178084E-06   6.03680188E-05   6.45403017E-05  
  77               6.26970100E+00   2.03997534E+03   8.37865155E-01   1.60183013E-01   7.72233612E-04   3.77461947E-04   5.29178235E-04   1.06934270E-06   6.03583280E-05   6.44372641E-05  
  78               6.66404268E+00   2.07160399E+03   8.37730478E-01   1.60171239E-01   9.18829518E-04   3.77297408E-04   5.29215129E-04   9.86494929E-07   6.03468762E-05   6.43198916E-05  
  79               7.11579904E+00   2.10520862E+03   8.37566343E-01   1.60156902E-01   1.09745341E-03   3.77132753E-04   5.29232827E-04   9.13051975E-07   6.03328017E-05   6.41892896E-05  
  80               7.63126107E+00   2.14202788E+03   8.37357586E-01   1.60138676E-01   1.32461037E-03   3.76954863E-04   5.29233801E-04   8.42005676E-07   6.03161459E-05   6.40425047E-05  
  81               8.21732088E+00   2.18060169E+03   8.37104666E-01   1.60116604E-01   1.59978798E-03   3.76774265E-04   5.29210392E-04   7.80909069E-07   6.02960430E-05   6.38808430E-05  
  82               8.88157587E+00   2.22216355E+03   8.36786795E-01   1.60088872E-01   1.94560863E-03   3.76577032E-04   5.29162640E-04   7.23501900E-07   6.02723154E-05   6.37011429E-05  
  83               9.63243090E+00   2.26515294E+03   8.36405842E-01   1.60055646E-01   2.36002896E-03   3.76372644E-04   5.29084942E-04   6.75639580E-07   6.02441133E-05   6.35050022E-05  
  84               1.04792505E+01   2.31079589E+03   8.35932638E-01   1.60014175E-01   2.87263052E-03   3.76145358E-04   5.28973376E-04   6.31848673E-07   6.02108471E-05   6.32888899E-05  
  85               1.14319365E+01   2.35746465E+03   8.35368024E-01   1.59965460E-01   3.47748331E-03   3.82341775E-04   5.28839490E-04   5.86592185E-07   6.01733011E-05   6.30550416E-05  
  86               1.25021503E+01   2.40640439E+03   8.34692859E-01   1.59906597E-01   4.21176815E-03   3.82178653E-04   5.28651930E-04   5.55597794E-07   6.01282261E-05   6.27998112E-05  
  87               1.37033073E+01   2.45607818E+03   8.33908491E-01   1.59838220E-01   5.06484066E-03   3.81974729E-04   5.28422016E-04   5.31795932E-07   6.00760945E-05   6.25251295E-05  
  88               1.50500079E+01   2.50764910E+03   8.32975344E-01   1.59756877E-01   6.07974637E-03   3.81719519E-04   5.28141533E-04   5.11457358E-07   6.00158213E-05   6.22273104E-05  
  89               1.65588745E+01   2.55969532E+03   8.31909434E-01   1.59663967E-01   7.23904860E-03   3.81425236E-04   5.27811935E-04   4.97157660E-07   5.99469347E-05   6.19085352E-05  
  90               1.82484823E+01   2.61332629E+03   8.30666170E-01   1.59555602E-01   8.59124766E-03   3.81080169E-04   5.27422626E-04   4.85912563E-07   5.98679699E-05   6.15650411E-05  
  91               2.01395689E+01   2.66716494E+03   8.29272282E-01   1.59434115E-01   1.01072531E-02   3.80700583E-04   5.26978306E-04   4.79961365E-07   5.97786649E-05   6.11994257E-05  
  92               2.22552624E+01   2.72232125E+03   8.27677698E-01   1.59295142E-01   1.18415216E-02   3.80273509E-04   5.26466095E-04   4.76776542E-07   5.96770725E-05   6.08078239E-05  
  93               2.46211038E+01   2.77743164E+03   8.25923939E-01   1.59142304E-01   1.37488747E-02   3.79820655E-04   5.25894849E-04   4.78468041E-07   5.95631269E-05   6.03934520E-05  
  94               2.72651762E+01   2.83369907E+03   8.23951350E-01   1.58970401E-01   1.58941875E-02   3.79326773E-04   5.25248444E-04   4.82680460E-07   5.94340495E-05   5.99521496E-05  
  95               3.02180971E+01   2.88973150E+03   8.21819817E-01   1.58784658E-01   1.82123057E-02   3.78820217E-04   5.24540704E-04   4.91552074E-07   5.92898052E-05   5.94879839E-05  
  96               3.35129423E+01   2.94679159E+03   8.19459324E-01   1.58578969E-01   2.07793704E-02   3.78283315E-04   5.23752011E-04   5.02854249E-07   5.91262088E-05   5.89966368E-05  
  97               3.71854635E+01   3.00339258E+03   8.16954316E-01   1.58360701E-01   2.35035123E-02   3.77752482E-04   5.22902735E-04   5.18907250E-07   5.89429411E-05   5.84833554E-05  
  98               4.12734394E+01   3.06093620E+03   8.14217547E-01   1.58122247E-01   2.64796121E-02   3.77204441E-04   5.21967932E-04   5.37382689E-07   5.87331198E-05   5.79434115E-05  
  99               4.58133896E+01   3.11769970E+03   8.11369519E-01   1.57874115E-01   2.95765805E-02   3.76685558E-04   5.20977750E-04   5.60960589E-07   5.84958595E-05   5.73841334E-05  
  100              5.08441892E+01   3.17525978E+03   8.08299676E-01   1.57606665E-01   3.29146509E-02   3.76162790E-04   5.19900392E-04   5.87020961E-07   5.82195401E-05   5.68003742E-05  
  101              5.64079641E+01   3.23186961E+03   8.05153373E-01   1.57332572E-01   3.63357082E-02   3.75687174E-04   5.18772467E-04   6.18493723E-07   5.79011125E-05   5.62002204E-05  
