# ATMO chemical composition profiles
# Chemical abundances given as mole fraction for the 8 most abundant species
# Model Level      Pressure [Ba]    Temperature [K]  H2               He               H                CO               H2O              N2               Mg               Fe              
  1                1.00000000E-05   6.33879498E+02   8.38830510E-01   1.60280092E-01   1.40768725E-13   5.06728624E-04   2.65700902E-04   6.07916086E-05   0.00000000E+00   0.00000000E+00  
  2                2.75691468E-05   7.29215384E+02   8.38852480E-01   1.60273298E-01   2.00430444E-11   5.28798510E-04   2.48776209E-04   6.07892051E-05   0.00000000E+00   0.00000000E+00  
  3                4.72916015E-05   7.57935687E+02   8.38850674E-01   1.60273075E-01   6.07965599E-11   5.29237095E-04   2.49168864E-04   6.07889985E-05   0.00000000E+00   0.00000000E+00  
  4                6.94037050E-05   7.93648153E+02   8.38850435E-01   1.60272937E-01   2.43025842E-10   5.29760480E-04   2.49542785E-04   6.07889443E-05   0.00000000E+00   0.00000000E+00  
  5                9.44977397E-05   8.06876368E+02   8.38850277E-01   1.60272936E-01   3.60710334E-10   5.29805921E-04   2.49700724E-04   6.07888189E-05   0.00000000E+00   1.17469041E-15  
  6                1.23148229E-04   8.34503202E+02   8.38850078E-01   1.60272878E-01   9.41199003E-10   5.30025487E-04   2.49954770E-04   6.07887972E-05   0.00000000E+00   1.03945507E-14  
  7                1.55932555E-04   8.43718233E+02   8.38849997E-01   1.60272882E-01   1.18498087E-09   5.30036668E-04   2.50031499E-04   6.07886720E-05   0.00000000E+00   1.03945495E-14  
  8                1.93517913E-04   8.68412885E+02   8.38849849E-01   1.60272848E-01   2.60962594E-09   5.30168685E-04   2.50209500E-04   6.07886615E-05   0.00000000E+00   5.97939464E-14  
  9                2.36621281E-04   8.76088233E+02   8.38849799E-01   1.60272851E-01   3.08764544E-09   5.30173162E-04   2.50255134E-04   6.07885324E-05   0.00000000E+00   5.97939371E-14  
  10               2.86079695E-04   8.99576418E+02   8.38849684E-01   1.60272828E-01   6.21372537E-09   5.30264464E-04   2.50387022E-04   6.07885280E-05   0.00000000E+00   2.75756034E-13  
  11               3.42809103E-04   9.06622013E+02   8.38849648E-01   1.60272831E-01   7.14652152E-09   5.30267442E-04   2.50417861E-04   6.07883930E-05   1.01411395E-15   2.75755976E-13  
  12               4.07877064E-04   9.29651909E+02   8.38849552E-01   1.60272813E-01   1.35785813E-08   5.30335007E-04   2.50518940E-04   6.07883919E-05   2.33865285E-15   1.10748712E-12  
  13               4.82526687E-04   9.36431556E+02   8.38849524E-01   1.60272815E-01   1.53673773E-08   5.30337494E-04   2.50541316E-04   6.07882491E-05   6.69039135E-15   1.10748681E-12  
  14               5.68240151E-04   9.59354371E+02   8.38849436E-01   1.60272801E-01   2.79819461E-08   5.30389396E-04   2.50620310E-04   6.07882485E-05   1.42759841E-14   4.06096131E-12  
  15               6.66660853E-04   9.66240501E+02   8.38849411E-01   1.60272802E-01   3.15020161E-08   5.30392096E-04   2.50637888E-04   6.07880969E-05   3.90959765E-14   4.06095981E-12  
  16               7.79685826E-04   9.89480731E+02   8.38849320E-01   1.60272790E-01   5.57606526E-08   5.30433360E-04   2.50700997E-04   6.07880965E-05   7.85554670E-14   1.41515788E-11  
  17               9.09416554E-04   9.96784762E+02   8.38849294E-01   1.60272790E-01   6.29290887E-08   5.30436566E-04   2.50715680E-04   6.07879364E-05   2.13511247E-13   1.41515719E-11  
  18               1.05826653E-03   1.02062329E+03   8.38849185E-01   1.60272777E-01   1.09140964E-07   5.30470000E-04   2.50766756E-04   6.07879355E-05   4.08111777E-13   4.78782507E-11  
  19               1.22889610E-03   1.02856155E+03   8.38849151E-01   1.60272776E-01   1.23981950E-07   5.30473673E-04   2.50779432E-04   6.07877675E-05   1.12201946E-12   4.78782194E-11  
  20               1.42434632E-03   1.05319147E+03   8.38849003E-01   1.60272761E-01   2.11592625E-07   5.30501041E-04   2.50821099E-04   6.07877652E-05   2.04896027E-12   1.58996865E-10  
  21               1.64794061E-03   1.06195811E+03   8.38848953E-01   1.60272758E-01   2.42635270E-07   5.30505068E-04   2.50832261E-04   6.07875900E-05   5.77187437E-12   1.58996727E-10  
  22               1.90346489E-03   1.08753182E+03   8.38848729E-01   1.60272736E-01   4.08479248E-07   5.30527582E-04   2.50866632E-04   6.07875851E-05   1.67832958E-11   5.20410718E-10  
  23               2.19503032E-03   1.09721219E+03   8.38848645E-01   1.60272730E-01   4.72725729E-07   5.30531726E-04   2.50876439E-04   6.07874025E-05   2.92206194E-11   5.20410114E-10  
  24               2.52729917E-03   1.12382736E+03   8.38848284E-01   1.60272696E-01   7.85666909E-07   5.30550271E-04   2.50906294E-04   6.07873926E-05   8.11211862E-11   1.68881800E-09  
  25               2.90542863E-03   1.13458390E+03   8.38848128E-01   1.60272682E-01   9.18755258E-07   5.30554412E-04   2.50915016E-04   6.07872027E-05   1.46266834E-10   1.68881537E-09  
  26               3.33574499E-03   1.16246161E+03   8.38847503E-01   1.60272627E-01   1.51169621E-06   5.30569736E-04   2.50949487E-04   6.07871841E-05   3.88893256E-10   5.49661511E-09  
  27               3.82511394E-03   1.17458484E+03   8.38847175E-01   1.60272594E-01   1.79155942E-06   5.30573804E-04   2.50957663E-04   6.07869845E-05   7.33710726E-10   5.49660335E-09  
  28               4.38125018E-03   1.20405151E+03   8.38846011E-01   1.60272494E-01   2.92909129E-06   5.30586442E-04   2.51034182E-04   6.07869499E-05   1.87684290E-09   1.81239400E-08  
  29               5.01235983E-03   1.21790890E+03   8.38845173E-01   1.60272396E-01   3.52995010E-06   5.30590253E-04   2.51053668E-04   6.07867265E-05   3.74810643E-09   1.81238825E-08  
  30               5.72720002E-03   1.24936515E+03   8.38842733E-01   1.60272202E-01   5.75641522E-06   5.30600431E-04   2.51408179E-04   6.07866593E-05   9.24831556E-09   6.15682667E-08  
  31               6.53494477E-03   1.26546224E+03   8.38839942E-01   1.60271813E-01   7.08636579E-06   5.30603205E-04   2.51499472E-04   6.07863329E-05   1.98453642E-08   6.15679083E-08  
  32               7.44252861E-03   1.29945016E+03   8.38833603E-01   1.60271386E-01   1.15807899E-05   5.30610361E-04   2.53601557E-04   6.07861864E-05   4.72080260E-08   2.19575016E-07  
  33               8.45769051E-03   1.31844985E+03   8.38826000E-01   1.60270342E-01   1.46437690E-05   5.30610754E-04   2.54216358E-04   6.07856300E-05   1.10568727E-07   2.19572594E-07  
  34               9.58244640E-03   1.35577316E+03   8.38799868E-01   1.60267080E-01   2.41463906E-05   5.30606417E-04   2.59140504E-04   6.07844280E-05   3.52502834E-07   8.54927058E-07  
  35               1.07830559E-02   1.37904854E+03   8.38772723E-01   1.60265571E-01   3.18404089E-05   5.30600406E-04   2.76394209E-04   6.07837514E-05   4.54417730E-07   8.54913915E-07  
  36               1.20530819E-02   1.42220724E+03   8.38741672E-01   1.60262511E-01   5.45300739E-05   5.30596785E-04   2.80150283E-04   6.07826869E-05   2.95167341E-06   5.05482178E-06  
  37               1.33515301E-02   1.46278102E+03   8.38665565E-01   1.60254089E-01   8.77250966E-05   5.30570809E-04   2.95942742E-04   6.07795689E-05   1.32771232E-05   5.05450838E-06  
  38               1.46113277E-02   1.49910879E+03   8.38555322E-01   1.60244306E-01   1.31208256E-04   5.30533928E-04   3.33954624E-04   6.07759216E-05   3.81671495E-05   1.81210360E-05  
  39               1.57678381E-02   1.53031274E+03   8.38409984E-01   1.60229608E-01   1.82446446E-04   5.30479193E-04   3.77322138E-04   6.07703944E-05   6.67115519E-05   1.81192191E-05  
  40               1.68512658E-02   1.55776578E+03   8.38356154E-01   1.60224899E-01   2.41013526E-04   5.30467332E-04   3.77202367E-04   6.07686297E-05   6.67043741E-05   5.55497140E-05  
  41               1.79242850E-02   1.58361269E+03   8.38292446E-01   1.60219326E-01   3.10327998E-04   5.30452109E-04   3.77084896E-04   6.07665313E-05   6.66969672E-05   5.55473398E-05  
  42               1.91192171E-02   1.61080194E+03   8.38209073E-01   1.60212036E-01   4.01035403E-04   5.30431096E-04   3.76955798E-04   6.07637757E-05   6.66883761E-05   5.55443205E-05  
  43               2.04455437E-02   1.63942987E+03   8.38099512E-01   1.60202457E-01   5.20231766E-04   5.30402410E-04   3.76813189E-04   6.07601477E-05   6.66783307E-05   5.55404533E-05  
  44               2.19114898E-02   1.66918685E+03   8.37957402E-01   1.60190036E-01   6.74831281E-04   5.30364173E-04   3.76657878E-04   6.07554348E-05   6.66666102E-05   5.55355452E-05  
  45               2.35216432E-02   1.69997332E+03   8.37774131E-01   1.60174019E-01   8.74192108E-04   5.30313887E-04   3.76491111E-04   6.07493523E-05   6.66529047E-05   5.55293337E-05  
  46               2.52708894E-02   1.73118286E+03   8.37543860E-01   1.60153899E-01   1.12464532E-03   5.30249819E-04   3.76320704E-04   6.07417049E-05   6.66370824E-05   5.55216486E-05  
  47               2.71261383E-02   1.76221286E+03   8.37262399E-01   1.60129313E-01   1.43074472E-03   5.30170743E-04   3.76169636E-04   6.07323571E-05   6.66191462E-05   5.55123782E-05  
  48               2.90999322E-02   1.79293666E+03   8.36923976E-01   1.60099757E-01   1.79892627E-03   5.30075017E-04   3.75946369E-04   6.07211158E-05   6.65988810E-05   5.55013471E-05  
  49               3.12830638E-02   1.82467348E+03   8.36501753E-01   1.60062889E-01   2.25827129E-03   5.29954979E-04   3.75695453E-04   6.07070918E-05   6.65749695E-05   5.54877078E-05  
